Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
508,Trevor Speights*,Stanford,Pac-12,11,36,142,3.9,0,12.9,1,2,2.0,0,0.2,37,144,3.9,0,,trevor-speights-1
509,Darrell Stewart Jr.*,Michigan State,Big Ten,13,20,140,7.0,0,10.8,50,501,10.0,2,38.5,70,641,9.2,2,,darrell-stewart-jr-1
510,Jacqez Hairston,Coastal Carolina,Sun Belt,12,24,140,5.8,0,11.7,2,11,5.5,0,0.9,26,151,5.8,0,,jacqez-hairston-1
511,Derrell Scott,East Carolina,American,9,41,139,3.4,2,15.4,3,31,10.3,0,3.4,44,170,3.9,2,,derrell-scott-1
512,Willie Wright*,Florida Atlantic,CUSA,14,19,139,7.3,1,9.9,56,657,11.7,6,46.9,75,796,10.6,7,,willie-wright-4
513,Cole McDonald,Hawaii,MWC,6,16,138,8.6,1,23.0,0,0,,0,0.0,16,138,8.6,1,,cole-mcdonald-1
514,Dre Brown,Illinois,Big Ten,6,31,138,4.5,0,23.0,1,8,8.0,0,1.3,32,146,4.6,0,,dre-brown-1
515,Tyler Watts,Texas State,Sun Belt,12,5,138,27.6,1,11.5,40,332,8.3,2,27.7,45,470,10.4,3,,tyler-watts-2
516,Carlos Stephens*,UAB,CUSA,7,27,137,5.1,1,19.6,2,8,4.0,0,1.1,29,145,5.0,1,,carlos-stephens-1
517,Chase Jasmin*,San Diego State,MWC,13,33,137,4.2,2,10.5,0,0,,0,0.0,33,137,4.2,2,,chase-jasmin-1
518,Chauncey Mason*,Arkansas State,Sun Belt,9,27,137,5.1,1,15.2,2,15,7.5,0,1.7,29,152,5.2,1,,chauncey-mason-1
519,Adarius Lemons,Florida,SEC,9,19,136,7.2,0,15.1,1,7,7.0,0,0.8,20,143,7.2,0,,adarius-lemons-1
520,Jalen Starks*,UCLA,Pac-12,9,35,136,3.9,4,15.1,3,66,22.0,0,7.3,38,202,5.3,4,,jalen-starks-1
521,Andy Isabella,Massachusetts,Ind,12,14,135,9.6,1,11.3,65,1020,15.7,10,85.0,79,1155,14.6,11,,andy-isabella-1
522,Joel Lanning*,Iowa State,Big 12,13,40,135,3.4,2,10.4,0,0,,0,0.0,40,135,3.4,2,,joel-lanning-2
523,Malik Miller*,Auburn,SEC,12,34,135,4.0,1,11.3,3,24,8.0,0,2.0,37,159,4.3,1,,malik-miller-2
524,Nathan Elliott,North Carolina,ACC,5,47,134,2.9,0,26.8,1,33,33.0,0,6.6,48,167,3.5,0,,nathan-elliott-1
525,Tua Tagovailoa*,Alabama,SEC,9,27,133,4.9,2,14.8,0,0,,0,0.0,27,133,4.9,2,,tua-tagovailoa-1
526,Parris Campbell*,Ohio State,Big Ten,13,10,132,13.2,1,10.2,40,584,14.6,3,44.9,50,716,14.3,4,,parris-campbell-1
527,D'Vonte Price*,Florida International,CUSA,10,15,131,8.7,0,13.1,5,45,9.0,0,4.5,20,176,8.8,0,,dvonte-price-1
528,Marcelias Sutton*,Oklahoma,Big 12,13,22,130,5.9,2,10.0,3,32,10.7,0,2.5,25,162,6.5,2,,marcelias-sutton-1
529,Rachid Ibrahim*,Wisconsin,Big Ten,14,28,130,4.6,0,9.3,7,63,9.0,0,4.5,35,193,5.5,0,,rachid-ibrahim-1
530,AJ Bush*,Virginia Tech,ACC,5,19,129,6.8,0,25.8,0,0,,0,0.0,19,129,6.8,0,,aj-bush-1
531,Robert Washington,Charlotte,CUSA,3,33,129,3.9,0,43.0,2,-3,-1.5,0,-1.0,35,126,3.6,0,,robert-washington-2
532,Danny Etling*,LSU,SEC,13,72,128,1.8,2,9.8,0,0,,0,0.0,72,128,1.8,2,,danny-etling-1
533,Brett Winnegan,UTSA,CUSA,11,17,127,7.5,1,11.5,2,16,8.0,0,1.5,19,143,7.5,1,,brett-winnegan-1
534,Johnathan Hawkins,Buffalo,MAC,3,35,127,3.6,1,42.3,1,-2,-2.0,0,-0.7,36,125,3.5,1,,johnathan-hawkins-1
535,Ben DiNucci,Pitt,ACC,10,55,126,2.3,1,12.6,0,0,,0,0.0,55,126,2.3,1,,ben-dinucci-1
536,Jon Wassink,Western Michigan,MAC,8,41,126,3.1,3,15.8,2,40,20.0,2,5.0,43,166,3.9,5,,jon-wassink-1
537,Ryan Green*,Florida State,ACC,5,13,126,9.7,3,25.2,1,5,5.0,0,1.0,14,131,9.4,3,,ryan-green-3
538,Tony Poljan*,Central Michigan,MAC,13,27,125,4.6,1,9.6,5,97,19.4,0,7.5,32,222,6.9,1,,tony-poljan-1
539,Marvin Kinsey*,Colorado State,MWC,13,26,124,4.8,2,9.5,0,0,,0,0.0,26,124,4.8,2,,marvin-kinsey-1
540,Trey Smith*,Louisville,ACC,11,21,124,5.9,0,11.3,1,4,4.0,0,0.4,22,128,5.8,0,,trey-smith-4
541,Anthony Anderson*,Marshall,CUSA,13,30,123,4.1,0,9.5,0,0,,0,0.0,30,123,4.1,0,,anthony-anderson-4
542,Conner Manning*,Georgia State,Sun Belt,12,64,123,1.9,1,10.3,0,0,,0,0.0,64,123,1.9,1,,conner-manning-1
543,Gus Ragland,Miami (OH),MAC,9,74,123,1.7,3,13.7,0,0,,0,0.0,74,123,1.7,3,,gus-ragland-1
544,Jared Sparks*,Purdue,Big Ten,13,23,123,5.3,0,9.5,19,222,11.7,0,17.1,42,345,8.2,0,,jared-sparks-1
545,Nick Stevens*,Colorado State,MWC,13,54,123,2.3,4,9.5,1,-1,-1.0,0,-0.1,55,122,2.2,4,,nick-stevens-1
546,Ryan Graham*,Northern Illinois,MAC,2,14,122,8.7,0,61.0,1,13,13.0,0,6.5,15,135,9.0,0,,ryan-graham-1
547,Will Grier*,West Virginia,Big 12,11,63,122,1.9,2,11.1,0,0,,0,0.0,63,122,1.9,2,,will-grier-1
548,Dawson Downing*,Missouri,SEC,5,20,121,6.1,0,24.2,0,0,,0,0.0,20,121,6.1,0,,dawson-downing-1
549,Jacob Kibodi*,Texas A&M,SEC,5,11,121,11.0,1,24.2,1,0,0.0,0,0.0,12,121,10.1,1,,jacob-kibodi-1
550,Nathan Tilford*,Arizona,Pac-12,10,13,121,9.3,2,12.1,0,0,,0,0.0,13,121,9.3,2,,nathan-tilford-1
551,Trestan Ebner,Baylor,Big 12,11,23,121,5.3,2,11.0,20,267,13.4,3,24.3,43,388,9.0,5,,trestan-ebner-1
552,Kadarius Toney,Florida,SEC,8,14,120,8.6,1,15.0,15,152,10.1,0,19.0,29,272,9.4,1,,kadarius-toney-1
553,Breck Turner,Eastern Michigan,MAC,9,31,118,3.8,1,13.1,5,23,4.6,0,2.6,36,141,3.9,1,,breck-turner-1
554,Chawntez Moss,Pitt,ACC,6,42,116,2.8,2,19.3,5,71,14.2,1,11.8,47,187,4.0,3,,chawntez-moss-1
555,Jay Griffin IV,New Mexico,MWC,12,13,116,8.9,1,9.7,29,393,13.6,4,32.8,42,509,12.1,5,,jay-griffin-iv-1
556,Sean Savoy*,Virginia Tech,ACC,12,24,116,4.8,2,9.7,39,454,11.6,4,37.8,63,570,9.0,6,,sean-savoy-1
557,Tre Miller*,Utah State,MWC,7,30,116,3.9,0,16.6,2,5,2.5,0,0.7,32,121,3.8,0,,tre-miller-1
558,Jamauri Wakefield,Vanderbilt,SEC,11,28,115,4.1,0,10.5,3,5,1.7,0,0.5,31,120,3.9,0,,jamauri-wakefield-1
559,Jordan Asberry*,Army,Ind,13,18,115,6.4,0,8.8,3,78,26.0,1,6.0,21,193,9.2,1,,jordan-asberry-1
560,Luke Skipper,Tulsa,American,7,58,115,2.0,4,16.4,0,0,,0,0.0,58,115,2.0,4,,luke-skipper-1
561,Robert Mahone*,Boise State,MWC,13,35,115,3.3,1,8.8,1,3,3.0,0,0.2,36,118,3.3,1,,robert-mahone-1
562,Zack Greenlee,UTEP,CUSA,9,40,114,2.9,2,12.7,0,0,,0,0.0,40,114,2.9,2,,zack-greenlee-1
563,Damian Williams,Texas State,Sun Belt,12,116,113,1.0,5,9.4,0,0,,0,0.0,116,113,1.0,5,,damian-williams-3
564,Nick Orekoya,Massachusetts,Ind,11,15,113,7.5,1,10.3,3,43,14.3,1,3.9,18,156,8.7,2,,nick-orekoya-1
565,Joe Reed*,Virginia,ACC,12,21,112,5.3,1,9.3,23,244,10.6,2,20.3,44,356,8.1,3,,joe-reed-4
566,Demario McCall*,Ohio State,Big Ten,4,14,111,7.9,1,27.8,2,51,25.5,1,12.8,16,162,10.1,2,,demario-mccall-1
567,Drew Lock*,Missouri,SEC,13,44,111,2.5,1,8.5,0,0,,0,0.0,44,111,2.5,1,,drew-lock-1
568,Jaylon Bester,Miami (OH),MAC,10,20,111,5.6,0,11.1,7,46,6.6,0,4.6,27,157,5.8,0,,jaylon-bester-1
569,Johnathan Lewis,Rutgers,Big Ten,7,36,111,3.1,4,15.9,0,0,,0,0.0,36,111,3.1,4,,johnathan-lewis-2
570,Markice Hurt Jr.,Ball State,MAC,6,30,111,3.7,0,18.5,4,39,9.8,0,6.5,34,150,4.4,0,,markice-hurt-jr-1
571,Trevon Sands*,South Florida,American,9,26,111,4.3,0,12.3,0,0,,0,0.0,26,111,4.3,0,,trevon-sands-1
572,Donnie Lee*,UAB,CUSA,13,29,110,3.8,1,8.5,19,158,8.3,1,12.2,48,268,5.6,2,,donnie-lee-1
573,Justen Hervey*,Utah State,MWC,13,25,110,4.4,1,8.5,1,0,0.0,0,0.0,26,110,4.2,1,,justen-hervey-1
574,Ty Lee*,Middle Tennessee State,CUSA,13,39,109,2.8,1,8.4,79,955,12.1,5,73.5,118,1064,9.0,6,,ty-lee-1
575,Marquez Valdes-Scantling*,South Florida,American,12,8,108,13.5,1,9.0,53,879,16.6,6,73.3,61,987,16.2,7,,marquez-valdes-scantling-1
576,Wesley Kennedy III,Georgia Southern,Sun Belt,10,8,108,13.5,0,10.8,4,5,1.3,0,0.5,12,113,9.4,0,,wesley-kennedy-iii-1
577,Jeff Smith*,Boston College,ACC,13,10,107,10.7,1,8.2,25,296,11.8,0,22.8,35,403,11.5,1,,jeff-smith-10
578,Ronnie Clark*,Alabama,SEC,5,21,107,5.1,1,21.4,0,0,,0,0.0,21,107,5.1,1,,ronnie-clark-1
579,Anu Solomon,Baylor,Big 12,2,16,106,6.6,0,53.0,0,0,,0,0.0,16,106,6.6,0,,anu-solomon-1
580,Dejonte O'Neal*,Fresno State,MWC,13,25,106,4.2,0,8.2,11,98,8.9,0,7.5,36,204,5.7,0,,dejonte-oneal-1
581,Joshua Walker*,Navy,American,4,15,106,7.1,2,26.5,0,0,,0,0.0,15,106,7.1,2,,joshua-walker-1
582,Trevorris Johnson,Oregon State,Pac-12,11,35,106,3.0,3,9.6,3,32,10.7,0,2.9,38,138,3.6,3,,trevorris-johnson-1
583,Mike Warren*,Iowa State,Big 12,9,34,105,3.1,1,11.7,1,0,0.0,0,0.0,35,105,3.0,1,,mike-warren-2
584,Riley Burt,BYU,Ind,8,23,104,4.5,1,13.0,1,3,3.0,0,0.4,24,107,4.5,1,,riley-burt-1
585,Riley Burt,BYU,Ind,5,23,104,4.5,1,20.8,1,3,3.0,0,0.6,24,107,4.5,1,,riley-burt-23
586,Dalton Demos,Coastal Carolina,Sun Belt,7,30,103,3.4,3,14.7,0,0,,0,0.0,30,103,3.4,3,,dalton-demos-1
587,David Blough*,Purdue,Big Ten,9,42,103,2.5,2,11.4,1,24,24.0,0,2.7,43,127,3.0,2,,david-blough-1
588,Keoni-Kordell Mahekau*,Navy,American,7,16,103,6.4,0,14.7,0,0,,0,0.0,16,103,6.4,0,,keoni-kordell-mahekau-1
589,Keoni-Kordell Makekau*,Navy,American,12,16,103,6.4,0,8.6,0,0,,0,0.0,16,103,6.4,0,,keoni-kordell-makekau-1
590,Braxton Burmeister*,Oregon,Pac-12,7,64,102,1.6,3,14.6,0,0,,0,0.0,64,102,1.6,3,,braxton-burmeister-1
591,Demarcus Felton*,Texas Tech,Big 12,12,22,102,4.6,0,8.5,2,13,6.5,0,1.1,24,115,4.8,0,,demarcus-felton-1
592,Matt Domer,Bowling Green,MAC,5,17,102,6.0,1,20.4,2,7,3.5,0,1.4,19,109,5.7,1,,matt-domer-1
593,B.J. Smith*,Troy,Sun Belt,12,27,101,3.7,2,8.4,0,0,,0,0.0,27,101,3.7,2,,bj-smith-1
594,Devon Spalding*,Central Michigan,MAC,6,35,101,2.9,2,16.8,5,26,5.2,0,4.3,40,127,3.2,2,,devon-spalding-1
595,Aaren Vaughns*,Utah State,MWC,12,6,99,16.5,1,8.3,14,155,11.1,0,12.9,20,254,12.7,1,,aaren-vaughns-1
596,Daniel Hamm*,Virginia,ACC,13,26,99,3.8,1,7.6,22,100,4.5,1,7.7,48,199,4.1,2,,daniel-hamm-1
597,Javon Leake,Maryland,Big Ten,9,9,99,11.0,2,11.0,0,0,,0,0.0,9,99,11.0,2,,javon-leake-1
598,Shane Buechele*,Texas,Big 12,9,62,99,1.6,2,11.0,0,0,,0,0.0,62,99,1.6,2,,shane-buechele-1
599,Jalani Roberts*,Northwestern,Big Ten,8,10,98,9.8,2,12.3,0,0,,0,0.0,10,98,9.8,2,,jalani-roberts-1
600,Jaylin Nelson,Texas State,Sun Belt,7,25,98,3.9,0,14.0,0,0,,0,0.0,25,98,3.9,0,,jaylin-nelson-1
601,Blake Banham,Eastern Michigan,MAC,8,36,97,2.7,1,12.1,12,94,7.8,0,11.8,48,191,4.0,1,,blake-banham-1
602,Deon Jackson*,Duke,ACC,12,32,97,3.0,0,8.1,4,4,1.0,0,0.3,36,101,2.8,0,,deon-jackson-1
603,Johnny Stanton,Nevada-Las Vegas,MWC,8,37,96,2.6,2,12.0,0,0,,0,0.0,37,96,2.6,2,,johnny-stanton-1
604,Jordan Wright,Louisiana,Sun Belt,9,23,96,4.2,1,10.7,5,54,10.8,1,6.0,28,150,5.4,2,,jordan-wright-1
605,Nick Brossette*,LSU,SEC,13,19,96,5.1,0,7.4,0,0,,0,0.0,19,96,5.1,0,,nick-brossette-1
606,Tyrell Johnson*,Arizona,Pac-12,13,8,96,12.0,1,7.4,22,301,13.7,1,23.2,30,397,13.2,2,,tyrell-johnson-2
607,Taj Griffin*,Oregon,Pac-12,8,18,95,5.3,0,11.9,11,68,6.2,1,8.5,29,163,5.6,1,,taj-griffin-1
608,Nate Romine,Air Force,MWC,5,21,94,4.5,1,18.8,0,0,,0,0.0,21,94,4.5,1,,nate-romine-1
609,Charles Williams,Nevada-Las Vegas,MWC,1,12,93,7.8,1,93.0,0,0,,0,0.0,12,93,7.8,1,,charles-williams-8
610,Da'Mari Scott*,Fresno State,MWC,14,14,93,6.6,0,6.6,57,566,9.9,1,40.4,71,659,9.3,1,,damari-scott-1
611,Jaylin Bradley,Nebraska,Big Ten,6,24,93,3.9,0,15.5,4,38,9.5,0,6.3,28,131,4.7,0,,jaylin-bradley-1
612,Kenny Pickett,Pitt,ACC,4,26,93,3.6,2,23.3,0,0,,0,0.0,26,93,3.6,2,,kenny-pickett-1
613,Shane Morris*,Central Michigan,MAC,13,88,93,1.1,3,7.2,0,0,,0,0.0,88,93,1.1,3,,shane-morris-1
614,Brooks Barden,Charlotte,CUSA,4,6,92,15.3,0,23.0,0,0,,0,0.0,6,92,15.3,0,,brooks-barden-1
615,Drew Anderson,Buffalo,MAC,5,11,92,8.4,1,18.4,0,0,,0,0.0,11,92,8.4,1,,drew-anderson-1
616,K.J. Costello*,Stanford,Pac-12,11,28,92,3.3,3,8.4,0,0,,0,0.0,28,92,3.3,3,,kj-costello-1
617,Trent Sherfield,Vanderbilt,SEC,12,8,92,11.5,1,7.7,50,729,14.6,5,60.8,58,821,14.2,6,,trent-sherfield-1
618,Carter Stanley,Kansas,Big 12,9,55,91,1.7,0,10.1,0,0,,0,0.0,55,91,1.7,0,,carter-stanley-1
619,Terren Encalade,Tulane,American,12,4,91,22.8,1,7.6,39,730,18.7,4,60.8,43,821,19.1,5,,terren-encalade-1
620,John Brown III*,Navy,American,13,15,90,6.0,0,6.9,0,0,,0,0.0,15,90,6.0,0,,john-brown-iii-2
621,Milo Hall*,Wyoming,MWC,11,34,90,2.6,0,8.2,5,21,4.2,0,1.9,39,111,2.8,0,,milo-hall-1
622,Austin Ramesh*,Wisconsin,Big Ten,13,17,89,5.2,2,6.8,6,76,12.7,0,5.8,23,165,7.2,2,,austin-ramesh-1
623,Markenzy Pierre,Syracuse,ACC,11,25,89,3.6,0,8.1,1,6,6.0,0,0.5,26,95,3.7,0,,markenzy-pierre-1
624,Micah Wilson*,Missouri,SEC,5,15,89,5.9,1,17.8,0,0,,0,0.0,15,89,5.9,1,,micah-wilson-1
625,Andrew Tucker*,North Texas,CUSA,13,18,88,4.9,2,6.8,6,50,8.3,0,3.8,24,138,5.8,2,,andrew-tucker-1
626,Chayce Crouch,Illinois,Big Ten,7,54,88,1.6,1,12.6,1,7,7.0,0,1.0,55,95,1.7,1,,chayce-crouch-1
627,Jordan Jones,Arkansas,SEC,12,8,88,11.0,0,7.3,21,401,19.1,3,33.4,29,489,16.9,3,,jordan-jones-1
628,Kennedy Snell*,Texas Christian,Big 12,10,25,88,3.5,1,8.8,5,93,18.6,2,9.3,30,181,6.0,3,,kennedy-snell-1
629,Raymond Calais,Louisiana,Sun Belt,12,15,88,5.9,1,7.3,1,9,9.0,0,0.8,16,97,6.1,1,,raymond-calais-1
630,Ricky Brookins,Indiana,Big Ten,12,11,88,8.0,1,7.3,19,124,6.5,0,10.3,30,212,7.1,1,,ricky-brookins-1
631,Kavika Fonua,BYU,Ind,4,18,87,4.8,0,21.8,2,14,7.0,0,3.5,20,101,5.1,0,,kavika-fonua-1
632,Brandon Harris,North Carolina,ACC,6,34,86,2.5,0,14.3,0,0,,0,0.0,34,86,2.5,0,,brandon-harris-4
633,Brandon Sinclair,Old Dominion,CUSA,10,21,86,4.1,0,8.6,1,-1,-1.0,0,-0.1,22,85,3.9,0,,brandon-sinclair-1
634,Brian Lankford-Johnson*,Purdue,Big Ten,6,22,86,3.9,0,14.3,3,11,3.7,0,1.8,25,97,3.9,0,,brian-lankford-johnson-1
635,Deron Thompson,Kansas,Big 12,10,28,86,3.1,0,8.6,4,27,6.8,0,2.7,32,113,3.5,0,,deron-thompson-1
636,Deron Thompson,Kansas,Big 12,8,28,86,3.1,0,10.8,4,27,6.8,0,3.4,32,113,3.5,0,,deron-thompson-2
637,Derrick Dillon*,LSU,SEC,13,15,86,5.7,0,6.6,14,125,8.9,0,9.6,29,211,7.3,0,,derrick-dillon-1
638,Dwayne Haskins*,Ohio State,Big Ten,8,24,86,3.6,0,10.8,0,0,,0,0.0,24,86,3.6,0,,dwayne-haskins-1
639,KaVontae Turpin*,Texas Christian,Big 12,14,11,86,7.8,2,6.1,41,394,9.6,1,28.1,52,480,9.2,3,,kavontae-turpin-1
640,Kyle Williams*,Arizona State,Pac-12,13,10,86,8.6,0,6.6,66,763,11.6,7,58.7,76,849,11.2,7,,kyle-williams-8
641,Jake Bentley*,South Carolina,SEC,13,73,85,1.2,6,6.5,0,0,,0,0.0,73,85,1.2,6,,jake-bentley-2
642,Darius Anderson,East Carolina,American,4,29,83,2.9,0,20.8,1,3,3.0,0,0.8,30,86,2.9,0,,devin-anderson-2
643,Garret Lewis*,Navy,American,7,26,83,3.2,0,11.9,0,0,,0,0.0,26,83,3.2,0,,garret-lewis-1
644,Tre Watson,California,Pac-12,2,17,83,4.9,0,41.5,5,31,6.2,0,15.5,22,114,5.2,0,,tre-watson-2
645,Tyler Keane,Coastal Carolina,Sun Belt,10,39,83,2.1,0,8.3,0,-21,,0,-2.1,39,62,1.6,0,,tyler-keane-1
646,Austin Trammell,Rice,CUSA,12,14,82,5.9,0,6.8,4,51,12.8,0,4.3,18,133,7.4,0,,austin-trammell-1
647,Devin Gentry*,Georgia State,Sun Belt,12,12,82,6.8,1,6.8,12,259,21.6,3,21.6,24,341,14.2,4,,devin-gentry-1
648,Isaiah Robinson*,Wake Forest,ACC,4,22,82,3.7,1,20.5,1,3,3.0,0,0.8,23,85,3.7,1,,isaiah-robinson-2
649,Matt Fink*,USC,Pac-12,3,7,82,11.7,1,27.3,0,0,,0,0.0,7,82,11.7,1,,matt-fink-1
650,Sam Darnold*,USC,Pac-12,14,75,82,1.1,5,5.9,0,0,,0,0.0,75,82,1.1,5,,sam-darnold-1
651,Walter Dawn,UTEP,CUSA,12,26,82,3.2,1,6.8,11,111,10.1,0,9.3,37,193,5.2,1,,walter-dawn-1
652,Branden Leon*,Arizona,Pac-12,13,13,81,6.2,1,6.2,0,0,,0,0.0,13,81,6.2,1,,branden-leon-1
653,Johnathon Sutton,North Carolina,ACC,8,14,81,5.8,0,10.1,1,-1,-1.0,0,-0.1,15,80,5.3,0,,johnathon-sutton-1
654,Tevin Bush*,West Virginia,Big 12,9,20,81,4.1,0,9.0,4,15,3.8,0,1.7,24,96,4.0,0,,tevin-bush-1
655,Josh Hicks,Rutgers,Big Ten,10,13,80,6.2,1,8.0,6,68,11.3,0,6.8,19,148,7.8,1,,josh-hicks-1
656,Nevone McCrimmon*,Toledo,MAC,5,9,80,8.9,0,16.0,0,0,,0,0.0,9,80,8.9,0,,nevone-mccrimmon-1
657,Terence Stephens Jr.,Bowling Green,MAC,11,13,80,6.2,0,7.3,1,-1,-1.0,0,-0.1,14,79,5.6,0,,terence-stephens-jr-1
658,Aaron Winchester*,Georgia State,Sun Belt,6,21,79,3.8,0,13.2,0,0,,0,0.0,21,79,3.8,0,,aaron-winchester-2
659,Devan Barrett*,Auburn,SEC,14,14,79,5.6,0,5.6,10,33,3.3,1,2.4,24,112,4.7,1,,devan-barrett-1
660,Jake Fromm*,Georgia,SEC,15,55,79,1.4,3,5.3,0,0,,0,0.0,55,79,1.4,3,,jake-fromm-1
661,Dallas Rivers,Vanderbilt,SEC,12,24,78,3.3,0,6.5,2,19,9.5,0,1.6,26,97,3.7,0,,dallas-rivers-1
662,Reggie Corbin,Illinois,Big Ten,8,18,78,4.3,0,9.8,9,27,3.0,0,3.4,27,105,3.9,0,,reggie-corbin-1
663,Noah Vedral*,UCF,American,8,18,77,4.3,2,9.6,0,0,,0,0.0,18,77,4.3,2,,noah-vedral-1
664,Dwayne Milton*,Northern Illinois,MAC,11,12,76,6.3,0,6.9,0,0,,0,0.0,12,76,6.3,0,,dwayne-milton-1
665,Ervin Philips,Syracuse,ACC,12,11,76,6.9,1,6.3,89,904,10.2,4,75.3,100,980,9.8,5,,ervin-phillips-1
666,Kevin Stepherson*,Notre Dame,Ind,8,5,76,15.2,0,9.5,19,359,18.9,5,44.9,24,435,18.1,5,,kevin-stepherson-1
667,Kurt Palandech,Nevada-Las Vegas,MWC,12,16,76,4.8,0,6.3,0,0,,0,0.0,16,76,4.8,0,,kurt-palandech-1
668,Mitchell Guadagni*,Toledo,MAC,9,8,76,9.5,0,8.4,0,0,,0,0.0,8,76,9.5,0,,mitchell-guadagni-1
669,Demetric Felton*,UCLA,Pac-12,11,10,75,7.5,1,6.8,2,-2,-1.0,0,-0.2,12,73,6.1,1,,demetric-felton-1
670,D.J. Gillins*,SMU,American,6,18,75,4.2,2,12.5,0,0,,0,0.0,18,75,4.2,2,,dj-gillins-1
671,Greg Campbell Jr.,UTSA,CUSA,10,8,75,9.4,0,7.5,27,300,11.1,0,30.0,35,375,10.7,0,,greg-campbell-3
672,Taylor Cornelius*,Oklahoma State,Big 12,5,7,75,10.7,1,15.0,0,0,,0,0.0,7,75,10.7,1,,taylor-cornelius-1
673,Troy Williams*,Utah,Pac-12,8,40,75,1.9,4,9.4,1,5,5.0,1,0.6,41,80,2.0,5,,troy-williams-2
674,Cole Kelley,Arkansas,SEC,9,53,74,1.4,2,8.2,0,0,,0,0.0,53,74,1.4,2,,cole-kelley-1
675,Garrett Smith,Louisiana-Monroe,Sun Belt,4,25,74,3.0,0,18.5,0,0,,0,0.0,25,74,3.0,0,,garrett-smith-2
676,Janarion Grant,Rutgers,Big Ten,7,7,74,10.6,1,10.6,16,167,10.4,1,23.9,23,241,10.5,2,,janarion-grant-1
677,JD Spielman,Nebraska,Big Ten,11,10,73,7.3,0,6.6,55,830,15.1,2,75.5,65,903,13.9,2,,jd-spielman-1
678,Ky'Jon Tyler,Coastal Carolina,Sun Belt,11,11,73,6.6,0,6.6,23,313,13.6,2,28.5,34,386,11.4,2,,kyjon-tyler-1
679,Malcolm Williams,Coastal Carolina,Sun Belt,12,14,73,5.2,0,6.1,43,793,18.4,7,66.1,57,866,15.2,7,,malcolm-williams-4
680,Cameron Montgomery,Rice,CUSA,9,11,72,6.5,0,8.0,0,0,,0,0.0,11,72,6.5,0,,cameron-montgomery-1
681,Fred Cooper Jr.*,Army,Ind,10,13,72,5.5,2,7.2,0,0,,0,0.0,13,72,5.5,2,,fred-cooper-jr-1
682,Trey Rodriguez*,Marshall,CUSA,3,33,72,2.2,0,24.0,5,24,4.8,0,8.0,38,96,2.5,0,,trey-rodriguez-1
683,Maurice Ffrench,Pitt,ACC,12,9,71,7.9,0,5.9,25,272,10.9,0,22.7,34,343,10.1,0,,maurice-ffrench-1
684,Quentin Harris*,Duke,ACC,10,29,71,2.4,2,7.1,0,0,,0,0.0,29,71,2.4,2,,quentin-harris-2
685,Austin Conway*,Wyoming,MWC,13,15,70,4.7,1,5.4,61,549,9.0,3,42.2,76,619,8.1,4,,austin-conway-1
686,Devonte Williams,Indiana,Big Ten,12,20,70,3.5,0,5.8,12,168,14.0,2,14.0,32,238,7.4,2,,devonte-williams-1
687,Quaide Weimerskirch,Georgia Tech,ACC,11,16,70,4.4,1,6.4,0,0,,0,0.0,16,70,4.4,1,,quaide-weimerskirch-1
688,Stephon Huderson,Tulane,American,11,19,70,3.7,1,6.4,0,0,,0,0.0,19,70,3.7,1,,stephon-huderson-1
689,Will McBride,Tennessee,SEC,3,18,70,3.9,0,23.3,0,0,,0,0.0,18,70,3.9,0,,will-mcbride-1
690,Colin Wilson*,Louisville,ACC,3,6,69,11.5,0,23.0,2,15,7.5,0,5.0,8,84,10.5,0,,colin-wilson-2
691,Blake LaRussa,Old Dominion,CUSA,5,13,68,5.2,0,13.6,0,0,,0,0.0,13,68,5.2,0,,blake-larussa-1
692,Evan Owens,Nevada-Las Vegas,MWC,10,11,68,6.2,0,6.8,0,0,,0,0.0,11,68,6.2,0,,evan-owens-1
693,Kareem Walker*,Michigan,Big Ten,5,20,68,3.4,1,13.6,0,0,,0,0.0,20,68,3.4,1,,kareem-walker-1
694,Kavious Price,Kent State,MAC,10,10,68,6.8,0,6.8,7,152,21.7,1,15.2,17,220,12.9,1,,kavious-price-1
695,Tre Walker*,Navy,American,3,9,68,7.6,1,22.7,0,0,,0,0.0,9,68,7.6,1,,tre-walker-2
696,Brayden El-Bakri,BYU,Ind,13,17,67,3.9,1,5.2,9,80,8.9,1,6.2,26,147,5.7,2,,brayden-el-bakri-1
697,Demarcus Godfrey,Georgia Southern,Sun Belt,11,12,67,5.6,1,6.1,2,18,9.0,0,1.6,14,85,6.1,1,,demarcus-godfrey-1
698,Gemonta Jackson,Old Dominion,CUSA,9,12,67,5.6,1,7.4,11,90,8.2,0,10.0,23,157,6.8,1,,gemonta-jackson-1
699,Gerald Hearns*,Florida Atlantic,CUSA,8,11,67,6.1,0,8.4,0,0,,0,0.0,11,67,6.1,0,,gerald-hearns-1
700,Jalan McClendon*,North Carolina State,ACC,3,6,67,11.2,0,22.3,0,0,,0,0.0,6,67,11.2,0,,jalan-mcclendon-1
701,Jonathan Haden*,UAB,CUSA,12,14,67,4.8,0,5.6,13,102,7.8,0,8.5,27,169,6.3,0,,jonathan-haden-1
702,Riley Neal,Ball State,MAC,3,24,67,2.8,0,22.3,0,0,,0,0.0,24,67,2.8,0,,riley-neal-1
