Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
974,Neal Johnson*,Louisiana,Sun Belt,12,11,97,8.8,2,8.1,0,0,,0,0.0,11,97,8.8,2,,neal-johnson-1
975,Winston Wright,West Virginia,Big 12,10,19,97,5.1,0,9.7,1,2,2.0,0,0.2,20,99,5.0,0,,winston-wright-1
976,Andre Williams,Akron,MAC,4,10,96,9.6,0,24.0,0,0,,0,0.0,10,96,9.6,0,,andre-williams-5
977,Brandon Walters,Army,Ind,13,4,96,24.0,0,7.4,4,1,0.3,0,0.1,8,97,12.1,0,,brandon-walters-1
978,Deandre Torrey,North Texas,CUSA,10,16,96,6.0,1,9.6,73,380,5.2,2,38.0,89,476,5.3,3,,deandre-torrey-1
979,Frankie Hickson*,Liberty,Ind,13,11,96,8.7,1,7.4,187,1041,5.6,12,80.1,198,1137,5.7,13,,frankie-hickson-1
980,Chris Cunningham,Old Dominion,CUSA,10,9,95,10.6,0,9.5,3,2,0.7,0,0.2,12,97,8.1,0,,chris-cunningham-2
981,Drake Stoops*,Oklahoma,Big 12,14,8,95,11.9,0,6.8,0,0,,0,0.0,8,95,11.9,0,,drake-stoops-1
982,Elijah Lilly,New Mexico,MWC,3,7,95,13.6,0,31.7,2,3,1.5,0,1.0,9,98,10.9,0,,elijah-lilly-1
983,Jake Herslow,Old Dominion,CUSA,10,9,95,10.6,0,9.5,0,0,,0,0.0,9,95,10.6,0,,jake-herslow-1
984,Kade Waquespack*,Air Force,MWC,7,5,95,19.0,0,13.6,0,0,,0,0.0,5,95,19.0,0,,kade-waquespack-1
985,Nick Kovacs,Toledo,MAC,12,7,95,13.6,0,7.9,0,0,,0,0.0,7,95,13.6,0,,nick-kovacs-1
986,Tevin Bush,West Virginia,Big 12,4,6,95,15.8,1,23.8,3,15,5.0,0,3.8,9,110,12.2,1,,tevin-bush-1
987,David Bailey*,Boston College,ACC,13,10,94,9.4,1,7.2,148,844,5.7,7,64.9,158,938,5.9,8,,david-bailey-4
988,Napoleon Maxwell*,Florida International,CUSA,13,13,94,7.2,0,7.2,128,675,5.3,9,51.9,141,769,5.5,9,,napoleon-maxwell-1
989,Will Swinney*,Clemson,ACC,15,12,94,7.8,0,6.3,2,5,2.5,0,0.3,14,99,7.1,0,,will-swinney-1
990,Jayce Medlock,Connecticut,American,9,8,93,11.6,0,10.3,0,0,,0,0.0,8,93,11.6,0,,jayce-medlock-1
991,Keyon Lesane,North Carolina State,ACC,10,13,93,7.2,0,9.3,5,60,12.0,0,6.0,18,153,8.5,0,,keyon-lesane-1
992,Caleb Mills,New Mexico State,Ind,8,9,92,10.2,0,11.5,0,0,,0,0.0,9,92,10.2,0,,caleb-mills-1
993,Jace James,Northwestern,Big Ten,9,10,92,9.2,2,10.2,1,1,1.0,0,0.1,11,93,8.5,2,,jace-james-1
994,Jerry Howard,Georgia Tech,ACC,12,6,92,15.3,1,7.7,23,102,4.4,0,8.5,29,194,6.7,1,,jerry-howard-2
995,Nolan Givan,Ball State,MAC,12,12,92,7.7,0,7.7,0,0,,0,0.0,12,92,7.7,0,,nolan-givan-1
996,Tre Tucker*,Cincinnati,American,14,7,92,13.1,0,6.6,8,93,11.6,0,6.6,15,185,12.3,0,,tre-tucker-1
997,Wesley Kennedy III*,Georgia Southern,Sun Belt,9,10,92,9.2,0,10.2,119,824,6.9,11,91.6,129,916,7.1,11,,wesley-kennedy-iii-1
998,Chance Warren*,Navy,American,12,6,91,15.2,1,7.6,5,70,14.0,2,5.8,11,161,14.6,3,,chance-warren-1
999,Eli Pancol,Duke,ACC,12,6,91,15.2,3,7.6,3,20,6.7,1,1.7,9,111,12.3,4,,eli-pancol-1
1000,Kevin Mensah,Connecticut,American,12,8,91,11.4,0,7.6,226,1013,4.5,9,84.4,234,1104,4.7,9,,kevin-mensah-1
1001,Warren Thompson*,Florida State,ACC,6,6,91,15.2,0,15.2,0,0,,0,0.0,6,91,15.2,0,,warren-thompson-2
1002,Ethan Fernea,UCLA,Pac-12,12,4,90,22.5,1,7.5,0,0,,0,0.0,4,90,22.5,1,,ethan-fernea-1
1003,Jabir Frye,Troy,Sun Belt,8,10,90,9.0,0,11.3,33,146,4.4,2,18.3,43,236,5.5,2,,jabir-frye-1
1004,Reese White,Coastal Carolina,Sun Belt,10,4,90,22.5,2,9.0,36,167,4.6,3,16.7,40,257,6.4,5,,reese-white-1
1005,Trevor Terry*,Southern Mississippi,CUSA,13,9,90,10.0,0,6.9,0,0,,0,0.0,9,90,10.0,0,,trevor-terry-1
1006,Xavier Jones*,SMU,American,13,20,90,4.5,2,6.9,244,1276,5.2,23,98.2,264,1366,5.2,25,,xavier-jones-2
1007,Daewood Davis*,Oregon,Pac-12,13,9,89,9.9,1,6.8,1,-9,-9.0,0,-0.7,10,80,8.0,1,,daewood-davis-1
1008,Kelvin Smith,North Texas,CUSA,11,13,89,6.8,0,8.1,0,0,,0,0.0,13,89,6.8,0,,kelvin-smith-3
1009,Austin Ogumakin,North Texas,CUSA,8,6,88,14.7,0,11.0,0,0,,0,0.0,6,88,14.7,0,,austin-ogumakin-1
1010,Brian Hightower*,Miami (FL),ACC,7,8,88,11.0,0,12.6,0,0,,0,0.0,8,88,11.0,0,,brian-hightower-1
1011,Larry McCammon III*,Florida Atlantic,CUSA,9,13,88,6.8,0,9.8,91,324,3.6,7,36.0,104,412,4.0,7,,larry-mccammon-iii-1
1012,Tyler Lamm,Louisiana-Monroe,Sun Belt,11,8,88,11.0,0,8.0,0,0,,0,0.0,8,88,11.0,0,,tyler-lamm-1
1013,Jadon Jackson,Ole Miss,SEC,9,5,87,17.4,1,9.7,0,0,,0,0.0,5,87,17.4,1,,jadon-jackson-1
1014,Jake Hescock*,UCF,American,11,9,87,9.7,2,7.9,0,0,,0,0.0,9,87,9.7,2,,jake-hescock-1
1015,Jawhar Jordan,Syracuse,ACC,4,2,87,43.5,0,21.8,15,105,7.0,1,26.3,17,192,11.3,1,,jawhar-jordan-1
1016,Rhamondre Stevenson*,Oklahoma,Big 12,13,10,87,8.7,0,6.7,64,515,8.0,6,39.6,74,602,8.1,6,,rhamondre-stevenson-1
1017,Tavien Feaster,South Carolina,SEC,10,17,87,5.1,0,8.7,124,672,5.4,5,67.2,141,759,5.4,5,,tavien-feaster-1
1018,Tavin Richardson*,Marshall,CUSA,10,8,87,10.9,0,8.7,0,0,,0,0.0,8,87,10.9,0,,tavin-richardson-1
1019,Cam Blakely*,Miami (OH),MAC,13,7,86,12.3,0,6.6,0,0,,0,0.0,7,86,12.3,0,,cam-blakely-1
1020,Dahu Green*,Arkansas State,Sun Belt,9,5,86,17.2,0,9.6,0,0,,0,0.0,5,86,17.2,0,,dahu-green-1
1021,Lincoln Victor*,Hawaii,MWC,12,10,86,8.6,3,7.2,2,49,24.5,0,4.1,12,135,11.3,3,,lincoln-victor-1
1022,D.L. Knock*,Ohio,MAC,13,4,85,21.3,1,6.5,0,0,,0,0.0,4,85,21.3,1,,dl-knock-1
1023,Jermar Jefferson,Oregon State,Pac-12,9,9,85,9.4,2,9.4,142,685,4.8,8,76.1,151,770,5.1,10,,jermar-jefferson-1
1024,Jesiah Irish,Oregon State,Pac-12,8,4,85,21.3,1,10.6,0,0,,0,0.0,4,85,21.3,1,,jesiah-irish-1
1025,Carson Terrell*,Utah State,MWC,12,13,84,6.5,0,7.0,0,0,,0,0.0,13,84,6.5,0,,carson-terrell-1
1026,Devin Miller*,Marshall,CUSA,12,11,84,7.6,2,7.0,0,0,,0,0.0,11,84,7.6,2,,devin-miller-1
1027,DJ Turner,Maryland,Big Ten,3,4,84,21.0,0,28.0,0,0,,0,0.0,4,84,21.0,0,,dj-turner-1
1028,Salvon Ahmed*,Washington,Pac-12,12,16,84,5.3,0,7.0,188,1020,5.4,11,85.0,204,1104,5.4,11,,salvon-ahmed-1
1029,Austin Allen,Nebraska,Big Ten,12,7,83,11.9,0,6.9,1,2,2.0,0,0.2,8,85,10.6,0,,austin-allen-2
1030,Colby Ransom*,Georgia Southern,Sun Belt,13,6,83,13.8,0,6.4,0,0,,0,0.0,6,83,13.8,0,,colby-ransom-1
1031,Geordon Porter*,Arizona State,Pac-12,10,8,83,10.4,0,8.3,0,0,,0,0.0,8,83,10.4,0,,geordon-porter-1
1032,Isiah Pacheco,Rutgers,Big Ten,11,13,83,6.4,0,7.5,169,729,4.3,7,66.3,182,812,4.5,7,,isaih-pacheco-1
1033,Malik Jackson,Louisiana-Monroe,Sun Belt,7,11,83,7.5,0,11.9,0,0,,0,0.0,11,83,7.5,0,,malik-jackson-6
1034,Dre Brown*,Illinois,Big Ten,13,10,82,8.2,0,6.3,113,584,5.2,5,44.9,123,666,5.4,5,,dre-brown-1
1035,Payne Durham,Purdue,Big Ten,12,9,82,9.1,4,6.8,0,0,,0,0.0,9,82,9.1,4,,payne-durham-1
1036,Terrance Dixon*,Georgia State,Sun Belt,3,9,82,9.1,1,27.3,0,0,,0,0.0,9,82,9.1,1,,terrance-dixon-1
1037,Trejan Bridges*,Oklahoma,Big 12,13,7,82,11.7,2,6.3,0,0,,0,0.0,7,82,11.7,2,,trejan-bridges-1
1038,C.J. Moore*,Oklahoma State,Big 12,5,4,81,20.3,2,16.2,0,0,,0,0.0,4,81,20.3,2,,cj-moore-3
1039,James Palmer,Tulsa,American,12,4,81,20.3,0,6.8,0,0,,0,0.0,4,81,20.3,0,,james-palmer-1
1040,Jordan Kerley*,Arizona State,Pac-12,13,6,81,13.5,0,6.2,0,0,,0,0.0,6,81,13.5,0,,jordan-kerley-1
1041,Shadell Bell,Coastal Carolina,Sun Belt,12,9,81,9.0,2,6.8,0,0,,0,0.0,9,81,9.0,2,,shadell-bell-1
1042,Tre Tipton*,Pitt,ACC,3,7,81,11.6,1,27.0,0,0,,0,0.0,7,81,11.6,1,,tre-tripton-1
1043,Dannis Jackson,Ole Miss,SEC,9,7,80,11.4,0,8.9,2,12,6.0,0,1.3,9,92,10.2,0,,dannis-jackson-1
1044,Jaquarii Roberson*,Wake Forest,ACC,9,6,80,13.3,1,8.9,0,0,,0,0.0,6,80,13.3,1,,jaquarii-roberson-1
1045,Trent Pennix,North Carolina State,ACC,10,7,80,11.4,1,8.0,13,55,4.2,0,5.5,20,135,6.8,1,,trent-pennix-1
1046,Xavier Legette,South Carolina,SEC,11,9,80,8.9,1,7.3,0,0,,0,0.0,9,80,8.9,1,,xavier-legette-1
1047,Blake Watson,Old Dominion,CUSA,11,13,79,6.1,0,7.2,25,116,4.6,1,10.5,38,195,5.1,1,,blake-watson-2
1048,Cassius Allen*,Louisiana,Sun Belt,9,6,79,13.2,1,8.8,0,0,,0,0.0,6,79,13.2,1,,cassius-allen-1
1049,C.J. Bolar,Vanderbilt,SEC,9,11,79,7.2,0,8.8,0,0,,0,0.0,11,79,7.2,0,,cj-bolar-1
1050,Grant Calcaterra*,Oklahoma,Big 12,5,5,79,15.8,0,15.8,0,0,,0,0.0,5,79,15.8,0,,grant-calcaterra-1
1051,Jalen Johnson,Arizona,Pac-12,10,7,79,11.3,1,7.9,0,0,,0,0.0,7,79,11.3,1,,jalen-johnson-5
1052,Jamal Glaspie,Fresno State,MWC,11,6,79,13.2,0,7.2,0,0,,0,0.0,6,79,13.2,0,,jamal-glaspie-1
1053,Kavika Johnson,UTEP,CUSA,10,11,79,7.2,0,7.9,3,32,10.7,0,3.2,14,111,7.9,0,,kavika-johnson-1
1054,Kearis Jackson*,Georgia,SEC,11,5,79,15.8,0,7.2,2,10,5.0,0,0.9,7,89,12.7,0,,kearis-jackson-1
1055,Kennedy Brooks*,Oklahoma,Big 12,13,10,79,7.9,0,6.1,155,1011,6.5,6,77.8,165,1090,6.6,6,,kennedy-brooks-1
1056,Tyleek Collins,Nevada-Las Vegas,MWC,9,15,79,5.3,0,8.8,14,78,5.6,0,8.7,29,157,5.4,0,,tyleek-collins-1
1057,Charlie Woerner*,Georgia,SEC,14,9,78,8.7,1,5.6,0,0,,0,0.0,9,78,8.7,1,,charlie-woerner-1
1058,Chauncey Mason*,Florida Atlantic,CUSA,12,6,78,13.0,1,6.5,32,186,5.8,0,15.5,38,264,6.9,1,,chauncey-mason-1
1059,Darrian Felix*,Oregon,Pac-12,7,6,78,13.0,0,11.1,34,197,5.8,2,28.1,40,275,6.9,2,,darrian-felix-1
1060,Keaton Upshaw*,Kentucky,SEC,13,7,78,11.1,1,6.0,0,0,,0,0.0,7,78,11.1,1,,keaton-upshaw-1
1061,Malik Hancock,Army,Ind,12,3,78,26.0,1,6.5,10,75,7.5,1,6.3,13,153,11.8,2,,malik-hancock-1
1062,Samuel Wheeler*,Kansas State,Big 12,7,4,78,19.5,0,11.1,0,0,,0,0.0,4,78,19.5,0,,samuel-wheeler-1
1063,Tyre Shelton*,Miami (OH),MAC,14,13,78,6.0,0,5.6,108,587,5.4,2,41.9,121,665,5.5,2,,tyre-shelton-1
1064,Walter Dawn,UTEP,CUSA,12,6,78,13.0,0,6.5,0,0,,0,0.0,6,78,13.0,0,,walter-dawn-1
1065,Anthony Williams Jr.*,Michigan State,Big Ten,12,6,77,12.8,0,6.4,38,118,3.1,1,9.8,44,195,4.4,1,,anthony-williams-jr-1
1066,Britain Covey*,Utah,Pac-12,4,10,77,7.7,0,19.3,3,22,7.3,0,5.5,13,99,7.6,0,,britain-covey-1
1067,Chance Bell*,San Diego State,MWC,12,12,77,6.4,0,6.4,89,384,4.3,2,32.0,101,461,4.6,2,,chance-bell-1
1068,Jared Atkinson*,Baylor,Big 12,14,7,77,11.0,0,5.5,0,0,,0,0.0,7,77,11.0,0,,jared-atkinson-1
1069,Jaylon Jackson,Colorado,Pac-12,12,4,77,19.3,0,6.4,1,14,14.0,0,1.2,5,91,18.2,0,,jaylon-jackson-1
1070,Pearse Migl*,Louisiana,Sun Belt,14,6,77,12.8,0,5.5,0,0,,0,0.0,6,77,12.8,0,,pearse-migl-1
1071,Scottie Phillips,Ole Miss,SEC,10,8,77,9.6,1,7.7,125,542,4.3,5,54.2,133,619,4.7,6,,scottie-phillips-1
1072,Aaron Bedgood,Coastal Carolina,Sun Belt,5,8,76,9.5,1,15.2,4,60,15.0,0,12.0,12,136,11.3,1,,aaron-bedgood-1
1073,Anu Somoye,New Mexico,MWC,10,5,76,15.2,1,7.6,0,0,,0,0.0,5,76,15.2,1,,anu-somoye-1
1074,Bernhard Raimann*,Central Michigan,MAC,14,10,76,7.6,0,5.4,0,0,,0,0.0,10,76,7.6,0,,bernhard-raimann-1
1075,Garrett Walston*,North Carolina,ACC,13,9,76,8.4,1,5.8,0,0,,0,0.0,9,76,8.4,1,,garrett-walston-1
1076,O'Shaan Allison*,Ohio,MAC,12,11,76,6.9,0,6.3,138,869,6.3,6,72.4,149,945,6.3,6,,oshaan-allison-1
1077,Robert Mahone*,Boise State,MWC,12,9,76,8.4,0,6.3,89,425,4.8,6,35.4,98,501,5.1,6,,robert-mahone-1
1078,Terrence Horne,South Florida,American,10,8,76,9.5,2,7.6,0,0,,0,0.0,8,76,9.5,2,,terrence-horne-1
1079,Allen Dailey Jr.*,Kentucky,SEC,12,7,75,10.7,0,6.3,0,0,,0,0.0,7,75,10.7,0,,allen-dailey-jr-1
1080,Henry Pearson*,Appalachian State,Sun Belt,14,8,75,9.4,0,5.4,0,0,,0,0.0,8,75,9.4,0,,henry-pearson-1
1081,Jermaine Braddock,San Jose State,MWC,11,6,75,12.5,2,6.8,0,0,,0,0.0,6,75,12.5,2,,jermaine-braddock-1
1082,Jontre Kirklin*,LSU,SEC,14,2,75,37.5,0,5.4,0,0,,0,0.0,2,75,37.5,0,,jontre-kirklin-1
1083,Matlin Marshall*,Georgia State,Sun Belt,13,10,75,7.5,0,5.8,1,5,5.0,0,0.4,11,80,7.3,0,,matlin-marshall-1
1084,Brian Smith Jr.*,Louisiana,Sun Belt,7,7,74,10.6,0,10.6,0,0,,0,0.0,7,74,10.6,0,,brian-smith-jr-1
1085,Gavin Sharp,UTSA,CUSA,11,11,74,6.7,1,6.7,0,0,,0,0.0,11,74,6.7,1,,gavin-sharp-1
1086,Jacob Robertson*,Tulane,American,13,9,74,8.2,1,5.7,0,0,,0,0.0,9,74,8.2,1,,jacob-robertson-1
1087,John Okwoli*,Wyoming,MWC,13,9,74,8.2,0,5.7,0,0,,0,0.0,9,74,8.2,0,,john-okwoli-1
1088,Lucious Stanley*,UAB,CUSA,12,8,74,9.3,1,6.2,90,414,4.6,7,34.5,98,488,5.0,8,,lucious-stanley-1
1089,Ryan O'Keefe*,UCF,American,13,7,74,10.6,0,5.7,0,0,,0,0.0,7,74,10.6,0,,ryan-okeefe-1
1090,Tyrion Davis-Price*,LSU,SEC,14,10,74,7.4,0,5.3,64,295,4.6,6,21.1,74,369,5.0,6,,tyrion-davis-price-1
1091,Ygenio Booker*,Tulane,American,10,8,74,9.3,1,7.4,18,94,5.2,1,9.4,26,168,6.5,2,,ygenio-booker-1
1092,AJ Lewis,Troy,Sun Belt,12,6,73,12.2,3,6.1,0,0,,0,0.0,6,73,12.2,3,,aj-lewis-1
1093,Daevon Robinson,Rutgers,Big Ten,10,6,73,12.2,0,7.3,0,0,,0,0.0,6,73,12.2,0,,daevon-robinson-1
1094,D'Wayne Eskridge*,Western Michigan,MAC,4,3,73,24.3,0,18.3,0,0,,0,0.0,3,73,24.3,0,,dwayne-eskridge-1
1095,Joshua Youngblood*,Kansas State,Big 12,13,9,73,8.1,0,5.6,11,55,5.0,1,4.2,20,128,6.4,1,,joshua-youngblood-1
1096,Keion Wakefield*,Louisville,ACC,11,6,73,12.2,0,6.6,0,0,,0,0.0,6,73,12.2,0,,keion-wakefield-1
1097,Cameron Butler,Colorado State,MWC,7,8,72,9.0,1,10.3,0,0,,0,0.0,8,72,9.0,1,,cameron-butler-1
1098,Christian Sims,Bowling Green,MAC,12,8,72,9.0,1,6.0,0,0,,0,0.0,8,72,9.0,1,,christian-sims-1
1099,Emery Simmons*,North Carolina,ACC,11,4,72,18.0,1,6.5,0,0,,0,0.0,4,72,18.0,1,,emery-simmons-1
1100,James Sosinski,Kansas,Big 12,7,7,72,10.3,1,10.3,0,0,,0,0.0,7,72,10.3,1,,james-sosinski-1
1101,Jordan Wilson,UCLA,Pac-12,12,7,72,10.3,0,6.0,0,0,,0,0.0,7,72,10.3,0,,jordan-wilson-2
1102,Phil Patterson*,Virginia Tech,ACC,10,6,72,12.0,1,7.2,0,0,,0,0.0,6,72,12.0,1,,phil-patterson-1
1103,Andrew Clair,Bowling Green,MAC,4,10,71,7.1,0,17.8,68,244,3.6,4,61.0,78,315,4.0,4,,andrew-clair-1
1104,Joshua Kelley,UCLA,Pac-12,11,11,71,6.5,1,6.5,229,1060,4.6,12,96.4,240,1131,4.7,13,,joshua-kelley-1
1105,Peytton Pickett*,Liberty,Ind,12,6,71,11.8,0,5.9,24,83,3.5,2,6.9,30,154,5.1,2,,peytton-pickett-1
1106,Trey Sermon*,Oklahoma,Big 12,9,8,71,8.9,1,7.9,54,385,7.1,4,42.8,62,456,7.4,5,,trey-sermon-1
1107,Deion Hair-Griffin,North Texas,CUSA,11,7,70,10.0,0,6.4,0,0,,0,0.0,7,70,10.0,0,,deion-hair-griffin-1
1108,Deshawn McClease*,Virginia Tech,ACC,13,11,70,6.4,0,5.4,177,843,4.8,7,64.8,188,913,4.9,7,,deshawn-mcclease-1
1109,Dontae Crow*,Wyoming,MWC,12,5,70,14.0,0,5.8,0,0,,0,0.0,5,70,14.0,0,,dontae-crow-1
1110,Elijah Mitchell*,Louisiana,Sun Belt,14,10,70,7.0,1,5.0,198,1147,5.8,16,81.9,208,1217,5.9,17,,elijah-mitchell-2
1111,Gerrid Doaks*,Cincinnati,American,12,8,70,8.8,1,5.8,100,526,5.3,5,43.8,108,596,5.5,6,,gerrid-doaks-1
1112,Larry Rountree III,Missouri,SEC,12,13,70,5.4,0,5.8,186,829,4.5,9,69.1,199,899,4.5,9,,larry-rountree-iii-1
1113,Raymond James*,Kent State,MAC,11,3,70,23.3,1,6.4,0,0,,0,0.0,3,70,23.3,1,,raymond-james-1
1114,Rodney Smith*,Minnesota,Big Ten,13,7,70,10.0,0,5.4,228,1163,5.1,8,89.5,235,1233,5.2,8,,rodney-smith-5
1115,Stephon Huderson*,Tulane,American,12,3,70,23.3,1,5.8,43,251,5.8,1,20.9,46,321,7.0,2,,stephon-huderson-1
1116,T.J. Chase*,Clemson,ACC,12,7,70,10.0,0,5.8,0,0,,0,0.0,7,70,10.0,0,,tj-chase-1
1117,Vavae Malepeai*,USC,Pac-12,8,15,70,4.7,1,8.8,105,503,4.8,6,62.9,120,573,4.8,7,,vavae-malepeai-1
1118,Will Matthews*,Kent State,MAC,8,7,70,10.0,0,8.8,123,570,4.6,3,71.3,130,640,4.9,3,,will-mathews-1
1119,Aaron McAllister*,Charlotte,CUSA,11,7,69,9.9,2,6.3,81,380,4.7,5,34.5,88,449,5.1,7,,aaron-mcallister-1
1120,Bryant Koback,Toledo,MAC,12,8,69,8.6,2,5.8,195,1187,6.1,12,98.9,203,1256,6.2,14,,bryant-koback-1
1121,Calvin Hill,Texas State,Sun Belt,5,6,69,11.5,0,13.8,16,28,1.8,1,5.6,22,97,4.4,1,,calvin-hill-4
1122,Jacoby Hopkins,Texas State,Sun Belt,7,5,69,13.8,1,9.9,0,0,,0,0.0,5,69,13.8,1,,jacoby-hopkins-1
1123,Jordan Davis*,Louisville,ACC,11,4,69,17.3,1,6.3,0,0,,0,0.0,4,69,17.3,1,,jordan-davis-6
1124,OrTre Smith,South Carolina,SEC,9,9,69,7.7,1,7.7,1,-1,-1.0,0,-0.1,10,68,6.8,1,,ortre-smith-1
1125,Tra Barnett*,Georgia State,Sun Belt,13,16,69,4.3,0,5.3,248,1453,5.9,12,111.8,264,1522,5.8,12,,tra-barnett-1
1126,Boobie Curry,Arizona,Pac-12,9,6,68,11.3,0,7.6,0,0,,0,0.0,6,68,11.3,0,,boobie-curry-1
1127,Maverick Wolfley,Akron,MAC,7,5,68,13.6,2,9.7,1,2,2.0,0,0.3,6,70,11.7,2,,maverick-wolfley-1
1128,Amari Johnson*,UCF,American,5,2,67,33.5,1,13.4,0,0,,0,0.0,2,67,33.5,1,,amari-johnson-1
1129,Armand Shyne,Texas Tech,Big 12,8,13,67,5.2,0,8.4,65,374,5.8,3,46.8,78,441,5.7,3,,armand-shyne-1
1130,Asim Rose*,Kentucky,SEC,13,11,67,6.1,0,5.2,149,826,5.5,6,63.5,160,893,5.6,6,,asim-rose-1
1131,Dante Cousart*,Florida Atlantic,CUSA,14,12,67,5.6,0,4.8,0,0,,0,0.0,12,67,5.6,0,,dante-cousart-1
1132,Jaray Jenkins*,LSU,SEC,7,5,67,13.4,0,9.6,0,0,,0,0.0,5,67,13.4,0,,jaray-jenkins-1
1133,Marlyn Johnson*,Buffalo,MAC,4,3,67,22.3,0,16.8,0,0,,0,0.0,3,67,22.3,0,,marlyn-johnson-1
1134,Marquis Spiker*,Washington,Pac-12,10,3,67,22.3,0,6.7,0,0,,0,0.0,3,67,22.3,0,,marquis-spiker-1
1135,NaJee Thompson*,Georgia Southern,Sun Belt,13,6,67,11.2,0,5.2,2,14,7.0,0,1.1,8,81,10.1,0,,najee-thompson-1
1136,Ra'Von Bonner*,Illinois,Big Ten,12,4,67,16.8,1,5.6,65,225,3.5,3,18.8,69,292,4.2,4,,ravon-bonner-1
1137,Raymond Calais*,Louisiana,Sun Belt,14,10,67,6.7,1,4.8,117,886,7.6,6,63.3,127,953,7.5,7,,raymond-calais-1
1138,Thair Blakes*,UAB,CUSA,13,7,67,9.6,0,5.2,0,0,,0,0.0,7,67,9.6,0,,thair-blakes-1
1139,Tyler Allgeier*,BYU,Ind,13,3,67,22.3,1,5.2,17,119,7.0,0,9.2,20,186,9.3,1,,tyler-allgeier-1
1140,Andre Bodison,New Mexico State,Ind,10,6,66,11.0,1,6.6,0,0,,0,0.0,6,66,11.0,1,,andre-bodison-1
1141,Artie Henry*,Marshall,CUSA,3,6,66,11.0,1,22.0,0,0,,0,0.0,6,66,11.0,1,,artie-henry-2
1142,Artie Henry III*,Marshall,CUSA,3,6,66,11.0,1,22.0,0,0,,0,0.0,6,66,11.0,1,,artie-henry-iii-1
1143,Austin Stogner*,Oklahoma,Big 12,14,7,66,9.4,2,4.7,0,0,,0,0.0,7,66,9.4,2,,austin-stogner-1
1144,Dan Chisena*,Penn State,Big Ten,12,3,66,22.0,0,5.5,0,0,,0,0.0,3,66,22.0,0,,dan-chisena-1
1145,Dennis Robinson,Northern Illinois,MAC,6,8,66,8.3,0,11.0,0,0,,0,0.0,8,66,8.3,0,,dennis-robinson-3
1146,Dennis Robinson,Northern Illinois,MAC,12,8,66,8.3,0,5.5,0,0,,0,0.0,8,66,8.3,0,,dennis-robinson-4
1147,Hassan Littles,Ball State,MAC,12,7,66,9.4,0,5.5,0,0,,0,0.0,7,66,9.4,0,,hassan-littles-1
1148,Jeremiah Hawkins*,California,Pac-12,7,7,66,9.4,0,9.4,1,-2,-2.0,0,-0.3,8,64,8.0,0,,jeremiah-hawkins-1
1149,John Lovett*,Baylor,Big 12,14,8,66,8.3,0,4.7,103,655,6.4,5,46.8,111,721,6.5,5,,john-lovett-1
1150,Khalan Laborn*,Florida State,ACC,10,10,66,6.6,0,6.6,63,297,4.7,4,29.7,73,363,5.0,4,,khalan-laborn-1
1151,Khalan Laborn*,Florida State,ACC,10,10,66,6.6,0,6.6,63,297,4.7,4,29.7,73,363,5.0,4,,khalan-laborn-2
1152,Shaq Vann*,Eastern Michigan,MAC,10,11,66,6.0,0,6.6,149,715,4.8,8,71.5,160,781,4.9,8,,shaq-vann-1
1153,Tyler Byrd*,Tennessee,SEC,13,5,66,13.2,1,5.1,0,0,,0,0.0,5,66,13.2,1,,tyler-byrd-1
1154,Brandon Crum,South Alabama,Sun Belt,12,6,65,10.8,0,5.4,0,0,,0,0.0,6,65,10.8,0,,brandon-crum-1
1155,Dontavius Butler-Jenkins*,Pitt,ACC,10,6,65,10.8,1,6.5,0,0,,0,0.0,6,65,10.8,1,,dontavius-butler-jenkins-1
1156,Jaquis Dancy*,Louisiana Tech,CUSA,6,9,65,7.2,0,10.8,44,207,4.7,2,34.5,53,272,5.1,2,,jaquis-dancy-1
1157,Noah Henderson*,Charlotte,CUSA,12,8,65,8.1,0,5.4,0,0,,0,0.0,8,65,8.1,0,,noah-henderson-2
1158,Christian Roberson*,Charlotte,CUSA,13,5,64,12.8,1,4.9,0,0,,0,0.0,5,64,12.8,1,,christian-roberson-1
1159,David Martin-Robinson*,Temple,American,13,5,64,12.8,0,4.9,0,0,,0,0.0,5,64,12.8,0,,david-martin-robinson-1
1160,Greg McCrae*,UCF,American,10,9,64,7.1,0,6.4,98,529,5.4,7,52.9,107,593,5.5,7,,greg-mccrae-1
1161,Jordan Byrd*,San Diego State,MWC,12,16,64,4.0,0,5.3,78,355,4.6,3,29.6,94,419,4.5,3,,jordan-byrd-1
1162,Ahmari Davis,New Mexico,MWC,9,3,63,21.0,0,7.0,140,832,5.9,7,92.4,143,895,6.3,7,,ahmari-davis-1
1163,Isaiah Spencer,Old Dominion,CUSA,11,5,63,12.6,1,5.7,1,6,6.0,0,0.5,6,69,11.5,1,,isaiah-spencer-2
1164,Reynaldo Flores,UTEP,CUSA,11,5,63,12.6,0,5.7,11,44,4.0,0,4.0,16,107,6.7,0,,reynaldo-flores-1
1165,Ty Chandler*,Tennessee,SEC,13,13,63,4.8,0,4.8,135,655,4.9,3,50.4,148,718,4.9,3,,ty-chandler-1
1166,A.T. Perry*,Wake Forest,ACC,9,4,62,15.5,1,6.9,0,0,,0,0.0,4,62,15.5,1,,at-perry-1
