Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,Player-additional
464,Josh Growden*,LSU,SEC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,josh-growden-1
465,Kamrin Solomon,Florida Atlantic,CUSA,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,kamrin-solomon-1
466,Kavious Price,Kent State,MAC,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,kavious-price-1
467,Keelan Ewaliko*,Hawaii,MWC,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,keelan-ewaliko-1
468,Kell Walker*,Army,Ind,13,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,kell-walker-1
469,Khari Blasingame*,Vanderbilt,SEC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,khari-blasingame-1
470,Kyle Hicks*,Texas Christian,Big 12,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,kyle-hicks-1
471,LaBaron Anthony,Georgia Southern,Sun Belt,2,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,labaron-anthony-1
472,Leonard Fournette*,LSU,SEC,7,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,leonard-fournette-1
473,Malachi Dupre*,LSU,SEC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,malachi-dupre-1
474,Malik Roberson,San Jose State,MWC,12,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,malik-roberson-1
475,Markell Jones,Purdue,Big Ten,11,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,markell-jones-1
476,Matt Guidry*,UTSA,CUSA,10,1,2,50.0,0,0,0.0,1,50.0,0.0,-22.50,0.0,0.0,-50.0,,matt-guidry-1
477,Matt Micucci*,Northwestern,Big Ten,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,matt-micucci-1
478,Moe Neal,Syracuse,ACC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,moe-neal-1
479,Nacarius Fant*,Western Kentucky,CUSA,9,0,2,0.0,0,0,0.0,1,50.0,0.0,-22.50,,0.0,-100.0,,nacarius-fant-1
480,Nick Szpor*,Wyoming,MWC,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,nick-szpor-1
481,Pete Dinovo*,UCF,American,1,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,pete-dinovo-1
482,Preston Heard*,Baylor,Big 12,3,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,preston-heard-1
483,Quentin Harris,Duke,ACC,1,0,3,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,quentin-harris-2
484,Quinn Shanbour*,North Texas,CUSA,1,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,quinn-shanbour-1
485,Rokeem Williams*,Miami (OH),MAC,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,rokeem-williams-1
486,Ron Johnson,Connecticut,American,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,ron-johnson-8
487,Ryan Switzer*,North Carolina,ACC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,ryan-switzer-1
488,Ryan Winslow*,Pitt,ACC,13,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,ryan-winslow-1
489,Sean Avant,Syracuse,ACC,7,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,sean-avant-1
490,Seth Collins,Oregon State,Pac-12,10,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,seth-collins-1
491,Taquan Mizzell,Virginia,ACC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,taquan-mizzell-1
492,Terence Williams*,Baylor,Big 12,12,1,1,100.0,0,0,0.0,0,0.0,0.0,0.00,0.0,0.0,100.0,,terence-williams-2
493,Terry Godwin*,Georgia,SEC,13,0,2,0.0,0,0,0.0,1,50.0,0.0,-22.50,,0.0,-100.0,,terry-godwin-1
494,Tez Parks*,Southern Mississippi,CUSA,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,tez-parks-1
495,Tim Crawley,San Jose State,MWC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,tim-crawley-1
496,Tom Flacco*,Western Michigan,MAC,6,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,tom-flacco-1
497,Torii Hunter Jr.,Notre Dame,Ind,8,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,torii-hunter-jr-1
498,Trent Sherfield*,Vanderbilt,SEC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,trent-sherfield-1
499,Tyler Natee*,Indiana,Big Ten,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,tyler-natee-1
500,Tyler Williams*,Air Force,MWC,13,0,2,0.0,0,0,0.0,2,100.0,0.0,-45.00,,0.0,-200.0,,tyler-williams-5
501,Tyler Wilson*,North Texas,CUSA,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,tyler-wilson-4
502,Warren Wand*,Arkansas State,Sun Belt,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,warren-wand-1
503,Zach Werlinger,Arizona,Pac-12,2,0,5,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,zach-werlinger-1
504,Zack Bennema*,Baylor,Big 12,1,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,zack-bennema-1
505,Zach Allen,Rutgers,Big Ten,2,1,12,8.3,-1,0,0.0,0,0.0,-0.1,-0.08,-1.0,-0.5,7.6,,zach-allen-4
506,Chandler Cox*,Auburn,SEC,12,1,2,50.0,-3,0,0.0,1,50.0,-1.5,-24.00,-3.0,-0.3,-62.6,,chandler-cox-1
507,Ronnie Moore,Bowling Green,MAC,12,1,2,50.0,-5,0,0.0,0,0.0,-2.5,-2.50,-5.0,-0.4,29.0,,ronnie-moore-3
508,Tristan Yeomans*,Kentucky,SEC,12,1,1,100.0,-10,0,0.0,0,0.0,-10.0,-10.00,-10.0,-0.8,16.0,,tristan-yeomans-1
