Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
386,TJ Green,Liberty,Ind,7,44,232,5.3,2,33.1,5,36,7.2,0,5.1,49,268,5.5,2,,tj-green-4
387,Jalen Mayden,San Diego State,MWC,13,69,231,3.3,3,17.8,0,0,,0,0.0,69,231,3.3,3,,jalen-mayden-1
388,Tre Siggers,SMU,American,4,60,229,3.8,4,57.3,5,22,4.4,0,5.5,65,251,3.9,4,,tre-siggers-1
389,Marcus Major,Oklahoma,Big 12,9,56,227,4.1,4,25.2,8,61,7.6,1,6.8,64,288,4.5,5,,marcus-major-1
390,Raleek Brown,USC,Pac-12,14,42,227,5.4,3,16.2,16,175,10.9,3,12.5,58,402,6.9,6,,raleek-brown-1
391,Braheam Murphy,Army,Ind,12,26,226,8.7,2,18.8,6,177,29.5,1,14.8,32,403,12.6,3,,braheam-murphy-1
392,Alex Broome,Boston College,ACC,10,50,225,4.5,1,22.5,26,166,6.4,1,16.6,76,391,5.1,2,,alex-broome-1
393,Miles Davis,BYU,Ind,8,40,225,5.6,0,28.1,6,27,4.5,0,3.4,46,252,5.5,0,,miles-davis-1
394,Austin Reed,Western Kentucky,CUSA,14,91,224,2.5,8,16.0,0,0,,1,0.0,91,224,2.5,9,,austin-reed-2
395,Grayson James,Florida International,CUSA,11,79,223,2.8,3,20.3,0,0,,0,0.0,79,223,2.8,3,,grayson-james-1
396,Jamarion Miller,Alabama,SEC,13,33,223,6.8,2,17.2,1,-1,-1.0,0,-0.1,34,222,6.5,2,,jamarion-miller-1
397,Jason Bean,Kansas,Big 12,12,38,222,5.8,4,18.5,0,0,,0,0.0,38,222,5.8,4,,jason-bean-1
398,Ryan O'Keefe,UCF,American,13,23,222,9.7,0,17.1,73,725,9.9,5,55.8,96,947,9.9,5,,ryan-okeefe-1
399,C'Bo Flemister,Pitt,ACC,12,40,221,5.5,2,18.4,0,0,,0,0.0,40,221,5.5,2,,cbo-flemister-1
400,Jacurri Brown,Miami (FL),ACC,8,53,221,4.2,0,27.6,1,9,9.0,0,1.1,54,230,4.3,0,,jacurri-brown-1
401,Juju McDowell,South Carolina,SEC,13,62,219,3.5,2,16.8,23,194,8.4,1,14.9,85,413,4.9,3,,juju-mcdowell-1
402,Mike Hollins,Virginia,ACC,9,53,215,4.1,2,23.9,8,114,14.3,0,12.7,61,329,5.4,2,,mike-hollins-1
403,Richard Newton,Washington,Pac-12,10,45,213,4.7,1,21.3,3,59,19.7,1,5.9,48,272,5.7,2,,richard-newton-1
404,Gavin Garcia,Kent State,MAC,12,35,211,6.0,1,17.6,1,24,24.0,0,2.0,36,235,6.5,1,,gavin-garcia-1
405,Markel Johnson,Army,Ind,8,33,211,6.4,2,26.4,0,0,,0,0.0,33,211,6.4,2,,markel-johnson-2
406,Al-Shadee Salaam,Rutgers,Big Ten,12,57,210,3.7,2,17.5,9,23,2.6,0,1.9,66,233,3.5,2,,al-shadee-salaam-1
407,Gregory Desrosiers,Massachusetts,Ind,12,44,210,4.8,2,17.5,8,24,3.0,0,2.0,52,234,4.5,2,,gregory-desrosiers-1
408,Xavier Brown,Virginia,ACC,10,50,210,4.2,1,21.0,9,32,3.6,0,3.2,59,242,4.1,1,,xavier-brown-1
409,Puka Nacua,BYU,Ind,9,25,209,8.4,5,23.2,48,625,13.0,5,69.4,73,834,11.4,10,,puka-nacua-1
410,Thaddius Franklin Jr.,Miami (FL),ACC,8,50,209,4.2,5,26.1,5,41,8.2,0,5.1,55,250,4.5,5,,thaddius-franklin-jr-1
411,TJ McDaniel,SMU,American,12,43,208,4.8,4,17.3,8,23,2.9,0,1.9,51,231,4.5,4,,tj-mcdaniel-1
412,Darvon Hubbard,Temple,American,10,52,206,4.0,2,20.6,9,37,4.1,0,3.7,61,243,4.0,2,,darvon-hubbard-1
413,E.J. Smith,Stanford,Pac-12,2,30,206,6.9,3,103.0,8,63,7.9,1,31.5,38,269,7.1,4,,ej-smith-2
414,Chance Bell,San Diego State,MWC,10,50,205,4.1,0,20.5,5,41,8.2,0,4.1,55,246,4.5,0,,chance-bell-1
415,Grant Wells,Virginia Tech,ACC,11,111,205,1.8,6,18.6,0,0,,0,0.0,111,205,1.8,6,,grant-wells-1
416,Stetson Bennett,Georgia,SEC,15,57,205,3.6,10,13.7,0,0,,0,0.0,57,205,3.6,10,H-4,stetson-bennett-1
417,Kazmeir Allen,UCLA,Pac-12,11,15,203,13.5,2,18.5,49,403,8.2,2,36.6,64,606,9.5,4,,kazmeir-allen-1
418,Amari Daniels,Texas A&M,SEC,6,36,200,5.6,0,33.3,2,1,0.5,0,0.2,38,201,5.3,0,,amari-daniels-1
419,Eli Sanders,Iowa State,Big 12,8,47,197,4.2,0,24.6,7,51,7.3,0,6.4,54,248,4.6,0,,eli-sanders-2
420,Jonathon Brooks,Texas,Big 12,7,30,197,6.6,5,28.1,2,37,18.5,1,5.3,32,234,7.3,6,,jonathon-brooks-1
421,Cade Ballard,Army,Ind,10,49,196,4.0,1,19.6,0,0,,0,0.0,49,196,4.0,1,,cade-ballard-1
422,Josh Berry,Texas State,Sun Belt,7,38,196,5.2,1,28.0,3,25,8.3,0,3.6,41,221,5.4,1,,josh-berry-1
423,Grayson McCall,Coastal Carolina,Sun Belt,11,91,195,2.1,6,17.7,0,0,,0,0.0,91,195,2.1,6,,grayson-mccall-1
424,Taron Keith,Bowling Green,MAC,12,47,195,4.1,1,16.3,34,333,9.8,4,27.8,81,528,6.5,5,,taron-keith-1
425,Mitch Leigber,Stanford,Pac-12,8,58,194,3.3,2,24.3,16,124,7.8,0,15.5,74,318,4.3,2,,mitch-leigber-1
426,Calvin Camp,Charlotte,CUSA,8,20,193,9.7,4,24.1,0,0,,0,0.0,20,193,9.7,4,,calvin-camp-1
427,Marcel Murray,Arkansas State,Sun Belt,7,35,193,5.5,1,27.6,7,37,5.3,0,5.3,42,230,5.5,1,,marcel-murray-1
428,Janari Dean,Southern Mississippi,Sun Belt,10,62,191,3.1,3,19.1,6,35,5.8,0,3.5,68,226,3.3,3,,janari-dean-1
429,Ajay Allen,Nebraska,Big Ten,4,33,190,5.8,2,47.5,1,9,9.0,0,2.3,34,199,5.9,2,,ajay-allen-1
430,Nay'quan Wright,Florida,SEC,7,47,190,4.0,2,27.1,1,14,14.0,0,2.0,48,204,4.3,2,,nayquan-wright-1
431,Trelon Smith,UTSA,CUSA,7,54,190,3.5,2,27.1,2,26,13.0,0,3.7,56,216,3.9,2,,trelon-smith-1
432,Hinckley Ropati,BYU,Ind,9,36,189,5.3,1,21.0,6,97,16.2,1,10.8,42,286,6.8,2,,hinckley-ropati-1
433,Jordan James,Oregon,Pac-12,10,46,189,4.1,5,18.9,1,6,6.0,0,0.6,47,195,4.1,5,,jordan-james-3
434,Ben Wooldridge,Louisiana,Sun Belt,10,48,188,3.9,2,18.8,0,0,,0,0.0,48,188,3.9,2,,ben-wooldridge-1
435,Hayden Reed,Army,Ind,10,37,188,5.1,2,18.8,0,0,,0,0.0,37,188,5.1,2,,hayden-reed-1
436,Michel Dukes,South Florida,American,11,54,188,3.5,5,17.1,8,72,9.0,0,6.5,62,260,4.2,5,,michel-dukes-1
437,Sean Dollars,Oregon,Pac-12,12,34,188,5.5,1,15.7,16,143,8.9,0,11.9,50,331,6.6,1,,sean-dollars-1
438,Jared Brown,Coastal Carolina,Sun Belt,13,20,187,9.4,1,14.4,49,789,16.1,6,60.7,69,976,14.1,7,,jared-brown-2
439,Bill Jackson,Tulsa,American,10,31,186,6.0,0,18.6,1,2,2.0,0,0.2,32,188,5.9,0,,bill-jackson-4
440,Bryce Young,Alabama,SEC,12,49,185,3.8,4,15.4,0,0,,0,0.0,49,185,3.8,4,H-6,bryce-young-1
441,Tucker Gleason,Toledo,MAC,9,42,185,4.4,3,20.6,0,0,,0,0.0,42,185,4.4,3,,tucker-gleason-1
442,Braxton Burmeister,San Diego State,MWC,9,39,183,4.7,1,20.3,1,19,19.0,0,2.1,40,202,5.1,1,,braxton-burmeister-1
443,Holton Ahlers,East Carolina,American,13,72,182,2.5,6,14.0,1,14,14.0,0,1.1,73,196,2.7,6,,holton-ahlers-1
444,Jaden Nixon,Oklahoma State,Big 12,13,46,181,3.9,0,13.9,21,189,9.0,3,14.5,67,370,5.5,3,,jaden-nixon-1
445,Johnathan Bennett,Liberty,Ind,12,76,181,2.4,2,15.1,0,0,,0,0.0,76,181,2.4,2,,johnathan-bennett-1
446,Byrum Brown,South Florida,American,4,31,179,5.8,3,44.8,0,0,,0,0.0,31,179,5.8,3,,byrum-brown-1
447,Myles Bailey,Central Michigan,MAC,7,32,176,5.5,0,25.1,9,83,9.2,1,11.9,41,259,6.3,1,,myles-bailey-1
448,Sean Clifford,Penn State,Big Ten,13,69,176,2.6,5,13.5,2,24,12.0,0,1.8,71,200,2.8,5,,sean-clifford-1
449,Colson Yankoff,UCLA,Pac-12,11,34,174,5.1,1,15.8,7,51,7.3,2,4.6,41,225,5.5,3,,colson-yankoff-1
450,Malik Hornsby,Arkansas,SEC,8,31,172,5.5,0,21.5,2,8,4.0,0,1.0,33,180,5.5,0,,malik-hornsby-1
451,AJ Mayer,Arkansas State,Sun Belt,9,32,169,5.3,2,18.8,0,0,,0,0.0,32,169,5.3,2,,aj-mayer-1
452,Cam'Ron Valdez,Texas Tech,Big 12,4,18,169,9.4,0,42.3,0,0,,0,0.0,18,169,9.4,0,,camron-valdez-1
453,Jacob Kibodi,Louisiana,Sun Belt,9,37,169,4.6,0,18.8,3,16,5.3,0,1.8,40,185,4.6,0,,jacob-kibodi-1
454,CJ Harris,Ohio,MAC,7,37,168,4.5,3,24.0,0,0,,0,0.0,37,168,4.5,3,,cj-harris-2
455,Anderson Castle,Appalachian State,Sun Belt,12,26,167,6.4,2,13.9,1,18,18.0,1,1.5,27,185,6.9,3,,anderson-castle-1
456,Evan Prater,Cincinnati,American,9,49,166,3.4,1,18.4,0,0,,0,0.0,49,166,3.4,1,,evan-prater-1
457,Markese Stepp,Western Kentucky,CUSA,4,28,166,5.9,0,41.5,0,0,,0,0.0,28,166,5.9,0,,markese-stepp-1
458,Dexter Williams II,Indiana,Big Ten,4,40,165,4.1,1,41.3,0,0,,0,0.0,40,165,4.1,1,,dexter-williams-ii-1
459,Sevion Morrison,Kansas,Big 12,12,23,165,7.2,1,13.8,3,26,8.7,0,2.2,26,191,7.3,1,,sevion-morrison-1
460,Tim Baldwin Jr.,Massachusetts,Ind,4,33,165,5.0,0,41.3,0,0,,0,0.0,33,165,5.0,0,,tim-baldwin-jr-1
461,Malik Knowles,Kansas State,Big 12,14,8,164,20.5,3,11.7,48,725,15.1,2,51.8,56,889,15.9,5,,malik-knowles-1
462,Bryson Daily,Army,Ind,4,12,163,13.6,2,40.8,0,0,,0,0.0,12,163,13.6,2,,bryson-daily-1
463,Ky Thomas,Kansas,Big 12,9,53,162,3.1,2,18.0,5,39,7.8,1,4.3,58,201,3.5,3,,ky-thomas-1
464,Skyler Bell,Wisconsin,Big Ten,13,13,160,12.3,0,12.3,30,444,14.8,5,34.2,43,604,14.0,5,,skyler-bell-1
465,Ashton Daniels,Stanford,Pac-12,10,25,156,6.2,3,15.6,0,0,,0,0.0,25,156,6.2,3,,ashton-daniels-1
466,Christian Beal-Smith,South Carolina,SEC,9,39,156,4.0,5,17.3,5,26,5.2,0,2.9,44,182,4.1,5,,christian-beal-smith-1
467,TJ Mcmahon,Rice,CUSA,10,65,154,2.4,3,15.4,0,0,,0,0.0,65,154,2.4,3,,tj-mcmahon-1
468,Treyson Bourguet,Western Michigan,MAC,4,43,154,3.6,1,38.5,0,0,,0,0.0,43,154,3.6,1,,treyson-bourguet-1
469,Kenny Tracy,Miami (OH),MAC,12,37,153,4.1,0,12.8,12,76,6.3,1,6.3,49,229,4.7,1,,kenny-tracy-1
470,Jakairi Moses,Western Kentucky,CUSA,10,26,152,5.8,0,15.2,5,26,5.2,0,2.6,31,178,5.7,0,,jakairi-moses-1
471,Calvin Brownholtz,UTEP,CUSA,10,32,151,4.7,3,15.1,0,2,,0,0.2,32,153,4.8,3,,calvin-brownholtz-1
472,Cam Davis,San Diego State,MWC,13,46,151,3.3,1,11.6,4,10,2.5,0,0.8,50,161,3.2,1,,cam-davis-1
473,Patrick Smith,Vanderbilt,SEC,8,56,151,2.7,1,18.9,8,41,5.1,0,5.1,64,192,3.0,1,,patrick-smith-3
474,Charlie Offerdahl,Colorado,Pac-12,12,37,150,4.1,0,12.5,2,47,23.5,0,3.9,39,197,5.1,0,,charlie-offerdahl-1
475,Simeon Price,Mississippi State,SEC,12,30,150,5.0,0,12.5,13,112,8.6,1,9.3,43,262,6.1,1,,simeon-price-1
476,Luke McCaffrey,Rice,CUSA,11,12,148,12.3,1,13.5,58,723,12.5,6,65.7,70,871,12.4,7,,luke-mccaffrey-1
477,Miles Kendrick,New Mexico,MWC,8,76,148,1.9,3,18.5,0,0,,0,0.0,76,148,1.9,3,,miles-kendrick-1
478,Cole Snyder,Buffalo,MAC,13,110,146,1.3,4,11.2,1,15,15.0,0,1.2,111,161,1.5,4,,cole-snyder-2
479,Kobe Lewis,Purdue,Big Ten,13,43,146,3.4,0,11.2,7,56,8.0,0,4.3,50,202,4.0,0,,kobe-lewis-1
480,Malachi Thomas,Virginia Tech,ACC,3,37,146,3.9,1,48.7,13,91,7.0,1,30.3,50,237,4.7,2,,malachi-thomas-1
481,Xavier Johnson,Ohio State,Big Ten,13,12,146,12.2,1,11.2,13,151,11.6,2,11.6,25,297,11.9,3,,xavier-johnson-2
482,Braylon Braxton,Tulsa,American,9,55,145,2.6,5,16.1,1,13,13.0,0,1.4,56,158,2.8,5,,braylon-braxton-1
483,Johnny Martin,Charlotte,CUSA,4,31,144,4.6,1,36.0,3,27,9.0,0,6.8,34,171,5.0,1,,johnny-martin-2
484,Rodney Hill,Florida State,ACC,4,27,144,5.3,1,36.0,0,0,,0,0.0,27,144,5.3,1,,rodney-hill-1
485,Gavin Frakes,New Mexico State,Ind,11,33,143,4.3,2,13.0,0,0,,0,0.0,33,143,4.3,2,,gavin-frakes-1
486,Sherod White,New Mexico,MWC,10,40,142,3.6,3,14.2,9,80,8.9,0,8.0,49,222,4.5,3,,sherod-white-1
487,Max Balthazar,Coastal Carolina,Sun Belt,8,27,141,5.2,1,17.6,0,0,,0,0.0,27,141,5.2,1,,max-balthazar-1
488,Athan Kaliakmanis,Minnesota,Big Ten,11,34,140,4.1,1,12.7,0,0,,0,0.0,34,140,4.1,1,,athan-kaliakmanis-1
489,Colby McDonald,Maryland,Big Ten,10,30,140,4.7,2,14.0,4,34,8.5,0,3.4,34,174,5.1,2,,colby-mcdonald-1
490,Jalil Farooq,Oklahoma,Big 12,13,15,140,9.3,0,10.8,37,466,12.6,5,35.8,52,606,11.7,5,,jalil-farooq-1
491,Cade Klubnik,Clemson,ACC,10,42,139,3.3,2,13.9,1,19,19.0,0,1.9,43,158,3.7,2,,cade-klubnik-1
492,Johnny Langan,Rutgers,Big Ten,12,31,139,4.5,1,11.6,31,296,9.5,1,24.7,62,435,7.0,2,,johnny-langan-1
493,Gavin Williams,Iowa,Big Ten,11,43,138,3.2,0,12.5,9,44,4.9,0,4.0,52,182,3.5,0,,gavin-williams-1
494,Logan Point,Navy,American,8,33,138,4.2,1,17.3,0,0,,0,0.0,33,138,4.2,1,,logan-point-1
495,Tyrone Tracy Jr.,Purdue,Big Ten,14,17,138,8.1,0,9.9,28,198,7.1,0,14.1,45,336,7.5,0,,tyrone-tracy-jr-1
496,Billy Edwards Jr.,Maryland,Big Ten,7,34,136,4.0,1,19.4,0,0,,0,0.0,34,136,4.0,1,,billy-edwards-jr-1
497,Johnny Ford,Florida Atlantic,CUSA,8,41,135,3.3,1,16.9,10,135,13.5,1,16.9,51,270,5.3,2,,johnny-ford-1
498,Justin Holaday,New Mexico,MWC,5,50,135,2.7,1,27.0,1,-11,-11.0,0,-2.2,51,124,2.4,1,,justin-holaday-1
499,Sutton Smith,Memphis,American,10,29,135,4.7,2,13.5,4,58,14.5,0,5.8,33,193,5.8,2,,sutton-smith-2
500,Deondre Jackson,Oklahoma State,Big 12,10,32,134,4.2,0,13.4,2,11,5.5,0,1.1,34,145,4.3,0,,deondre-jackson-1
501,Ladd McConkey,Georgia,SEC,15,7,134,19.1,2,8.9,58,762,13.1,7,50.8,65,896,13.8,9,,ladd-mcconkey-1
502,Elelyon Noa,Boise State,MWC,12,33,133,4.0,0,11.1,2,16,8.0,0,1.3,35,149,4.3,0,,elelyon-noa-1
503,Vaughn Pemberton,Ball State,MAC,12,35,133,3.8,0,11.1,7,29,4.1,0,2.4,42,162,3.9,0,,vaughn-pemberton-1
504,Bugs Mortimer,Louisiana-Monroe,Sun Belt,10,8,130,16.3,0,13.0,14,85,6.1,0,8.5,22,215,9.8,0,,bugs-mortimer-1
505,Omar Fattah,Air Force,MWC,12,28,130,4.6,0,10.8,0,0,,0,0.0,28,130,4.6,0,,omar-fattah-1
506,Sam Hartman,Wake Forest,ACC,12,102,129,1.3,1,10.8,0,0,,0,0.0,102,129,1.3,1,,sam-hartman-1
507,Dean Connors,Rice,CUSA,12,27,128,4.7,0,10.7,8,24,3.0,1,2.0,35,152,4.3,1,,dean-connors-1
508,Terry Moore,Duke,ACC,8,29,128,4.4,0,16.0,4,26,6.5,0,3.3,33,154,4.7,0,,terry-moore-3
509,Kanye Roberts,Appalachian State,Sun Belt,3,19,127,6.7,2,42.3,0,0,,0,0.0,19,127,6.7,2,,kanye-roberts-1
510,Timothy Gans,New Mexico State,Ind,7,26,127,4.9,1,18.1,1,-1,-1.0,0,-0.1,27,126,4.7,1,,timothy-gans-1
511,Zach Pyron,Georgia Tech,ACC,3,35,127,3.6,2,42.3,0,0,,0,0.0,35,127,3.6,2,,zach-pyron-1
512,Jake Neatherton,Ohio,MAC,6,30,126,4.2,1,21.0,1,3,3.0,0,0.5,31,129,4.2,1,,jake-neatherton-1
513,Keshawn Wicks,Old Dominion,Sun Belt,12,32,125,3.9,1,10.4,13,72,5.5,0,6.0,45,197,4.4,1,,keshawn-wicks-1
514,D.J. Jones,North Carolina,ACC,13,26,124,4.8,1,9.5,12,102,8.5,1,7.8,38,226,5.9,2,,dj-jones-6
515,K'wan Powell,South Florida,American,8,24,123,5.1,1,15.4,0,0,,0,0.0,24,123,5.1,1,,kwan-powell-1
516,Tyler Buchner,Notre Dame,Ind,3,36,123,3.4,4,41.0,0,0,,0,0.0,36,123,3.4,4,,tyler-buchner-1
517,Uriah West,Rice,CUSA,12,48,121,2.5,3,10.1,1,7,7.0,0,0.6,49,128,2.6,3,,uriah-west-1
518,Dylan Hopkins,UAB,CUSA,11,48,120,2.5,2,10.9,0,0,,0,0.0,48,120,2.5,2,,dylan-hopkins-1
519,Jahmyl Jeter,Texas State,Sun Belt,10,36,120,3.3,1,12.0,12,48,4.0,0,4.8,48,168,3.5,1,,jahmyl-jeter-1
520,La'Vell Wright,Kentucky,SEC,13,39,120,3.1,0,9.2,6,28,4.7,0,2.2,45,148,3.3,0,,lavell-wright-1
521,Myles Montgomery,Cincinnati,American,6,14,120,8.6,1,20.0,1,4,4.0,0,0.7,15,124,8.3,1,,myles-montgomery-1
522,Thomas Castellanos,UCF,American,5,14,120,8.6,1,24.0,0,0,,0,0.0,14,120,8.6,1,,thomas-castellanos-1
523,Chance Black,Virginia Tech,ACC,11,42,119,2.8,0,10.8,3,23,7.7,0,2.1,45,142,3.2,0,,chance-black-2
524,Chase Gillespie,Vanderbilt,SEC,4,27,118,4.4,0,29.5,1,8,8.0,0,2.0,28,126,4.5,0,,chase-gillespie-1
525,Jaylen Dixon,Utah,Pac-12,14,10,118,11.8,4,8.4,33,344,10.4,3,24.6,43,462,10.7,7,,jaylen-dixon-1
526,Chase Brice,Appalachian State,Sun Belt,12,71,117,1.6,4,9.8,0,0,,0,0.0,71,117,1.6,4,,chase-brice-1
527,Jack Chambers,North Carolina State,ACC,9,43,117,2.7,1,13.0,1,-5,-5.0,0,-0.6,44,112,2.5,1,,jack-chambers-1
528,Bryson Barnes,Utah,Pac-12,10,20,116,5.8,0,11.6,0,0,,0,0.0,20,116,5.8,0,,bryson-barnes-1
529,Donovan Smith,Texas Tech,Big 12,12,76,116,1.5,7,9.7,1,15,15.0,1,1.3,77,131,1.7,8,,donovan-smith-2
530,Jayden De Laura,Arizona,Pac-12,12,74,116,1.6,4,9.7,1,11,11.0,0,0.9,75,127,1.7,4,,jayden-de-laura-1
531,Ramon Brown,Maryland,Big Ten,11,30,116,3.9,0,10.5,8,39,4.9,0,3.5,38,155,4.1,0,,ramon-brown-1
532,Aron Cruickshank,Rutgers,Big Ten,12,11,115,10.5,1,9.6,42,385,9.2,2,32.1,53,500,9.4,3,,aron-cruickshank-1
533,Jayle Stacks,Colorado,Pac-12,9,35,114,3.3,1,12.7,1,2,2.0,0,0.2,36,116,3.2,1,,jayle-stacks-1
534,Le'Veon Moss,Texas A&M,SEC,7,27,114,4.2,1,16.3,1,8,8.0,0,1.1,28,122,4.4,1,,leveon-moss-1
535,DeAndre Hughes,Air Force,MWC,9,23,113,4.9,1,12.6,1,22,22.0,0,2.4,24,135,5.6,1,,deandre-hughes-1
536,Delbert Mimms,North Carolina State,ACC,13,27,113,4.2,0,8.7,5,61,12.2,1,4.7,32,174,5.4,1,,delbert-mimms-1
537,Ricky Pearsall,Florida,SEC,13,8,113,14.1,1,8.7,33,661,20.0,5,50.8,41,774,18.9,6,,ricky-pearsall-1
538,Matt Myers,Buffalo,MAC,1,22,110,5.0,3,110.0,0,0,,0,0.0,22,110,5.0,3,,matt-myers-2
539,Stone Earle,North Texas,CUSA,4,18,110,6.1,1,27.5,0,0,,0,0.0,18,110,6.1,1,,stone-earle-1
540,Terry Wilkins,Middle Tennessee State,CUSA,10,19,110,5.8,1,11.0,5,35,7.0,0,3.5,24,145,6.0,1,,terry-wilkins-1
541,Brock Bowers,Georgia,SEC,15,9,109,12.1,3,7.3,63,942,15.0,7,62.8,72,1051,14.6,10,,brock-bowers-1
542,Rashad Rochelle,Rutgers,Big Ten,9,27,109,4.0,1,12.1,1,-2,-2.0,0,-0.2,28,107,3.8,1,,rashad-rochelle-1
543,Tyler Crowe,Boise State,MWC,14,15,109,7.3,0,7.8,2,30,15.0,0,2.1,17,139,8.2,0,,tyler-crowe-1
544,C.J. Stroud,Ohio State,Big Ten,13,47,108,2.3,0,8.3,0,0,,0,0.0,47,108,2.3,0,H-3,cj-stroud-1
545,Drew Pyne,Notre Dame,Ind,11,47,108,2.3,2,9.8,0,0,,0,0.0,47,108,2.3,2,,drew-pyne-1
546,Xavier Williams,Charlotte,CUSA,6,26,108,4.2,2,18.0,0,0,,0,0.0,26,108,4.2,2,,xavier-williams-4
547,LaJohntay Wester,Florida Atlantic,CUSA,12,15,106,7.1,1,8.8,62,719,11.6,8,59.9,77,825,10.7,9,,lajohntay-wester-1
548,Demario Douglas,Liberty,Ind,13,5,105,21.0,1,8.1,79,993,12.6,6,76.4,84,1098,13.1,7,,demario-douglas-1
549,Gavin Sawchuk,Oklahoma,Big 12,2,17,105,6.2,1,52.5,1,8,8.0,0,4.0,18,113,6.3,1,,gavin-sawchuk-1
550,Jayson Jackson,Ball State,MAC,12,13,105,8.1,0,8.8,73,823,11.3,3,68.6,86,928,10.8,3,,jayson-jackson-1
551,Rayshon Luke,Arizona,Pac-12,7,15,105,7.0,0,15.0,1,1,1.0,0,0.1,16,106,6.6,0,,rayshon-luke-1
552,Silas Bolden,Oregon State,Pac-12,13,9,105,11.7,2,8.1,23,305,13.3,4,23.5,32,410,12.8,6,,silas-bolden-1
553,A'Jon Vivens,Colorado State,MWC,5,39,104,2.7,0,20.8,4,26,6.5,0,5.2,43,130,3.0,0,,ajon-vivens-1
554,Jaren Mangham,South Florida,American,4,24,104,4.3,3,26.0,4,24,6.0,0,6.0,28,128,4.6,3,,jaren-mangham-1
555,Jack Colletto,Oregon State,Pac-12,12,27,103,3.8,6,8.6,3,46,15.3,0,3.8,30,149,5.0,6,,jack-colletto-1
556,Jalen Johnson,Air Force,MWC,6,2,102,51.0,1,17.0,0,0,,0,0.0,2,102,51.0,1,,jalen-johnson-7
557,Roderick Daniels Jr.,SMU,American,12,16,102,6.4,1,8.5,22,243,11.0,3,20.3,38,345,9.1,4,,roderick-daniels-jr-1
558,Tajay Ahmed,Buffalo,MAC,8,28,102,3.6,1,12.8,2,17,8.5,0,2.1,30,119,4.0,1,,tajay-ahmed-1
559,Damien Moore,California,Pac-12,9,22,101,4.6,0,11.2,5,24,4.8,0,2.7,27,125,4.6,0,,damien-moore-1
560,Elijah Gilliam,Fresno State,MWC,12,17,101,5.9,1,8.4,0,0,,0,0.0,17,101,5.9,1,,elijah-gilliam-1
561,Issiah Gash,Michigan,Big Ten,9,19,101,5.3,2,11.2,3,24,8.0,0,2.7,22,125,5.7,2,,issiah-gash-1
562,A.J. Turner,Marshall,Sun Belt,8,17,100,5.9,0,12.5,4,21,5.3,1,2.6,21,121,5.8,1,,aj-turner-3
563,Cale Millen,Connecticut,Ind,12,17,100,5.9,1,8.3,0,0,,0,0.0,17,100,5.9,1,,cale-millen-2
564,Tanner Mordecai,SMU,American,12,59,100,1.7,2,8.3,0,0,,0,0.0,59,100,1.7,2,,tanner-mordecai-1
565,Zahir Abdus-Salaam,Western Michigan,MAC,12,46,100,2.2,0,8.3,1,-2,-2.0,0,-0.2,47,98,2.1,0,,zahir-abdus-salaam-1
566,Dane Kinamon,Air Force,MWC,3,5,98,19.6,1,32.7,2,88,44.0,1,29.3,7,186,26.6,2,,dane-kinamon-1
567,Brendan Sullivan,Northwestern,Big Ten,5,54,97,1.8,1,19.4,0,0,,0,0.0,54,97,1.8,1,,brendan-sullivan-1
568,Conner Weigman,Texas A&M,SEC,5,27,97,3.6,0,19.4,0,0,,0,0.0,27,97,3.6,0,,conner-weigman-1
569,King Doerue,Purdue,Big Ten,4,27,97,3.6,3,24.3,6,57,9.5,0,14.3,33,154,4.7,3,,king-doerue-1
570,Blake Shapen,Baylor,Big 12,13,76,96,1.3,2,7.4,0,0,,0,0.0,76,96,1.3,2,,blake-shapen-1
571,Darwin Barlow,USC,Pac-12,8,16,96,6.0,3,12.0,3,34,11.3,0,4.3,19,130,6.8,3,,darwin-barlow-1
572,Sol-Jay Maiava-Peters,BYU,Ind,1,14,96,6.9,1,96.0,0,0,,0,0.0,14,96,6.9,1,,sol-jay-maiava-peters-1
573,Greg Garner,Louisiana Tech,CUSA,7,31,95,3.1,1,13.6,4,21,5.3,0,3.0,35,116,3.3,1,,greg-garner-1
574,Jimmy Horn Jr.,South Florida,American,11,9,95,10.6,1,8.6,37,551,14.9,3,50.1,46,646,14.0,4,,jimmy-horn-jr-1
575,Kaylon Horton,North Texas,CUSA,13,7,95,13.6,2,7.3,12,131,10.9,1,10.1,19,226,11.9,3,,kaylon-horton-1
576,Andrew Clair,Northwestern,Big Ten,11,18,94,5.2,1,8.5,6,25,4.2,0,2.3,24,119,5.0,1,,andrew-clair-1
577,Bryce Carpenter,Coastal Carolina,Sun Belt,12,39,94,2.4,1,7.8,0,0,,0,0.0,39,94,2.4,1,,bryce-carpenter-1
578,Gabe Ervin Jr.,Nebraska,Big Ten,8,20,94,4.7,0,11.8,1,8,8.0,0,1.0,21,102,4.9,0,,gabe-ervin-jr-1
579,Jacob Zeno,UAB,CUSA,9,32,94,2.9,1,10.4,0,0,,0,0.0,32,94,2.9,1,,jacob-zeno-1
580,Keyvone Lee,Penn State,Big Ten,5,25,94,3.8,0,18.8,3,23,7.7,1,4.6,28,117,4.2,1,,keyvone-lee-1
