Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
521,Mark-Antony Richards,Auburn,SEC,4,20,76,3.8,0,19.0,0,0,,0,0.0,20,76,3.8,0,,mark-antony-richards-1
522,Micah Bernard,Utah,Pac-12,5,15,76,5.1,0,15.2,4,25,6.3,0,5.0,19,101,5.3,0,,micah-bernard-1
523,AJ Howard Jr.,Army,Ind,12,15,75,5.0,0,6.3,1,6,6.0,0,0.5,16,81,5.1,0,,aj-howard-jr-1
524,Chase Garbers,California,Pac-12,4,39,75,1.9,2,18.8,0,0,,0,0.0,39,75,1.9,2,,chase-garbers-1
525,Frank Peasant,Middle Tennessee State,CUSA,9,18,75,4.2,1,8.3,3,2,0.7,0,0.2,21,77,3.7,1,,frank-peasant-1
526,Kobe Pace,Clemson,ACC,8,18,75,4.2,0,9.4,5,26,5.2,1,3.3,23,101,4.4,1,,kobe-pace-1
527,Treylon Burks,Arkansas,SEC,9,15,75,5.0,0,8.3,51,820,16.1,7,91.1,66,895,13.6,7,,treylon-burks-1
528,Tyjon Lindsey,Oregon State,Pac-12,6,10,75,7.5,0,12.5,11,159,14.5,3,26.5,21,234,11.1,3,,tyjon-lindsey-1
529,Charles Strong Jr.,Troy,Sun Belt,11,17,74,4.4,1,6.7,0,0,,0,0.0,17,74,4.4,1,,charles-strong-jr-1
530,Coran Taylor,Illinois,Big Ten,2,36,74,2.1,0,37.0,0,0,,0,0.0,36,74,2.1,0,,coran-taylor-1
531,Jordan McCloud,South Florida,American,8,62,74,1.2,1,9.3,1,18,18.0,0,2.3,63,92,1.5,1,,jordan-mccloud-1
532,Brendon Lewis,Colorado,Pac-12,1,9,73,8.1,1,73.0,0,0,,0,0.0,9,73,8.1,1,,brendon-lewis-1
533,Chris Evans,Michigan,Big Ten,6,16,73,4.6,1,12.2,9,87,9.7,0,14.5,25,160,6.4,1,,chris-evans-2
534,Keegan Jones,UCLA,Pac-12,5,15,73,4.9,1,14.6,3,31,10.3,1,6.2,18,104,5.8,2,,keegan-jones-1
535,Keon Howard,Tulane,American,6,15,73,4.9,1,12.2,0,0,,0,0.0,15,73,4.9,1,,keon-howard-1
536,Kevin Davis,Miami (OH),MAC,3,22,73,3.3,0,24.3,5,57,11.4,0,19.0,27,130,4.8,0,,kevin-davis-8
537,Daimarqua Foster,TCU,Big 12,5,22,72,3.3,1,14.4,7,48,6.9,0,9.6,29,120,4.1,1,,daimarqua-foster-1
538,Jawhar Jordan,Syracuse,ACC,3,29,72,2.5,0,24.0,5,34,6.8,0,11.3,34,106,3.1,0,,jawhar-jordan-1
539,Roydell Williams,Alabama,SEC,8,19,71,3.7,1,8.9,0,0,,0,0.0,19,71,3.7,1,,roydell-williams-2
540,Javin Myers,Louisiana-Monroe,Sun Belt,6,17,70,4.1,0,11.7,6,25,4.2,0,4.2,23,95,4.1,0,,javin-myers-1
541,Kenan Christon,USC,Pac-12,5,10,70,7.0,0,14.0,2,0,0.0,0,0.0,12,70,5.8,0,,kenan-christon-1
542,Terrell Bynum,Washington,Pac-12,3,5,70,14.0,0,23.3,8,130,16.3,0,43.3,13,200,15.4,0,,terrell-bynum-1
543,Bo Melton,Rutgers,Big Ten,9,6,69,11.5,2,7.7,47,638,13.6,6,70.9,53,707,13.3,8,,bo-melton-1
544,Danny Davis,Wisconsin,Big Ten,2,8,69,8.6,1,34.5,3,78,26.0,1,39.0,11,147,13.4,2,,danny-davis-5
545,Kavika Fonua,BYU,Ind,11,16,69,4.3,0,6.3,4,36,9.0,2,3.3,20,105,5.3,2,,kavika-fonua-1
546,Davion Johnson,Miami (OH),MAC,2,16,68,4.3,0,34.0,3,36,12.0,0,18.0,19,104,5.5,0,,davion-johnson-2
547,Ira Armstead,Virginia,ACC,4,10,68,6.8,1,17.0,1,5,5.0,0,1.3,11,73,6.6,1,,ira-armstead-1
548,Isaiah Johnson,North Texas,CUSA,6,17,68,4.0,1,11.3,1,6,6.0,0,1.0,18,74,4.1,1,,isaiah-johnson-10
549,Jason Shelley,Utah State,MWC,4,33,68,2.1,0,17.0,0,0,,0,0.0,33,68,2.1,0,,jason-shelley-2
550,Taye McWilliams,Baylor,Big 12,5,13,68,5.2,0,13.6,1,4,4.0,0,0.8,14,72,5.1,0,,taye-mcwilliams-1
551,Tyler Snead,East Carolina,American,9,3,68,22.7,1,7.6,53,524,9.9,5,58.2,56,592,10.6,6,,tyler-snead-1
552,Cameron Davis,Washington,Pac-12,4,15,67,4.5,0,16.8,5,26,5.2,0,6.5,20,93,4.7,0,,cameron-davis-3
553,Dax Milne,BYU,Ind,12,11,67,6.1,0,5.6,70,1188,17.0,8,99.0,81,1255,15.5,8,,dax-milne-1
554,Edward Saydee,Temple,American,7,19,67,3.5,0,9.6,0,0,,0,0.0,19,67,3.5,0,,edward-saydee-1
555,Garrett Wilson,Ohio State,Big Ten,8,2,67,33.5,0,8.4,43,723,16.8,6,90.4,45,790,17.6,6,,garrett-wilson-2
556,K.J. Jefferson,Arkansas,SEC,5,28,67,2.4,2,13.4,0,0,,0,0.0,28,67,2.4,2,,kj-jefferson-1
557,Quincy Patterson,Virginia Tech,ACC,3,15,67,4.5,1,22.3,0,0,,0,0.0,15,67,4.5,1,,quincy-patterson-1
558,Ronnie Walker Jr.,Virginia,ACC,4,23,66,2.9,0,16.5,0,0,,0,0.0,23,66,2.9,0,,ronnie-walker-jr-1
559,Timothy Taylor,Memphis,American,6,4,66,16.5,1,11.0,3,20,6.7,0,3.3,7,86,12.3,1,,timothy-taylor-1
560,Ben Bryant,Cincinnati,American,8,6,65,10.8,1,8.1,0,0,,0,0.0,6,65,10.8,1,,ben-bryant-1
561,Christopher Brooks,California,Pac-12,3,21,65,3.1,1,21.7,4,17,4.3,0,5.7,25,82,3.3,1,,christopher-brooks-1
562,Daevon Vigilant,New Mexico,MWC,4,15,65,4.3,0,16.3,5,11,2.2,0,2.8,20,76,3.8,0,,daevon-vigilant-1
563,Derius Davis,TCU,Big 12,9,7,65,9.3,0,7.2,15,209,13.9,1,23.2,22,274,12.5,1,,derius-davis-1
564,D.J. Jones,North Carolina,ACC,8,11,65,5.9,1,8.1,0,0,,0,0.0,11,65,5.9,1,,dj-jones-6
565,DJ Turner,Pitt,ACC,11,10,65,6.5,0,5.9,44,634,14.4,3,57.6,54,699,12.9,3,,dj-turner-1
566,Johnny Richardson,UCF,American,6,11,65,5.9,1,10.8,0,0,,0,0.0,11,65,5.9,1,,johnny-richardson-4
567,Keylon Stokes,Tulsa,American,9,13,65,5.0,0,7.2,46,644,14.0,3,71.6,59,709,12.0,3,,keylon-stokes-1
568,Elijah Moore,Ole Miss,SEC,8,14,64,4.6,0,8.0,86,1193,13.9,8,149.1,100,1257,12.6,8,AA,elijah-moore-1
569,King Doerue,Purdue,Big Ten,4,17,64,3.8,0,16.0,1,20,20.0,1,5.0,18,84,4.7,1,,king-doerue-1
570,Miyan Williams,Ohio State,Big Ten,4,10,64,6.4,0,16.0,0,0,,0,0.0,10,64,6.4,0,,miyan-williams-1
571,Onasis Neely,Temple,American,5,20,63,3.2,1,12.6,0,0,,0,0.0,20,63,3.2,1,,onasis-neely-1
572,Robert Burns,Miami (FL),ACC,8,16,63,3.9,0,7.9,2,26,13.0,0,3.3,18,89,4.9,0,,robert-burns-1
573,Robert Burns,Miami (FL),ACC,8,16,63,3.9,0,7.9,2,26,13.0,0,3.3,18,89,4.9,0,,robert-burns-2
574,Chase Hayden,East Carolina,American,3,16,62,3.9,0,20.7,1,31,31.0,0,10.3,17,93,5.5,0,,chase-hayden-1
575,Joey Gatewood,Kentucky,SEC,7,25,62,2.5,0,8.9,0,0,,0,0.0,25,62,2.5,0,,joey-gatewood-1
576,Jutahn McClain,Kentucky,SEC,11,16,62,3.9,0,5.6,0,0,,0,0.0,16,62,3.9,0,,jutahn-mcclain-1
577,Marvin Scott III,Nebraska,Big Ten,5,24,62,2.6,0,12.4,2,17,8.5,0,3.4,26,79,3.0,0,,marvin-scott-iii-1
578,Will Koch,Massachusetts,Ind,3,21,62,3.0,0,20.7,1,-5,-5.0,0,-1.7,22,57,2.6,0,,will-koch-1
579,Anthony Richardson,Florida,SEC,4,7,61,8.7,0,15.3,0,0,,0,0.0,7,61,8.7,0,,anthony-richardson-2
580,Dakereon Joyner,South Carolina,SEC,10,2,61,30.5,1,6.1,7,55,7.9,1,5.5,9,116,12.9,2,,dakereon-joyner-1
581,David Ellis,Indiana,Big Ten,5,16,61,3.8,0,12.2,11,137,12.5,1,27.4,27,198,7.3,1,,david-ellis-2
582,Isaiah Holiness,San Jose State,MWC,7,19,61,3.2,0,8.7,10,97,9.7,1,13.9,29,158,5.4,1,,isaiah-holiness-1
583,Isaiah Jacobs,Maryland,Big Ten,4,19,61,3.2,0,15.3,2,22,11.0,0,5.5,21,83,4.0,0,,isaiah-jacobs-1
584,Josh Henderson,North Carolina,ACC,12,18,61,3.4,0,5.1,3,10,3.3,0,0.8,21,71,3.4,0,,josh-henderson-2
585,Joshua Stoner,Air Force,MWC,5,11,61,5.5,0,12.2,0,0,,0,0.0,11,61,5.5,0,,joshua-stoner-1
586,Malik Murray,Georgia Southern,Sun Belt,13,3,61,20.3,0,4.7,21,260,12.4,1,20.0,24,321,13.4,1,,malik-murray-1
587,Michael Orphey Jr.,Louisiana,Sun Belt,4,4,61,15.3,1,15.3,1,2,2.0,0,0.5,5,63,12.6,1,,michael-orphey-jr-1
588,Travell Harris,Washington State,Pac-12,4,5,61,12.2,2,15.3,29,340,11.7,2,85.0,34,401,11.8,4,,travell-harris-1
589,D.J. Uiagalelei,Clemson,ACC,10,28,60,2.1,4,6.0,0,0,,0,0.0,28,60,2.1,4,,dj-uiagalelei-1
590,Emani Bailey,Louisiana,Sun Belt,5,10,60,6.0,0,12.0,0,0,,0,0.0,10,60,6.0,0,,emani-bailey-1
591,Luca Diamont,Duke,ACC,1,12,60,5.0,0,60.0,0,0,,0,0.0,12,60,5.0,0,,luca-diamont-1
592,Tre Turner,Virginia Tech,ACC,10,9,60,6.7,2,6.0,34,529,15.6,3,52.9,43,589,13.7,5,,tre-turner-2
593,Tyson Riley,Army,Ind,7,13,59,4.5,0,8.4,0,0,,0,0.0,13,59,4.5,0,,tyson-riley-1
594,Zaquandre White,South Carolina,SEC,9,16,59,3.7,0,6.6,2,-4,-2.0,0,-0.4,18,55,3.1,0,,zaquandre-white-1
595,Brett Gabbert,Miami (OH),MAC,3,7,58,8.3,0,19.3,0,0,,0,0.0,7,58,8.3,0,,brett-gabbert-1
596,Isaiah Neyor,Wyoming,MWC,6,1,58,58.0,0,9.7,8,248,31.0,0,41.3,9,306,34.0,0,,isaiah-neyor-1
597,Jordan Addison,Pitt,ACC,10,9,58,6.4,0,5.8,60,666,11.1,4,66.6,69,724,10.5,4,,jordan-addison-1
598,Kylin Hill,Mississippi State,SEC,3,15,58,3.9,0,19.3,23,237,10.3,1,79.0,38,295,7.8,1,,kylin-hill-1
599,Tre Bradford,LSU,SEC,5,10,58,5.8,0,11.6,3,13,4.3,1,2.6,13,71,5.5,1,,tre-bradford-1
600,Avery Davis,Notre Dame,ACC,12,3,57,19.0,0,4.8,24,322,13.4,2,26.8,27,379,14.0,2,,avery-davis-1
601,Chubba Purdy,Florida State,ACC,3,19,57,3.0,0,19.0,0,0,,0,0.0,19,57,3.0,0,,chubba-purdy-1
602,Colby Suits,Louisiana-Monroe,Sun Belt,8,35,57,1.6,0,7.1,0,0,,0,0.0,35,57,1.6,0,,colby-suits-1
603,Daniel Carter,Pitt,ACC,9,14,57,4.1,1,6.3,1,5,5.0,0,0.6,15,62,4.1,1,,daniel-carter-1
604,Dylan Morris,Washington,Pac-12,4,17,57,3.4,2,14.3,0,0,,0,0.0,17,57,3.4,2,,dylan-morris-1
605,Isaiah Azubuike,Arkansas State,Sun Belt,6,18,57,3.2,1,9.5,1,0,0.0,0,0.0,19,57,3.0,1,,isaiah-azubuike-1
606,O'Shaan Allison,Ohio,MAC,3,16,57,3.6,0,19.0,1,13,13.0,0,4.3,17,70,4.1,0,,oshaan-allison-1
607,Jackson McChesney,BYU,Ind,1,11,56,5.1,1,56.0,0,0,,0,0.0,11,56,5.1,1,,jackson-mcchesney-1
608,Kaedric Cobbs,UTSA,CUSA,11,11,56,5.1,1,5.1,0,0,,0,0.0,11,56,5.1,1,,kaedric-cobbs-1
609,Dawaiian McNeely,Wyoming,MWC,5,14,55,3.9,0,11.0,0,0,,0,0.0,14,55,3.9,0,,dawaiian-mcneely-1
610,Elijah Green,North Carolina,ACC,3,10,55,5.5,0,18.3,0,0,,0,0.0,10,55,5.5,0,,elijah-green-1
611,Michel Dukes,Clemson,ACC,7,8,55,6.9,0,7.9,0,0,,0,0.0,8,55,6.9,0,,michel-dukes-1
612,Tony Mathis,West Virginia,Big 12,6,18,55,3.1,1,9.2,0,0,,0,0.0,18,55,3.1,1,,tony-mathis-2
613,CJ McNeal,Air Force,MWC,3,5,54,10.8,0,18.0,0,0,,0,0.0,5,54,10.8,0,,cj-mcneal-1
614,Ihmir Smith-Marsette,Iowa,Big Ten,7,7,54,7.7,1,7.7,25,345,13.8,3,49.3,32,399,12.5,4,,ihmir-smith-marsette-1
615,Ivory Kelly-Martin,Iowa,Big Ten,7,13,54,4.2,0,7.7,3,22,7.3,0,3.1,16,76,4.8,0,,ivory-kelly-martin-1
616,Jordan Wilmore,Utah,Pac-12,2,18,54,3.0,0,27.0,0,0,,0,0.0,18,54,3.0,0,,jordan-wilmore-1
617,Kyle Dobbins,Temple,American,5,14,54,3.9,0,10.8,0,0,,0,0.0,14,54,3.9,0,,kyle-dobbins-1
618,Stetson Bennett,Georgia,SEC,8,24,54,2.3,2,6.8,0,0,,0,0.0,24,54,2.3,2,,stetson-bennett-1
619,Taye Barber,TCU,Big 12,10,15,54,3.6,0,5.4,31,318,10.3,2,31.8,46,372,8.1,2,,taye-barber-1
620,Todd Sibley Jr.,Pitt,ACC,6,13,54,4.2,1,9.0,1,7,7.0,0,1.2,14,61,4.4,1,,todd-sibley-jr-1
621,Treshaun Ward,Florida State,ACC,2,2,54,27.0,1,27.0,1,6,6.0,0,3.0,3,60,20.0,1,,treshaun-ward-1
622,Courtney Reese,Nevada-Las Vegas,MWC,6,9,53,5.9,0,8.8,7,40,5.7,0,6.7,16,93,5.8,0,,courtney-reese-1
623,Eli Peters,Toledo,MAC,4,25,53,2.1,0,13.3,0,0,,0,0.0,25,53,2.1,0,,eli-peters-1
624,Jaylon Redd,Oregon,Pac-12,7,3,53,17.7,1,7.6,25,281,11.2,1,40.1,28,334,11.9,2,,jaylon-redd-1
625,DeQuan Finn,Toledo,MAC,4,10,51,5.1,0,12.8,0,0,,0,0.0,10,51,5.1,0,,dequan-finn-1
626,Eli Stove,Auburn,SEC,10,7,51,7.3,0,5.1,44,359,8.2,3,35.9,51,410,8.0,3,,eli-stove-1
627,Larry Wooden,UAB,CUSA,6,17,51,3.0,0,8.5,1,-2,-2.0,0,-0.3,18,49,2.7,0,,larry-wooden-1
628,Brant Kuithe,Utah,Pac-12,5,6,50,8.3,0,10.0,25,236,9.4,0,47.2,31,286,9.2,0,,brant-kuithe-1
629,Emmanuel Logan-Greene,New Mexico,MWC,7,9,50,5.6,0,7.1,30,277,9.2,0,39.6,39,327,8.4,0,,emmanuel-logan-greene-1
630,Jermaine Burton,Georgia,SEC,10,4,50,12.5,0,5.0,27,404,15.0,3,40.4,31,454,14.6,3,,jermaine-burton-1
631,Jhaylin Embry,Bowling Green,MAC,3,6,50,8.3,0,16.7,0,0,,0,0.0,6,50,8.3,0,,jhaylin-embry-1
632,Jordan Whittington,Texas,Big 12,5,3,50,16.7,1,10.0,21,206,9.8,0,41.2,24,256,10.7,1,,jordan-whittington-2
633,Kyle Trask,Florida,SEC,12,64,50,0.8,3,4.2,0,0,,0,0.0,64,50,0.8,3,H-4,kyle-trask-1
634,Drew Plitt,Ball State,MAC,8,80,49,0.6,4,6.1,0,0,,0,0.0,80,49,0.6,4,,drew-plitt-1
635,Miller Mosley,Georgia Southern,Sun Belt,4,13,49,3.8,0,12.3,0,0,,0,0.0,13,49,3.8,0,,miller-mosley-1
636,Perry Carter,Louisiana-Monroe,Sun Belt,10,5,49,9.8,2,4.9,22,312,14.2,2,31.2,27,361,13.4,4,,perry-carter-2
637,Ryan Rehkow,BYU,Ind,12,1,49,49.0,0,4.1,0,0,,0,0.0,1,49,49.0,0,,ryan-rehkow-1
638,Chimere Dike,Wisconsin,Big Ten,7,6,48,8.0,0,6.9,12,189,15.8,1,27.0,18,237,13.2,1,,chimere-dike-1
639,C.J. Stroud,Ohio State,Big Ten,2,1,48,48.0,1,24.0,0,0,,0,0.0,1,48,48.0,1,,cj-stroud-1
640,Marcus Carroll,Georgia State,Sun Belt,8,17,48,2.8,2,6.0,0,0,,0,0.0,17,48,2.8,2,,marcus-carroll-1
641,Markenzy Pierre,Syracuse,ACC,11,21,48,2.3,0,4.4,1,2,2.0,0,0.2,22,50,2.3,0,,markenzy-pierre-1
642,Sione Finau,BYU,Ind,6,12,48,4.0,0,8.0,2,8,4.0,0,1.3,14,56,4.0,0,,sione-finau-1
643,Tayvion Robinson,Virginia Tech,ACC,11,5,48,9.6,0,4.4,38,592,15.6,3,53.8,43,640,14.9,3,,tayvion-robinson-1
644,Braydon Bennett,Coastal Carolina,Sun Belt,4,6,47,7.8,1,11.8,0,0,,0,0.0,6,47,7.8,1,,braydon-bennett-1
645,Chris Lovick,Tulsa,American,9,9,47,5.2,0,5.2,0,0,,0,0.0,9,47,5.2,0,,chris-lovick-1
646,Melquise Stovall,Hawaii,MWC,9,5,47,9.4,0,5.2,31,232,7.5,0,25.8,36,279,7.8,0,,melquise-stovall-1
647,Mohamed Sanogo,Ole Miss,SEC,10,1,47,47.0,0,4.7,0,0,,0,0.0,1,47,47.0,0,,mohamed-sanogo-1
648,Pailate Makakona,Utah State,MWC,6,10,47,4.7,0,7.8,2,12,6.0,0,2.0,12,59,4.9,0,,pailate-makakona-1
649,Payton Thorne,Michigan State,Big Ten,4,25,47,1.9,1,11.8,0,0,,0,0.0,25,47,1.9,1,,payton-thorne-1
650,Rondarius Gregory,Northern Illinois,MAC,2,10,47,4.7,0,23.5,1,0,0.0,0,0.0,11,47,4.3,0,,rondarius-gregory-1
651,Sean Dollars,Oregon,Pac-12,6,8,47,5.9,0,7.8,0,0,,0,0.0,8,47,5.9,0,,sean-dollars-1
652,Spence Massey,Georgia Tech,ACC,5,3,47,15.7,0,9.4,0,0,,0,0.0,3,47,15.7,0,,spence-massey-1
653,Wilson Catoe,Army,Ind,12,1,47,47.0,0,3.9,0,0,,0,0.0,1,47,47.0,0,,wilson-catoe-1
654,Dalen Morris,Navy,American,9,68,46,0.7,2,5.1,1,7,7.0,0,0.8,69,53,0.8,2,,dalen-morris-1
655,Dalen Morris,Navy,American,9,68,46,0.7,2,5.1,1,7,7.0,0,0.8,69,53,0.8,2,,dalen-morris-2
656,Jirehl Brock,Iowa State,Big 12,9,13,46,3.5,0,5.1,4,32,8.0,0,3.6,17,78,4.6,0,,jirehl-brock-1
657,Maurice Bellan,Army,Ind,7,13,46,3.5,0,6.6,0,0,,0,0.0,13,46,3.5,0,,maurice-bellan-1
658,AJ Phillips,South Alabama,Sun Belt,10,11,45,4.1,0,4.5,0,0,,0,0.0,11,45,4.1,0,,aj-phillips-1
659,Calvin Tyler Jr.,Oregon State,Pac-12,3,15,45,3.0,2,15.0,2,9,4.5,0,3.0,17,54,3.2,2,,calvin-tyler-jr-1
660,Jevon Bigelow,Fresno State,MWC,4,11,45,4.1,0,11.3,1,9,9.0,0,2.3,12,54,4.5,0,,jevon-bigelow-1
661,Mason Stokke,Wisconsin,Big Ten,7,19,45,2.4,1,6.4,8,58,7.3,3,8.3,27,103,3.8,4,,mason-stokke-1
662,Chandler Morris,Oklahoma,Big 12,5,5,44,8.8,2,8.8,0,0,,0,0.0,5,44,8.8,2,,chandler-morris-1
663,CJ Beasley,Coastal Carolina,Sun Belt,1,8,44,5.5,0,44.0,0,0,,0,0.0,8,44,5.5,0,,cj-beasley-1
664,Kelvin Dean Jr.,Florida Atlantic,CUSA,9,19,44,2.3,0,4.9,1,0,0.0,0,0.0,20,44,2.2,0,,kelvin-dean-jr-1
665,Tajay Ahmed,Buffalo,MAC,3,1,44,44.0,1,14.7,0,0,,0,0.0,1,44,44.0,1,,tajay-ahmed-1
666,Taulia Tagovailoa,Maryland,Big Ten,4,26,44,1.7,2,11.0,0,0,,0,0.0,26,44,1.7,2,,taulia-tagovailoa-1
667,Chavon McEachern,Charlotte,CUSA,3,11,43,3.9,1,14.3,0,0,,0,0.0,11,43,3.9,1,,chavon-mceachern-1
668,Chris Jackson,BYU,Ind,9,9,43,4.8,0,4.8,6,22,3.7,0,2.4,15,65,4.3,0,,chris-jackson-12
669,Haynes King,Texas A&M,SEC,2,6,43,7.2,0,21.5,0,0,,0,0.0,6,43,7.2,0,,haynes-king-1
670,Kawaan Baker,South Alabama,Sun Belt,11,13,42,3.2,0,3.8,51,659,12.9,8,59.9,64,701,11.0,8,,kawaan-baker-1
671,Brennon Dingle,UTSA,CUSA,12,5,41,8.2,0,3.4,27,266,9.9,2,22.2,32,307,9.6,2,,brennon-dingle-1
672,Brett Brenton,Wyoming,MWC,4,3,41,13.7,1,10.3,0,0,,0,0.0,3,41,13.7,1,,brett-brenton-1
673,Brian Maurer,Tennessee,SEC,4,5,41,8.2,0,10.3,0,0,,0,0.0,5,41,8.2,0,,brian-maurer-1
674,Carter Bradley,Toledo,MAC,4,18,41,2.3,0,10.3,0,0,,0,0.0,18,41,2.3,0,,carter-bradley-1
675,Jordan Merrell,Florida Atlantic,CUSA,9,4,41,10.3,0,4.6,18,218,12.1,0,24.2,22,259,11.8,0,,jordan-merrell-1
676,Kenny Tracy,Miami (OH),MAC,2,8,41,5.1,0,20.5,1,3,3.0,0,1.5,9,44,4.9,0,,kenny-tracy-1
677,Phillip Brooks,Kansas State,Big 12,10,8,41,5.1,0,4.1,15,155,10.3,2,15.5,23,196,8.5,2,,phillip-brooks-1
678,Ryan Montgomery,Cincinnati,American,10,15,41,2.7,0,4.1,4,16,4.0,0,1.6,19,57,3.0,0,,ryan-montgomery-1
679,Willie Wright,Florida Atlantic,CUSA,8,6,41,6.8,0,5.1,15,117,7.8,0,14.6,21,158,7.5,0,,willie-wright-4
680,Ygenio Booker,Tulane,American,5,9,41,4.6,0,8.2,1,-3,-3.0,0,-0.6,10,38,3.8,0,,ygenio-booker-1
681,Zay Flowers,Boston College,ACC,11,11,41,3.7,1,3.7,56,892,15.9,9,81.1,67,933,13.9,10,,zay-flowers-1
682,Anthony Brown,Oregon,Pac-12,2,7,40,5.7,2,20.0,0,0,,0,0.0,7,40,5.7,2,,anthony-brown-11
683,Chase Griffin,UCLA,Pac-12,4,18,40,2.2,0,10.0,0,0,,0,0.0,18,40,2.2,0,,chase-griffin-1
684,Garrett Greene,West Virginia,Big 12,2,6,40,6.7,0,20.0,0,0,,0,0.0,6,40,6.7,0,,garrett-greene-1
685,Kyle Philips,UCLA,Pac-12,7,4,40,10.0,0,5.7,38,370,9.7,2,52.9,42,410,9.8,2,,kyle-philips-4
686,Xavier Gaines,Marshall,CUSA,10,10,40,4.0,0,4.0,28,404,14.4,4,40.4,38,444,11.7,4,,xavier-gaines-2
687,Cade Fortin,South Florida,American,2,4,39,9.8,0,19.5,0,0,,0,0.0,4,39,9.8,0,,cade-fortin-1
688,Carlinos Acie,Navy,American,10,11,39,3.5,0,3.9,1,9,9.0,0,0.9,12,48,4.0,0,,carlinos-acie-1
689,Keyon Mozee,Kansas State,Big 12,9,11,39,3.5,0,4.3,2,83,41.5,0,9.2,13,122,9.4,0,,keyon-mozee-1
690,Matt McDonald,Bowling Green,MAC,5,27,39,1.4,1,7.8,0,0,,0,0.0,27,39,1.4,1,,matt-mcdonald-1
691,Noah Whittington,Western Kentucky,CUSA,12,16,39,2.4,0,3.3,3,5,1.7,0,0.4,19,44,2.3,0,,noah-whittington-1
692,Rocky Lombardi,Michigan State,Big Ten,6,32,39,1.2,0,6.5,0,0,,0,0.0,32,39,1.2,0,,rocky-lombardi-1
693,Thomas MacVittie,Kansas,Big 12,2,8,39,4.9,0,19.5,0,0,,0,0.0,8,39,4.9,0,,thomas-macvittie-1
694,Braheam Murphy,Army,Ind,10,7,38,5.4,1,3.8,0,0,,0,0.0,7,38,5.4,1,,braheam-murphy-1
695,Charlie Jones,Iowa,Big Ten,8,2,38,19.0,0,4.8,0,0,,0,0.0,2,38,19.0,0,,charlie-jones-7
696,Danny Smith,Boise State,MWC,2,12,38,3.2,0,19.0,0,0,,0,0.0,12,38,3.2,0,,danny-smith-5
697,Graham Mertz,Wisconsin,Big Ten,7,36,38,1.1,2,5.4,0,0,,0,0.0,36,38,1.1,2,,graham-mertz-1
698,Jack Sears,Boise State,MWC,3,9,38,4.2,1,12.7,0,0,,0,0.0,9,38,4.2,1,,jack-sears-1
699,James Fullbright III,Houston,American,3,4,38,9.5,1,12.7,0,0,,0,0.0,4,38,9.5,1,,james-fullbright-iii-1
700,Kaleb Eleby,Western Michigan,MAC,6,34,38,1.1,4,6.3,0,0,,0,0.0,34,38,1.1,4,,kaleb-eleby-1
701,Kyle Vantrease,Buffalo,MAC,7,11,38,3.5,4,5.4,0,0,,0,0.0,11,38,3.5,4,,kyle-vantrease-1
702,Lawrence Papillon,Marshall,CUSA,6,10,38,3.8,1,6.3,0,0,,0,0.0,10,38,3.8,1,,lawrence-papillon-1
703,Skylar Thompson,Kansas State,Big 12,3,19,38,2.0,3,12.7,0,0,,0,0.0,19,38,2.0,3,,skylar-thompson-1
704,Christian Hunter,Colorado State,MWC,2,8,37,4.6,0,18.5,0,0,,0,0.0,8,37,4.6,0,,christian-hunter-1
705,Davis Mills,Stanford,Pac-12,5,30,37,1.2,3,7.4,0,0,,0,0.0,30,37,1.2,3,,davis-mills-1
706,Doug Brumfield,Nevada-Las Vegas,MWC,2,14,37,2.6,1,18.5,0,0,,0,0.0,14,37,2.6,1,,doug-brumfield-1
707,Jack Tuttle,Indiana,Big Ten,3,15,37,2.5,0,12.3,0,0,,0,0.0,15,37,2.5,0,,jack-tuttle-1
708,Joachim Bangda,Kent State,MAC,3,6,37,6.2,0,12.3,0,0,,0,0.0,6,37,6.2,0,,joachim-bangda-1
709,Caron Robinson,Buffalo,MAC,1,5,36,7.2,0,36.0,0,0,,0,0.0,5,36,7.2,0,,caron-robinson-1
710,Chris Reynolds,Charlotte,CUSA,6,50,36,0.7,0,6.0,1,18,18.0,1,3.0,51,54,1.1,1,,chris-reynolds-1
711,Cyrus Habibi-Likio,Oregon,Pac-12,7,19,36,1.9,4,5.1,5,66,13.2,0,9.4,24,102,4.3,4,,cyrus-habibi-likio-1
712,Dante Wright,Colorado State,MWC,3,9,36,4.0,0,12.0,20,315,15.8,0,105.0,29,351,12.1,0,,dante-wright-1
713,Isaac Guerendo,Wisconsin,Big Ten,2,11,36,3.3,0,18.0,0,0,,0,0.0,11,36,3.3,0,,isaac-guerendo-1
714,Jesse Brown,Northwestern,Big Ten,6,15,36,2.4,2,6.0,3,29,9.7,0,4.8,18,65,3.6,2,,jesse-brown-3
715,Jsi Hatfield,East Carolina,American,6,4,36,9.0,0,6.0,6,31,5.2,0,5.2,10,67,6.7,0,,jsi-hatfield-1
716,Riley Smith,Boise State,MWC,7,4,36,9.0,0,5.1,15,155,10.3,1,22.1,19,191,10.1,1,,riley-smith-2
717,Tate Whatley,Southern Mississippi,CUSA,4,19,36,1.9,4,9.0,1,-19,-19.0,0,-4.8,20,17,0.9,4,,tate-whatley-1
