Rk,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards,-9999
290,P.J. Williams,26,NOR,CB,14,8,1,64,42,65.6,523,12.5,8.2,5,110.4,9.3,316,207,35,1,0,1,1.0,2,44,11,20.0,,WillP.00
291,Grant Haley,23,NYG,CB,15,3,0,39,32,82.1,342,10.7,8.8,1,111.8,9.5,195,147,11,2,0,0,1.0,3,43,3,6.5,,HaleGr00
292,Will Harris,24,DET,S,16,6,0,23,13,56.5,168,12.9,7.3,3,119.2,11.3,92,76,5,0,0,0,1.0,1,43,6,12.2,,HarrWi02
293,Troy Hill,28,LAR,CB,14,9,2,57,26,45.6,330,12.7,5.8,2,61.3,13.2,254,76,1,0,1,0,1.0,2,43,2,4.4,,HillTr01
294,Ed Oliver,22,BUF,DT,16,7,0,1,1,100.0,8,8.0,8.0,0,100.0,4.0,4,4,0,4,3,2,5.0,12,43,3,6.5,,OlivEd00
295,Isaac Yiadom,23,DEN,CB,16,8,0,54,38,70.4,490,12.9,9.1,0,98.5,12.8,368,122,0,0,0,0,0.0,0,43,4,8.5,,YiadIs00
296,Vic Beasley,27,ATL,DE,16,15,0,9,8,88.9,60,7.5,6.7,1,131.5,3.1,25,35,34,7,2,1,8.0,18,42,3,6.7,,BeasVi00
297,Brandon Copeland,28,NYJ,LB,12,3,0,18,13,72.2,104,8.0,5.8,1,104.9,5.7,58,46,29,0,0,0,1.5,2,42,9,17.6,,CopeBr00
298,Samuel Eguavoen,26,MIA,LB,16,6,0,10,7,70.0,61,8.7,6.1,0,85.8,4.1,27,34,63,1,4,0,3.5,9,42,7,14.3,,EguaSa00
299,Leon Jacobs,24,JAX,LB,14,7,0,12,9,75.0,52,5.8,4.3,0,82.6,1.4,5,47,25,1,0,0,2.0,4,42,2,4.5,,JacoLe00
300,DaQuan Jones,28,TEN,DT,16,16,0,3,2,66.7,16,8.0,5.3,0,79.9,6.3,12,4,0,6,2,3,1.0,9,42,6,12.5,,JoneDa04
301,Jimmy Moreland,24,WAS,CB,14,5,0,39,31,79.5,267,8.6,6.8,0,95.2,5.0,114,153,6,1,1,0,0.0,2,42,9,17.6,,MoreJi00
302,Sheldrick Redwine,23,CLE,S,12,5,0,16,9,56.3,166,18.4,10.4,2,131.8,15.2,120,46,9,1,0,0,0.0,1,42,7,14.3,,RedwSh00
303,Nick Williams,29,CHI,DE,16,5,0,2,2,100.0,8,4.0,4.0,0,83.3,-0.5,-1,9,0,3,3,2,6.0,12,42,0,0.0,,WillNi01
304,Wesley Woodyard,33,TEN,LB,15,2,0,22,17,77.3,202,11.9,9.2,1,119.9,6.5,109,93,13,1,1,0,1.0,3,42,5,10.6,,WoodWe20
305,Tyson Alualu,32,PIT,DE,16,5,0,1,1,100.0,18,18.0,18.0,0,118.7,-6.0,-6,24,0,3,2,2,1.0,6,41,3,6.8,,AluaTy99
306,Morgan Burnett,30,CLE,S,8,8,1,21,14,66.7,178,12.7,8.5,2,104.9,12.0,114,64,16,2,1,0,2.0,5,41,4,8.9,,BurnMo99
307,William Compton,30,LVR,LB,9,4,0,16,14,87.5,131,9.4,8.2,0,100.8,2.9,38,93,9,1,0,0,0.0,1,41,2,4.7,,CompWi00
308,Brandon Facyson,25,LAC,CB,16,4,0,27,19,70.4,193,10.2,7.1,1,102.9,10.0,152,41,0,0,0,0,0.0,0,41,3,6.8,,FacyBr00
309,Everson Griffen,32,MIN,DE,15,15,1,4,3,75.0,12,4.0,3.0,0,37.5,-3.0,-1,13,0,13,13,0,8.0,35,41,5,10.9,PB,GrifEv99
310,D.J. Hayden,29,JAX,CB,15,8,0,49,32,65.3,298,9.3,6.1,0,81.8,5.1,106,192,33,1,3,0,2.0,6,41,6,12.8,,HaydDJ00
311,Lonnie Johnson Jr.,24,HOU,CB,14,7,0,55,35,63.6,425,12.1,7.7,4,111.6,12.1,234,191,1,0,0,0,0.0,0,41,8,16.3,,JohnLo01
312,Jalen Mills,25,PHI,CB,9,9,1,54,31,57.4,530,17.1,9.8,4,107.8,14.4,378,152,2,0,0,0,0.0,0,41,3,6.8,,MillJa02
313,Yannick Ngakoue,24,JAX,DE,15,15,1,2,2,100.0,4,2.0,2.0,0,39.6,-4.0,-8,12,1,10,9,4,8.0,27,41,10,19.6,,NgakYa00
314,Ndamukong Suh,32,TAM,DE,16,16,0,1,0,0.0,0,,0.0,0,39.6,-4.0,0,0,0,10,10,3,2.5,24,41,3,6.8,,SuhxNd99
315,Jermaine Whitehead,26,CLE,CB,8,8,1,25,17,68.0,185,10.9,7.4,2,99.6,10.8,130,55,24,2,1,0,0.0,3,41,5,10.9,,WhitJe02
316,Quandre Diggs,26,2TM,S,10,10,3,11,5,45.5,85,17.0,7.7,1,62.9,14.1,58,27,2,0,0,0,0.0,0,41,11,21.2,,DiggQu00
316,Quandre Diggs,26,DET,S,5,5,0,6,3,50.0,61,20.3,10.2,0,86.1,14.7,47,14,2,0,0,0,0.0,0,20,5,20.0,,DiggQu00
316,Quandre Diggs,26,SEA,S,5,5,3,5,2,40.0,24,12.0,4.8,1,55.4,13.4,11,13,0,0,0,0,0.0,0,21,6,22.2,,DiggQu00
317,Austin Calitro,25,JAX,LB,13,4,0,21,16,76.2,161,10.1,7.7,1,113.4,4.0,64,97,5,1,1,0,1.0,3,40,7,14.9,,CaliAu00
318,Blake Cashman,23,NYJ,LB,7,5,0,26,20,76.9,151,7.6,5.8,0,90.4,5.1,74,77,39,2,2,1,0.5,5,40,3,7.0,,CashBl00
319,Fletcher Cox,29,PHI,DT,16,16,0,2,1,50.0,10,10.0,5.0,0,64.6,2.0,-1,11,0,10,6,1,3.5,21,40,5,11.1,PB,CoxxFl00
320,Leonard Floyd,27,CHI,LB,16,16,0,17,14,82.4,76,5.4,4.5,0,85.3,1.5,2,74,51,15,8,1,3.0,26,40,7,14.9,,FloyLe00
321,Marcell Harris,25,SFO,CB,13,4,0,17,10,58.8,115,11.5,6.8,2,118.5,10.2,77,38,9,1,1,0,0.0,2,40,7,14.9,,HarrMa03
322,Donte Jackson,24,CAR,CB,13,10,3,59,36,61.0,612,17.0,10.4,5,103.2,16.0,435,177,1,0,0,1,0.0,0,40,12,23.1,,JackDo02
323,Jason McCourty,32,NWE,CB,12,10,1,56,27,48.2,267,9.9,4.8,0,54.7,12.3,191,76,1,0,0,0,0.0,0,40,1,2.4,,McCoJa99
324,Josh Norman,32,WAS,CB,12,8,1,46,31,67.4,440,14.2,9.6,6,128.6,14.7,369,71,1,0,0,0,1.0,1,40,4,9.1,,NormJo01
325,A'Shawn Robinson,24,DET,DT,13,9,0,0,0,,0,,,0,,,0,0,0,2,0,3,1.5,4,40,3,7.0,,RobiAS00
326,Roderic Teamer,22,LAC,S,7,6,1,19,15,78.9,202,13.5,10.6,1,106.6,5.2,92,110,2,0,0,0,1.0,1,40,5,11.1,,TeamRo00
327,Kyzir White,23,LAC,LB,16,7,1,16,12,75.0,92,7.7,5.8,1,83.3,1.8,22,70,4,0,0,0,0.0,0,40,3,7.0,,WhitKy00
328,Terrell Suggs,37,2TM,LB,15,13,0,3,3,100.0,58,19.3,19.3,0,118.7,3.3,10,48,86,6,3,0,6.5,17,40,8,16.7,,SuggTe99
328,Terrell Suggs,37,ARI,LB,13,13,0,3,3,100.0,58,19.3,19.3,0,118.7,3.3,10,48,82,5,2,0,5.5,14,37,8,17.8,,SuggTe99
328,Terrell Suggs,37,KAN,LB,2,0,0,0,0,,0,,,0,,,0,0,4,1,1,0,1.0,3,3,0,0.0,,SuggTe99
329,Michael Davis,24,LAC,CB,12,12,2,61,36,59.0,402,11.2,6.6,2,76.0,10.4,292,110,3,0,0,0,0.0,0,39,7,15.2,,DaviMi03
330,Kyle Phillips,22,NYJ,DE,15,4,0,3,3,100.0,40,13.3,13.3,0,118.7,2.0,6,34,0,5,2,0,1.5,9,39,4,9.3,,PhilKy00
331,Tramon Williams,36,GNB,CB,16,7,2,57,33,57.9,437,13.2,7.7,2,79.3,8.8,229,208,9,1,1,0,0.0,2,39,5,11.4,,WillTr99
332,Mackensie Alexander,26,MIN,LB,13,4,1,58,38,65.5,324,8.5,5.6,2,84.3,8.2,216,108,5,0,1,0,0.5,2,38,0,0.0,,AlexMa01
333,Javien Elliott,26,CAR,CB,16,3,1,36,28,77.8,283,10.1,7.9,0,87.8,4.8,110,173,17,0,1,0,0.5,2,38,4,9.5,,ElliJa01
334,Clelin Ferrell,22,LVR,DE,15,15,0,4,3,75.0,12,4.0,3.0,0,77.1,2.0,-3,15,0,8,2,4,4.5,15,38,5,11.6,,FerrCl00
335,William Gholston,28,TAM,DE,16,8,0,1,1,100.0,15,15.0,15.0,0,118.7,0.0,0,15,6,3,6,2,1.0,12,38,2,5.0,,GholWi00
336,Josey Jewell,25,DEN,LB,15,3,0,14,11,78.6,100,9.1,7.1,0,96.4,6.2,44,56,9,1,0,0,1.5,3,38,6,13.6,,JeweJo00
337,Dexter Lawrence,22,NYG,DE,16,16,0,3,3,100.0,12,4.0,4.0,0,83.3,-3.0,-9,21,0,5,5,1,2.5,15,38,5,11.6,,LawrDe03
338,Arthur Maulet,26,NYJ,CB,12,6,1,42,28,66.7,269,9.6,6.4,0,74.4,8.6,167,102,1,0,0,0,0.0,0,38,6,13.6,,MaulAr00
339,Corey Peters,31,ARI,DT,16,16,0,0,0,,0,,,0,,,0,0,0,5,3,0,2.5,11,38,7,15.6,,PeteCo00
340,Bradley Roby,27,HOU,CB,10,10,2,63,38,60.3,457,12.0,7.3,2,79.9,9.7,305,152,4,0,0,0,1.0,1,38,12,24.0,,RobyBr00
341,Frank Clark,26,KAN,DE,14,11,1,7,6,85.7,41,6.8,5.9,0,51.5,0.4,1,40,5,12,7,2,8.0,27,37,5,11.9,PB,ClarFr01
342,Kamalei Correa,25,TEN,LB,16,5,0,6,3,50.0,16,5.3,2.7,0,56.2,0.5,8,8,28,5,1,1,5.0,11,37,2,5.1,,CorrKa00
343,Ronald Darby,25,PHI,CB,11,11,2,67,43,64.2,705,16.4,10.5,6,116.8,15.3,550,155,2,0,0,0,0.0,0,37,7,15.9,,DarbRo00
344,Darqueze Dennard,28,CIN,CB,9,5,0,35,17,48.6,188,11.1,5.4,1,74.5,5.0,77,111,11,2,2,0,0.0,4,37,3,7.5,,DennDa00
345,Quinton Dunbar,27,WAS,CB,11,11,4,55,33,60.0,360,10.9,6.5,2,61.2,10.8,237,123,0,0,0,0,0.0,0,37,3,7.5,,DunbQu00
346,B.J. Goodson,26,GNB,LB,15,9,0,9,7,77.8,49,7.0,5.4,1,126.4,1.4,14,35,6,0,0,0,0.0,0,37,2,5.1,,GoodB.00
347,William Jackson III,27,CIN,CB,14,13,1,67,39,58.2,549,14.1,8.2,3,93.4,11.3,392,157,2,0,0,0,0.0,0,37,3,7.5,,JackWi02
348,Julian Love,21,NYG,S,15,5,1,29,19,65.5,190,10.0,6.6,1,81.1,5.4,80,110,11,0,1,0,0.0,1,37,4,9.8,,LoveJu00
349,Clay Matthews,33,LAR,LB,13,13,0,10,9,90.0,122,13.6,12.2,0,117.5,5.7,45,77,61,16,4,2,8.0,28,37,10,21.3,,MattCl99
350,Gerald McCoy,31,CAR,DE,16,16,0,1,1,100.0,14,14.0,14.0,0,118.7,-7.0,-7,21,0,10,6,2,5.0,22,37,5,11.9,,McCoGe99
351,George Odum,26,IND,CB,16,1,0,15,12,80.0,182,15.2,12.1,1,139.4,9.8,107,75,3,0,1,0,0.0,1,37,1,2.6,,OdumGe00
352,Kevin Pierre-Louis,28,CHI,LB,14,3,1,21,14,66.7,87,6.2,4.1,0,55.1,2.0,37,50,9,2,2,0,0.0,4,37,4,9.8,,PierKe00
353,Jalen Reeves-Maybin,24,DET,LB,16,3,0,19,15,78.9,211,14.1,11.1,2,148.0,9.9,106,105,13,0,1,0,0.0,1,37,4,9.8,,ReevJa00
354,B.W. Webb,29,CIN,CB,15,12,1,72,42,58.3,767,18.3,10.7,4,107.8,12.8,446,321,6,0,0,0,0.0,0,37,4,9.8,,WebbBW00
355,Marqui Christian,25,LAR,CB,16,1,0,23,13,56.5,124,9.5,5.4,2,100.6,7.3,95,29,9,0,0,0,0.0,0,36,8,18.2,,ChriMa00
356,B.J. Hill,24,NYG,DE,16,5,0,1,1,100.0,-6,-6.0,-6.0,0,79.2,-7.0,-7,1,0,3,1,0,1.0,5,36,2,5.3,,HillB.00
357,Bruce Irvin,32,CAR,LB,13,12,0,3,3,100.0,44,14.7,14.7,0,118.7,-1.3,-4,48,41,9,5,0,8.5,23,36,5,12.2,,IrviBr00
358,J.C. Jackson,24,NWE,CB,16,6,5,62,33,53.2,316,9.6,5.1,0,34.1,11.5,195,121,4,1,0,0,0.0,1,36,3,7.7,,JackJ.00
359,Kevin Johnson,27,BUF,CB,16,1,0,44,26,59.1,301,11.6,6.8,0,79.8,9.1,201,100,6,0,0,0,1.0,1,36,6,14.3,,JohnKe04
360,Chris Jones,25,KAN,DT,13,12,0,1,0,0.0,7,,7.0,0,56.2,0.0,0,7,0,7,11,4,9.0,27,36,2,5.3,PB,JoneCh09
361,Cassius Marsh,27,ARI,DE,16,3,0,7,7,100.0,73,10.4,10.4,0,110.1,-0.6,-4,77,55,5,3,1,2.5,11,36,4,10.0,,MarsCa00
362,Steve McLendon,33,NYJ,DT,16,16,0,2,2,100.0,39,19.5,19.5,1,158.3,-5.0,-10,49,0,4,3,0,2.5,10,36,2,5.3,,McLeSt00
363,Trent Murphy,29,BUF,DE,16,16,1,3,2,66.7,14,7.0,4.7,0,37.5,0.3,6,8,3,9,5,2,5.0,19,36,5,12.2,,MurpTr00
364,Siran Neal,25,BUF,CB,15,1,0,19,14,73.7,73,5.2,3.8,0,79.5,3.7,12,61,6,0,0,0,0.0,0,36,3,7.7,,NealSi00
365,Adrian Phillips,27,LAC,CB,7,5,0,17,15,88.2,109,7.3,6.4,0,93.4,4.5,72,37,4,0,0,0,0.0,0,36,6,14.3,,PhilAd00
366,Will Redmond,26,GNB,CB,13,4,0,7,5,71.4,68,13.6,9.7,0,102.1,11.3,38,30,6,0,0,0,0.0,0,36,4,10.0,,RedmWi00
367,Nickell Robey-Coleman,27,LAR,CB,16,3,0,64,41,64.1,363,8.9,5.7,1,84.3,7.6,189,174,4,0,0,0,0.0,0,36,8,18.2,,RobeNi00
368,Andrew Billings,24,CIN,DT,16,14,0,0,0,,0,,,0,,,0,0,0,2,2,0,1.0,5,35,4,10.3,,BillAn00
369,Rasul Douglas,24,PHI,CB,16,6,0,72,41,56.9,637,15.5,8.8,6,114.2,13.0,448,189,2,0,1,0,0.0,1,35,2,5.4,,DougRa00
370,L.J. Fort,29,BAL,LB,12,8,0,16,11,68.8,95,8.6,5.9,0,84.1,2.1,9,86,26,4,0,0,2.0,6,35,4,10.3,,FortL.00
371,Davontae Harris,24,DEN,CB,16,6,0,50,33,66.0,330,10.0,6.6,3,104.6,9.0,221,109,1,0,0,0,0.0,0,35,5,12.5,,HarrDa05
372,Will Parks,25,DEN,CB,14,7,1,37,21,56.8,264,12.6,7.1,3,94.9,10.3,174,90,12,1,1,0,1.0,3,35,7,16.7,,ParkWi01
373,Michael Pierce,27,BAL,DT,14,14,0,0,0,,0,,,0,,,0,0,1,1,1,1,0.5,3,35,1,2.8,,PierMi00
374,LeShaun Sims,26,TEN,CB,14,2,0,33,22,66.7,310,14.1,9.4,3,127.1,11.7,179,131,1,0,0,0,0.0,0,35,6,14.6,,SimsLe00
375,M.J. Stewart,24,TAM,CB,10,1,0,38,28,73.7,281,10.0,7.4,2,111.8,5.1,148,133,10,0,0,0,0.0,0,35,3,7.9,,StewM.00
376,Vita Vea,24,TAM,DT,16,16,0,2,1,50.0,13,13.0,6.5,0,70.8,0.5,-3,16,2,7,10,3,2.5,22,35,4,10.3,,VeaxVi00
377,Mario Addison,32,CAR,LB,15,15,0,3,2,66.7,19,9.5,6.3,0,84.0,7.7,13,6,4,8,3,0,9.5,22,34,1,2.9,,AddiMa00
378,Kwon Alexander,25,SFO,LB,8,8,1,21,13,61.9,86,6.6,4.1,0,50.9,3.2,9,77,13,2,0,0,0.5,3,34,7,17.1,,AlexKw00
379,Malcom Brown,25,NOR,DT,16,16,0,2,1,50.0,8,8.0,4.0,0,60.4,-1.0,5,3,0,1,1,1,2.0,4,34,2,5.6,,BrowMa01
380,Derwin James,23,LAC,S,5,5,0,14,12,85.7,43,3.6,3.1,1,103.3,0.0,-5,48,17,1,0,1,0.0,1,34,4,10.5,,JameDe00
381,John Jenkins,30,MIA,DE,16,5,0,0,0,,0,,,0,,,0,0,0,1,0,1,1.0,2,34,3,8.1,,JenkJo00
382,Kevin Minter,29,TAM,LB,16,2,0,23,19,82.6,223,11.7,9.7,1,121.6,7.0,137,86,46,4,1,1,0.0,5,34,6,15.0,,MintKe00
383,Carl Nassib,26,TAM,LB,14,8,0,2,2,100.0,19,9.5,9.5,0,106.2,5.5,11,8,84,5,5,0,6.0,17,34,4,10.5,,NassCa00
384,Robert Quinn,29,DAL,DE,14,14,0,3,1,33.3,6,6.0,2.0,0,42.4,-0.7,-4,10,0,12,11,2,11.5,35,34,4,10.5,,QuinRo00
385,Curtis Riley,27,LVR,CB,16,3,0,13,9,69.2,172,19.1,13.2,2,151.4,15.2,130,42,6,1,0,0,0.0,1,34,5,12.8,,RileCu00
386,Brandon Williams,30,BAL,DE,14,14,0,0,0,,0,,,0,,,0,0,0,0,3,0,1.0,4,34,1,2.9,,WillBr02
387,Derek Wolfe,29,DEN,DE,12,12,0,1,0,0.0,0,,0.0,0,39.6,-5.0,0,0,0,5,6,1,7.0,18,34,3,8.1,,WolfDe00
388,Tarell Basham,25,NYJ,DE,16,2,1,10,9,90.0,70,7.8,7.0,0,56.2,4.4,38,32,32,10,2,4,2.0,14,33,2,5.7,,BashTa00
389,Taven Bryan,23,JAX,DT,16,8,0,1,1,100.0,9,9.0,9.0,0,104.2,2.0,2,7,0,3,7,0,2.0,12,33,7,17.5,,BryaTa00
390,Dre Kirkpatrick,30,CIN,CB,6,6,0,30,19,63.3,247,13.0,8.2,3,122.5,8.6,125,122,0,0,0,0,1.0,1,33,4,10.8,,KirkDr00
391,Joe Thomas,28,DAL,LB,15,2,0,12,7,58.3,67,9.6,5.6,0,74.0,4.8,1,66,15,1,0,1,0.0,1,33,3,8.3,,ThomJo04
392,Chris Wormley,26,BAL,DE,16,7,0,0,0,,0,,,0,,,0,0,0,4,4,2,1.5,10,33,1,2.9,,WormCh00
393,Denico Autry,29,IND,DT,14,14,0,0,0,,0,,,0,,,0,0,1,7,5,4,3.5,17,32,3,8.6,,AutrDe00
394,Marquise Blair,22,SEA,CB,14,3,0,17,11,64.7,128,11.6,7.5,2,126.6,6.4,83,45,1,0,0,0,0.0,0,32,4,11.1,,BlaiMa01
395,Juston Burris,26,CLE,CB,14,9,2,18,11,61.1,156,14.2,8.7,3,89.1,8.0,75,81,25,3,1,1,1.0,5,32,5,13.5,,BurrJu00
396,Malcolm Butler,29,TEN,CB,9,9,2,57,36,63.2,460,12.8,8.1,3,91.3,12.6,324,136,3,0,0,0,0.0,0,32,6,15.8,,ButlMa01
397,Vernon Butler,25,CAR,DE,14,9,0,0,0,,0,,,0,,,0,0,0,2,4,0,6.0,12,32,2,5.9,,ButlVe00
398,Poona Ford,24,SEA,DT,15,14,0,1,0,0.0,0,,0.0,0,39.6,-5.0,0,0,0,1,2,1,0.5,4,32,5,13.5,,FordPo00
399,Casey Hayward,30,LAC,CB,16,16,2,48,30,62.5,350,11.7,7.3,3,88.0,11.8,281,69,0,0,0,0,0.0,0,32,3,8.6,,HaywCa00
400,Jordan Jenkins,25,NYJ,LB,14,13,0,7,6,85.7,24,4.0,3.4,0,81.0,1.3,-2,26,58,4,4,2,8.0,16,32,3,8.6,,JenkJo01
401,Shaq Lawson,25,BUF,DE,15,0,0,2,2,100.0,7,3.5,3.5,0,81.2,2.0,4,3,0,12,9,2,6.5,28,32,7,17.9,,LawsSh00
402,Emmanuel Ogbah,26,KAN,DE,10,4,0,0,0,,0,,,0,,,0,0,0,4,5,3,5.5,14,32,5,13.5,,OgbaEm00
403,David Onyemata,27,NOR,DT,15,15,0,2,2,100.0,21,10.5,10.5,0,110.4,3.5,7,14,0,6,6,0,3.0,15,32,4,11.1,,OnyeDa00
404,Jeffery Simmons,22,TEN,DE,9,7,0,1,1,100.0,9,9.0,9.0,0,104.2,0.0,0,9,0,3,0,1,2.0,5,32,3,8.6,,SimmJe01
405,Al Woods,32,SEA,DT,14,5,0,1,0,0.0,0,,0.0,0,39.6,1.0,0,0,0,4,0,0,1.0,5,32,6,15.8,,WoodAl99
406,Michael Bennett,34,2TM,DE,15,1,0,1,1,100.0,-6,-6.0,-6.0,0,79.2,-5.0,-5,-1,0,8,9,0,6.5,24,32,2,5.9,,BennMi99
406,Michael Bennett,34,NWE,DE,6,1,0,0,0,,0,,,0,,,0,0,0,2,1,0,2.5,6,5,0,0.0,,BennMi99
406,Michael Bennett,34,DAL,DE,9,0,0,1,1,100.0,-6,-6.0,-6.0,0,79.2,-5.0,-5,-1,0,6,8,0,4.0,18,27,2,6.9,,BennMi99
407,Kiko Alonso,29,NOR,LB,13,4,0,18,14,77.8,105,7.5,5.8,1,109.5,8.0,72,33,23,4,1,0,0.0,5,31,2,6.1,,AlonKi00
408,Zach Brown,30,PHI,LB,6,6,0,13,9,69.2,86,9.6,6.6,0,87.3,1.5,14,72,10,0,0,0,0.0,0,31,2,6.1,,BrowZa00
409,Jermaine Carter Jr.,24,CAR,LB,16,5,0,12,9,75.0,70,7.8,5.8,0,88.9,4.3,41,29,12,1,2,0,0.5,4,31,3,8.8,,CartJe00
410,Jadeveon Clowney,26,SEA,DE,13,11,1,2,1,50.0,4,4.0,2.0,0,16.7,-1.0,1,3,1,17,10,2,3.0,30,31,4,11.4,,ClowJa00
411,Marcus Davenport,23,NOR,DE,13,13,0,2,1,50.0,-7,-7.0,-3.5,0,56.2,-0.5,-7,0,10,12,8,0,6.0,26,31,2,6.1,,DaveMa00
412,Jaylon Ferguson,24,BAL,LB,14,9,0,2,2,100.0,-4,-2.0,-2.0,0,79.2,-4.0,-8,4,110,4,6,0,2.5,13,31,3,8.8,,FergJa02
413,Rodney Gunter,27,ARI,DE,13,13,0,0,0,,0,,,0,,,0,0,0,3,6,0,3.0,13,31,2,6.1,,GuntRo00
414,Abry Jones,28,JAX,DT,16,15,0,0,0,,0,,,0,,,0,0,0,0,0,0,2.0,3,31,2,6.1,,JoneAb00
415,Darron Lee,25,KAN,LB,16,2,0,15,15,100.0,130,8.7,8.7,0,102.8,2.3,35,95,11,1,0,0,0.0,1,31,5,13.9,,LeexDa00
416,Uchenna Nwosu,23,LAC,LB,16,3,0,7,5,71.4,18,3.6,2.6,0,74.1,4.3,2,16,20,10,5,1,2.0,17,31,7,18.4,,NwosUc00
417,Jordan Phillips,27,BUF,DT,16,9,0,1,1,100.0,15,15.0,15.0,0,118.7,-5.0,-5,20,0,5,5,0,9.5,20,31,8,20.5,,PhilJo01
418,Derek Barnett,23,PHI,DE,14,14,0,1,1,100.0,14,14.0,14.0,0,118.7,11.0,11,3,2,4,15,0,6.5,26,30,3,9.1,,BarnDe01
419,T.J. Edwards,23,PHI,LB,16,4,0,5,2,40.0,21,10.5,4.2,0,52.9,6.8,13,8,1,0,0,0,0.0,0,30,1,3.2,,EdwaTJ02
420,Justin Jones,23,LAC,DT,12,12,0,3,3,100.0,8,2.7,2.7,0,79.2,-3.0,-9,17,0,4,2,1,0.0,6,30,5,14.3,,JoneJu03
421,Tyler Lancaster,25,GNB,DE,16,10,0,1,1,100.0,2,2.0,2.0,0,79.2,-5.0,-5,7,0,1,0,0,1.5,3,30,2,6.3,,LancTy00
422,Reggie Ragland,26,KAN,LB,14,7,0,14,9,64.3,60,6.7,4.3,0,73.5,1.3,16,44,28,2,1,0,2.0,4,30,1,3.2,,RaglRe00
423,Roy Robertson-Harris,26,CHI,DE,15,7,0,1,1,100.0,0,0.0,0.0,0,79.2,0.0,0,0,0,7,6,2,2.5,16,30,5,14.3,,RobeRo00
424,Jimmy Smith,31,BAL,CB,9,5,1,50,28,56.0,329,11.8,6.6,0,67.8,10.2,181,148,1,0,0,0,1.0,1,30,1,3.2,,SmitJi03
425,Grover Stewart,26,IND,DT,16,13,0,0,0,,0,,,0,,,0,0,0,5,2,0,3.0,10,30,1,3.2,,StewGr00
426,Chandon Sullivan,23,GNB,CB,16,0,1,31,11,35.5,120,10.9,3.9,0,34.3,10.7,73,47,14,0,1,1,0.0,1,30,1,3.2,,SullCh00
427,Andrew Wingard,23,JAX,CB,16,2,0,6,6,100.0,111,18.5,18.5,2,158.3,12.8,77,34,10,1,1,0,1.0,3,30,3,9.1,,WingAn01
428,Myles Garrett,24,CLE,DE,10,10,0,1,1,100.0,9,9.0,9.0,0,104.2,5.0,5,4,7,10,9,0,10.0,29,29,1,3.3,,GarrMy00
429,Eddie Goldman,25,CHI,DT,15,15,0,0,0,,0,,,0,,,0,0,0,4,1,0,1.0,6,29,2,6.5,,GoldEd00
430,Jaleel Johnson,25,MIN,DT,16,3,0,0,0,,0,,,0,,,0,0,0,1,1,0,3.5,6,29,1,3.3,,JohnJa09
431,Tanoh Kpassagnon,25,KAN,DE,16,8,0,1,1,100.0,37,37.0,37.0,0,118.7,4.0,4,33,1,5,7,1,4.0,16,29,3,9.4,,KpasTa00
432,Takkarist McKinley,24,ATL,DE,14,13,0,2,2,100.0,28,14.0,14.0,0,118.7,3.5,7,21,1,11,5,0,3.5,20,29,4,12.1,,McKiTa00
433,Elandon Roberts,25,NWE,LB,16,3,0,8,6,75.0,60,10.0,7.5,0,95.8,5.1,33,27,17,0,2,0,1.0,3,29,1,3.3,,RobeEl00
434,Jaylen Watkins,28,LAC,CB,14,3,0,29,24,82.8,223,9.3,7.7,1,110.2,7.0,107,116,2,1,0,0,0.0,1,29,3,9.4,,WatkJa01
435,Christian Covington,26,DAL,DT,16,6,0,1,0,0.0,0,,0.0,0,39.6,-5.0,0,0,0,1,1,1,1.0,3,28,5,15.2,,CoviCh00
436,Jayron Kearse,25,MIN,CB,15,3,1,21,12,57.1,106,8.8,5.0,0,50.9,8.9,56,50,7,0,0,0,0.0,0,28,1,3.4,,KearJa00
437,Al-Quadin Muhammad,24,IND,DE,16,4,0,2,2,100.0,15,7.5,7.5,0,97.9,1.5,3,12,0,3,5,0,3.0,11,28,4,12.5,,MuhaAl00
438,Romeo Okwara,24,DET,DE,14,1,0,5,2,40.0,9,4.5,1.8,0,47.9,6.2,6,3,6,5,8,0,1.5,15,28,2,6.7,,OkwaRo01
439,Quinnen Williams,22,NYJ,DT,13,9,0,0,0,,0,,,0,,,0,0,0,5,3,1,2.5,11,28,3,9.7,,WillQu00
440,Ahkello Witherspoon,24,SFO,CB,10,8,1,53,30,56.6,376,12.5,7.1,6,108.7,10.9,215,161,3,0,0,0,0.0,0,28,7,20.0,,WithAh00
441,Deone Bucannon,27,2TM,LB,14,1,0,12,8,66.7,86,10.8,7.2,0,87.5,2.9,46,40,15,1,1,0,0.0,2,28,3,9.7,,BucaDe00
441,Deone Bucannon,27,TAM,LB,5,0,0,1,1,100.0,15,15.0,15.0,0,118.7,5.0,5,10,1,1,0,0,0.0,1,3,0,0.0,,BucaDe00
441,Deone Bucannon,27,NYG,LB,9,1,0,11,7,63.6,71,10.1,6.5,0,82.0,2.7,41,30,14,0,1,0,0.0,1,25,3,10.7,,BucaDe00
442,Vinny Curry,31,PHI,DE,16,2,0,2,2,100.0,13,6.5,6.5,0,93.7,5.0,10,3,0,7,6,0,5.0,18,27,1,3.6,,CurrVi00
