Rk,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards,-9999
311,Sione Takitaki,26,CLE,LB,15,8,0,19,14,73.7,76,5.4,4.0,0,80.2,2.2,35,41,19,0,2,0,0.0,2,44,2,4.3,,TakiSi00
312,Genard Avery,26,PHI,LB,16,12,0,11,9,81.8,46,5.1,4.2,0,84.1,1.5,6,40,40,4,1,0,1.0,6,43,6,12.2,,AverGe00
313,Angelo Blackson,29,CHI,DE,17,8,1,2,2,100.0,11,5.5,5.5,0,50.0,-4.5,-9,20,0,5,6,1,2.5,14,43,5,10.4,,BlacAn00
314,Ross Cockrell,30,TAM,CB,17,4,0,48,32,66.7,328,10.3,6.8,3,106.9,5.6,145,183,28,2,2,1,0.0,4,43,7,14.0,,CockRo00
315,Dane Cruikshank,26,TEN,CB,14,4,0,24,17,70.8,147,8.6,6.1,0,86.6,7.8,91,56,5,1,0,0,0.0,1,43,3,6.5,,CruiDa00
316,Frankie Luvu,25,CAR,LB,16,4,0,4,4,100.0,27,6.8,6.8,0,94.8,4.0,12,15,31,3,2,1,1.5,7,43,2,4.4,,LuvuFr00
317,Steven Means,31,ATL,LB,14,14,0,4,3,75.0,26,8.7,6.5,0,91.7,8.3,16,10,19,7,2,0,0.0,9,43,2,4.4,,MeanSt00
318,Sean Murphy-Bunting,24,TAM,CB,9,8,0,54,32,59.3,408,12.8,7.6,3,101.5,10.7,268,140,8,0,0,0,0.0,0,43,1,2.3,,BuntSe00
319,D.J. Reader,27,CIN,DT,15,15,0,0,0,,0,,,0,,,0,0,0,1,5,0,2.0,8,43,2,4.4,,ReadD.00
320,Jarran Reed,29,KAN,DT,17,17,0,1,1,100.0,5,5.0,5.0,0,87.5,-4.0,-4,9,0,7,9,1,2.5,19,43,3,6.5,,ReedJa02
321,Malik Reed,25,DEN,LB,14,13,0,4,2,50.0,8,4.0,2.0,0,56.2,5.5,-2,10,36,14,3,0,5.0,22,43,5,10.4,,ReedMa01
322,Asante Samuel Jr.,22,LAC,CB,12,12,2,58,36,62.1,479,13.3,8.3,4,96.8,11.0,320,159,0,0,0,0,0.0,0,43,9,17.3,,SamuAs00
323,Denzel Ward,24,CLE,CB,15,15,3,78,47,60.3,435,9.3,5.6,4,76.6,8.8,272,163,3,0,1,0,0.5,2,43,6,12.2,PB,WardDe02
324,Eric Wilson,27,PHI,LB,7,2,1,21,18,85.7,169,9.4,8.0,1,96.2,4.2,70,99,6,0,1,0,0.0,1,43,3,6.5,,WilsEr00
325,Alohi Gilman,24,LAC,S,11,3,1,23,18,78.3,226,12.6,9.8,1,104.0,7.1,108,118,0,0,0,0,0.0,0,42,6,12.5,,GilmAl00
326,Dean Lowry,27,GNB,DE,17,17,0,2,1,50.0,13,13.0,6.5,0,70.8,1.0,2,11,0,7,3,4,5.0,16,42,5,10.6,,LowrDe00
327,Emmanuel Moseley,25,SFO,CB,11,11,1,55,31,56.4,318,10.3,5.8,0,65.6,12.2,200,118,4,0,0,0,0.0,0,42,4,8.7,,MoseEm00
328,Jaelan Phillips,22,MIA,LB,17,5,0,3,3,100.0,17,5.7,5.7,0,90.3,1.0,3,14,69,10,6,1,8.5,26,42,5,10.6,,PhilJa02
329,P.J. Williams,28,NOR,CB,16,5,3,39,30,76.9,249,8.3,6.4,0,60.7,7.0,135,114,14,1,2,0,2.0,5,42,11,20.8,,WillP.00
330,Mack Wilson,23,CLE,LB,14,6,0,8,5,62.5,38,7.6,4.8,0,74.0,4.1,13,25,0,0,0,0,0.0,0,42,1,2.3,,WilsMa03
331,Chris Board,26,BAL,LB,16,0,0,19,18,94.7,196,10.9,10.3,0,109.6,4.7,69,127,35,2,2,0,0.0,4,41,4,8.9,,BoarCh00
332,Derrick Brown,23,CAR,DT,16,14,0,0,0,,0,,,0,,,0,0,0,3,6,2,3.0,12,41,2,4.7,,BrowDe05
333,Myles Bryant,23,NWE,CB,12,2,1,42,30,71.4,362,12.1,8.6,0,87.6,8.4,232,130,6,1,0,0,1.0,2,41,4,8.9,,BryaMy01
334,Dane Jackson,25,BUF,CB,17,6,0,40,20,50.0,254,12.7,6.4,0,70.2,11.5,172,82,1,0,0,0,0.0,0,41,3,6.8,,JackDa02
335,Chandler Jones,31,ARI,LB,15,15,0,6,3,50.0,37,12.3,6.2,0,69.4,0.5,10,27,58,8,17,3,10.5,36,41,7,14.6,PB,JoneCh03
336,Emmanuel Ogbah,28,MIA,DE,17,11,0,2,1,50.0,5,5.0,2.5,0,56.2,4.5,1,4,2,15,13,10,9.0,39,41,3,6.8,,OgbaEm00
337,Ed Oliver,24,BUF,DT,17,17,0,0,0,,0,,,0,,,0,0,0,4,9,2,4.0,18,41,2,4.7,,OlivEd00
338,Davion Taylor,23,PHI,LB,9,6,0,28,25,89.3,255,10.2,9.1,0,104.6,4.5,104,151,3,1,0,0,0.0,1,41,8,16.3,,TaylDa01
339,Tre'Davious White,26,BUF,CB,11,11,1,64,33,51.6,328,9.9,5.1,0,59.9,7.4,162,166,5,3,0,0,0.5,4,41,10,19.6,,WhitTr01
340,Greedy Williams,24,CLE,CB,16,8,2,67,37,55.2,457,12.4,6.8,2,74.0,12.3,290,167,3,0,0,0,0.0,0,41,7,14.6,,WillGr00
341,Deatrich Wise Jr.,27,NWE,DE,16,9,0,0,0,,0,,,0,,,0,0,0,8,6,4,3.0,18,41,3,6.8,,WiseDe00
342,Deon Bush,28,CHI,CB,14,4,2,23,9,39.1,127,14.1,5.5,1,36.0,15.8,85,42,1,0,0,0,0.0,0,40,4,9.1,,BushDe00
343,Tevaughn Campbell,28,LAC,CB,16,7,0,61,44,72.1,558,12.7,9.1,1,105.8,11.3,364,194,3,0,0,0,0.0,0,40,8,16.7,,CampTe00
344,Zaire Franklin,25,IND,LB,17,11,1,14,11,78.6,62,5.6,4.4,0,55.4,2.4,15,47,4,0,0,0,0.0,0,40,3,7.0,,FranZa00
345,Kristian Fulton,23,TEN,CB,13,13,2,72,37,51.4,496,13.4,6.9,2,71.3,10.3,282,214,4,2,0,0,0.0,2,40,8,16.7,,FultKr00
346,David Long,23,LAR,CB,16,5,1,46,28,60.9,374,13.4,8.1,1,84.9,10.6,262,112,1,0,0,0,0.0,0,40,5,11.1,,LongDa02
347,Kevin Minter,31,TAM,LB,16,5,0,23,15,65.2,101,6.7,4.4,2,103.7,4.7,16,85,23,2,2,0,1.0,5,40,7,14.9,,MintKe00
348,Uchenna Nwosu,25,LAC,LB,17,15,1,8,6,75.0,35,5.8,4.4,1,82.8,2.8,3,32,57,13,12,4,5.0,30,40,7,14.9,,NwosUc00
349,Andrew Sendejo,34,IND,S,12,10,0,20,10,50.0,152,15.2,7.6,1,92.1,11.6,115,37,9,0,0,0,0.0,0,40,9,18.4,,SendAn00
350,Tarell Basham,27,DAL,DE,17,6,0,4,4,100.0,41,10.3,10.3,0,109.4,3.0,12,29,9,9,8,0,3.5,21,39,6,13.3,,BashTa00
351,Brandon Copeland,30,ATL,LB,16,3,0,7,6,85.7,41,6.8,5.9,1,130.7,4.3,10,31,5,4,2,1,0.0,6,39,1,2.5,,CopeBr00
352,Marcus Davenport,25,NOR,DE,11,9,0,2,1,50.0,11,11.0,5.5,0,66.7,-3.0,1,10,1,6,5,0,9.0,21,39,3,7.1,,DaveMa00
353,Carlton Davis,24,TAM,CB,10,10,1,70,40,57.1,422,10.6,6.0,3,83.2,9.0,232,190,5,0,0,1,0.0,0,39,8,17.0,,DaviCa02
354,Trevis Gipson,24,CHI,LB,16,9,0,4,4,100.0,41,10.3,10.3,0,109.4,1.0,4,37,13,8,1,2,7.0,17,39,7,15.2,,GipsTr00
355,William Jackson III,29,WAS,CB,12,12,2,66,39,59.1,498,12.8,7.5,6,100.4,13.1,380,118,0,0,0,0,0.0,0,39,5,11.4,,JackWi02
356,Alim McNeill,21,DET,DT,17,6,0,0,0,,0,,,0,,,0,0,1,5,1,0,2.0,8,39,3,7.1,,McNeAl00
357,Xavier Rhodes,31,IND,CB,13,13,1,61,37,60.7,510,13.8,8.4,3,97.0,10.0,313,197,0,0,0,0,0.0,0,39,5,11.4,,RhodXa00
358,Sheldon Richardson,31,MIN,DE,17,7,0,2,2,100.0,4,2.0,2.0,0,79.2,-4.0,-8,12,0,6,9,3,2.5,18,39,3,7.1,,RichSh00
359,Dalvin Tomlinson,27,MIN,DT,16,16,0,0,0,,0,,,0,,,0,0,0,7,4,1,2.5,14,39,5,11.4,,TomlDa00
360,DeShawn Williams,29,DEN,DT,15,8,0,0,0,,0,,,0,,,0,0,0,4,4,2,1.0,9,39,2,4.9,,WillDe04
361,C.J. Henderson,23,2TM,CB,12,7,0,37,27,73.0,324,12.0,8.8,3,126.4,10.4,227,97,0,0,0,0,0.0,0,39,5,11.4,,HendCJ00
361,C.J. Henderson,23,JAX,CB,2,2,0,8,5,62.5,92,18.4,11.5,1,141.7,11.8,47,45,0,0,0,0,0.0,0,8,2,20.0,,HendCJ00
361,C.J. Henderson,23,CAR,CB,10,5,0,29,22,75.9,232,10.5,8.0,2,121.6,10.0,180,52,0,0,0,0,0.0,0,31,3,8.8,,HendCJ00
362,Tre Flowers,26,2TM,CB,16,4,0,39,27,69.2,325,12.0,8.3,3,120.1,9.2,234,91,0,0,0,0,0.0,0,39,2,4.9,,FlowTr01
362,Tre Flowers,26,SEA,CB,5,3,0,17,13,76.5,190,14.6,11.2,1,132.0,11.6,147,43,0,0,0,0,0.0,0,16,1,5.9,,FlowTr01
362,Tre Flowers,26,CIN,CB,11,1,0,22,14,63.6,135,9.6,6.1,2,111.0,7.4,87,48,0,0,0,0,0.0,0,23,1,4.2,,FlowTr01
363,Markus Bailey,24,CIN,LB,16,3,0,18,12,66.7,94,7.8,5.2,0,79.4,3.4,28,66,8,1,0,0,0.5,2,38,1,2.6,,BailMa01
364,Henry Black,24,GNB,S,17,0,1,29,21,72.4,322,15.3,11.1,2,117.3,9.9,163,159,0,0,0,0,0.0,0,38,5,11.6,,BlacHe00
365,Jonathon Cooper,23,DEN,LB,16,5,0,1,1,100.0,-7,-7.0,-7.0,0,79.2,-7.0,-7,0,21,8,4,0,2.5,15,38,0,0.0,,CoopJo02
366,Samson Ebukam,26,SFO,DE,17,11,0,4,1,25.0,17,17.0,4.3,0,44.8,1.0,8,9,3,5,5,1,4.5,16,38,1,2.6,,EbukSa00
367,Joe Haden,32,PIT,CB,12,11,0,55,33,60.0,394,11.9,7.2,3,100.1,10.1,246,148,0,0,0,0,0.0,0,38,8,17.4,,HadeJo99
368,Antonio Hamilton,28,ARI,CB,17,2,0,36,23,63.9,219,9.5,6.1,1,89.9,9.1,142,77,10,1,0,1,0.0,1,38,2,5.0,,HamiAn01
369,Johnathan Hankins,29,LVR,DT,14,14,0,3,1,33.3,3,3.0,1.0,0,42.4,3.3,-1,4,0,1,2,1,0.0,3,38,4,9.5,,HankJo00
370,Danielle Hunter,27,MIN,DE,7,7,0,2,2,100.0,14,7.0,7.0,0,95.8,-4.5,-9,23,2,13,2,0,6.0,21,38,2,5.0,,HuntDa01
371,Matthew Ioannidis,27,WAS,DT,16,6,0,0,0,,0,,,0,,,0,0,0,4,5,0,2.5,12,38,2,5.0,,IoanMa01
372,DaQuan Jones,30,CAR,DT,17,17,0,1,1,100.0,7,7.0,7.0,0,95.8,4.0,4,3,0,7,5,0,1.0,13,38,3,7.3,,JoneDa04
373,Sebastian Joseph-Day,26,LAR,DT,7,7,0,0,0,,0,,,0,,,0,0,0,2,2,0,3.0,7,38,1,2.6,,JoseSe00
374,Derrick Nnadi,25,KAN,DT,17,10,0,1,1,100.0,15,15.0,15.0,0,118.7,0.0,0,15,0,1,2,0,3.0,6,38,3,7.3,,NnadDe00
375,Tre Norwood,22,PIT,CB,17,3,1,40,29,72.5,320,11.0,8.0,2,102.1,8.0,160,160,11,2,0,0,0.0,2,38,4,9.5,,NorwTr00
376,Quincy Roche,23,NYG,LB,14,3,0,5,4,80.0,45,11.3,9.0,0,104.2,0.2,1,44,7,2,2,0,2.5,7,38,3,7.3,,RochQu00
377,Preston Smith,29,GNB,LB,16,16,0,6,5,83.3,26,5.2,4.3,1,124.3,0.5,0,26,61,11,8,1,9.0,28,38,9,19.1,,SmitPr00
378,Keith Taylor,23,CAR,CB,17,3,0,51,36,70.6,471,13.1,9.2,2,112.5,10.4,300,171,0,0,0,0,0.0,0,38,2,5.0,,TaylKe03
379,Jaylon Smith,26,3TM,LB,10,4,0,19,15,78.9,93,6.2,4.9,0,87.1,0.2,-14,107,16,5,0,1,1.0,6,38,2,5.0,,SmitJa05
379,Jaylon Smith,26,DAL,LB,4,2,0,10,9,90.0,63,7.0,6.3,0,92.9,0.3,-8,71,7,1,0,0,0.0,1,18,1,5.3,,SmitJa05
379,Jaylon Smith,26,GNB,LB,2,0,0,3,3,100.0,13,4.3,4.3,0,84.7,-1.0,-3,16,3,2,0,0,0.0,2,1,1,50.0,,SmitJa05
379,Jaylon Smith,26,NYG,LB,4,2,0,6,3,50.0,17,5.7,2.8,0,56.2,0.7,-3,20,6,2,0,1,1.0,3,19,0,0.0,,SmitJa05
380,Robert Alford,33,ARI,CB,13,5,1,56,32,57.1,290,9.1,5.2,3,81.7,8.2,193,97,1,0,0,0,0.0,0,37,7,15.9,,AlfoRo00
381,Dorance Armstrong Jr.,24,DAL,DE,13,5,0,2,2,100.0,15,7.5,7.5,0,97.9,-2.0,-4,19,3,10,6,1,5.0,22,37,0,0.0,,ArmsDo00
382,Cody Barton,25,SEA,LB,16,1,0,17,13,76.5,143,11.0,8.4,0,100.9,8.4,81,62,6,1,2,0,0.0,3,37,3,7.5,,BartCo00
383,Jadeveon Clowney,28,CLE,DE,14,14,0,4,3,75.0,10,3.3,2.5,0,77.1,-1.5,-6,16,0,12,10,1,9.0,32,37,7,15.9,,ClowJa00
384,Chris Harris Jr.,32,LAC,CB,14,11,1,55,33,60.0,406,12.3,7.4,3,93.4,9.5,303,103,11,1,1,0,0.0,2,37,7,15.9,,HarrCh01
385,Justin Jones,25,LAC,DE,11,11,0,1,1,100.0,-1,-1.0,-1.0,0,79.2,-1.0,-1,0,0,5,2,1,3.0,10,37,5,11.9,,JoneJu03
386,Greg Newsome II,21,CLE,CB,12,11,0,62,39,62.9,383,9.8,6.2,1,85.6,10.3,258,125,2,1,0,0,0.0,1,37,7,15.9,,NewsGr00
387,Roy Robertson-Harris,28,JAX,DE,14,13,0,0,0,,0,,,0,,,0,0,0,6,6,2,3.0,15,37,5,11.9,,RobeRo00
388,Duke Shelley,25,CHI,CB,10,4,0,43,32,74.4,371,11.6,8.6,0,100.0,5.1,125,246,1,0,0,0,0.0,0,37,5,11.9,,ShelDu00
389,Darrell Taylor,24,SEA,DE,16,5,0,5,4,80.0,20,5.0,4.0,0,83.3,1.2,1,19,14,7,7,1,6.5,21,37,8,17.8,,TaylDa00
390,Oren Burks,26,GNB,LB,17,3,0,14,10,71.4,62,6.2,4.4,0,80.1,2.1,19,43,11,1,1,0,0.5,3,36,3,7.7,,BurkOr00
391,Dante Fowler,27,ATL,LB,14,6,0,4,3,75.0,47,15.7,11.8,0,113.5,1.5,0,47,14,8,4,1,4.5,17,36,7,16.3,,FowlDa00
392,William Gholston,30,TAM,DE,17,10,0,3,3,100.0,30,10.0,10.0,0,108.3,-1.7,-5,35,0,5,7,0,4.5,17,36,2,5.3,,GholWi00
393,Nnamdi Madubuike,24,BAL,DE,15,11,0,1,1,100.0,11,11.0,11.0,0,112.5,2.0,2,9,0,2,3,2,2.0,7,36,1,2.7,,MaduJu00
394,Osa Odighizuwa,23,DAL,DT,16,12,0,1,1,100.0,1,1.0,1.0,0,79.2,-7.0,-7,8,0,3,8,0,2.0,14,36,7,16.3,,OdigOs00
395,Monty Rice,22,TEN,LB,10,4,0,13,10,76.9,70,7.0,5.4,1,114.3,2.6,43,27,3,0,2,0,0.0,2,36,3,7.7,,RiceMo00
396,Dawuane Smoot,26,JAX,DE,16,10,0,3,3,100.0,32,10.7,10.7,0,111.1,0.0,0,32,4,13,10,2,6.0,30,36,5,12.2,,SmooDa00
397,Justin Strnad,25,DEN,LB,16,5,0,22,14,63.6,177,12.6,8.0,0,88.6,1.4,17,160,18,2,0,0,0.0,2,36,4,10.0,,StrnJu00
398,Fletcher Cox,31,PHI,DT,16,16,0,1,1,100.0,8,8.0,8.0,0,100.0,3.0,3,5,0,11,8,0,3.5,23,35,2,5.4,,CoxxFl00
399,Carlos Dunlap,32,SEA,DE,17,2,0,4,4,100.0,35,8.8,8.8,0,103.1,0.5,2,33,17,8,4,8,8.5,21,35,1,2.8,,DunlCa99
400,John Franklin-Myers,25,NYJ,DE,16,16,1,3,2,66.7,-3,-1.5,-1.0,1,70.1,-5.0,-1,-2,0,10,9,0,6.0,25,35,2,5.4,,FranJo02
401,Richie Grant,24,ATL,CB,16,0,0,26,18,69.2,192,10.7,7.4,1,103.4,7.6,105,87,11,0,0,0,0.0,0,35,5,12.5,,GranRi00
402,A.J. Klein,30,BUF,LB,15,4,1,25,16,64.0,146,9.1,5.8,0,63.1,2.3,39,107,14,0,1,1,0.0,1,35,5,12.5,,KleiAJ00
403,Dallin Leavitt,27,LVR,CB,16,1,0,27,17,63.0,175,10.3,6.5,1,93.9,9.5,78,97,0,0,0,0,0.0,0,35,5,12.5,,LeavDa00
404,Blake Lynch,24,MIN,LB,16,6,1,11,8,72.7,51,6.4,4.6,0,44.1,3.0,31,20,2,0,0,0,2.0,2,35,0,0.0,,LyncBl00
405,Bryan Mone,26,SEA,DE,14,5,0,1,1,100.0,8,8.0,8.0,0,100.0,5.0,5,3,0,0,2,0,1.5,4,35,4,10.3,,MoneBr00
406,Levi Onwuzurike,23,DET,DT,16,0,0,1,1,100.0,15,15.0,15.0,0,118.7,-4.0,-4,19,0,1,0,1,1.0,2,35,2,5.4,,OnwuLe00
407,Mykal Walker,24,ATL,LB,17,2,1,16,12,75.0,150,12.5,9.4,0,77.6,7.4,93,57,10,1,1,2,0.0,2,35,5,12.5,,WalkMy00
408,Brandon Williams,32,BAL,DT,13,13,0,1,1,100.0,5,5.0,5.0,0,87.5,3.0,3,2,0,2,1,2,0.0,3,35,0,0.0,,WillBr02
409,Tavon Young,27,BAL,CB,17,7,1,58,38,65.5,336,8.8,5.8,2,85.1,5.6,170,166,21,2,1,0,2.0,5,35,5,12.5,,YounTa01
410,Julian Blackmon,23,IND,S,6,6,0,11,8,72.7,110,13.8,10.0,1,134.7,14.5,87,23,2,0,0,0,0.0,0,34,5,12.8,,BlacJu01
411,Morgan Fox,27,CAR,DE,17,9,0,2,2,100.0,47,23.5,23.5,0,118.7,2.0,4,43,0,5,4,0,1.5,12,34,2,5.6,,FoxxMo00
412,Trey Hendrickson,27,CIN,DE,16,14,0,6,5,83.3,32,6.4,5.3,0,88.9,-1.2,-7,39,8,16,14,0,14.0,45,34,3,8.1,PB,HendTr00
413,Justin Houston,32,BAL,LB,15,15,0,4,4,100.0,60,15.0,15.0,0,118.7,-1.8,-7,67,44,7,12,0,4.5,24,34,8,19.0,,HousJu00
414,Chris Jackson,23,TEN,S,12,3,0,44,30,68.2,329,11.0,7.5,2,105.2,9.7,202,127,6,2,0,0,0.0,2,34,0,0.0,,JackCh01
415,Jerry Jacobs,24,DET,CB,13,9,0,39,23,59.0,288,12.5,7.4,1,90.5,11.7,200,88,1,1,1,0,0.0,2,34,6,15.0,,JacoJe00
416,David Onyemata,29,NOR,DT,11,11,0,0,0,,0,,,0,,,0,0,0,6,7,0,2.0,16,34,3,8.1,,OnyeDa00
417,Shamar Stephen,30,DEN,DT,17,0,0,1,1,100.0,1,1.0,1.0,0,79.2,-6.0,-6,7,0,2,3,1,0.0,5,34,1,2.9,,StepSh00
418,Solomon Thomas,26,LVR,DE,17,0,0,2,1,50.0,2,2.0,1.0,0,56.2,-5.0,-7,9,0,7,6,2,3.5,17,34,2,5.6,,ThomSo00
419,Jonathan Greenard,24,HOU,DE,12,12,0,2,2,100.0,15,7.5,7.5,0,97.9,-1.5,-3,18,1,6,5,4,8.0,19,33,2,5.7,,GreeJo04
420,Kerry Hyder,30,SEA,DE,15,7,0,4,4,100.0,37,9.3,9.3,0,105.2,-1.0,-4,41,3,3,8,0,1.5,13,33,2,5.7,,HydeKe01
421,Malik McDowell,25,CLE,DT,15,14,0,4,3,75.0,16,5.3,4.0,0,81.2,0.8,-8,24,2,2,2,0,3.0,7,33,8,19.5,,McDoMa00
422,Adetokunbo Ogundeji,23,ATL,LB,16,11,0,9,7,77.8,42,6.0,4.7,0,86.1,1.6,13,29,4,4,1,1,1.0,6,33,5,13.2,,OgunAd01
423,Odafe Oweh,23,BAL,DE,15,2,0,4,3,75.0,39,13.0,9.8,0,105.2,-2.3,-13,52,27,12,10,1,5.0,27,33,4,10.8,,OwehJa00
424,Mike Purcell,30,DEN,DT,13,10,0,2,2,100.0,33,16.5,16.5,0,118.7,-4.0,-8,41,0,1,2,1,0.0,3,33,7,17.5,,PurcMi00
425,Vita Vea,26,TAM,DT,16,16,0,1,1,100.0,-6,-6.0,-6.0,0,79.2,-6.0,-6,0,0,3,7,3,4.0,15,33,5,13.2,PB,VeaxVi00
426,Chauncey Golston,23,DAL,LB,15,0,0,4,3,75.0,30,10.0,7.5,0,95.8,1.5,6,24,2,6,2,1,1.0,10,32,2,5.9,,GolsCh00
427,Talanoa Hufanga,22,SFO,CB,15,3,0,24,14,58.3,205,14.6,8.5,2,114.1,11.9,150,55,16,1,1,0,0.0,2,32,4,11.1,,HufaTa00
428,Alexander Johnson,30,DEN,LB,6,6,0,18,7,38.9,72,10.3,4.0,1,69.7,5.3,45,27,27,1,0,0,2.0,3,32,0,0.0,,JohnAl01
429,Kwity Paye,23,IND,DE,15,15,0,4,1,25.0,9,9.0,2.3,0,39.6,-0.3,-2,11,5,5,6,0,4.0,16,32,1,3.0,,PayeKw00
430,Sheldon Rankins,27,NYJ,DT,16,3,0,0,0,,0,,,0,,,0,0,0,5,3,0,3.0,11,32,5,13.5,,RankSh00
431,Jihad Ward,27,JAX,DE,17,1,0,4,4,100.0,21,5.3,5.3,0,88.5,1.5,6,15,5,5,5,0,2.0,12,32,6,15.8,,WardJi02
432,Carlos Watkins,28,DAL,DT,15,14,1,3,3,100.0,4,1.3,1.3,0,39.6,-2.3,-7,11,0,1,1,1,1.0,3,32,0,0.0,,WatkCa00
433,Vernon Hargreaves III,26,2TM,CB,12,6,1,32,25,78.1,393,15.7,12.3,1,115.2,10.8,267,126,1,0,0,0,0.0,0,32,6,15.8,,HargVe00
433,Vernon Hargreaves III,26,HOU,CB,8,5,1,27,21,77.8,360,17.1,13.3,1,115.7,12.6,273,87,1,0,0,0,0.0,0,27,3,10.0,,HargVe00
433,Vernon Hargreaves III,26,CIN,CB,4,1,0,5,4,80.0,33,8.3,6.6,0,94.2,0.8,-6,39,0,0,0,0,0.0,0,5,3,37.5,,HargVe00
434,Denico Autry,31,TEN,DE,17,11,0,5,3,60.0,32,10.7,6.4,0,78.7,-1.8,-6,38,0,14,8,4,9.0,32,31,6,16.2,,AutrDe00
435,Austin Bryant,25,DET,LB,14,5,0,1,1,100.0,1,1.0,1.0,1,118.7,-3.0,-3,4,24,4,1,0,4.5,10,31,10,24.4,,BryaAu00
436,K'Lavon Chaisson,22,JAX,LB,15,8,0,13,9,69.2,73,8.1,5.6,1,108.8,5.3,36,37,25,4,3,0,1.0,8,31,7,18.4,,ChaiKL00
437,Dre'Mont Jones,24,DEN,DE,16,7,0,1,1,100.0,4,4.0,4.0,0,83.3,-3.0,-3,7,0,9,6,1,5.5,21,31,1,3.1,,JoneDr00
438,Tyler Lancaster,27,GNB,DT,16,3,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,31,0,0.0,,LancTy00
439,Roy Lopez,24,HOU,DT,16,15,0,1,1,100.0,3,3.0,3.0,0,79.2,-5.0,-5,8,0,1,1,0,1.0,3,31,7,18.4,,LopeRo00
440,Kenneth Murray,23,LAC,LB,11,6,0,12,11,91.7,100,9.1,8.3,1,129.2,6.1,21,79,21,0,0,0,0.0,0,31,4,11.4,,MurrKe00
441,Del'Shawn Phillips,25,NYJ,LB,17,1,0,9,9,100.0,104,11.6,11.6,1,151.9,1.9,17,87,4,1,0,0,1.0,2,31,3,8.8,,PhilDe00
442,Jason Pierre-Paul,32,TAM,LB,12,12,0,13,13,100.0,108,8.3,8.3,1,126.9,2.0,26,82,47,9,2,3,2.5,14,31,5,13.9,,PierJa99
443,Danny Shelton,28,NYG,DT,13,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.5,1,31,2,6.1,,ShelDa01
444,E.J. Speed,26,IND,LB,17,1,0,12,9,75.0,84,9.3,7.0,0,93.7,2.1,15,69,11,0,0,0,0.0,0,31,1,3.1,,SpeeEJ00
445,Chandon Sullivan,25,GNB,CB,17,10,3,67,44,65.7,560,12.7,8.4,4,92.9,8.9,239,321,3,0,0,0,0.0,0,31,6,16.2,,SullCh00
446,DeMarcus Walker,27,HOU,DE,13,2,0,2,2,100.0,14,7.0,7.0,0,95.8,-3.5,-7,21,0,6,6,1,2.0,14,31,4,11.4,,WalkDe03
447,Rock Ya-Sin,25,IND,CB,13,8,0,45,24,53.3,217,9.0,4.8,3,88.8,10.6,181,36,0,0,0,0,0.0,0,31,3,8.8,,Ya-SRo00
448,Joe Bachie,23,CIN,LB,9,2,0,10,8,80.0,53,6.6,5.3,0,88.7,5.4,30,23,1,0,0,0,0.0,0,30,0,0.0,,BachJo01
449,Zack Baun,25,NOR,LB,17,4,0,14,11,78.6,121,11.0,8.6,0,102.7,3.7,32,89,8,1,1,0,0.0,2,30,2,6.3,,BaunZa00
450,Tyeler Davison,29,ATL,DT,12,11,0,0,0,,0,,,0,,,0,0,0,2,0,0,0.0,2,30,0,0.0,,DaviTy01
451,Dontae Johnson,30,SFO,CB,16,3,0,28,21,75.0,234,11.1,8.4,1,111.3,7.9,148,86,6,3,0,0,0.0,3,30,5,14.3,,JohnDo02
452,James Lynch,22,MIN,DT,13,1,0,0,0,,0,,,0,,,0,0,0,2,0,0,1.0,3,30,4,11.8,,LyncJa00
453,Benson Mayowa,30,SEA,LB,15,7,0,11,8,72.7,64,8.0,5.8,1,117.2,-1.0,-9,73,27,4,1,0,1.0,6,30,4,11.8,,MayoBe00
454,Shaquille Quarterman,24,JAX,LB,17,0,0,7,4,57.1,31,7.8,4.4,0,68.2,5.9,19,12,3,1,0,0,0.0,1,30,2,6.3,,QuarSh00
455,Bravvion Roy,25,CAR,DT,17,2,0,0,0,,0,,,0,,,0,0,0,1,2,1,0.0,3,30,2,6.3,,RoyxBr00
456,James Smith-Williams,24,WAS,DE,14,6,0,2,2,100.0,9,4.5,4.5,0,85.4,0.0,0,9,1,1,1,1,2.5,6,30,0,0.0,,SmitJa08
457,Milton Williams,22,PHI,DT,17,2,0,1,1,100.0,6,6.0,6.0,0,91.7,-4.0,-4,10,0,5,4,2,2.0,11,30,2,6.3,,WillMi08
458,Jamie Collins,32,2TM,LB,12,4,1,11,10,90.9,99,9.9,9.0,1,96.6,4.7,47,52,12,1,2,0,1.0,4,30,1,3.2,,CollJa00
458,Jamie Collins,32,DET,LB,2,2,0,4,4,100.0,62,15.5,15.5,1,158.3,7.8,31,31,2,0,1,0,0.0,1,10,1,9.1,,CollJa00
458,Jamie Collins,32,NWE,LB,10,2,1,7,6,85.7,37,6.2,5.3,0,49.1,3.0,16,21,10,1,1,0,1.0,3,20,0,0.0,,CollJa00
459,Mario Addison,34,BUF,DE,17,0,0,1,1,100.0,6,6.0,6.0,0,91.7,1.0,1,5,0,17,1,0,7.0,25,29,3,9.4,,AddiMa00
