Rk,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards,-9999
304,Deion Jones,28,CLE,MLB,11,5,1,24,15,62.5,170,11.3,7.1,1,80.2,2.2,43,127,9,0,0,0,2.5,3,44,4,8.3,,JoneDe01
305,Trent McDuffie,22,KAN,RCB,11,11,0,51,27,52.9,253,9.4,5.0,3,86.5,11.1,163,90,13,0,1,0,1.0,2,44,2,4.3,,McDuTr00
306,Bilal Nichols,26,LVR,RDT,17,17,0,0,0,,0,,,0,,,0,0,0,3,9,0,1.5,14,44,1,2.2,,NichBi00
307,Ogbonnia Okoronkwo,27,HOU,LDE,17,8,0,1,1,100.0,30,30.0,30.0,0,118.7,4.0,4,26,1,6,6,0,5.0,17,44,0,0.0,,OkorOg00
308,Amani Oruwariye,26,DET,LCB,14,5,0,50,32,64.0,448,14.0,9.0,2,106.1,10.4,340,108,0,0,0,0,0.0,0,44,3,6.4,,OruwAm00
309,Za'Darius Smith,30,MIN,ROLB,16,16,0,5,4,80.0,31,7.8,6.2,0,92.5,0.0,0,31,37,11,15,5,10.0,37,44,5,10.2,PBAP CPoY-9,SmitZa00
310,K'Waun Williams,31,DEN,DB,14,8,1,52,31,59.6,319,10.3,6.1,0,69.3,5.6,136,183,22,2,1,0,1.0,4,44,6,12.0,,WillKW00
311,Fletcher Cox,32,PHI,RDE/LDE,17,17,0,1,1,100.0,5,5.0,5.0,0,87.5,-4.0,-4,9,1,9,8,0,7.0,25,43,1,2.3,,CoxxFl00
312,Darius Harris,26,KAN,LB,17,4,0,21,14,66.7,135,9.6,6.4,2,116.2,3.0,27,108,18,0,0,1,1.5,2,43,1,2.3,,HarrDa07
313,Derion Kendrick,22,LAR,LCB,15,6,0,59,40,67.8,517,12.9,8.8,2,106.4,10.3,333,184,0,0,0,0,0.0,0,43,1,2.3,,KendDe00
314,Dean Lowry,28,GNB,LDE,15,12,0,1,0,0.0,0,,0.0,0,39.6,0.0,0,0,2,1,4,1,0.5,6,43,1,2.3,,LowrDe00
315,Avonte Maddox,26,PHI,DB,9,8,1,37,24,64.9,288,12.0,7.8,0,77.3,4.6,103,185,7,0,1,0,1.0,2,43,5,10.4,,MaddAv00
316,Nick McCloud,24,NYG,LCB,14,8,0,48,26,54.2,285,11.0,5.9,3,92.8,10.2,192,93,13,0,0,1,1.5,2,43,3,6.5,,McClNi00
317,Isaiah McDuffie,23,GNB,LB,17,1,0,12,9,75.0,73,8.1,6.1,1,117.7,4.4,31,42,4,0,0,0,0.0,0,43,1,2.3,,McDuIs00
318,Osa Odighizuwa,24,DAL,LDT,17,17,0,0,0,,0,,,0,,,0,0,0,2,5,0,4.0,11,43,1,2.3,,OdigOs00
319,David Onyemata,30,NOR,RDT,17,17,0,2,2,100.0,10,5.0,5.0,0,87.5,-1.5,-3,13,0,3,4,0,5.0,13,43,3,6.5,,OnyeDa00
320,Odafe Oweh,24,BAL,LOLB,17,6,0,12,8,66.7,76,9.5,6.3,0,84.0,2.1,15,61,10,8,4,0,3.0,16,43,6,12.2,,OwehJa00
321,Sheldon Rankins,28,NYJ,NT,15,15,0,0,0,,0,,,0,,,0,0,0,4,4,0,3.0,11,43,2,4.4,,RankSh00
322,Derek Stingley Jr.,21,HOU,LCB,9,9,1,54,34,63.0,409,12.0,7.6,0,78.4,9.9,288,121,0,0,0,0,1.0,1,43,2,4.4,,StinDe00
323,Cameron Sutton,27,PIT,RCB,16,15,3,73,35,47.9,388,11.1,5.3,4,65.3,11.2,270,118,3,2,0,0,0.0,2,43,5,10.4,,SuttCa00
324,Jihad Ward,28,NYG,LDE,17,11,0,7,4,57.1,25,6.3,3.6,0,64.6,1.6,8,17,29,1,11,3,3.0,15,43,2,4.4,,WardJi02
325,Anthony Brown,29,DAL,LCB,12,12,0,87,46,52.9,589,12.8,6.8,4,89.7,11.7,412,177,1,0,0,0,0.0,0,42,7,14.3,,BrowAn02
326,Rasheem Green,25,HOU,RDE,16,5,0,0,0,,0,,,0,,,0,0,0,5,2,2,3.5,12,42,2,4.5,,GreeRa01
327,Jerry Jacobs,25,DET,LCB,12,8,1,60,32,53.3,358,11.2,6.0,1,70.0,12.0,237,121,1,0,0,0,1.0,1,42,4,8.7,,JacoJe00
328,Joshua Kalu,27,TEN,DB,16,5,1,35,24,68.6,268,11.2,7.7,2,98.3,9.6,173,95,11,0,0,0,0.0,0,42,2,4.5,,KaluJo00
329,Nnamdi Madubuike,25,BAL,DT,17,16,0,1,1,100.0,0,0.0,0.0,0,79.2,-6.0,-6,6,0,4,3,3,5.5,13,42,6,12.5,,MaduJu00
330,Josh Metellus,24,MIN,S,17,3,1,19,13,68.4,133,10.2,7.0,1,83.9,11.7,102,31,2,0,0,0,0.0,0,42,2,4.5,,MeteJo00
331,Greg Newsome II,22,CLE,RCB,15,15,0,69,40,58.0,406,10.2,5.9,2,84.6,8.1,213,193,9,0,0,0,0.5,1,42,5,10.6,,NewsGr00
332,Adetokunbo Ogundeji,24,ATL,LDE,16,16,0,5,5,100.0,27,5.4,5.4,1,128.7,-0.2,-1,28,3,1,0,0,2.0,3,42,1,2.3,,OgunAd01
333,A'Shawn Robinson,27,LAR,LDE,10,10,0,0,0,,0,,,0,,,0,0,0,1,3,0,0.0,4,42,2,4.5,,RobiAS00
334,Benjamin St-Juste,25,WAS,RCB,12,12,0,65,31,47.7,466,15.0,7.2,3,87.1,12.5,325,141,6,0,1,0,2.0,3,42,4,8.7,,StJuBe00
335,Dalvin Tomlinson,28,MIN,RDE,13,13,0,0,0,,0,,,0,,,0,0,0,4,7,0,2.5,14,42,0,0.0,,TomlDa00
336,Kaiir Elam,21,BUF,LCB,13,6,2,47,33,70.2,363,11.0,7.7,3,96.3,9.8,248,115,0,0,0,0,0.0,0,41,4,8.9,,ElamKa00
337,Boye Mafe,24,SEA,LB,17,3,0,15,12,80.0,122,10.2,8.1,1,122.8,4.1,11,111,16,4,1,0,3.0,8,41,3,6.8,,MafeBo00
338,Alim McNeill,22,DET,RDT,17,17,0,0,0,,0,,,0,,,0,0,4,6,4,0,1.0,11,41,2,4.7,,McNeAl00
339,Jason Pinnock,23,NYG,FS,14,5,0,14,11,78.6,170,15.5,12.1,1,141.1,14.2,114,56,33,1,2,1,1.5,5,41,0,0.0,,PinnJa01
340,M.J. Stewart,27,HOU,DB,17,0,0,12,8,66.7,67,8.4,5.6,0,80.9,8.1,24,43,2,0,1,0,0.0,1,41,0,0.0,,StewM.00
341,Tavierre Thomas,26,HOU,LCB,10,6,0,29,18,62.1,132,7.3,4.6,0,72.8,6.2,69,63,13,0,0,0,0.0,0,41,3,6.8,,ThomTa01
342,Abdullah Anderson,26,ATL,LDT,16,8,0,0,0,,0,,,0,,,0,0,0,0,0,0,1.0,1,40,0,0.0,,AndeAb00
343,Roderic Teamer,25,LVR,S,17,3,0,25,19,76.0,166,8.7,6.6,2,119.7,4.0,55,111,8,1,0,0,0.0,1,40,2,4.8,,TeamRo00
344,Joe Tryon-Shoyinka,23,TAM,OLB,17,16,0,24,14,58.3,109,7.8,4.5,1,83.5,1.2,-2,111,35,8,9,0,4.0,22,40,2,4.8,,TryoJo00
345,Joshua Williams,23,KAN,DB,17,4,1,50,28,56.0,374,13.4,7.5,5,104.9,8.8,256,118,4,1,0,0,0.0,1,40,5,11.1,,WillJo03
346,Andrew Billings,27,LVR,LDT,14,14,0,0,0,,0,,,0,,,0,0,0,0,1,0,1.0,3,39,2,4.9,,BillAn00
347,Frank Clark,29,KAN,RDE,15,15,0,8,5,62.5,27,5.4,3.4,0,68.2,0.0,-16,43,12,10,8,1,5.0,24,39,3,7.1,,ClarFr01
348,Carlos Dunlap,33,KAN,DE,17,2,0,2,1,50.0,-1,-1.0,-0.5,0,56.2,-4.0,-2,1,9,7,8,9,4.0,20,39,0,0.0,,DunlCa99
349,Marcus Jones,24,NWE,DB,15,4,2,41,24,58.5,361,15.0,8.8,1,75.4,14.8,271,90,0,1,0,0,0.0,1,39,2,4.9,AP-1,JoneMa06
350,Terrance Mitchell,30,TEN,LCB,11,5,1,55,35,63.6,460,13.1,8.4,2,94.5,8.9,317,143,0,0,0,0,0.0,0,39,2,4.9,,MitcTe00
351,J.J. Watt,33,ARI,LDE,16,16,0,1,1,100.0,0,0.0,0.0,0,79.2,-6.0,-6,6,0,6,12,7,12.5,31,39,1,2.5,AP CPoY-8,WattJ.00
352,T.J. Watt,28,PIT,LOLB,10,10,2,3,3,100.0,24,8.0,8.0,0,60.4,2.3,7,17,36,2,4,3,5.5,13,39,3,7.1,PB,WattT.00
353,Al Woods,35,SEA,NT,14,14,0,1,1,100.0,4,4.0,4.0,0,83.3,-2.0,-2,6,0,2,1,1,2.0,5,39,2,4.9,,WoodAl99
354,Bradley Chubb,26,2TM,LOLB,16,15,0,7,3,42.9,36,12.0,5.1,0,59.2,4.0,22,14,78,11,12,1,8.0,32,39,4,9.3,PB,ChubBr00
354,Bradley Chubb,26,DEN,LOLB,8,8,0,6,3,50.0,36,12.0,6.0,0,68.7,4.3,22,14,43,7,3,0,5.5,16,26,4,13.3,,ChubBr00
354,Bradley Chubb,26,MIA,ROLB,8,7,0,1,0,0.0,0,,0.0,0,39.6,2.0,0,0,35,4,9,1,2.5,16,13,0,0.0,,ChubBr00
355,Oren Burks,27,SFO,LB,17,3,0,13,10,76.9,89,8.9,6.8,1,120.4,3.7,34,55,6,0,0,0,0.5,1,38,1,2.6,,BurkOr00
356,Morgan Fox,28,LAC,LDT,17,12,0,0,0,,0,,,0,,,0,0,3,4,5,0,6.5,16,38,0,0.0,,FoxxMo00
357,John Franklin-Myers,26,NYJ,LDE,17,17,0,5,5,100.0,-5,-1.0,-1.0,0,79.2,-3.6,-18,13,0,3,11,1,5.0,21,38,1,2.6,,FranJo02
358,Darnay Holmes,24,NYG,CB,15,2,0,67,41,61.2,435,10.6,6.5,1,85.1,9.0,217,218,22,3,1,0,0.0,4,38,3,7.3,,HolmDa01
359,Chandler Jones,32,LVR,LDE,15,15,0,5,3,60.0,17,5.7,3.4,0,66.2,0.4,0,17,24,4,9,3,4.5,19,38,4,9.5,,JoneCh03
360,DaQuan Jones,31,BUF,RDT,16,16,0,0,0,,0,,,0,,,0,0,0,3,8,0,2.0,14,38,4,9.5,,JoneDa04
361,Amik Robertson,24,LVR,DB,17,7,2,64,39,60.9,545,14.0,8.5,4,96.2,11.3,347,198,10,1,0,1,1.0,2,38,3,7.3,,RobeAm00
362,Geno Stone,23,BAL,FS,17,7,0,22,15,68.2,239,15.9,10.9,0,104.2,10.1,177,62,1,0,0,0,0.0,0,38,4,9.5,,StonGe00
363,Damien Wilson,29,CAR,MLB,17,5,0,8,8,100.0,77,9.6,9.6,0,106.8,2.5,20,57,6,1,0,0,2.0,3,38,2,5.0,,WilsDa02
364,D.J. Wonnum,25,MIN,LB,16,1,0,5,4,80.0,40,10.0,8.0,0,100.0,-0.2,-6,46,11,3,5,0,4.0,13,38,3,7.3,,WonnDJ00
365,Maliek Collins,27,HOU,RDT,15,15,0,0,0,,0,,,0,,,0,0,0,1,7,2,3.5,12,37,0,0.0,,CollMa00
366,Matthew Ioannidis,28,CAR,RDT,13,13,0,1,1,100.0,-6,-6.0,-6.0,0,79.2,-2.0,-2,-4,0,2,7,1,1.0,10,37,3,7.5,,IoanMa01
367,Isaiah Oliver,26,ATL,LCB/RCB,12,5,1,42,29,69.0,267,9.2,6.4,0,76.2,7.3,98,169,3,0,1,1,1.0,2,37,3,7.5,,OlivIs00
368,Gregory Rousseau,22,BUF,LDE,13,13,0,3,3,100.0,5,1.7,1.7,0,79.2,-4.0,-12,17,2,4,5,3,8.0,18,37,2,5.1,,RousGr00
369,Logan Ryan,31,TAM,FS,9,6,1,21,12,57.1,160,13.3,7.6,2,93.4,13.1,122,38,4,1,0,0,0.0,1,37,3,7.5,,RyanLo00
370,Brandon Stephens,25,BAL,DB,15,4,0,59,37,62.7,410,11.1,6.9,1,88.9,10.6,336,74,1,0,0,0,0.5,1,37,4,9.8,,StepBr01
371,Tanner Vallejo,28,ARI,LB,17,5,0,20,14,70.0,202,14.4,10.1,1,119.2,3.0,32,170,5,0,2,0,0.0,2,37,6,14.0,,VallTa00
372,DeShawn Williams,30,DEN,RDE,17,15,0,3,2,66.7,15,7.5,5.0,0,78.5,-5.7,-13,28,0,2,3,5,4.5,10,37,2,5.1,,WillDe04
373,Andrew Wingard,26,JAX,S,17,3,1,9,5,55.6,38,7.6,4.2,0,26.4,8.6,30,8,7,2,1,0,0.0,3,37,1,2.6,,WingAn01
374,Calais Campbell,36,BAL,DE,14,14,0,0,0,,0,,,0,,,0,0,0,1,8,2,5.5,15,36,5,12.2,,CampCa99
375,Micheal Clemons,25,NYJ,DE,16,0,0,0,0,,0,,,0,,,0,0,0,2,2,0,2.5,7,36,1,2.7,,ClemMi03
376,Samson Ebukam,27,SFO,LDE,15,15,0,5,3,60.0,16,5.3,3.2,1,105.0,-2.6,-5,21,10,2,7,1,5.0,15,36,1,2.7,,EbukSa00
377,Jordan Elliott,25,CLE,LDT,17,17,0,1,0,0.0,0,,0.0,0,39.6,-9.0,0,0,0,5,1,2,2.0,8,36,1,2.7,,ElliJo02
378,Greg Gaines,26,LAR,NT,16,12,0,0,0,,0,,,0,,,0,0,0,3,2,0,4.0,9,36,0,0.0,,GainGr00
379,Tre Herndon,26,JAX,CB,15,1,0,43,31,72.1,411,13.3,9.6,2,117.5,10.3,305,106,2,0,1,0,0.0,1,36,2,5.3,,HernTr00
380,Michael Hoecht,25,LAR,DT/LB,17,6,0,1,1,100.0,17,17.0,17.0,0,118.7,2.0,2,15,4,3,4,0,4.5,12,36,2,5.3,,HoecMi00
381,Roy Lopez,25,HOU,LDT,17,14,0,1,0,0.0,0,,0.0,0,39.6,-5.0,0,0,0,3,2,1,1.0,6,36,2,5.3,,LopeRo00
382,Byron Murphy,24,ARI,LCB,9,9,0,58,37,63.8,346,9.4,6.0,4,103.1,6.4,156,190,8,1,0,0,0.5,2,36,3,7.7,,MurpBy00
383,Bradley Roby,30,NOR,RCB,13,10,0,63,34,54.0,409,12.0,6.5,1,79.4,9.0,234,175,8,1,0,0,0.0,1,36,8,18.2,,RobyBr00
384,Sam Webb,24,LVR,CB,17,3,0,44,31,70.5,337,10.9,7.7,1,100.3,8.6,202,135,3,0,0,0,0.0,0,36,2,5.3,,WebbSa00
385,Milton Williams,23,PHI,DT,17,0,0,2,2,100.0,4,2.0,2.0,0,79.2,-4.0,-8,12,1,1,2,2,4.0,7,36,0,0.0,,WillMi08
386,Mack Wilson,24,NWE,LB,17,3,0,14,7,50.0,70,10.0,5.0,1,88.4,3.0,7,63,15,3,0,0,1.5,6,36,8,18.2,,WilsMa03
387,Chidobe Awuzie,27,CIN,RCB,8,8,0,50,19,38.0,236,12.4,4.7,0,53.4,14.5,220,16,1,0,0,0,0.0,0,35,3,7.9,,AwuzCh00
388,Leo Chenal,22,KAN,RLB,17,8,0,8,5,62.5,77,15.4,9.6,0,94.3,1.5,9,68,13,0,2,0,1.0,3,35,5,12.5,,ChenLe00
389,Poona Ford,27,SEA,RDE,17,16,0,2,2,100.0,-3,-1.5,-1.5,0,79.2,-1.0,-2,-1,0,0,4,2,3.0,7,35,1,2.8,,FordPo00
390,Brandon Graham,34,PHI,DE,17,1,0,2,2,100.0,2,1.0,1.0,0,79.2,-0.5,-1,3,15,4,4,1,11.0,21,35,0,0.0,AP CPoY-4,GrahBr99
391,Jerry Hughes,34,HOU,RDE/LDE,17,16,1,6,5,83.3,47,9.4,7.8,0,59.7,-4.0,-18,65,1,7,3,0,9.0,19,35,6,14.6,,HughJe99
392,Donte Jackson,27,CAR,LCB,9,9,2,49,37,75.5,340,9.2,6.9,2,90.5,8.9,255,85,0,0,0,0,0.0,0,35,1,2.8,,JackDo02
393,Jaylon Johnson,23,CHI,LCB,11,11,0,51,30,58.8,452,15.1,8.9,1,94.6,11.4,253,199,2,0,0,0,0.0,0,35,5,12.5,,JohnJa13
394,David Mayo,29,WAS,LB,13,3,0,8,6,75.0,82,13.7,10.3,2,146.9,2.6,12,70,4,1,0,0,1.0,2,35,1,2.8,,MayoDa00
395,Raekwon McMillan,26,NWE,LB,16,1,0,19,14,73.7,135,9.6,7.1,0,93.1,6.2,46,89,7,1,0,0,1.0,2,35,3,7.9,,McMiRa02
396,Armon Watts,26,CHI,RDT,17,12,0,0,0,,0,,,0,,,0,0,0,2,1,0,1.0,4,35,2,5.4,,WattAr01
397,Justin Hollins,26,2TM,LB,16,5,0,5,3,60.0,10,3.3,2.0,0,64.6,-1.4,-13,23,30,4,3,0,3.5,11,35,1,2.8,,HollJu00
397,Justin Hollins,26,LAR,LOLB,10,5,0,5,3,60.0,10,3.3,2.0,0,64.6,-1.4,-13,23,17,0,2,0,1.0,3,26,1,3.7,,HollJu00
397,Justin Hollins,26,GNB,LB,6,0,0,0,0,,0,,,0,,,0,0,13,4,1,0,2.5,8,9,0,0.0,,HollJu00
398,Reed Blankenship,23,PHI,FS,10,4,1,11,6,54.5,71,11.8,6.5,1,66.9,8.0,33,38,0,0,0,0,0.0,0,34,1,2.9,,BlanRe00
399,Ta'Quon Graham,24,ATL,LDT,11,9,0,0,0,,0,,,0,,,0,0,0,1,5,0,0.0,6,34,2,5.6,,GrahTa00
400,D.J. Jones,27,DEN,NT,15,15,0,2,2,100.0,30,15.0,15.0,0,118.7,-4.5,-9,39,0,4,2,6,2.0,8,34,4,10.5,,JoneD.01
401,Ed Oliver,25,BUF,LDT,13,13,0,0,0,,0,,,0,,,0,0,0,2,11,3,2.5,16,34,1,2.9,,OlivEd00
402,Isaiah Rodgers,24,IND,DB,15,9,0,29,17,58.6,192,11.3,6.6,3,113.0,11.0,87,105,0,0,0,0,0.0,0,34,1,2.9,,RodgIs00
403,Teair Tart,25,TEN,NT,16,16,1,2,1,50.0,0,0.0,0.0,0,16.7,-2.0,-6,6,0,5,5,5,1.5,12,34,2,5.6,,TartTe00
404,Kindle Vildor,25,CHI,RLB,11,9,1,38,25,65.8,345,13.8,9.1,3,110.1,8.4,203,142,0,0,0,0,0.0,0,34,2,5.6,,VildKi00
405,Cornell Armstrong,27,ATL,DB,9,4,0,43,24,55.8,310,12.9,7.2,2,94.1,12.1,226,84,0,0,0,0,0.0,0,33,1,2.9,,ArmsCo00
406,Dorance Armstrong Jr.,25,DAL,RDE,17,5,0,7,6,85.7,66,11.0,9.4,0,106.0,-3.1,-17,83,2,4,5,0,8.5,18,33,2,5.7,,ArmsDo00
407,Bryan Cook,23,KAN,S,16,1,0,20,14,70.0,186,13.3,9.3,3,138.7,11.0,150,36,7,0,2,0,1.0,3,33,3,8.3,,CookBr02
408,Raekwon Davis,25,MIA,NT,16,15,0,1,1,100.0,8,8.0,8.0,0,100.0,7.0,7,1,0,2,1,0,1.0,4,33,1,2.9,,DaviRa03
409,Neville Gallimore,25,DAL,DT,16,1,0,0,0,,0,,,0,,,0,0,0,1,0,1,1.0,2,33,1,2.9,,GallNe00
410,George Karlaftis III,21,KAN,LDE,17,17,0,6,4,66.7,32,8.0,5.3,1,119.4,0.3,2,30,9,11,3,6,6.0,21,33,4,10.8,,KarlGe00
411,Carl Lawson,27,NYJ,LOLB,17,17,0,4,2,50.0,21,10.5,5.3,0,65.6,1.8,-3,24,13,2,16,0,7.0,26,33,2,5.7,,LawsCa00
412,Rakeem Nunez-Roches,29,TAM,RDE,17,10,0,1,1,100.0,2,2.0,2.0,0,79.2,-6.0,-6,8,2,1,1,0,2.0,4,33,1,2.9,,NuneRa00
413,Jeremy Reaves,26,WAS,S,17,3,0,9,5,55.6,36,7.2,4.0,0,65.0,6.3,22,14,3,0,0,0,0.0,0,33,1,2.9,PBAP-1,ReavJe00
414,Nathan Shepherd,29,NYJ,DT,17,3,0,1,1,100.0,12,12.0,12.0,0,116.7,0.0,0,12,0,1,4,0,1.5,7,33,3,8.3,,ShepNa00
415,Keion Crossen,26,MIA,DB,16,2,0,34,19,55.9,256,13.5,7.5,2,99.6,13.5,192,64,1,0,0,0,0.0,0,32,4,11.1,,CrosKe00
416,Tyrel Dodson,24,BUF,LB,16,3,0,14,12,85.7,130,10.8,9.3,0,105.4,3.6,35,95,8,1,1,0,1.0,3,32,4,11.1,,DodsTy01
417,Rashan Gary,25,GNB,ROLB,9,9,0,1,1,100.0,4,4.0,4.0,0,83.3,-2.0,-2,6,28,5,6,0,6.0,17,32,1,3.0,,GaryRa00
418,Trey Hendrickson,28,CIN,RDE,15,15,0,8,5,62.5,31,6.2,3.9,1,109.9,0.1,-2,33,0,10,16,1,8.0,35,32,3,8.6,PB,HendTr00
419,Jaquan Johnson,27,BUF,S,16,3,1,12,9,75.0,112,12.4,9.3,1,96.5,12.6,81,31,3,0,0,0,0.0,0,32,2,5.9,,JohnJa11
420,DeMarcus Walker,28,TEN,DE,17,6,0,1,0,0.0,0,,0.0,0,39.6,10.0,0,0,1,2,7,0,7.0,17,32,4,11.1,,WalkDe03
421,Shaquil Barrett,30,TAM,ROLB,8,8,0,5,5,100.0,36,7.2,7.2,0,96.7,1.4,7,29,14,8,5,0,3.0,16,31,0,0.0,,BarrSh00
422,Dane Belton,22,NYG,S,15,5,2,31,20,64.5,272,13.6,8.8,0,65.5,9.7,122,150,16,1,1,0,0.0,2,31,3,8.8,,BeltDa00
423,Marquise Copeland,25,LAR,DL,15,9,0,0,0,,0,,,0,,,0,0,1,1,1,0,1.0,3,31,0,0.0,,CopeMa01
424,Kingsley Enagbare,22,GNB,ROLB,17,7,0,5,4,80.0,25,6.3,5.0,0,87.5,-0.8,1,24,30,4,5,3,3.0,12,31,1,3.1,,EnagKi00
425,Leki Fotu,24,ARI,NT,17,9,0,0,0,,0,,,0,,,0,0,3,1,2,0,0.0,3,31,3,8.8,,FotuLe00
426,Dennis Gardeck,28,ARI,LB,14,3,1,10,9,90.0,77,8.6,7.7,0,59.2,1.6,22,55,17,3,3,0,1.0,7,31,2,6.1,,GardDe01
427,Trevis Gipson,25,CHI,LDE,17,10,0,2,1,50.0,19,19.0,9.5,0,83.3,2.0,10,9,0,8,7,2,3.0,18,31,1,3.1,,GipsTr00
428,Malik Harrison,24,BAL,ROLB,17,8,0,11,10,90.9,56,5.6,5.1,0,87.9,1.9,21,35,14,1,0,0,0.0,1,31,1,3.1,,HarrMa06
429,Shaq Lawson,28,BUF,LDE,15,6,0,0,0,,0,,,0,,,0,0,0,2,5,1,3.5,11,31,0,0.0,,LawsSh00
430,Jalen Mills,28,NWE,RCB,10,10,2,46,28,60.9,378,13.5,8.2,2,83.4,11.2,255,123,1,0,1,0,0.0,1,31,2,6.1,,MillJa02
431,Sean Murphy-Bunting,25,TAM,CB,12,5,2,41,21,51.2,186,8.9,4.5,2,59.6,11.9,145,41,4,0,0,0,0.0,0,31,5,13.9,,BuntSe00
432,Dayo Odeyingbo,23,IND,DE,17,4,0,1,0,0.0,0,,0.0,0,39.6,-6.0,0,0,2,7,4,0,5.0,17,31,0,0.0,,OdeyDa00
433,Duke Shelley,26,MIN,LCB,11,5,1,46,21,45.7,266,12.7,5.8,0,55.2,12.6,209,57,0,0,0,0,0.0,0,31,1,3.1,,ShelDu00
434,Tedarrell Slaton,25,GNB,DT,17,2,0,0,0,,0,,,0,,,0,0,1,1,0,2,0.0,1,31,1,3.1,,SlatTe00
435,Vita Vea,27,TAM,NT,14,14,0,2,2,100.0,23,11.5,11.5,0,114.6,2.5,5,18,0,3,6,0,6.5,16,31,1,3.1,,VeaxVi00
436,John Cominsky,27,DET,RDE,14,8,0,2,2,100.0,28,14.0,14.0,0,118.7,-1.0,-2,30,0,5,8,2,4.0,17,30,0,0.0,,ComiJo00
437,Arnold Ebiketie,23,ATL,OLB,16,1,0,8,5,62.5,46,9.2,5.8,0,78.1,0.6,-11,57,9,4,8,0,2.5,15,30,0,0.0,,EbikAr00
438,Jack Jones,25,NWE,S,13,2,2,37,20,54.1,357,17.9,9.6,0,64.8,12.2,190,167,0,0,0,0,0.0,0,30,3,9.1,,JoneJa10
439,Dominique Robinson,24,CHI,RDE,17,7,0,1,1,100.0,5,5.0,5.0,0,87.5,-5.0,-5,10,0,5,2,1,1.5,9,30,4,11.8,,RobiDo00
440,Tre Avery,25,TEN,CB,14,3,0,44,21,47.7,268,12.8,6.1,3,90.0,11.5,214,54,0,0,0,0,0.0,0,29,0,0.0,,AverTr01
441,Krys Barnes,24,GNB,LB,6,1,0,9,7,77.8,51,7.3,5.7,1,127.3,3.1,38,13,1,0,0,0,1.0,1,29,2,6.5,,BarnKr00
442,Josh Bynes,33,BAL,MLB,7,7,1,14,8,57.1,77,9.6,5.5,1,66.7,2.4,10,67,13,1,0,0,1.0,2,29,1,3.3,,ByneJo00
443,Marcus Davenport,26,NOR,RDE,15,9,0,1,1,100.0,-3,-3.0,-3.0,0,79.2,-8.0,-8,5,0,6,7,0,0.5,14,29,1,3.3,,DaveMa00
444,Dee Delaney,27,TAM,DB,17,1,0,15,14,93.3,77,5.5,5.1,1,110.3,1.6,21,56,9,0,0,0,0.0,0,29,3,9.4,,DelaDe00
445,Justin Evans,27,NOR,S,15,4,0,30,18,60.0,232,12.9,7.7,1,95.4,6.8,118,114,4,1,0,0,0.0,1,29,4,12.1,,EvanJu00
446,Shaquill Griffin,27,JAX,LCB,5,5,0,32,21,65.6,252,12.0,7.9,2,110.4,10.3,180,72,0,0,0,0,0.0,0,29,2,6.5,,GrifSh00
447,Chris Harris Jr.,33,NOR,DB,10,4,0,34,26,76.5,278,10.7,8.2,1,109.7,6.5,166,112,14,1,0,0,1.0,2,29,2,6.5,,HarrCh01
448,Marquis Haynes,29,CAR,LB,17,1,0,6,6,100.0,22,3.7,3.7,0,81.9,-0.3,-2,24,0,4,7,4,5.0,16,29,1,3.3,,HaynMa01
449,Quinton Jefferson,29,SEA,DT,17,3,0,0,0,,0,,,0,,,0,0,1,5,7,0,5.5,18,29,2,6.5,,JeffQu00
450,Danny Johnson,27,WAS,CB,11,4,1,39,21,53.8,167,8.0,4.3,0,54.1,8.4,115,52,6,0,0,0,1.0,1,29,0,0.0,,JohnDa09
451,Jermaine Johnson II,23,NYJ,DE,14,0,0,3,2,66.7,13,6.5,4.3,0,75.7,-3.0,-7,20,6,1,2,0,2.5,6,29,1,3.3,,JohnJe07
452,Marshon Lattimore,26,NOR,RCB,7,7,1,35,21,60.0,228,10.9,6.5,0,67.3,9.9,132,96,0,0,0,0,0.0,0,29,0,0.0,,LattMa01
453,DeAngelo Malone,23,ATL,LB,15,0,0,3,2,66.7,14,7.0,4.7,0,77.1,-0.3,-3,17,1,2,1,0,1.0,4,29,2,6.5,,MaloDe00
454,Al-Quadin Muhammad,27,CHI,RDE,16,9,0,5,5,100.0,22,4.4,4.4,2,124.6,-3.0,-15,37,6,7,2,0,1.0,10,29,2,6.5,,MuhaAl00
455,Yannick Ngakoue,27,IND,LDE,15,15,0,1,1,100.0,13,13.0,13.0,0,118.7,-1.0,-1,14,0,10,5,0,9.5,27,29,3,9.4,,NgakYa00
456,James Pierre,26,PIT,CB,17,2,1,31,13,41.9,181,13.9,5.8,1,58.7,10.9,113,68,1,0,0,0,0.0,0,29,0,0.0,,PierJa01
457,Kentavius Street,26,NOR,DT,17,0,0,1,1,100.0,-3,-3.0,-3.0,0,79.2,-5.0,-5,2,0,2,2,1,3.5,9,29,0,0.0,,StreKe00
458,Keith Taylor,24,CAR,CB,17,2,0,35,24,68.6,426,17.8,12.2,2,129.0,11.5,316,110,1,0,0,1,0.0,0,29,3,9.4,,TaylKe03
