Rk,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards,-9999
520,Randy Gregory,28,DAL,DE,10,0,0,0,0,,0,,,0,,,0,0,0,3,8,1,3.5,16,21,1,4.5,,GregRa00
521,Shaun Dion Hamilton,25,WAS,LB,14,3,0,8,7,87.5,84,12.0,10.5,0,110.4,3.9,31,53,1,0,1,0,0.0,1,21,2,8.7,,DionSh00
522,John Jenkins,31,CHI,DT,11,0,0,0,0,,0,,,0,,,0,0,0,1,1,1,0.0,2,21,1,4.5,,JenkJo00
523,Kingsley Keke,24,GNB,DE,15,9,0,1,1,100.0,15,15.0,15.0,0,118.7,-4.0,-4,19,0,4,4,1,4.0,12,21,3,12.5,,KekeKi00
524,Greg Mabin,26,JAX,CB,5,4,0,24,14,58.3,170,12.1,7.1,2,108.0,10.7,128,42,0,0,0,0,0.0,0,21,1,4.5,,MabiGr00
525,Whitney Mercilus,30,HOU,LB,13,12,0,7,5,71.4,56,11.2,8.0,0,94.9,1.4,-5,61,36,3,3,0,4.0,10,21,5,19.2,,MercWh00
526,K'Von Wallace,23,PHI,S,15,3,0,9,6,66.7,53,8.8,5.9,0,82.2,3.1,16,37,6,0,0,0,0.0,0,21,2,8.7,,WallKV00
527,Justin Zimmer,28,BUF,DT,12,0,0,0,0,,0,,,0,,,0,0,0,2,6,0,1.0,9,21,3,12.5,,ZimmJu00
528,De'Vante Bausby,27,2TM,CB,11,3,0,38,26,68.4,316,12.2,8.3,1,102.5,10.7,204,112,0,0,0,0,0.0,0,21,6,22.2,,BausDe00
528,De'Vante Bausby,27,ARI,CB,1,0,0,2,1,50.0,3,3.0,1.5,0,56.2,2.5,3,0,0,0,0,0,0.0,0,1,0,0.0,,BausDe00
528,De'Vante Bausby,27,DEN,CB,10,3,0,36,25,69.4,313,12.5,8.7,1,105.4,11.2,201,112,0,0,0,0,0.0,0,20,6,23.1,,BausDe00
529,Joe Giles-Harris,23,JAX,LB,9,3,0,3,3,100.0,18,6.0,6.0,0,91.7,3.3,10,8,22,0,4,0,1.0,5,20,1,4.8,,GileJo01
530,Anfernee Jennings,23,NWE,LB,14,4,0,5,4,80.0,24,6.0,4.8,0,86.7,1.6,8,16,15,1,1,0,0.0,2,20,2,9.1,,JennAn00
531,D.J. Jones,25,SFO,DT,14,14,0,0,0,,0,,,0,,,0,0,0,3,0,0,3.0,6,20,0,0.0,,JoneD.01
532,Damontae Kazee,27,ATL,CB,4,4,0,4,3,75.0,54,18.0,13.5,0,116.7,16.3,48,6,4,0,0,0,0.0,0,20,2,9.1,,KazeDa00
533,Sean Lee,34,DAL,LB,9,2,0,10,8,80.0,73,9.1,7.3,0,97.1,6.6,48,25,3,0,1,0,0.0,1,20,5,20.0,,LeexSe99
534,Jacob Martin,25,HOU,DE,14,1,0,10,6,60.0,52,8.7,5.2,0,73.7,5.7,18,34,24,1,0,0,3.0,4,20,4,16.7,,MartJa02
535,Rakeem Nunez-Roches,27,TAM,DT,16,11,0,3,1,33.3,7,7.0,2.3,0,42.4,-0.3,3,4,18,0,3,0,0.0,3,20,0,0.0,,NuneRa00
536,Robert Quinn,30,CHI,LB,15,13,0,3,3,100.0,35,11.7,11.7,0,115.3,1.7,5,30,11,8,6,0,2.0,16,20,3,13.0,,QuinRo00
537,Sheldon Rankins,26,NOR,DT,12,1,0,1,0,0.0,0,,0.0,0,39.6,-4.0,0,0,0,3,7,1,1.5,12,20,2,9.1,,RankSh00
538,Rashard Robinson,25,DAL,CB,4,3,0,16,13,81.3,106,8.2,6.6,2,133.9,6.2,75,31,1,0,0,0,0.0,0,20,1,4.8,,RobiRa00
539,Damion Square,31,LAC,DE,16,1,0,0,0,,0,,,0,,,0,0,0,0,1,0,1.0,2,20,3,13.0,,SquaDa00
540,Desmond Trufant,30,DET,CB,6,6,1,32,22,68.8,259,11.8,8.1,3,111.3,9.7,173,86,1,0,0,0,1.0,1,20,5,20.0,,TrufDe00
541,Ahkello Witherspoon,25,SFO,CB,11,4,1,32,19,59.4,177,9.3,5.5,2,82.4,9.8,112,65,2,1,0,0,0.0,1,20,1,4.8,,WithAh00
542,K'Lavon Chaisson,21,JAX,LB,16,3,0,2,2,100.0,4,2.0,2.0,0,79.2,-0.5,-1,5,6,4,7,0,1.0,12,19,3,13.6,,ChaiKL00
543,Jadeveon Clowney,27,TEN,LB,8,8,0,2,1,50.0,-2,-2.0,-1.0,0,56.2,-3.5,-4,2,10,5,6,1,0.0,11,19,4,17.4,,ClowJa00
544,Zaire Franklin,24,IND,LB,16,2,0,2,2,100.0,16,8.0,8.0,0,100.0,6.0,12,4,1,1,0,0,0.0,1,19,0,0.0,,FranZa00
545,John Franklin-Myers,24,NYJ,DT,15,2,0,1,1,100.0,4,4.0,4.0,1,122.9,-1.0,-1,5,0,9,11,2,3.0,23,19,6,24.0,,FranJo02
546,Kevin Givens,23,SFO,DT,13,1,0,0,0,,0,,,0,,,0,0,0,4,2,0,1.0,7,19,0,0.0,,GiveKe01
547,Jonathan Greenard,23,HOU,LB,13,1,0,7,6,85.7,55,9.2,7.9,0,99.4,2.7,23,32,24,0,2,1,1.0,3,19,5,20.8,,GreeJo04
548,Da'Shawn Hand,25,DET,DE,10,1,0,0,0,,0,,,0,,,0,0,0,3,0,0,0.0,3,19,1,5.0,,HandDa00
549,Chris Jones,25,MIN,CB,8,3,0,31,23,74.2,267,11.6,8.6,2,121.3,10.2,193,74,0,0,0,0,0.0,0,19,4,17.4,,JoneCh06
550,Khalid Kareem,22,CIN,DE,16,0,0,1,1,100.0,8,8.0,8.0,0,100.0,2.0,2,6,1,2,1,0,1.0,4,19,1,5.0,,KareKh00
551,Devon Kennard,29,ARI,LB,13,4,0,3,2,66.7,37,18.5,12.3,0,109.0,2.7,5,32,60,2,6,0,3.0,11,19,2,9.5,,KennDe00
552,Nnamdi Madubuike,23,BAL,DT,10,3,0,0,0,,0,,,0,,,0,0,0,0,1,0,1.0,2,19,0,0.0,,MaduJu00
553,Trent Murphy,30,BUF,DE,10,9,0,3,3,100.0,29,9.7,9.7,0,106.9,6.0,18,11,0,0,4,0,2.0,6,19,2,9.5,,MurpTr00
554,D.J. Reader,26,CIN,DT,5,5,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,19,2,9.5,,ReadD.00
555,Tim Settle,23,WAS,DT,16,1,0,0,0,,0,,,0,,,0,0,3,3,2,0,5.0,10,19,2,9.5,,SettTi00
556,Jabaal Sheard,31,2TM,DE,10,3,0,3,3,100.0,5,1.7,1.7,0,79.2,1.0,3,2,0,5,4,0,1.5,12,19,1,5.0,,SheaJa00
556,Jabaal Sheard,31,JAX,DE,1,0,0,0,0,,0,,,0,,,0,0,0,2,2,0,0.0,4,0,0,,,SheaJa00
556,Jabaal Sheard,31,NYG,DE,9,3,0,3,3,100.0,5,1.7,1.7,0,79.2,1.0,3,2,0,3,2,0,1.5,8,19,1,5.0,,SheaJa00
557,Adarius Taylor,30,CAR,LB,13,2,0,9,8,88.9,67,8.4,7.4,1,134.7,4.0,33,34,1,0,0,0,0.0,0,19,2,9.5,,GlanAd00
558,Jalen Thompson,22,ARI,S,5,4,0,12,8,66.7,79,9.9,6.6,0,85.1,7.8,50,29,3,0,0,0,0.0,0,19,2,9.5,,ThomJa04
559,Dakota Allen,25,JAX,LB,13,2,0,13,10,76.9,36,3.6,2.8,0,78.7,2.2,-18,54,4,0,1,0,0.0,1,18,2,10.0,,AlleDa01
560,Taven Bryan,24,JAX,DT,16,8,0,0,0,,0,,,0,,,0,0,0,2,5,0,0.5,8,18,0,0.0,,BryaTa00
561,Vernon Butler,26,BUF,DT,14,9,0,0,0,,0,,,0,,,0,0,0,2,2,1,0.0,4,18,0,0.0,,ButlVe00
562,Shilique Calhoun,28,NWE,DE,10,0,0,4,4,100.0,26,6.5,6.5,0,93.7,1.8,7,19,21,4,1,0,2.0,8,18,5,21.7,,CalhSh00
563,William Compton,31,TEN,LB,12,1,0,7,4,57.1,60,15.0,8.6,0,85.4,2.3,9,51,2,0,0,0,0.0,0,18,3,14.3,,CompWi00
564,Greg Gaines,24,LAR,DT,16,0,0,1,1,100.0,10,10.0,10.0,0,108.3,4.0,4,6,0,1,1,0,1.5,4,18,1,5.3,,GainGr00
565,Charles Harris,25,ATL,DE,13,1,0,6,4,66.7,36,9.0,6.0,0,82.6,1.5,1,35,5,3,2,1,3.0,8,18,2,10.0,,HarrCh03
566,D.J. Hayden,30,JAX,CB,5,1,0,17,15,88.2,158,10.5,9.3,1,125.0,6.3,89,69,12,0,1,0,0.0,1,18,4,18.2,,HaydDJ00
567,Marquis Haynes,27,CAR,LB,15,0,0,4,3,75.0,13,4.3,3.3,0,78.1,3.5,8,5,2,4,2,0,4.0,10,18,3,14.3,,HaynMa01
568,Michael Jacquet,23,PHI,CB,7,2,0,28,20,71.4,380,19.0,13.6,2,137.5,12.0,188,192,2,0,0,1,1.0,2,18,1,5.3,,JacqMi00
569,Austin Johnson,26,NYG,DT,16,0,0,0,0,,0,,,0,,,0,0,0,2,0,1,1.0,3,18,0,0.0,,JohnAu01
570,Anthony Nelson,23,TAM,DE,16,1,0,4,4,100.0,41,10.3,10.3,0,109.4,-0.5,-2,43,34,6,6,0,1.0,13,18,3,14.3,,NelsAn01
571,Efe Obada,28,CAR,DE,16,1,0,0,0,,0,,,0,,,0,0,1,5,9,0,5.5,21,18,4,18.2,,ObadEf00
572,Harrison Phillips,24,BUF,DT,12,3,0,0,0,,0,,,0,,,0,0,0,4,4,0,0.0,8,18,1,5.3,,PhilHa00
573,Richard Sherman,32,SFO,CB,5,5,1,29,21,72.4,199,9.5,6.9,4,116.2,8.5,108,91,2,0,0,0,0.0,0,18,2,10.0,,SherRi00
574,Daniel Thomas,22,JAX,S,10,2,1,8,4,50.0,25,6.3,3.1,0,17.2,8.9,6,19,7,0,0,0,0.0,0,18,2,10.0,,ThomDa07
575,DeMarcus Walker,26,DEN,DE,13,4,0,1,1,100.0,22,22.0,22.0,0,118.7,8.0,8,14,0,3,1,0,4.5,9,18,2,10.0,,WalkDe03
576,Joejuan Williams,23,NWE,CB,15,0,0,11,6,54.5,85,14.2,7.7,0,79.7,13.4,72,13,1,0,0,0,0.0,0,18,0,0.0,,WillJo13
577,Amani Bledsoe,22,CIN,DE,14,4,0,0,0,,0,,,0,,,0,0,0,1,0,1,0.0,1,17,3,15.0,,BledAm01
578,Austin Bryant,24,DET,DE,6,1,0,0,0,,0,,,0,,,0,0,0,2,1,0,0.0,3,17,1,5.6,,BryaAu00
579,Carter Coughlin,23,NYG,LB,14,2,0,4,3,75.0,29,9.7,7.3,0,94.8,5.3,18,11,7,3,1,0,1.0,5,17,2,10.5,,CougCa00
580,Mike Daniels,31,CIN,DT,11,11,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,17,0,0.0,,DaniMi00
581,Mario Edwards,26,CHI,DE,15,0,0,0,0,,0,,,0,,,0,0,0,2,3,1,4.0,9,17,0,0.0,,EdwaMa01
582,Justin Ellis,30,BAL,DT,13,3,0,1,1,100.0,1,1.0,1.0,0,79.2,-6.0,-6,7,0,0,0,1,0.0,0,17,2,10.5,,ElliJu01
583,Harrison Hand,22,MIN,CB,14,1,1,20,11,55.0,148,13.5,7.4,1,74.6,14.4,108,40,0,0,0,0,0.0,0,17,3,15.0,,HandHa00
584,Dion Jordan,30,SFO,DE,13,1,0,0,0,,0,,,0,,,0,0,0,2,2,0,3.0,8,17,3,15.0,,JordDi00
585,Ryan Kerrigan,32,WAS,DE,16,1,0,4,3,75.0,29,9.7,7.3,0,94.8,1.0,5,24,2,7,0,1,5.5,13,17,3,15.0,,KerrRy00
586,Charles Omenihu,23,HOU,DE,15,5,0,1,1,100.0,28,28.0,28.0,0,118.7,-2.0,-2,30,0,5,12,2,4.0,21,17,3,15.0,,OmenCh00
587,Nathan Shepherd,27,NYJ,DT,14,3,0,0,0,,0,,,0,,,0,0,0,1,5,0,2.5,9,17,1,5.6,,ShepNa00
588,Kindle Vildor,23,CHI,CB,16,1,0,17,12,70.6,127,10.6,7.5,2,131.2,8.6,96,31,0,0,0,0,0.0,0,17,0,0.0,,VildKi00
589,Armani Watts,24,KAN,CB,16,1,0,8,6,75.0,66,11.0,8.3,2,138.5,5.6,41,25,2,0,0,0,0.0,0,17,4,19.0,,WattAr00
590,Stephen Weatherly,26,CAR,DE,9,9,0,3,2,66.7,50,25.0,16.7,0,109.7,2.0,6,44,0,6,3,0,0.0,9,17,3,15.0,,WeatSt00
591,Olasunkanmi Adeniyi,23,PIT,LB,15,1,0,1,1,100.0,5,5.0,5.0,0,87.5,5.0,5,0,14,4,0,0,0.0,4,16,1,5.9,,AdenOl00
592,Corey Ballentine,24,NYG,CB,9,2,0,8,6,75.0,79,13.2,9.9,1,145.3,9.0,60,19,2,1,0,0,0.0,1,16,1,5.9,,BallCo00
593,Vinny Curry,32,PHI,DE,11,3,0,0,0,,0,,,0,,,0,0,0,3,6,0,3.0,13,16,3,15.8,,CurrVi00
594,Brandon Facyson,26,LAC,CB,13,0,0,12,9,75.0,58,6.4,4.8,0,84.7,8.7,51,7,0,0,0,0,0.0,0,16,0,0.0,,FacyBr00
595,Kristian Fulton,22,TEN,CB,6,2,1,16,11,68.8,143,13.0,8.9,1,91.4,7.0,87,56,5,0,0,0,1.0,1,16,3,15.8,,FultKr00
596,Dennis Gardeck,26,ARI,LB,14,0,0,0,0,,0,,,0,,,0,0,16,2,3,0,7.0,12,16,0,0.0,,GardDe01
597,Davon Godchaux,26,MIA,DT,5,5,0,0,0,,0,,,0,,,0,0,0,1,2,0,0.0,3,16,0,0.0,,GodcDa00
598,Bryce Huff,22,NYJ,LB,14,0,0,4,4,100.0,13,3.3,3.3,0,80.2,1.3,5,8,9,4,2,0,2.0,8,16,1,5.9,,HuffBr00
599,Joshua Kalu,25,TEN,CB,15,0,0,2,2,100.0,44,22.0,22.0,0,118.7,21.0,42,2,0,0,0,0,0.0,0,16,0,0.0,,KaluJo00
600,Alex Okafor,29,KAN,DE,11,0,0,4,2,50.0,35,17.5,8.8,0,80.2,7.5,27,8,7,4,6,0,3.0,15,16,2,11.1,,OkafAl00
601,Domata Peko,36,ARI,DE,6,5,0,2,2,100.0,22,11.0,11.0,0,112.5,-3.5,-7,29,0,0,0,0,0.0,0,16,1,5.9,,PekoDo20
602,Malcolm Roach,22,NOR,DT,9,0,0,1,1,100.0,7,7.0,7.0,0,95.8,4.0,4,3,0,2,2,0,0.0,4,16,0,0.0,,RoacMa01
603,Nick Scott,25,LAR,CB,15,0,0,7,6,85.7,52,8.7,7.4,0,97.6,11.6,30,22,3,0,0,0,0.0,0,16,1,5.9,,ScotNi01
604,Duke Shelley,24,CHI,CB,11,2,0,20,16,80.0,167,10.4,8.4,1,118.1,7.6,94,73,5,0,0,0,0.0,0,16,1,5.9,,ShelDu00
605,Michael Thomas,30,HOU,CB,9,0,0,9,6,66.7,47,7.8,5.2,0,79.4,3.2,3,44,14,1,0,0,0.0,1,16,0,0.0,,ThomMi02
606,Jihad Ward,26,BAL,DE,10,0,0,0,0,,0,,,0,,,0,0,5,3,5,1,3.0,11,16,1,5.9,,WardJi02
607,Shawn Williams,29,CIN,CB,13,0,0,5,4,80.0,58,14.5,11.6,0,115.0,7.6,30,28,11,0,0,0,0.0,0,16,1,5.9,,WillSh02
608,Cassius Marsh,28,3TM,DE,8,1,0,3,3,100.0,25,8.3,8.3,0,101.4,3.3,10,15,6,0,1,0,0.0,1,16,6,27.3,,MarsCa00
608,Cassius Marsh,28,JAX,DE,4,1,0,3,3,100.0,25,8.3,8.3,0,101.4,3.3,10,15,4,0,1,0,0.0,1,9,4,30.8,,MarsCa00
608,Cassius Marsh,28,IND,DE,3,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,5,1,16.7,,MarsCa00
608,Cassius Marsh,28,PIT,DE,1,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0.0,0,2,1,33.3,,MarsCa00
609,Allen Bailey,31,ATL,DE,16,4,0,0,0,,0,,,0,,,0,0,0,3,3,0,1.5,8,15,1,6.3,,BailAl00
610,Shaun Bradley,23,PHI,LB,15,0,0,1,1,100.0,7,7.0,7.0,0,95.8,-3.0,-3,10,0,0,0,0,0.0,0,15,2,11.8,,BradSh00
611,Lorenzo Carter,25,NYG,LB,5,5,0,2,2,100.0,22,11.0,11.0,1,152.1,0.0,0,22,25,3,3,1,1.0,7,15,1,6.3,,CartLo01
612,Maliek Collins,25,LVR,DT,12,11,0,0,0,,0,,,0,,,0,0,0,6,1,0,0.0,7,15,0,0.0,,CollMa00
613,Jordan Elliott,23,CLE,DT,16,1,0,0,0,,0,,,0,,,0,0,0,3,0,0,0.0,3,15,0,0.0,,ElliJo02
614,Rudy Ford,26,PHI,CB,8,1,0,6,3,50.0,27,9.0,4.5,0,62.5,4.8,5,22,0,0,0,0,0.0,0,15,1,6.3,,FordRu00
615,DeAndre Houston-Carson,27,CHI,CB,16,0,1,12,9,75.0,117,13.0,9.8,0,70.5,9.9,81,36,0,0,0,0,0.0,0,15,1,6.3,,HousDe00
616,Dane Jackson,24,BUF,CB,5,2,1,21,13,61.9,155,11.9,7.4,2,96.3,10.0,98,57,0,0,0,0,0.0,0,15,1,6.3,,JackDa02
617,Arden Key,24,LVR,DE,14,0,0,3,2,66.7,8,4.0,2.7,0,70.1,-1.0,-3,11,0,5,11,1,0.0,16,15,3,16.7,,KeyxAr00
618,Kevin Minter,30,TAM,LB,16,1,0,10,9,90.0,72,8.0,7.2,2,136.2,4.2,26,46,8,0,0,0,0.0,0,15,3,16.7,,MintKe00
619,Corey Peters,32,ARI,DT,9,9,0,1,0,0.0,0,,0.0,0,39.6,-2.0,0,0,0,1,2,0,2.0,5,15,1,6.3,,PeteCo00
620,Mike Purcell,29,DEN,DT,6,6,0,0,0,,0,,,0,,,0,0,0,1,0,0,1.0,2,15,1,6.3,,PurcMi00
621,Edmond Robinson,28,ATL,LB,13,0,0,1,0,0.0,0,,0.0,0,39.6,-5.0,0,0,5,0,1,0,0.0,1,15,0,0.0,,RobiEd00
622,Tye Smith,27,TEN,CB,12,3,0,20,15,75.0,169,11.3,8.5,2,133.1,10.3,131,38,1,0,0,0,0.0,0,15,0,0.0,,SmitTy01
623,Kevin Strong,24,DET,DT,6,1,0,0,0,,0,,,0,,,0,0,0,0,1,0,1.0,2,15,2,11.8,,StroKe00
624,Ross Blacklock,22,HOU,DT,15,1,0,1,1,100.0,-1,-1.0,-1.0,0,79.2,-4.0,-4,3,0,0,2,0,0.0,2,14,2,12.5,,BlacRo00
625,Jurrell Casey,31,DEN,DT,3,3,0,0,0,,0,,,0,,,0,0,0,1,2,3,0.0,3,14,1,6.7,,CaseJu00
626,Trevon Coley,26,ARI,DT,6,2,0,1,1,100.0,-3,-3.0,-3.0,0,79.2,-6.0,-6,3,0,0,1,0,1.0,2,14,1,6.7,,ColeTr01
627,Tyrone Crawford,31,DAL,DE,16,3,0,0,0,,0,,,0,,,0,0,0,4,2,0,2.0,8,14,2,12.5,,CrawTy00
628,Nick Dzubnar,29,TEN,LB,16,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,14,0,0.0,,DzubNi00
629,A.J. Epenesa,22,BUF,DE,14,1,0,1,1,100.0,7,7.0,7.0,0,95.8,7.0,7,0,1,3,3,1,1.0,7,14,0,0.0,,EpenAJ00
630,Carl Granderson,24,NOR,DE,15,0,0,0,0,,0,,,0,,,0,0,1,0,5,0,5.0,11,14,4,22.2,,GranCa01
631,Darius Harris,24,KAN,LB,4,2,0,13,11,84.6,157,14.3,12.1,1,142.6,5.4,70,87,7,0,0,0,0.0,0,14,3,17.6,,HarrDa07
632,Myles Hartsfield,23,CAR,CB,16,0,0,13,8,61.5,90,11.3,6.9,0,82.2,10.5,37,53,4,0,0,0,0.0,0,14,2,12.5,,HartMy00
633,Khaleke Hudson,23,WAS,S,16,2,0,3,2,66.7,9,4.5,3.0,0,70.1,2.0,1,8,0,0,1,0,0.0,1,14,0,0.0,,HudsKh00
634,Darryl Johnson,23,BUF,DE,15,0,0,2,1,50.0,3,3.0,1.5,0,56.2,7.0,0,3,0,2,2,0,1.0,5,14,1,6.7,,JohnDa10
635,Hardy Nickerson,26,MIN,LB,14,1,1,3,1,33.3,41,41.0,13.7,0,42.4,6.3,15,26,4,0,0,0,0.0,0,14,0,0.0,,NickHa02
636,Keisean Nixon,23,LVR,CB,15,1,0,14,10,71.4,167,16.7,11.9,1,135.1,10.6,102,65,0,0,1,0,0.0,1,14,2,12.5,,NixoKe00
637,Patrick Robinson,33,NOR,CB,12,4,2,25,16,64.0,240,15.0,9.6,1,75.4,14.0,190,50,0,0,0,0,0.0,0,14,0,0.0,,RobiPa99
638,D.J. Swearinger,29,NOR,CB,11,0,0,8,6,75.0,89,14.8,11.1,0,110.9,15.5,77,12,2,0,0,0,0.0,0,14,0,0.0,,SweaDJ00
639,Zeke Turner,24,ARI,CB,16,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,14,0,0.0,,TurnZe00
640,Tramon Williams,37,BAL,CB,6,0,0,15,9,60.0,102,11.3,6.8,1,102.6,7.2,59,43,14,0,2,0,0.0,2,14,1,6.7,,WillTr99
641,Josh Woods,24,CHI,LB,15,0,0,5,4,80.0,42,10.5,8.4,1,141.2,10.4,29,13,0,0,0,0,0.0,0,14,0,0.0,,WoodJo02
642,Davontae Harris,25,2TM,CB,11,2,0,21,11,52.4,188,17.1,9.0,1,98.9,13.6,152,36,0,0,0,0,0.0,0,14,1,6.7,,HarrDa05
642,Davontae Harris,25,DEN,CB,7,1,0,8,5,62.5,117,23.4,14.6,1,145.8,16.8,99,18,0,0,0,0,0.0,0,4,1,20.0,,HarrDa05
642,Davontae Harris,25,BAL,CB,4,1,0,13,6,46.2,71,11.8,5.5,0,63.3,11.6,53,18,0,0,0,0,0.0,0,10,0,0.0,,HarrDa05
643,Tony Brown,25,CIN,CB,13,1,0,15,7,46.7,88,12.6,5.9,1,87.6,13.4,51,37,1,0,0,0,0.0,0,13,1,7.1,,BrowTo01
644,Adrian Colbert,27,NYG,CB,6,2,0,5,4,80.0,76,19.0,15.2,1,158.3,16.2,66,10,0,0,0,0,0.0,0,13,0,0.0,,ColbAd00
645,Daniel Ekuale,26,JAX,DT,9,5,0,1,1,100.0,14,14.0,14.0,0,118.7,-3.0,-3,17,0,0,0,0,1.0,1,13,2,13.3,,EkuaDa00
646,Jaylinn Hawkins,23,ATL,S,12,2,0,7,5,71.4,96,19.2,13.7,0,113.7,7.4,56,40,5,0,0,0,0.5,1,13,2,13.3,,HawkJa00
647,Josh Hines-Allen,23,JAX,DE,8,7,0,0,0,,0,,,0,,,0,0,0,5,8,0,2.5,16,13,2,13.3,,AlleJo03
648,Mike Hughes,23,MIN,CB,4,2,0,16,12,75.0,157,13.1,9.8,1,126.3,8.4,93,64,1,0,0,0,0.0,0,13,4,23.5,,HughMi00
649,Noah Igbinoghene,21,MIA,CB,16,2,0,25,14,56.0,282,20.1,11.3,3,135.3,14.2,208,74,0,0,0,0,0.0,0,13,4,23.5,,IgbiNo00
650,Isaiah Johnson,25,LVR,CB,14,0,0,21,13,61.9,148,11.4,7.0,2,114.8,10.9,104,44,3,0,0,0,0.0,0,13,3,18.8,,JohnIs02
651,Ryan Lewis,26,NYG,CB,5,3,0,19,10,52.6,202,20.2,10.6,0,90.2,14.9,156,46,1,0,0,0,0.0,0,13,1,7.1,,LewiRy01
652,Siran Neal,26,BUF,CB,16,0,0,9,6,66.7,49,8.2,5.4,0,80.3,8.6,30,19,4,0,1,0,0.0,1,13,1,7.1,,NealSi00
653,John Reid,24,HOU,CB,13,1,0,11,8,72.7,74,9.3,6.7,1,121.0,8.0,48,26,7,1,0,0,0.0,1,13,2,13.3,,ReidJo00
654,Vernon Scott,23,GNB,S,15,0,0,6,4,66.7,22,5.5,3.7,0,72.9,3.2,14,8,3,0,0,0,1.0,1,13,1,7.1,,ScotVe00
655,Tedric Thompson,25,KAN,CB,8,0,0,8,7,87.5,52,7.4,6.5,0,93.7,2.8,25,27,8,0,0,0,0.0,0,13,3,18.8,,ThomTe00
656,Jordan Willis,25,2TM,LB,9,0,0,2,2,100.0,7,3.5,3.5,0,81.2,0.0,0,7,0,0,2,0,2.5,5,13,2,13.3,,WillJo09
656,Jordan Willis,25,NYJ,LB,2,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,0,1,100.0,,WillJo09
656,Jordan Willis,25,SFO,LB,7,0,0,2,2,100.0,7,3.5,3.5,0,81.2,0.0,0,7,0,0,2,0,2.5,5,13,1,7.1,,WillJo09
657,Brandon Wilson,26,CIN,RB,15,0,0,3,2,66.7,66,33.0,22.0,0,109.7,17.7,42,24,6,0,0,0,0.0,0,13,0,0.0,,WilsBr01
658,Genard Avery,25,PHI,LB,11,0,0,1,1,100.0,2,2.0,2.0,0,79.2,2.0,2,0,8,0,5,0,1.5,7,12,0,0.0,,AverGe00
659,Zack Baun,24,NOR,LB,15,3,0,2,2,100.0,1,0.5,0.5,0,79.2,-1.0,-2,3,5,0,0,0,0.0,0,12,2,14.3,,BaunZa00
660,Cam Brown,22,NYG,LB,15,0,0,1,1,100.0,16,16.0,16.0,0,118.7,4.0,4,12,8,1,3,0,0.0,4,12,2,14.3,,BrowCa01
661,Myles Bryant,22,NWE,CB,9,0,1,11,6,54.5,65,10.8,5.9,1,64.6,8.1,36,29,6,0,0,0,0.0,0,12,1,7.7,,BryaMy01
662,Adrian Clayborn,32,CLE,DE,15,2,0,0,0,,0,,,0,,,0,0,0,7,4,0,3.5,15,12,0,0.0,,ClayAd00
663,Brandon Copeland,29,NWE,LB,6,4,0,3,3,100.0,9,3.0,3.0,1,118.7,1.7,5,4,8,1,0,0,0.0,1,12,0,0.0,,CopeBr00
664,Sean Davis,27,PIT,CB,16,1,0,4,3,75.0,37,12.3,9.3,0,103.1,8.3,33,4,0,0,0,0,0.0,0,12,0,0.0,,DaviSe00
665,Mike Ford,25,DET,CB,9,1,0,6,5,83.3,38,7.6,6.3,0,93.1,10.7,30,8,0,0,0,0,0.0,0,12,2,14.3,,FordMi01
666,Antonio Hamilton,27,KAN,CB,16,0,0,9,8,88.9,131,16.4,14.6,1,155.8,10.9,87,44,7,1,1,0,0.0,2,12,2,14.3,,HamiAn01
667,Joel Iyiegbuniwe,25,CHI,LB,16,0,0,2,1,50.0,1,1.0,0.5,1,95.8,4.0,1,0,0,0,0,0,0.0,0,12,0,0.0,,IyieJo00
668,Adoree' Jackson,25,TEN,CB,3,2,0,16,13,81.3,152,11.7,9.5,3,145.8,12.2,127,25,1,0,0,0,0.0,0,12,3,20.0,,JackAd00
669,Austin Larkin,25,CAR,DE,9,0,0,1,1,100.0,14,14.0,14.0,0,118.7,1.0,1,13,0,0,0,0,0.0,0,12,1,7.7,,LarkAu00
670,Blake Lynch,23,MIN,LB,4,1,0,3,2,66.7,53,26.5,17.7,0,109.7,7.3,18,35,4,1,0,0,0.0,1,12,0,0.0,,LyncBl00
671,Sherrick McManis,33,CHI,CB,11,0,1,1,1,100.0,19,19.0,19.0,0,79.2,19.0,19,0,0,0,0,0,0.0,0,12,0,0.0,,McMaSh99
672,Ogbonnia Okoronkwo,25,LAR,LB,10,0,0,1,1,100.0,7,7.0,7.0,0,95.8,7.0,7,0,14,2,2,0,1.0,5,12,0,0.0,,OkorOg00
673,LaRoy Reynolds,30,ATL,LB,16,0,0,2,1,50.0,11,11.0,5.5,0,66.7,6.0,6,5,3,0,0,0,0.0,0,12,0,0.0,,ReynLa00
