Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
492,Isaiah Hodgins,Oregon State,Pac-12,11,31,275,8.9,2,25.0,0,0,,0,0.0,31,275,8.9,2,,isaiah-hodgins-1
493,Keith Mixon,Mississippi State,SEC,8,18,275,15.3,1,34.4,2,13,6.5,0,1.6,20,288,14.4,1,,keith-mixon-1
494,Brenden Schooler,Oregon,Pac-12,13,20,274,13.7,3,21.1,0,0,,0,0.0,20,274,13.7,3,,brenden-schooler-1
495,Terry Wright,Purdue,Big Ten,12,29,274,9.4,0,22.8,5,45,9.0,0,3.8,34,319,9.4,0,,terry-wright-2
496,Deshaunte Jones,Iowa State,Big 12,13,28,273,9.8,0,21.0,0,0,,0,0.0,28,273,9.8,0,,deshaunte-jones-1
497,Gregory Hogan,New Mexico State,Sun Belt,12,26,272,10.5,1,22.7,0,0,,0,0.0,26,272,10.5,1,,gregory-hogan-1
498,Maurice Ffrench,Pitt,ACC,12,25,272,10.9,0,22.7,9,71,7.9,0,5.9,34,343,10.1,0,,maurice-ffrench-1
499,Omar Black,Coastal Carolina,Sun Belt,9,20,271,13.6,2,30.1,0,0,,0,0.0,20,271,13.6,2,,omar-black-1
500,Jordan McCray,South Alabama,Sun Belt,10,22,270,12.3,1,27.0,1,-9,-9.0,0,-0.9,23,261,11.3,1,,jordan-mccray-2
501,Justin Holmes,San Jose State,MWC,12,26,270,10.4,2,22.5,0,0,,0,0.0,26,270,10.4,2,,justin-holmes-2
502,Marlon Williams,UCF,American,13,17,270,15.9,2,20.8,2,54,27.0,0,4.2,19,324,17.1,2,,marlon-williams-5
503,Blake Lynch,Baylor,Big 12,12,17,269,15.8,1,22.4,1,-1,-1.0,0,-0.1,18,268,14.9,1,,blake-lynch-1
504,Malik Henry,Georgia Southern,Sun Belt,10,20,268,13.4,1,26.8,1,2,2.0,0,0.2,21,270,12.9,1,,malik-henry-1
505,Trestan Ebner,Baylor,Big 12,11,20,267,13.4,3,24.3,23,121,5.3,2,11.0,43,388,9.0,5,,trestan-ebner-1
506,Evan Butts,Virginia,ACC,13,32,266,8.3,2,20.5,0,0,,0,0.0,32,266,8.3,2,,evan-butts-1
507,Tyraiq Beals,Connecticut,American,12,30,266,8.9,0,22.2,2,4,2.0,0,0.3,32,270,8.4,0,,tyraiq-beals-1
508,Eli Stove,Auburn,SEC,14,29,265,9.1,0,18.9,30,315,10.5,2,22.5,59,580,9.8,2,,eli-stove-1
509,Warren Jackson,Colorado State,MWC,13,15,265,17.7,2,20.4,0,0,,0,0.0,15,265,17.7,2,,warren-jackson-2
510,Chris Lacy,Oklahoma State,Big 12,12,20,264,13.2,0,22.0,1,26,26.0,0,2.2,21,290,13.8,0,,chris-lacy-2
511,D'Eriq King,Houston,American,10,29,264,9.1,2,26.4,72,379,5.3,8,37.9,101,643,6.4,10,,deriq-king-1
512,Jerry Jeudy,Alabama,SEC,14,14,264,18.9,2,18.9,0,0,,0,0.0,14,264,18.9,2,,jerry-jeudy-1
513,Kelvin Smith,North Texas,CUSA,14,27,264,9.8,0,18.9,0,0,,0,0.0,27,264,9.8,0,,kelvin-smith-3
514,Jordan Thomas,Mississippi State,SEC,13,22,263,12.0,3,20.2,0,0,,0,0.0,22,263,12.0,3,,jordan-thomas-6
515,Ravian Pierce,Syracuse,ACC,12,29,263,9.1,4,21.9,0,0,,0,0.0,29,263,9.1,4,,ravian-pierce-1
516,Shaun Wilson,Duke,ACC,13,36,263,7.3,4,20.2,162,818,5.0,6,62.9,198,1081,5.5,10,,shaun-wilson-1
517,Chris Davis,New Mexico,MWC,12,25,262,10.5,1,21.8,0,0,,0,0.0,25,262,10.5,1,,chris-davis-12
518,Mike Dudek,Illinois,Big Ten,7,24,262,10.9,1,37.4,0,0,,0,0.0,24,262,10.9,1,,mike-dudek-1
519,Ronnie Turner Jr.,UAB,CUSA,13,28,262,9.4,1,20.2,0,0,,0,0.0,28,262,9.4,1,,ronnie-turner-jr-1
520,Daniel Helm,Duke,ACC,13,22,261,11.9,2,20.1,0,0,,0,0.0,22,261,11.9,2,,daniel-helm-1
521,D'Marius Gillespie,Louisiana-Monroe,Sun Belt,11,13,261,20.1,2,23.7,0,0,,0,0.0,13,261,20.1,2,,dmarius-gillespie-1
522,Rona Cleveland,Air Force,MWC,12,11,261,23.7,2,21.8,44,418,9.5,3,34.8,55,679,12.3,5,,rona-cleveland-1
523,Kendal Keys,Nevada-Las Vegas,MWC,12,27,260,9.6,3,21.7,0,0,,0,0.0,27,260,9.6,3,,kendal-keys-1
524,Devin Gentry,Georgia State,Sun Belt,12,12,259,21.6,3,21.6,12,82,6.8,1,6.8,24,341,14.2,4,,devin-gentry-1
525,Phillip Lindsay,Colorado,Pac-12,12,23,257,11.2,1,21.4,301,1474,4.9,14,122.8,324,1731,5.3,15,,phillip-lindsay-1
526,Talon Shumway,BYU,Ind,11,25,257,10.3,0,23.4,0,0,,0,0.0,25,257,10.3,0,,talon-shumway-1
527,Miles Boykin,Notre Dame,Ind,12,12,253,21.1,2,21.1,0,0,,0,0.0,12,253,21.1,2,,miles-boykin-1
528,Adrian Hardy,Louisiana Tech,CUSA,9,18,251,13.9,1,27.9,1,1,1.0,0,0.1,19,252,13.3,1,,adrian-hardy-1
529,Rueben Mwehla,Idaho,Sun Belt,12,21,251,12.0,2,20.9,3,18,6.0,0,1.5,24,269,11.2,2,,rueben-mwehla-1
530,Deebo Samuel,South Carolina,SEC,3,15,250,16.7,3,83.3,2,30,15.0,1,10.0,17,280,16.5,4,,deebo-samuel-1
531,Jauan Wesley,Northern Illinois,MAC,12,10,250,25.0,2,20.8,4,5,1.3,1,0.4,14,255,18.2,3,,jauan-wesley-1
532,Kenny Young,Miami (OH),MAC,11,27,250,9.3,2,22.7,145,781,5.4,6,71.0,172,1031,6.0,8,,kenny-young-2
533,Kahale Warring,San Diego State,MWC,13,18,248,13.8,3,19.1,0,0,,0,0.0,18,248,13.8,3,,kahale-warring-1
534,Tra Minter,South Alabama,Sun Belt,12,22,247,11.2,1,20.6,107,341,3.2,1,28.4,129,588,4.6,2,,tra-minter-1
535,Ethan Wolf,Tennessee,SEC,12,24,246,10.3,3,20.5,0,0,,0,0.0,24,246,10.3,3,,ethan-wolf-1
536,Josh Hammond,Florida,SEC,10,18,246,13.7,0,24.6,0,0,,0,0.0,18,246,13.7,0,,josh-hammond-1
537,Lorenzo Joe,Texas,Big 12,13,20,246,12.3,1,18.9,0,0,,0,0.0,20,246,12.3,1,,lorenzo-joe-1
538,Chuck Wade,Wake Forest,ACC,13,19,245,12.9,1,18.8,0,0,,0,0.0,19,245,12.9,1,,chuck-wade-1
539,Durham Smythe,Notre Dame,Ind,13,15,244,16.3,1,18.8,0,0,,0,0.0,15,244,16.3,1,,durham-smythe-1
540,Joe Reed,Virginia,ACC,12,23,244,10.6,2,20.3,21,112,5.3,1,9.3,44,356,8.1,3,,joe-reed-4
541,Connor Wedington,Stanford,Pac-12,13,31,243,7.8,0,18.7,3,57,19.0,0,4.4,34,300,8.8,0,,connor-wedington-1
542,Kekoa Crawford,Michigan,Big Ten,11,17,243,14.3,1,22.1,0,0,,0,0.0,17,243,14.3,1,,kekoa-crawford-1
543,Zack Moss,Utah,Pac-12,13,29,243,8.4,0,18.7,214,1173,5.5,10,90.2,243,1416,5.8,10,,zack-moss-1
544,Jaelan Austin,TCU,Big 12,14,15,242,16.1,0,17.3,0,0,,0,0.0,15,242,16.1,0,,jaelan-austin-1
545,Tyler Mabry,Buffalo,MAC,12,24,242,10.1,1,20.2,0,0,,0,0.0,24,242,10.1,1,,tyler-mabry-2
546,Bryce Wolma,Arizona,Pac-12,13,28,241,8.6,2,18.5,0,0,,0,0.0,28,241,8.6,2,,bryce-wolma-1
547,Jacob Martinez,Buffalo,MAC,11,17,241,14.2,1,21.9,1,1,1.0,0,0.1,18,242,13.4,1,,jacob-martinez-1
548,Jordan Wilkins,Ole Miss,SEC,12,26,241,9.3,1,20.1,155,1011,6.5,9,84.3,181,1252,6.9,10,,jordan-wilkins-1
549,Kylen Granson,Rice,CUSA,9,18,241,13.4,0,26.8,6,51,8.5,0,5.7,24,292,12.2,0,,kylen-granson-1
550,Temi Alaka,South Florida,American,12,16,241,15.1,2,20.1,0,0,,0,0.0,16,241,15.1,2,,temi-alaka-1
551,Ryan Nall,Oregon State,Pac-12,11,27,240,8.9,2,21.8,165,810,4.9,8,73.6,192,1050,5.5,10,,ryan-nail-1
552,Savon Scarver,Utah State,MWC,13,11,240,21.8,1,18.5,5,14,2.8,0,1.1,16,254,15.9,1,,savon-scarver-1
553,Obi Obialo,Marshall,CUSA,10,19,238,12.5,0,23.8,0,0,,0,0.0,19,238,12.5,0,,obi-obialo-1
554,Jordon Brown,North Carolina,ACC,12,29,237,8.2,0,19.8,138,613,4.4,4,51.1,167,850,5.1,4,,jordon-brown-1
555,Lawrence Cager,Miami (FL),ACC,10,16,237,14.8,3,23.7,0,0,,0,0.0,16,237,14.8,3,,lawrence-cager-1
556,Courtney Lark,Houston,American,7,13,235,18.1,2,33.6,0,0,,0,0.0,13,235,18.1,2,,courtney-lark-1
557,Justin Stockton,Texas Tech,Big 12,11,27,235,8.7,1,21.4,132,797,6.0,4,72.5,159,1032,6.5,5,,justin-stockton-1
558,Riley Lees,Northwestern,Big Ten,13,18,235,13.1,2,18.1,3,0,0.0,0,0.0,21,235,11.2,2,,riley-lees-1
559,Blake Bone,Kentucky,SEC,11,13,234,18.0,2,21.3,0,0,,1,0.0,13,234,18.0,3,,blake-bone-1
560,Frank Darby,Arizona State,Pac-12,10,9,234,26.0,2,23.4,1,21,21.0,1,2.1,10,255,25.5,3,,frank-darby-1
561,Myles Gaskin,Washington,Pac-12,13,19,232,12.2,3,17.8,222,1380,6.2,21,106.2,241,1612,6.7,24,,myles-gaskin-1
562,Chris Warren III,Texas,Big 12,12,18,229,12.7,2,19.1,71,314,4.4,6,26.2,89,543,6.1,8,,chris-warren-iii-1
563,Henry Ruggs III,Alabama,SEC,14,12,229,19.1,6,16.4,0,0,,0,0.0,12,229,19.1,6,,henry-ruggs-iii-1
564,Bryce Singleton,Florida International,CUSA,12,17,228,13.4,3,19.0,0,0,,0,0.0,17,228,13.4,3,,bryce-singleton-1
565,Xavier Brown,Louisiana-Monroe,Sun Belt,11,21,228,10.9,2,20.7,0,0,,0,0.0,21,228,10.9,2,,xavier-brown-2
566,Xavier Ubosi,UAB,CUSA,12,13,228,17.5,1,19.0,0,0,,0,0.0,13,228,17.5,1,,xavier-ubosi-1
567,Dazz Newsome,North Carolina,ACC,9,18,227,12.6,0,25.2,8,52,6.5,0,5.8,26,279,10.7,0,,dazz-newsome-1
568,Deddrick Thomas,Mississippi State,SEC,13,22,227,10.3,4,17.5,2,8,4.0,0,0.6,24,235,9.8,4,,deddrick-thomas-1
569,Darrell Henderson,Memphis,American,12,24,226,9.4,2,18.8,130,1154,8.9,9,96.2,154,1380,9.0,11,,darrell-henderson-1
570,Mason Donaldson,Connecticut,American,10,16,225,14.1,3,22.5,0,0,,0,0.0,16,225,14.1,3,,mason-donaldson-1
571,Hunter Rison,Michigan State,Big Ten,12,19,224,11.8,0,18.7,3,11,3.7,0,0.9,22,235,10.7,0,,hunter-rison-1
572,Terry Juniel,UTEP,CUSA,12,23,224,9.7,0,18.7,2,4,2.0,0,0.3,25,228,9.1,0,,terry-juniel-1
573,Jared Sparks,Purdue,Big Ten,13,19,222,11.7,0,17.1,23,123,5.3,0,9.5,42,345,8.2,0,,jared-sparks-1
574,Matt Sokol,Michigan State,Big Ten,13,21,222,10.6,1,17.1,1,-4,-4.0,0,-0.3,22,218,9.9,1,,matt-sokol-1
575,Chase Harrell,Kansas,Big 12,12,25,221,8.8,3,18.4,0,0,,0,0.0,25,221,8.8,3,,chase-harrell-1
576,C.J. Saunders,Ohio State,Big Ten,12,17,221,13.0,1,18.4,0,0,,0,0.0,17,221,13.0,1,,cj-saunders-1
577,Michael Colubiale,UCF,American,13,10,221,22.1,1,17.0,0,0,,0,0.0,10,221,22.1,1,,michael-colubiale-1
578,Austin Roberts,UCLA,Pac-12,10,19,220,11.6,2,22.0,1,-1,-1.0,0,-0.1,20,219,11.0,2,,austin-roberts-2
579,Aaron Young,Duke,ACC,13,16,219,13.7,1,16.8,0,0,,0,0.0,16,219,13.7,1,,aaron-young-3
580,Austin Walter,Rice,CUSA,12,18,219,12.2,1,18.3,69,400,5.8,4,33.3,87,619,7.1,5,,austin-walter-1
581,Hussein Howe,East Carolina,American,12,30,219,7.3,0,18.3,96,419,4.4,3,34.9,126,638,5.1,3,,hussein-howe-1
582,Jarrod Jackson,Louisiana,Sun Belt,12,18,219,12.2,2,18.3,0,0,,0,0.0,18,219,12.2,2,,jarrod-jackson-2
583,Jaylond Adams,Southern Mississippi,CUSA,11,8,219,27.4,1,19.9,5,29,5.8,0,2.6,13,248,19.1,1,,jaylond-adams-1
584,Stephen Sullivan,LSU,SEC,13,11,219,19.9,1,16.8,2,5,2.5,1,0.4,13,224,17.2,2,,stephen-sullivan-1
585,Travis Homer,Miami (FL),ACC,13,18,219,12.2,1,16.8,163,966,5.9,8,74.3,181,1185,6.5,9,,travis-homer-1
586,Riley Ridley,Georgia,SEC,14,14,218,15.6,2,15.6,1,5,5.0,0,0.4,15,223,14.9,2,,riley-ridley-1
587,Luke Mayock,Miami (OH),MAC,11,14,215,15.4,1,19.5,0,0,,0,0.0,14,215,15.4,1,,luke-mayock-1
588,Donald Gray,Mississippi State,SEC,8,24,214,8.9,3,26.8,0,0,,0,0.0,24,214,8.9,3,,donald-gray-1
589,Dalton Schultz,Stanford,Pac-12,13,22,212,9.6,3,16.3,0,0,,0,0.0,22,212,9.6,3,,dalton-schultz-1
590,Jaron Johnson,Eastern Michigan,MAC,12,23,212,9.2,1,17.7,0,0,,0,0.0,23,212,9.2,1,,jaron-johnson-1
591,Anton Curtis,Western Michigan,MAC,12,18,211,11.7,0,17.6,0,0,,0,0.0,18,211,11.7,0,,anton-curtis-1
592,Deondre Farrier,East Carolina,American,9,24,211,8.8,3,23.4,2,20,10.0,0,2.2,26,231,8.9,3,,deondre-farrier-1
593,T.L. Ford,Charlotte,CUSA,12,15,211,14.1,2,17.6,0,0,,0,0.0,15,211,14.1,2,,tl-ford-1
594,Kyle Davis,Auburn,SEC,5,7,210,30.0,0,42.0,0,0,,0,0.0,7,210,30.0,0,,kyle-davis-3
595,Lynn Bowden Jr.,Kentucky,SEC,13,17,210,12.4,0,16.2,12,37,3.1,0,2.8,29,247,8.5,0,,lynn-bowden-jr-1
596,Milan Richard,Clemson,ACC,14,18,210,11.7,1,15.0,0,0,,0,0.0,18,210,11.7,1,,milan-richard-1
597,Tyron Arnett,Western Michigan,MAC,8,13,210,16.2,1,26.3,0,0,,0,0.0,13,210,16.2,1,,tyron-arnett-1
598,Darrell Langham,Miami (FL),ACC,13,11,209,19.0,2,16.1,0,0,,0,0.0,11,209,19.0,2,,darrell-langham-1
599,Matt Eaton,Iowa State,Big 12,13,21,208,9.9,4,16.0,0,0,,0,0.0,21,208,9.9,4,,matt-eaton-1
600,Cam Sims,Alabama,SEC,14,14,207,14.8,1,14.8,0,0,,0,0.0,14,207,14.8,1,,cam-sims-1
601,Jordan Chunn,Troy,Sun Belt,10,28,204,7.3,0,20.4,154,774,5.0,10,77.4,182,978,5.4,10,,jordan-chunn-1
602,Soso Jamabo,UCLA,Pac-12,10,17,204,12.0,0,20.4,90,446,5.0,6,44.6,107,650,6.1,6,,soso-jamabo-1
603,Trevon Bradford,Oregon State,Pac-12,11,11,204,18.5,0,18.5,1,36,36.0,0,3.3,12,240,20.0,0,,trevon-bradford-1
604,Devin Singletary,Florida Atlantic,CUSA,14,19,198,10.4,1,14.1,301,1920,6.4,32,137.1,320,2118,6.6,33,,devin-singletary-1
605,Cam Stewart,UCF,American,12,6,197,32.8,1,16.4,0,0,,0,0.0,6,197,32.8,1,,cam-stewart-1
606,Dominique Heath,Kansas State,Big 12,9,22,196,8.9,1,21.8,0,0,,0,0.0,22,196,8.9,1,,dominique-heath-1
607,Dominique Heath,Kansas State,Big 12,12,22,196,8.9,1,16.3,0,0,,0,0.0,22,196,8.9,1,,dominique-heath-2
608,Hutch White,Texas State,Sun Belt,12,15,196,13.1,0,16.3,3,15,5.0,0,1.3,18,211,11.7,0,,hutch-white-1
609,Todd Boyd,Georgia State,Sun Belt,12,16,195,12.2,0,16.3,0,0,,0,0.0,16,195,12.2,0,,todd-boyd-1
610,Andrew Celis,Nevada,MWC,12,23,194,8.4,0,16.2,1,2,2.0,0,0.2,24,196,8.2,0,,andrew-celis-1
611,Geraud Sanders,Air Force,MWC,11,9,194,21.6,3,17.6,0,2,,0,0.2,9,196,21.8,3,,geraud-sanders-1
612,Kerryon Johnson,Auburn,SEC,12,24,194,8.1,2,16.2,285,1391,4.9,18,115.9,309,1585,5.1,20,H-9,kerryon-johnson-1
613,Qadree Ollison,Pitt,ACC,12,23,194,8.4,2,16.2,90,398,4.4,5,33.2,113,592,5.2,7,,oadree-ollison-1
614,Randle Jones,Temple,American,12,14,194,13.9,0,16.2,3,-4,-1.3,0,-0.3,17,190,11.2,0,,randle-jones-1
615,Terry Swanson,Toledo,MAC,13,20,194,9.7,0,14.9,242,1363,5.6,14,104.8,262,1557,5.9,14,,terry-swanson-1
616,Aaron Duckworth,Idaho,Sun Belt,12,15,193,12.9,0,16.1,193,1025,5.3,4,85.4,208,1218,5.9,4,,aaron-duckworth-1
617,Derrion Grim,Fresno State,MWC,11,13,193,14.8,1,17.5,1,5,5.0,0,0.5,14,198,14.1,1,,derrion-grim-1
618,Thurman Morbley,Texas State,Sun Belt,5,14,192,13.7,0,38.4,3,25,8.3,0,5.0,17,217,12.8,0,,thurman-morbley-1
619,Trayveon Williams,Texas A&M,SEC,12,20,192,9.6,0,16.0,173,798,4.6,8,66.5,193,990,5.1,8,,trayveon-williams-1
620,Isaiah Jones,Southern Mississippi,CUSA,13,22,191,8.7,0,14.7,1,-2,-2.0,0,-0.2,23,189,8.2,0,,isaiah-jones-1
621,Jamal Couch,Mississippi State,SEC,13,10,191,19.1,2,14.7,0,0,,0,0.0,10,191,19.1,2,,jamal-couch-1
622,Jonathan Ifedi,Georgia State,Sun Belt,9,20,190,9.5,0,21.1,0,0,,0,0.0,20,190,9.5,0,,jonathan-ifedi-1
623,Jonathan Ifefdi,Georgia State,Sun Belt,12,20,190,9.5,0,15.8,0,0,,0,0.0,20,190,9.5,0,,jonathan-ifefdi-1
624,Justice Hill,Oklahoma State,Big 12,13,31,190,6.1,1,14.6,268,1467,5.5,15,112.8,299,1657,5.5,16,,justice-hill-1
625,Aaron Mathews,Pitt,ACC,11,16,189,11.8,0,17.2,0,0,,0,0.0,16,189,11.8,0,,aaron-mathews-1
626,Jeremy Patton,Arkansas,SEC,11,11,189,17.2,0,17.2,0,0,,0,0.0,11,189,17.2,0,,jeremy-patton-1
627,Kelton Moore,Nevada,MWC,12,19,189,9.9,1,15.8,164,855,5.2,4,71.3,183,1044,5.7,5,,kelton-moore-1
628,Obe Fortune,Georgia Southern,Sun Belt,7,15,189,12.6,1,27.0,0,0,,0,0.0,15,189,12.6,1,,obe-fortune-1
629,Ralph Webb,Vanderbilt,SEC,12,13,188,14.5,1,15.7,192,831,4.3,10,69.3,205,1019,5.0,11,,ralph-webb-1
630,Sa'Mory Collier,South Alabama,Sun Belt,11,13,188,14.5,1,17.1,1,6,6.0,0,0.5,14,194,13.9,1,,samory-collier-1
631,Stephen Carr,USC,Pac-12,10,17,188,11.1,0,18.8,65,363,5.6,3,36.3,82,551,6.7,3,,stephen-carr-2
632,Andre Baccellia,Washington,Pac-12,8,16,187,11.7,0,23.4,2,18,9.0,0,2.3,18,205,11.4,0,,andre-baccellia-1
633,Ihmir Smith-Marsette,Iowa,Big Ten,12,18,187,10.4,2,15.6,7,41,5.9,0,3.4,25,228,9.1,2,,ihmir-smith-marsette-1
634,Lajuan Hunt,Utah State,MWC,13,30,187,6.2,1,14.4,169,828,4.9,11,63.7,199,1015,5.1,12,,lajuan-hunt-1
635,Ronald Jones,USC,Pac-12,13,14,187,13.4,1,14.4,261,1550,5.9,19,119.2,275,1737,6.3,20,,ronald-jones-4
636,Roshauud Paul,Texas A&M,SEC,13,16,187,11.7,0,14.4,1,6,6.0,0,0.5,17,193,11.4,0,,roshauud-paul-1
637,Gerold Bright,Utah State,MWC,12,10,186,18.6,2,15.5,29,249,8.6,2,20.8,39,435,11.2,4,,gerold-bright-1
638,Quadree Henderson,Pitt,ACC,12,17,186,10.9,0,15.5,36,251,7.0,0,20.9,53,437,8.2,0,,quadree-henderson-1
639,Braeden West,SMU,American,12,18,185,10.3,0,15.4,73,568,7.8,2,47.3,91,753,8.3,2,,braeden-west-1
640,Ellis Richardson,Georgia Southern,Sun Belt,12,9,185,20.6,3,15.4,0,0,,0,0.0,9,185,20.6,3,,ellis-richardson-1
641,Marcus Armstrong-Brown,Hawaii,MWC,11,24,184,7.7,1,16.7,0,0,,0,0.0,24,184,7.7,1,,marcus-armstrong-brown-1
642,Khalil Newton,Ball State,MAC,7,12,183,15.3,1,26.1,0,0,,0,0.0,12,183,15.3,1,,khalil-newton-1
643,Troy McCormick,Utah,Pac-12,13,25,183,7.3,2,14.1,10,60,6.0,0,4.6,35,243,6.9,2,,troy-mccormick-1
644,Darryl Bonner,Navy,American,11,7,182,26.0,1,16.5,33,178,5.4,1,16.2,40,360,9.0,2,,darryl-bonner-1
645,Jacquez Sloan,Western Kentucky,CUSA,9,12,182,15.2,2,20.2,0,0,,0,0.0,12,182,15.2,2,,jacquez-sloan-1
646,Q' Drennan,New Mexico,MWC,12,9,182,20.2,0,15.2,0,0,,0,0.0,9,182,20.2,0,,q-drennan-1
647,Reggie Bonnafon,Louisville,ACC,13,21,182,8.7,1,14.0,93,459,4.9,7,35.3,114,641,5.6,8,,reggie-bonnafon-1
648,Boston Scott,Louisiana Tech,CUSA,13,20,181,9.1,1,13.9,182,1040,5.7,8,80.0,202,1221,6.0,9,,boston-scott-1
649,Ryan Schadler,Kansas,Big 12,12,21,181,8.6,0,15.1,5,20,4.0,1,1.7,26,201,7.7,1,,ryan-schadler-1
650,Charles Walker,Kentucky,SEC,12,15,180,12.0,0,15.0,0,0,,0,0.0,15,180,12.0,0,,charles-walker-4
651,Jeff George,Tennessee,SEC,11,9,180,20.0,1,16.4,0,0,,0,0.0,9,180,20.0,1,,jeff-george-4
652,Kendric Pryor,Wisconsin,Big Ten,10,13,179,13.8,1,17.9,5,63,12.6,2,6.3,18,242,13.4,3,,kendric-pryor-1
653,Caleb Scott,Vanderbilt,SEC,11,18,178,9.9,2,16.2,0,0,,0,0.0,18,178,9.9,2,,caleb-scott-1
654,Diondre Overton,Clemson,ACC,14,14,178,12.7,0,12.7,0,0,,0,0.0,14,178,12.7,0,,diondre-overton-1
655,Kameron McKnight,Louisiana Tech,CUSA,13,19,178,9.4,2,13.7,15,42,2.8,3,3.2,34,220,6.5,5,,kameron-mcknight-1
656,Brandon Fritts,North Carolina,ACC,11,25,177,7.1,4,16.1,0,0,,0,0.0,25,177,7.1,4,,brandon-fritts-1
657,John Burt,Texas,Big 12,13,11,177,16.1,1,13.6,0,0,,0,0.0,11,177,16.1,1,,john-burt-1
658,John Humphrey,Arizona State,Pac-12,10,13,177,13.6,1,17.7,0,0,,0,0.0,13,177,13.6,1,,john-humphrey-1
659,Marquez McNair,UTSA,CUSA,9,16,177,11.1,2,19.7,0,0,,0,0.0,16,177,11.1,2,,marquez-mcnair-1
660,Mike Boone,Cincinnati,American,10,24,177,7.4,1,17.7,110,463,4.2,4,46.3,134,640,4.8,5,,mike-boone-2
661,Tahj Deans,East Carolina,American,9,16,177,11.1,2,19.7,0,0,,0,0.0,16,177,11.1,2,,tahj-deans-1
662,Antwan Davis,Ball State,MAC,11,17,176,10.4,0,16.0,0,0,,0,0.0,17,176,10.4,0,,antwan-davis-2
663,Jeremy Cox,Old Dominion,CUSA,9,20,176,8.8,0,19.6,147,621,4.2,4,69.0,167,797,4.8,4,,jeremy-cox-1
664,Alec Dhaenens,Boise State,MWC,14,13,175,13.5,2,12.5,1,-5,-5.0,0,-0.4,14,170,12.1,2,,alec-dhaenens-1
665,Chris Cunningham,Virginia Tech,ACC,13,9,175,19.4,1,13.5,0,0,,0,0.0,9,175,19.4,1,,chris-cunningham-2
666,Cameron Scarlett,Stanford,Pac-12,14,6,174,29.0,0,12.4,91,389,4.3,8,27.8,97,563,5.8,8,,cameron-scarlett-1
667,Farrod Green,Mississippi State,SEC,13,9,174,19.3,0,13.4,0,0,,0,0.0,9,174,19.3,0,,farrod-green-1
668,Jabril Clewis,Tulane,American,12,16,174,10.9,0,14.5,1,0,0.0,0,0.0,17,174,10.2,0,,jabril-clewis-1
669,Robert Foster,Alabama,SEC,14,14,174,12.4,1,12.4,1,12,12.0,0,0.9,15,186,12.4,1,,robert-foster-1
670,Mark Michaud,Georgia Southern,Sun Belt,12,7,173,24.7,0,14.4,0,0,,0,0.0,7,173,24.7,0,,mark-michaud-1
671,Ryan Reffitt,Air Force,MWC,11,8,173,21.6,2,15.7,0,0,,0,0.0,8,173,21.6,2,,ryan-reffitt-1
672,Travon McMillian,Virginia Tech,ACC,12,12,173,14.4,3,14.4,104,439,4.2,2,36.6,116,612,5.3,5,,travon-mcmillian-1
673,David Hood,Temple,American,13,25,172,6.9,1,13.2,130,638,4.9,5,49.1,155,810,5.2,6,,david-hood-2
674,Malik Williams,Appalachian State,Sun Belt,13,19,172,9.1,0,13.2,6,6,1.0,1,0.5,25,178,7.1,1,,malik-williams-2
675,Cameron Butler,Colorado State,MWC,13,12,171,14.3,3,13.2,0,0,,0,0.0,12,171,14.3,3,,cameron-butler-1
676,David Williams,Arkansas,SEC,12,10,171,17.1,2,14.3,117,656,5.6,8,54.7,127,827,6.5,10,,david-williams-5
677,Jacques Patrick,Florida State,ACC,11,21,171,8.1,0,15.5,134,748,5.6,7,68.0,155,919,5.9,7,,jacques-patrick-1
678,JJ Pinckney,Cincinnati,American,12,11,171,15.5,0,14.3,0,0,,0,0.0,11,171,15.5,0,,jj-pinckney-1
679,Markis McCray,Louisiana-Monroe,Sun Belt,8,11,171,15.5,0,21.4,1,37,37.0,0,4.6,12,208,17.3,0,,markis-mccray-1
680,Cameron Green,Northwestern,Big Ten,11,20,170,8.5,2,15.5,0,0,,0,0.0,20,170,8.5,2,,cameron-green-1
681,Moe Neal,Syracuse,ACC,12,12,170,14.2,1,14.2,92,488,5.3,1,40.7,104,658,6.3,2,,moe-neal-1
682,Richaud Floyd,Missouri,SEC,13,14,170,12.1,2,13.1,0,0,,0,0.0,14,170,12.1,2,,richaud-floyd-1
683,Adrian Killins,UCF,American,13,25,169,6.8,1,13.0,122,790,6.5,10,60.8,147,959,6.5,11,,adrian-killins-1
684,Ermon Lane,Florida State,ACC,12,8,169,21.1,0,14.1,0,0,,0,0.0,8,169,21.1,0,,ermon-lane-1
685,Myron Gailliard,SMU,American,13,9,169,18.8,1,13.0,0,0,,0,0.0,9,169,18.8,1,,myron-gailliard-1
686,Deangleo Antoine,South Florida,American,8,11,168,15.3,1,21.0,5,60,12.0,0,7.5,16,228,14.3,1,,deangleo-antoine-1
687,Devonte Williams,Indiana,Big Ten,12,12,168,14.0,2,14.0,20,70,3.5,0,5.8,32,238,7.4,2,,devonte-williams-1
688,Jeffery Wilson,North Texas,CUSA,11,24,168,7.0,0,15.3,188,1215,6.5,16,110.5,212,1383,6.5,16,,jeffery-wilson-2
