Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
462,Trenard Davis,Illinois,Big Ten,12,30,278,9.3,0,23.2,2,-6,-3.0,0,-0.5,32,272,8.5,0,,trenard-davis-1
463,Dylan Collie,BYU,Ind,13,24,277,11.5,3,21.3,10,59,5.9,0,4.5,34,336,9.9,3,,dylan-collie-1
464,Dee Anderson,LSU,SEC,12,20,274,13.7,1,22.8,0,0,,0,0.0,20,274,13.7,1,,dee-anderson-1
465,Jared Sparks,Purdue,Big Ten,13,28,274,9.8,0,21.1,3,12,4.0,0,0.9,31,286,9.2,0,,jared-sparks-1
466,Jordan McCray,South Alabama,Sun Belt,12,29,273,9.4,4,22.8,0,0,,0,0.0,29,273,9.4,4,,jordan-mccray-2
467,Kendric Pryor,Wisconsin,Big Ten,13,23,273,11.9,3,21.0,12,116,9.7,1,8.9,35,389,11.1,4,,kendric-pryor-1
468,Foster Moreau,LSU,SEC,13,22,272,12.4,2,20.9,0,0,,0,0.0,22,272,12.4,2,,foster-moreau-1
469,Jeremiah Miller,Coastal Carolina,Sun Belt,12,21,272,13.0,1,22.7,0,0,,0,0.0,21,272,13.0,1,,jeremiah-miller-1
470,Sterling Palmer,Florida International,CUSA,13,25,272,10.9,2,20.9,0,0,,0,0.0,25,272,10.9,2,,sterling-palmer-1
471,Braylon Sanders,Ole Miss,SEC,10,16,271,16.9,1,27.1,0,0,,0,0.0,16,271,16.9,1,,braylon-sanders-1
472,Daniel Helm,Duke,ACC,13,26,271,10.4,2,20.8,0,0,,0,0.0,26,271,10.4,2,,daniel-helm-1
473,Brennon Dingle,Massachusetts,Ind,12,19,269,14.2,2,22.4,4,72,18.0,0,6.0,23,341,14.8,2,,brennon-dingle-1
474,Kelvin Smith,North Texas,CUSA,13,29,269,9.3,1,20.7,0,0,,0,0.0,29,269,9.3,1,,kelvin-smith-3
475,Brad Stewart,Georgia Tech,ACC,13,15,268,17.9,3,20.6,0,0,,0,0.0,15,268,17.9,3,,brad-stewart-2
476,Cedric Peterson,Arizona,Pac-12,12,18,268,14.9,4,22.3,0,0,,0,0.0,18,268,14.9,4,,cedric-peterson-1
477,Jonathan Adams Jr.,Arkansas State,Sun Belt,11,17,267,15.7,3,24.3,0,0,,0,0.0,17,267,15.7,3,,jonathan-adams-jr-1
478,Jordan Duncan,California,Pac-12,8,20,267,13.4,4,33.4,0,0,,0,0.0,20,267,13.4,4,,jordan-duncan-1
479,Raghib Ismail Jr.,Wyoming,MWC,11,24,267,11.1,2,24.3,4,-2,-0.5,0,-0.2,28,265,9.5,2,,raghib-ismail-jr-1
480,Velus Jones Jr.,USC,Pac-12,12,24,266,11.1,1,22.2,6,13,2.2,1,1.1,30,279,9.3,2,,velus-jones-jr-1
481,Carl Tucker,North Carolina,ACC,10,16,265,16.6,2,26.5,0,0,,0,0.0,16,265,16.6,2,,carl-tucker-1
482,Freddie Swain,Florida,SEC,11,14,265,18.9,5,24.1,0,0,,0,0.0,14,265,18.9,5,,freddie-swain-1
483,Cam Chambers,Michigan State,Big Ten,11,19,264,13.9,0,24.0,0,0,,0,0.0,19,264,13.9,0,,cam-chambers-1
484,Brodrick Yancy,Temple,American,11,15,263,17.5,1,23.9,0,0,,0,0.0,15,263,17.5,1,,brodrick-yancy-1
485,Eno Benjamin,Arizona State,Pac-12,13,35,263,7.5,2,20.2,300,1642,5.5,16,126.3,335,1905,5.7,18,,eno-benjamin-1
486,J.K. Dobbins,Ohio State,Big Ten,14,26,263,10.1,2,18.8,230,1053,4.6,10,75.2,256,1316,5.1,12,,jk-dobbins-1
487,Ethan Dedeaux,San Diego State,MWC,10,22,262,11.9,0,26.2,4,13,3.3,0,1.3,26,275,10.6,0,,ethan-dedeaux-1
488,Jaylond Adams,Southern Mississippi,CUSA,5,25,262,10.5,2,52.4,1,5,5.0,0,1.0,26,267,10.3,2,,jaylond-adams-1
489,Kadarius Toney,Florida,SEC,12,25,260,10.4,1,21.7,21,240,11.4,0,20.0,46,500,10.9,1,,kadarius-toney-1
490,Malik Williams,Appalachian State,Sun Belt,13,23,257,11.2,3,19.8,1,1,1.0,0,0.1,24,258,10.8,3,,malik-williams-2
491,Deddrick Thomas,Mississippi State,SEC,13,19,256,13.5,2,19.7,0,0,,0,0.0,19,256,13.5,2,,deddrick-thomas-1
492,Tre' McKitty,Florida State,ACC,12,26,256,9.8,2,21.3,0,0,,0,0.0,26,256,9.8,2,,tre-mckitty-1
493,Drake Harris,Western Michigan,MAC,12,27,255,9.4,1,21.3,0,0,,0,0.0,27,255,9.4,1,,drake-harris-1
494,Deon Jackson,Duke,ACC,13,26,253,9.7,2,19.5,161,847,5.3,7,65.2,187,1100,5.9,9,,deon-jackson-1
495,Drew Sample,Washington,Pac-12,14,25,252,10.1,3,18.0,0,0,,0,0.0,25,252,10.1,3,,drew-sample-1
496,Austin Conway,Wyoming,MWC,12,32,250,7.8,1,20.8,12,80,6.7,1,6.7,44,330,7.5,2,,austin-conway-1
497,Devonte Peete,Louisville,ACC,11,21,250,11.9,0,22.7,0,0,,0,0.0,21,250,11.9,0,,devonte-peete-1
498,Connor Heyward,Michigan State,Big Ten,13,32,249,7.8,0,19.2,118,529,4.5,5,40.7,150,778,5.2,5,,connor-heyward-1
499,Joshua Jacobs,Alabama,SEC,15,20,247,12.4,3,16.5,120,640,5.3,11,42.7,140,887,6.3,14,,joshua-jacobs-1
500,Qua Searcy,Georgia Tech,ACC,13,9,247,27.4,1,19.0,35,349,10.0,3,26.8,44,596,13.5,4,,qua-searcy-1
501,Bo Melton,Rutgers,Big Ten,12,28,245,8.8,0,20.4,6,23,3.8,0,1.9,34,268,7.9,0,,bo-melton-1
502,Dylan Drummond,Eastern Michigan,MAC,13,25,245,9.8,1,18.8,0,0,,0,0.0,25,245,9.8,1,,dylan-drummond-1
503,Jack Stoll,Nebraska,Big Ten,12,21,245,11.7,3,20.4,0,0,,0,0.0,21,245,11.7,3,,jack-stoll-1
504,Mekhi Stevenson,Nevada-Las Vegas,MWC,12,20,244,12.2,1,20.3,0,0,,0,0.0,20,244,12.2,1,,mekhi-stevenson-1
505,Scotty Washington,Wake Forest,ACC,11,20,243,12.2,3,22.1,0,0,,0,0.0,20,243,12.2,3,,scotty-washington-1
506,Marques Jones,Baylor,Big 12,13,21,242,11.5,2,18.6,0,0,,0,0.0,21,242,11.5,2,,marques-jones-1
507,De'Michael Harris,Southern Mississippi,CUSA,11,27,241,8.9,2,21.9,9,80,8.9,0,7.3,36,321,8.9,2,,demichael-harris-1
508,Jordan Myers,Rice,CUSA,12,15,241,16.1,1,20.1,5,6,1.2,0,0.5,20,247,12.4,1,,jordan-myers-1
509,Rona Cleveland,Air Force,MWC,7,15,241,16.1,2,34.4,39,171,4.4,2,24.4,54,412,7.6,4,,rona-cleveland-1
510,Mike Harley,Miami (FL),ACC,13,21,240,11.4,0,18.5,0,0,,0,0.0,21,240,11.4,0,,mike-harley-1
511,Zach Reuter,Kansas State,Big 12,12,18,239,13.3,0,19.9,0,0,,0,0.0,18,239,13.3,0,,zach-reuter-1
512,Hunter Bryant,Washington,Pac-12,5,11,238,21.6,1,47.6,0,0,,0,0.0,11,238,21.6,1,,hunter-bryant-2
513,Jalen Virgil,Appalachian State,Sun Belt,13,17,238,14.0,0,18.3,1,5,5.0,0,0.4,18,243,13.5,0,,jalen-virgil-1
514,Justin Johnson,Mississippi State,SEC,13,17,238,14.0,1,18.3,0,0,,0,0.0,17,238,14.0,1,,justin-johnson-9
515,KeSean Carter,Texas Tech,Big 12,11,26,238,9.2,1,21.6,3,28,9.3,0,2.5,29,266,9.2,1,,kesean-carter-1
516,Zak Simon,Massachusetts,Ind,10,15,238,15.9,2,23.8,0,0,,0,0.0,15,238,15.9,2,,zak-simon-1
517,Ramaud Chiaokhiao-Bowman,Northwestern,Big Ten,14,20,237,11.9,0,16.9,0,0,,0,0.0,20,237,11.9,0,,ramaud-chiaokhiao-bowman-1
518,Tyler Davis,Connecticut,American,12,22,237,10.8,6,19.8,0,0,,0,0.0,22,237,10.8,6,,tyler-davis-2
519,Wesley Fields,Georgia Southern,Sun Belt,12,10,237,23.7,1,19.8,200,1050,5.3,9,87.5,210,1287,6.1,10,,wesley-fields-1
520,Geraud Sanders,Air Force,MWC,11,14,236,16.9,0,21.5,1,-3,-3.0,0,-0.3,15,233,15.5,0,,geraud-sanders-1
521,Tyler Snead,East Carolina,American,4,15,236,15.7,4,59.0,0,0,,0,0.0,15,236,15.7,4,,tyler-snead-1
522,Dallin Holker,BYU,Ind,13,19,235,12.4,1,18.1,0,0,,0,0.0,19,235,12.4,1,,dallin-holker-1
523,Jabir Frye,Troy,Sun Belt,13,22,235,10.7,1,18.1,53,371,7.0,2,28.5,75,606,8.1,3,,jabir-frye-1
524,Whop Philyor,Indiana,Big Ten,7,23,235,10.2,1,33.6,5,68,13.6,0,9.7,28,303,10.8,1,,whop-philyor-1
525,Marlon Williams,UCF,American,13,18,234,13.0,1,18.0,5,25,5.0,0,1.9,23,259,11.3,1,,marlon-williams-5
526,Noah Gray,Duke,ACC,13,20,234,11.7,1,18.0,0,0,,0,0.0,20,234,11.7,1,,noah-gray-1
527,Tyler Page,SMU,American,12,12,234,19.5,2,19.5,0,0,,0,0.0,12,234,19.5,2,,tyler-page-1
528,Tyler Page,SMU,American,8,12,234,19.5,2,29.3,0,0,,0,0.0,12,234,19.5,2,,tyler-page-2
529,Gerold Bright,Utah State,MWC,13,22,232,10.5,3,17.8,141,888,6.3,10,68.3,163,1120,6.9,13,,gerold-bright-1
530,Leroy Henley,East Carolina,American,12,20,232,11.6,0,19.3,0,0,,0,0.0,20,232,11.6,0,,leroy-henley-1
531,Michael Warren II,Cincinnati,American,12,25,232,9.3,1,19.3,244,1329,5.4,19,110.8,269,1561,5.8,20,,michael-warren-ii-1
532,Andrew Homer,Miami (OH),MAC,12,16,231,14.4,3,19.3,0,0,,0,0.0,16,231,14.4,3,,andrew-homer-1
533,Devon Spalding,Central Michigan,MAC,10,27,231,8.6,0,23.1,9,38,4.2,0,3.8,36,269,7.5,0,,devon-spalding-1
534,Otis Anderson,UCF,American,12,16,230,14.4,3,19.2,51,275,5.4,4,22.9,67,505,7.5,7,,otis-anderson-1
535,Tyler Mabry,Buffalo,MAC,14,27,230,8.5,2,16.4,0,0,,0,0.0,27,230,8.5,2,,tyler-mabry-2
536,Chuba Hubbard,Oklahoma State,Big 12,13,22,229,10.4,2,17.6,124,740,6.0,7,56.9,146,969,6.6,9,,chuba-hubbard-1
537,Trey Ragas,Louisiana,Sun Belt,14,25,229,9.2,2,16.4,207,1181,5.7,8,84.4,232,1410,6.1,10,,trey-ragas-1
538,Thomas Geddis,Cincinnati,American,12,20,228,11.4,1,19.0,0,0,,0,0.0,20,228,11.4,1,,thomas-geddis-1
539,Zavier Scott,Connecticut,American,10,33,228,6.9,1,22.8,34,210,6.2,0,21.0,67,438,6.5,1,,zavier-scott-1
540,Brant Kuithe,Utah,Pac-12,14,20,227,11.4,1,16.2,1,-2,-2.0,0,-0.1,21,225,10.7,1,,brant-kuithe-1
541,Tony Gaiter IV,Florida International,CUSA,13,24,227,9.5,2,17.5,0,0,,0,0.0,24,227,9.5,2,,tony-gaiter-iv-1
542,Damian King,Liberty,Ind,3,12,226,18.8,2,75.3,4,-2,-0.5,0,-0.7,16,224,14.0,2,,damian-king-1
543,Yo'Heinz Tyler,Ball State,MAC,12,14,226,16.1,2,18.8,0,0,,0,0.0,14,226,16.1,2,,yoheinz-tyler-1
544,D'Marius Gillespie,Louisiana-Monroe,Sun Belt,12,12,225,18.8,1,18.8,0,0,,0,0.0,12,225,18.8,1,,dmarius-gillespie-1
545,Kennedy McKoy,West Virginia,Big 12,12,17,224,13.2,1,18.7,145,802,5.5,8,66.8,162,1026,6.3,9,,kennedy-mckoy-1
546,Micky Crum,Louisville,ACC,12,22,224,10.2,1,18.7,0,0,,0,0.0,22,224,10.2,1,,micky-crum-1
547,Taylor Jackson,Navy,American,13,13,222,17.1,1,17.1,0,0,,0,0.0,13,222,17.1,1,,taylor-jackson-1
548,Maurice Washington,Nebraska,Big Ten,11,24,221,9.2,1,20.1,77,455,5.9,3,41.4,101,676,6.7,4,,maurice-washington-2
549,Raelon Singleton,Houston,American,9,14,221,15.8,3,24.6,0,0,,0,0.0,14,221,15.8,3,,raelon-singleton-1
550,Beau Corrales,North Carolina,ACC,8,18,220,12.2,2,27.5,0,0,,0,0.0,18,220,12.2,2,,beau-corrales-1
551,Desmond Phillips,Toledo,MAC,13,27,220,8.1,0,16.9,0,0,,0,0.0,27,220,8.1,0,,desmond-phillips-1
552,Jabril Clewis,Tulane,American,13,14,220,15.7,1,16.9,0,0,,0,0.0,14,220,15.7,1,,jabril-clewis-1
553,Thai Cottrell,San Jose State,MWC,11,24,220,9.2,1,20.0,14,10,0.7,0,0.9,38,230,6.1,1,,thai-cottrell-1
554,Jordan Asberry,Army,Ind,12,11,219,19.9,4,18.3,36,222,6.2,1,18.5,47,441,9.4,5,,jordan-asberry-1
555,Malik Roberson,San Jose State,MWC,11,21,219,10.4,2,19.9,66,199,3.0,3,18.1,87,418,4.8,5,,malik-roberson-1
556,Michael Walker,Boston College,ACC,12,17,218,12.8,0,18.2,10,57,5.7,0,4.8,27,275,10.2,0,,michael-walker-2
557,Stanley Berryhill III,Arizona,Pac-12,12,14,218,15.6,2,18.2,1,17,17.0,0,1.4,15,235,15.7,2,,stanley-berryhill-iii-1
558,Trey Harrell,Kent State,MAC,11,23,217,9.4,0,19.7,4,24,6.0,0,2.2,27,241,8.9,0,,trey-harrell-1
559,Neil Pau'u,BYU,Ind,13,18,216,12.0,1,16.6,4,13,3.3,0,1.0,22,229,10.4,1,,neil-pauu-1
560,Johnny Johnson III,Oregon,Pac-12,13,17,215,12.6,4,16.5,0,0,,0,0.0,17,215,12.6,4,,johnny-johnson-iii-1
561,Brendan O'Leary-Orange,Nevada,MWC,11,14,214,15.3,4,19.5,0,0,,0,0.0,14,214,15.3,4,,brendan-oleary-orange-1
562,Deric Phouthavong,Bowling Green,MAC,5,20,214,10.7,3,42.8,0,0,,0,0.0,20,214,10.7,3,,deric-phouthavong-1
563,Kam Scott,Missouri,SEC,13,8,214,26.8,2,16.5,0,0,,0,0.0,8,214,26.8,2,,kam-scott-1
564,Riley Lees,Northwestern,Big Ten,14,22,214,9.7,3,15.3,9,35,3.9,1,2.5,31,249,8.0,4,,riley-lees-1
565,Warren Wand,Arkansas State,Sun Belt,13,26,213,8.2,1,16.4,139,792,5.7,4,60.9,165,1005,6.1,5,,warren-wand-1
566,Xavier Gaines,Marshall,CUSA,13,13,213,16.4,1,16.4,1,4,4.0,0,0.3,14,217,15.5,1,,xavier-gaines-2
567,A.J. Ouellette,Ohio,MAC,13,21,212,10.1,2,16.3,213,1306,6.1,12,100.5,234,1518,6.5,14,,aj-ouellette-1
568,Derrion Grim,Fresno State,MWC,14,20,212,10.6,2,15.1,8,40,5.0,1,2.9,28,252,9.0,3,,derrion-grim-1
569,Earnest Patterson,Louisiana,Sun Belt,14,12,212,17.7,1,15.1,2,20,10.0,0,1.4,14,232,16.6,1,,earnest-patterson-1
570,Samuel Emilus,Massachusetts,Ind,6,15,212,14.1,4,35.3,0,0,,0,0.0,15,212,14.1,4,,samuel-emilus-1
571,Tyrie Cleveland,Florida,SEC,12,18,212,11.8,3,17.7,0,0,,0,0.0,18,212,11.8,3,,tyrie-cleveland-1
572,Anthony Muse,New Mexico State,Ind,12,23,210,9.1,1,17.5,1,3,3.0,0,0.3,24,213,8.9,1,,anthony-muse-1
573,Blaze Moorhead,UTSA,CUSA,9,19,210,11.1,1,23.3,1,1,1.0,0,0.1,20,211,10.6,1,,blaze-moorhead-1
574,Derion Kendrick,Clemson,ACC,15,15,210,14.0,0,14.0,5,36,7.2,0,2.4,20,246,12.3,0,,derion-kendrick-1
575,Javonis Isaac,Arkansas State,Sun Belt,10,12,210,17.5,4,21.0,0,0,,0,0.0,12,210,17.5,4,,javonis-isaac-1
576,Clinton Lynch,Georgia Tech,ACC,13,7,209,29.9,2,16.1,41,206,5.0,2,15.8,48,415,8.6,4,,clinton-lynch-2
577,David Bouvier,Kentucky,SEC,12,16,209,13.1,2,17.4,0,0,,0,0.0,16,209,13.1,2,,david-bouvier-1
578,Siaosi Mariner,Utah,Pac-12,12,17,209,12.3,1,17.4,1,0,0.0,0,0.0,18,209,11.6,1,,siaosi-mariner-1
579,Tevin Bush,West Virginia,Big 12,11,14,209,14.9,1,19.0,6,103,17.2,0,9.4,20,312,15.6,1,,tevin-bush-1
580,Demetric Felton,UCLA,Pac-12,12,20,207,10.4,1,17.3,5,27,5.4,0,2.3,25,234,9.4,1,,demetric-felton-1
581,Michael Woods,Arkansas,SEC,10,18,206,11.4,1,20.6,0,0,,0,0.0,18,206,11.4,1,,michael-woods-4
582,Deandre Torrey,North Texas,CUSA,13,25,205,8.2,2,15.8,175,977,5.6,15,75.2,200,1182,5.9,17,,deandre-torrey-1
583,Jack Freudenthal,Wake Forest,ACC,13,15,205,13.7,4,15.8,0,0,,0,0.0,15,205,13.7,4,,jack-freudenthal-1
584,Luke Farrell,Ohio State,Big Ten,13,20,205,10.3,1,15.8,0,0,,0,0.0,20,205,10.3,1,,luke-farrell-1
585,Akilian Butler,Boise State,MWC,13,25,204,8.2,2,15.7,0,0,,0,0.0,25,204,8.2,2,,akilian-butler-1
586,Damien Harris,Alabama,SEC,15,22,204,9.3,0,13.6,150,876,5.8,9,58.4,172,1080,6.3,9,,damien-harris-1
587,Marvin Kinsey,Colorado State,MWC,9,22,204,9.3,1,22.7,63,256,4.1,2,28.4,85,460,5.4,3,,marvin-kinsey-1
588,Osiris St. Brown,Stanford,Pac-12,12,8,204,25.5,1,17.0,0,0,,0,0.0,8,204,25.5,1,,osiris-st-brown-1
589,Brenden Schooler,Oregon,Pac-12,13,21,203,9.7,1,15.6,0,0,,0,0.0,21,203,9.7,1,,brenden-schooler-1
590,Devine Ozigbo,Nebraska,Big Ten,12,23,203,8.8,0,16.9,155,1082,7.0,12,90.2,178,1285,7.2,12,,devine-ozigbo-1
591,Jahan Dotson,Penn State,Big Ten,8,13,203,15.6,0,25.4,0,0,,0,0.0,13,203,15.6,0,,jahan-dotson-1
592,Jaivon Heiligh,Coastal Carolina,Sun Belt,12,14,202,14.4,2,16.8,0,11,,0,0.9,14,213,15.2,2,,jaivon-heiligh-1
593,Jerome Washington,Rutgers,Big Ten,7,11,202,18.4,0,28.9,0,0,,0,0.0,11,202,18.4,0,,jerome-washington-1
594,Renard Bell,Washington State,Pac-12,13,20,202,10.1,5,15.5,0,0,,0,0.0,20,202,10.1,5,,renard-bell-1
595,Toa Taua,Nevada,MWC,13,22,202,9.2,1,15.5,178,872,4.9,6,67.1,200,1074,5.4,7,,toa-taua-1
596,Brandon Sowards,Michigan State,Big Ten,13,18,201,11.2,0,15.5,1,-1,-1.0,0,-0.1,19,200,10.5,0,,brandon-sowards-1
597,Erik Brown,UTEP,CUSA,9,12,201,16.8,2,22.3,0,0,,0,0.0,12,201,16.8,2,,erik-brown-3
598,Tra Minter,South Alabama,Sun Belt,12,23,201,8.7,0,16.8,183,801,4.4,6,66.8,206,1002,4.9,6,,tra-minter-1
599,Cole Neph,Tulsa,American,12,14,200,14.3,3,16.7,0,0,,0,0.0,14,200,14.3,3,,cole-neph-1
600,Devan Stubblefield,Hawaii,MWC,14,13,200,15.4,2,14.3,0,0,,0,0.0,13,200,15.4,2,,devan-stubblefield-1
601,Luke Whittemore,Troy,Sun Belt,13,12,200,16.7,1,15.4,0,0,,0,0.0,12,200,16.7,1,,luke-whittemore-1
602,Diondre Overton,Clemson,ACC,14,14,199,14.2,3,14.2,1,3,3.0,0,0.2,15,202,13.5,3,,diondre-overton-1
603,Mark Quattlebaum,Charlotte,CUSA,12,17,198,11.6,3,16.5,1,1,1.0,0,0.1,18,199,11.1,3,,mark-quattlebaum-1
604,Marquez McNair,UTSA,CUSA,7,17,198,11.6,0,28.3,0,0,,0,0.0,17,198,11.6,0,,marquez-mcnair-1
605,Chris Olave,Ohio State,Big Ten,14,12,197,16.4,3,14.1,0,0,,0,0.0,12,197,16.4,3,,chris-olave-1
606,Kendall Parham,UAB,CUSA,10,14,197,14.1,0,19.7,4,70,17.5,1,7.0,18,267,14.8,1,,kendall-parham-1
607,Kendrick Edwards,Arkansas State,Sun Belt,11,12,197,16.4,2,17.9,0,0,,0,0.0,12,197,16.4,2,,kendrick-edwards-1
608,Patrick Taylor Jr.,Memphis,American,14,17,197,11.6,2,14.1,208,1122,5.4,16,80.1,225,1319,5.9,18,,patrick-taylor-jr-1
609,Cole Herdman,Purdue,Big Ten,12,18,196,10.9,0,16.3,0,0,,0,0.0,18,196,10.9,0,,cole-herdman-1
610,Da'Leon Ward,Texas Tech,Big 12,10,26,196,7.5,1,19.6,79,341,4.3,3,34.1,105,537,5.1,4,,daleon-ward-1
611,Sean Dykes,Memphis,American,13,13,196,15.1,2,15.1,0,0,,0,0.0,13,196,15.1,2,,sean-dykes-2
612,Stanley Clerveaux,South Florida,American,13,22,196,8.9,0,15.1,0,0,,0,0.0,22,196,8.9,0,,stanley-clerveaux-1
613,Ian Bunting,California,Pac-12,13,18,195,10.8,0,15.0,0,0,,0,0.0,18,195,10.8,0,,ian-bunting-1
614,Malik Dunner,Ball State,MAC,12,21,195,9.3,1,16.3,66,305,4.6,4,25.4,87,500,5.7,5,,malik-dunner-1
615,Alex Barnes,Kansas State,Big 12,12,20,194,9.7,0,16.2,256,1355,5.3,12,112.9,276,1549,5.6,12,,alex-barnes-1
616,Joshua Kelley,UCLA,Pac-12,11,27,193,7.1,0,17.5,225,1243,5.5,12,113.0,252,1436,5.7,12,,joshua-kelley-1
617,Terrace Marshall Jr.,LSU,SEC,13,12,192,16.0,0,14.8,0,0,,0,0.0,12,192,16.0,0,,terrace-marshall-jr-1
618,Jordan Jones,Arkansas,SEC,12,17,191,11.2,1,15.9,1,9,9.0,0,0.8,18,200,11.1,1,,jordan-jones-1
619,Cole Fotheringham,Utah,Pac-12,14,17,190,11.2,2,13.6,0,0,,0,0.0,17,190,11.2,2,,cole-fotheringham-1
620,Trevion Thompson,Clemson,ACC,15,21,189,9.0,1,12.6,0,0,,0,0.0,21,189,9.0,1,,trevion-thompson-1
621,Sean Savoy,Virginia Tech,ACC,9,18,188,10.4,2,20.9,8,5,0.6,0,0.6,26,193,7.4,2,,sean-savoy-1
622,CJ Williams,Navy,American,11,9,187,20.8,0,17.0,22,183,8.3,1,16.6,31,370,11.9,1,,cj-williams-2
623,George Rushing,Buffalo,MAC,14,22,187,8.5,4,13.4,0,0,,0,0.0,22,187,8.5,4,,george-rushing-2
624,Tahj Deans,East Carolina,American,11,18,187,10.4,1,17.0,0,0,,0,0.0,18,187,10.4,1,,tahj-deans-1
625,Jalen Camp,Georgia Tech,ACC,12,11,186,16.9,0,15.5,1,3,3.0,0,0.3,12,189,15.8,0,,jalen-camp-1
626,Jarrison Stewart,TCU,Big 12,11,22,186,8.5,0,16.9,1,4,4.0,0,0.4,23,190,8.3,0,,jarrison-stewart-1
627,Travis Homer,Miami (FL),ACC,13,19,186,9.8,0,14.3,164,985,6.0,4,75.8,183,1171,6.4,4,,travis-homer-1
628,Tyler Watts,Texas State,Sun Belt,12,19,186,9.8,0,15.5,5,23,4.6,0,1.9,24,209,8.7,0,,tyler-watts-2
629,Cameron Cole,Central Michigan,MAC,12,19,185,9.7,0,15.4,1,1,1.0,0,0.1,20,186,9.3,0,,cameron-cole-2
630,LeVante Bellamy,Western Michigan,MAC,13,30,185,6.2,1,14.2,205,1228,6.0,6,94.5,235,1413,6.0,7,,levante-bellamy-1
631,Travis Vokolek,Rutgers,Big Ten,12,16,184,11.5,2,15.3,0,0,,0,0.0,16,184,11.5,2,,travis-vokolek-1
632,Rontavious Groves,North Carolina,ACC,9,10,183,18.3,1,20.3,0,0,,0,0.0,10,183,18.3,1,,rontavious-groves-1
633,Rontavius Groves,North Carolina,ACC,8,10,183,18.3,1,22.9,0,0,,0,0.0,10,183,18.3,1,,rontavius-groves-1
634,Ty Chandler,Tennessee,SEC,11,19,183,9.6,3,16.6,115,630,5.5,4,57.3,134,813,6.1,7,,ty-chandler-1
635,Cudjoe Young,North Texas,CUSA,9,17,182,10.7,0,20.2,0,0,,0,0.0,17,182,10.7,0,,cudjoe-young-1
636,Steven Peoples,Virginia Tech,ACC,13,21,182,8.7,1,14.0,158,786,5.0,6,60.5,179,968,5.4,7,,steven-peoples-1
637,Wesley Kennedy III,Georgia Southern,Sun Belt,13,15,182,12.1,0,14.0,63,495,7.9,3,38.1,78,677,8.7,3,,wesley-kennedy-iii-1
638,JJ Jefferson,Northwestern,Big Ten,12,10,181,18.1,2,15.1,1,-3,-3.0,0,-0.3,11,178,16.2,2,,jj-jefferson-1
639,Kiel Pollard,South Carolina,SEC,13,15,181,12.1,2,13.9,0,0,,0,0.0,15,181,12.1,2,,kiel-pollard-1
640,Landen Akers,Iowa State,Big 12,13,10,181,18.1,0,13.9,0,0,,0,0.0,10,181,18.1,0,,landen-akers-1
641,Trey Sermon,Oklahoma,Big 12,14,12,181,15.1,0,12.9,164,947,5.8,13,67.6,176,1128,6.4,13,,trey-sermon-1
642,D.J. Knox,Purdue,Big Ten,13,27,180,6.7,1,13.8,157,883,5.6,8,67.9,184,1063,5.8,9,,dj-knox-1
643,C.J. Marable,Coastal Carolina,Sun Belt,12,15,180,12.0,2,15.0,118,719,6.1,6,59.9,133,899,6.8,8,,torrance-marable-1
644,Solomon Enis,Utah,Pac-12,14,13,179,13.8,1,12.8,0,0,,0,0.0,13,179,13.8,1,,solomon-enis-1
645,Tykee Ogle-Kellogg,UTSA,CUSA,11,14,179,12.8,3,16.3,0,0,,0,0.0,14,179,12.8,3,,tykee-ogle-kellogg-1
646,Daylon Charlot,Kansas,Big 12,10,12,178,14.8,2,17.8,0,0,,0,0.0,12,178,14.8,2,,daylon-charlot-1
647,Parker Houston,San Diego State,MWC,13,16,178,11.1,2,13.7,0,0,,0,0.0,16,178,11.1,2,,parker-houston-1
648,Jeremiah Hawkins,California,Pac-12,13,16,177,11.1,1,13.6,9,12,1.3,0,0.9,25,189,7.6,1,,jeremiah-hawkins-1
649,Kendall Blanton,Missouri,SEC,10,22,177,8.0,2,17.7,0,0,,0,0.0,22,177,8.0,2,,kendall-blanton-1
650,Kesean Strong,Old Dominion,CUSA,9,21,177,8.4,2,19.7,106,499,4.7,9,55.4,127,676,5.3,11,,kesean-strong-1
651,Jordan Wayne-Prather,Bowling Green,MAC,12,18,176,9.8,0,14.7,0,0,,0,0.0,18,176,9.8,0,,jordan-wayne-prather-1
652,Keyshawn Helton,Florida State,ACC,11,11,176,16.0,1,16.0,1,2,2.0,0,0.2,12,178,14.8,1,,keyshawn-helton-1
653,Kylin Hill,Mississippi State,SEC,11,22,176,8.0,4,16.0,117,734,6.3,4,66.7,139,910,6.5,8,,kylin-hill-1
654,Patrick Reed,New Mexico,MWC,11,5,176,35.2,2,16.0,6,9,1.5,0,0.8,11,185,16.8,2,,patrick-reed-1
655,Reggie Corbin,Illinois,Big Ten,12,16,176,11.0,0,14.7,128,1085,8.5,9,90.4,144,1261,8.8,9,,reggie-corbin-1
656,Cade Otton,Washington,Pac-12,14,13,174,13.4,3,12.4,0,0,,0,0.0,13,174,13.4,3,,cade-otton-1
657,Reese Taylor,Indiana,Big Ten,12,28,174,6.2,0,14.5,15,83,5.5,0,6.9,43,257,6.0,0,,reese-taylor-1
