Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,-9999
387,Jordan Berry,28,PIT,P,16,0,0,0,0,0,0,0,3,1,-19,0,0.0,0,0,0,0,0,0,,BerrJo00
388,Justin Bethel,29,2TM,CB,16,0,0,0,0,0,0,0,0,3,0,0,0.0,12,9,3,0,0,0,,BethJu00
388,Justin Bethel,29,BAL,CB,7,0,0,0,0,0,0,0,0,1,0,0,0.0,6,4,2,0,0,0,,BethJu00
388,Justin Bethel,29,NWE,CB,9,0,0,0,0,0,0,0,0,2,0,0,0.0,6,5,1,0,0,0,,BethJu00
389,Reggie Bonnafon,23,CAR,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,BonnRe00
390,Devontae Booker,27,DEN,RB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,0,0,,BookDe00
391,Chris Boswell,28,PIT,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BoswCh00
392,Kendrick Bourne,24,SFO,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BourKe00
393,Tyus Bowser,24,BAL,LB,16,0,0,0,0,0,2,1,0,1,33,1,5.0,24,20,4,3,10,0,,BowsTy00
394,Kris Boyd,23,MIN,CB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,22,20,2,2,0,0,,BoydKr00
395,Hunter Bradley,25,GNB,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,BradHu00
396,Aaron Brewer,29,ARI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,BrewAa00
397,Beau Brinkley,29,TEN,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,,BrinBe00
398,Ben Burr-Kirven,22,SEA,LB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,8,3,5,0,0,0,,BurrBe00
399,Joe Cardona,27,NWE,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,CardJo00
400,Daniel Carlson,24,LVR,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,CarlDa00
401,AJ Cole III,24,LVR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,ColeAJ01
402,Dustin Colquitt,37,KAN,P,16,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,ColqDu20
403,Logan Cooke,24,JAX,P,16,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,CookLo00
404,Cody Core,25,NYG,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,,CoreCo00
405,Mason Crosby,35,GNB,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,CrosMa20
406,Keion Crossen,23,HOU,CB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,13,10,3,0,1,0,,CrosKe00
407,Dane Cruikshank,24,TEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,6,4,0,0,0,,CruiDa00
408,Jordan Dangerfield,29,PIT,CB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,13,6,7,1,1,0,,DangJo00
409,Cody Davis,30,JAX,CB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,13,8,5,0,0,0,,DaviCo02
410,Riley Dixon,26,NYG,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,DixoRi00
411,Nick Dzubnar,28,LAC,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,0,0,0,,DzubNi00
412,Lac Edwards,27,NYJ,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,EdwaLa01
413,Jake Elliott,24,PHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,ElliJa03
414,Jordan Evans,24,CIN,LB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,12,6,6,0,0,0,,EvanJo01
415,Kyler Fackrell,28,GNB,LB,16,0,0,0,0,0,0,0,0,0,0,0,1.0,23,13,10,2,10,0,,FackKy00
416,Ka'imi Fairbairn,25,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,FairKa01
417,Clayton Fejedelem,26,CIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,13,2,0,0,0,,FejeCl00
418,Reid Ferguson,25,BUF,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,FergRe00
419,Zaire Franklin,23,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,,FranZa00
420,Royce Freeman,23,DEN,RB,16,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,,FreeRo00
421,Rashan Gary,22,GNB,DE,16,0,0,0,0,0,0,0,0,1,0,0,2.0,21,13,8,3,3,0,,GaryRa00
422,Matt Gay,25,TAM,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,GayxMa00
423,Jamie Gillan,22,CLE,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,GillJa00
424,Cullen Gillaspia,24,HOU,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,,GillCu00
425,C.J. Goodwin,29,DAL,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,0,0,0,,GoodC.00
426,Jaeden Graham,24,ATL,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,,GrahJa01
427,J.T. Gray,23,NOR,CB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,17,13,4,0,0,0,AP-2,GrayJ.00
428,Shaquem Griffin,24,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,3,0,,GrifSh01
429,Matt Haack,25,MIA,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,HaacMa00
430,Shaun Dion Hamilton,24,WAS,LB,16,0,1,0,0,0,2,1,0,1,0,0,1.0,49,37,12,5,2,0,,DionSh00
431,Justin Hardee,25,NOR,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,11,10,1,0,0,0,,HardJu01
432,Josh Harris,30,ATL,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,HarrJo02
433,Johnny Hekker,29,LAR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,HekkJo00
434,Thomas Hennessy,25,NYJ,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,HennTh00
435,Amani Hooker,21,TEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,20,15,5,0,0,0,,HookAm00
436,Dustin Hopkins,29,WAS,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,HopkDu00
437,DeAndre Houston-Carson,26,CHI,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,,HousDe00
438,Travin Howard,23,LAR,LB,16,0,0,0,0,0,3,0,0,0,0,0,0.0,22,19,3,0,0,0,,HowaTr00
439,Buddy Howell,23,HOU,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,,HoweGr00
440,Charley Hughlett,29,CLE,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,HughCh01
441,Kerry Hyder,28,DAL,DE,16,0,0,0,0,0,0,0,0,1,0,0,1.0,17,10,7,3,4,0,,HydeKe01
442,J.J. Jansen,33,CAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,JansJ.00
443,D'Ernest Johnson,23,CLE,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,JohnDE04
444,Darryl Johnson,22,BUF,DE,16,0,0,0,0,0,0,0,0,0,0,0,1.0,15,10,5,2,2,0,,JohnDa10
445,Cameron Johnston,27,PHI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,JohnCa02
446,Colin Jones,32,CAR,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,0,0,0,,JoneCo01
447,Peter Kalambayi,24,HOU,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,18,10,8,0,0,0,,KalaPe00
448,Sam Koch,37,BAL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,KochSa20
449,Casey Kreiter,29,DEN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,KreiCa00
450,Deon Lacey,29,MIA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,LaceDe00
451,Josh Lambo,29,JAX,K,16,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,AP-2,LambJo00
452,Anthony Levine,32,BAL,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,12,2,1,3,0,,LeviAn00
453,Rick Lovato,27,PHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,PB,LovaRi00
454,Aaron Lynch,26,CHI,DE,16,0,0,0,0,0,2,0,0,0,0,0,2.0,6,4,2,3,9,0,,LyncAa00
455,Justin March,26,DAL,LB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,12,10,2,0,0,0,,MarcJu00
456,Sam Martin,29,DET,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,MartSa01
457,Tyler Matakevich,27,PIT,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,18,16,2,0,0,0,,MataTy00
458,Cole Mazza,24,LAC,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,MazzCo01
459,Daniel McCullers,27,PIT,DT,16,0,0,0,0,0,1,0,0,0,0,0,0.0,8,3,5,0,0,0,,McCuDa00
460,Brandon McManus,28,DEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,McMaBr01
461,A.J. Moore,24,HOU,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,9,5,1,0,0,,MoorA.00
462,C.J. Moore,24,DET,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,MoorCJ01
463,Raheem Mostert,27,SFO,RB,16,0,0,0,0,0,0,0,2,2,0,0,0.0,11,8,3,0,0,0,,MostRa00
464,Jason Myers,28,SEA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,MyerJa00
465,Rakeem Nunez-Roches,26,TAM,DE,16,0,0,0,0,0,0,0,0,1,0,0,0.0,9,5,4,1,1,0,,NuneRa00
466,Mark Nzeocha,29,SFO,LB,16,0,1,1,0,1,1,0,0,0,0,0,0.0,10,8,2,0,0,0,,NzeoMa00
467,Pat O'Donnell,28,CHI,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,ODonPa00
468,Efe Obada,27,CAR,DE,16,0,0,0,0,0,1,0,0,0,0,0,0.0,24,14,10,2,4,0,,ObadEf00
469,Ifeadi Odenigbo,25,MIN,DE,16,0,0,0,0,0,0,1,0,2,56,1,7.0,23,18,5,7,13,0,,OdenIf00
470,Dare Ogunbowale,25,TAM,RB,16,0,0,0,0,0,0,0,2,0,0,0,0.0,3,2,1,0,0,0,,OgunDa00
471,Michael Palardy,27,CAR,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,PalaMi00
472,Bradley Pinion,25,TAM,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,PiniBr00
473,Byron Pringle,26,KAN,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,0,0,,PrinBy00
474,D.J. Reed,23,SFO,CB,16,0,0,0,0,0,2,1,0,1,5,1,0.0,13,11,2,0,0,0,,ReedD.00
475,Luke Rhodes,27,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,RhodLu00
476,Jalen Richard,26,LVR,RB,16,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,,RichJa01
477,Isaac Rochell,24,LAC,DT,16,0,0,0,0,0,1,0,0,0,0,0,1.0,12,3,9,1,1,0,,RochIs00
478,Aldrick Rosas,25,NYG,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,RosaAl00
479,Jason Sanders,24,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,SandJa00
480,Patrick Scales,31,CHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,ScalPa00
481,Nick Scott,24,LAR,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,,ScotNi01
482,Anthony Sherman,31,KAN,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,,SherAn00
483,Trent Sieg,24,LVR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,SiegTr00
484,Matthew Slater,34,NWE,WR,16,0,0,0,0,0,0,0,0,1,0,0,0.0,10,7,3,0,0,0,PBAP-1,SlatMa00
485,Joey Slye,23,CAR,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,SlyeJo00
486,Andre Smith,22,CAR,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,,SmitAn04
487,Dawuane Smoot,24,JAX,DE,16,0,0,0,0,0,0,0,0,1,0,0,6.0,17,12,5,6,7,0,,SmooDa00
488,Julian Stanford,29,BUF,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,8,6,2,0,0,0,,StanJu00
489,Chandon Sullivan,23,GNB,CB,16,0,1,7,0,7,6,1,0,0,0,0,0.0,30,27,3,0,1,0,,SullCh00
490,Ty Summers,24,GNB,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,SummTy00
491,Nick Sundberg,32,WAS,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,SundNi00
492,Cameron Sutton,24,PIT,CB,16,0,1,26,0,26,5,0,0,0,0,0,1.0,16,13,3,2,1,0,,SuttCa00
493,Josh Sweat,22,PHI,DE,16,0,0,0,0,0,1,0,0,0,0,0,4.0,21,16,5,7,10,0,,SweaJo00
494,Mike Thomas,25,LAR,WR,16,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,,ThomMi04
495,Tavierre Thomas,23,CLE,CB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,9,4,5,0,0,0,,ThomTa01
496,Zach Triner,28,TAM,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,TrinZa00
497,Colby Wadman,24,DEN,P,16,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,WadmCo00
498,Dwayne Washington,25,NOR,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,WashDw00
499,Armani Watts,23,KAN,CB,16,0,0,0,0,0,0,0,0,0,0,0,1.0,17,13,4,1,1,0,,WattAr00
500,Tress Way,29,WAS,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,PBAP-2,WayxTr00
501,Jon Weeks,33,HOU,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,WeekJo00
502,James Winchester,30,KAN,LS,16,0,0,0,0,0,0,0,1,0,0,0,0.0,2,1,1,0,0,0,,WincJa00
503,Chase Winovich,24,NWE,LB,16,0,0,0,0,0,0,0,0,0,0,0,5.5,26,17,9,4,10,0,,WinoCh00
504,Mitch Wishnowsky,27,SFO,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,WishMi00
505,Mario Addison,32,CAR,LB,15,15,0,0,0,0,0,2,0,0,0,0,9.5,34,20,14,6,14,0,,AddiMa00
506,Jonathan Allen,24,WAS,DE,15,15,0,0,0,0,1,0,0,1,0,0,6.0,68,46,22,7,10,0,,AlleJo01
507,Prince Amukamara,30,CHI,CB,15,15,0,0,0,0,10,1,0,1,0,0,0.0,53,44,9,1,0,0,,AmukPr00
508,Eli Apple,24,NOR,CB,15,15,0,0,0,0,4,1,0,0,0,0,0.0,58,53,5,0,1,0,,ApplEl00
509,Le'Veon Bell,27,NYJ,RB,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,BellLe00
510,Angelo Blackson,27,HOU,DE,15,15,0,0,0,0,0,0,0,0,0,0,0.0,20,11,9,2,1,0,,BlacAn00
511,Austin Blythe,27,LAR,RG/C,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,BlytAu00
512,James Bradberry,26,CAR,CB,15,15,3,0,0,0,12,0,0,0,0,0,1.0,65,51,14,1,1,0,,BradJa00
513,Jacoby Brissett,27,IND,QB,15,15,0,0,0,0,0,0,7,1,-5,0,0.0,0,0,0,0,0,0,,BrisJa00
514,John Brown,29,BUF,WR,15,15,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,,BrowJo02
515,Chris Carson,25,SEA,RB,15,15,0,0,0,0,0,0,7,1,0,0,0.0,0,0,0,0,0,0,,CarsCh00
516,Landon Collins,25,WAS,S,15,15,0,0,0,0,4,2,0,0,0,0,1.0,117,78,39,9,3,0,,CollLa00
517,Kirk Cousins,31,MIN,QB,15,15,0,0,0,0,0,0,10,4,-7,0,0.0,0,0,0,0,0,0,PB,CousKi00
518,Stefon Diggs,26,MIN,WR,15,15,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,,DiggSt00
519,Pat Elflein,25,MIN,LG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,ElflPa00
520,Zach Ertz,29,PHI,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB,ErtzZa00
521,Clelin Ferrell,22,LVR,DE,15,15,0,0,0,0,5,0,0,1,0,0,4.5,38,24,14,8,8,0,,FerrCl00
522,Tre Flowers,24,SEA,CB,15,15,3,0,0,0,8,1,0,1,0,0,2.0,82,65,17,2,2,0,,FlowTr01
523,Trey Flowers,26,DET,DE,15,15,0,0,0,0,0,2,0,0,0,0,7.0,51,33,18,8,21,0,,FlowTr00
524,Leonard Fournette,24,JAX,RB,15,15,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,FourLe00
525,Graham Glasgow,27,DET,RG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,GlasGr00
526,Eddie Goldman,25,CHI,DT,15,15,0,0,0,0,0,0,0,0,0,0,1.0,29,20,9,2,2,0,,GoldEd00
527,Everson Griffen,32,MIN,DE,15,15,1,17,0,17,2,0,0,0,0,0,8.0,41,26,15,11,24,0,PB,GrifEv99
528,Todd Gurley,25,LAR,RB,15,15,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,GurlTo01
529,Damon Harrison,31,DET,DT,15,15,0,0,0,0,3,0,0,0,0,0,2.0,49,29,20,3,2,0,,HarrDa03
530,Derrick Henry,25,TEN,RB,15,15,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,0,PBAP-2,HenrDe00
531,Dont'a Hightower,29,NWE,LB,15,15,0,0,0,0,4,0,0,1,26,1,5.5,71,47,24,8,13,0,PB,HighDo01
532,Anthony Hitchens,27,KAN,LB,15,15,0,0,0,0,1,1,0,0,0,0,2.0,88,51,37,4,4,0,,HitcAn00
533,Sam Hubbard,24,CIN,DE,15,15,0,0,0,0,3,1,0,0,0,0,8.5,76,46,30,10,13,0,,HubbSa00
534,Mark Ingram,30,BAL,RB,15,15,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,PB,IngrMa01
535,Lamar Jackson,22,BAL,QB,15,15,0,0,0,0,0,0,9,4,-3,0,0.0,0,0,0,0,0,0,PBAP-1AP MVP-1AP OPoY-2,JackLa00
536,Julio Jones,30,ATL,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PBAP-2,JoneJu02
537,Eric Kendricks,27,MIN,LB,15,15,0,0,0,0,12,2,0,2,0,0,0.5,110,70,40,4,2,0,PBAP-1,KendEr00
538,A.J. Klein,28,NOR,LB,15,15,1,14,1,14,2,1,0,0,0,0,2.5,69,47,22,5,5,0,,KleiAJ00
539,Matt Milano,25,BUF,LB,15,15,0,0,0,0,9,1,0,1,0,0,1.5,101,65,36,7,7,0,,MilaMa00
540,Von Miller,30,DEN,LB,15,15,0,0,0,0,2,0,0,0,0,0,8.0,46,33,13,10,20,0,PB,MillVo00
541,D.J. Moore,22,CAR,WR,15,15,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,MoorD.00
542,Steven Nelson,26,PIT,CB,15,15,1,33,0,33,8,0,0,1,0,0,0.0,61,52,9,0,0,0,,NelsSt01
543,Yannick Ngakoue,24,JAX,DE,15,15,1,23,1,23,6,4,0,1,-2,0,8.0,41,36,5,13,15,0,,NgakYa00
544,Brian O'Neill,24,MIN,RT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,ONeiBr00
545,Larry Ogunjobi,25,CLE,DT,15,15,0,0,0,0,1,0,0,0,0,0,5.5,50,35,15,10,13,0,,OgunLa00
546,David Onyemata,27,NOR,DT,15,15,0,0,0,0,1,0,0,0,0,0,3.0,32,22,10,3,11,0,,OnyeDa00
547,Adrian Peterson,34,WAS,RB,15,15,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,,PeteAd01
548,Frank Ragnow,23,DET,C,15,15,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,RagnFr00
549,D.J. Reader,25,HOU,DT,15,15,0,0,0,0,0,0,0,0,0,0,2.5,52,28,24,6,13,0,,ReadD.00
550,Justin Reid,22,HOU,S,15,15,2,55,0,37,5,0,0,1,0,0,0.0,78,57,21,1,1,0,,ReidJu00
551,Xavier Rhodes,29,MIN,CB,15,15,0,0,0,0,6,1,0,0,0,0,0.0,63,54,9,5,0,0,PB,RhodXa00
552,Matt Ryan,34,ATL,QB,15,15,0,0,0,0,0,0,9,2,0,0,0.0,0,0,0,0,0,0,,RyanMa00
553,Richard Sherman,31,SFO,CB,15,15,3,65,1,31,11,0,0,0,0,0,0.0,61,48,13,2,0,0,PBAP-2AP CPoY-5,SherRi00
554,Harrison Smith,30,MIN,S,15,15,3,13,0,13,11,3,0,2,0,0,1.0,85,65,20,4,2,0,PB,SmitHa00
555,Shamar Stephen,28,MIN,DT,15,15,0,0,0,0,3,1,0,1,0,0,1.0,21,15,6,2,2,0,,StepSh00
556,Earl Thomas,30,BAL,S,15,15,2,38,0,24,4,1,0,1,6,0,2.0,49,32,17,2,6,0,PB,ThomEa99
557,Mitchell Trubisky,25,CHI,QB,15,15,0,0,0,0,0,0,5,3,-10,0,0.0,0,0,0,0,0,0,,TrubMi00
558,Kyle Van Noy,28,NWE,LB,15,15,0,0,0,0,3,3,0,2,22,1,6.5,56,41,15,7,15,0,,VanNKy00
559,Deshaun Watson,24,HOU,QB,15,15,0,0,0,0,0,0,10,5,-3,0,0.0,0,0,0,0,0,0,PB,WatsDe00
560,Tre'Davious White,24,BUF,CB,15,15,6,57,0,49,17,2,0,0,0,0,1.0,58,48,10,4,1,0,PBAP-1AP DPoY-5,WhitTr01
561,Marcus Williams,23,NOR,S,15,15,4,56,1,55,13,1,0,1,0,0,0.0,55,40,15,0,0,0,,WillMa06
562,Xavier Woods,24,DAL,S,15,15,2,38,0,29,5,2,0,0,0,0,0.0,77,52,25,1,0,0,,WoodXa00
563,Daryl Worley,24,LVR,CB,15,15,1,0,0,0,8,0,0,1,6,0,0.0,58,51,7,1,0,0,,WorlDa00
564,Marshal Yanda,35,BAL,RG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,PBAP-2,YandMa20
565,Kevin Zeitler,29,NYG,RG,15,15,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,,ZeitKe00
566,Poona Ford,24,SEA,DT,15,14,0,0,0,0,1,0,0,1,0,0,0.5,32,21,11,5,3,0,,FordPo00
567,Byron Jones,27,DAL,CB,15,14,0,0,0,0,6,1,0,0,0,0,0.0,46,37,9,0,0,0,,JoneBy00
568,Kevin King,24,GNB,CB,15,14,5,54,0,39,15,1,0,0,0,0,1.0,66,56,10,3,1,0,,KingKe01
569,Bradley McDougald,29,SEA,S,15,14,2,0,0,0,6,1,0,1,0,0,0.5,70,52,18,1,2,0,,McDoBr01
570,Greg Robinson,27,CLE,LT,15,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,RobiGr01
571,Ryan Fitzpatrick,37,MIA,QB,15,13,0,0,0,0,0,0,9,5,-8,0,0.0,0,0,0,0,0,0,,FitzRy00
572,Jackrabbit Jenkins,31,2TM,CB,15,14,5,84,0,62,16,0,0,0,0,0,0.0,61,50,11,0,0,0,,JenkJa03
572,Jackrabbit Jenkins,31,NYG,CB,13,13,4,84,0,62,14,0,0,0,0,0,0.0,54,45,9,0,0,0,,JenkJa03
572,Jackrabbit Jenkins,31,NOR,CB,2,1,1,0,0,0,2,0,0,0,0,0,0.0,7,5,2,0,0,0,,JenkJa03
573,Terrell Suggs,37,2TM,LB,15,13,0,0,0,0,0,4,0,1,0,0,6.5,40,24,16,9,9,0,,SuggTe99
573,Terrell Suggs,37,ARI,LB,13,13,0,0,0,0,0,4,0,1,0,0,5.5,37,23,14,8,7,0,,SuggTe99
573,Terrell Suggs,37,KAN,LB,2,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,2,1,2,0,,SuggTe99
574,Rock Ya-Sin,23,IND,CB,15,13,1,0,0,0,5,0,0,1,0,0,0.0,62,54,8,2,0,0,,Ya-SRo00
575,Lorenzo Carter,24,NYG,LB,15,12,0,0,0,0,5,1,0,0,0,0,4.5,45,25,20,6,13,0,,CartLo01
576,Alexander Johnson,28,DEN,LB,15,12,1,0,0,0,3,2,0,1,0,0,1.5,93,51,42,5,4,0,,JohnAl01
577,B.W. Webb,29,CIN,CB,15,12,1,1,0,1,7,0,0,0,0,0,0.0,37,30,7,1,0,0,,WebbBW00
578,Elijah Wilkinson,24,DEN,RT,15,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,WilkEl00
579,Corey Davis,24,TEN,TE,15,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,DaviCo03
580,Deebo Samuel,23,SFO,WR,15,11,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,SamuDe00
581,Dede Westbrook,26,JAX,WR,15,11,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,,WestDe00
582,Vince Biegel,26,MIA,LB,15,10,1,7,0,7,1,0,0,0,0,0,2.5,59,27,32,7,13,0,,BiegVi00
583,Clayton Geathers,27,IND,S,15,10,1,0,0,0,1,0,0,0,0,0,0.0,54,40,14,1,0,0,,GeatCl00
584,Cody Latimer,27,NYG,WR,15,10,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,LatiCo00
