Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,-9999
202,Keith Smith,29,ATL,FB,17,8,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,,SmitKe03
203,Freddie Swain,23,SEA,WR,17,8,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,,SwaiFr00
204,Tavierre Thomas,25,HOU,CB,17,8,2,48,1,48,4,1,0,0,0,0,0.0,86,51,35,1,1,0,,ThomTa01
205,K.J. Wright,32,LVR,LB,17,8,0,0,0,0,0,0,0,0,0,0,0.0,51,25,26,2,0,0,,WrigK.00
206,Olamide Zaccheaus,24,ATL,WR,17,8,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,ZaccOl01
207,Mo Alie-Cox,28,IND,TE,17,7,0,0,0,0,0,0,1,0,0,0,0.0,3,2,1,0,0,0,,AlieMo00
208,Ugo Amadi,24,SEA,CB,17,7,1,12,0,12,6,1,1,0,0,0,0.0,54,42,12,2,0,0,,AmadUg00
209,Tom Compton,32,SFO,RT,17,7,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,CompTo00
210,Sony Michel,26,LAR,RB,17,7,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,MichSo00
211,George Odum,28,IND,S,17,7,1,21,0,21,2,1,0,1,0,0,0.0,55,45,10,0,1,0,,OdumGe00
212,Sheldon Richardson,31,MIN,DE,17,7,0,0,0,0,4,1,0,1,0,0,2.5,39,24,15,6,13,0,,RichSh00
213,Daniel Sorensen,31,KAN,S,17,7,2,75,1,75,8,0,0,0,0,0,1.0,51,40,11,3,3,0,,SoreDa01
214,Eric Tomlinson,29,BAL,TE,17,7,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,,TomlEr01
215,Darrel Williams,26,KAN,RB,17,7,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,WillDa10
216,Tavon Young,27,BAL,CB,17,7,1,0,0,0,3,0,0,0,0,0,2.0,35,30,5,4,3,0,,YounTa01
217,Derrick Barnes,22,DET,LB,17,6,0,0,0,0,2,0,0,0,0,0,2.0,67,42,25,4,2,0,,BarnDe02
218,Tarell Basham,27,DAL,DE,17,6,0,0,0,0,0,1,0,1,0,0,3.5,39,21,18,3,11,0,,BashTa00
219,DeAndre Carter,28,WAS,WR,17,6,0,0,0,0,0,0,3,1,0,0,0.0,1,1,0,0,0,0,,CartDe02
220,Zaven Collins,22,ARI,CB,17,6,0,0,0,0,3,0,0,0,0,0,0.0,25,13,12,1,0,0,,CollZa00
221,Michael Danna,24,KAN,DE,17,6,0,0,0,0,1,2,0,0,0,0,3.0,26,11,15,3,10,0,,DannMi00
222,Dane Jackson,25,BUF,CB,17,6,0,0,0,0,6,0,0,0,0,0,0.0,41,33,8,0,0,0,,JackDa02
223,Jakob Johnson,27,NWE,FB,17,6,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,JohnJa12
224,Alim McNeill,21,DET,DT,17,6,0,0,0,0,1,0,0,0,0,0,2.0,39,15,24,3,3,0,,McNeAl00
225,Joe Tryon-Shoyinka,22,TAM,LB,17,6,0,0,0,0,3,0,0,0,0,0,4.0,29,21,8,5,10,0,,TryoJo00
226,Kendrick Bourne,26,NWE,WR,17,5,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,BourKe00
227,Divine Deablo,23,LVR,LB,17,5,0,0,0,0,1,0,0,1,0,0,0.0,45,28,17,1,0,0,,DeabDi00
228,Justin Ellis,31,BAL,DT,17,5,0,0,0,0,0,0,0,0,0,0,0.0,18,7,11,0,1,0,,ElliJu01
229,Neville Hewitt,28,HOU,LB,17,5,0,0,0,0,0,0,0,0,0,0,0.0,60,37,23,1,1,0,,HewiNe00
230,Mike Hughes,24,KAN,CB,17,5,1,0,0,0,6,4,1,1,23,1,0.0,47,40,7,0,0,0,,HughMi00
231,Julian Love,23,NYG,CB,17,5,1,0,0,0,7,0,0,1,-3,0,0.5,66,36,30,1,2,0,,LoveJu00
232,Nik Needham,25,MIA,CB,17,5,2,28,1,28,5,0,0,1,0,0,1.0,59,48,11,1,2,0,,NeedNi00
233,Ben Niemann,26,KAN,LB,17,5,0,0,0,0,1,0,0,2,0,0,1.0,57,39,18,2,1,0,,NiemBe00
234,Josh Palmer,22,LAC,WR,17,5,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,PalmJo00
235,Jaelan Phillips,22,MIA,LB,17,5,0,0,0,0,1,0,0,1,0,0,8.5,42,23,19,9,16,0,,PhilJa02
236,Byron Pringle,28,KAN,WR,17,5,0,0,0,0,0,0,2,1,0,0,0.0,1,1,0,0,0,0,,PrinBy00
237,Stephen Anderson,28,LAC,TE,17,4,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,AndeSt01
238,Zack Baun,25,NOR,LB,17,4,0,0,0,0,0,0,0,0,0,0,0.0,30,22,8,0,2,0,,BaunZa00
239,Damiere Byrd,28,CHI,WR,17,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,ByrdDa00
240,Ross Cockrell,30,TAM,CB,17,4,0,0,0,0,7,1,0,0,0,0,0.0,43,29,14,0,2,0,,CockRo00
241,Carl Davis,29,NWE,DT,17,4,0,0,0,0,0,0,0,0,0,0,1.0,19,12,7,1,1,0,,DaviCa01
242,Nyheim Hines,25,IND,RB,17,4,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,HineNy00
243,James Pierre,25,PIT,CB,17,4,1,0,0,0,4,3,0,0,0,0,0.0,47,37,10,0,0,0,,PierJa01
244,Eric Rowe,29,MIA,CB,17,4,0,0,0,0,4,3,0,0,0,0,0.0,71,43,28,0,1,0,,RoweEr00
245,Eric Saubert,27,DEN,TE,17,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,SaubEr00
246,Jeremy Sprinkle,27,DAL,TE,17,4,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,SpriJe00
247,Derek Watt,29,PIT,FB,17,4,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,0,0,0,,WattDe00
248,Cameron Brate,30,TAM,TE,17,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BratCa00
249,Oren Burks,26,GNB,LB,17,3,0,0,0,0,0,0,0,1,0,0,0.5,36,24,12,1,2,0,,BurkOr00
250,Andre Cisco,21,JAX,CB,17,3,0,0,0,0,2,2,0,0,0,0,0.0,26,19,7,0,0,0,,CiscAn00
251,Leki Fotu,23,ARI,DT,17,3,0,0,0,0,3,1,0,0,0,0,0.0,19,8,11,2,0,0,,FotuLe00
252,Javelin Guidry,23,NYJ,CB,17,3,0,0,0,0,3,0,0,0,0,0,0.0,48,33,15,1,1,0,,GuidJa01
253,Michael Hoecht,24,LAR,DE,17,3,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,,HoecMi00
254,Mack Hollins,28,MIA,WR,17,3,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,0,0,0,,HollMa00
255,Tyler Johnson,23,TAM,WR,17,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,JohnTy00
256,Tre Norwood,22,PIT,CB,17,3,1,0,0,0,4,0,0,0,0,0,0.0,38,32,6,2,0,0,,NorwTr00
257,Elijhaa Penny,28,NYG,RB,17,3,0,0,0,0,0,0,0,0,0,0,0.0,9,3,6,0,0,0,,PennEl00
258,Keith Taylor,23,CAR,CB,17,3,0,0,0,0,3,1,0,0,0,0,0.0,38,31,7,1,0,0,,TaylKe03
259,Charlie Woerner,24,SFO,TE,17,3,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,,WoerCh00
260,Christian Barmore,22,NWE,DT,17,2,0,0,0,0,2,0,0,0,0,0,1.5,46,23,23,3,9,0,,BarmCh00
261,AJ Dillon,23,GNB,RB,17,2,0,0,0,0,0,0,2,1,3,0,0.0,1,1,0,0,0,0,,DillAJ00
262,Carlos Dunlap,32,SEA,DE,17,2,0,0,0,0,7,1,0,0,0,0,8.5,35,24,11,8,14,0,,DunlCa99
263,Demetrius Flannigan-Fowles,25,SFO,CB,17,2,0,0,0,0,0,0,0,0,0,0,0.0,29,13,16,0,0,0,,FlanDe00
264,Antonio Hamilton,28,ARI,CB,17,2,0,0,0,0,4,0,0,1,0,0,0.0,38,31,7,1,0,0,,HamiAn01
265,Khalil Herbert,23,CHI,RB,17,2,0,0,0,0,0,0,1,3,0,0,0.0,3,1,2,0,0,0,,HerbKh00
266,D'Ernest Johnson,25,CLE,RB,17,2,0,0,0,0,0,0,1,1,0,0,0.0,1,0,1,0,0,0,,JohnDE04
267,Patrick Johnson,23,PHI,DE,17,2,0,0,0,0,0,0,0,0,0,0,0.0,17,11,6,1,0,0,,JohnPa02
268,Anthony Nelson,24,TAM,DE,17,2,0,0,0,0,1,0,0,1,0,0,5.0,22,13,9,7,10,0,,NelsAn01
269,Dare Ogunbowale,27,JAX,RB,17,2,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,,OgunDa00
270,Bravvion Roy,25,CAR,DT,17,2,0,0,0,0,2,0,0,0,0,0,0.0,30,13,17,1,2,0,,RoyxBr00
271,Tremon Smith,25,HOU,CB,17,2,0,0,0,0,0,0,0,1,0,0,0.0,21,16,5,0,0,0,,SmitTr04
272,Kentavius Street,25,SFO,DE,17,2,0,0,0,0,0,1,0,0,0,0,3.0,27,15,12,6,5,0,,StreKe00
273,Mykal Walker,24,ATL,LB,17,2,1,66,1,66,4,0,0,1,4,0,0.0,35,17,18,0,1,0,,WalkMy00
274,Garret Wallow,22,HOU,LB,17,2,0,0,0,0,0,0,0,0,0,0,1.0,23,15,8,2,1,0,,WallGa00
275,Milton Williams,22,PHI,DT,17,2,0,0,0,0,2,0,0,0,0,0,2.0,30,15,15,6,6,0,,WillMi08
276,Brandon Bolden,31,NWE,RB,17,1,0,0,0,0,0,0,1,0,0,0,0.0,11,9,2,0,0,0,,BoldBr00
277,Adam Butler,27,MIA,DT,17,1,0,0,0,0,3,0,0,0,0,0,2.0,17,9,8,2,5,0,,ButlAd00
278,Marqui Christian,27,CHI,CB,17,1,0,0,0,0,1,0,0,0,0,0,0.0,12,7,5,0,0,0,,ChriMa00
279,Ashton Dulin,24,IND,WR,17,1,0,0,0,0,0,0,0,3,0,1,0.0,17,12,5,0,0,0,AP-2,DuliAs00
280,Troy Dye,25,MIN,LB,17,1,0,0,0,0,0,0,0,0,0,0,0.0,20,12,8,0,0,0,,DyexTr00
281,Godwin Igwebuike,27,DET,RB,17,1,0,0,0,0,0,0,2,0,0,0,0.0,7,4,3,0,0,0,,IgweGo00
282,Jaquan Johnson,26,BUF,CB,17,1,1,25,0,25,1,0,0,0,0,0,0.0,14,8,6,0,0,0,,JohnJa11
283,Christian Jones,30,CHI,LB,17,1,0,0,0,0,0,0,0,0,0,0,0.0,24,13,11,0,0,0,,JoneCh05
284,Anthony Levine,34,BAL,CB,17,1,0,0,0,0,1,0,0,0,0,0,0.0,12,9,3,0,0,0,,LeviAn00
285,C.J. Moore,26,DET,CB,17,1,1,21,0,21,1,0,0,0,0,0,0.0,22,13,9,0,1,0,,MoorCJ01
286,Stanley Morgan Jr.,25,CIN,WR,17,1,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,0,0,0,,MorgSt02
287,Jaret Patterson,22,WAS,RB,17,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,PattJa01
288,Del'Shawn Phillips,25,NYJ,LB,17,1,0,0,0,0,0,0,0,1,34,0,1.0,31,11,20,2,1,0,,PhilDe00
289,Anthony Pittman,25,DET,LB,17,1,0,0,0,0,1,0,0,0,0,0,0.0,18,9,9,0,1,0,,PittAn01
290,Hassan Ridgeway,27,PHI,DT,17,1,0,0,0,0,0,1,0,0,0,0,2.0,20,10,10,1,5,0,,RidgHa00
291,Isaiah Rodgers,23,IND,CB,17,1,3,24,0,12,7,0,1,0,0,0,0.0,49,39,10,1,0,0,,RodgIs00
292,Nick Scott,26,LAR,CB,17,1,2,3,0,3,4,0,0,0,0,0,0.0,47,28,19,0,0,0,,ScotNi01
293,Nathan Shepherd,28,NYJ,DT,17,1,0,0,0,0,0,0,0,0,0,0,0.0,28,17,11,0,8,0,,ShepNa00
294,Trent Sherfield,25,SFO,WR,17,1,0,0,0,0,0,0,0,2,0,0,0.0,4,4,0,0,0,0,,SherTr00
295,E.J. Speed,26,IND,LB,17,1,0,0,0,0,1,1,0,0,0,0,0.0,31,23,8,0,0,0,,SpeeEJ00
296,Tylan Wallace,22,BAL,WR,17,1,0,0,0,0,0,0,0,0,0,0,0.0,9,4,5,0,0,0,,WallTy00
297,Jihad Ward,27,JAX,DE,17,1,0,0,0,0,0,0,0,0,0,0,2.0,32,10,22,3,7,0,,WardJi02
298,Tershawn Wharton,23,KAN,DE,17,1,1,0,0,0,1,2,0,0,0,0,2.0,29,13,16,0,2,0,,WharTe00
299,Javonte Williams,21,DEN,RB,17,1,0,0,0,0,0,0,2,1,0,0,0.0,1,1,0,0,0,0,,WillJa10
300,Matthew Adams,26,IND,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,10,8,2,0,0,0,,AdamMa00
301,Mario Addison,34,BUF,DE,17,0,0,0,0,0,0,2,0,0,0,0,7.0,29,20,9,8,7,0,,AddiMa00
302,Troy Apke,26,WAS,CB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,6,5,1,0,0,0,,ApkeTr00
303,Kalen Ballage,26,PIT,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BallKa00
304,Tyler Bass,24,BUF,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BassTy00
305,Nick Bellore,32,SEA,LB,17,0,0,0,0,0,0,1,0,0,0,0,0.0,15,9,6,0,0,0,,BellNi01
306,Justin Bethel,31,NWE,CB,17,0,0,0,0,0,1,1,0,0,0,0,0.0,12,9,3,0,0,0,,BethJu00
307,Henry Black,24,GNB,S,17,0,1,0,0,0,2,1,0,0,0,0,0.0,38,28,10,0,0,0,,BlacHe00
308,Jacob Bobenmoyer,24,DEN,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,BobeJa00
309,Corey Bojorquez,25,GNB,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BojoCo00
310,Chris Boswell,30,PIT,K,17,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,BoswCh00
311,K.J. Britt,22,TAM,LB,17,0,0,0,0,0,1,0,0,0,0,0,0.0,12,7,5,1,1,0,,BritKJ00
312,Joe Cardona,29,NWE,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,CardJo00
313,Corey Clement,27,DAL,RB,17,0,0,0,0,0,0,0,0,0,3,0,0.0,4,4,0,0,0,0,,ClemCo00
314,AJ Cole III,26,LVR,P,17,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,PBAP-1,ColeAJ01
315,Morgan Cox,35,TEN,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,CoxxMo00
316,Mason Crosby,37,GNB,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,CrosMa20
317,DeeJay Dallas,23,SEA,RB,17,0,0,0,0,0,0,1,1,1,0,0,0.0,10,6,4,0,0,0,,DallDe00
318,Scott Daly,27,DET,G,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,DalySc01
319,Cody Davis,32,NWE,CB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,15,9,6,0,0,0,,DaviCo02
320,Andrew DePaola,34,MIN,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,DePaAn00
321,Riley Dixon,28,NYG,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,DixoRi00
322,Nick Dzubnar,30,TEN,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,15,6,9,0,0,0,,DzubNi00
323,Samuel Eguavoen,28,MIA,LB,17,0,0,0,0,0,0,0,0,1,0,1,0.5,16,9,7,0,7,0,,EguaSa00
324,Alex Erickson,29,CAR,WR,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,EricAl01
325,Matthias Farley,29,TEN,CB,17,0,0,0,0,0,0,1,0,1,-1,0,0.0,16,12,4,0,0,0,,FarlMa00
326,Clayton Fejedelem,28,MIA,CB,17,0,0,0,0,0,0,0,1,0,-1,0,0.0,7,5,2,0,0,0,,FejeCl00
327,Blake Ferguson,24,MIA,LS,17,0,0,0,0,0,0,0,0,1,-2,0,0.0,3,2,1,0,0,0,,FergBl00
328,Reid Ferguson,27,BUF,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,FergRe00
329,Matt Gay,27,LAR,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB,GayxMa00
330,Ulysees Gilbert,24,PIT,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,15,11,4,0,0,0,,GilbUl00
331,Blake Gillikin,23,NOR,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,GillBl00
332,C.J. Goodwin,31,DAL,CB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,10,7,3,0,0,0,,GoodC.00
333,Matt Haack,27,BUF,P,17,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,HaacMa00
334,Clark Harris,37,CIN,TE,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,HarrCl20
335,Josh Harris,32,ATL,CB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,0,0,0,PBAP-2,HarrJo02
336,Penny Hart,25,SEA,WR,17,0,0,0,0,0,0,0,0,0,0,0,0.0,11,6,5,0,0,0,,HartPe01
337,Marquis Haynes,28,CAR,LB,17,0,0,0,0,0,1,0,0,0,0,0,3.0,20,9,11,3,5,0,,HaynMa01
338,Johnny Hekker,31,LAR,P,17,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,HekkJo00
339,Thomas Hennessy,27,NYJ,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,HennTh00
340,Dustin Hopkins,31,2TM,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,HopkDu00
340,Dustin Hopkins,31,WAS,K,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,HopkDu00
340,Dustin Hopkins,31,LAC,K,11,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,HopkDu00
341,Tarron Jackson,23,PHI,DE,17,0,0,0,0,0,0,1,0,0,0,0,1.0,18,11,7,2,1,0,,JackTa02
342,J.J. Jansen,35,CAR,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,JansJ.00
343,Taiwan Jones,33,BUF,RB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,6,4,2,0,0,0,,JoneTa00
344,Arden Key,25,SFO,DE,17,0,0,0,0,0,1,0,0,0,0,0,6.5,22,11,11,5,17,0,,KeyxAr00
345,Miles Killebrew,28,PIT,CB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,1,0,0,,KillMi00
346,Younghoe Koo,27,ATL,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,KooxYo00
347,Christian Kuntz,27,PIT,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,KuntCh02
348,Justin Layne,23,PIT,CB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,16,12,4,0,0,0,,LaynJu00
349,Rick Lovato,29,PHI,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,LovaRi00
350,Tyler Matakevich,29,BUF,LB,17,0,1,15,0,15,1,0,0,0,0,0,0.0,19,12,7,0,0,0,,MataTy00
351,Ross Matiscik,25,JAX,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,MatiRo00
352,Brandon McManus,30,DEN,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,McMaBr01
353,Jake McQuaide,34,DAL,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,McQuJa00
354,Nick Moore,29,BAL,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,MoorNi00
355,Jason Myers,30,SEA,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,MyerJa00
356,Siran Neal,27,BUF,CB,17,0,0,0,0,0,0,1,0,1,0,0,0.0,23,16,7,0,0,0,,NealSi00
357,Nick Niemann,24,LAC,LB,17,0,1,0,0,0,1,0,0,0,0,0,0.0,22,15,7,0,0,0,,NiemNi00
358,Dorian O'Daniel,27,KAN,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,0,0,,ODanDo00
359,Pat O'Donnell,30,CHI,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,ODonPa00
360,Alex Okafor,30,KAN,DE,17,0,0,0,0,0,2,1,0,0,0,0,1.5,23,7,16,0,7,0,,OkafAl00
361,Matthew Orzech,26,LAR,LS,17,0,0,0,0,0,0,0,1,0,-4,0,0.0,1,1,0,0,0,0,,OrzeMa00
362,Matt Overton,36,LAC,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,OverMa00
363,Shaquille Quarterman,24,JAX,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,30,16,14,1,0,0,,QuarSh00
364,Rigoberto Sanchez,27,IND,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,SancRi00
365,Patrick Scales,33,CHI,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,ScalPa00
366,Matthew Slater,36,NWE,WR,17,0,0,0,0,0,0,0,0,0,0,0,0.0,11,3,8,0,0,0,PBAP-2,SlatMa00
367,Tedarrell Slaton,24,GNB,DT,17,0,0,0,0,0,0,0,0,0,0,0,1.0,23,14,9,0,2,0,,SlatTe00
368,Benny Snell Jr.,23,PIT,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,0,0,0,,SnelBe00
369,Julian Stanford,31,CAR,LB,17,0,0,0,0,0,0,1,0,0,0,0,0.0,14,8,6,0,0,0,,StanJu00
370,Shamar Stephen,30,DEN,DT,17,0,0,0,0,0,2,0,0,0,0,0,0.0,34,12,22,0,3,0,,StepSh00
371,Grant Stuard,23,TAM,LB,17,0,0,0,0,0,0,1,0,0,0,0,0.0,15,8,7,0,0,0,,StuaGr00
372,Solomon Thomas,26,LVR,DE,17,0,0,0,0,0,2,2,0,0,0,0,3.5,34,17,17,3,12,0,,ThomSo00
373,Deionte Thompson,24,ARI,CB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,,ThomDe06
374,Jon Weeks,35,HOU,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,WeekJo00
375,Mitch Wishnowsky,29,SFO,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,WishMi00
376,Davante Adams,29,GNB,WR,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PBAP-1,AdamDa01
377,Keenan Allen,29,LAC,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,PB,AlleKe00
378,Jerome Baker,25,MIA,LB,16,16,1,0,0,0,4,1,0,0,0,0,5.5,92,62,30,9,15,0,,BakeJe00
379,Vonn Bell,27,CIN,S,16,16,1,15,0,15,8,3,0,1,0,0,0.5,97,64,33,5,1,0,,BellVo00
380,Ja'Whaun Bentley,25,NWE,LB,16,16,0,0,0,0,2,3,0,0,0,0,1.0,109,68,41,5,5,0,,BentJa00
381,Joey Bosa,26,LAC,LB,16,16,0,0,0,0,0,7,0,0,0,0,10.5,51,36,15,5,20,0,PB,BosaJo00
382,Bradley Bozeman,27,BAL,C,16,16,0,0,0,0,0,0,1,0,-2,0,0.0,1,1,0,0,0,0,,BozeBr00
383,Michael Brockers,31,DET,DE,16,16,0,0,0,0,0,0,0,0,0,0,1.0,52,23,29,4,1,0,,BrocMi00
384,Anthony Brown,28,DAL,CB,16,16,3,45,1,45,17,1,0,0,0,0,0.0,71,59,12,1,0,0,,BrowAn02
385,Marquise Brown,24,BAL,WR,16,16,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,BrowMa04
386,Joe Burrow,25,CIN,QB,16,16,0,0,0,0,0,0,5,1,0,0,0.0,1,1,0,0,0,0,AP CPoY-1,BurrJo01
387,De'Vondre Campbell,28,GNB,LB,16,16,2,15,0,13,5,2,0,1,3,0,2.0,146,102,44,6,6,0,AP-1,CampDe00
388,Jeremy Chinn,23,CAR,S,16,16,1,0,0,0,5,1,0,1,16,0,1.0,107,75,32,6,5,0,,ChinJe00
389,Chuck Clark,26,BAL,S,16,16,2,17,1,17,12,0,0,0,0,0,1.0,80,49,31,3,1,0,,ClarCh00
390,Kenny Clark,26,GNB,DT,16,16,0,0,0,0,0,0,0,1,0,0,4.0,48,27,21,6,13,0,PB,ClarKe01
391,Kirk Cousins,33,MIN,QB,16,16,0,0,0,0,0,0,12,4,0,0,0.0,1,1,0,0,0,0,PB,CousKi00
392,Fletcher Cox,31,PHI,DT,16,16,0,0,0,0,0,2,0,1,0,1,3.5,35,25,10,7,12,0,,CoxxFl00
393,Demario Davis,32,NOR,LB,16,16,0,0,0,0,7,0,0,0,0,0,3.0,105,70,35,13,10,0,AP-2,DaviDe00
394,Trevon Diggs,23,DAL,CB,16,16,11,142,2,59,21,0,0,0,0,0,0.0,52,43,9,0,0,0,PBAP-1,DiggTr00
395,Austin Ekeler,26,LAC,RB,16,16,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,,EkelAu00
396,Mike Evans,28,TAM,WR,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB,EvanMi00
397,Noah Fant,24,DEN,TE,16,16,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,FantNo00
398,Matt Feiler,29,LAC,LG,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,FeilMa00
399,Minkah Fitzpatrick,25,PIT,S,16,16,2,18,0,18,7,1,0,1,-1,0,0.0,124,84,40,1,0,0,,FitzMi00
400,John Franklin-Myers,25,NYJ,DE,16,16,1,32,0,32,1,1,0,0,0,0,6.0,35,17,18,6,14,0,,FranJo02
401,Jordan Fuller,23,LAR,S,16,16,1,34,0,34,4,0,0,0,0,0,0.0,113,63,50,1,0,0,,FullJo01
402,Kendall Fuller,26,WAS,CB,16,16,1,0,0,0,16,0,0,0,0,0,1.0,77,64,13,2,1,0,,FullKe00
403,Rashan Gary,24,GNB,LB,16,16,0,0,0,0,0,2,0,1,0,0,9.5,47,27,20,8,28,0,,GaryRa00
404,Melvin Gordon,28,DEN,RB,16,16,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,GordMe00
