Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,-9999
202,Jerry Tillery,24,LAC,DE,16,11,0,0,0,0,2,2,0,1,0,0,3.0,30,19,11,3,14,0,,TillJe00
203,Andrew Van Ginkel,25,MIA,LB,16,11,0,0,0,0,4,3,0,1,78,1,5.5,48,29,19,7,10,0,,VanGAn00
204,Carlos Watkins,27,HOU,LB,16,11,0,0,0,0,3,0,0,1,0,0,2.0,27,17,10,4,2,0,,WatkCa00
205,Giovani Bernard,29,CIN,RB,16,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,BernGi00
206,Cam Sims,24,WAS,WR,16,10,0,0,0,0,0,0,1,2,0,0,0.0,4,4,0,0,0,0,,SimsCa00
207,Chandon Sullivan,24,GNB,CB,16,10,1,7,1,7,6,0,0,0,0,0,0.0,41,32,9,0,0,0,,SullCh00
208,Jahlani Tavai,24,DET,LB,16,10,0,0,0,0,0,2,0,1,0,0,0.0,58,32,26,2,1,0,,TavaJa00
209,Greg Ward,25,PHI,WR,16,10,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,WardGr02
210,Darious Williams,27,LAR,CB,16,10,4,21,0,19,14,0,0,0,0,0,0.0,44,37,7,1,0,0,,WillDa09
211,Isaac Yiadom,24,NYG,CB,16,10,0,0,0,0,5,1,0,0,0,0,0.5,46,29,17,0,1,0,,YiadIs00
212,Alex Anzalone,26,NOR,LB,16,9,0,0,0,0,0,0,0,0,0,0,0.0,41,22,19,3,0,0,,AnzaAl00
213,Tarell Basham,26,NYJ,LB,16,9,0,0,0,0,1,3,0,0,0,0,3.5,36,19,17,5,13,0,,BashTa00
214,Angelo Blackson,28,ARI,DT,16,9,0,0,0,0,0,0,0,0,0,0,2.5,24,15,9,4,8,0,,BlacAn00
215,Jack Crawford,32,TEN,DE,16,9,0,0,0,0,0,1,0,0,0,0,2.0,28,20,8,3,10,0,,CrawJa00
216,Ross Dwelley,25,SFO,TE,16,9,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,DwelRo00
217,Jalen Guyton,23,LAC,WR,16,9,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,GuytJa01
218,Cole Kmet,21,CHI,TE,16,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,KmetCo00
219,Darnell Mooney,23,CHI,WR,16,9,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,MoonDa00
220,Romeo Okwara,25,DET,DE,16,9,0,0,0,0,1,3,0,1,0,0,10.0,44,32,12,11,18,1,,OkwaRo01
221,Demarcus Robinson,26,KAN,WR,16,9,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,RobiDe01
222,Chase Winovich,25,NWE,DE,16,9,1,0,0,0,2,1,0,0,0,0,5.5,48,33,15,6,12,0,,WinoCh00
223,Henry Anderson,29,NYJ,DE,16,8,0,0,0,0,0,0,0,0,0,0,0.5,42,19,23,4,3,0,,AndeHe00
224,Alex Bars,25,CHI,RG,16,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,BarsAl01
225,Taven Bryan,24,JAX,DT,16,8,0,0,0,0,0,0,0,0,0,0,0.5,18,10,8,3,6,0,,BryaTa00
226,Devante Downs,25,NYG,LB,16,8,0,0,0,0,1,0,1,1,0,0,0.0,33,25,8,0,1,0,,DownDe00
227,Willie Gay Jr.,22,KAN,LB,16,8,0,0,0,0,3,1,0,0,0,0,1.0,39,29,10,3,1,0,,GayJWi00
228,Markus Golden,29,2TM,LB,16,9,1,1,0,1,3,1,0,1,30,0,4.5,33,17,16,6,20,0,,GoldMa00
228,Markus Golden,29,NYG,LB,7,1,0,0,0,0,1,0,0,0,0,0,1.5,10,4,6,2,6,0,,GoldMa00
228,Markus Golden,29,ARI,LB,9,8,1,1,0,1,2,1,0,1,30,0,3.0,23,13,10,4,14,0,,GoldMa00
229,Mecole Hardman,22,KAN,WR,16,8,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,HardMe00
230,Taysom Hill,30,NOR,QB/WR,16,8,0,0,0,0,0,0,10,3,-8,0,0.0,0,0,0,0,0,0,,HillTa00
231,Tarvarius Moore,24,SFO,S,16,8,0,0,0,0,1,1,0,1,3,0,0.0,52,37,15,1,0,0,,MoorTa00
232,Zach Sieler,25,MIA,DE,16,8,0,0,0,0,0,0,0,0,0,0,3.5,48,30,18,11,11,0,,SielZa00
233,Ian Thomas,24,CAR,TE,16,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,ThomIa00
234,Juan Thornhill,25,KAN,S,16,8,1,20,0,20,3,0,0,0,0,0,0.0,41,33,8,0,1,0,,ThorJu00
235,Brent Urban,29,CHI,DT,16,8,0,0,0,0,1,0,0,0,0,0,2.5,36,17,19,2,4,0,,UrbaBr00
236,Troy Apke,25,WAS,S,16,7,0,0,0,0,2,0,0,0,0,0,0.0,35,25,10,0,0,0,,ApkeTr00
237,Jermaine Carter Jr.,25,CAR,LB,16,7,0,0,0,0,1,0,0,1,19,0,0.0,46,21,25,2,0,0,,CartJe00
238,Gerald Everett,26,LAR,TE,16,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,EverGe00
239,Jonathan Jones,27,NWE,CB,16,7,2,0,0,0,6,1,0,0,0,0,0.0,74,60,14,0,1,0,,JoneJo03
240,J.D. McKissic,27,WAS,RB,16,7,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,McKiJ.00
241,Troy Reeder,26,LAR,LB,16,7,0,0,0,0,2,0,0,0,0,0,3.0,81,53,28,5,4,0,,ReedTr01
242,Isaiah Simmons,22,ARI,LB,16,7,1,12,0,12,2,1,0,1,0,0,2.0,54,43,11,4,3,0,,SimmIs00
243,Keith Smith,28,ATL,FB,16,7,0,0,0,0,0,0,0,1,0,0,0.0,8,2,6,0,0,0,,SmitKe03
244,Dawuane Smoot,25,JAX,DE,16,7,0,0,0,0,0,2,0,0,0,0,5.5,25,21,4,5,17,0,,SmooDa00
245,Deatrich Wise Jr.,26,NWE,DE,16,7,0,0,0,0,0,0,0,1,0,1,2.5,49,27,22,2,11,0,,WiseDe00
246,Chase Claypool,22,PIT,WR,16,6,0,0,0,0,0,0,3,1,0,0,0.0,6,2,4,0,0,0,,ClayCh01
247,Gus Edwards,25,BAL,RB,16,6,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,,EdwaGu00
248,Malik Harrison,22,BAL,LB,16,6,0,0,0,0,1,0,0,0,0,0,0.0,44,26,18,1,0,0,,HarrMa06
249,Julian Love,22,NYG,CB,16,6,1,13,0,13,3,0,0,0,0,0,0.0,64,47,17,1,0,0,,LoveJu00
250,Anthony Miller,26,CHI,WR,16,6,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,,MillAn02
251,David Moore,25,SEA,WR,16,6,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,,MoorDa03
252,Nik Needham,24,MIA,CB,16,6,2,1,0,1,7,0,0,0,0,0,1.0,58,36,22,1,1,0,,NeedNi00
253,Reggie Ragland,27,DET,LB,16,6,0,0,0,0,1,1,0,0,0,0,1.0,52,30,22,4,3,0,,RaglRe00
254,Hunter Renfrow,25,LVR,WR,16,6,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,,RenfHu00
255,Isaac Rochell,25,LAC,DE,16,6,0,0,0,0,1,0,0,0,0,0,2.5,29,17,12,1,3,1,,RochIs00
256,Jeremy Sprinkle,26,WAS,TE,16,6,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,,SpriJe00
257,Cameron Sutton,25,PIT,CB,16,6,1,0,0,0,8,3,0,1,0,0,1.0,30,27,3,1,0,0,,SuttCa00
258,Mykal Walker,23,ATL,LB,16,6,0,0,0,0,1,1,0,0,0,0,0.0,45,31,14,1,2,0,,WalkMy00
259,Kenny Young,26,LAR,LB,16,6,1,79,1,79,2,0,0,1,0,0,1.0,52,31,21,3,2,0,,YounKe03
260,Azeez Al-Shaair,23,SFO,LB,16,5,1,0,0,0,2,1,0,0,0,0,0.0,35,22,13,1,1,0,,AlShAz00
261,Dan Arnold,25,ARI,TE,16,5,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,ArnoDa00
262,Will Harris,25,DET,S,16,5,0,0,0,0,1,0,0,0,0,0,0.0,35,26,9,0,0,0,,HarrWi02
263,Alex Highsmith,23,PIT,LB,16,5,1,2,0,2,1,0,0,0,0,0,2.0,48,30,18,5,6,0,,HighAl02
264,Jacob Hollister,27,SEA,TE,16,5,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,,HollJa03
265,Kareem Hunt,25,CLE,RB,16,5,0,0,0,0,0,0,2,5,-2,0,0.0,0,0,0,0,0,0,,HuntKa00
266,Lonnie Johnson Jr.,25,HOU,CB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,76,56,20,1,3,0,,JohnLo01
267,Jimmy Moreland,25,WAS,CB,16,5,1,32,0,32,1,1,0,0,0,0,0.5,44,33,11,1,2,0,,MoreJi00
268,Gabe Nabers,23,LAC,FB,16,5,0,0,0,0,0,0,0,1,0,0,0.0,5,3,2,0,0,0,,NabeGa00
269,Allen Bailey,31,ATL,DE,16,4,0,0,0,0,0,0,0,0,0,0,1.5,15,8,7,2,5,0,,BailAl00
270,Keion Crossen,24,HOU,CB,16,4,0,0,0,0,5,0,0,0,0,0,0.0,46,33,13,0,0,0,,CrosKe00
271,Marcell Harris,26,SFO,CB,16,4,0,0,0,0,3,2,0,2,0,0,0.0,37,27,10,0,0,0,,HarrMa03
272,Alec Ingold,24,LVR,FB,16,4,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,IngoAl01
273,Quinton Jefferson,27,BUF,DT,16,4,0,0,0,0,1,1,0,1,0,0,3.0,23,14,9,3,6,0,,JeffQu00
274,Brandon Jones,22,MIA,S,16,4,0,0,0,0,1,1,0,0,0,0,1.0,62,41,21,3,1,0,,JoneBr06
275,Tyquan Lewis,25,IND,DE,16,4,0,0,0,0,2,0,0,0,0,0,4.0,24,19,5,8,6,0,,LewiTy00
276,Raekwon McMillan,24,LVR,LB,16,4,0,0,0,0,1,1,0,0,0,0,0.0,27,17,10,1,0,0,,McMiRa02
277,Boston Scott,25,PHI,RB,16,4,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,ScotBo02
278,Stephen Anderson,27,LAC,TE,16,3,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,AndeSt01
279,K'Lavon Chaisson,21,JAX,LB,16,3,0,0,0,0,1,0,0,0,0,0,1.0,19,12,7,3,9,0,,ChaiKL00
280,Tyrone Crawford,31,DAL,DE,16,3,0,0,0,0,0,0,0,0,0,0,2.0,14,7,7,2,4,0,,CrawTy00
281,Rashad Fenton,23,KAN,CB,16,3,1,31,0,31,7,0,0,0,0,0,0.0,35,27,8,1,0,0,,FentRa00
282,Amani Hooker,22,TEN,CB,16,3,4,11,0,6,8,0,0,0,0,0,0.0,51,35,16,1,0,0,,HookAm00
283,Nick Keizer,25,KAN,TE,16,3,0,0,0,0,0,0,1,0,0,0,0.0,4,2,2,0,0,0,,KeizNi00
284,Barkevious Mingo,30,CHI,LB,16,3,0,0,0,0,2,0,0,0,0,0,2.5,35,23,12,3,5,0,,MingBa00
285,Cordarrelle Patterson,29,CHI,WR,16,3,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,0,0,0,PBAP-1,PattCo00
286,Benny Snell Jr.,22,PIT,RB,16,3,0,0,0,0,0,0,2,2,0,0,0.0,5,3,2,0,0,0,,SnelBe00
287,Tavierre Thomas,24,CLE,CB,16,3,0,0,0,0,0,1,0,1,0,0,1.0,30,29,1,2,1,0,,ThomTa01
288,Dorance Armstrong Jr.,23,DAL,DE,16,2,0,0,0,0,2,1,0,1,0,0,0.0,33,21,12,1,1,0,,ArmsDo00
289,Peyton Barber,26,WAS,RB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,BarbPe01
290,Cody Barton,24,SEA,LB,16,2,0,0,0,0,0,2,0,0,0,0,0.0,35,24,11,0,0,0,,BartCo00
291,Chris Board,25,BAL,LB,16,2,0,0,0,0,1,1,0,0,0,0,2.5,31,20,11,2,5,0,,BoarCh00
292,Tyus Bowser,25,BAL,LB,16,2,3,53,0,25,5,0,0,0,0,0,2.0,34,17,17,4,14,0,,BowsTy00
293,Jason Cabinda,24,DET,LB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,0,0,0,,CabiJa00
294,Stephen Carlson,24,CLE,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,0,0,0,,CarlSt00
295,Tyler Conklin,25,MIN,TE,16,2,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,,ConkTy00
296,Akeem Davis-Gaither,23,CIN,LB,16,2,1,0,0,0,3,0,0,0,0,0,0.5,31,20,11,0,2,0,,DaviAk01
297,Chase Edmonds,24,ARI,RB,16,2,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,EdmoCh00
298,Alex Erickson,28,CIN,WR,16,2,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,EricAl01
299,Matthias Farley,28,NYJ,CB,16,2,0,0,0,0,3,0,0,0,0,0,0.0,24,13,11,0,1,0,,FarlMa00
300,Morgan Fox,26,LAR,CB,16,2,0,0,0,0,2,1,0,1,0,0,6.0,27,21,6,8,9,0,,FoxxMo00
301,Zaire Franklin,24,IND,LB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,19,14,5,0,0,0,,FranZa00
302,DaeSean Hamilton,25,DEN,WR,16,2,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,HamiDa01
303,Mack Hollins,27,MIA,WR,16,2,0,0,0,0,0,0,1,0,0,0,0.0,3,1,2,0,0,0,,HollMa00
304,Khaleke Hudson,23,WAS,S,16,2,0,0,0,0,0,0,0,0,0,0,0.0,14,8,6,2,1,0,,HudsKh00
305,Noah Igbinoghene,21,MIA,CB,16,2,0,0,0,0,2,0,0,2,5,0,0.0,13,11,2,0,0,0,,IgbiNo00
306,Kerryon Johnson,23,DET,RB,16,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,JohnKe06
307,Ray-Ray McCloud,24,PIT,WR,16,2,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,,McClRa00
308,Foster Moreau,23,LVR,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,MoreFo00
309,Sharrod Neasman,29,ATL,CB,16,2,0,0,0,0,0,0,1,0,0,0,1.0,27,19,8,2,1,0,,NeasSh00
310,Tony Pollard,23,DAL,RB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,PollTo00
311,Levine Toilolo,29,NYG,TE,16,2,0,0,0,0,0,0,0,1,0,0,0.0,3,3,0,0,0,0,,ToilLe00
312,Brandon Zylstra,27,CAR,WR,16,2,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,,ZylsBr00
313,Devontae Booker,28,LVR,RB,16,1,0,0,0,0,0,0,1,1,0,0,0.0,2,1,1,0,0,0,,BookDe00
314,Daniel Brown,28,NYJ,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,BrowDa04
315,Noah Brown,24,DAL,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,BrowNo00
316,Pharoh Cooper,25,CAR,WR,16,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,CoopPh00
317,Sean Davis,27,PIT,CB,16,1,0,0,0,0,1,0,0,1,0,0,0.0,12,11,1,0,0,0,,DaviSe00
318,Samuel Eguavoen,27,MIA,LB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,9,5,4,1,0,0,,EguaSa00
319,Corn Elder,26,CAR,CB,16,1,0,0,0,0,3,1,0,0,0,0,0.0,40,28,12,1,0,0,,EldeCo00
320,Jordan Elliott,23,CLE,DT,16,1,0,0,0,0,0,0,0,0,0,0,0.0,15,6,9,0,0,0,,ElliJo02
321,Brian Hill,25,ATL,RB,16,1,0,0,0,0,0,0,2,1,0,0,0.0,4,3,1,0,0,0,,HillBr02
322,J.P. Holtz,27,CHI,TE,16,1,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,HoltJ.01
323,Ryan Kerrigan,32,WAS,DE,16,1,0,0,0,0,1,0,0,1,6,0,5.5,17,9,8,5,6,0,,KerrRy00
324,David Long,22,LAR,CB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,,LongDa02
325,Kevin Minter,30,TAM,LB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,15,10,5,0,0,0,,MintKe00
326,Fabian Moreau,26,WAS,CB,16,1,2,0,0,0,3,0,0,0,0,0,0.0,9,7,2,0,0,0,,MoreFa00
327,Johnny Mundt,26,LAR,TE,16,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,MundJo00
328,Anthony Nelson,23,TAM,DE,16,1,0,0,0,0,1,0,0,0,0,0,1.0,18,11,7,2,7,0,,NelsAn01
329,Efe Obada,28,CAR,DE,16,1,0,0,0,0,0,1,0,2,54,0,5.5,18,10,8,4,15,0,,ObadEf00
330,Samaje Perine,25,CIN,RB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,PeriSa00
331,Billy Price,26,CIN,C,16,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,PricBi01
332,Brandon Rusnak,25,JAX,CB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,24,15,9,0,0,0,,WatsBr01
333,Tim Settle,23,WAS,DT,16,1,0,0,0,0,0,0,0,0,0,0,5.0,19,12,7,5,7,0,,SettTi00
334,Damion Square,31,LAC,DE,16,1,0,0,0,0,0,0,0,0,0,0,1.0,20,9,11,1,2,0,,SquaDa00
335,Taylor Stallworth,25,IND,DT,16,1,0,0,0,0,0,0,0,1,0,0,0.5,12,5,7,1,1,0,,StalTa00
336,Ty Summers,25,GNB,LB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,39,27,12,0,0,0,,SummTy00
337,Freddie Swain,22,SEA,WR,16,1,0,0,0,0,0,0,0,2,0,0,0.0,2,2,0,0,0,0,,SwaiFr00
338,Kindle Vildor,23,CHI,CB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,17,13,4,0,0,0,,VildKi00
339,Armani Watts,24,KAN,CB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,17,15,2,0,0,0,,WattAr00
340,Tershawn Wharton,22,KAN,DE,16,1,0,0,0,0,0,1,1,1,-3,0,2.0,27,14,13,4,4,0,,WharTe00
341,Ameer Abdullah,27,MIN,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,AbduAm00
342,Andrew Adams,28,TAM,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,AdamAn00
343,Bryan Anger,32,HOU,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,AngeBr00
344,Jake Bailey,23,NWE,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,PBAP-1,BailJa00
345,Tyler Bass,23,BUF,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BassTy00
346,Nick Bellore,31,SEA,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,14,11,3,0,0,0,PB,BellNi01
347,Justin Bethel,30,NWE,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,13,1,0,0,0,,BethJu00
348,Christian Blake,24,ATL,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,BlakCh00
349,Jacob Bobenmoyer,23,DEN,LS,16,0,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0,,BobeJa00
350,Corey Bojorquez,24,BUF,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BojoCo00
351,Mike Boone,25,MIN,RB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,5,4,1,0,0,0,,BoonMi00
352,Hunter Bradley,26,GNB,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,BradHu00
353,Aaron Brewer,30,ARI,LS,16,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,BrewAa00
354,Malcolm Brown,27,LAR,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,BrowMa03
355,Oren Burks,25,GNB,LB,16,0,0,0,0,0,0,2,0,0,0,0,0.0,21,14,7,1,0,0,,BurkOr00
356,Ben Burr-Kirven,23,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,1,0,0,,BurrBe00
357,Harrison Butker,25,KAN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,ButkHa00
358,Kameron Canaday,27,PIT,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,CanaKa00
359,Derek Carrier,30,LVR,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,0,0,0,,CarrDe00
360,AJ Cole III,25,LVR,P,16,0,0,0,0,0,0,0,1,1,-7,0,0.0,0,0,0,0,0,0,,ColeAJ01
361,Mason Crosby,36,GNB,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,CrosMa20
362,Michael Dickson,24,SEA,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,DickMi00
363,Riley Dixon,27,NYG,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,,DixoRi00
364,Nick Dzubnar,29,TEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,7,7,0,0,0,,DzubNi00
365,Nate Ebner,32,NYG,CB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,8,6,2,0,0,0,,EbneNa00
366,Mike Edwards,24,TAM,CB,16,0,2,67,0,37,5,0,1,1,31,0,0.0,11,6,5,0,0,0,,EdwaMi01
367,Jake Elliott,25,PHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,ElliJa03
368,Blake Ferguson,23,MIA,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,FergBl00
369,Reid Ferguson,26,BUF,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,FergRe00
370,Jack Fox,24,DET,P,16,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,PBAP-2,FoxxJa01
371,Royce Freeman,24,DEN,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,FreeRo00
372,Greg Gaines,24,LAR,DT,16,0,0,0,0,0,0,0,0,1,0,0,1.5,18,9,9,1,3,0,,GainGr00
373,Graham Gano,33,NYG,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,GanoGr44
374,Jamie Gillan,23,CLE,P,16,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,GillJa00
375,C.J. Goodwin,30,DAL,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,6,3,0,0,0,,GoodC.00
376,Jaeden Graham,25,ATL,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,GrahJa01
377,J.T. Gray,24,NOR,CB,16,0,0,0,0,0,1,0,0,2,0,0,0.0,8,8,0,0,0,0,,GrayJ.00
378,Antonio Hamilton,27,KAN,CB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,12,9,3,0,1,0,,HamiAn01
379,Clark Harris,36,CIN,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,HarrCl20
380,Josh Harris,31,ATL,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,HarrJo02
381,Myles Hartsfield,23,CAR,CB,16,0,0,0,0,0,1,0,0,2,0,0,0.0,14,9,5,1,0,0,,HartMy00
382,Thomas Hennessy,26,NYJ,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,HennTh00
383,B.J. Hill,25,NYG,DT,16,0,0,0,0,0,1,0,0,0,0,0,1.0,32,15,17,2,3,0,,HillB.00
384,Justin Hollins,24,LAR,LB,16,0,0,0,0,0,1,1,0,0,0,0,3.0,28,18,10,3,5,0,,HollJu00
385,Dustin Hopkins,30,WAS,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,HopkDu00
386,DeAndre Houston-Carson,27,CHI,CB,16,0,1,0,0,0,3,0,0,1,0,0,0.0,15,12,3,0,0,0,,HousDe00
387,Charley Hughlett,30,CLE,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,HughCh01
388,Joel Iyiegbuniwe,25,CHI,LB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,12,9,3,0,0,0,,IyieJo00
389,J.J. Jansen,34,CAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,JansJ.00
390,Van Jefferson,24,LAR,WR,16,0,0,0,0,0,0,0,1,0,-11,0,0.0,1,0,1,0,0,0,,JeffVa00
391,Austin Johnson,26,NYG,DT,16,0,0,0,0,0,1,1,0,0,0,0,1.0,18,8,10,2,1,0,,JohnAu01
392,D'Ernest Johnson,24,CLE,RB,16,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,JohnDE04
393,Khalid Kareem,22,CIN,DE,16,0,0,0,0,0,0,0,0,0,0,0,1.0,19,9,10,1,2,0,,KareKh00
394,Casey Kreiter,30,NYG,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,KreiCa00
395,L.P. Ladouceur,39,DAL,DE,16,0,0,0,0,0,0,0,1,0,-11,0,0.0,0,0,0,0,0,0,,LadoL.20
396,Patrick Laird,25,MIA,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,LairPa00
397,Justin Layne,22,PIT,CB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,22,13,9,0,0,0,,LaynJu00
398,Dion Lewis,30,NYG,RB,16,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,LewiDi00
399,Ty Long,27,LAC,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,LongTy00
400,Rick Lovato,28,PHI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,1,5,0,0,0,,LovaRi00
401,Braden Mann,23,NYJ,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,MannBr01
402,Sam Martin,30,DEN,P,16,0,0,0,0,0,0,0,1,1,-12,0,0.0,0,0,0,0,0,0,,MartSa01
403,Tyler Matakevich,28,BUF,LB,16,0,0,0,0,0,2,0,0,0,0,0,0.0,23,12,11,0,0,0,,MataTy00
404,Ross Matiscik,24,JAX,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,MatiRo00
