Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Kai Nacua,49ers,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Sean Chandler,Panthers,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Rodney Clemons,Chiefs,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Doug Middleton,Jaguars,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Jeremy Reaves,Commanders,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Javon Hagan,Buccaneers,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Doug Middleton,Jaguars,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Ryan Neal,Seahawks,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Quenton Meeks,Jaguars,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
T.J. Green,Falcons,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
D'Cota Dixon,Buccaneers,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Henry Black,Packers,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Jake Gervase,Rams,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Saquan Hampton,Jets,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Jonathan Owens,Texans,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Dallin Leavitt,Raiders,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Elijah Campbell,Jets,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Luther Kirk,Vikings,2020,1,,"$145,082 ","$145,082 ",$0 ,,0.10%,,"$199,469 ","$199,469 ",$0 
Doug Middleton,Jaguars,2020,1,,"$149,329 ","$149,329 ",$0 ,,0.10%,,"$205,309 ","$205,309 ",$0 
Geno Stone,Ravens,2020,1,,"$155,764 ","$155,764 ",$0 ,,0.10%,,"$214,156 ","$214,156 ",$0 
T.J. Green,Falcons,2020,1,,"$157,729 ","$157,729 ",$0 ,,0.10%,,"$216,857 ","$216,857 ",$0 
Steven Parker,Cowboys,2020,1,,"$165,706 ","$165,706 ",$0 ,,0.10%,,"$227,825 ","$227,825 ",$0 
Jared Mayden,49ers,2020,1,,"$170,282 ","$170,282 ",$0 ,,0.10%,,"$234,116 ","$234,116 ",$0 
Jonathan Owens,Texans,2020,1,,"$170,282 ","$170,282 ",$0 ,,0.10%,,"$234,116 ","$234,116 ",$0 
Grayland Arnold,Eagles,2020,1,,"$170,282 ","$170,282 ",$0 ,,0.10%,,"$234,116 ","$234,116 ",$0 
P.J. Locke,Broncos,2020,1,,"$170,282 ","$170,282 ",$0 ,,0.10%,,"$234,116 ","$234,116 ",$0 
Antoine Brooks,Steelers,2020,1,,"$170,282 ","$170,282 ",$0 ,,0.10%,,"$234,116 ","$234,116 ",$0 
Elijah Benton,Browns,2020,1,,"$170,282 ","$170,282 ",$0 ,,0.10%,,"$234,116 ","$234,116 ",$0 
Juju Hughes,Rams,2020,1,,"$170,282 ","$170,282 ",$0 ,,0.10%,,"$234,116 ","$234,116 ",$0 
J.R. Reed,Rams,2020,1,,"$170,282 ","$170,282 ",$0 ,,0.10%,,"$234,116 ","$234,116 ",$0 
Henry Black,Packers,2020,1,,"$170,282 ","$170,282 ",$0 ,,0.10%,,"$234,116 ","$234,116 ",$0 
Elijah Riley,Eagles,2020,1,,"$170,282 ","$170,282 ",$0 ,,0.10%,,"$234,116 ","$234,116 ",$0 
Trayvon Henderson,Bengals,2020,1,,"$174,106 ","$174,106 ",$0 ,,0.10%,,"$239,374 ","$239,374 ",$0 
Sean Chandler,Giants,2020,1,,"$178,518 ","$178,518 ",$0 ,,0.10%,,"$245,440 ","$245,440 ",$0 
Ryan Neal,Seahawks,2020,1,,"$178,518 ","$178,518 ",$0 ,,0.10%,,"$245,440 ","$245,440 ",$0 
Natrell Jamerson,Panthers,2020,1,,"$178,518 ","$178,518 ",$0 ,,0.10%,,"$245,440 ","$245,440 ",$0 
Montrel Meander,Browns,2020,1,,"$180,212 ","$180,212 ",$0 ,,0.10%,,"$247,769 ","$247,769 ",$0 
Tyler Hall,Falcons,2020,1,,"$189,364 ","$189,364 ",$0 ,,0.10%,,"$260,352 ","$260,352 ",$0 
Steven Parker,Cowboys,2020,1,,"$197,012 ","$197,012 ",$0 ,,0.10%,,"$270,867 ","$270,867 ",$0 
Curtis Riley,Cardinals,2020,1,,"$197,529 ","$197,529 ",$0 ,,0.10%,,"$271,577 ","$271,577 ",$0 
Nate Holley,Dolphins,2020,1,,"$197,764 ","$197,764 ",$0 ,,0.10%,,"$271,901 ","$271,901 ",$0 
Elijah Riley,Eagles,2020,1,,"$197,764 ","$197,764 ",$0 ,,0.10%,,"$271,901 ","$271,901 ",$0 
Bobby Price,Lions,2020,1,,"$197,764 ","$197,764 ",$0 ,,0.10%,,"$271,901 ","$271,901 ",$0 
Josh Thomas,Bills,2020,1,,"$197,764 ","$197,764 ",$0 ,,0.10%,,"$271,901 ","$271,901 ",$0 
Jared Mayden,49ers,2020,1,,"$197,764 ","$197,764 ",$0 ,,0.10%,,"$271,901 ","$271,901 ",$0 
J.R. Reed,Rams,2020,1,,"$197,764 ","$197,764 ",$0 ,,0.10%,,"$271,901 ","$271,901 ",$0 
Grayland Arnold,Eagles,2020,1,,"$197,765 ","$197,765 ",$0 ,,0.10%,,"$271,902 ","$271,902 ",$0 
Jonathan Owens,Texans,2020,1,,"$197,765 ","$197,765 ",$0 ,,0.10%,,"$271,902 ","$271,902 ",$0 
Curtis Riley,MIN/ARI,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Ibraheim Campbell,Colts,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Blake Countess,Eagles,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Curtis Riley,Steelers,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Johnathan Cyprien,49ers,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Marcus Gilchrist,Ravens,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Damarious Randall,Seahawks,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
T.J. Ward,Cardinals,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
George Iloka,Vikings,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Jaylen Watkins,Chargers,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Jahleel Addae,Chargers,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Kentrell Brice,Cardinals,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Jayron Kearse,Ravens,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Marqui Christian,Bears,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Ibraheim Campbell,Colts,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Jordan Richards,Ravens,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
J.J. Wilcox,Falcons,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Blake Countess,Eagles,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Akeem King,Dolphins,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Marqui Christian,Bears,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Briean Boddy-Calhoun,49ers,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Jaylen Watkins,Chargers,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Trayvon Henderson,Bengals,2020,1,,"$205,412 ","$205,412 ",$0 ,,0.10%,,"$282,416 ","$282,416 ",$0 
Quenton Meeks,Chargers,2020,1,,"$205,412 ","$205,412 ",$0 ,,0.10%,,"$282,416 ","$282,416 ",$0 
Damarious Randall,Seahawks,2020,1,,"$209,529 ","$209,529 ",$0 ,,0.10%,,"$288,076 ","$288,076 ",$0 
Sean Chandler,Giants,2020,1,,"$214,235 ","$214,235 ",$0 ,,0.10%,,"$294,546 ","$294,546 ",$0 
Natrell Jamerson,Panthers,2020,1,,"$214,236 ","$214,236 ",$0 ,,0.10%,,"$294,547 ","$294,547 ",$0 
Ibraheim Campbell,Colts,2020,1,,"$215,059 ","$215,059 ",$0 ,,0.10%,,"$295,679 ","$295,679 ",$0 
Jahleel Addae,Chargers,2020,1,,"$221,529 ","$221,529 ",$0 ,,0.10%,,"$304,574 ","$304,574 ",$0 
George Iloka,Vikings,2020,1,,"$241,765 ","$241,765 ",$0 ,,0.10%,,"$332,396 ","$332,396 ",$0 
Johnathan Cyprien,49ers,2020,1,,"$245,529 ","$245,529 ",$0 ,,0.10%,,"$337,571 ","$337,571 ",$0 
Jordan Richards,Ravens,2020,1,,"$245,529 ","$245,529 ",$0 ,,0.10%,,"$337,571 ","$337,571 ",$0 
Natrell Jamerson,Panthers,2020,1,,"$249,954 ","$249,954 ",$0 ,,0.10%,,"$343,655 ","$343,655 ",$0 
Damarious Randall,Seahawks,2020,1,,"$251,059 ","$251,059 ",$0 ,,0.10%,,"$345,174 ","$345,174 ",$0 
Antoine Brooks,Steelers,2020,1,,"$252,728 ","$252,728 ",$0 ,,0.10%,,"$347,469 ","$347,469 ",$0 
Henry Black,Packers,2020,1,,"$252,728 ","$252,728 ",$0 ,,0.10%,,"$347,469 ","$347,469 ",$0 
Marcus Gilchrist,Ravens,2020,1,,"$267,530 ","$267,530 ",$0 ,,0.10%,,"$367,820 ","$367,820 ",$0 
Jordan Richards,Ravens,2020,1,,"$287,059 ","$287,059 ",$0 ,,0.10%,,"$394,670 ","$394,670 ",$0 
George Iloka,Vikings,2020,1,,"$291,529 ","$291,529 ",$0 ,,0.10%,,"$400,816 ","$400,816 ",$0 
Johnathan Cyprien,49ers,2020,1,,"$328,587 ","$328,587 ",$0 ,,0.20%,,"$451,766 ","$451,766 ",$0 
Tray Matthews,Steelers,2020,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$701,186 ","$701,186 ",$0 
Adarius Pickett,Patriots,2020,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$701,186 ","$701,186 ",$0 
A.J. Howard,Lions,2020,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$701,186 ","$701,186 ",$0 
John Battle,Steelers,2020,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$701,186 ","$701,186 ",$0 
Quin Blanding,Panthers,2020,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$701,186 ","$701,186 ",$0 
Quenton Meeks,Chargers,2020,1,,"$585,000 ","$585,000 ",$0 ,,0.30%,,"$804,301 ","$804,301 ",$0 
C.J. Reavis,Falcons,2020,1,,"$585,000 ","$585,000 ",$0 ,,0.30%,,"$804,301 ","$804,301 ",$0 
Anthony Cioffi,Jets,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Geno Stone,Ravens,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Tyree Kinnel,Steelers,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Chris Edwards,49ers,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Geno Stone,Texans,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Nate Holley,Dolphins,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Andrew Soroh,Chiefs,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
J.T. Gray,Saints,2020,1,,"$660,000 ","$660,000 ",$0 ,,0.30%,,"$907,417 ","$907,417 ",$0 
Obi Melifonwu,Patriots,2020,1,,"$660,000 ","$660,000 ",$0 ,,0.30%,,"$907,417 ","$907,417 ",$0 
Kai Nacua,49ers,2020,1,,"$675,000 ","$675,000 ",$0 ,,0.30%,,"$928,040 ","$928,040 ",$0 
Trayvon Henderson,Bengals,2020,1,,"$675,000 ","$675,000 ",$0 ,,0.30%,,"$928,040 ","$928,040 ",$0 
Dallin Leavitt,Raiders,2020,1,,"$675,000 ","$675,000 ",$0 ,,0.30%,,"$928,040 ","$928,040 ",$0 
Montrel Meander,Browns,2020,1,,"$675,000 ","$675,000 ",$0 ,,0.30%,,"$928,040 ","$928,040 ",$0 
Rolan Milligan,Colts,2020,1,,"$675,000 ","$675,000 ",$0 ,,0.30%,,"$928,040 ","$928,040 ",$0 
Jake Gervase,Rams,2020,1,,"$675,000 ","$675,000 ",$0 ,,0.30%,,"$928,040 ","$928,040 ",$0 
Derrick Kindred,49ers,2020,1,,"$735,000 ","$735,000 ",$0 ,,0.40%,,"$1,010,532 ","$1,010,532 ",$0 
Kentrell Brice,Bears,2020,1,,"$735,000 ","$735,000 ",$0 ,,0.40%,,"$1,010,532 ","$1,010,532 ",$0 
Deiondre' Hall,Buccaneers,2020,1,,"$735,000 ","$735,000 ",$0 ,,0.40%,,"$1,010,532 ","$1,010,532 ",$0 
Shalom Luani,Texans,2020,1,,"$735,000 ","$735,000 ",$0 ,,0.40%,,"$1,010,532 ","$1,010,532 ",$0 
Trey Marshall,Broncos,2020,1,,"$750,000 ","$750,000 ",$0 ,,0.40%,,"$1,031,155 ","$1,031,155 ",$0 
Sean Chandler,Giants,2020,1,,"$750,000 ","$750,000 ",$0 ,,0.40%,,"$1,031,155 ","$1,031,155 ",$0 
Maurice Smith,Bengals,2020,1,,"$750,000 ","$750,000 ",$0 ,,0.40%,,"$1,031,155 ","$1,031,155 ",$0 
Will Redmond,Packers,2020,1,,"$750,000 ","$750,000 ",$0 ,,0.40%,,"$1,031,155 ","$1,031,155 ",$0 
Adrian Colbert,Chiefs,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
Doug Middleton,Jaguars,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
Jordan Dangerfield,Steelers,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
Akeem King,Bills,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
Kentrell Brice,Cardinals,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
Adrian Colbert,Giants,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
Sean Davis,Steelers,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
Charles Washington,Cardinals,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
Jordan Richards,Ravens,2020,1,,"$845,000 ","$845,000 ","$25,000 ",,0.40%,,"$1,161,768 ","$1,161,768 ","$34,372 "
Tedric Thompson,KC/CLE,2020,1,,"$850,000 ","$850,000 ","$100,000 ",,0.40%,,"$1,168,643 ","$1,168,643 ","$137,487 "
Damarious Randall,Seahawks,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Jahleel Addae,Chargers,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Marqui Christian,Jets,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
George Iloka,Vikings,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Johnathan Cyprien,49ers,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Curtis Riley,Vikings,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Jordan Richards,Ravens,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Curtis Riley,ARI/PIT,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
J.J. Wilcox,Falcons,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Briean Boddy-Calhoun,49ers,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Jaylen Watkins,Chargers,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Johnathan Cyprien,49ers,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Marqui Christian,Bears,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Ibraheim Campbell,IND/TEN,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Sharrod Neasman,Falcons,2020,1,,"$950,000 ","$950,000 ","$40,000 ",,0.50%,,"$1,306,130 ","$1,306,130 ","$54,995 "
Jordan Lucas,Bears,2020,1,,"$1,000,000 ","$1,000,000 ","$340,000 ",,0.50%,,"$1,374,874 ","$1,374,874 ","$467,457 "
DeAndre Houston-Carson,Bears,2020,1,,"$1,000,000 ","$1,000,000 ","$90,000 ",,0.50%,,"$1,374,874 ","$1,374,874 ","$123,739 "
Andrew Adams,Buccaneers,2020,1,,"$1,010,000 ","$1,010,000 ","$100,000 ",,0.50%,,"$1,388,623 ","$1,388,623 ","$137,487 "
Kavon Frazier,Dolphins,2020,1,,"$1,047,500 ","$1,047,500 ","$137,500 ",,0.50%,,"$1,440,180 ","$1,440,180 ","$189,045 "
Michael Thomas,Texans,2020,1,,"$1,047,500 ","$1,047,500 ","$137,500 ",,0.50%,,"$1,440,180 ","$1,440,180 ","$189,045 "
Tavon Wilson,Colts,2020,1,,"$1,050,000 ","$1,050,000 ",$0 ,,0.50%,,"$1,443,618 ","$1,443,618 ",$0 
Tashaun Gipson,Bears,2020,1,,"$1,050,000 ","$1,050,000 ","$550,000 ",,0.50%,,"$1,443,618 ","$1,443,618 ","$756,181 "
D.J. Swearinger,Saints,2020,1,,"$1,100,000 ","$1,100,000 ",$0 ,,0.60%,,"$1,512,361 ","$1,512,361 ",$0 
Anthony Cioffi,Jets,2020,2,,"$1,110,000 ","$555,000 ",$0 ,,0.30%,,"$1,526,110 ","$763,055 ",$0 
P.J. Locke,Broncos,2020,2,,"$1,110,000 ","$555,000 ",$0 ,,0.30%,,"$1,526,110 ","$763,055 ",$0 
Chris Johnson,Saints,2020,2,,"$1,110,000 ","$555,000 ",$0 ,,0.30%,,"$1,526,110 ","$763,055 ",$0 
Jacob Thieneman,49ers,2020,2,,"$1,110,000 ","$555,000 ",$0 ,,0.30%,,"$1,526,110 ","$763,055 ",$0 
Jonathan Owens,Texans,2020,2,,"$1,110,000 ","$555,000 ",$0 ,,0.30%,,"$1,526,110 ","$763,055 ",$0 
Chris Edwards,49ers,2020,2,,"$1,110,000 ","$555,000 ",$0 ,,0.30%,,"$1,526,110 ","$763,055 ",$0 
Dean Marlowe,Bills,2020,1,,"$1,150,000 ","$1,150,000 ",$0 ,,0.60%,,"$1,581,105 ","$1,581,105 ",$0 
Adrian Colbert,Dolphins,2020,1,,"$1,150,000 ","$1,150,000 ","$450,000 ",,0.60%,,"$1,581,105 ","$1,581,105 ","$618,693 "
Sherrick McManis,Bears,2020,1,,"$1,187,500 ","$1,187,500 ","$887,500 ",,0.60%,,"$1,632,663 ","$1,632,663 ","$1,220,201 "
Chris Banjo,Cardinals,2020,1,,"$1,187,500 ","$1,187,500 ","$300,000 ",,0.60%,,"$1,632,663 ","$1,632,663 ","$412,462 "
Montrel Meander,Browns,2020,2,,"$1,260,000 ","$630,000 ",$0 ,,0.30%,,"$1,732,341 ","$866,171 ",$0 
Matthias Farley,Jets,2020,1,,"$1,290,000 ","$1,290,000 ",$0 ,,0.70%,,"$1,773,587 ","$1,773,587 ",$0 
J.R. Reed,Rams,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Elijah Riley,Eagles,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Bobby Price,Lions,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Nate Holley,Dolphins,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
P.J. Locke,Broncos,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Grayland Arnold,Eagles,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Juju Hughes,Lions,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Kenny Robinson,Panthers,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Jonathan Owens,Texans,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Juju Hughes,Rams,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Jovante Moffatt,Browns,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Henry Black,Packers,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Elijah Campbell,MIA/NYJ,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Antoine Brooks,Steelers,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Deon Bush,Bears,2020,1,,"$1,400,000 ","$1,400,000 ","$637,500 ",,0.70%,,"$1,924,823 ","$1,924,823 ","$876,482 "
Dean Marlowe,Bills,2020,1,,"$1,425,000 ","$1,425,000 ","$250,000 ",,0.70%,,"$1,959,195 ","$1,959,195 ","$343,718 "
Will Parks,Eagles,2020,1,,"$1,500,000 ","$1,500,000 ","$1,375,000 ",,0.80%,,"$2,062,311 ","$2,062,311 ","$1,890,452 "
Damarious Randall,Raiders,2020,1,,"$1,500,000 ","$1,500,000 ","$1,500,000 ",,0.80%,,"$2,062,311 ","$2,062,311 ","$2,062,311 "
Will Parks,Broncos,2020,1,,"$1,500,000 ","$1,500,000 ","$1,375,000 ",,0.80%,,"$2,062,311 ","$2,062,311 ","$1,890,452 "
Cody Davis,Patriots,2020,1,,"$1,500,000 ","$1,500,000 ","$300,000 ",,0.80%,,"$2,062,311 ","$2,062,311 ","$412,462 "
Jeremy Reaves,Commanders,2020,2,,"$1,525,000 ","$762,500 ",$0 ,,0.40%,,"$2,096,683 ","$1,048,341 ",$0 
J.T. Hassell,Jets,2020,2,,"$1,525,000 ","$762,500 ",$0 ,,0.40%,,"$2,096,683 ","$1,048,341 ",$0 
Quenton Meeks,Jaguars,2020,2,,"$1,525,000 ","$762,500 ",$0 ,,0.40%,,"$2,096,683 ","$1,048,341 ",$0 
Steven Parker,Cowboys,2020,2,,"$1,525,000 ","$762,500 ",$0 ,,0.40%,,"$2,096,683 ","$1,048,341 ",$0 
Saquan Hampton,Jets,2020,2,,"$1,525,000 ","$762,500 ",$0 ,,0.40%,,"$2,096,683 ","$1,048,341 ",$0 
Tyvis Powell,Broncos,2020,2,,"$1,570,000 ","$785,000 ",$0 ,,0.40%,,"$2,158,552 ","$1,079,276 ",$0 
Natrell Jamerson,Panthers,2020,2,,"$1,670,000 ","$835,000 ",$0 ,,0.40%,,"$2,296,039 ","$1,148,020 ",$0 
Sean Chandler,Panthers,2020,2,,"$1,670,000 ","$835,000 ",$0 ,,0.40%,,"$2,296,039 ","$1,148,020 ",$0 
Kahani Smith,Broncos,2020,3,,"$1,800,000 ","$600,000 ",$0 ,,0.30%,,"$2,474,773 ","$824,924 ",$0 
Anthony Levine,Ravens,2020,1,,"$1,812,500 ","$1,812,500 ","$350,000 ",,0.90%,,"$2,491,959 ","$2,491,959 ","$481,206 "
Doug Middleton,JAX/TEN,2020,2,,"$1,815,000 ","$907,500 ",$0 ,,0.50%,,"$2,495,396 ","$1,247,698 ",$0 
Jayron Kearse,Lions,2020,1,,"$2,000,000 ","$2,000,000 ","$500,000 ",,1.00%,,"$2,749,748 ","$2,749,748 ","$687,437 "
Nate Ebner,Giants,2020,1,,"$2,000,000 ","$2,000,000 ","$2,000,000 ",,1.00%,,"$2,749,748 ","$2,749,748 ","$2,749,748 "
Miles Killebrew,Lions,2020,1,,"$2,000,000 ","$2,000,000 ","$1,137,500 ",,1.00%,,"$2,749,748 ","$2,749,748 ","$1,563,919 "
Brandon Wilson,Bengals,2020,1,,"$2,133,000 ","$2,133,000 ",$0 ,,1.10%,,"$2,932,606 ","$2,932,606 ",$0 
Andrew Sendejo,Browns,2020,1,,"$2,250,000 ","$2,250,000 ","$2,000,000 ",,1.10%,,"$3,093,466 ","$3,093,466 ","$2,749,748 "
Chris Williams,Colts,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
Evan Foster,49ers,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
Nigel Warrior,Ravens,2020,3,,"$2,287,000 ","$762,333 ","$17,000 ",,0.40%,,"$3,144,337 ","$1,048,112 ","$23,373 "
Juju Hughes,Rams,2020,3,,"$2,287,500 ","$762,500 ","$2,500 ",,0.40%,,"$3,145,024 ","$1,048,341 ","$3,437 "
