Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Dieugot Joseph,Bears,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Steven Moore,Titans,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Dan Skipper,Cowboys,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Darrell Williams,49ers,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Dan Skipper,Lions,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Blaine Clausell,Panthers,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Andrew Wylie,Browns,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Javarius Leamon,Bengals,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Dan Skipper,Lions,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Laurence Gibson,Browns,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Avery Young,Buccaneers,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Victor Salako,Browns,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Brett Boyko,Chargers,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Michael Dunn,Rams,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Korren Kirven,Browns,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Sean Hickey,Dolphins,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Zach Sterup,Browns,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
John Kling,Commanders,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Javarius Leamon,Cardinals,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Isaiah Williams,Colts,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Steven Moore,Ravens,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Tyreek Burwell,Colts,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Victor Salako,Eagles,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
Andrew Wylie,Chargers,2017,1,,"$122,400 ","$122,400 ",$0 ,,0.10%,,"$199,725 ","$199,725 ",$0 
De'Ondre Wesley,Bills,2017,1,,"$150,000 ","$150,000 ",$0 ,,0.10%,,"$244,760 ","$244,760 ",$0 
John Fullington,Saints,2017,1,,"$153,000 ","$153,000 ",$0 ,,0.10%,,"$249,656 ","$249,656 ",$0 
Dieugot Joseph,Ravens,2017,1,,"$255,000 ","$255,000 ",$0 ,,0.20%,,"$416,093 ","$416,093 ",$0 
Adam Bisnowaty,Giants,2017,1,,"$340,000 ","$340,000 ",$0 ,,0.20%,,"$554,790 ","$554,790 ",$0 
Dieugot Joseph,Ravens,2017,1,,"$465,000 ","$465,000 ",$0 ,,0.30%,,"$758,757 ","$758,757 ",$0 
Tyrus Thompson,Panthers,2017,1,,"$465,000 ","$465,000 ",$0 ,,0.30%,,"$758,757 ","$758,757 ",$0 
Marquis Lucas,Falcons,2017,1,,"$465,000 ","$465,000 ",$0 ,,0.30%,,"$758,757 ","$758,757 ",$0 
Arturo Uzdavinis,Vikings,2017,1,,"$465,000 ","$465,000 ",$0 ,,0.30%,,"$758,757 ","$758,757 ",$0 
Corin Brooks,Giants,2017,1,,"$465,000 ","$465,000 ",$0 ,,0.30%,,"$758,757 ","$758,757 ",$0 
Pierce Burton,Lions,2017,1,,"$465,000 ","$465,000 ",$0 ,,0.30%,,"$758,757 ","$758,757 ",$0 
Kwayde Miller,Dolphins,2017,1,,"$465,000 ","$465,000 ",$0 ,,0.30%,,"$758,757 ","$758,757 ",$0 
Brett Boyko,Chargers,2017,1,,"$465,000 ","$465,000 ",$0 ,,0.30%,,"$758,757 ","$758,757 ",$0 
Sean Hickey,Dolphins,2017,1,,"$465,000 ","$465,000 ",$0 ,,0.30%,,"$758,757 ","$758,757 ",$0 
Tyrus Thompson,Seahawks,2017,1,,"$465,000 ","$465,000 ",$0 ,,0.30%,,"$758,757 ","$758,757 ",$0 
Brett Boyko,Chargers,2017,2,,"$945,000 ","$472,500 ",$0 ,,0.30%,,"$1,541,991 ","$770,996 ",$0 
Kent Perkins,Bengals,2017,2,,"$945,000 ","$472,500 ",$0 ,,0.30%,,"$1,541,991 ","$770,996 ",$0 
Justin Murray,Bengals,2017,2,,"$945,000 ","$472,500 ",$0 ,,0.30%,,"$1,541,991 ","$770,996 ",$0 
John Fullington,Saints,2017,2,,"$945,000 ","$472,500 ",$0 ,,0.30%,,"$1,541,991 ","$770,996 ",$0 
Justin Murray,Raiders,2017,2,,"$945,000 ","$472,500 ",$0 ,,0.30%,,"$1,541,991 ","$770,996 ",$0 
Terry Poole,Texans,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
John Fullington,Saints,2017,1,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Dan Skipper,Lions,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Darrell Williams Jr.,49ers,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Avery Young,Dolphins,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Michael Liedtke,Buccaneers,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Colin Kelly,Jaguars,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Adam Bisnowaty,Giants,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Laurence Gibson,Texans,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Zach Sterup,Dolphins,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
John Kling,Commanders,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Clay DeBord,Cowboys,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Arturo Uzdavinis,Jaguars,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Marquis Lucas,Buccaneers,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Adam Bisnowaty,CAR/DET,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Zach Sterup,Browns,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Arturo Uzdavinis,Lions,2017,1,,"$465,000 ","$510,000 ",$0 ,,0.30%,,"$758,757 ","$832,186 ",$0 
Terry Poole,Dolphins,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Isaiah Williams,Commanders,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Arturo Uzdavinis,Colts,2017,2,,"$1,020,000 ","$510,000 ",$0 ,,0.30%,,"$1,664,371 ","$832,186 ",$0 
Michael Bowie,Giants,2017,1,,"$540,000 ","$540,000 ",$0 ,,0.30%,,"$881,138 ","$881,138 ",$0 
Blaine Clausell,Panthers,2017,1,,"$540,000 ","$540,000 ",$0 ,,0.30%,,"$881,138 ","$881,138 ",$0 
De'Ondre Wesley,Ravens,2017,1,,"$540,000 ","$540,000 ",$0 ,,0.30%,,"$881,138 ","$881,138 ",$0 
Martin Wallace,Giants,2017,1,,"$540,000 ","$540,000 ",$0 ,,0.30%,,"$881,138 ","$881,138 ",$0 
Isaiah Battle,Chiefs,2017,1,,"$540,000 ","$540,000 ",$0 ,,0.30%,,"$881,138 ","$881,138 ",$0 
Martin Wallace,Saints,2017,1,,"$540,000 ","$540,000 ",$0 ,,0.30%,,"$881,138 ","$881,138 ",$0 
John Wetzel,Cardinals,2017,1,,"$540,000 ","$540,000 ",$0 ,,0.30%,,"$881,138 ","$881,138 ",$0 
Victor Salako,Eagles,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Corin Brooks,Chiefs,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Mason Zandi,Chargers,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Max Rich,Patriots,2017,3,,"$1,665,000 ","$555,000 ","$20,000 ",,0.30%,,"$2,716,841 ","$905,614 ","$32,635 "
Michael Dunn,Rams,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Austin Albrecht,Buccaneers,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Levon Myers,Cowboys,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Nick Fett,Vikings,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Darrell Williams Jr.,49ers,2017,3,,"$1,665,000 ","$555,000 ","$10,000 ",,0.30%,,"$2,716,841 ","$905,614 ","$16,317 "
Evan Goodman,49ers,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Dimitric Camiel,Texans,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Javarius Leamon,Jets,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Dan Skipper,Cowboys,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Chauncey Briggs,Raiders,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Korren Kirven,Buccaneers,2017,3,,"$1,665,000 ","$555,000 ","$20,000 ",,0.30%,,"$2,716,841 ","$905,614 ","$32,635 "
Jonathan McLaughlin,Cardinals,2017,3,,"$1,665,000 ","$555,000 ","$1,000 ",,0.30%,,"$2,716,841 ","$905,614 ","$1,632 "
Kwayde Miller,Rams,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Mitchell Kirsch,Bears,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Landon Lechler,Bengals,2017,3,,"$1,665,000 ","$555,000 ","$12,500 ",,0.30%,,"$2,716,841 ","$905,614 ","$20,397 "
Dieugot Joseph,Bears,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Kent Perkins,Bengals,2017,3,,"$1,665,000 ","$555,000 ","$5,000 ",,0.30%,,"$2,716,841 ","$905,614 ","$8,159 "
Jonah Pirsig,Titans,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Steven Moore,Titans,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Andrew Wylie,Colts,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Andreas Knappe,Falcons,2017,3,,"$1,665,000 ","$555,000 ","$15,000 ",,0.30%,,"$2,716,841 ","$905,614 ","$24,476 "
Darrell Brown,Seahawks,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Roubbens Joseph,Ravens,2017,3,,"$1,665,000 ","$555,000 ",$0 ,,0.30%,,"$2,716,841 ","$905,614 ",$0 
Wil Freeman,Falcons,2017,3,,"$1,669,000 ","$556,333 ","$4,000 ",,0.30%,,"$2,723,368 ","$907,789 ","$6,527 "
Cole Gardner,Buccaneers,2017,3,,"$1,670,000 ","$556,667 ","$5,000 ",,0.30%,,"$2,725,000 ","$908,334 ","$8,159 "
Cole Croston,Patriots,2017,3,,"$1,671,000 ","$557,000 ","$31,000 ",,0.30%,,"$2,726,632 ","$908,877 ","$50,584 "
Jerry Ugokwe,Colts,2017,3,,"$1,671,000 ","$557,000 ","$6,000 ",,0.30%,,"$2,726,632 ","$908,877 ","$9,790 "
Eric Smith,Dolphins,2017,3,,"$1,675,000 ","$558,333 ","$25,000 ",,0.30%,,"$2,733,159 ","$911,052 ","$40,793 "
Dimitric Camiel,Texans,2017,3,,"$1,675,000 ","$558,333 ","$10,000 ",,0.30%,,"$2,733,159 ","$911,052 ","$16,317 "
Blaine Clausell,Panthers,2017,3,,"$1,740,000 ","$580,000 ",$0 ,,0.30%,,"$2,839,222 ","$946,407 ",$0 
Carter Bykowski,Falcons,2017,2,,"$1,170,000 ","$585,000 ",$0 ,,0.40%,,"$1,909,132 ","$954,566 ",$0 
Donald Hawkins,Chiefs,2017,1,,"$615,000 ","$615,000 ",$0 ,,0.40%,,"$1,003,518 ","$1,003,518 ",$0 
Reid Fragel,Vikings,2017,1,,"$615,000 ","$615,000 ",$0 ,,0.40%,,"$1,003,518 ","$1,003,518 ",$0 
Jylan Ware,Raiders,2017,4,,"$2,484,308 ","$621,077 ","$84,308 ",,0.40%,,"$4,053,736 ","$1,013,434 ","$137,568 "
Adam Bisnowaty,Giants,2017,4,,"$2,546,548 ","$636,637 ","$146,548 ",,0.40%,,"$4,155,295 ","$1,038,824 ","$239,128 "
Sam Tevi,Chargers,2017,4,,"$2,561,804 ","$640,451 ","$161,804 ",,0.40%,,"$4,180,189 ","$1,045,047 ","$264,021 "
Ryan Seymour,Cowboys,2017,2,,"$1,320,000 ","$660,000 ",$0 ,,0.40%,,"$2,153,892 ","$1,076,946 ",$0 
Tyreek Burwell,Colts,2017,2,,"$1,320,000 ","$660,000 ",$0 ,,0.40%,,"$2,153,892 ","$1,076,946 ",$0 
Kendall Lamm,Texans,2017,2,,"$1,320,000 ","$660,000 ",$0 ,,0.40%,,"$2,153,892 ","$1,076,946 ",$0 
Roderick Johnson,HOU/CLE,2017,4,,"$2,666,972 ","$666,743 ","$266,972 ",,0.40%,,"$4,351,796 ","$1,087,949 ","$435,628 "
Will Holden,Cardinals,2017,4,,"$2,668,144 ","$667,036 ","$268,144 ",,0.40%,,"$4,353,708 ","$1,088,427 ","$437,540 "
Cornelius Lucas,Rams,2017,1,,"$690,000 ","$690,000 ",$0 ,,0.40%,,"$1,125,898 ","$1,125,898 ",$0 
Ty Nsekhe,Commanders,2017,1,,"$690,000 ","$690,000 ",$0 ,,0.40%,,"$1,125,898 ","$1,125,898 ",$0 
Cyrus Kouandjio,Broncos,2017,2,,"$1,480,000 ","$740,000 ",$0 ,,0.40%,,"$2,414,970 ","$1,207,485 ",$0 
Nick Becton,Giants,2017,2,,"$1,480,000 ","$740,000 ",$0 ,,0.40%,,"$2,414,970 ","$1,207,485 ",$0 
Taylor Hart,Eagles,2017,1,,"$1,480,000 ","$740,000 ",$0 ,,0.40%,,"$2,414,970 ","$1,207,485 ",$0 
David Sharpe,Raiders,2017,4,,"$2,986,420 ","$746,605 ","$586,420 ",,0.40%,,"$4,873,051 ","$1,218,263 ","$956,883 "
Julie'n Davenport,MIA/HOU,2017,4,,"$2,986,420 ","$746,605 ","$586,420 ",,0.40%,,"$4,873,051 ","$1,218,263 ","$956,883 "
Bryce Harris,NO/SF/DET,2017,1,,"$775,000 ","$775,000 ",$0 ,,0.50%,,"$1,264,596 ","$1,264,596 ",$0 
Josh Wells,Jaguars,2017,2,,"$1,595,000 ","$797,500 ","$75,000 ",,0.50%,,"$2,602,620 ","$1,301,310 ","$122,380 "
Antonio Garcia,Patriots,2017,4,,"$3,276,152 ","$819,038 ","$786,152 ",,0.50%,,"$5,345,817 ","$1,336,454 ","$1,282,793 "
Amini Silatolu,Panthers,2017,1,,"$855,000 ","$855,000 ","$80,000 ",,0.50%,,"$1,395,135 ","$1,395,135 ","$130,539 "
Tony Hills,Saints,2017,1,,"$885,000 ","$885,000 ",$0 ,,0.50%,,"$1,444,087 ","$1,444,087 ",$0 
Will Beatty,Eagles,2017,1,,"$900,000 ","$900,000 ",$0 ,,0.50%,,"$1,468,563 ","$1,468,563 ",$0 
Sam Young,Dolphins,2017,1,,"$900,000 ","$900,000 ",$0 ,,0.50%,,"$1,468,563 ","$1,468,563 ",$0 
Tony Hills,Lions,2017,1,,"$910,000 ","$910,000 ","$10,000 ",,0.50%,,"$1,484,880 ","$1,484,880 ","$16,317 "
Dion Dawkins,Bills,2017,4,,"$4,183,234 ","$1,045,809 ","$1,935,617 ",,0.60%,,"$6,825,936 ","$1,706,485 ","$3,158,417 "
Cam Robinson,Jaguars,2017,4,,"$7,018,128 ","$1,754,532 ","$5,173,098 ",,1.10%,,"$11,451,736 ","$2,862,934 ","$8,441,133 "
Cornelius Lucas,Lions,2017,1,,"$1,797,000 ","$1,797,000 ",$0 ,,1.10%,,"$2,932,231 ","$2,932,231 ",$0 
Garett Bolles,Broncos,2017,4,,"$11,032,134 ","$2,758,034 ","$11,032,134 ",,1.70%,,"$18,001,536 ","$4,500,385 ","$18,001,536 "
Ben Ijalana,Jets,2017,2,,"$10,250,000 ","$5,125,000 ","$3,000,000 ",,3.10%,,"$16,725,299 ","$8,362,650 ","$4,895,210 "
Alejandro Villanueva,Steelers,2017,4,,"$24,000,000 ","$6,000,000 ","$6,500,000 ",,3.60%,,"$39,161,677 ","$9,790,419 ","$10,606,287 "
Kelvin Beachum,Jets,2017,3,,"$24,000,000 ","$8,000,000 ","$12,000,000 ",,4.80%,,"$39,161,677 ","$13,053,892 ","$19,580,838 "
Jason Peters,Eagles,2017,3,,"$27,250,000 ","$9,083,333 ","$15,500,000 ",,5.40%,,"$44,464,820 ","$14,821,606 ","$25,291,916 "
Charles Leno Jr.,Bears,2017,4,,"$37,000,000 ","$9,250,000 ","$18,000,000 ",,5.50%,,"$60,374,251 ","$15,093,563 ","$29,371,257 "
Donald Penn,Raiders,2017,2,,"$18,700,000 ","$9,350,000 ","$8,800,000 ",,5.60%,,"$30,513,473 ","$15,256,737 ","$14,359,281 "
Matt Kalil,Panthers,2017,5,,"$55,500,000 ","$11,100,000 ","$25,000,000 ",,6.60%,,"$90,561,377 ","$18,112,275 ","$40,793,413 "
Andrew Whitworth,Rams,2017,3,,"$33,750,000 ","$11,250,000 ","$15,000,000 ",,6.70%,,"$55,071,108 ","$18,357,036 ","$24,476,048 "
Riley Reiff,Vikings,2017,5,,"$58,750,000 ","$11,750,000 ","$26,300,000 ",,7.00%,,"$95,864,521 ","$19,172,904 ","$42,914,671 "
Joe Thomas,Browns,2017,2,,"$26,500,000 ","$13,250,000 ","$1,500,000 ",,7.90%,,"$43,241,018 ","$21,620,509 ","$2,447,605 "
Russell Okung,CAR/LAC,2017,4,,"$53,000,000 ","$13,250,000 ","$25,000,000 ",,7.90%,,"$86,482,036 ","$21,620,509 ","$40,793,413 "
Carter Bykowski,Vikings,2016,1,,"$117,300 ","$117,300 ",$0 ,,0.10%,,"$205,862 ","$205,862 ",$0 
Ryan Seymour,Cowboys,2016,1,,"$117,300 ","$117,300 ",$0 ,,0.10%,,"$205,862 ","$205,862 ",$0 
Mitchell Van Dyk,49ers,2016,1,,"$117,300 ","$117,300 ",$0 ,,0.10%,,"$205,862 ","$205,862 ",$0 
Carter Bykowski,Falcons,2016,1,,"$117,300 ","$117,300 ",$0 ,,0.10%,,"$205,862 ","$205,862 ",$0 
Arturo Uzdavinis,Jaguars,2016,1,,"$117,300 ","$117,300 ",$0 ,,0.10%,,"$205,862 ","$205,862 ",$0 
Terry Poole,Dolphins,2016,1,,"$117,300 ","$117,300 ",$0 ,,0.10%,,"$205,862 ","$205,862 ",$0 
Tyrus Thompson,Panthers,2016,1,,"$117,300 ","$117,300 ",$0 ,,0.10%,,"$205,862 ","$205,862 ",$0 
Sam Carlson,Broncos,2016,1,,"$450,000 ","$450,000 ",$0 ,,0.30%,,"$789,753 ","$789,753 ",$0 
Terry Poole,Seahawks,2016,1,,"$450,000 ","$450,000 ",$0 ,,0.30%,,"$789,753 ","$789,753 ",$0 
Erle Ladson,Browns,2016,1,,"$450,000 ","$450,000 ",$0 ,,0.30%,,"$789,753 ","$789,753 ",$0 
Rob Crisp,Cardinals,2016,1,,"$450,000 ","$450,000 ",$0 ,,0.30%,,"$789,753 ","$789,753 ",$0 
Kyle Roberts,Broncos,2016,1,,"$450,000 ","$450,000 ",$0 ,,0.30%,,"$789,753 ","$789,753 ",$0 
Luke Marquardt,Lions,2016,1,,"$450,000 ","$450,000 ",$0 ,,0.30%,,"$789,753 ","$789,753 ",$0 
Sean Hickey,Vikings,2016,1,,"$450,000 ","$450,000 ",$0 ,,0.30%,,"$789,753 ","$789,753 ",$0 
Tyrus Thompson,Saints,2016,1,,"$450,000 ","$450,000 ",$0 ,,0.30%,,"$789,753 ","$789,753 ",$0 
Marcel Jones,Chargers,2016,1,,"$450,000 ","$450,000 ",$0 ,,0.30%,,"$789,753 ","$789,753 ",$0 
Cody Booth,Commanders,2016,1,,"$450,000 ","$450,000 ",$0 ,,0.30%,,"$789,753 ","$789,753 ",$0 
Chris Martin,Bills,2016,1,,"$450,000 ","$450,000 ",$0 ,,0.30%,,"$789,753 ","$789,753 ",$0 
Mitchell Van Dyk,Colts,2016,2,,"$990,000 ","$495,000 ",$0 ,,0.30%,,"$1,737,457 ","$868,729 ",$0 
Dan France,Panthers,2016,2,,"$990,000 ","$495,000 ",$0 ,,0.30%,,"$1,737,457 ","$868,729 ",$0 
Keith Lumpkin,Colts,2016,2,,"$990,000 ","$495,000 ",$0 ,,0.30%,,"$1,737,457 ","$868,729 ",$0 
Patrick Miller,Jaguars,2016,2,,"$990,000 ","$495,000 ",$0 ,,0.30%,,"$1,737,457 ","$868,729 ",$0 
Mitchell Van Dyk,Colts,2016,2,,"$990,000 ","$495,000 ",$0 ,,0.30%,,"$1,737,457 ","$868,729 ",$0 
Mike McFarland,Colts,2016,2,,"$990,000 ","$495,000 ",$0 ,,0.30%,,"$1,737,457 ","$868,729 ",$0 
Tyrus Thompson,Lions,2016,2,,"$990,000 ","$495,000 ",$0 ,,0.30%,,"$1,737,457 ","$868,729 ",$0 
Carter Bykowski,Vikings,2016,1,,"$525,000 ","$525,000 ",$0 ,,0.30%,,"$921,379 ","$921,379 ",$0 
Vinston Painter,MIA/WAS,2016,1,,"$525,000 ","$525,000 ",$0 ,,0.30%,,"$921,379 ","$921,379 ",$0 
David Foucault,Panthers,2016,1,,"$531,500 ","$531,500 ","$6,500 ",,0.30%,,"$932,786 ","$932,786 ","$11,408 "
Taylor FaIlin,Buccaneers,2016,3,,"$1,620,000 ","$540,000 ",$0 ,,0.30%,,"$2,843,112 ","$947,704 ",$0 
Joe Gore,Commanders,2016,3,,"$1,620,000 ","$540,000 ",$0 ,,0.30%,,"$2,843,112 ","$947,704 ",$0 
Nick Ritcher,Titans,2016,3,,"$1,620,000 ","$540,000 ",$0 ,,0.30%,,"$2,843,112 ","$947,704 ",$0 
Mathu Gibson,Broncos,2016,3,,"$1,620,000 ","$540,000 ",$0 ,,0.30%,,"$2,843,112 ","$947,704 ",$0 
Tyler Johnstone,Chargers,2016,3,,"$1,620,000 ","$540,000 ",$0 ,,0.30%,,"$2,843,112 ","$947,704 ",$0 
Ryker Mathews,Saints,2016,3,,"$1,620,000 ","$540,000 ",$0 ,,0.30%,,"$2,843,112 ","$947,704 ",$0 
Zeth Ramsay,Chargers,2016,3,,"$1,620,000 ","$540,000 ",$0 ,,0.30%,,"$2,843,112 ","$947,704 ",$0 
Lene Maiava,Seahawks,2016,3,,"$1,620,000 ","$540,000 ",$0 ,,0.30%,,"$2,843,112 ","$947,704 ",$0 
John Weidenaar,Bengals,2016,3,,"$1,620,000 ","$540,000 ",$0 ,,0.30%,,"$2,843,112 ","$947,704 ",$0 
Wade Hansen,Steelers,2016,3,,"$1,620,000 ","$540,000 ",$0 ,,0.30%,,"$2,843,112 ","$947,704 ",$0 
Brian Mihalik,Lions,2016,3,,"$1,620,000 ","$540,000 ",$0 ,,0.30%,,"$2,843,112 ","$947,704 ",$0 
Davante Harris,Colts,2016,3,,"$1,620,000 ","$540,000 ",$0 ,,0.30%,,"$2,843,112 ","$947,704 ",$0 
Kelby Johnson,Buccaneers,2016,3,,"$1,620,500 ","$540,167 ",$500 ,,0.30%,,"$2,843,990 ","$947,997 ",$878 
Pace Murphy,Rams,2016,3,,"$1,622,000 ","$540,667 ","$2,000 ",,0.30%,,"$2,846,622 ","$948,875 ","$3,510 "
Arturo Uzdavinis,Texans,2016,1,,"$1,627,500 ","$542,500 ","$7,500 ",,0.30%,,"$2,856,275 ","$952,092 ","$13,163 "
Stephane Nembot,Ravens,2016,3,,"$1,632,500 ","$544,167 ","$12,500 ",,0.40%,,"$2,865,050 ","$955,017 ","$21,938 "
Caylin Hauptmann,Buccaneers,2016,2,,"$1,140,000 ","$570,000 ",$0 ,,0.40%,,"$2,000,708 ","$1,000,354 ",$0 
Donald Hawkins,Panthers,2016,2,,"$1,140,000 ","$570,000 ",$0 ,,0.40%,,"$2,000,708 ","$1,000,354 ",$0 
Tyreek Burwell,Chargers,2016,2,,"$1,140,000 ","$570,000 ",$0 ,,0.40%,,"$2,000,708 ","$1,000,354 ",$0 
Ryan Seymour,Giants,2016,1,,"$600,000 ","$600,000 ",$0 ,,0.40%,,"$1,053,004 ","$1,053,004 ",$0 
Reid Fragel,Chiefs,2016,1,,"$600,000 ","$600,000 ",$0 ,,0.40%,,"$1,053,004 ","$1,053,004 ",$0 
Kyle Murphy,Packers,2016,4,,"$2,466,140 ","$616,535 ","$126,140 ",,0.40%,,"$4,328,094 ","$1,082,023 ","$221,377 "
John Theus,49ers,2016,4,,"$2,597,612 ","$649,403 ","$257,612 ",,0.40%,,"$4,558,828 ","$1,139,707 ","$452,111 "
John Theus,Titans,2016,2,,"$1,350,000 ","$675,000 ",$0 ,,0.40%,,"$2,369,260 ","$1,184,630 ",$0 
Nate Chandler,Bears,2016,1,,"$675,000 ","$675,000 ",$0 ,,0.40%,,"$1,184,630 ","$1,184,630 ",$0 
Ryan Seymour,Cowboys,2016,3,,"$2,080,000 ","$693,333 ",$0 ,,0.40%,,"$3,650,415 ","$1,216,805 ",$0 
