Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Mason Fairchild,Saints,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Kehinde Oginni,Falcons,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Zaire Mitchell-Paden,Browns,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Thomas Odukoya,Titans,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Jordan Murray,Colts,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Sal Cannella,Buccaneers,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Hunter Kampmoyer,Broncos,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Scotty Washington,Ravens,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Michael Ezeike,Seahawks,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
John Samuel Shenker,Raiders,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Cole Fotheringham,Raiders,2024,1,,"$795,000 ","$795,000 ",$0 ,,0.30%,,"$848,228 ","$848,228 ",$0 
Brenden Bates,Browns,2024,2,,"$1,755,000 ","$877,500 ",$0 ,,0.30%,,"$1,872,504 ","$936,252 ",$0 
Tanner Taula,Buccaneers,2024,2,,"$1,755,000 ","$877,500 ",$0 ,,0.30%,,"$1,872,504 ","$936,252 ",$0 
Jack Westover,Patriots,2024,2,,"$1,755,000 ","$877,500 ",$0 ,,0.30%,,"$1,872,504 ","$936,252 ",$0 
Princeton Fant,Cowboys,2024,2,,"$1,755,000 ","$877,500 ",$0 ,,0.30%,,"$1,872,504 ","$936,252 ",$0 
Neal Johnson,Jets,2024,2,,"$1,755,000 ","$877,500 ",$0 ,,0.30%,,"$1,872,504 ","$936,252 ",$0 
