Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Troymaine Pope,Chargers,2020,1,,"$174,529 ","$174,529 ",$0 ,,0.10%,,"$239,955 ","$239,955 ",$0 
Josh Adams,Jets,2020,1,,"$178,518 ","$178,518 ",$0 ,,0.10%,,"$245,440 ","$245,440 ",$0 
Jeremy McNichols,Titans,2020,1,,"$178,518 ","$178,518 ",$0 ,,0.10%,,"$245,440 ","$245,440 ",$0 
Jeremy Cox,Broncos,2020,1,,"$197,764 ","$197,764 ",$0 ,,0.10%,,"$271,901 ","$271,901 ",$0 
Trey Edmunds,Steelers,2020,1,,"$197,764 ","$197,764 ",$0 ,,0.10%,,"$271,901 ","$271,901 ",$0 
Dexter Williams,Packers,2020,1,,"$197,765 ","$197,765 ",$0 ,,0.10%,,"$271,902 ","$271,902 ",$0 
Nathan Cottrell,Jaguars,2020,1,,"$197,765 ","$197,765 ",$0 ,,0.10%,,"$271,902 ","$271,902 ",$0 
Scottie Phillips,Texans,2020,1,,"$197,765 ","$197,765 ",$0 ,,0.10%,,"$271,902 ","$271,902 ",$0 
Jonathan Ward,Cardinals,2020,1,,"$197,765 ","$197,765 ",$0 ,,0.10%,,"$271,902 ","$271,902 ",$0 
Darius Bradwell,Chargers,2020,1,,"$197,765 ","$197,765 ",$0 ,,0.10%,,"$271,902 ","$271,902 ",$0 
LeVante Bellamy,Broncos,2020,1,,"$197,765 ","$197,765 ",$0 ,,0.10%,,"$271,902 ","$271,902 ",$0 
Jordan Howard,Eagles,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Jonathan Williams,Commanders,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Lamar Miller,Bears,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Jonathan Williams,Commanders,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Theo Riddick,Raiders,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Alex Collins,Seahawks,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
C.J. Prosise,Texans,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Theo Riddick,Raiders,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Kenjon Barner,Buccaneers,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
C.J. Prosise,Texans,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Lamar Miller,Bears,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Rod Smith,Giants,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
D'Onta Foreman,Titans,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Jordan Howard,Eagles,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Spencer Ware,Bears,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Jonathan Williams,Lions,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Alfred Morris,Giants,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Alex Collins,Seahawks,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Jordan Howard,Eagles,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Paul Perkins,Colts,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
DeAndre Washington,Chiefs,2020,1,,"$204,000 ","$204,000 ",$0 ,,0.10%,,"$280,474 ","$280,474 ",$0 
Reggie Bonnafon,Panthers,2020,1,,"$205,412 ","$205,412 ",$0 ,,0.10%,,"$282,416 ","$282,416 ",$0 
D'Onta Foreman,Titans,2020,1,,"$209,529 ","$209,529 ",$0 ,,0.10%,,"$288,076 ","$288,076 ",$0 
Josh Adams,Jets,2020,1,,"$214,235 ","$214,235 ",$0 ,,0.10%,,"$294,546 ","$294,546 ",$0 
Jeremy McNichols,Titans,2020,1,,"$214,235 ","$214,235 ",$0 ,,0.10%,,"$294,546 ","$294,546 ",$0 
Troymaine Pope,Chargers,2020,1,,"$214,658 ","$214,658 ",$0 ,,0.10%,,"$295,128 ","$295,128 ",$0 
Alex Collins,Seahawks,2020,1,,"$217,587 ","$217,587 ",$0 ,,0.10%,,"$299,155 ","$299,155 ",$0 
Alfred Morris,Giants,2020,1,,"$217,765 ","$217,765 ",$0 ,,0.10%,,"$299,399 ","$299,399 ",$0 
Dexter Williams,Packers,2020,1,,"$229,071 ","$229,071 ",$0 ,,0.10%,,"$314,944 ","$314,944 ",$0 
Jonathan Williams,Lions,2020,1,,"$245,529 ","$245,529 ",$0 ,,0.10%,,"$337,571 ","$337,571 ",$0 
Kenjon Barner,Buccaneers,2020,1,,"$245,529 ","$245,529 ",$0 ,,0.10%,,"$337,571 ","$337,571 ",$0 
Wendell Smallwood,Steelers,2020,1,,"$245,529 ","$245,529 ",$0 ,,0.10%,,"$337,571 ","$337,571 ",$0 
C.J. Prosise,Texans,2020,1,,"$245,529 ","$245,529 ",$0 ,,0.10%,,"$337,571 ","$337,571 ",$0 
Alfred Morris,Giants,2020,1,,"$259,294 ","$259,294 ",$0 ,,0.10%,,"$356,497 ","$356,497 ",$0 
D.J. Foster,Cardinals,2020,1,,"$263,188 ","$263,188 ",$0 ,,0.10%,,"$361,850 ","$361,850 ",$0 
C.J. Prosise,Texans,2020,1,,"$287,059 ","$287,059 ",$0 ,,0.10%,,"$394,670 ","$394,670 ",$0 
D.J. Foster,Cardinals,2020,1,,"$303,317 ","$303,317 ",$0 ,,0.20%,,"$417,023 ","$417,023 ",$0 
Kenjon Barner,Buccaneers,2020,1,,"$328,588 ","$328,588 ",$0 ,,0.20%,,"$451,767 ","$451,767 ",$0 
D.J. Foster,Cardinals,2020,1,,"$416,504 ","$416,504 ",$0 ,,0.20%,,"$572,640 ","$572,640 ",$0 
Marcus Marshall,Chiefs,2020,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$701,186 ","$701,186 ",$0 
Darrin Hall,Steelers,2020,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$701,186 ","$701,186 ",$0 
Ralph Webb,Steelers,2020,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$701,186 ","$701,186 ",$0 
Johnny Stanton,Browns,2020,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$701,186 ","$701,186 ",$0 
Mike Weber,Chiefs,2020,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$701,186 ","$701,186 ",$0 
Damarea Crockett,Packers,2020,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$701,186 ","$701,186 ",$0 
Mark Thompson,Raiders,2020,1,,"$510,000 ","$510,000 ",$0 ,,0.30%,,"$701,186 ","$701,186 ",$0 
Jordan Chunn,Cowboys,2020,2,,"$1,110,000 ","$555,000 ",$0 ,,0.30%,,"$1,526,110 ","$763,055 ",$0 
Karan Higdon,Texans,2020,2,,"$1,110,000 ","$555,000 ",$0 ,,0.30%,,"$1,526,110 ","$763,055 ",$0 
Jeremy Cox,Broncos,2020,2,,"$1,110,000 ","$555,000 ",$0 ,,0.30%,,"$1,526,110 ","$763,055 ",$0 
Aca'Cedric Ware,Buccaneers,2020,2,,"$1,110,000 ","$555,000 ",$0 ,,0.30%,,"$1,526,110 ","$763,055 ",$0 
Khalfani Muhammad,Broncos,2020,2,,"$1,110,000 ","$555,000 ",$0 ,,0.30%,,"$1,526,110 ","$763,055 ",$0 
Christian Wade,Bills,2020,2,,"$1,121,000 ","$560,500 ","$11,000 ",,0.30%,,"$1,541,234 ","$770,617 ","$15,124 "
Elijah Holyfield,Eagles,2020,2,,"$1,152,235 ","$576,118 ","$42,235 ",,0.30%,,"$1,584,178 ","$792,090 ","$58,068 "
Craig Reynolds,Falcons,2020,1,,"$585,000 ","$585,000 ",$0 ,,0.30%,,"$804,301 ","$804,301 ",$0 
Tony Brooks-James,Vikings,2020,1,,"$585,000 ","$585,000 ",$0 ,,0.30%,,"$804,301 ","$804,301 ",$0 
Reggie Bonnafon,Panthers,2020,1,,"$585,000 ","$585,000 ",$0 ,,0.30%,,"$804,301 ","$804,301 ",$0 
Antonio Williams,Bills,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Patrick Carr,Seahawks,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Austin Walter,49ers,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Scottie Phillips,Texans,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Napoleon Maxwell,Bears,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Pete Guerriero,Jets,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Adrian Killins,Eagles,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Tavien Feaster,Giants,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Derrick Gore,Chargers,2020,1,,"$610,000 ","$610,000 ",$0 ,,0.30%,,"$838,673 ","$838,673 ",$0 
Shaun Wilson,Titans,2020,2,,"$1,260,000 ","$630,000 ",$0 ,,0.30%,,"$1,732,341 ","$866,171 ",$0 
William Stanback,Raiders,2020,2,,"$1,260,000 ","$630,000 ","$100,000 ",,0.30%,,"$1,732,341 ","$866,171 ","$137,487 "
Jon Hilliman,Giants,2020,2,,"$1,267,000 ","$633,500 ","$7,000 ",,0.30%,,"$1,741,965 ","$870,983 ","$9,624 "
Taquan Mizzell,Saints,2020,1,,"$660,000 ","$660,000 ",$0 ,,0.30%,,"$907,417 ","$907,417 ",$0 
Elijah McGuire,Chiefs,2020,1,,"$660,000 ","$660,000 ",$0 ,,0.30%,,"$907,417 ","$907,417 ",$0 
Darius Jackson,IND/ARI,2020,1,,"$660,000 ","$660,000 ",$0 ,,0.30%,,"$907,417 ","$907,417 ",$0 
Wes Hills,Lions,2020,1,,"$675,000 ","$675,000 ",$0 ,,0.30%,,"$928,040 ","$928,040 ",$0 
Tony Brooks-James,Vikings,2020,1,,"$675,000 ","$675,000 ",$0 ,,0.30%,,"$928,040 ","$928,040 ",$0 
Dare Ogunbowale,Jaguars,2020,1,,"$675,000 ","$675,000 ",$0 ,,0.30%,,"$928,040 ","$928,040 ",$0 
Craig Reynolds,Falcons,2020,1,,"$675,000 ","$675,000 ",$0 ,,0.30%,,"$928,040 ","$928,040 ",$0 
Tra Carson,Lions,2020,1,,"$685,000 ","$685,000 ","$10,000 ",,0.30%,,"$941,789 ","$941,789 ","$13,749 "
Jonathan Ward,Cardinals,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Jeremy Cox,Broncos,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Rodney Smith,Panthers,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
JaMycal Hasty,49ers,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Artavis Pierce,Bears,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Marcus Marshall,Titans,2020,1,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Salvon Ahmed,Dolphins,2020,2,,"$1,390,000 ","$695,000 ",$0 ,,0.40%,,"$1,911,075 ","$955,537 ",$0 
Dalyn Dawkins,Titans,2020,2,,"$1,410,000 ","$705,000 ",$0 ,,0.40%,,"$1,938,572 ","$969,286 ",$0 
Marcus Murphy,Panthers,2020,1,,"$741,500 ","$741,500 ","$6,500 ",,0.40%,,"$1,019,469 ","$1,019,469 ","$8,937 "
Jeff Wilson,49ers,2020,1,,"$750,000 ","$750,000 ",$0 ,,0.40%,,"$1,031,155 ","$1,031,155 ",$0 
Kalen Ballage,Chargers,2020,1,,"$750,000 ","$750,000 ",$0 ,,0.40%,,"$1,031,155 ","$1,031,155 ",$0 
D'Onta Foreman,Titans,2020,1,,"$750,000 ","$750,000 ",$0 ,,0.40%,,"$1,031,155 ","$1,031,155 ",$0 
Josh Adams,Jets,2020,1,,"$750,000 ","$750,000 ",$0 ,,0.40%,,"$1,031,155 ","$1,031,155 ",$0 
Gus Edwards,Ravens,2020,1,,"$750,000 ","$750,000 ",$0 ,,0.40%,,"$1,031,155 ","$1,031,155 ",$0 
Dontrell Hilliard,CLE/HOU,2020,1,,"$750,000 ","$750,000 ",$0 ,,0.40%,,"$1,031,155 ","$1,031,155 ",$0 
Pete Guerriero,Jets,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
Jacques Patrick,Bengals,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
LeVante Bellamy,Broncos,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
Ty Williams,Ravens,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
J.J. Taylor,Patriots,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
Nathan Cottrell,Jaguars,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
Raymond Calais,Rams,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
Scottie Phillips,Texans,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
LeVante Bellamy,Broncos,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
Sandro Platzgummer,Giants,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
Bobby Holly,Chargers,2020,3,,"$2,285,000 ","$761,667 ",$0 ,,0.40%,,"$3,141,587 ","$1,047,196 ",$0 
Patrick Carr,Seahawks,2020,3,,"$2,286,000 ","$762,000 ","$1,000 ",,0.40%,,"$3,142,962 ","$1,047,654 ","$1,375 "
Napoleon Maxwell,Bears,2020,3,,"$2,286,500 ","$762,167 ","$1,500 ",,0.40%,,"$3,143,649 ","$1,047,883 ","$2,062 "
James Gilbert,Rams,2020,3,,"$2,287,000 ","$762,333 ","$2,000 ",,0.40%,,"$3,144,337 ","$1,048,112 ","$2,750 "
Mikey Daniel,Falcons,2020,3,,"$2,287,500 ","$762,500 ","$2,500 ",,0.40%,,"$3,145,024 ","$1,048,341 ","$3,437 "
Reggie Bonnafon,Panthers,2020,2,,"$1,525,000 ","$762,500 ",$0 ,,0.40%,,"$2,096,683 ","$1,048,341 ",$0 
Craig Reynolds,Jaguars,2020,2,,"$1,525,000 ","$762,500 ",$0 ,,0.40%,,"$2,096,683 ","$1,048,341 ",$0 
Antonio Williams,Bills,2020,3,,"$2,288,000 ","$762,667 ","$3,000 ",,0.40%,,"$3,145,711 ","$1,048,571 ","$4,125 "
Bronson Rechsteiner,Ravens,2020,3,,"$2,288,000 ","$762,667 ","$5,000 ",,0.40%,,"$3,145,711 ","$1,048,571 ","$6,874 "
Cameron Scarlett,Titans,2020,3,,"$2,290,000 ","$763,333 ","$20,000 ",,0.40%,,"$3,148,461 ","$1,049,487 ","$27,497 "
Devwah Whaley,Bengals,2020,3,,"$2,290,000 ","$763,333 ","$5,000 ",,0.40%,,"$3,148,461 ","$1,049,487 ","$6,874 "
James Robinson,NYJ/JAX,2020,3,,"$2,290,000 ","$763,333 ","$25,000 ",,0.40%,,"$3,148,461 ","$1,049,487 ","$34,372 "
Brian Herrien,Browns,2020,3,,"$2,290,000 ","$763,333 ","$40,000 ",,0.40%,,"$3,148,461 ","$1,049,487 ","$54,995 "
Benny LeMay,Browns,2020,3,,"$2,290,000 ","$763,333 ","$30,000 ",,0.40%,,"$3,148,461 ","$1,049,487 ","$41,246 "
Nathan Cottrell,Jaguars,2020,3,,"$2,290,000 ","$763,333 ","$17,000 ",,0.40%,,"$3,148,461 ","$1,049,487 ","$23,373 "
Darius Bradwell,Chargers,2020,3,,"$2,290,000 ","$763,333 ","$15,000 ",,0.40%,,"$3,148,461 ","$1,049,487 ","$20,623 "
Tavien Feaster,Jaguars,2020,3,,"$2,290,000 ","$763,333 ","$25,000 ",,0.40%,,"$3,148,461 ","$1,049,487 ","$34,372 "
Artavis Pierce,Bears,2020,3,,"$2,291,000 ","$763,667 ","$11,000 ",,0.40%,,"$3,149,836 ","$1,049,946 ","$15,124 "
Patrick Taylor,Packers,2020,3,,"$2,292,000 ","$764,000 ","$7,000 ",,0.40%,,"$3,151,211 ","$1,050,404 ","$9,624 "
Anthony Jones,Seahawks,2020,3,,"$2,292,500 ","$764,167 ","$7,500 ",,0.40%,,"$3,151,898 ","$1,050,633 ","$10,312 "
Adrian Killins,Eagles,2020,3,,"$2,292,500 ","$764,167 ","$42,500 ",,0.40%,,"$3,151,898 ","$1,050,633 ","$58,432 "
Michael Warren,Eagles,2020,3,,"$2,292,500 ","$764,167 ","$57,500 ",,0.40%,,"$3,151,898 ","$1,050,633 ","$79,055 "
J.J. Taylor,Patriots,2020,3,,"$2,292,500 ","$764,167 ","$100,000 ",,0.40%,,"$3,151,898 ","$1,050,633 ","$137,487 "
Jonathan Ward,Cardinals,2020,3,,"$2,293,000 ","$764,333 ","$8,000 ",,0.40%,,"$3,152,586 ","$1,050,861 ","$10,999 "
Xavier Jones,Rams,2020,3,,"$2,294,000 ","$764,667 ","$9,000 ",,0.40%,,"$3,153,961 ","$1,051,321 ","$12,374 "
Scottie Phillips,Texans,2020,3,,"$2,295,000 ","$765,000 ","$10,000 ",,0.40%,,"$3,155,336 ","$1,051,779 ","$13,749 "
Salvon Ahmed,MIA/SF,2020,3,,"$2,295,000 ","$765,000 ","$50,000 ",,0.40%,,"$3,155,336 ","$1,051,779 ","$68,744 "
Tony Jones,Saints,2020,3,,"$2,295,000 ","$765,000 ","$50,000 ",,0.40%,,"$3,155,336 ","$1,051,779 ","$68,744 "
Darius Anderson,Cowboys,2020,3,,"$2,295,000 ","$765,000 ","$110,000 ",,0.40%,,"$3,155,336 ","$1,051,779 ","$151,236 "
Rico Dowdle,Cowboys,2020,3,,"$2,295,000 ","$765,000 ","$110,000 ",,0.40%,,"$3,155,336 ","$1,051,779 ","$151,236 "
JaMycal Hasty,49ers,2020,3,,"$2,300,000 ","$766,667 ","$90,000 ",,0.40%,,"$3,162,210 ","$1,054,070 ","$123,739 "
Javon Leake,Giants,2020,3,,"$2,300,000 ","$766,667 ","$75,000 ",,0.40%,,"$3,162,210 ","$1,054,070 ","$103,116 "
Rodney Smith,Panthers,2020,3,,"$2,300,000 ","$766,667 ","$45,000 ",,0.40%,,"$3,162,210 ","$1,054,070 ","$61,869 "
LeVante Bellamy,Broncos,2020,3,,"$2,315,000 ","$771,667 ","$65,000 ",,0.40%,,"$3,182,833 ","$1,060,945 ","$89,367 "
Troymaine Pope,Chargers,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
D.J. Foster,Cardinals,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
Corey Clement,Eagles,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
Trey Edmunds,Steelers,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
D.J. Foster,Cardinals,2020,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,134,271 ","$1,134,271 ",$0 
Jeremy McNichols,Titans,2020,2,,"$1,670,000 ","$835,000 ",$0 ,,0.40%,,"$2,296,039 ","$1,148,020 ",$0 
Kalen Ballage,Jets,2020,2,,"$1,670,000 ","$835,000 ",$0 ,,0.40%,,"$2,296,039 ","$1,148,020 ",$0 
Raymond Calais,Buccaneers,2020,4,,"$3,371,500 ","$842,875 ","$76,500 ",,0.40%,,"$4,635,387 ","$1,158,847 ","$105,178 "
Eno Benjamin,HOU/ARI/NO,2020,4,,"$3,397,716 ","$849,429 ","$102,716 ",,0.40%,,"$4,671,431 ","$1,167,858 ","$141,222 "
Jason Huntley,PHI/DET,2020,4,,"$3,585,312 ","$896,328 ","$290,312 ",,0.50%,,"$4,929,352 ","$1,232,338 ","$399,142 "
Kenjon Barner,Ravens,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Rod Smith,Raiders,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Wendell Smallwood,Steelers,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Jonathan Williams,Lions,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
C.J. Prosise,Texans,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Kenjon Barner,Buccaneers,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
DeAndre Washington,Dolphins,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Theo Riddick,Raiders,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
C.J. Prosise,Texans,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
DeAndre Washington,Chiefs,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Jeremy Hill,Raiders,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
Senorise Perry,Titans,2020,1,,"$910,000 ","$910,000 ",$0 ,,0.50%,,"$1,251,135 ","$1,251,135 ",$0 
DeeJay Dallas,Seahawks,2020,4,,"$3,789,400 ","$947,350 ","$494,400 ",,0.50%,,"$5,209,947 ","$1,302,487 ","$679,738 "
Senorise Perry,Titans,2020,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,361,125 ","$1,361,125 ",$0 
Le'Veon Bell,Chiefs,2020,1,,"$1,000,000 ","$1,000,000 ",$0 ,,0.50%,,"$1,374,874 ","$1,374,874 ",$0 
"Anthony McFarland, Jr.",Steelers,2020,4,,"$4,017,432 ","$1,004,358 ","$722,432 ",,0.50%,,"$5,523,462 ","$1,380,866 ","$993,253 "
La'Mical Perine,Jets,2020,4,,"$4,040,344 ","$1,010,086 ","$745,344 ",,0.50%,,"$5,554,963 ","$1,388,741 ","$1,024,754 "
Joshua Kelley,Chargers,2020,4,,"$4,075,344 ","$1,018,836 ","$780,344 ",,0.50%,,"$5,603,084 ","$1,400,771 ","$1,072,875 "
DeAndre Washington,Chiefs,2020,1,,"$1,047,500 ","$1,047,500 ","$300,000 ",,0.50%,,"$1,440,180 ","$1,440,180 ","$412,462 "
Ameer Abdullah,Vikings,2020,1,,"$1,047,500 ","$1,047,500 ","$137,500 ",,0.50%,,"$1,440,180 ","$1,440,180 ","$189,045 "
Tyler Ervin,Packers,2020,1,,"$1,047,500 ","$1,047,500 ","$137,500 ",,0.50%,,"$1,440,180 ","$1,440,180 ","$189,045 "
Ty Montgomery,Saints,2020,1,,"$1,047,500 ","$1,047,500 ","$137,500 ",,0.50%,,"$1,440,180 ","$1,440,180 ","$189,045 "
Dwayne Washington,Saints,2020,1,,"$1,047,500 ","$1,047,500 ","$298,088 ",,0.50%,,"$1,440,180 ","$1,440,180 ","$409,833 "
Devontae Booker,Raiders,2020,1,,"$1,047,500 ","$1,047,500 ","$50,000 ",,0.50%,,"$1,440,180 ","$1,440,180 ","$68,744 "
Frank Gore,Jets,2020,1,,"$1,050,000 ","$1,050,000 ","$200,000 ",,0.50%,,"$1,443,618 ","$1,443,618 ","$274,975 "
Adrian Peterson,Lions,2020,1,,"$1,050,000 ","$1,050,000 ",$0 ,,0.50%,,"$1,443,618 ","$1,443,618 ",$0 
Lamar Miller,Patriots,2020,1,,"$1,050,000 ","$1,050,000 ","$200,000 ",,0.50%,,"$1,443,618 ","$1,443,618 ","$274,975 "
Lamar Miller,Commanders,2020,1,,"$1,050,000 ","$1,050,000 ",$0 ,,0.50%,,"$1,443,618 ","$1,443,618 ",$0 
Alfred Morris,Giants,2020,1,,"$1,050,000 ","$1,050,000 ",$0 ,,0.50%,,"$1,443,618 ","$1,443,618 ",$0 
LeSean McCoy,Buccaneers,2020,1,,"$1,050,000 ","$1,050,000 ",$0 ,,0.50%,,"$1,443,618 ","$1,443,618 ",$0 
Darrynton Evans,TEN/CHI,2020,4,,"$4,437,718 ","$1,109,430 ","$877,664 ",,0.60%,,"$6,101,302 ","$1,525,326 ","$1,206,677 "
Elijhaa Penny,Giants,2020,2,,"$2,250,000 ","$1,125,000 ","$335,000 ",,0.60%,,"$3,093,466 ","$1,546,733 ","$460,583 "
Zack Moss,IND/BUF,2020,4,,"$4,522,081 ","$1,130,520 ","$914,420 ",,0.60%,,"$6,217,291 ","$1,554,322 ","$1,257,212 "
Jerick McKinnon,49ers,2020,1,,"$1,160,000 ","$1,160,000 ",$0 ,,0.60%,,"$1,594,854 ","$1,594,854 ",$0 
Lynn Bowden,LV/MIA,2020,4,,"$4,646,220 ","$1,161,555 ","$985,028 ",,0.60%,,"$6,387,966 ","$1,596,992 ","$1,354,289 "
Ke'Shawn Vaughn,Buccaneers,2020,4,,"$4,708,440 ","$1,177,110 ","$1,018,908 ",,0.60%,,"$6,473,511 ","$1,618,378 ","$1,400,870 "
Anthony Sherman,Chiefs,2020,1,,"$1,187,500 ","$1,187,500 ","$887,500 ",,0.60%,,"$1,632,663 ","$1,632,663 ","$1,220,201 "
Antonio Gibson,Commanders,2020,4,,"$4,932,638 ","$1,233,160 ","$1,147,372 ",,0.60%,,"$6,781,755 ","$1,695,439 ","$1,577,492 "
A.J. Dillon,Packers,2020,4,,"$5,285,830 ","$1,321,458 ","$2,760,240 ",,0.70%,,"$7,267,350 ","$1,816,838 ","$3,794,982 "
Devonta Freeman,Giants,2020,1,,"$1,350,000 ","$1,350,000 ","$300,000 ",,0.70%,,"$1,856,080 ","$1,856,080 ","$412,462 "
