 
Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
610,LD Brown*,Oklahoma State,Big 12,4,31,85,2.7,1,21.3,5,11,2.2,0,2.8,36,96,2.7,1,,ld-brown-2
611,Evan Olaes,Colorado State,MWC,3,18,84,4.7,0,28.0,0,0,,0,0.0,18,84,4.7,0,,evan-olaes-1
612,Kalil Pimpleton*,Central Michigan,MAC,13,16,84,5.3,2,6.5,62,960,15.5,4,73.8,78,1044,13.4,6,,kalil-pimpleton-1
613,Shaadie Clayton-Johnson,Colorado,Pac-12,4,20,84,4.2,1,21.0,0,0,,0,0.0,20,84,4.2,1,,shaadie-clayton-1
614,Chandler Morris,TCU,Big 12,4,25,83,3.3,1,20.8,1,7,7.0,0,1.8,26,90,3.5,1,,chandler-morris-1
615,Ethan Fernea,UCLA,Pac-12,11,10,83,8.3,1,7.5,0,0,,0,0.0,10,83,8.3,1,,ethan-fernea-1
616,Jackson Anthrop*,Purdue,Big Ten,13,23,83,3.6,0,6.4,53,570,10.8,5,43.8,76,653,8.6,5,,jackson-anthrop-1
617,Jalon Daniels,Kansas,Big 12,6,33,83,2.5,3,13.8,0,0,,0,0.0,33,83,2.5,3,,jalon-daniels-1
618,Jordan Houston,North Carolina State,ACC,12,20,83,4.2,1,6.9,3,17,5.7,0,1.4,23,100,4.3,1,,jordan-houston-1
619,Kyle Dobbins,Temple,American,8,23,83,3.6,3,10.4,3,13,4.3,0,1.6,26,96,3.7,3,,kyle-dobbins-1
620,Marcus Major*,Oklahoma,Big 12,6,15,83,5.5,0,13.8,1,12,12.0,0,2.0,16,95,5.9,0,,marcus-major-1
621,Myles Price*,Texas Tech,Big 12,12,14,83,5.9,1,6.9,38,523,13.8,2,43.6,52,606,11.7,3,,myles-price-1
622,Nykeim Johnson*,Kent State,MAC,14,10,83,8.3,2,5.9,54,620,11.5,3,44.3,64,703,11.0,5,,nykeim-johnson-1
623,Calvin Brownholtz*,UTEP,CUSA,12,35,82,2.3,3,6.8,0,0,,0,0.0,35,82,2.3,3,,calvin-brownholtz-1
624,D'Wan Mathis,Temple,American,7,48,82,1.7,1,11.7,0,0,,0,0.0,48,82,1.7,1,,dwan-mathis-1
625,Isaiah Chavez,New Mexico,MWC,5,34,82,2.4,0,16.4,0,0,,0,0.0,34,82,2.4,0,,isaiah-chavez-1
626,Jordan Yates,Georgia Tech,ACC,8,64,82,1.3,2,10.3,0,0,,0,0.0,64,82,1.3,2,,jordan-yates-1
627,Demarkcus Bowman*,Florida,SEC,5,14,81,5.8,0,16.2,0,0,,0,0.0,14,81,5.8,0,,demarkcus-bowman-1
628,Chris Curry*,Utah,Pac-12,9,18,80,4.4,0,8.9,0,0,,0,0.0,18,80,4.4,0,,chris-curry-2
629,Daniel Bangura*,Kent State,MAC,3,8,80,10.0,1,26.7,0,0,,0,0.0,8,80,10.0,1,,daniel-bangura-1
630,Taulia Tagovailoa*,Maryland,Big Ten,13,80,80,1.0,2,6.2,0,0,,0,0.0,80,80,1.0,2,,taulia-tagovailoa-1
631,Jarveon Howard,Syracuse,ACC,3,7,79,11.3,0,26.3,1,8,8.0,0,2.7,8,87,10.9,0,,jarveon-howard-1
632,John Chenal*,Wisconsin,Big Ten,13,32,78,2.4,2,6.0,7,39,5.6,1,3.0,39,117,3.0,3,,john-chenal-1
633,Kato Nelson,Akron,MAC,5,47,78,1.7,0,15.6,0,0,,0,0.0,47,78,1.7,0,,kato-nelson-1
634,Kentrel Bullock*,Ole Miss,SEC,6,17,78,4.6,0,13.0,1,2,2.0,0,0.3,18,80,4.4,0,,kentrel-bullock-1
635,Trevon West*,Oklahoma,Big 12,13,2,78,39.0,0,6.0,4,45,11.3,0,3.5,6,123,20.5,0,,trevon-west-1
636,Dakereon Joyner*,South Carolina,SEC,13,18,77,4.3,0,5.9,24,221,9.2,1,17.0,42,298,7.1,1,,dakereon-joyner-1
637,Jordan Wilmore*,Fresno State,MWC,6,14,77,5.5,1,12.8,2,15,7.5,0,2.5,16,92,5.8,1,,jordan-wilmore-1
638,Kai Puailoa-Rojas,Navy,American,12,13,77,5.9,0,6.4,3,84,28.0,1,7.0,16,161,10.1,1,,kai-puailoa-rojas-2
639,Khaleb Hood,Georgia Southern,Sun Belt,12,13,77,5.9,1,6.4,35,442,12.6,0,36.8,48,519,10.8,1,,khaleb-hood-1
640,Spencer Rattler*,Oklahoma,Big 12,9,43,77,1.8,3,8.6,0,0,,0,0.0,43,77,1.8,3,,spencer-rattler-1
641,AJ Phillips,South Alabama,Sun Belt,8,25,76,3.0,2,9.5,1,6,6.0,0,0.8,26,82,3.2,2,,aj-phillips-1
642,Garrett Wilson*,Ohio State,Big Ten,11,4,76,19.0,1,6.9,70,1058,15.1,12,96.2,74,1134,15.3,13,,garrett-wilson-2
643,Jalen Cropper*,Fresno State,MWC,13,19,76,4.0,2,5.8,85,899,10.6,11,69.2,104,975,9.4,13,,jalen-cropper-1
644,L.J Johnson Jr.,Texas A&M,SEC,4,21,76,3.6,0,19.0,1,14,14.0,0,3.5,22,90,4.1,0,,lj-johnson-jr-1
645,LJ Johnson Jr.,Texas A&M,SEC,4,21,76,3.6,0,19.0,1,14,14.0,0,3.5,22,90,4.1,0,,lj-johnson-jr-2
646,Monte Pottebaum*,Iowa,Big Ten,14,15,76,5.1,1,5.4,4,9,2.3,0,0.6,19,85,4.5,1,,monte-pottebaum-1
647,Deon Silas*,Iowa State,Big 12,5,13,75,5.8,2,15.0,1,-4,-4.0,0,-0.8,14,71,5.1,2,,deon-silas-1
648,Jacob Cowing*,UTEP,CUSA,13,4,75,18.8,1,5.8,69,1354,19.6,7,104.2,73,1429,19.6,8,,jacob-cowing-1
649,Jaylon Armstead*,San Diego State,MWC,8,24,75,3.1,0,9.4,0,0,,0,0.0,24,75,3.1,0,,jaylon-armstead-1
650,Jordan McCloud,Arizona,Pac-12,3,18,75,4.2,0,25.0,0,0,,0,0.0,18,75,4.2,0,,jordan-mccloud-1
651,Antwain Littleton II*,Maryland,Big Ten,2,15,74,4.9,1,37.0,0,0,,0,0.0,15,74,4.9,1,,antwain-littleton-ii-1
652,Antwaine Littleton*,Maryland,Big Ten,2,15,74,4.9,1,37.0,0,0,,0,0.0,15,74,4.9,1,,antwaine-littleton-1
653,BJ Harris*,Missouri,SEC,8,22,73,3.3,0,9.1,1,0,0.0,0,0.0,23,73,3.2,0,,bj-harris-1
654,Daimarqua Foster,TCU,Big 12,4,23,73,3.2,0,18.3,1,22,22.0,0,5.5,24,95,4.0,0,,daimarqua-foster-1
655,Davis Brin*,Tulsa,American,13,67,73,1.1,1,5.6,1,3,3.0,0,0.2,68,76,1.1,1,,davis-brin-1
656,Miles Kendrick,Kansas,Big 12,5,13,73,5.6,0,14.6,0,0,,0,0.0,13,73,5.6,0,,miles-kendrick-1
657,Christian Malloy*,Coastal Carolina,Sun Belt,8,11,72,6.5,0,9.0,2,9,4.5,0,1.1,13,81,6.2,0,,christian-malloy-1
658,Jay Woolfolk,Virginia,ACC,5,24,72,3.0,0,14.4,0,0,,0,0.0,24,72,3.0,0,,jay-woolfolk-1
659,John Rhys Plumlee*,Ole Miss,SEC,13,9,72,8.0,0,5.5,19,201,10.6,0,15.5,28,273,9.8,0,,john-rhys-plumlee-1
660,Isaiah Connelly*,Coastal Carolina,Sun Belt,3,13,71,5.5,0,23.7,0,0,,0,0.0,13,71,5.5,0,,isaiah-connelly-1
661,Jace Ruder*,North Texas,CUSA,8,25,71,2.8,0,8.9,0,0,,0,0.0,25,71,2.8,0,,jace-ruder-1
662,Roman Hemby*,Maryland,Big Ten,4,17,71,4.2,2,17.8,1,1,1.0,0,0.3,18,72,4.0,2,,roman-hemby-1
663,Wilson Catoe*,Army,Ind,11,20,71,3.6,2,6.5,0,0,,0,0.0,20,71,3.6,2,,wilson-catoe-1
664,Braden Lenzy*,Notre Dame,Ind,13,5,69,13.8,0,5.3,32,350,10.9,3,26.9,37,419,11.3,3,,braden-lenzy-1
665,Bryson Moss*,Eastern Michigan,MAC,7,22,69,3.1,0,9.9,2,8,4.0,0,1.1,24,77,3.2,0,,bryson-moss-1
666,Calvin Austin III,Memphis,American,12,1,69,69.0,1,5.8,74,1149,15.5,8,95.8,75,1218,16.2,9,,calvin-austin-iii-1
667,Dennis Grosel,Boston College,ACC,8,44,69,1.6,2,8.6,0,0,,0,0.0,44,69,1.6,2,,dennis-grosel-1
668,Jahmir Smith*,Appalachian State,Sun Belt,5,19,69,3.6,1,13.8,0,0,,0,0.0,19,69,3.6,1,,jahmir-smith-1
669,Jamal Johnson,Bowling Green,MAC,12,15,69,4.6,0,5.8,15,149,9.9,1,12.4,30,218,7.3,1,,jamal-johnson-2
670,Leshon Williams*,Iowa,Big Ten,3,21,69,3.3,0,23.0,0,0,,0,0.0,21,69,3.3,0,,leshon-williams-1
671,Taisun Phommachanh*,Clemson,ACC,6,11,69,6.3,1,11.5,0,0,,0,0.0,11,69,6.3,1,,taisun-phommachanh-1
672,Trey McBride,Colorado State,MWC,12,1,69,69.0,1,5.8,90,1121,12.5,1,93.4,91,1190,13.1,2,AA,trey-mcbride-1
673,Zay Flowers,Boston College,ACC,12,7,69,9.9,0,5.8,44,746,17.0,5,62.2,51,815,16.0,5,,zay-flowers-1
674,Dino Maldonado,New Mexico State,Ind,2,11,68,6.2,0,34.0,0,0,,0,0.0,11,68,6.2,0,,dino-maldonado-1
675,Gavin Wimsatt*,Rutgers,Big Ten,4,9,68,7.6,0,17.0,0,0,,0,0.0,9,68,7.6,0,,gavin-wimsatt-1
676,Jacolby Criswell*,North Carolina,ACC,4,7,68,9.7,1,17.0,0,0,,0,0.0,7,68,9.7,1,,jacolby-criswell-1
677,Jaylen Henderson*,Fresno State,MWC,3,14,68,4.9,0,22.7,0,0,,0,0.0,14,68,4.9,0,,jaylen-henderson-1
678,Larry Wooden*,UAB,CUSA,11,19,68,3.6,1,6.2,0,0,,0,0.0,19,68,3.6,1,,larry-wooden-1
679,Jamarye Joiner,Arizona,Pac-12,8,19,67,3.5,1,8.4,4,48,12.0,0,6.0,23,115,5.0,1,,jamarye-joiner-1
680,Jayden De Laura*,Washington State,Pac-12,12,46,67,1.5,3,5.6,0,0,,0,0.0,46,67,1.5,3,,jayden-de-laura-1
681,Mason Blakemore*,Northern Illinois,MAC,8,17,67,3.9,1,8.4,1,-4,-4.0,0,-0.5,18,63,3.5,1,,mason-blakemore-1
682,DJ England-Chisolm*,Middle Tennessee State,CUSA,12,8,66,8.3,0,5.5,28,295,10.5,3,24.6,36,361,10.0,3,,dj-england-chisolm-1
683,Henry Colombi*,Texas Tech,Big 12,7,36,66,1.8,2,9.4,0,0,,0,0.0,36,66,1.8,2,,henry-colombi-1
684,Isaiah Sanders,Stanford,Pac-12,11,22,66,3.0,3,6.0,0,0,,0,0.0,22,66,3.0,3,,isaiah-sanders-1
685,Keegan Jones,UCLA,Pac-12,9,26,66,2.5,0,7.3,2,28,14.0,0,3.1,28,94,3.4,0,,keegan-jones-1
686,Logan Bonner*,Utah State,MWC,14,69,66,1.0,0,4.7,0,0,,0,0.0,69,66,1.0,0,,logan-bonner-1
687,Marvin Scott III,Nebraska,Big Ten,3,17,66,3.9,2,22.0,1,9,9.0,0,3.0,18,75,4.2,2,,marvin-scott-iii-1
688,Arland Bruce IV*,Iowa,Big Ten,14,10,65,6.5,3,4.6,25,209,8.4,1,14.9,35,274,7.8,4,,arland-bruce-iv-1
689,Armoni Goodwin*,LSU,SEC,6,16,65,4.1,0,10.8,2,5,2.5,0,0.8,18,70,3.9,0,,armoni-goodwin-1
690,Chadarius Townsend*,Texas Tech,Big 12,5,10,65,6.5,0,13.0,0,0,,0,0.0,10,65,6.5,0,,chadarius-townsend-1
691,Chandler Pittman,Southern Mississippi,CUSA,6,14,65,4.6,0,10.8,5,43,8.6,2,7.2,19,108,5.7,2,,chandler-pittman-1
692,Jackson McChesney*,BYU,Ind,5,14,64,4.6,1,12.8,0,0,,0,0.0,14,64,4.6,1,,jackson-mcchesney-1
693,Kaleb Eleby*,Western Michigan,MAC,13,87,64,0.7,6,4.9,0,0,,1,0.0,87,64,0.7,7,,kaleb-eleby-1
694,Keith Gallmon,South Alabama,Sun Belt,12,2,64,32.0,0,5.3,0,0,,0,0.0,2,64,32.0,0,,keith-gallmon-1
695,Maleek Williams,Florida International,CUSA,6,13,64,4.9,1,10.7,0,0,,0,0.0,13,64,4.9,1,,maleek-williams-1
696,Tre Turner*,Virginia Tech,ACC,11,12,64,5.3,0,5.8,40,675,16.9,3,61.4,52,739,14.2,3,,tre-turner-2
697,Josh Vann*,South Carolina,SEC,13,5,63,12.6,0,4.8,43,679,15.8,5,52.2,48,742,15.5,5,,josh-vann-1
698,Samori Toure,Nebraska,Big Ten,12,8,63,7.9,1,5.3,46,898,19.5,5,74.8,54,961,17.8,6,,samori-toure-1
699,Charlie Spegal,Indiana,Big Ten,4,19,62,3.3,0,15.5,0,0,,0,0.0,19,62,3.3,0,,charlie-spegal-1
700,Darien Rencher*,Clemson,ACC,13,19,62,3.3,0,4.8,2,8,4.0,0,0.6,21,70,3.3,0,,darien-rencher-1
701,Drake Maye*,North Carolina,ACC,4,6,62,10.3,0,15.5,0,0,,0,0.0,6,62,10.3,0,,drake-maye-1
702,Grant Wells*,Marshall,CUSA,13,60,62,1.0,7,4.8,0,0,,0,0.0,60,62,1.0,7,,grant-wells-1
703,Devyn Ford*,Penn State,Big Ten,9,14,61,4.4,0,6.8,3,18,6.0,0,2.0,17,79,4.6,0,,devyn-ford-1
704,Hunter Dekkers*,Iowa State,Big 12,4,4,61,15.3,1,15.3,0,0,,0,0.0,4,61,15.3,1,,hunter-dekkers-1
705,Isaiah Williams,Illinois,Big Ten,12,12,61,5.1,2,5.1,47,525,11.2,4,43.8,59,586,9.9,6,,isaiah-williams-7
706,Jontre Kirklin*,LSU,SEC,9,11,61,5.5,0,6.8,4,49,12.3,0,5.4,15,110,7.3,0,,jontre-kirklin-1
707,Seven McGee*,Oregon,Pac-12,13,14,61,4.4,1,4.7,7,84,12.0,0,6.5,21,145,6.9,1,,seven-mcgee-1
708,Audric Estime*,Notre Dame,Ind,12,7,60,8.6,0,5.0,0,0,,0,0.0,7,60,8.6,0,,audric-estime-1
709,Cooper Lutz,Syracuse,ACC,12,17,60,3.5,1,5.0,4,11,2.8,0,0.9,21,71,3.4,1,,cooper-lutz-1
710,Peter Parrish,Memphis,American,3,22,60,2.7,0,20.0,0,0,,0,0.0,22,60,2.7,0,,peter-parrish-1
711,Sean Jackson*,Auburn,SEC,4,12,60,5.0,1,15.0,0,0,,0,0.0,12,60,5.0,1,,sean-jackson-3
712,AJ Mayer*,Miami (OH),MAC,7,26,59,2.3,1,8.4,0,0,,1,0.0,26,59,2.3,2,,aj-mayer-1
713,Blake Shapen*,Baylor,Big 12,6,21,59,2.8,0,9.8,0,0,,0,0.0,21,59,2.8,0,,blake-shapen-1
714,Ja'Varrius Johnson*,Auburn,SEC,12,2,59,29.5,1,4.9,19,274,14.4,2,22.8,21,333,15.9,3,,javarrius-johnson-1
715,Roman Wilson*,Michigan,Big Ten,13,3,59,19.7,0,4.5,25,420,16.8,3,32.3,28,479,17.1,3,,roman-wilson-1
716,Shamar Garrett,San Jose State,MWC,11,17,59,3.5,1,5.4,11,52,4.7,0,4.7,28,111,4.0,1,,shamar-garrett-1
717,Jabari Laws*,Army,Ind,7,26,58,2.2,0,8.3,0,0,,0,0.0,26,58,2.2,0,,jabari-laws-1
718,Kadyn Roach,Louisiana-Monroe,Sun Belt,6,21,58,2.8,1,9.7,4,22,5.5,0,3.7,25,80,3.2,1,,kadyn-roach-1
719,Alex Escobar,New Mexico State,Ind,10,19,57,3.0,0,5.7,8,75,9.4,0,7.5,27,132,4.9,0,,alex-escobar-1
720,Caleb Twyford,Texas State,Sun Belt,10,23,57,2.5,1,5.7,7,26,3.7,1,2.6,30,83,2.8,2,,caleb-twyford-2
721,Jalen Milroe*,Alabama,SEC,4,15,57,3.8,0,14.3,0,0,,0,0.0,15,57,3.8,0,,jalen-milroe-1
722,Justin Ibieta,Tulane,American,5,4,57,14.3,1,11.4,0,0,,0,0.0,4,57,14.3,1,,justin-ibieta-1
723,Nikko Remigio,California,Pac-12,11,7,57,8.1,0,5.2,38,238,6.3,2,21.6,45,295,6.6,2,,nikko-remigio-1
724,Tyler Van Dyke,Miami (FL),ACC,10,53,57,1.1,1,5.7,0,0,,0,0.0,53,57,1.1,1,,tyler-van-dyke-1
725,Abdul Adams,Syracuse,ACC,11,13,56,4.3,0,5.1,3,6,2.0,0,0.5,16,62,3.9,0,,abdul-adams-1
726,Brock Bowers*,Georgia,SEC,15,4,56,14.0,1,3.7,56,882,15.8,13,58.8,60,938,15.6,14,,brock-bowers-1
727,Isiah Cox,Ohio,MAC,10,4,56,14.0,1,5.6,30,362,12.1,4,36.2,34,418,12.3,5,,isiah-cox-1
728,Jacardia Wright*,Kansas State,Big 12,10,13,56,4.3,0,5.6,0,0,,0,0.0,13,56,4.3,0,,jacardia-wright-1
729,Jacob Rodriguez,Virginia,ACC,12,10,56,5.6,0,4.7,8,65,8.1,0,5.4,18,121,6.7,0,,jacob-rodriguez-1
730,Jordan Addison*,Pitt,ACC,14,7,56,8.0,1,4.0,100,1593,15.9,17,113.8,107,1649,15.4,18,AA,jordan-addison-1
731,Preston Hutchinson*,Eastern Michigan,MAC,8,22,56,2.5,1,7.0,0,0,,0,0.0,22,56,2.5,1,,preston-hutchinson-1
732,Velton Gardner,Kansas,Big 12,3,29,56,1.9,0,18.7,1,2,2.0,0,0.7,30,58,1.9,0,,velton-gardner-1
733,Daniel Jones,Navy,American,7,10,55,5.5,0,7.9,1,1,1.0,0,0.1,11,56,5.1,0,,daniel-jones-5
734,Keshawn Wicks*,Old Dominion,CUSA,6,17,55,3.2,0,9.2,3,38,12.7,0,6.3,20,93,4.7,0,,keshawn-wicks-1
735,Ty Keyes,Southern Mississippi,CUSA,4,40,55,1.4,0,13.8,0,0,,0,0.0,40,55,1.4,0,,ty-keyes-1
736,Brenden Rice,Colorado,Pac-12,11,6,54,9.0,0,4.9,21,299,14.2,3,27.2,27,353,13.1,3,,brenden-rice-1
737,Desmond Trotter,South Alabama,Sun Belt,5,32,54,1.7,1,10.8,0,0,,0,0.0,32,54,1.7,1,,desmond-trotter-1
738,Isaiah Holiness,San Jose State,MWC,8,1,54,54.0,0,6.8,5,35,7.0,0,4.4,6,89,14.8,0,,isaiah-holiness-1
739,Parker Navarro*,UCF,American,5,7,54,7.7,3,10.8,0,0,,0,0.0,7,54,7.7,3,,parker-navarro-1
740,Brandon Campbell,USC,Pac-12,3,12,53,4.4,0,17.7,1,16,16.0,0,5.3,13,69,5.3,0,,brandon-campbell-4
741,Kaidon Salter*,Liberty,Ind,2,5,53,10.6,0,26.5,0,0,,0,0.0,5,53,10.6,0,,kaidon-salter-1
742,Jhaylin Embry,Bowling Green,MAC,12,17,52,3.1,1,4.3,7,164,23.4,0,13.7,24,216,9.0,1,,jhaylin-embry-1
743,Yulkeith Brown,Texas A&M,SEC,5,2,52,26.0,0,10.4,0,0,,0,0.0,2,52,26.0,0,,yulkeith-brown-1
744,Bo Melton*,Rutgers,Big Ten,11,9,51,5.7,0,4.6,55,618,11.2,3,56.2,64,669,10.5,3,,bo-melton-1
745,Braheam Murphy*,Army,Ind,12,12,51,4.3,0,4.3,5,114,22.8,3,9.5,17,165,9.7,3,,braheam-murphy-1
746,Tavierre Dunlap*,Michigan,Big Ten,2,7,51,7.3,0,25.5,0,0,,0,0.0,7,51,7.3,0,,tavierre-dunlap-1
747,Alex Berrouet,Colorado State,MWC,1,7,50,7.1,0,50.0,0,0,,0,0.0,7,50,7.1,0,,alex-berrouet-1
748,Anthony Gould*,Oregon State,Pac-12,13,5,50,10.0,1,3.8,13,185,14.2,1,14.2,18,235,13.1,2,,anthony-gould-1
749,Josiah Johnson,Massachusetts,Ind,11,6,50,8.3,2,4.5,11,115,10.5,3,10.5,17,165,9.7,5,,josiah-johnson-1
750,Tyler Macon*,Missouri,SEC,3,13,50,3.8,1,16.7,0,0,,0,0.0,13,50,3.8,1,,tyler-macon-1
751,Ahmonte Watkins,TCU,Big 12,3,12,49,4.1,0,16.3,3,41,13.7,0,13.7,15,90,6.0,0,,ahmonte-watkins-1
752,Cornelious Brown*,Georgia State,Sun Belt,5,30,49,1.6,2,9.8,0,0,,0,0.0,30,49,1.6,2,,cornelious-brown-1
753,Ira Armstead,Virginia,ACC,9,12,49,4.1,0,5.4,2,6,3.0,0,0.7,14,55,3.9,0,,ira-armstead-1
754,Kevin Dominique,Louisiana Tech,CUSA,8,10,49,4.9,0,6.1,0,0,,0,0.0,10,49,4.9,0,,kevin-dominique-1
755,Kylan Watkins,Memphis,American,4,15,49,3.3,0,12.3,4,13,3.3,0,3.3,19,62,3.3,0,,kylan-watkins-1
756,Zach Gibson,Akron,MAC,7,43,49,1.1,0,7.0,0,0,,0,0.0,43,49,1.1,0,,zach-gibson-1
757,Brody Belt,Nebraska,Big Ten,8,10,48,4.8,0,6.0,6,68,11.3,0,8.5,16,116,7.3,0,,brody-belt-1
758,Grover Bortolotti*,Wisconsin,Big Ten,1,5,48,9.6,0,48.0,0,0,,0,0.0,5,48,9.6,0,,grover-bortolotti-1
759,Luca Diamont,Duke,ACC,2,4,48,12.0,0,24.0,0,0,,0,0.0,4,48,12.0,0,,luca-diamont-1
760,Lyn-J Dixon*,Clemson,ACC,3,10,48,4.8,0,16.0,2,7,3.5,1,2.3,12,55,4.6,1,,lyn-j-dixon-1
761,Trent Pennix,North Carolina State,ACC,12,3,48,16.0,0,4.0,17,246,14.5,3,20.5,20,294,14.7,3,,trent-pennix-1
762,Bobby Wooden,New Mexico,MWC,9,22,47,2.1,0,5.2,7,32,4.6,0,3.6,29,79,2.7,0,,bobby-wooden-1
763,CJ Beasley*,Coastal Carolina,Sun Belt,11,14,47,3.4,1,4.3,0,0,,0,0.0,14,47,3.4,1,,cj-beasley-1
764,Delbert Mimms,North Carolina State,ACC,12,6,47,7.8,0,3.9,0,0,,0,0.0,6,47,7.8,0,,delbert-mimms-1
765,DJ Williams,Florida State,ACC,4,10,47,4.7,1,11.8,0,0,,0,0.0,10,47,4.7,1,,dj-williams-8
766,DJ Williams,Florida State,ACC,6,10,47,4.7,1,7.8,0,0,,0,0.0,10,47,4.7,1,,dj-williams-9
767,Jarius Mack,Charlotte,CUSA,11,3,47,15.7,0,4.3,7,88,12.6,1,8.0,10,135,13.5,1,,jarius-mack-1
768,Jesiah Irish*,Oregon State,Pac-12,13,4,47,11.8,1,3.6,0,0,,0,0.0,4,47,11.8,1,,jesiah-irish-1
769,Marcus McElroy,Colorado State,MWC,4,6,47,7.8,0,11.8,0,0,,0,0.0,6,47,7.8,0,,marcus-mcelroy-1
770,Taeguan Tyler,Boise State,MWC,3,11,47,4.3,0,15.7,0,0,,0,0.0,11,47,4.3,0,,taeguan-tyler-1
771,Taequan Tyler,Boise State,MWC,3,11,47,4.3,0,15.7,0,0,,0,0.0,11,47,4.3,0,,taequan-tyler-1
772,Tayvion Robinson*,Virginia Tech,ACC,12,13,47,3.6,0,3.9,44,559,12.7,5,46.6,57,606,10.6,5,,tayvion-robinson-1
773,Terry Wilson,New Mexico,MWC,6,51,47,0.9,1,7.8,2,10,5.0,0,1.7,53,57,1.1,1,,terry-wilson-3
774,Malik Cooper,Temple,American,4,9,46,5.1,0,11.5,2,11,5.5,0,2.8,11,57,5.2,0,,malik-cooper-1
775,Neil Pau'u*,BYU,Ind,10,5,46,9.2,0,4.6,46,526,11.4,6,52.6,51,572,11.2,6,,neil-pauu-1
776,Sevaughn Clark*,Georgia,SEC,6,14,46,3.3,0,7.7,0,0,,0,0.0,14,46,3.3,0,,sevaughn-clark-1
777,Chad Magyar,Nevada-Las Vegas,MWC,11,13,45,3.5,0,4.1,5,33,6.6,0,3.0,18,78,4.3,0,,chad-magyar-1
778,Giles Jackson,Washington,Pac-12,12,8,45,5.6,0,3.8,8,87,10.9,0,7.3,16,132,8.3,0,,giles-jackson-1
779,Jake Garcia,Miami (FL),ACC,1,1,45,45.0,0,45.0,0,0,,0,0.0,1,45,45.0,0,,jake-garcia-1
780,Rhett Rodriguez,Louisiana-Monroe,Sun Belt,6,35,45,1.3,0,7.5,0,0,,0,0.0,35,45,1.3,0,,rhett-rodriguez-1
781,Robert Burns,Connecticut,Ind,10,12,45,3.8,0,4.5,1,4,4.0,0,0.4,13,49,3.8,0,,robert-burns-1
782,Trevon Bradford*,Oregon State,Pac-12,13,7,45,6.4,1,3.5,42,631,15.0,5,48.5,49,676,13.8,6,,trevon-bradford-1
783,Casey Filkins,Stanford,Pac-12,6,11,44,4.0,0,7.3,3,11,3.7,0,1.8,14,55,3.9,0,,casey-filkins-1
784,Donald Chaney Jr.,Miami (FL),ACC,2,11,44,4.0,1,22.0,1,4,4.0,0,2.0,12,48,4.0,1,,donald-chaney-jr-1
785,Jaylon Bester*,Miami (OH),MAC,3,13,44,3.4,1,14.7,0,0,,0,0.0,13,44,3.4,1,,jaylon-bester-1
786,Ladd McConkey*,Georgia,SEC,15,4,44,11.0,1,2.9,31,447,14.4,5,29.8,35,491,14.0,6,,ladd-mcconkey-1
787,Ricky Pearsall*,Arizona State,Pac-12,13,6,44,7.3,1,3.4,48,580,12.1,4,44.6,54,624,11.6,5,,ricky-pearsall-1
788,Harold Joiner*,Michigan State,Big Ten,13,13,43,3.3,0,3.3,5,35,7.0,0,2.7,18,78,4.3,0,,harold-joiner-1
789,Jaxson Dart,USC,Pac-12,6,22,43,2.0,2,7.2,0,0,,0,0.0,22,43,2.0,2,,jaxson-dart-1
790,Lorenzo Lingard*,Florida,SEC,13,11,43,3.9,0,3.3,1,9,9.0,0,0.7,12,52,4.3,0,,lorenzo-lingard-1
791,Warren Bryan*,Air Force,MWC,5,13,43,3.3,0,8.6,0,0,,0,0.0,13,43,3.3,0,,warren-bryan-1
792,Cole Snyder*,Rutgers,Big Ten,6,15,42,2.8,0,7.0,0,0,,0,0.0,15,42,2.8,0,,cole-snyder-2
793,Demetris Robertson*,Auburn,SEC,12,5,42,8.4,1,3.5,37,488,13.2,4,40.7,42,530,12.6,5,,demetris-robertson-2
794,Derius Davis,TCU,Big 12,12,10,42,4.2,1,3.5,36,518,14.4,1,43.2,46,560,12.2,2,,derius-davis-1
795,De'Vion Warren*,Arkansas,SEC,13,5,42,8.4,0,3.2,16,252,15.8,0,19.4,21,294,14.0,0,,devion-warren-1
796,Tajay Ahmed,Buffalo,MAC,10,6,42,7.0,1,4.2,0,0,,0,0.0,6,42,7.0,1,,tajay-ahmed-1
797,Trevor Wilson,Kansas,Big 12,12,7,42,6.0,0,3.5,27,364,13.5,1,30.3,34,406,11.9,1,,trevor-wilson-1
798,Wyatt Begeal,Arkansas State,Sun Belt,3,8,42,5.3,0,14.0,0,0,,0,0.0,8,42,5.3,0,,wyatt-begeal-1
799,Aidan Robbins*,Louisville,ACC,3,2,41,20.5,1,13.7,0,0,,0,0.0,2,41,20.5,1,,aidan-robbins-1
800,Chad Alexander,New Mexico,MWC,7,9,41,4.6,0,5.9,6,12,2.0,0,1.7,15,53,3.5,0,,chad-alexander-4
801,James Ziglor III,Vanderbilt,SEC,11,13,41,3.2,0,3.7,3,21,7.0,0,1.9,16,62,3.9,0,,james-ziglor-iii-1
802,Kendric Pryor*,Wisconsin,Big Ten,13,8,41,5.1,0,3.2,32,416,13.0,3,32.0,40,457,11.4,3,,kendric-pryor-1
803,Malik Sherrod*,Fresno State,MWC,8,11,41,3.7,0,5.1,0,0,,0,0.0,11,41,3.7,0,,malik-sherrod-1
