Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
382,Bert Emanuel Jr.,Central Michigan,MAC,6,50,220,4.4,2,36.7,0,0,,0,0.0,50,220,4.4,2,,bert-emanuel-jr-1
383,Marco Lee*,South Alabama,Sun Belt,12,53,220,4.2,2,18.3,1,8,8.0,0,0.7,54,228,4.2,2,,marco-lee-1
384,D.J. Uiagalelei*,Oregon State,Pac-12,12,68,219,3.2,6,18.3,0,0,,0,0.0,68,219,3.2,6,,dj-uiagalelei-1
385,Kurtis Rourke*,Ohio,MAC,11,67,219,3.3,4,19.9,1,7,7.0,0,0.6,68,226,3.3,4,,kurtis-rourke-1
386,E.J. Smith,Stanford,Pac-12,12,53,218,4.1,1,18.2,33,242,7.3,0,20.2,86,460,5.3,1,,ej-smith-2
387,Robby Ashford*,Auburn,SEC,10,46,217,4.7,5,21.7,1,2,2.0,0,0.2,47,219,4.7,5,,robby-ashford-1
388,Samuel Brown V*,Rutgers,Big Ten,12,63,216,3.4,2,18.0,2,29,14.5,0,2.4,65,245,3.8,2,,samuel-brown-v-1
389,Casey Filkins,Stanford,Pac-12,8,38,215,5.7,1,26.9,6,41,6.8,0,5.1,44,256,5.8,1,,casey-filkins-1
390,Demarcus Irons Jr.,Akron,MAC,5,61,215,3.5,2,43.0,0,0,,0,0.0,61,215,3.5,2,,demarcus-irons-jr-1
391,K'wan Powell*,South Florida,American,9,61,215,3.5,1,23.9,6,36,6.0,0,4.0,67,251,3.7,1,,kwan-powell-1
392,CJ Ogbonna,Buffalo,MAC,8,51,214,4.2,3,26.8,0,0,,0,0.0,51,214,4.2,3,,cj-ogbonna-1
393,Eli Heidenreich,Navy,American,12,27,214,7.9,1,17.8,19,382,20.1,4,31.8,46,596,13.0,5,,eli-heidenreich-1
394,Zylan Perry*,Louisiana,Sun Belt,13,54,213,3.9,2,16.4,3,25,8.3,0,1.9,57,238,4.2,2,,zylan-perry-1
395,Dylan Downing,Purdue,Big Ten,12,48,211,4.4,1,17.6,5,44,8.8,0,3.7,53,255,4.8,1,,dylan-downing-2
396,Max Balthazar*,Coastal Carolina,Sun Belt,13,43,211,4.9,2,16.2,11,82,7.5,1,6.3,54,293,5.4,3,,max-balthazar-1
397,Shadrick Byrd,Charlotte,American,8,60,211,3.5,0,26.4,7,28,4.0,0,3.5,67,239,3.6,0,,shadrick-byrd-1
398,Levi Williams*,Utah State,MWC,11,45,209,4.6,3,19.0,0,0,,0,0.0,45,209,4.6,3,,levi-williams-1
399,Raheim Sanders,Arkansas,SEC,6,62,209,3.4,2,34.8,10,75,7.5,0,12.5,72,284,3.9,2,,raheim-sanders-1
400,Camden Orth*,Bowling Green,MAC,12,67,208,3.1,5,17.3,0,0,,0,0.0,67,208,3.1,5,,camden-orth-1
401,Drew Allar*,Penn State,Big Ten,13,74,206,2.8,4,15.8,2,14,7.0,0,1.1,76,220,2.9,4,,drew-allar-1
402,Jaziun Patterson*,Iowa,Big Ten,11,58,206,3.6,2,18.7,4,22,5.5,0,2.0,62,228,3.7,2,,jaziun-patterson-1
403,Hayden Reed,Army,Ind,9,50,205,4.1,2,22.8,4,29,7.3,0,3.2,54,234,4.3,2,,hayden-reed-1
404,Hudson Card,Purdue,Big Ten,11,93,203,2.2,5,18.5,0,0,,0,0.0,93,203,2.2,5,,hudson-card-1
405,Isaiah Augustave,Arkansas,SEC,11,35,202,5.8,1,18.4,3,7,2.3,0,0.6,38,209,5.5,1,,isaiah-augustave-1
406,J.J. McCarthy*,Michigan,Big Ten,15,64,202,3.2,3,13.5,0,0,,0,0.0,64,202,3.2,3,H-10,jj-mccarthy-1
407,Jamarion Miller*,Alabama,SEC,14,41,201,4.9,1,14.4,4,73,18.3,1,5.2,45,274,6.1,2,,jamarion-miller-1
408,Will Nixon*,Washington,Pac-12,15,33,201,6.1,1,13.4,13,84,6.5,0,5.6,46,285,6.2,1,,will-nixon-1
409,Ashton Stredick*,California,Pac-12,10,42,200,4.8,2,20.0,4,27,6.8,0,2.7,46,227,4.9,2,,ashton-stredick-1
410,Cardell Williams,Tulsa,American,9,57,198,3.5,5,22.0,0,0,,0,0.0,57,198,3.5,5,,cardell-williams-1
411,Jordan Johnson,Hawaii,MWC,6,34,198,5.8,0,33.0,9,54,6.0,0,9.0,43,252,5.9,0,,jordan-johnson-10
412,Preston Stone*,SMU,American,12,62,198,3.2,4,16.5,0,0,,0,0.0,62,198,3.2,4,,preston-stone-1
413,Jaden Nixon*,Oklahoma State,Big 12,12,50,197,3.9,1,16.4,12,123,10.3,1,10.3,62,320,5.2,2,,jaden-nixon-1
414,Gabe Ervin Jr.,Nebraska,Big Ten,3,38,196,5.2,1,65.3,2,20,10.0,0,6.7,40,216,5.4,1,,gabe-ervin-jr-1
415,Roderick Robinson II*,Georgia,SEC,5,24,196,8.2,2,39.2,0,0,,0,0.0,24,196,8.2,2,,roderick-robinson-ii-1
416,Makhilyn Young*,New Mexico State,CUSA,11,28,191,6.8,2,17.4,1,1,1.0,0,0.1,29,192,6.6,2,,makhilyn-young-1
417,Rodney Hill*,Florida State,ACC,12,50,190,3.8,1,15.8,5,83,16.6,0,6.9,55,273,5.0,1,,rodney-hill-1
418,Sy'veon Wilkerson,Colorado,Pac-12,11,53,190,3.6,3,17.3,5,50,10.0,0,4.5,58,240,4.1,3,,syveon-wilkerson-1
419,Xavier Johnson*,Ohio State,Big Ten,13,28,190,6.8,0,14.6,13,178,13.7,0,13.7,41,368,9.0,0,,xavier-johnson-2
420,Elijah Davis*,Louisiana,Sun Belt,5,36,189,5.3,3,37.8,1,4,4.0,0,0.8,37,193,5.2,3,,elijah-davis-5
421,Jeff Sims,Nebraska,Big Ten,5,42,189,4.5,1,37.8,0,0,,0,0.0,42,189,4.5,1,,jeff-sims-1
422,Alex Flinn,East Carolina,American,12,96,188,2.0,0,15.7,0,0,,0,0.0,96,188,2.0,0,,alex-flinn-1
423,Jamari Ferrell*,Wyoming,MWC,11,52,188,3.6,1,17.1,2,7,3.5,0,0.6,54,195,3.6,1,,jamari-ferrell-1
424,Tahj Gary,Tulsa,American,5,33,187,5.7,2,37.4,1,4,4.0,0,0.8,34,191,5.6,2,,tahj-gary-1
425,Tyrell Robinson,Army,Ind,8,39,187,4.8,2,23.4,6,77,12.8,0,9.6,45,264,5.9,2,,tyrell-robinson-2
426,Caziah Holmes*,Florida State,ACC,14,29,185,6.4,2,13.2,5,58,11.6,2,4.1,34,243,7.1,4,,caziah-holmes-1
427,Ramon Jefferson*,Kentucky,SEC,11,28,184,6.6,0,16.7,0,0,,0,0.0,28,184,6.6,0,,ramon-jefferson-2
428,Tybo Rogers*,Washington,Pac-12,12,44,184,4.2,0,15.3,6,72,12.0,0,6.0,50,256,5.1,0,,tybo-rogers-1
429,AJ Bianco,Nevada,MWC,8,42,183,4.4,1,22.9,0,0,,0,0.0,42,183,4.4,1,,aj-bianco-1
430,Blake Horvath,Navy,American,4,37,183,4.9,0,45.8,0,0,,0,0.0,37,183,4.9,0,,blake-horvath-1
431,Cade Klubnik*,Clemson,ACC,13,125,182,1.5,4,14.0,0,0,,0,0.0,125,182,1.5,4,,cade-klubnik-1
432,Devin Roche*,Old Dominion,Sun Belt,5,32,182,5.7,0,36.4,4,19,4.8,0,3.8,36,201,5.6,0,,devin-roche-1
433,Trayvon Rudolph*,Northern Illinois,MAC,13,22,182,8.3,1,14.0,51,531,10.4,2,40.8,73,713,9.8,3,,trayvon-rudolph-1
434,Ay'Juan Marshall,Army,Ind,11,17,181,10.6,1,16.5,9,83,9.2,0,7.5,26,264,10.2,1,,ayjuan-marshall-1
435,Noah Cain*,LSU,SEC,13,37,181,4.9,3,13.9,1,6,6.0,1,0.5,38,187,4.9,4,,noah-cain-1
436,Chandler Rogers,North Texas,American,12,109,180,1.7,4,15.0,0,0,,0,0.0,109,180,1.7,4,,chandler-rogers-3
437,Chubba Purdy,Nebraska,Big Ten,6,29,180,6.2,1,30.0,0,0,,0,0.0,29,180,6.2,1,,chubba-purdy-1
438,Mike Franklin,UTEP,CUSA,8,45,180,4.0,3,22.5,4,35,8.8,0,4.4,49,215,4.4,3,,mike-franklin-1
439,Kenyon Clay,Southern Mississippi,Sun Belt,11,40,179,4.5,1,16.3,1,5,5.0,0,0.5,41,184,4.5,1,,kenyon-clay-1
440,Anthony Adkins*,UCLA,Pac-12,11,30,178,5.9,1,16.2,0,0,,0,0.0,30,178,5.9,1,,anthony-adkins-1
441,Parker Navarro*,Ohio,MAC,6,25,178,7.1,0,29.7,0,0,,0,0.0,25,178,7.1,0,,parker-navarro-1
442,Aiden Calvert*,Air Force,MWC,13,23,177,7.7,0,13.6,0,0,,0,0.0,23,177,7.7,0,,aiden-calvert-1
443,Jahmyl Jeter*,Texas State,Sun Belt,13,42,176,4.2,9,13.5,1,9,9.0,0,0.7,43,185,4.3,9,,jahmyl-jeter-1
444,Jordan Travis*,Florida State,ACC,11,73,176,2.4,7,16.0,0,0,,0,0.0,73,176,2.4,7,H-5,jordan-travis-1
445,Trey Sanders,TCU,Big 12,12,48,176,3.7,6,14.7,5,20,4.0,0,1.7,53,196,3.7,6,,trey-sanders-2
446,Braylon Braxton,Tulsa,American,6,40,174,4.4,0,29.0,1,7,7.0,0,1.2,41,181,4.4,0,,braylon-braxton-1
447,Henry Rutledge,Charlotte,American,10,15,174,11.6,0,17.4,4,19,4.8,0,1.9,19,193,10.2,0,,henry-rutledge-1
448,Braxton Woodson,Navy,American,4,53,173,3.3,1,43.3,0,0,,0,0.0,53,173,3.3,1,,braxton-woodson-1
449,Brandon Thomas*,Memphis,American,11,46,172,3.7,9,15.6,2,10,5.0,0,0.9,48,182,3.8,9,,brandon-thomas-5
450,Ja'shon Benjamin*,Rutgers,Big Ten,9,45,172,3.8,1,19.1,4,54,13.5,1,6.0,49,226,4.6,2,,jashon-benjamin-1
451,Jeremiah Cobb*,Auburn,SEC,13,33,172,5.2,2,13.2,7,47,6.7,2,3.6,40,219,5.5,4,,jeremiah-cobb-1
452,Jaylen Coleman*,Duke,ACC,10,46,170,3.7,1,17.0,8,57,7.1,0,5.7,54,227,4.2,1,,jaylen-coleman-2
453,Tony Mathis,Houston,Big 12,10,41,170,4.1,0,17.0,11,79,7.2,1,7.9,52,249,4.8,1,,tony-mathis-2
454,Cade Yacamelli*,Wisconsin,Big Ten,9,36,169,4.7,0,18.8,4,23,5.8,0,2.6,40,192,4.8,0,,cade-yacamelli-1
455,Jakobi Buchanan,Army,Ind,12,51,169,3.3,3,14.1,0,0,,0,0.0,51,169,3.3,3,,jakobi-buchanan-1
456,Gi'Bran Payne*,Notre Dame,Ind,13,45,168,3.7,2,12.9,9,58,6.4,2,4.5,54,226,4.2,4,,gibran-payne-1
457,Jacob Zeno,UAB,American,11,91,168,1.8,4,15.3,0,0,,0,0.0,91,168,1.8,4,,jacob-zeno-1
458,Justice Haynes*,Alabama,SEC,13,25,168,6.7,2,12.9,0,0,,0,0.0,25,168,6.7,2,,justice-haynes-1
459,Tyler Lavine*,SMU,American,14,39,168,4.3,7,12.0,7,52,7.4,0,3.7,46,220,4.8,7,,tyler-lavine-1
460,Dominique Johnson,Arkansas,SEC,10,31,167,5.4,1,16.7,2,4,2.0,0,0.4,33,171,5.2,1,,dominique-johnson-2
461,Durell Robinson,Charlotte,American,4,40,166,4.2,1,41.5,1,14,14.0,0,3.5,41,180,4.4,1,,durell-robinson-2
462,Juwuan Price*,Syracuse,ACC,12,47,166,3.5,0,13.8,3,38,12.7,0,3.2,50,204,4.1,0,,juwuan-price-1
463,Brandon Chatman,Navy,American,11,42,165,3.9,0,15.0,19,254,13.4,0,23.1,61,419,6.9,0,,brandon-chatman-1
464,Kaleb Jackson*,LSU,SEC,13,31,165,5.3,4,12.7,6,53,8.8,0,4.1,37,218,5.9,4,,kaleb-jackson-1
465,Tahj Bullock,Akron,MAC,10,62,165,2.7,4,16.5,0,0,,0,0.0,62,165,2.7,4,,tahj-bullock-1
466,Treyaun Webb,Florida,SEC,11,26,163,6.3,2,14.8,4,18,4.5,0,1.6,30,181,6.0,2,,treyaun-webb-1
467,Xavier Townsend*,UCF,Big 12,11,15,163,10.9,0,14.8,33,325,9.8,3,29.5,48,488,10.2,3,,xavier-townsend-1
468,Cash Jones*,Georgia,SEC,14,22,161,7.3,1,11.5,11,92,8.4,1,6.6,33,253,7.7,2,,cash-jones-1
469,Devontae Houston,Connecticut,Ind,4,34,161,4.7,0,40.3,4,59,14.8,1,14.8,38,220,5.8,1,,devontae-houston-1
470,Brendan Sullivan*,Northwestern,Big Ten,8,75,160,2.1,2,20.0,0,0,,0,0.0,75,160,2.1,2,,brendan-sullivan-1
471,Miyan Williams*,Ohio State,Big Ten,6,49,158,3.2,3,26.3,4,42,10.5,0,7.0,53,200,3.8,3,,miyan-williams-1
472,Dillon Bell*,Georgia,SEC,14,25,157,6.3,2,11.2,29,355,12.2,2,25.4,54,512,9.5,4,,dillon-bell-1
473,Lucky Sutton,San Diego State,MWC,5,30,157,5.2,2,31.4,0,0,,0,0.0,30,157,5.2,2,,lucky-sutton-1
474,Cedric Hawkins*,Arkansas State,Sun Belt,8,31,156,5.0,2,19.5,2,32,16.0,0,4.0,33,188,5.7,2,,cedric-hawkins-1
475,Josh McCray,Illinois,Big Ten,5,43,156,3.6,2,31.2,6,30,5.0,0,6.0,49,186,3.8,2,,josh-mccray-1
476,Kelley Joiner Jr.*,South Florida,American,9,39,156,4.0,1,17.3,12,156,13.0,2,17.3,51,312,6.1,3,,kelley-joiner-jr-1
477,Sherod White,New Mexico,MWC,7,37,155,4.2,1,22.1,4,19,4.8,0,2.7,41,174,4.2,1,,sherod-white-1
478,Treyson Potts*,Penn State,Big Ten,13,25,155,6.2,2,11.9,4,57,14.3,1,4.4,29,212,7.3,3,,treyson-potts-1
479,Gio Lopez*,South Alabama,Sun Belt,5,18,154,8.6,2,30.8,0,0,,0,0.0,18,154,8.6,2,,gio-lopez-1
480,Rayshon Luke*,Arizona,Pac-12,13,37,153,4.1,1,11.8,4,95,23.8,0,7.3,41,248,6.0,1,,rayshon-luke-1
481,Keegan Jones*,UCLA,Pac-12,12,14,152,10.9,2,12.7,8,77,9.6,0,6.4,22,229,10.4,2,,keegan-jones-1
482,Keyon Mozee*,Miami (OH),MAC,12,34,151,4.4,2,12.6,0,0,,0,0.0,34,151,4.4,2,,keyon-mozee-1
483,Dylan Paine,Washington State,Pac-12,9,25,150,6.0,1,16.7,1,5,5.0,0,0.6,26,155,6.0,1,,dylan-paine-1
484,Justin Johnson Jr.*,West Virginia,Big 12,9,38,150,3.9,1,16.7,2,4,2.0,0,0.4,40,154,3.9,1,,justin-johnson-jr-1
485,Shaadie Clayton-Johnson*,Tulane,American,10,41,150,3.7,0,15.0,10,87,8.7,0,8.7,51,237,4.6,0,,shaadie-clayton-1
486,Keldric Moody,Louisiana Tech,CUSA,10,34,149,4.4,0,14.9,7,53,7.6,0,5.3,41,202,4.9,0,,keldric-moody-1
487,Tyler Shough*,Texas Tech,Big 12,4,48,149,3.1,2,37.3,0,0,,0,0.0,48,149,3.1,2,,tyler-shough-1
488,Barion Brown*,Kentucky,SEC,13,12,147,12.3,1,11.3,43,539,12.5,4,41.5,55,686,12.5,5,,barion-brown-1
489,Jaylen Anderson*,West Virginia,Big 12,7,44,147,3.3,1,21.0,4,42,10.5,0,6.0,48,189,3.9,1,,jaylen-anderson-2
490,Djouvensky Schlenbaker,Washington State,Pac-12,12,33,146,4.4,0,12.2,5,32,6.4,1,2.7,38,178,4.7,1,,djouvensky-schlenbaker-1
491,Noah Whittington*,Oregon,Pac-12,4,20,146,7.3,2,36.5,10,78,7.8,0,19.5,30,224,7.5,2,,noah-whittington-1
492,Terry Wilkins,Middle Tennessee State,CUSA,7,18,146,8.1,1,20.9,2,3,1.5,0,0.4,20,149,7.5,1,,terry-wilkins-1
493,Cameron Ward,Washington State,Pac-12,12,120,144,1.2,8,12.0,0,0,,0,0.0,120,144,1.2,8,,cameron-ward-1
494,Joachim Bangda,Charlotte,American,11,42,143,3.4,4,13.0,5,46,9.2,0,4.2,47,189,4.0,4,,joachim-bangda-1
495,Caleb Williams*,USC,Pac-12,12,97,142,1.5,11,11.8,1,15,15.0,0,1.3,98,157,1.6,11,,caleb-williams-3
496,Elijah Collins*,Oklahoma State,Big 12,10,30,142,4.7,2,14.2,2,19,9.5,0,1.9,32,161,5.0,2,,elijah-collins-1
497,Kevin Jennings*,SMU,American,8,37,142,3.8,1,17.8,0,0,,0,0.0,37,142,3.8,1,,kevin-jennings-2
498,Brett Gabbert*,Miami (OH),MAC,8,49,140,2.9,2,17.5,0,0,,0,0.0,49,140,2.9,2,,brett-gabbert-1
499,Jovantae Barnes*,Oklahoma,Big 12,7,37,140,3.8,1,20.0,5,23,4.6,0,3.3,42,163,3.9,1,,jovantae-barnes-1
500,Michael Johnson Jr.,Florida Atlantic,American,10,23,140,6.1,7,14.0,0,0,,0,0.0,23,140,6.1,7,,michael-johnson-jr-1
501,Demie Sumo*,Kentucky,SEC,13,20,139,7.0,1,10.7,14,69,4.9,1,5.3,34,208,6.1,2,,demie-sumo-1
502,Vaughn Pemberton,Ball State,MAC,6,23,139,6.0,1,23.2,7,31,4.4,1,5.2,30,170,5.7,2,,vaughn-pemberton-1
503,Arnold Barnes III*,Tulane,American,7,23,138,6.0,0,19.7,0,0,,0,0.0,23,138,6.0,0,,arnold-barnes-iii-1
504,David Cordero,Hawaii,MWC,9,32,138,4.3,0,15.3,5,24,4.8,0,2.7,37,162,4.4,0,,david-cordero-1
505,Jutahn McClain*,Kentucky,SEC,11,26,138,5.3,1,12.5,3,16,5.3,0,1.5,29,154,5.3,1,,jutahn-mcclain-1
506,L.T. Sanders*,Western Kentucky,CUSA,10,31,138,4.5,0,13.8,8,68,8.5,0,6.8,39,206,5.3,0,,lt-sanders-1
507,Jordan Brunson*,Miami (OH),MAC,6,12,137,11.4,1,22.8,0,0,,0,0.0,12,137,11.4,1,,jordan-brunson-2
508,Velton Gardner*,SMU,American,10,32,137,4.3,1,13.7,1,7,7.0,0,0.7,33,144,4.4,1,,velton-gardner-1
509,Xavier Williams,Kent State,MAC,12,42,137,3.3,1,11.4,1,1,1.0,0,0.1,43,138,3.2,1,,xavier-williams-2
510,Joseph Himon II*,Northwestern,Big Ten,13,35,136,3.9,0,10.5,18,219,12.2,1,16.8,53,355,6.7,1,,joseph-himon-ii-1
511,Austin Smith*,Eastern Michigan,MAC,12,101,134,1.3,2,11.2,0,0,,0,0.0,101,134,1.3,2,,austin-smith-5
512,Daniel Carter,Pitt,ACC,12,28,134,4.8,2,11.2,3,4,1.3,0,0.3,31,138,4.5,2,,daniel-carter-1
513,Keilan Robinson*,Texas,Big 12,13,12,134,11.2,3,10.3,8,56,7.0,0,4.3,20,190,9.5,3,,keilan-robinson-1
514,Rickey Hunt*,Ohio,MAC,3,23,134,5.8,4,44.7,2,21,10.5,1,7.0,25,155,6.2,5,,rickey-hunt-1
515,Nicco Marchiol*,West Virginia,Big 12,9,38,133,3.5,1,14.8,0,0,,0,0.0,38,133,3.5,1,,nicco-marchiol-1
516,Brashard Smith*,Miami (FL),ACC,12,9,132,14.7,1,11.0,22,263,12.0,2,21.9,31,395,12.7,3,,brashard-smith-1
517,CJ Hester,Western Michigan,MAC,8,28,132,4.7,2,16.5,1,2,2.0,0,0.3,29,134,4.6,2,,cj-hester-1
518,Drake Anderson,Akron,MAC,12,40,132,3.3,1,11.0,17,93,5.5,1,7.8,57,225,3.9,2,,drake-anderson-1
519,Latrele Palmer*,James Madison,Sun Belt,9,33,132,4.0,1,14.7,2,16,8.0,0,1.8,35,148,4.2,1,,latrele-palmer-1
520,Quincy Patterson,Temple,American,10,41,132,3.2,4,13.2,0,0,,0,0.0,41,132,3.2,4,,quincy-patterson-1
521,Savion Red*,Texas,Big 12,12,30,131,4.4,1,10.9,0,0,,0,0.0,30,131,4.4,1,,savion-red-1
522,Josh Fleeks,Nebraska,Big Ten,10,17,130,7.6,1,13.0,8,69,8.6,0,6.9,25,199,8.0,1,,josh-fleeks-1
523,Andrew Paul*,Georgia,SEC,7,29,129,4.4,1,18.4,2,14,7.0,1,2.0,31,143,4.6,2,,andrew-paul-1
524,Ja'Vin Simpkins*,Coastal Carolina,Sun Belt,11,21,129,6.1,1,11.7,1,3,3.0,0,0.3,22,132,6.0,1,,javin-simpkins-1
525,Rocky Lombardi*,Northern Illinois,MAC,13,72,129,1.8,7,9.9,0,0,,0,0.0,72,129,1.8,7,,rocky-lombardi-1
526,Jaison Patterson*,Bowling Green,MAC,13,35,128,3.7,1,9.8,4,23,5.8,0,1.8,39,151,3.9,1,,jaison-patterson-1
527,Kobe Johnson,Colorado State,MWC,4,44,128,2.9,1,32.0,4,32,8.0,0,8.0,48,160,3.3,1,,kobe-johnson-1
528,Mitch Griffis,Wake Forest,ACC,9,106,128,1.2,2,14.2,0,0,,0,0.0,106,128,1.2,2,,mitch-griffis-1
529,Ethan Garbers*,UCLA,Pac-12,11,35,127,3.6,0,11.5,1,5,5.0,0,0.5,36,132,3.7,0,,ethan-garbers-1
530,Quinten Joyner*,USC,Pac-12,6,18,125,6.9,1,20.8,1,7,7.0,0,1.2,19,132,6.9,1,,quinten-joyner-1
531,Dylan Hopkins,New Mexico,MWC,11,51,124,2.4,1,11.3,0,0,,0,0.0,51,124,2.4,1,,dylan-hopkins-1
532,Pasean Wimberly*,Bowling Green,MAC,13,22,124,5.6,1,9.5,0,0,,0,0.0,22,124,5.6,1,,pasean-wimberly-1
533,Bryce Williams*,Minnesota,Big Ten,4,36,123,3.4,1,30.8,4,31,7.8,0,7.8,40,154,3.9,1,,bryce-williams-4
534,Dorian Lewis,New Mexico,MWC,5,24,123,5.1,0,24.6,2,10,5.0,0,2.0,26,133,5.1,0,,dorian-lewis-1
535,Sam Hartman*,Notre Dame,Ind,12,45,123,2.7,3,10.3,0,-4,,0,-0.3,45,119,2.6,3,,sam-hartman-1
536,Cooper Legas*,Utah State,MWC,9,68,122,1.8,0,13.6,0,0,,0,0.0,68,122,1.8,0,,cooper-legas-1
537,Adrian Murdaugh,Sam Houston,CUSA,8,26,121,4.7,2,15.1,8,40,5.0,0,5.0,34,161,4.7,2,,adrian-murdaugh-1
538,Jayden De Laura*,Arizona,Pac-12,7,21,121,5.8,3,17.3,0,0,,0,0.0,21,121,5.8,3,,jayden-de-laura-1
539,John Emery Jr.*,LSU,SEC,7,23,121,5.3,1,17.3,3,58,19.3,0,8.3,26,179,6.9,1,,john-emery-jr-1
540,Dakereon Joyner,South Carolina,SEC,10,50,120,2.4,5,12.0,21,117,5.6,0,11.7,71,237,3.3,5,,dakereon-joyner-1
541,Maddux Madsen*,Boise State,MWC,9,33,120,3.6,2,13.3,0,0,,0,0.0,33,120,3.6,2,,maddux-madsen-1
542,Ta'Quan Roberson,Connecticut,Ind,11,46,120,2.6,2,10.9,0,-1,,1,-0.1,46,119,2.6,3,,taquan-roberson-1
543,Tyson Riley,Army,Ind,12,15,119,7.9,1,9.9,5,38,7.6,3,3.2,20,157,7.9,4,,tyson-riley-1
544,Willie Shaw III*,Toledo,MAC,6,31,118,3.8,0,19.7,1,5,5.0,0,0.8,32,123,3.8,0,,willie-shaw-iii-1
545,CJ Campbell*,Florida State,ACC,10,7,117,16.7,1,11.7,0,0,,0,0.0,7,117,16.7,1,,cj-campbell-1
546,Luke McCaffrey*,Rice,American,13,15,117,7.8,0,9.0,71,992,14.0,13,76.3,86,1109,12.9,13,,luke-mccaffrey-1
547,Carson Beck*,Georgia,SEC,14,60,116,1.9,4,8.3,0,0,,0,0.0,60,116,1.9,4,,carson-beck-1
548,Domonique Thomas*,Clemson,ACC,12,18,116,6.4,1,9.7,1,4,4.0,0,0.3,19,120,6.3,1,,domonique-thomas-1
549,Jackson Arnold*,Oklahoma,Big 12,7,31,116,3.7,1,16.6,0,0,,0,0.0,31,116,3.7,1,,jackson-arnold-1
550,Jake Retzlaff,BYU,Big 12,4,51,116,2.3,3,29.0,0,0,,0,0.0,51,116,2.3,3,,jake-retzlaff-1
551,Vaughn Blue*,Liberty,CUSA,6,19,116,6.1,0,19.3,4,26,6.5,1,4.3,23,142,6.2,1,,vaughn-blue-1
552,Asa Martin*,Troy,Sun Belt,14,25,114,4.6,0,8.1,11,82,7.5,1,5.9,36,196,5.4,1,,asa-martin-1
553,Jamaal Bell,Nevada,MWC,12,32,114,3.6,1,9.5,32,262,8.2,1,21.8,64,376,5.9,2,,jamaal-bell-1
554,Sedrick Irvin,Stanford,Pac-12,8,26,113,4.3,1,14.1,2,9,4.5,0,1.1,28,122,4.4,1,,sedrick-irvin-2
555,David Mbadinga*,Georgia Southern,Sun Belt,11,22,112,5.1,2,10.2,6,30,5.0,0,2.7,28,142,5.1,2,,david-mbadinga-1
556,A.J. Henning*,Northwestern,Big Ten,12,27,110,4.1,1,9.2,45,418,9.3,4,34.8,72,528,7.3,5,,aj-henning-1
557,Dallan Hayden*,Ohio State,Big Ten,3,19,110,5.8,1,36.7,1,-2,-2.0,0,-0.7,20,108,5.4,1,,dallan-hayden-1
558,Jaivian Thomas*,California,Pac-12,8,18,110,6.1,1,13.8,3,24,8.0,1,3.0,21,134,6.4,2,,jaivian-thomas-1
559,Trey Holly*,LSU,SEC,3,11,110,10.0,1,36.7,1,5,5.0,0,1.7,12,115,9.6,1,,trey-holly-1
560,Jayden Limar*,Oregon,Pac-12,11,24,109,4.5,1,9.9,7,61,8.7,0,5.5,31,170,5.5,1,,jayden-limar-1
561,Jayden McGowan,Vanderbilt,SEC,12,18,109,6.1,0,9.1,36,383,10.6,0,31.9,54,492,9.1,0,,jayden-mcgowan-1
562,Eli Stowers*,New Mexico State,CUSA,15,28,108,3.9,2,7.2,35,366,10.5,2,24.4,63,474,7.5,4,,eli-stowers-1
563,Cameron Seldon*,Tennessee,SEC,13,25,106,4.2,0,8.2,0,0,,0,0.0,25,106,4.2,0,,cameron-seldon-1
564,D.Q. James*,Wyoming,MWC,4,35,106,3.0,0,26.5,2,14,7.0,0,3.5,37,120,3.2,0,,dq-james-1
565,Kyson Brown,Arizona State,Pac-12,12,23,106,4.6,0,8.8,9,49,5.4,0,4.1,32,155,4.8,0,,kyson-brown-1
566,Carlos Del Rio-Wilson*,Syracuse,ACC,7,21,105,5.0,1,15.0,0,0,,0,0.0,21,105,5.0,1,,carlos-del-rio-wilson-1
567,Damarius Good*,Texas State,Sun Belt,9,11,105,9.5,0,11.7,0,0,,0,0.0,11,105,9.5,0,,damarius-good-1
568,Jacob Fields,Louisiana Tech,CUSA,11,26,105,4.0,2,9.5,12,97,8.1,0,8.8,38,202,5.3,2,,jacob-fields-1
569,Leo Pulalasi,Washington State,Pac-12,2,18,105,5.8,0,52.5,2,14,7.0,0,7.0,20,119,6.0,0,,leo-pulalasi-1
570,Jaylen Henderson*,Texas A&M,SEC,5,41,104,2.5,2,20.8,0,0,,0,0.0,41,104,2.5,2,,jaylen-henderson-1
571,Spencer Rattler,South Carolina,SEC,12,97,104,1.1,4,8.7,0,0,,0,0.0,97,104,1.1,4,,spencer-rattler-1
572,Timmy Mcclain*,UCF,Big 12,7,42,104,2.5,1,14.9,0,0,,1,0.0,42,104,2.5,2,,timmy-mcclain-1
573,Ike Daniels*,Syracuse,ACC,4,18,103,5.7,0,25.8,3,19,6.3,0,4.8,21,122,5.8,0,,ike-daniels-1
574,Martin Blake,San Diego State,MWC,12,28,103,3.7,1,8.6,10,115,11.5,0,9.6,38,218,5.7,1,,martin-blake-1
575,Walter Taylor,Vanderbilt,SEC,5,30,103,3.4,1,20.6,0,0,,0,0.0,30,103,3.4,1,,walter-taylor-3
