Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
189,Connor Heyward*,Michigan State,Big Ten,13,118,529,4.5,5,40.7,32,249,7.8,0,19.2,150,778,5.2,5,,connor-heyward-1
190,Marcus Jones*,Northern Illinois,MAC,14,95,527,5.5,4,37.6,13,52,4.0,0,3.7,108,579,5.4,4,,marcus-jones-9
191,Gary Brightwell,Arizona,Pac-12,11,91,525,5.8,3,47.7,2,9,4.5,0,0.8,93,534,5.7,3,,gary-brightwell-1
192,Aeris Williams*,Mississippi State,SEC,12,85,524,6.2,3,43.7,9,100,11.1,1,8.3,94,624,6.6,4,,aeris-williams-1
193,Tim Jordan,Tennessee,SEC,12,132,522,4.0,3,43.5,12,116,9.7,0,9.7,144,638,4.4,3,,tim-jordan-2
194,Monteo Garrett*,Georgia Southern,Sun Belt,12,93,515,5.5,5,42.9,5,20,4.0,0,1.7,98,535,5.5,5,,monteo-garrett-1
195,Armand Shyne*,Utah,Pac-12,14,120,512,4.3,5,36.6,2,10,5.0,0,0.7,122,522,4.3,5,,armand-shyne-1
196,Ty Johnson,Maryland,Big Ten,9,66,506,7.7,3,56.2,6,22,3.7,0,2.4,72,528,7.3,3,,ty-johnson-1
197,Jason Huntley,New Mexico State,Ind,12,109,505,4.6,7,42.1,47,529,11.3,3,44.1,156,1034,6.6,10,,jason-huntley-1
198,Antonio Williams,North Carolina,ACC,10,91,504,5.5,5,50.4,16,131,8.2,0,13.1,107,635,5.9,5,,antonio-williams-1
199,Zac Thomas*,Appalachian State,Sun Belt,12,92,504,5.5,10,42.0,1,8,8.0,1,0.7,93,512,5.5,11,,zac-thomas-2
200,Woody Barrett,Kent State,MAC,12,163,503,3.1,7,41.9,2,-14,-7.0,0,-1.2,165,489,3.0,7,,woody-barrett-2
201,Bryce Williams*,Minnesota,Big Ten,13,117,502,4.3,4,38.6,4,64,16.0,0,4.9,121,566,4.7,4,,bryce-williams-4
202,Vavae Malepeai,USC,Pac-12,12,93,501,5.4,8,41.8,15,88,5.9,0,7.3,108,589,5.5,8,,vavae-malepeai-1
203,Kesean Strong,Old Dominion,CUSA,9,106,499,4.7,9,55.4,21,177,8.4,2,19.7,127,676,5.3,11,,kesean-strong-1
204,Khalil Herbert,Kansas,Big 12,12,113,499,4.4,5,41.6,9,39,4.3,0,3.3,122,538,4.4,5,,khalil-herbert-1
205,Tavion Thomas*,Cincinnati,American,10,89,499,5.6,6,49.9,1,-2,-2.0,0,-0.2,90,497,5.5,6,,tavion-thomas-1
206,Malik Cunningham,Louisville,ACC,10,79,497,6.3,5,49.7,0,0,,0,0.0,79,497,6.3,5,,malik-cunningham-1
207,Wesley Kennedy III*,Georgia Southern,Sun Belt,13,63,495,7.9,3,38.1,15,182,12.1,0,14.0,78,677,8.7,3,,wesley-kennedy-iii-1
208,Trivenskey Mosley,Southern Mississippi,CUSA,10,99,494,5.0,1,49.4,25,92,3.7,0,9.2,124,586,4.7,1,,trivenskey-mosley-1
209,Charles McClelland*,Cincinnati,American,12,63,485,7.7,4,40.4,9,108,12.0,1,9.0,72,593,8.2,5,,charles-mcclelland-1
210,Sam Ehlinger*,Texas,Big 12,14,164,482,2.9,16,34.4,5,51,10.2,0,3.6,169,533,3.2,16,,sam-ehlinger-1
211,Kellen Mond*,Texas A&M,SEC,13,149,474,3.2,7,36.5,0,0,,0,0.0,149,474,3.2,7,,kellen-mond-1
212,Ricky Person Jr.*,North Carolina State,ACC,9,112,471,4.2,2,52.3,3,7,2.3,1,0.8,115,478,4.2,3,,ricky-person-jr-1
213,Taj McGowan*,UCF,American,13,71,470,6.6,8,36.2,1,-2,-2.0,0,-0.2,72,468,6.5,8,,taj-mcgowan-1
214,Freddie Holly*,Hawaii,MWC,14,108,468,4.3,4,33.4,8,77,9.6,0,5.5,116,545,4.7,4,,freddie-holly-1
215,Isaiah Sanders,Air Force,MWC,8,120,466,3.9,6,58.3,0,0,,0,0.0,120,466,3.9,6,,isaiah-sanders-1
216,Emmanuel Esukpa,Rice,CUSA,9,122,461,3.8,3,51.2,0,0,,0,0.0,122,461,3.8,3,,emmanuel-esukpa-1
217,Dayton Furuta*,Hawaii,MWC,13,93,459,4.9,2,35.3,10,89,8.9,1,6.8,103,548,5.3,3,,dayton-furuta-1
218,Kam Martin*,Auburn,SEC,11,103,458,4.4,1,41.6,10,64,6.4,0,5.8,113,522,4.6,1,,kam-martin-1
219,Peytton Pickett,Liberty,Ind,12,110,457,4.2,9,38.1,9,40,4.4,0,3.3,119,497,4.2,9,,peytton-pickett-1
220,Maurice Washington,Nebraska,Big Ten,11,77,455,5.9,3,41.4,24,221,9.2,1,20.1,101,676,6.7,4,,maurice-washington-2
221,Jeremy Cox,Old Dominion,CUSA,9,103,453,4.4,5,50.3,24,139,5.8,0,15.4,127,592,4.7,5,,jeremy-cox-1
222,Manny Wilkins*,Arizona State,Pac-12,13,112,452,4.0,8,34.8,0,0,,0,0.0,112,452,4.0,8,,manny-wilkins-1
223,Leddie Brown*,West Virginia,Big 12,11,91,446,4.9,4,40.5,2,40,20.0,1,3.6,93,486,5.2,5,,leddie-brown-1
224,Asim Rose*,Kentucky,SEC,13,71,442,6.2,5,34.0,8,82,10.3,1,6.3,79,524,6.6,6,,asim-rose-1
225,Tavien Feaster*,Clemson,ACC,15,78,440,5.6,6,29.3,11,71,6.5,0,4.7,89,511,5.7,6,,tavien-feaster-1
226,Tyler Badie*,Missouri,SEC,12,89,437,4.9,2,36.4,12,130,10.8,0,10.8,101,567,5.6,2,,tyler-badie-1
227,Jordan Mims*,Fresno State,MWC,12,113,436,3.9,6,36.3,21,286,13.6,2,23.8,134,722,5.4,8,,jordan-mims-1
228,JaMycal Hasty*,Baylor,Big 12,11,82,434,5.3,4,39.5,26,170,6.5,1,15.5,108,604,5.6,5,,jamycal-hasty-1
229,Deshawn McClease*,Virginia Tech,ACC,11,96,433,4.5,2,39.4,8,95,11.9,0,8.6,104,528,5.1,2,,deshawn-mcclease-1
230,Kelton Moore*,Nevada,MWC,13,90,433,4.8,4,33.3,20,116,5.8,0,8.9,110,549,5.0,4,,kelton-moore-1
231,Mon Denson*,South Carolina,SEC,9,86,432,5.0,2,48.0,6,60,10.0,0,6.7,92,492,5.3,2,,mon-denson-1
232,Isaiah Woullard,Ole Miss,SEC,12,84,428,5.1,4,35.7,9,52,5.8,0,4.3,93,480,5.2,4,,isaiah-woullard-1
233,Mitchell Guadagni*,Toledo,MAC,7,77,428,5.6,3,61.1,0,0,,0,0.0,77,428,5.6,3,,mitchell-guadagni-1
234,Anthony Gargiulo,Navy,American,13,98,427,4.4,0,32.8,1,6,6.0,0,0.5,99,433,4.4,0,,anthony-gargiulo-1
235,Garrett Groshek*,Wisconsin,Big Ten,13,65,425,6.5,1,32.7,24,163,6.8,1,12.5,89,588,6.6,2,,garrett-groshek-1
236,Dameon Pierce*,Florida,SEC,13,69,424,6.1,2,32.6,5,20,4.0,1,1.5,74,444,6.0,3,,dameon-pierce-1
237,Chris Evans*,Michigan,Big Ten,11,81,423,5.2,4,38.5,18,148,8.2,1,13.5,99,571,5.8,5,,chris-evans-2
238,Lopini Katoa*,BYU,Ind,11,76,423,5.6,8,38.5,20,114,5.7,1,10.4,96,537,5.6,9,,lopini-katoa-1
239,Chase Garbers*,California,Pac-12,12,98,420,4.3,2,35.0,0,0,,0,0.0,98,420,4.3,2,,chase-garbers-1
240,Trestan Ebner*,Baylor,Big 12,13,69,413,6.0,1,31.8,29,348,12.0,1,26.8,98,761,7.8,2,,trestan-ebner-1
241,Mike Glass III*,Eastern Michigan,MAC,8,71,412,5.8,6,51.5,0,0,,0,0.0,71,412,5.8,6,,mike-glass-iii-1
242,Squally Canada*,BYU,Ind,9,91,412,4.5,5,45.8,4,40,10.0,0,4.4,95,452,4.8,5,,squally-canada-1
243,Justice Hansen*,Arkansas State,Sun Belt,13,133,411,3.1,6,31.6,2,47,23.5,0,3.6,135,458,3.4,6,,justice-hansen-1
244,Mike Epstein,Illinois,Big Ten,7,60,411,6.9,3,58.7,10,86,8.6,0,12.3,70,497,7.1,3,,mike-epstein-2
245,Nelson Smith,Navy,American,13,78,411,5.3,3,31.6,0,0,,0,0.0,78,411,5.3,3,,nelson-smith-1
246,Art Pierce,Oregon State,Pac-12,9,54,408,7.6,4,45.3,15,149,9.9,0,16.6,69,557,8.1,4,,art-pierce-1
247,Kentory Matthews,Liberty,Ind,7,57,408,7.2,5,58.3,6,41,6.8,0,5.9,63,449,7.1,5,,kentory-matthews-1
248,Taylor Cornelius*,Oklahoma State,Big 12,13,122,406,3.3,10,31.2,3,24,8.0,0,1.8,125,430,3.4,10,,taylor-cornelius-1
249,Anthony Scott,East Carolina,American,12,103,405,3.9,3,33.8,16,95,5.9,0,7.9,119,500,4.2,3,,anthony-scott-2
250,Brandon McIlwain*,California,Pac-12,10,79,403,5.1,4,40.3,1,-4,-4.0,0,-0.4,80,399,5.0,4,,brandon-mcilwain-1
251,Keion Davis*,Marshall,CUSA,10,94,402,4.3,3,40.2,17,158,9.3,0,15.8,111,560,5.0,3,,keion-davis-1
252,Romello Ross,Central Michigan,MAC,8,89,402,4.5,2,50.3,5,17,3.4,0,2.1,94,419,4.5,2,,romello-ross-1
253,Willie Jones III,Texas State,Sun Belt,8,95,402,4.2,3,50.3,0,0,,0,0.0,95,402,4.2,3,,willie-jones-iii-1
254,Khari Blasingame*,Vanderbilt,SEC,13,96,401,4.2,5,30.8,25,320,12.8,1,24.6,121,721,6.0,6,,khari-blasingame-1
255,Jalin Moore*,Appalachian State,Sun Belt,5,63,400,6.3,6,80.0,6,40,6.7,0,8.0,69,440,6.4,6,,jalin-moore-1
256,Joe Burrow*,LSU,SEC,13,128,399,3.1,7,30.7,0,0,,0,0.0,128,399,3.1,7,,joe-burrow-1
257,Xazavian Valladay,Wyoming,MWC,12,71,396,5.6,3,33.0,4,35,8.8,0,2.9,75,431,5.7,3,,xazavian-valladay-1
258,Aaron McAllister,Charlotte,CUSA,12,91,395,4.3,2,32.9,7,49,7.0,0,4.1,98,444,4.5,2,,aaron-mcallister-1
259,Ra'Von Bonner,Illinois,Big Ten,11,72,395,5.5,3,35.9,3,11,3.7,0,1.0,75,406,5.4,3,,ravon-bonner-1
260,Shawndarrius Phillips*,Florida International,CUSA,11,94,393,4.2,4,35.7,4,60,15.0,0,5.5,98,453,4.6,4,,shawndarrius-phillips-1
261,Tony Jones Jr.*,Notre Dame,Ind,13,83,392,4.7,3,30.2,6,157,26.2,1,12.1,89,549,6.2,4,,tony-jones-jr-1
262,Loren Easly*,North Texas,CUSA,4,74,386,5.2,4,96.5,4,58,14.5,0,14.5,78,444,5.7,4,,loren-easly-1
263,Stephen Carr,USC,Pac-12,9,81,384,4.7,2,42.7,8,26,3.3,0,2.9,89,410,4.6,2,,stephen-carr-2
264,Jafar Armstrong*,Notre Dame,Ind,10,72,383,5.3,7,38.3,14,159,11.4,0,15.9,86,542,6.3,7,,jafar-armstrong-1
265,Jafar Armstrong*,Notre Dame,Ind,10,72,383,5.3,7,38.3,14,159,11.4,0,15.9,86,542,6.3,7,,jafar-armstrong-2
266,Matt Hadley*,BYU,Ind,11,72,383,5.3,6,34.8,8,102,12.8,0,9.3,80,485,6.1,6,,matt-hadley-1
267,Tommy Lazzaro,Central Michigan,MAC,7,97,381,3.9,3,54.4,0,0,,0,0.0,97,381,3.9,3,,tommy-lazzaro-1
268,Ben Glines,Boston College,ACC,12,68,380,5.6,3,31.7,12,170,14.2,4,14.2,80,550,6.9,7,,ben-glines-1
269,Jacques Patrick,Florida State,ACC,12,108,378,3.5,1,31.5,16,102,6.4,1,8.5,124,480,3.9,2,,jacques-patrick-1
270,Israel Tucker*,Louisiana Tech,CUSA,10,95,377,4.0,3,37.7,11,69,6.3,0,6.9,106,446,4.2,3,,israel-tucker-1
271,Charlie Brewer*,Baylor,Big 12,13,133,375,2.8,7,28.8,1,36,36.0,0,2.8,134,411,3.1,7,,charlie-brewer-1
272,Donald Hammond III,Air Force,MWC,9,84,374,4.5,9,41.6,0,0,,0,0.0,84,374,4.5,9,,donald-hammond-iii-1
273,Kameron McKnight*,Louisiana Tech,CUSA,13,81,374,4.6,7,28.8,5,33,6.6,0,2.5,86,407,4.7,7,,kameron-mcknight-1
274,Skylar Thompson,Kansas State,Big 12,11,105,373,3.6,5,33.9,0,0,,0,0.0,105,373,3.6,5,,skylar-thompson-1
275,Emmanuel Reed*,Buffalo,MAC,13,82,371,4.5,1,28.5,0,0,,0,0.0,82,371,4.5,1,,emmanuel-reed-1
276,Jabir Frye*,Troy,Sun Belt,13,53,371,7.0,2,28.5,22,235,10.7,1,18.1,75,606,8.1,3,,jabir-frye-1
277,Shaun Shivers*,Auburn,SEC,13,70,371,5.3,3,28.5,2,-8,-4.0,0,-0.6,72,363,5.0,3,,shaun-shivers-1
278,Brittain Brown*,Duke,ACC,9,80,369,4.6,3,41.0,1,44,44.0,1,4.9,81,413,5.1,4,,brittain-brown-1
279,Jett Duffey,Texas Tech,Big 12,8,79,369,4.7,4,46.1,0,0,,0,0.0,79,369,4.7,4,,jett-duffey-1
280,Devwah Whaley,Arkansas,SEC,7,82,368,4.5,2,52.6,8,87,10.9,0,12.4,90,455,5.1,2,,devwah-whaley-1
281,Kenny Young,Miami (OH),MAC,10,59,367,6.2,4,36.7,42,384,9.1,4,38.4,101,751,7.4,8,,kenny-young-2
282,Max Borghi*,Washington State,Pac-12,13,72,366,5.1,8,28.2,53,374,7.1,4,28.8,125,740,5.9,12,,max-borghi-1
283,Juma Otoviano,Rice,CUSA,12,65,364,5.6,3,30.3,0,0,,0,0.0,65,364,5.6,3,,juma-otoviano-1
284,Tru Wilson*,Michigan,Big Ten,13,62,364,5.9,1,28.0,6,34,5.7,0,2.6,68,398,5.9,1,,tru-wilson-1
285,Nic Smith*,North Texas,CUSA,12,68,363,5.3,2,30.3,10,77,7.7,1,6.4,78,440,5.6,3,,nic-smith-1
286,Nate Cottrell*,Georgia Tech,ACC,13,46,362,7.9,4,27.8,3,12,4.0,0,0.9,49,374,7.6,4,,nate-cottrell-1
287,Ian Eriksen*,Eastern Michigan,MAC,9,80,361,4.5,4,40.1,5,21,4.2,0,2.3,85,382,4.5,4,,ian-eriksen-1
288,Cole McDonald*,Hawaii,MWC,13,134,359,2.7,4,27.6,0,0,,0,0.0,134,359,2.7,4,,cole-mcdonald-1
289,Tyler Johnston III*,UAB,CUSA,13,90,359,4.0,4,27.6,0,0,,0,0.0,90,359,4.0,4,,tyler-johnston-iii-1
290,Riley Neal,Ball State,MAC,9,86,357,4.2,5,39.7,0,0,,0,0.0,86,357,4.2,5,,riley-neal-1
291,Jordan Fredericks,Massachusetts,Ind,11,77,356,4.6,1,32.4,18,147,8.2,1,13.4,95,503,5.3,2,,jordan-fredericks-1
292,Peyton Ramsey,Indiana,Big Ten,12,111,354,3.2,5,29.5,0,0,,0,0.0,111,354,3.2,5,,peyton-ramsey-1
293,Ryan Willis*,Virginia Tech,ACC,12,113,354,3.1,4,29.5,0,0,,0,0.0,113,354,3.1,4,,ryan-willis-2
294,Jamauri Wakefield*,Vanderbilt,SEC,13,78,353,4.5,2,27.2,6,51,8.5,0,3.9,84,404,4.8,2,,jamauri-wakefield-1
295,Chase Brown*,Pitt,ACC,15,71,352,5.0,0,23.5,10,75,7.5,0,5.0,81,427,5.3,0,,chase-brown-3
296,Feleipe Franks*,Florida,SEC,13,110,350,3.2,7,26.9,2,12,6.0,0,0.9,112,362,3.2,7,,feleipe-franks-1
297,Qua Searcy*,Georgia Tech,ACC,13,35,349,10.0,3,26.8,9,247,27.4,1,19.0,44,596,13.5,4,,qua-searcy-1
298,Tre Walker,Navy,American,13,45,348,7.7,1,26.8,1,19,19.0,1,1.5,46,367,8.0,2,,tre-walker-2
299,Jordon Brown,North Carolina,ACC,11,81,347,4.3,3,31.5,16,90,5.6,0,8.2,97,437,4.5,3,,jordon-brown-1
300,Jashaun Corbin*,Texas A&M,SEC,12,61,346,5.7,1,28.8,10,85,8.5,0,7.1,71,431,6.1,1,,jashaun-corbin-1
301,Jeremy Larkin*,Northwestern,Big Ten,5,72,346,4.8,5,69.2,19,127,6.7,0,25.4,91,473,5.2,5,,jeremy-larkin-1
302,Jordan Ta'amu,Ole Miss,SEC,12,116,342,2.9,6,28.5,0,0,,0,0.0,116,342,2.9,6,,jordan-taamu-1
303,Da'Leon Ward,Texas Tech,Big 12,10,79,341,4.3,3,34.1,26,196,7.5,1,19.6,105,537,5.1,4,,daleon-ward-1
304,Ivory Kelly-Martin*,Iowa,Big Ten,9,97,341,3.5,2,37.9,9,78,8.7,0,8.7,106,419,4.0,2,,ivory-kelly-martin-1
305,Seth Paige,Georgia State,Sun Belt,11,62,341,5.5,4,31.0,6,61,10.2,0,5.5,68,402,5.9,4,,seth-paige-1
306,Ta'Zhawn Henry,Texas Tech,Big 12,10,86,341,4.0,8,34.1,22,145,6.6,1,14.5,108,486,4.5,9,,tazhawn-henry-1
307,Kai Locksley,UTEP,CUSA,9,111,340,3.1,6,37.8,0,0,,0,0.0,111,340,3.1,6,,kai-locksley-1
308,Ke'Mon Freeman,SMU,American,10,75,339,4.5,6,33.9,7,55,7.9,0,5.5,82,394,4.8,6,,kemon-freemon-1
309,Anthony Jones*,Florida International,CUSA,6,67,338,5.0,6,56.3,10,37,3.7,2,6.2,77,375,4.9,8,,anthony-jones-8
310,Rico Frye,Bowling Green,MAC,10,78,338,4.3,1,33.8,6,9,1.5,0,0.9,84,347,4.1,1,,rico-frye-1
311,D.J. Mack Jr.*,UCF,American,10,69,337,4.9,6,33.7,1,23,23.0,0,2.3,70,360,5.1,6,,dj-mack-jr-1
312,Jon Hilliman,Rutgers,Big Ten,11,83,337,4.1,6,30.6,11,86,7.8,0,7.8,94,423,4.5,6,,jon-hilliman-1
313,Charles Williams,Nevada-Las Vegas,MWC,12,65,332,5.1,0,27.7,2,2,1.0,0,0.2,67,334,5.0,0,,charles-williams-8
314,Tayon Fleet-Davis,Maryland,Big Ten,12,75,331,4.4,5,27.6,4,46,11.5,1,3.8,79,377,4.8,6,,tayon-fleet-davis-1
315,Andy Davidson*,Army,Ind,13,69,330,4.8,2,25.4,0,0,,0,0.0,69,330,4.8,2,,andy-davidson-1
316,Cameron Scarlett*,Stanford,Pac-12,13,79,330,4.2,8,25.4,10,109,10.9,1,8.4,89,439,4.9,9,,cameron-scarlett-1
317,Sean Chambers,Wyoming,MWC,4,59,329,5.6,2,82.3,0,0,,0,0.0,59,329,5.6,2,,sean-chambers-1
318,Ty'Son Williams*,South Carolina,SEC,8,70,328,4.7,4,41.0,9,152,16.9,0,19.0,79,480,6.1,4,,tyson-williams-4
319,Mulbah Car*,Houston,American,11,66,325,4.9,2,29.5,1,12,12.0,0,1.1,67,337,5.0,2,,mulbah-car-1
320,Connor Slomka*,Army,Ind,13,74,324,4.4,5,24.9,0,0,,0,0.0,74,324,4.4,5,,connor-slomka-1
321,Riley Burt*,BYU,Ind,10,59,323,5.5,2,32.3,1,4,4.0,0,0.4,60,327,5.5,2,,riley-burt-1
322,Riley Burt*,BYU,Ind,10,59,323,5.5,2,32.3,1,4,4.0,0,0.4,60,327,5.5,2,,riley-burt-23
323,B.J. Daniels,UTSA,CUSA,12,87,322,3.7,3,26.8,4,27,6.8,0,2.3,91,349,3.8,3,,bj-daniels-2
324,Kell Walker*,Army,Ind,11,67,320,4.8,0,29.1,11,170,15.5,1,15.5,78,490,6.3,1,,kell-walker-1
325,Treyvon Hughes,UTEP,CUSA,12,73,320,4.4,1,26.7,6,41,6.8,0,3.4,79,361,4.6,1,,treyvon-hughes-1
326,Daniel Jones*,Duke,ACC,11,104,319,3.1,3,29.0,1,6,6.0,0,0.5,105,325,3.1,3,,daniel-jones-4
327,Steven Anderson,Southern Mississippi,CUSA,11,76,318,4.2,6,28.9,4,14,3.5,0,1.3,80,332,4.2,6,,steven-anderson-1
328,Jarveon Howard*,Syracuse,ACC,12,68,315,4.6,7,26.3,1,16,16.0,0,1.3,69,331,4.8,7,,jarveon-howard-1
329,Anthony Taylor,Texas State,Sun Belt,12,86,312,3.6,4,26.0,8,63,7.9,0,5.3,94,375,4.0,4,,anthony-taylor-7
330,Caleb Twyford,Texas State,Sun Belt,11,70,311,4.4,1,28.3,16,121,7.6,0,11.0,86,432,5.0,1,,caleb-twyford-1
331,Caleb Twyford,Texas State,Sun Belt,11,70,311,4.4,1,28.3,16,121,7.6,0,11.0,86,432,5.0,1,,caleb-twyford-2
332,Xavier Jones,SMU,American,10,69,311,4.5,2,31.1,10,95,9.5,1,9.5,79,406,5.1,3,,xavier-jones-2
333,Anthony Anderson*,Marshall,CUSA,12,77,310,4.0,9,25.8,5,51,10.2,0,4.3,82,361,4.4,9,,anthony-anderson-4
334,Javon Leake,Maryland,Big Ten,12,34,309,9.1,7,25.8,1,4,4.0,0,0.3,35,313,8.9,7,,javon-leake-1
335,Brock Purdy*,Iowa State,Big 12,10,100,308,3.1,5,30.8,0,0,,0,0.0,100,308,3.1,5,,brock-purdy-1
336,Logan Wright*,Georgia Southern,Sun Belt,13,47,308,6.6,3,23.7,0,0,,0,0.0,47,308,6.6,3,,logan-wright-2
337,McKenzie Milton*,UCF,American,10,79,307,3.9,9,30.7,0,0,,0,0.0,79,307,3.9,9,H-6,mckenzie-milton-1
338,Blake Barnett*,South Florida,American,11,108,306,2.8,8,27.8,1,1,1.0,0,0.1,109,307,2.8,8,,blake-barnett-2
339,Cam Thomas*,Army,Ind,8,50,306,6.1,3,38.3,0,0,,0,0.0,50,306,6.1,3,,cam-thomas-3
340,Tony Brooks-James*,Oregon,Pac-12,12,57,306,5.4,4,25.5,3,73,24.3,0,6.1,60,379,6.3,4,,tony-brooks-james-1
341,Zach Abey,Navy,American,12,125,306,2.4,14,25.5,1,37,37.0,1,3.1,126,343,2.7,15,,zach-abey-1
342,Malik Dunner,Ball State,MAC,12,66,305,4.6,4,25.4,21,195,9.3,1,16.3,87,500,5.7,5,,malik-dunner-1
343,Tyler Huntley*,Utah,Pac-12,9,108,304,2.8,4,33.8,1,58,58.0,1,6.4,109,362,3.3,5,,tyler-huntley-1
344,Hassan Hall,Louisville,ACC,12,70,303,4.3,3,25.3,12,99,8.3,0,8.3,82,402,4.9,3,,hassan-hall-1
345,Kato Nelson,Akron,MAC,11,131,303,2.3,1,27.5,0,0,,0,0.0,131,303,2.3,1,,kato-nelson-1
346,Robert Brown,Texas State,Sun Belt,10,67,303,4.5,1,30.3,7,34,4.9,0,3.4,74,337,4.6,1,,robert-brown-1
347,Malik Rosier*,Miami (FL),ACC,8,57,300,5.3,6,37.5,0,0,,0,0.0,57,300,5.3,6,,malik-rosier-1
348,Terell West*,Middle Tennessee State,CUSA,14,63,298,4.7,1,21.3,21,170,8.1,0,12.1,84,468,5.6,1,,terell-west-1
349,Brian Herrien*,Georgia,SEC,14,50,295,5.9,3,21.1,8,42,5.3,1,3.0,58,337,5.8,4,,brian-herrien-1
350,Demarcus Felton,Texas Tech,Big 12,12,62,295,4.8,6,24.6,3,14,4.7,0,1.2,65,309,4.8,6,,demarcus-felton-1
351,Evan Owens,Nevada-Las Vegas,MWC,12,45,295,6.6,1,24.6,4,39,9.8,1,3.3,49,334,6.8,2,,evan-owens-1
352,A.J. Turner*,South Carolina,SEC,12,46,294,6.4,2,24.5,8,75,9.4,2,6.3,54,369,6.8,4,,aj-turner-2
353,Marcus McMaryion*,Fresno State,MWC,14,71,294,4.1,8,21.0,0,0,,0,0.0,71,294,4.1,8,,marcus-mcmaryion-1
354,Jevon Bigelow,Wyoming,MWC,11,69,292,4.2,2,26.5,0,0,,0,0.0,69,292,4.2,2,,jevon-bigelow-1
355,Sheriron Jones,New Mexico,MWC,11,79,286,3.6,0,26.0,0,0,,0,0.0,79,286,3.6,0,,sheriron-jones-1
356,Kumehnnu Gwilly,Central Michigan,MAC,12,81,285,3.5,1,23.8,8,39,4.9,0,3.3,89,324,3.6,1,,kumehnnu-gwilly-1
357,James Cook*,Georgia,SEC,13,41,284,6.9,2,21.8,8,89,11.1,0,6.8,49,373,7.6,2,,james-cook-2
358,Seth Green*,Minnesota,Big Ten,13,76,282,3.7,8,21.7,2,37,18.5,0,2.8,78,319,4.1,8,,seth-green-1
359,Jalen Holston*,Virginia Tech,ACC,12,57,281,4.9,2,23.4,4,21,5.3,0,1.8,61,302,5.0,2,,jalen-holston-1
360,Stephon Huderson*,Tulane,American,12,68,281,4.1,0,23.4,4,60,15.0,0,5.0,72,341,4.7,0,,stephon-huderson-1
361,Ian Book*,Notre Dame,Ind,12,95,280,2.9,4,23.3,0,0,,0,0.0,95,280,2.9,4,,ian-book-1
362,Jarrion Street*,UAB,CUSA,10,48,275,5.7,1,27.5,8,26,3.3,0,2.6,56,301,5.4,1,,jarrion-street-1
363,Otis Anderson*,UCF,American,12,51,275,5.4,4,22.9,16,230,14.4,3,19.2,67,505,7.5,7,,otis-anderson-1
364,Sam Hartman*,Wake Forest,ACC,9,107,275,2.6,2,30.6,0,0,,0,0.0,107,275,2.6,2,,sam-hartman-1
365,Joseph Saucier,Air Force,MWC,11,43,274,6.4,2,24.9,6,146,24.3,0,13.3,49,420,8.6,2,,joseph-saucier-1
366,Lucious Stanley*,UAB,CUSA,13,52,274,5.3,1,21.1,3,7,2.3,0,0.5,55,281,5.1,1,,lucious-stanley-1
367,D'Andre Ferby,Western Kentucky,CUSA,9,62,273,4.4,6,30.3,2,15,7.5,0,1.7,64,288,4.5,6,,dandre-ferby-1
368,Shea Patterson*,Michigan,Big Ten,13,76,273,3.6,2,21.0,0,0,,0,0.0,76,273,3.6,2,,shea-patterson-1
369,Brian Robinson Jr.*,Alabama,SEC,15,63,272,4.3,2,18.1,0,0,,0,0.0,63,272,4.3,2,,brian-robinson-jr-1
370,Rob Ritrovato*,Temple,American,13,69,270,3.9,4,20.8,8,50,6.3,0,3.8,77,320,4.2,4,,rob-ritrovato-1
371,Xzaviar Campbell,Nevada-Las Vegas,MWC,12,51,269,5.3,0,22.4,3,22,7.3,0,1.8,54,291,5.4,0,,xzaviar-campbell-1
372,Jalen Rhodes,UTSA,CUSA,11,72,268,3.7,1,24.4,10,36,3.6,0,3.3,82,304,3.7,1,,jalen-rhodes-1
373,Garret Lewis,Navy,American,11,87,266,3.1,5,24.2,0,0,,0,0.0,87,266,3.1,5,,garret-lewis-1
374,Justin Fields*,Georgia,SEC,12,42,266,6.3,4,22.2,1,-10,-10.0,0,-0.8,43,256,6.0,4,,justin-fields-2
375,LJ Scott*,Michigan State,Big Ten,5,79,264,3.3,0,52.8,10,95,9.5,0,19.0,89,359,4.0,0,,lj-scott-2
376,Trey Smith,Louisville,ACC,8,50,263,5.3,4,32.9,10,74,7.4,0,9.3,60,337,5.6,4,,trey-smith-4
377,Kaleb Barker*,Troy,Sun Belt,6,57,261,4.6,3,43.5,0,0,,0,0.0,57,261,4.6,3,,kaleb-barker-1
378,Josh Hokit*,Fresno State,MWC,13,73,260,3.6,1,20.0,8,56,7.0,0,4.3,81,316,3.9,1,,josh-hokit-1
379,A.J. Erdely*,UAB,CUSA,9,84,257,3.1,5,28.6,0,0,,0,0.0,84,257,3.1,5,,aj-erdely-1
380,Ricky Slade*,Penn State,Big Ten,9,45,257,5.7,6,28.6,1,12,12.0,0,1.3,46,269,5.8,6,,ricky-slade-1
381,Brandon Wimbush*,Notre Dame,Ind,6,68,256,3.8,1,42.7,0,0,,0,0.0,68,256,3.8,1,,brandon-wimbush-1
382,Marvin Kinsey,Colorado State,MWC,9,63,256,4.1,2,28.4,22,204,9.3,1,22.7,85,460,5.4,3,,marvin-kinsey-1
