Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
1035,Giles Jackson,Washington,Pac-12,12,8,87,10.9,0,7.3,8,45,5.6,0,3.8,16,132,8.3,0,,giles-jackson-1
1036,Jamal Turner*,Toledo,MAC,13,8,87,10.9,1,6.7,0,0,,0,0.0,8,87,10.9,1,,jamal-turner-2
1037,Keyonta Lanier,New Mexico,MWC,9,5,87,17.4,1,9.7,0,0,,0,0.0,5,87,17.4,1,,keyonta-lanier-1
1038,Spencer Webb*,Oregon,Pac-12,14,13,87,6.7,1,6.2,0,0,,0,0.0,13,87,6.7,1,,spencer-webb-1
1039,Trevor Hobbs*,Liberty,Ind,12,4,87,21.8,0,7.3,0,0,,0,0.0,4,87,21.8,0,,trevor-hobbs-1
1040,Chase Penry,Colorado,Pac-12,11,8,86,10.8,1,7.8,0,0,,0,0.0,8,86,10.8,1,,chase-penry-1
1041,Clay Cundiff*,Wisconsin,Big Ten,5,3,86,28.7,1,17.2,0,0,,0,0.0,3,86,28.7,1,,clay-cundiff-1
1042,Elijah Arroyo,Miami (FL),ACC,12,5,86,17.2,1,7.2,0,0,,0,0.0,5,86,17.2,1,,elijah-arroyo-1
1043,J.J. Sparkman*,Texas Tech,Big 12,9,7,86,12.3,2,9.6,0,0,,0,0.0,7,86,12.3,2,,jj-sparkman-1
1044,Julian Fleming*,Ohio State,Big Ten,9,12,86,7.2,1,9.6,0,0,,0,0.0,12,86,7.2,1,,julian-fleming-1
1045,Riley Smith,Boise State,MWC,11,8,86,10.8,1,7.8,0,0,,0,0.0,8,86,10.8,1,,riley-smith-2
1046,Treon Sibley*,Liberty,Ind,12,6,86,14.3,1,7.2,0,0,,0,0.0,6,86,14.3,1,,treon-sibley-1
1047,Trevor Kardell,Kansas,Big 12,11,5,86,17.2,0,7.8,0,0,,0,0.0,5,86,17.2,0,,trevor-kardell-1
1048,Aaron Young*,Rutgers,Big Ten,13,12,85,7.1,1,6.5,56,208,3.7,5,16.0,68,293,4.3,6,,aaron-young-5
1049,Brandon Chapman*,Wake Forest,ACC,13,12,85,7.1,3,6.5,0,0,,0,0.0,12,85,7.1,3,,brandon-chapman-1
1050,CT Thomas,Boise State,MWC,6,10,85,8.5,0,14.2,4,29,7.3,0,4.8,14,114,8.1,0,,ct-thomas-1
1051,Damien Moore,California,Pac-12,11,13,85,6.5,1,7.7,100,518,5.2,6,47.1,113,603,5.3,7,,damien-moore-1
1052,Devonta Lee*,LSU,SEC,13,9,85,9.4,1,6.5,0,0,,0,0.0,9,85,9.4,1,,devonta-lee-1
1053,Elelyon Noa*,Utah State,MWC,14,11,85,7.7,0,6.1,138,597,4.3,4,42.6,149,682,4.6,4,,elelyon-noa-1
1054,Jacob Gill,Northwestern,Big Ten,12,8,85,10.6,1,7.1,0,0,,0,0.0,8,85,10.6,1,,jacob-gill-3
1055,Jermaine Johnson Jr.,Massachusetts,Ind,10,9,85,9.4,0,8.5,3,0,0.0,0,0.0,12,85,7.1,0,,jermaine-johnson-jr-1
1056,Jordan Mason,Georgia Tech,ACC,12,10,85,8.5,1,7.1,87,439,5.0,1,36.6,97,524,5.4,2,,jordan-mason-1
1057,AJ Green*,Arkansas,SEC,12,7,84,12.0,1,7.0,47,227,4.8,1,18.9,54,311,5.8,2,,aj-green-6
1058,Jacob Bernard*,Louisiana,Sun Belt,10,5,84,16.8,0,8.4,0,0,,0,0.0,5,84,16.8,0,,jacob-bernard-1
1059,Jimmy Calloway*,Tennessee,SEC,3,5,84,16.8,1,28.0,0,0,,0,0.0,5,84,16.8,1,,jimmy-calloway-1
1060,J.J. Jernighan*,Mississippi State,SEC,13,12,84,7.0,0,6.5,6,24,4.0,0,1.8,18,108,6.0,0,,jj-jernighan-1
1061,Kai Puailoa-Rojas,Navy,American,12,3,84,28.0,1,7.0,13,77,5.9,0,6.4,16,161,10.1,1,,kai-puailoa-rojas-2
1062,Nolan Matthews,SMU,American,3,8,84,10.5,2,28.0,0,0,,0,0.0,8,84,10.5,2,,nolan-matthews-1
1063,Nolan Matthews-Harris,SMU,American,8,8,84,10.5,2,10.5,0,0,,0,0.0,8,84,10.5,2,,nolan-matthews-harris-1
1064,Patrick Smith,Vanderbilt,SEC,10,16,84,5.3,0,8.4,82,360,4.4,1,36.0,98,444,4.5,1,,patrick-smith-3
1065,Ryan Carriere,Charlotte,CUSA,12,8,84,10.5,1,7.0,0,0,,0,0.0,8,84,10.5,1,,ryan-carriere-1
1066,Sean Shaw Jr.*,Iowa State,Big 12,10,9,84,9.3,1,8.4,0,0,,0,0.0,9,84,9.3,1,,sean-shaw-jr-1
1067,Seven McGee*,Oregon,Pac-12,13,7,84,12.0,0,6.5,14,61,4.4,1,4.7,21,145,6.9,1,,seven-mcgee-1
1068,Caleb Ducking*,Mississippi State,SEC,7,9,83,9.2,0,11.9,0,0,,0,0.0,9,83,9.2,0,,caleb-ducking-1
1069,D'Vonte Price,Florida International,CUSA,9,10,83,8.3,0,9.2,129,682,5.3,6,75.8,139,765,5.5,6,,dvonte-price-1
1070,James Charles,Florida Atlantic,CUSA,12,7,83,11.9,0,6.9,47,168,3.6,2,14.0,54,251,4.6,2,,james-charles-1
1071,John FitzPatrick*,Georgia,SEC,15,6,83,13.8,0,5.5,0,0,,0,0.0,6,83,13.8,0,,john-fitzpatrick-2
1072,Marquavius Weaver,Memphis,American,12,9,83,9.2,0,6.9,48,165,3.4,3,13.8,57,248,4.4,3,,marquavius-weaver-1
1073,Mike Hollins,Virginia,ACC,9,16,83,5.2,0,9.2,49,213,4.3,2,23.7,65,296,4.6,2,,mike-hollins-1
1074,Roschon Johnson,Texas,Big 12,12,11,83,7.5,0,6.9,96,569,5.9,5,47.4,107,652,6.1,5,,roschon-johnson-1
1075,Dariyan Wiley,Louisiana-Monroe,Sun Belt,8,9,82,9.1,1,10.3,0,0,,0,0.0,9,82,9.1,1,,dariyan-wiley-1
1076,Dennis Smith*,Eastern Michigan,MAC,4,4,82,20.5,0,20.5,0,0,,0,0.0,4,82,20.5,0,,dennis-smith-5
1077,Fred Lloyd Jr.,Louisiana-Monroe,Sun Belt,10,5,82,16.4,1,8.2,0,0,,0,0.0,5,82,16.4,1,,fred-lloyd-jr-1
1078,Malcolm Johnson Jr.*,Auburn,SEC,11,6,82,13.7,1,7.5,3,25,8.3,0,2.3,9,107,11.9,1,,malcolm-johnson-jr-1
1079,Snoop Conner*,Ole Miss,SEC,13,14,82,5.9,0,6.3,130,647,5.0,13,49.8,144,729,5.1,13,,snoop-conner-1
1080,Tyson Mobley*,Coastal Carolina,Sun Belt,13,6,82,13.7,2,6.3,1,32,32.0,1,2.5,7,114,16.3,3,,tyson-mobley-1
1081,Challen Faamatau*,Maryland,Big Ten,9,7,81,11.6,0,9.0,56,235,4.2,3,26.1,63,316,5.0,3,,challen-faamatau-1
1082,Chris Hilton Jr.*,LSU,SEC,4,2,81,40.5,1,20.3,0,0,,0,0.0,2,81,40.5,1,,chris-hilton-jr-1
1083,Gerald Green,Georgia Southern,Sun Belt,11,8,81,10.1,0,7.4,75,423,5.6,5,38.5,83,504,6.1,5,,gerald-green-5
1084,Jarek Broussard,Colorado,Pac-12,11,13,81,6.2,0,7.4,142,661,4.7,2,60.1,155,742,4.8,2,,jarek-broussard-1
1085,Kyle Patterson*,Air Force,MWC,4,3,81,27.0,0,20.3,0,0,,0,0.0,3,81,27.0,0,,kyle-patterson-1
1086,Nate Muersch*,Miami (OH),MAC,8,5,81,16.2,3,10.1,0,0,,0,0.0,5,81,16.2,3,,nate-muersch-1
1087,Aaron Cephus,Hawaii,MWC,7,7,80,11.4,1,11.4,0,0,,0,0.0,7,80,11.4,1,,aaron-cephus-1
1088,Alex Fontenot,Colorado,Pac-12,12,13,80,6.2,1,6.7,96,326,3.4,5,27.2,109,406,3.7,6,,alex-fontenot-1
1089,Dez Melton*,Louisville,ACC,11,3,80,26.7,0,7.3,0,0,,0,0.0,3,80,26.7,0,,dez-melton-1
1090,A.J. Henning*,Michigan,Big Ten,14,10,79,7.9,0,5.6,9,162,18.0,2,11.6,19,241,12.7,2,,aj-henning-1
1091,Brad Dennis,Southern Mississippi,CUSA,10,10,79,7.9,0,7.9,0,0,,0,0.0,10,79,7.9,0,,brad-dennis-2
1092,Calvin Hill,Texas State,Sun Belt,12,18,78,4.3,0,6.5,128,714,5.6,3,59.5,146,792,5.4,3,,calvin-hill-4
1093,Malick Meiga*,Penn State,Big Ten,7,3,78,26.0,1,11.1,0,0,,0,0.0,3,78,26.0,1,,malick-meiga-1
1094,Darius Boone Jr.*,Eastern Michigan,MAC,13,5,77,15.4,0,5.9,120,451,3.8,6,34.7,125,528,4.2,6,,darius-boone-jr-1
1095,Dawson Downing*,Missouri,SEC,14,8,77,9.6,0,5.5,38,221,5.8,1,15.8,46,298,6.5,1,,dawson-downing-1
1096,Jabari Small*,Tennessee,SEC,11,9,77,8.6,0,7.0,141,796,5.6,9,72.4,150,873,5.8,9,,jabari-small-1
1097,Mike Evans*,Appalachian State,Sun Belt,13,7,77,11.0,0,5.9,0,0,,0,0.0,7,77,11.0,0,,mike-evans-7
1098,Robert French,Rice,CUSA,12,7,77,11.0,1,6.4,0,0,,0,0.0,7,77,11.0,1,,robert-french-1
1099,Cade Stover*,Ohio State,Big Ten,13,5,76,15.2,0,5.8,0,0,,0,0.0,5,76,15.2,0,,cade-stover-1
1100,Drake Deiuliis*,Virginia Tech,ACC,13,5,76,15.2,1,5.8,0,0,,0,0.0,5,76,15.2,1,,drake-deiuliis-1
1101,Jaison Patterson,Bowling Green,MAC,10,12,76,6.3,0,7.6,65,271,4.2,2,27.1,77,347,4.5,2,,jaison-patterson-1
1102,Jaylen Dixon*,Utah,Pac-12,10,5,76,15.2,1,7.6,2,17,8.5,0,1.7,7,93,13.3,1,,jaylen-dixon-1
1103,Jordan Byrd*,San Diego State,MWC,14,13,76,5.8,0,5.4,37,246,6.6,3,17.6,50,322,6.4,3,,jordan-byrd-1
1104,Jordan Waters,Duke,ACC,10,6,76,12.7,1,7.6,39,197,5.1,1,19.7,45,273,6.1,2,,jordan-waters-1
1105,Mark-Antony Richards*,UCF,American,12,8,76,9.5,0,6.3,48,309,6.4,5,25.8,56,385,6.9,5,,mark-antony-richards-1
1106,Ronnie Bell*,Michigan,Big Ten,1,1,76,76.0,1,76.0,0,0,,0,0.0,1,76,76.0,1,,ronnie-bell-3
1107,Abram Smith*,Baylor,Big 12,14,13,75,5.8,0,5.4,257,1621,6.3,12,115.8,270,1696,6.3,12,,abram-smith-1
1108,Alex Escobar,New Mexico State,Ind,10,8,75,9.4,0,7.5,19,57,3.0,0,5.7,27,132,4.9,0,,alex-escobar-1
1109,B.J. Baylor*,Oregon State,Pac-12,13,8,75,9.4,0,5.8,227,1337,5.9,13,102.8,235,1412,6.0,13,,bj-baylor-1
1110,Chris Smith*,Louisiana,Sun Belt,13,14,75,5.4,1,5.8,153,855,5.6,8,65.8,167,930,5.6,9,,chris-smith-22
1111,Heron Maurisseau,Connecticut,Ind,12,7,75,10.7,0,6.3,6,20,3.3,0,1.7,13,95,7.3,0,,heron-maurisseau-1
1112,Isaiah Bowser*,UCF,American,8,9,75,8.3,0,9.4,159,703,4.4,9,87.9,168,778,4.6,9,,isaiah-bowser-1
1113,Khafre Brown*,North Carolina,ACC,6,1,75,75.0,1,12.5,0,0,,0,0.0,1,75,75.0,1,,khafre-brown-1
1114,Moliki Matavao*,Oregon,Pac-12,14,9,75,8.3,1,5.4,0,0,,0,0.0,9,75,8.3,1,,moliki-matavao-1
1115,Zamir White*,Georgia,SEC,15,9,75,8.3,0,5.0,160,856,5.4,11,57.1,169,931,5.5,11,,zamir-white-1
1116,Anthony Williams Jr.,Akron,MAC,10,7,74,10.6,0,7.4,56,207,3.7,1,20.7,63,281,4.5,1,,anthony-williams-jr-1
1117,CJ Verdell*,Oregon,Pac-12,5,8,74,9.3,1,14.8,78,406,5.2,6,81.2,86,480,5.6,7,,cj-verdell-1
1118,E.J. Smith,Stanford,Pac-12,7,15,74,4.9,0,10.6,26,133,5.1,1,19.0,41,207,5.0,1,,ej-smith-2
1119,Miyan Williams*,Ohio State,Big Ten,10,9,74,8.2,0,7.4,71,508,7.2,3,50.8,80,582,7.3,3,,miyan-williams-1
1120,Tiyon Evans*,Tennessee,SEC,7,4,74,18.5,1,10.6,81,525,6.5,6,75.0,85,599,7.0,7,,tiyon-evans-1
1121,A'Jon Vivens,Colorado State,MWC,9,10,73,7.3,0,8.1,90,324,3.6,0,36.0,100,397,4.0,0,,ajon-vivens-1
1122,Ajou Ajou*,Clemson,ACC,12,6,73,12.2,0,6.1,0,0,,0,0.0,6,73,12.2,0,,ajou-ajou-1
1123,Deonte Simpson*,North Texas,CUSA,3,5,73,14.6,0,24.3,0,0,,0,0.0,5,73,14.6,0,,deonte-simpson-1
1124,Joshua Simon*,Western Kentucky,CUSA,1,3,73,24.3,2,73.0,0,0,,0,0.0,3,73,24.3,2,,joshua-simon-1
1125,Kennedy Brooks*,Oklahoma,Big 12,13,9,73,8.1,0,5.6,198,1253,6.3,13,96.4,207,1326,6.4,13,,kennedy-brooks-1
1126,Marcus Burke*,Florida,SEC,3,2,73,36.5,0,24.3,0,0,,0,0.0,2,73,36.5,0,,marcus-burke-1
1127,Bucky Irving*,Minnesota,Big Ten,12,8,73,9.1,0,6.1,133,699,5.3,4,58.3,141,772,5.5,4,,markeise-irving-1
1128,Agiye Hall*,Alabama,SEC,7,4,72,18.0,0,10.3,0,0,,0,0.0,4,72,18.0,0,,agiye-hall-1
1129,Chandler Speights,Texas State,Sun Belt,10,10,72,7.2,0,7.2,0,0,,0,0.0,10,72,7.2,0,,chandler-speights-1
1130,JaMichael Thompson*,Middle Tennessee State,CUSA,11,9,72,8.0,0,6.5,2,-12,-6.0,0,-1.1,11,60,5.5,0,,jamichael-thompson-1
1131,Keenan Garber*,Kansas State,Big 12,12,4,72,18.0,0,6.0,1,4,4.0,0,0.3,5,76,15.2,0,,keenan-garber-1
1132,O'Maury Samuels,New Mexico State,Ind,9,12,72,6.0,0,8.0,65,202,3.1,1,22.4,77,274,3.6,1,,omaury-samuels-1
1133,Ramel Keyton*,Tennessee,SEC,10,7,72,10.3,0,7.2,0,0,,0,0.0,7,72,10.3,0,,ramel-keyton-1
1134,Tejhaun Palmer*,UAB,CUSA,12,6,72,12.0,0,6.0,0,0,,0,0.0,6,72,12.0,0,,tejhaun-palmer-1
1135,Brett Borske*,Western Michigan,MAC,7,6,71,11.8,2,10.1,0,0,,0,0.0,6,71,11.8,2,,brett-borske-1
1136,Chase Cokley,Ohio,MAC,9,8,71,8.9,1,7.9,0,0,,0,0.0,8,71,8.9,1,,chase-cokley-1
1137,Dominique Johnson*,Arkansas,SEC,13,7,71,10.1,1,5.5,97,575,5.9,7,44.2,104,646,6.2,8,,dominique-johnson-2
1138,Koy Moore*,LSU,SEC,6,5,71,14.2,0,11.8,0,0,,0,0.0,5,71,14.2,0,,koy-moore-1
1139,Savion Williams,TCU,Big 12,7,6,71,11.8,0,10.1,0,0,,0,0.0,6,71,11.8,0,,savion-williams-2
1140,Shamari Brooks*,Tulsa,American,13,8,71,8.9,0,5.5,218,1029,4.7,7,79.2,226,1100,4.9,7,,shamari-brooks-1
1141,Brady Schipper*,Wisconsin,Big Ten,10,7,70,10.0,0,7.0,28,128,4.6,0,12.8,35,198,5.7,0,,brady-schipper-1
1142,Brenden Bates*,Kentucky,SEC,13,11,70,6.4,1,5.4,0,0,,0,0.0,11,70,6.4,1,,brenden-bates-1
1143,Donovan Moorer,Texas State,Sun Belt,7,9,70,7.8,0,10.0,0,0,,0,0.0,9,70,7.8,0,,donovan-moorer-1
1144,Ra'Von Bonner,Temple,American,10,7,70,10.0,0,7.0,35,138,3.9,2,13.8,42,208,5.0,2,,ravon-bonner-1
1145,Aaron Bedgood*,Coastal Carolina,Sun Belt,13,5,69,13.8,2,5.3,1,4,4.0,0,0.3,6,73,12.2,2,,aaron-bedgood-1
1146,Dominic Dinunzio,TCU,Big 12,12,6,69,11.5,1,5.8,0,0,,0,0.0,6,69,11.5,1,,dominic-dinunzio-1
1147,Jalil Farooq*,Oklahoma,Big 12,8,4,69,17.3,0,8.6,0,0,,0,0.0,4,69,17.3,0,,jalil-farooq-1
1148,Matt Bjorson,Indiana,Big Ten,12,8,69,8.6,0,5.8,0,0,,0,0.0,8,69,8.6,0,,matt-bjorson-1
1149,Mershawn Rice*,Purdue,Big Ten,3,6,69,11.5,1,23.0,0,0,,0,0.0,6,69,11.5,1,,mershawn-rice-1
1150,Trebor Pena,Syracuse,ACC,7,2,69,34.5,1,9.9,1,17,17.0,0,2.4,3,86,28.7,1,,trebor-pena-1
1151,Avery Morrow*,Nevada,MWC,10,8,68,8.5,0,6.8,11,120,10.9,1,12.0,19,188,9.9,1,,avery-morrow-1
1152,Braden Smith*,Louisville,ACC,4,11,68,6.2,1,17.0,1,3,3.0,0,0.8,12,71,5.9,1,,braden-smith-4
1153,Brody Belt,Nebraska,Big Ten,8,6,68,11.3,0,8.5,10,48,4.8,0,6.0,16,116,7.3,0,,brody-belt-1
1154,Charlie Mangieri,Northwestern,Big Ten,12,9,68,7.6,0,5.7,0,0,,0,0.0,9,68,7.6,0,,charlie-mangieri-1
1155,Coby Cavil,Louisiana-Monroe,Sun Belt,7,6,68,11.3,1,9.7,0,0,,0,0.0,6,68,11.3,1,,coby-cavil-1
1156,Ja'Markis Weston*,Florida,SEC,9,5,68,13.6,1,7.6,0,0,,0,0.0,5,68,13.6,1,,jamarkis-weston-1
1157,Kole Taylor*,LSU,SEC,12,6,68,11.3,1,5.7,0,0,,0,0.0,6,68,11.3,1,,kole-taylor-1
1158,Kyle Monangai*,Rutgers,Big Ten,11,10,68,6.8,0,6.2,62,236,3.8,4,21.5,72,304,4.2,4,,kyle-monangai-1
1159,Marshall Lang,Northwestern,Big Ten,12,11,68,6.2,3,5.7,0,0,,0,0.0,11,68,6.2,3,,marshall-lang-2
1160,Reese White*,Coastal Carolina,Sun Belt,9,4,68,17.0,0,7.6,72,515,7.2,7,57.2,76,583,7.7,7,,reese-white-1
1161,Sieh Bangura,Ohio,MAC,4,5,68,13.6,0,17.0,12,93,7.8,2,23.3,17,161,9.5,2,,sieh-bangura-1
1162,Brian Battie,South Florida,American,12,7,67,9.6,0,5.6,58,324,5.6,1,27.0,65,391,6.0,1,AA,brian-battie-1
1163,Deion Colzie*,Notre Dame,Ind,11,4,67,16.8,0,6.1,0,0,,0,0.0,4,67,16.8,0,,deion-colzie-1
1164,Deneric Prince*,Tulsa,American,10,7,67,9.6,0,6.7,100,524,5.2,5,52.4,107,591,5.5,5,,deneric-prince-1
1165,Greg Latushko*,Coastal Carolina,Sun Belt,12,9,67,7.4,0,5.6,0,0,,0,0.0,9,67,7.4,0,,greg-latushko-1
1166,Jake Briningstool*,Clemson,ACC,8,3,67,22.3,1,8.4,0,0,,0,0.0,3,67,22.3,1,,jake-briningstool-1
1167,Jared Rus*,Iowa State,Big 12,13,7,67,9.6,0,5.2,0,0,,0,0.0,7,67,9.6,0,,jared-rus-1
1168,Jared Wiley,Texas,Big 12,11,9,67,7.4,2,6.1,0,0,,0,0.0,9,67,7.4,2,,jared-wiley-1
1169,J.J. Jones*,North Carolina,ACC,8,4,67,16.8,0,8.4,0,0,,0,0.0,4,67,16.8,0,,jj-jones-5
1170,Joseph Manjack IV,USC,Pac-12,11,7,67,9.6,0,6.1,0,0,,0,0.0,7,67,9.6,0,,joseph-manjack-iv-1
1171,Robert Lewis*,Georgia State,Sun Belt,13,10,67,6.7,1,5.2,3,25,8.3,0,1.9,13,92,7.1,1,,robert-lewis-9
1172,Rontavious Groves,Texas State,Sun Belt,8,10,67,6.7,0,8.4,0,0,,0,0.0,10,67,6.7,0,,rontavious-groves-1
1173,Sean Atkins,South Florida,American,11,6,67,11.2,0,6.1,0,0,,0,0.0,6,67,11.2,0,,sean-atkins-1
1174,Braden Cassity*,Oklahoma State,Big 12,11,5,66,13.2,0,6.0,0,0,,0,0.0,5,66,13.2,0,,braden-cassity-1
1175,Cade Sutherland,South Alabama,Sun Belt,11,11,66,6.0,0,6.0,0,0,,0,0.0,11,66,6.0,0,,cade-sutherland-1
1176,Chez Mellusi*,Wisconsin,Big Ten,9,7,66,9.4,0,7.3,173,815,4.7,5,90.6,180,881,4.9,5,,chez-mellusi-1
1177,E.J. Williams*,Clemson,ACC,8,9,66,7.3,0,8.3,0,0,,0,0.0,9,66,7.3,0,,ej-williams-2
1178,James Tupou*,UTEP,CUSA,13,2,66,33.0,0,5.1,6,14,2.3,0,1.1,8,80,10.0,0,,james-tupou-1
1179,Keyon Lesane,North Carolina State,ACC,12,8,66,8.3,0,5.5,2,10,5.0,0,0.8,10,76,7.6,0,,keyon-lesane-1
1180,Tailique Williams*,Georgia State,Sun Belt,8,1,66,66.0,1,8.3,1,7,7.0,0,0.9,2,73,36.5,1,,tailique-williams-1
1181,Taylor Edwards,Massachusetts,Ind,5,5,66,13.2,1,13.2,0,0,,0,0.0,5,66,13.2,1,,taylor-edwards-2
1182,Jacob Rodriguez,Virginia,ACC,12,8,65,8.1,0,5.4,10,56,5.6,0,4.7,18,121,6.7,0,,jacob-rodriguez-1
1183,Jaden Knowles*,Oklahoma,Big 12,13,2,65,32.5,0,5.0,4,37,9.3,2,2.8,6,102,17.0,2,,jaden-knowles-1
1184,Leroy Watson*,UTSA,CUSA,13,7,65,9.3,1,5.0,0,0,,0,0.0,7,65,9.3,1,,leroy-watson-1
1185,Luke Deal*,Auburn,SEC,13,9,65,7.2,1,5.0,0,0,,0,0.0,9,65,7.2,1,,luke-deal-1
1186,Markus Allen*,Wisconsin,Big Ten,3,3,65,21.7,0,21.7,1,4,4.0,0,1.3,4,69,17.3,0,,markus-allen-1
1187,Mike O'Laughlin*,West Virginia,Big 12,5,11,65,5.9,0,13.0,0,0,,0,0.0,11,65,5.9,0,,mike-olaughlin-1
1188,Vavae Malepeai,USC,Pac-12,12,12,65,5.4,0,5.4,114,502,4.4,6,41.8,126,567,4.5,6,,vavae-malepeai-1
1189,Jacob Hopper,South Alabama,Sun Belt,12,5,64,12.8,1,5.3,0,0,,0,0.0,5,64,12.8,1,,jacob-hopper-1
1190,Kobie Campbell,Rice,CUSA,8,7,64,9.1,0,8.0,0,0,,0,0.0,7,64,9.1,0,,kobie-campbell-1
1191,Marion Lukes*,Central Michigan,MAC,13,9,64,7.1,0,4.9,22,94,4.3,0,7.2,31,158,5.1,0,,marion-lukes-1
1192,Ty Robinson,Colorado,Pac-12,11,6,64,10.7,1,5.8,0,0,,0,0.0,6,64,10.7,1,,ty-robinson-2
1193,Tyrion Davis-Price*,LSU,SEC,12,10,64,6.4,0,5.3,211,1003,4.8,6,83.6,221,1067,4.8,6,,tyrion-davis-price-1
1194,Ethan Dedeaux*,San Diego State,MWC,14,5,63,12.6,1,4.5,0,0,,0,0.0,5,63,12.6,1,,ethan-dedeaux-1
1195,Ethan Hall*,Tulsa,American,13,10,63,6.3,1,4.8,0,0,,0,0.0,10,63,6.3,1,,ethan-hall-1
1196,Khaleb Coleman*,Liberty,Ind,5,1,63,63.0,1,12.6,0,0,,0,0.0,1,63,63.0,1,,khaleb-coleman-1
1197,Kyle Van Leeuwen*,Utah State,MWC,14,8,63,7.9,0,4.5,0,0,,0,0.0,8,63,7.9,0,,kyle-van-leeuwen-1
1198,Mark Walker,Navy,American,12,7,63,9.0,0,5.3,0,0,,0,0.0,7,63,9.0,0,,mark-walker-5
1199,Nathaniel Peat,Stanford,Pac-12,12,11,63,5.7,0,5.3,79,404,5.1,3,33.7,90,467,5.2,3,,nathaniel-peat-1
1200,Xavier Legette*,South Carolina,SEC,11,8,63,7.9,1,5.7,0,0,,0,0.0,8,63,7.9,1,,xavier-legette-1
1201,Jalin Conyers*,Arizona State,Pac-12,11,6,62,10.3,1,5.6,0,0,,0,0.0,6,62,10.3,1,,jalin-conyers-1
1202,Jay'juan Townsend,South Alabama,Sun Belt,11,1,62,62.0,0,5.6,0,0,,0,0.0,1,62,62.0,0,,jayjuan-townsend-1
1203,Jordan Williams*,Ball State,MAC,13,10,62,6.2,0,4.8,0,0,,0,0.0,10,62,6.2,0,,jordan-williams-10
1204,Kelley Joiner Jr.,South Florida,American,12,8,62,7.8,0,5.2,78,480,6.2,2,40.0,86,542,6.3,2,,kelley-joiner-jr-1
1205,Malik Rutherford,Georgia Tech,ACC,3,5,62,12.4,0,20.7,0,0,,0,0.0,5,62,12.4,0,,malik-rutherford-1
1206,Wayne Taulapapa,Virginia,ACC,10,11,62,5.6,1,6.2,62,324,5.2,2,32.4,73,386,5.3,3,,wayne-taulapapa-1
1207,Yusuf Terry,South Florida,American,9,6,62,10.3,0,6.9,0,0,,0,0.0,6,62,10.3,0,,yusuf-terry-1
1208,Brionne Penny*,San Diego State,MWC,5,5,61,12.2,0,12.2,0,0,,0,0.0,5,61,12.2,0,,brionne-penny-1
1209,Christopher Rodriguez Jr.*,Kentucky,SEC,13,13,61,4.7,3,4.7,225,1379,6.1,9,106.1,238,1440,6.1,12,,christopher-rodriguez-jr-1
1210,Dajon Richard,Southern Mississippi,CUSA,11,7,61,8.7,0,5.5,94,447,4.8,2,40.6,101,508,5.0,2,,dajon-richard-2
1211,Darius Pittman,Temple,American,12,5,61,12.2,0,5.1,0,0,,0,0.0,5,61,12.2,0,,darius-pittman-1
1212,David Martin-Robinson,Temple,American,5,4,61,15.3,0,12.2,1,13,13.0,0,2.6,5,74,14.8,0,,david-martin-robinson-1
1213,Elijhah Badger*,Arizona State,Pac-12,11,7,61,8.7,0,5.5,3,37,12.3,2,3.4,10,98,9.8,2,,elijhah-badger-1
1214,Jarquez Hunter*,Auburn,SEC,13,12,61,5.1,1,4.7,89,593,6.7,3,45.6,101,654,6.5,4,,jarquez-hunter-1
1215,JJ Jefferson,Northwestern,Big Ten,7,5,61,12.2,0,8.7,2,6,3.0,0,0.9,7,67,9.6,0,,jj-jefferson-1
1216,Joe Wilkins*,Notre Dame,Ind,5,4,61,15.3,1,12.2,0,0,,0,0.0,4,61,15.3,1,,joe-wilkins-3
1217,Justice McCoy,Colorado State,MWC,12,4,61,15.3,0,5.1,0,0,,0,0.0,4,61,15.3,0,,justice-mccoy-1
1218,Kaleb Carter*,Louisiana,Sun Belt,8,5,61,12.2,0,7.6,0,0,,0,0.0,5,61,12.2,0,,kaleb-carter-1
1219,Paul Piferi*,Purdue,Big Ten,5,5,61,12.2,1,12.2,0,0,,0,0.0,5,61,12.2,1,,paul-piferi-1
1220,Tommy McIntyre,SMU,American,10,4,61,15.3,1,6.1,0,0,,0,0.0,4,61,15.3,1,,tommy-mcintyre-1
1221,Tyler Warren*,Penn State,Big Ten,13,5,61,12.2,1,4.7,6,6,1.0,2,0.5,11,67,6.1,3,,tyler-warren-1
1222,AJ Lewis,Troy,Sun Belt,12,10,60,6.0,0,5.0,0,0,,0,0.0,10,60,6.0,0,,aj-lewis-1
1223,Cameron Ross,Connecticut,Ind,2,8,60,7.5,0,30.0,0,0,,0,0.0,8,60,7.5,0,,cameron-ross-1
1224,Jake Molinich,Buffalo,MAC,12,5,60,12.0,1,5.0,4,4,1.0,2,0.3,9,64,7.1,3,,jake-molinich-1
1225,Jayden Umbarger,Navy,American,12,6,60,10.0,0,5.0,11,130,11.8,0,10.8,17,190,11.2,0,,jayden-umbarger-1
1226,Vontae Shenault,Colorado,Pac-12,3,6,60,10.0,0,20.0,0,0,,0,0.0,6,60,10.0,0,,vontae-shenault-1
