Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
968,Ainslie Johnson,Illinois,Big Ten,12,6,86,14.3,2,7.2,0,0,,0,0.0,6,86,14.3,2,,ainslie-johnson-1
969,Brandon Radcliff*,Louisville,ACC,13,9,86,9.6,1,6.6,138,903,6.5,6,69.5,147,989,6.7,7,,brandon-radcliff-1
970,Kavious Price,Kent State,MAC,10,12,86,7.2,0,8.6,20,128,6.4,0,12.8,32,214,6.7,0,,kavious-price-1
971,Keegan Brewer,Kansas,Big 12,12,15,86,5.7,0,7.2,0,0,,0,0.0,15,86,5.7,0,,keegan-brewer-1
972,Nick Chubb*,Georgia,SEC,13,5,86,17.2,1,6.6,224,1130,5.0,8,86.9,229,1216,5.3,9,,nick-chubb-1
973,Quinten Pounds*,Washington,Pac-12,14,6,86,14.3,1,6.1,0,0,,0,0.0,6,86,14.3,1,,quinten-pounds-1
974,Tyler Rouse*,Boston College,ACC,13,9,86,9.6,1,6.6,24,87,3.6,0,6.7,33,173,5.2,1,,tyler-rouse-2
975,Xavier Johnson*,South Alabama,Sun Belt,12,13,86,6.6,0,7.2,151,831,5.5,10,69.3,164,917,5.6,10,,xavier-johnson-1
976,Zach Crouch*,Central Michigan,MAC,10,4,86,21.5,0,8.6,0,0,,0,0.0,4,86,21.5,0,,zach-crouch-1
977,Chad Olsen,Fresno State,MWC,5,6,85,14.2,0,17.0,0,0,,0,0.0,6,85,14.2,0,,chad-olsen-1
978,Joey Magnifico*,Memphis,American,13,9,85,9.4,2,6.5,0,0,,0,0.0,9,85,9.4,2,,joey-magnifico-1
979,Mike Zunica,Kansas,Big 12,12,5,85,17.0,1,7.1,0,0,,0,0.0,5,85,17.0,1,,mike-zunica-1
980,Nate Mullen,Charlotte,CUSA,12,12,85,7.1,0,7.1,0,0,,0,0.0,12,85,7.1,0,,nate-mullen-1
981,Shelby Walker,SMU,American,12,7,85,12.1,0,7.1,0,0,,0,0.0,7,85,12.1,0,,shelby-walker-1
982,Victor Gonzalez,Nevada,MWC,6,2,85,42.5,0,14.2,0,0,,0,0.0,2,85,42.5,0,,victor-gonzalez-1
983,Demario McCall*,Ohio State,Big Ten,6,4,84,21.0,1,14.0,49,270,5.5,3,45.0,53,354,6.7,4,,demario-mccall-1
984,Gabe Fuselier*,Louisiana,Sun Belt,11,8,84,10.5,0,7.6,1,4,4.0,0,0.4,9,88,9.8,0,,gabe-fuselier-1
985,Joe Bacci*,Central Michigan,MAC,13,9,84,9.3,0,6.5,0,0,,0,0.0,9,84,9.3,0,,joe-bacci-1
986,Josh Rounds,Tulane,American,12,6,84,14.0,0,7.0,125,758,6.1,7,63.2,131,842,6.4,7,,josh-rounds-1
987,Tyshawn Brown*,Middle Tennessee State,CUSA,11,5,84,16.8,1,7.6,0,0,,0,0.0,5,84,16.8,1,,tyshawn-brown-1
988,Warren Redix,UTEP,CUSA,11,12,84,7.0,3,7.6,2,-1,-0.5,0,-0.1,14,83,5.9,3,,warren-redix-1
989,Bryce Love*,Stanford,Pac-12,12,8,83,10.4,1,6.9,111,783,7.1,3,65.3,119,866,7.3,4,,bryce-love-1
990,Justin McInnis*,Arkansas State,Sun Belt,13,10,83,8.3,1,6.4,0,0,,0,0.0,10,83,8.3,1,,justin-mcinnis-1
991,Lexington Thomas,Nevada-Las Vegas,MWC,10,6,83,13.8,2,8.3,124,642,5.2,8,64.2,130,725,5.6,10,,lexington-thomas-1
992,Luke Mayock*,Miami (OH),MAC,6,5,83,16.6,0,13.8,0,0,,0,0.0,5,83,16.6,0,,luke-mayock-1
993,Marlon Watts*,Louisiana Tech,CUSA,12,4,83,20.8,1,6.9,0,0,,0,0.0,4,83,20.8,1,,marlon-watts-1
994,Terry Juniel,UTEP,CUSA,12,9,83,9.2,0,6.9,1,-3,-3.0,0,-0.3,10,80,8.0,0,,terry-juniel-1
995,Tommy Myers,Connecticut,American,12,9,83,9.2,0,6.9,0,0,,0,0.0,9,83,9.2,0,,tommy-myers-1
996,Andrew Beck,Texas,Big 12,12,4,82,20.5,2,6.8,0,0,,0,0.0,4,82,20.5,2,,andrew-beck-1
997,Blake Bone*,Kentucky,SEC,11,5,82,16.4,0,7.5,0,0,,0,0.0,5,82,16.4,0,,blake-bone-1
998,Emmanuel Harris*,New Mexico,MWC,12,6,82,13.7,1,6.8,1,1,1.0,0,0.1,7,83,11.9,1,,emmanuel-harris-1
999,Jordan Cunningham*,North Carolina,ACC,10,6,82,13.7,0,8.2,0,0,,0,0.0,6,82,13.7,0,,jordan-cunningham-1
1000,Michael Pittman Jr.*,USC,Pac-12,13,6,82,13.7,0,6.3,0,0,,0,0.0,6,82,13.7,0,,michael-pittman-jr-1
1001,Patrick Worstell,California,Pac-12,8,9,82,9.1,0,10.3,0,0,,0,0.0,9,82,9.1,0,,patrick-worstell-1
1002,Shawn Poindexter,Arizona,Pac-12,10,6,82,13.7,0,8.2,0,0,,0,0.0,6,82,13.7,0,,shawn-poindexter-1
1003,Sterling Stowers*,Arkansas State,Sun Belt,12,11,82,7.5,1,6.8,1,-20,-20.0,0,-1.7,12,62,5.2,1,,sterling-stowers-1
1004,Chase Claypool,Notre Dame,Ind,11,5,81,16.2,0,7.4,1,9,9.0,0,0.8,6,90,15.0,0,,chase-claypool-1
1005,Chase Harrell,Kansas,Big 12,12,5,81,16.2,2,6.8,0,0,,0,0.0,5,81,16.2,2,,chase-harrell-1
1006,Jalen Hurd*,Tennessee,SEC,7,10,81,8.1,2,11.6,122,451,3.7,3,64.4,132,532,4.0,5,,jalen-hurd-1
1007,Jay Jay Wilson,Arizona State,Pac-12,9,4,81,20.3,3,9.0,0,0,,0,0.0,4,81,20.3,3,,jay-jay-wilson-1
1008,Keith Ford*,Texas A&M,SEC,13,5,81,16.2,0,6.2,126,669,5.3,6,51.5,131,750,5.7,6,,keith-ford-1
1009,Kesean Strong*,Old Dominion,CUSA,11,6,81,13.5,0,7.4,3,-1,-0.3,0,-0.1,9,80,8.9,0,,kesean-strong-1
1010,Michael Martens,Fresno State,MWC,10,6,81,13.5,0,8.1,0,0,,0,0.0,6,81,13.5,0,,michael-martens-1
1011,Miles Boykin,Notre Dame,Ind,11,6,81,13.5,1,7.4,0,0,,0,0.0,6,81,13.5,1,,miles-boykin-1
1012,Van Edwards Jr.,Akron,MAC,11,8,81,10.1,1,7.4,100,492,4.9,3,44.7,108,573,5.3,4,,van-edwards-jr-1
1013,Jamaal Williams*,BYU,Ind,10,7,80,11.4,0,8.0,234,1375,5.9,12,137.5,241,1455,6.0,12,,jamaal-williams-1
1014,Kendall Ardoin,Tulane,American,10,4,80,20.0,1,8.0,0,0,,0,0.0,4,80,20.0,1,,kendall-ardoin-1
1015,Sam Brunner,Ball State,MAC,12,8,80,10.0,1,6.7,0,0,,0,0.0,8,80,10.0,1,,sam-brunner-1
1016,Teriyon Gipson*,New Mexico,MWC,11,9,80,8.9,1,7.3,145,1269,8.8,13,115.4,154,1349,8.8,14,,teriyon-gipson-1
1017,Foster Moreau*,LSU,SEC,11,6,79,13.2,1,7.2,0,0,,0,0.0,6,79,13.2,1,,foster-moreau-1
1018,Fred Coppet,Bowling Green,MAC,12,15,79,5.3,0,6.6,204,1030,5.0,8,85.8,219,1109,5.1,8,,fred-coppet-1
1019,John Williams*,Memphis,American,13,7,79,11.3,0,6.1,0,0,,0,0.0,7,79,11.3,0,,john-williams-16
1020,Kelvin Smith*,North Texas,CUSA,10,7,79,11.3,2,7.9,0,0,,0,0.0,7,79,11.3,2,,kelvin-smith-3
1021,Taz Zettergren,Ole Miss,SEC,11,4,79,19.8,0,7.2,0,0,,0,0.0,4,79,19.8,0,,taz-zettergren-1
1022,Vanel Dossous,Bowling Green,MAC,11,9,79,8.8,0,7.2,0,0,,0,0.0,9,79,8.8,0,,vanel-dossous-1
1023,Zamore Zigler,San Jose State,MWC,8,10,79,7.9,1,9.9,79,423,5.4,3,52.9,89,502,5.6,4,,zamore-zigler-1
1024,Isaiah Harris*,Kansas State,Big 12,5,10,78,7.8,0,15.6,0,0,,0,0.0,10,78,7.8,0,,isaiah-harris-1
1025,Jaymar Parrish*,Pitt,ACC,13,4,78,19.5,0,6.0,0,0,,0,0.0,4,78,19.5,0,,jaymar-parrish-1
1026,Keigan Williams,Georgia Southern,Sun Belt,11,5,78,15.6,0,7.1,0,0,,0,0.0,5,78,15.6,0,,keigan-williams-1
1027,KJ Hall*,BYU,Ind,5,5,78,15.6,0,15.6,35,184,5.3,2,36.8,40,262,6.6,2,,kj-hall-1
1028,Ryan Santoro,Virginia,ACC,12,9,78,8.7,1,6.5,0,0,,0,0.0,9,78,8.7,1,,ryan-santoro-1
1029,Terrell Green,East Carolina,American,12,7,78,11.1,0,6.5,0,0,,0,0.0,7,78,11.1,0,,terrell-green-1
1030,T.J. Watkins*,Appalachian State,Sun Belt,6,8,78,9.8,0,13.0,0,0,,0,0.0,8,78,9.8,0,,tj-watkins-2
1031,Doroland Dorceus*,Memphis,American,13,10,77,7.7,1,5.9,132,810,6.1,9,62.3,142,887,6.2,10,,doroland-dorceus-1
1032,Joe Reed,Virginia,ACC,12,4,77,19.3,0,6.4,2,3,1.5,0,0.3,6,80,13.3,0,,joe-reed-4
1033,Marcus Gaines*,Louisiana Tech,CUSA,6,6,77,12.8,1,12.8,0,0,,0,0.0,6,77,12.8,1,,marcus-gaines-1
1034,Tyler Siudzinski,Texas State,Sun Belt,10,11,77,7.0,0,7.7,57,223,3.9,2,22.3,68,300,4.4,2,,tyler-siudzinski-1
1035,Adoree Jackson*,USC,Pac-12,13,2,76,38.0,1,5.8,7,51,7.3,0,3.9,9,127,14.1,1,AA,adoree-jackson-1
1036,Paul Lucas,Oregon State,Pac-12,12,5,76,15.2,0,6.3,33,113,3.4,0,9.4,38,189,5.0,0,,paul-lucas-1
1037,Ronald Jones*,USC,Pac-12,13,11,76,6.9,1,5.8,177,1082,6.1,12,83.2,188,1158,6.2,13,,ronald-jones-4
1038,Shannon Brooks*,Minnesota,Big Ten,10,8,76,9.5,2,7.6,138,650,4.7,5,65.0,146,726,5.0,7,,shannon-brooks-1
1039,Shaun Wilson,Duke,ACC,12,8,76,9.5,0,6.3,151,623,4.1,4,51.9,159,699,4.4,4,,shaun-wilson-1
1040,Bryan Reimers*,Nebraska,Big Ten,12,5,75,15.0,1,6.3,0,0,,0,0.0,5,75,15.0,1,,bryan-reimers-1
1041,D'Onta Foreman,Texas,Big 12,11,7,75,10.7,0,6.8,323,2028,6.3,15,184.4,330,2103,6.4,15,H-8AA,donta-foreman-1
1042,James Price*,Wyoming,MWC,12,6,75,12.5,0,6.3,0,0,,0,0.0,6,75,12.5,0,,james-price-3
1043,Lyndon Johnson,Cincinnati,American,10,5,75,15.0,0,7.5,2,10,5.0,0,1.0,7,85,12.1,0,,lyndon-johnson-1
1044,Cade Carney*,Wake Forest,ACC,10,12,74,6.2,0,7.4,156,589,3.8,6,58.9,168,663,3.9,6,,cade-carney-1
1045,Dakota Torres*,Hawaii,MWC,14,10,74,7.4,2,5.3,0,0,,0,0.0,10,74,7.4,2,,dakota-torres-1
1046,David Yancey,Purdue,Big Ten,9,6,74,12.3,0,8.2,7,26,3.7,0,2.9,13,100,7.7,0,,david-yancey-2
1047,Edward Pope*,Texas A&M,SEC,13,4,74,18.5,0,5.7,0,0,,0,0.0,4,74,18.5,0,,edward-pope-1
1048,Hyleck Foster,Marshall,CUSA,11,15,74,4.9,1,6.7,68,291,4.3,1,26.5,83,365,4.4,2,,hyleck-foster-1
1049,Isaiah Wright*,Temple,American,12,8,74,9.3,0,6.2,42,232,5.5,1,19.3,50,306,6.1,1,,isaiah-wright-1
1050,Jamal Jeffery*,Texas A&M,SEC,8,6,74,12.3,0,9.3,0,0,,0,0.0,6,74,12.3,0,,jamal-jeffery-1
1051,Stephon Brown*,Western Kentucky,CUSA,13,1,74,74.0,0,5.7,1,0,0.0,0,0.0,2,74,37.0,0,,stephon-brown-1
1052,Terry Swanson*,Toledo,MAC,13,10,74,7.4,1,5.7,116,583,5.0,4,44.8,126,657,5.2,5,,terry-swanson-1
1053,Austin Walter,Rice,CUSA,12,13,73,5.6,2,6.1,68,343,5.0,4,28.6,81,416,5.1,6,,austin-walter-1
1054,Dee Anderson*,LSU,SEC,11,4,73,18.3,0,6.6,0,0,,0,0.0,4,73,18.3,0,,dee-anderson-1
1055,De'Quan Hampton*,USC,Pac-12,12,7,73,10.4,2,6.1,0,0,,0,0.0,7,73,10.4,2,,dequan-hampton-1
1056,Jawon Hamilton*,UCF,American,13,17,73,4.3,0,5.6,139,495,3.6,4,38.1,156,568,3.6,4,,jawon-hamilton-1
1057,Josh Anderson*,Troy,Sun Belt,13,14,73,5.2,1,5.6,56,280,5.0,3,21.5,70,353,5.0,4,,josh-anderson-6
1058,Justin Bolus,Charlotte,CUSA,11,8,73,9.1,2,6.6,0,0,,0,0.0,8,73,9.1,2,,justin-bolus-1
1059,Miller Forristall*,Alabama,SEC,15,5,73,14.6,0,4.9,0,0,,0,0.0,5,73,14.6,0,,miller-forristall-1
1060,Nathan Marcus*,Vanderbilt,SEC,13,11,73,6.6,1,5.6,0,0,,0,0.0,11,73,6.6,1,,nathan-marcus-1
1061,Sam Dobbs*,Vanderbilt,SEC,13,6,73,12.2,1,5.6,1,5,5.0,0,0.4,7,78,11.1,1,,sam-dobbs-1
1062,Trevor Stevens*,UTSA,CUSA,11,7,73,10.4,1,6.6,0,0,,0,0.0,7,73,10.4,1,,trevor-stevens-1
1063,Brian Williams,Louisiana-Monroe,Sun Belt,6,3,72,24.0,0,12.0,0,0,,0,0.0,3,72,24.0,0,,brian-williams-14
1064,David Williams*,South Carolina,SEC,13,9,72,8.0,0,5.5,56,239,4.3,3,18.4,65,311,4.8,3,,david-williams-5
1065,Juwan Washington*,San Diego State,MWC,14,3,72,24.0,1,5.1,55,441,8.0,6,31.5,58,513,8.8,7,,juwan-washington-1
1066,Lorenzo Harrison*,Maryland,Big Ten,9,9,72,8.0,0,8.0,88,633,7.2,5,70.3,97,705,7.3,5,,lorenzo-harrison-1
1067,Malik Kimbrough,Purdue,Big Ten,11,10,72,7.2,1,6.5,4,1,0.3,0,0.1,14,73,5.2,1,,malik-kimbrough-1
1068,Blake Banham*,Eastern Michigan,MAC,9,7,71,10.1,0,7.9,61,294,4.8,2,32.7,68,365,5.4,2,,blake-banham-1
1069,Josh Aganon,New Mexico State,Sun Belt,11,8,71,8.9,0,6.5,0,0,,0,0.0,8,71,8.9,0,,josh-aganon-1
1070,O'Keeron Rutherford*,North Texas,CUSA,9,7,71,10.1,0,7.9,0,0,,0,0.0,7,71,10.1,0,,okeeron-rutherford-1
1071,Tyler Campbell*,Army,Ind,12,2,71,35.5,0,5.9,34,326,9.6,2,27.2,36,397,11.0,2,,tyler-campbell-4
1072,Ben Skowronek*,Northwestern,Big Ten,13,8,70,8.8,0,5.4,0,0,,0,0.0,8,70,8.8,0,,ben-skowronek-1
1073,Danzel Mckinley-Lewis*,Toledo,MAC,10,7,70,10.0,0,7.0,0,0,,0,0.0,7,70,10.0,0,,danzel-mckinley-lewis-1
1074,Devonte Peete*,Louisville,ACC,13,4,70,17.5,0,5.4,0,0,,0,0.0,4,70,17.5,0,,devonte-peete-1
1075,Hayden Jones*,UCF,American,12,5,70,14.0,0,5.8,1,5,5.0,0,0.4,6,75,12.5,0,,hayden-jones-2
1076,Jordan Huff,Northern Illinois,MAC,12,10,70,7.0,0,5.8,111,703,6.3,5,58.6,121,773,6.4,5,,jordan-huff-1
1077,Juwan Johnson*,Penn State,Big Ten,14,2,70,35.0,0,5.0,0,0,,0,0.0,2,70,35.0,0,,juwan-johnson-1
1078,Nate Craig-Myers*,Auburn,SEC,11,4,70,17.5,1,6.4,0,0,,0,0.0,4,70,17.5,1,,nate-craig-myers-1
1079,Noah Fant*,Iowa,Big Ten,10,9,70,7.8,1,7.0,0,0,,0,0.0,9,70,7.8,1,,noah-fant-1
1080,Zach Van Leeuwen,Utah State,MWC,11,8,70,8.8,0,6.4,0,0,,0,0.0,8,70,8.8,0,,zach-van-leeuwen-1
1081,Chavis Dawkins*,South Carolina,SEC,11,8,69,8.6,0,6.3,0,0,,0,0.0,8,69,8.6,0,,chavis-dawkins-1
1082,Elijah Trosclair,Nevada-Las Vegas,MWC,5,2,69,34.5,1,13.8,0,0,,0,0.0,2,69,34.5,1,,elijah-trosclair-1
1083,Jeb Blazevich*,Georgia,SEC,13,6,69,11.5,0,5.3,0,0,,0,0.0,6,69,11.5,0,,jeb-blazevich-1
1084,Jonathan Ward*,Central Michigan,MAC,8,8,69,8.6,0,8.6,36,200,5.6,2,25.0,44,269,6.1,2,,jonathan-ward-3
1085,Kamrin Solomon,Florida Atlantic,CUSA,10,12,69,5.8,0,6.9,0,0,,0,0.0,12,69,5.8,0,,kamrin-solomon-1
1086,Kylen Towner*,Western Kentucky,CUSA,14,5,69,13.8,0,4.9,1,3,3.0,0,0.2,6,72,12.0,0,,kylen-towner-1
1087,Shayne Davern*,Air Force,MWC,12,4,69,17.3,0,5.8,116,475,4.1,4,39.6,120,544,4.5,4,,shayne-davern-1
1088,D.J. Brown,Northern Illinois,MAC,12,7,68,9.7,0,5.7,3,4,1.3,0,0.3,10,72,7.2,0,,dj-brown-3
1089,Evan Baylis,Oregon,Pac-12,10,9,68,7.6,1,6.8,0,0,,0,0.0,9,68,7.6,1,,evan-baylis-1
1090,Isaiah Graham*,TCU,Big 12,6,6,68,11.3,0,11.3,1,0,0.0,0,0.0,7,68,9.7,0,,isaiah-graham-1
1091,Isaiah Graham*,TCU,Big 12,9,6,68,11.3,0,7.6,1,0,0.0,0,0.0,7,68,9.7,0,,isaiah-graham-3
1092,Justin Crawford*,West Virginia,Big 12,13,14,68,4.9,1,5.2,163,1184,7.3,4,91.1,177,1252,7.1,5,,justin-crawford-1
1093,Keith Corbin*,Houston,American,7,6,68,11.3,0,9.7,1,1,1.0,0,0.1,7,69,9.9,0,,keith-corbin-1
1094,Algernon Brown*,BYU,Ind,12,6,67,11.2,0,5.6,16,43,2.7,0,3.6,22,110,5.0,0,,algernon-brown-1
1095,Breck Turner*,Eastern Michigan,MAC,10,8,67,8.4,0,6.7,77,417,5.4,4,41.7,85,484,5.7,4,,breck-turner-1
1096,Brian Hill*,Wyoming,MWC,14,8,67,8.4,0,4.8,349,1860,5.3,22,132.9,357,1927,5.4,22,,brian-hill-4
1097,CJ Windham*,Middle Tennessee State,CUSA,13,6,67,11.2,0,5.2,0,0,,0,0.0,6,67,11.2,0,,cj-windham-1
1098,George Payne*,Southern Mississippi,CUSA,13,10,67,6.7,0,5.2,103,496,4.8,2,38.2,113,563,5.0,2,,george-payne-1
1099,Jomon Dotson*,Washington,Pac-12,14,3,67,22.3,1,4.8,57,260,4.6,1,18.6,60,327,5.5,2,,jomon-dotson-1
1100,Leshun Daniels Jr.*,Iowa,Big Ten,13,8,67,8.4,0,5.2,213,1058,5.0,10,81.4,221,1125,5.1,10,,leshun-daniels-jr-1
1101,Dalton Fackrell*,Colorado State,MWC,13,7,66,9.4,0,5.1,0,0,,0,0.0,7,66,9.4,0,,dalton-fackrell-1
1102,De'Veon Smith*,Michigan,Big Ten,13,16,66,4.1,0,5.1,181,846,4.7,10,65.1,197,912,4.6,10,,deveon-smith-1
1103,Hunter Marshall*,BYU,Ind,12,7,66,9.4,1,5.5,0,0,,0,0.0,7,66,9.4,1,,hunter-marshall-2
1104,Kendrick Dorn,Georgia State,Sun Belt,9,11,66,6.0,0,7.3,31,110,3.5,1,12.2,42,176,4.2,1,,kendrick-dorn-1
1105,Mike Carrigan,Kent State,MAC,12,6,66,11.0,0,5.5,0,0,,0,0.0,6,66,11.0,0,,mike-carrigan-1
1106,Nigel Carter*,Tulsa,American,12,6,66,11.0,0,5.5,0,0,,0,0.0,6,66,11.0,0,,nigel-carter-1
1107,Tarean Folston,Notre Dame,Ind,10,8,66,8.3,0,6.6,77,334,4.3,2,33.4,85,400,4.7,2,,tarean-folston-1
1108,Terry Googer*,South Carolina,SEC,11,7,66,9.4,0,6.0,0,0,,0,0.0,7,66,9.4,0,,terry-googer-1
1109,Winston Dimel*,Kansas State,Big 12,13,6,66,11.0,0,5.1,30,92,3.1,12,7.1,36,158,4.4,12,,winston-dimel-1
1110,Austin Stewart*,Central Michigan,MAC,9,6,65,10.8,0,7.2,0,0,,0,0.0,6,65,10.8,0,,austin-stewart-1
1111,Danny Friend*,Indiana,Big Ten,13,7,65,9.3,2,5.0,0,0,,0,0.0,7,65,9.3,2,,danny-friend-1
1112,Dionte Taylor,Illinois,Big Ten,10,7,65,9.3,0,6.5,0,0,,0,0.0,7,65,9.3,0,,dionte-taylor-1
1113,Joe Walker*,Army,Ind,12,3,65,21.7,2,5.4,6,88,14.7,0,7.3,9,153,17.0,2,,joe-walker-4
1114,John Robinson-Woodgett,Massachusetts,Ind,11,10,65,6.5,1,5.9,19,68,3.6,1,6.2,29,133,4.6,2,,john-robinson-woodgett-1
1115,Joseph Yearby*,Miami (FL),ACC,13,10,65,6.5,0,5.0,102,608,6.0,7,46.8,112,673,6.0,7,,joseph-yearby-1
1116,Trevor Kanteman,Nevada-Las Vegas,MWC,11,5,65,13.0,0,5.9,0,0,,0,0.0,5,65,13.0,0,,trevor-kanteman-1
1117,Binjimen Victor*,Ohio State,Big Ten,5,4,64,16.0,1,12.8,0,0,,0,0.0,4,64,16.0,1,,binjimen-victor-1
1118,Johnston White*,Arkansas State,Sun Belt,12,7,64,9.1,0,5.3,105,472,4.5,5,39.3,112,536,4.8,5,,johnston-white-1
1119,Kennedy McKoy*,West Virginia,Big 12,13,9,64,7.1,1,4.9,73,472,6.5,4,36.3,82,536,6.5,5,,kennedy-mckoy-1
1120,CJ O'Grady*,Arkansas,SEC,7,3,63,21.0,1,9.0,0,0,,0,0.0,3,63,21.0,1,,cj-ogrady-1
1121,Gabe Myles*,Mississippi State,SEC,13,8,63,7.9,0,4.8,0,0,,0,0.0,8,63,7.9,0,,gabe-myles-1
1122,Harrison Bryant,Florida Atlantic,CUSA,12,6,63,10.5,0,5.3,0,0,,0,0.0,6,63,10.5,0,,harrison-bryant-1
1123,Jeremiah Booker,Kansas,Big 12,10,9,63,7.0,0,6.3,0,0,,0,0.0,9,63,7.0,0,,jeremiah-booker-1
1124,Mock Adams*,Appalachian State,Sun Belt,10,6,63,10.5,1,6.3,0,0,,0,0.0,6,63,10.5,1,,mock-adams-1
1125,Myles Washington,Kent State,MAC,11,7,63,9.0,0,5.7,22,51,2.3,1,4.6,29,114,3.9,1,,myles-washington-1
1126,Ben Luckett,Louisiana-Monroe,Sun Belt,11,10,62,6.2,0,5.6,120,450,3.8,5,40.9,130,512,3.9,5,,ben-luckett-1
1127,Christian Payne*,Georgia,SEC,13,8,62,7.8,1,4.8,0,0,,0,0.0,8,62,7.8,1,,christian-payne-1
1128,C.J. Fuller*,Clemson,ACC,14,7,62,8.9,2,4.4,47,211,4.5,0,15.1,54,273,5.1,2,,cj-fuller-1
1129,Darius Anderson,East Carolina,American,11,9,62,6.9,1,5.6,57,258,4.5,2,23.5,66,320,4.8,3,,devin-anderson-2
1130,John Mitchell,Florida Atlantic,CUSA,11,6,62,10.3,1,5.6,0,0,,0,0.0,6,62,10.3,1,,john-mitchell-1
1131,Nick Arcidiacono,Rutgers,Big Ten,12,10,62,6.2,1,5.2,0,0,,0,0.0,10,62,6.2,1,,nick-arcidiacono-1
1132,Russell Gage*,LSU,SEC,11,5,62,12.4,1,5.6,0,0,,0,0.0,5,62,12.4,1,,russell-gage-1
1133,Steve Baggett,East Carolina,American,12,5,62,12.4,0,5.2,0,0,,0,0.0,5,62,12.4,0,,steve-baggett-1
1134,Cole Hunt*,TCU,Big 12,13,5,61,12.2,1,4.7,0,0,,0,0.0,5,61,12.2,1,,cole-hunt-1
1135,Darrius Sims*,Vanderbilt,SEC,12,5,61,12.2,0,5.1,41,271,6.6,1,22.6,46,332,7.2,1,,darrius-sims-1
1136,Desmond Cain,Illinois,Big Ten,5,5,61,12.2,1,12.2,0,0,,0,0.0,5,61,12.2,1,,desmond-cain-1
1137,Penny Hart,Georgia State,Sun Belt,2,8,61,7.6,1,30.5,0,0,,0,0.0,8,61,7.6,1,,penny-hart-1
1138,Travis Reynolds,Massachusetts,Ind,10,6,61,10.2,0,6.1,0,0,,0,0.0,6,61,10.2,0,,travis-reynolds-2
1139,Aaron Duckworth*,Idaho,Sun Belt,13,7,60,8.6,1,4.6,144,672,4.7,5,51.7,151,732,4.8,6,,aaron-duckworth-1
1140,Chris Minter*,Tulsa,American,12,6,60,10.0,3,5.0,0,0,,0,0.0,6,60,10.0,3,,chris-minter-1
1141,Jacobi Owens*,Air Force,MWC,13,3,60,20.0,1,4.6,142,859,6.0,5,66.1,145,919,6.3,6,,jacobi-owens-1
1142,Jason Smith*,Auburn,SEC,12,4,60,15.0,0,5.0,1,0,0.0,0,0.0,5,60,12.0,0,,jason-smith-5
1143,Trevon Bradford,Oregon State,Pac-12,8,5,60,12.0,1,7.5,1,4,4.0,0,0.5,6,64,10.7,1,,trevon-bradford-1
1144,Anthony Young,Akron,MAC,2,8,59,7.4,0,29.5,0,0,,0,0.0,8,59,7.4,0,,anthony-young-4
1145,Brandon Fritts*,North Carolina,ACC,9,6,59,9.8,1,6.6,0,0,,0,0.0,6,59,9.8,1,,brandon-fritts-1
1146,Chris Barr*,South Florida,American,9,6,59,9.8,1,6.6,3,8,2.7,0,0.9,9,67,7.4,1,,chris-barr-1
1147,Curtis Anderson*,San Diego State,MWC,14,6,59,9.8,1,4.2,0,0,,0,0.0,6,59,9.8,1,,curtis-anderson-2
1148,Eddie McDoom*,Michigan,Big Ten,13,5,59,11.8,0,4.5,16,160,10.0,0,12.3,21,219,10.4,0,,eddie-mcdoom-1
1149,Jaquan White,UTEP,CUSA,12,5,59,11.8,0,4.9,0,0,,0,0.0,5,59,11.8,0,,jaquan-white-1
1150,Quin Jernighan*,Western Kentucky,CUSA,8,5,59,11.8,1,7.4,0,0,,0,0.0,5,59,11.8,1,,quin-jernighan-1
1151,Aleva Hifo*,BYU,Ind,13,11,58,5.3,0,4.5,2,0,0.0,0,0.0,13,58,4.5,0,,aleva-hifo-1
1152,Jamauri Bogan*,Western Michigan,MAC,11,5,58,11.6,0,5.3,179,923,5.2,8,83.9,184,981,5.3,8,,jamauri-bogan-1
1153,John David Moore*,LSU,SEC,12,10,58,5.8,0,4.8,7,17,2.4,0,1.4,17,75,4.4,0,,john-david-moore-1
1154,Devonte Mathis*,West Virginia,Big 12,13,4,57,14.3,0,4.4,0,0,,0,0.0,4,57,14.3,0,,devonte-mathis-1
1155,Jarvis Baxter*,Oklahoma,Big 12,10,4,57,14.3,0,5.7,2,44,22.0,1,4.4,6,101,16.8,1,,jarvis-baxter-1
1156,Juwan Foggie,Charlotte,CUSA,12,6,57,9.5,0,4.8,0,0,,0,0.0,6,57,9.5,0,,juwan-foggie-1
1157,Kyle Fulks*,Utah,Pac-12,12,6,57,9.5,0,4.8,3,12,4.0,0,1.0,9,69,7.7,0,,kyle-fulks-1
1158,Alex Honey,SMU,American,10,2,56,28.0,1,5.6,0,0,,0,0.0,2,56,28.0,1,,alex-honey-1
1159,Anthony Rice*,Central Michigan,MAC,10,5,56,11.2,0,5.6,0,0,,0,0.0,5,56,11.2,0,,anthony-rice-2
1160,Boom Williams*,Kentucky,SEC,13,8,56,7.0,1,4.3,171,1170,6.8,7,90.0,179,1226,6.8,8,,boom-williams-1
1161,Diocemy Saint Juste*,Hawaii,MWC,12,8,56,7.0,1,4.7,165,1006,6.1,3,83.8,173,1062,6.1,4,,diocemy-saint-juste-1
