Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
462,RJ Maryland*,SMU,American,13,28,296,10.6,6,22.8,0,0,,0,0.0,28,296,10.6,6,,rj-maryland-1
463,Blake Whiteheart*,Wake Forest,ACC,12,24,295,12.3,3,24.6,0,0,,0,0.0,24,295,12.3,3,,blake-whiteheart-1
464,Jermaine Braddock*,San Jose State,MWC,12,26,295,11.3,0,24.6,0,0,,0,0.0,26,295,11.3,0,,jermaine-braddock-1
465,Toa Taua,Nevada,MWC,12,41,295,7.2,1,24.6,217,911,4.2,11,75.9,258,1206,4.7,12,,toa-taua-1
466,Jalen Bracey,Florida International,CUSA,12,39,294,7.5,2,24.5,8,0,0.0,0,0.0,47,294,6.3,2,,jalen-bracey-1
467,Alred Luke,Louisiana-Monroe,Sun Belt,12,23,293,12.7,1,24.4,8,23,2.9,0,1.9,31,316,10.2,1,,alred-luke-1
468,Stephon Johnson Jr.*,Oklahoma State,Big 12,10,17,293,17.2,2,29.3,2,16,8.0,0,1.6,19,309,16.3,2,,stephon-johnson-jr-1
469,Ainias Smith,Texas A&M,SEC,4,15,291,19.4,2,72.8,3,11,3.7,0,2.8,18,302,16.8,2,,ainias-smith-1
470,Austin Williams*,Mississippi State,SEC,13,34,291,8.6,5,22.4,0,0,,0,0.0,34,291,8.6,5,,austin-williams-3
471,Luke Wysong,New Mexico,MWC,11,34,291,8.6,1,26.5,21,32,1.5,1,2.9,55,323,5.9,2,,luke-wysong-1
472,Titus Mokiao-Atimalala*,UCLA,Pac-12,13,17,290,17.1,1,22.3,0,0,,0,0.0,17,290,17.1,1,,titus-mokiao-atimalala-1
473,Mikel Barkley*,Toledo,MAC,11,22,289,13.1,3,26.3,0,0,,0,0.0,22,289,13.1,3,,mikel-barkley-1
474,Xazavian Valladay,Arizona State,Pac-12,12,37,289,7.8,2,24.1,215,1192,5.5,16,99.3,252,1481,5.9,18,,xazavian-valladay-1
475,Jo'quavious Marks*,Mississippi State,SEC,12,48,288,6.0,0,24.0,113,582,5.2,9,48.5,161,870,5.4,9,,joquavious-marks-1
476,Kevens Clercius*,Connecticut,Ind,13,24,288,12.0,1,22.2,0,0,,0,0.0,24,288,12.0,1,,kevens-clercius-1
477,Trey Knox*,Arkansas,SEC,12,26,287,11.0,5,23.9,1,0,0.0,0,0.0,27,287,10.6,5,,trey-knox-1
478,Frank Peasant*,Middle Tennessee State,CUSA,13,28,286,10.2,2,22.0,182,777,4.3,9,59.8,210,1063,5.1,11,,frank-peasant-1
479,Jack Coldiron*,Miami (OH),MAC,12,24,286,11.9,1,23.8,0,0,,0,0.0,24,286,11.9,1,,jack-coldiron-1
480,Dillon Johnson*,Mississippi State,SEC,11,48,285,5.9,0,25.9,89,488,5.5,3,44.4,137,773,5.6,3,,dillon-johnson-1
481,Jake Briningstool*,Clemson,ACC,14,25,285,11.4,4,20.4,0,0,,0,0.0,25,285,11.4,4,,jake-briningstool-1
482,John Stephens Jr.*,Louisiana,Sun Belt,13,14,284,20.3,3,21.8,0,0,,0,0.0,14,284,20.3,3,,john-stephens-jr-1
483,Logan Loya*,UCLA,Pac-12,12,18,284,15.8,3,23.7,0,0,,0,0.0,18,284,15.8,3,,logan-loya-1
484,Tyrick James*,Tulane,American,14,25,284,11.4,4,20.3,1,3,3.0,0,0.2,26,287,11.0,4,,tyrick-james-1
485,Gavin Bartholomew*,Pitt,ACC,13,21,283,13.5,2,21.8,0,0,,0,0.0,21,283,13.5,2,,gavin-bartholomew-1
486,Kentron Poitier*,Florida State,ACC,13,14,283,20.2,4,21.8,0,0,,0,0.0,14,283,20.2,4,,kentron-poitier-1
487,Mershawn Rice*,Purdue,Big Ten,14,23,283,12.3,1,20.2,0,0,,0,0.0,23,283,12.3,1,,mershawn-rice-1
488,Jack Velling*,Oregon State,Pac-12,11,16,281,17.6,3,25.5,0,0,,0,0.0,16,281,17.6,3,,jack-velling-1
489,Darryl Jones*,North Carolina State,ACC,13,30,280,9.3,3,21.5,0,0,,0,0.0,30,280,9.3,3,,darryl-jones-1
490,Dylan Wright*,Minnesota,Big Ten,12,17,280,16.5,1,23.3,0,0,,0,0.0,17,280,16.5,1,,dylan-wright-1
491,Gunnar Oakes*,Eastern Michigan,MAC,12,27,279,10.3,0,23.3,0,0,,0,0.0,27,279,10.3,0,,gunnar-oakes-1
492,Jamaal Bell,Nevada,MWC,11,28,279,10.0,0,25.4,5,8,1.6,0,0.7,33,287,8.7,0,,jamaal-bell-1
493,Jeff Weimer,Nevada-Las Vegas,MWC,7,26,278,10.7,1,39.7,0,0,,0,0.0,26,278,10.7,1,,jeff-weimer-1
494,Ketron Jackson Jr.*,Arkansas,SEC,12,16,277,17.3,3,23.1,1,19,19.0,0,1.6,17,296,17.4,3,,ketron-jackson-jr-1
495,Taj Davis*,Washington,Pac-12,13,21,277,13.2,3,21.3,0,0,,0,0.0,21,277,13.2,3,,taj-davis-1
496,Alec Holler*,UCF,American,14,22,276,12.5,1,19.7,0,0,,0,0.0,22,276,12.5,1,,alec-holler-1
497,Anthony Sambucci,Western Michigan,MAC,11,20,276,13.8,1,25.1,0,0,,0,0.0,20,276,13.8,1,,anthony-sambucci-1
498,Jalen Walker*,Miami (OH),MAC,12,28,276,9.9,0,23.0,2,-4,-2.0,0,-0.3,30,272,9.1,0,,jalen-walker-2
499,Kelly Akharaiyi,UTEP,CUSA,12,21,275,13.1,1,22.9,1,-6,-6.0,0,-0.5,22,269,12.2,1,,kelly-akharaiyi-1
500,Devin Mockobee*,Purdue,Big Ten,13,32,274,8.6,0,21.1,195,968,5.0,9,74.5,227,1242,5.5,9,,devin-mockobee-1
501,Josh Henderson,Indiana,Big Ten,12,24,274,11.4,4,22.8,90,398,4.4,4,33.2,114,672,5.9,8,,josh-henderson-2
502,Harrison Wallace III*,Penn State,Big Ten,13,19,273,14.4,1,21.0,0,0,,0,0.0,19,273,14.4,1,,harrison-wallace-iii-1
503,Joshua Simon*,Western Kentucky,CUSA,14,20,273,13.7,6,19.5,0,0,,0,0.0,20,273,13.7,6,,joshua-simon-1
504,Javen Banks,Texas State,Sun Belt,9,19,271,14.3,4,30.1,0,0,,0,0.0,19,271,14.3,4,,javen-banks-1
505,Raheim Sanders*,Arkansas,SEC,13,28,271,9.7,2,20.8,222,1443,6.5,10,111.0,250,1714,6.9,12,,raheim-sanders-1
506,Julian Ortega-Jones,Texas State,Sun Belt,9,29,270,9.3,1,30.0,0,0,,0,0.0,29,270,9.3,1,,julian-ortega-jones-2
507,Isaiah Alston,Army,Ind,11,16,269,16.8,1,24.5,0,0,,0,0.0,16,269,16.8,1,,isaiah-alston-1
508,Kyren Lacy*,LSU,SEC,14,24,268,11.2,0,19.1,0,0,,0,0.0,24,268,11.2,0,,kyren-lacy-1
509,Lawrance Toafili*,Florida State,ACC,13,24,268,11.2,1,20.6,93,457,4.9,5,35.2,117,725,6.2,6,,lawrance-toafili-1
510,Austin Jones*,USC,Pac-12,14,25,267,10.7,1,19.1,135,705,5.2,5,50.4,160,972,6.1,6,,austin-jones-6
511,Devin Culp*,Washington,Pac-12,13,29,266,9.2,1,20.5,1,2,2.0,0,0.2,30,268,8.9,1,,devin-culp-1
512,Jayden Umbarger,Navy,American,12,16,265,16.6,2,22.1,4,12,3.0,0,1.0,20,277,13.9,2,,jayden-umbarger-1
513,Dean Patterson,Florida International,CUSA,12,17,264,15.5,0,22.0,3,15,5.0,0,1.3,20,279,14.0,0,,dean-patterson-1
514,Will Kacmarek*,Ohio,MAC,14,20,264,13.2,0,18.9,1,-1,-1.0,0,-0.1,21,263,12.5,0,,will-kacmarek-1
515,Taylor Thompson,Charlotte,CUSA,12,14,263,18.8,0,21.9,0,0,,0,0.0,14,263,18.8,0,,taylor-thompson-3
516,Edward Saydee,Temple,American,12,36,262,7.3,0,21.8,149,639,4.3,6,53.3,185,901,4.9,6,,edward-saydee-1
517,Samario Rudolph*,UAB,CUSA,13,14,262,18.7,2,20.2,0,0,,0,0.0,14,262,18.7,2,,samario-rudolph-1
518,Jack Bradley*,Rice,CUSA,13,28,260,9.3,2,20.0,0,0,,0,0.0,28,260,9.3,2,,jack-bradley-1
519,Eric McAlister*,Boise State,MWC,13,11,259,23.5,4,19.9,0,0,,0,0.0,11,259,23.5,4,,eric-mcalister-1
520,Tony Johnson,Florida Atlantic,CUSA,12,23,258,11.2,3,21.5,1,6,6.0,0,0.5,24,264,11.0,3,,tony-johnson-10
521,George Takacs,Boston College,ACC,9,26,256,9.8,1,28.4,0,0,,0,0.0,26,256,9.8,1,,george-takacs-1
522,Nick Gallo,Virginia Tech,ACC,11,30,256,8.5,0,23.3,0,0,,0,0.0,30,256,8.5,0,,nick-gallo-2
523,Tyjae Spears*,Tulane,American,14,22,256,11.6,2,18.3,229,1581,6.9,19,112.9,251,1837,7.3,21,,tyjae-spears-1
524,Ben Sims*,Baylor,Big 12,12,31,255,8.2,3,21.3,1,1,1.0,1,0.1,32,256,8.0,4,,ben-sims-1
525,Da'Wain Lofton,Virginia Tech,ACC,11,22,254,11.5,2,23.1,1,-3,-3.0,0,-0.3,23,251,10.9,2,,dawain-lofton-1
526,Keaton Mitchell*,East Carolina,American,12,27,252,9.3,1,21.0,201,1452,7.2,14,121.0,228,1704,7.5,15,,keaton-mitchell-1
527,Shameen Jones,Rutgers,Big Ten,12,16,252,15.8,2,21.0,0,0,,0,0.0,16,252,15.8,2,,shameen-jones-1
528,Justin Joly*,Connecticut,Ind,12,18,250,13.9,2,20.8,1,12,12.0,0,1.0,19,262,13.8,2,,justin-joly-1
529,Sean Tucker*,Syracuse,ACC,12,36,248,6.9,2,20.7,206,1060,5.1,11,88.3,242,1308,5.4,13,,sean-tucker-2
530,Ta'Zhawn Henry*,Houston,American,9,21,246,11.7,1,27.3,88,359,4.1,3,39.9,109,605,5.6,4,,tazhawn-henry-1
531,Jared Wiley*,Texas Christian,Big 12,15,24,245,10.2,4,16.3,0,0,,0,0.0,24,245,10.2,4,,jared-wiley-1
532,Lincoln Victor*,Washington State,Pac-12,13,26,245,9.4,0,18.8,1,-19,-19.0,0,-1.5,27,226,8.4,0,,lincoln-victor-1
533,Spencer Curtis,Nevada,MWC,12,18,245,13.6,1,20.4,0,0,,0,0.0,18,245,13.6,1,,spencer-curtis-1
534,Daejon Reynolds*,Florida,SEC,8,11,244,22.2,2,30.5,0,0,,0,0.0,11,244,22.2,2,,daejon-reynolds-1
535,DeShawn Hanika,Iowa State,Big 12,12,17,244,14.4,4,20.3,0,0,,0,0.0,17,244,14.4,4,,deshawn-hanika-1
536,Roderick Daniels Jr.*,SMU,American,12,22,243,11.0,3,20.3,16,102,6.4,1,8.5,38,345,9.1,4,,roderick-daniels-jr-1
537,Josiah Miamen,Florida International,CUSA,12,27,242,9.0,1,20.2,0,0,,0,0.0,27,242,9.0,1,,josiah-miamen-1
538,Mark Walker,Navy,American,12,13,242,18.6,1,20.2,0,0,,0,0.0,13,242,18.6,1,,mark-walker-5
539,Will Shipley*,Clemson,ACC,14,38,242,6.4,0,17.3,210,1182,5.6,15,84.4,248,1424,5.7,15,,will-shipley-1
540,Patrick Garwo,Boston College,ACC,12,29,241,8.3,0,20.1,132,402,3.0,3,33.5,161,643,4.0,3,,patrick-garwo-1
541,Princeton Fant*,Tennessee,SEC,13,22,241,11.0,3,18.5,6,17,2.8,5,1.3,28,258,9.2,8,,princeton-fant-1
542,Chase Brown*,Illinois,Big Ten,12,27,240,8.9,3,20.0,328,1643,5.0,10,136.9,355,1883,5.3,13,,chase-brown-3
543,Chritauskie Dove*,Missouri,SEC,13,16,240,15.0,1,18.5,1,-4,-4.0,0,-0.3,17,236,13.9,1,,chritauskie-dove-1
544,Travis Vokolek,Nebraska,Big Ten,10,20,240,12.0,2,24.0,0,0,,0,0.0,20,240,12.0,2,,travis-vokolek-1
545,Xavier Restrepo,Miami (FL),ACC,7,21,240,11.4,2,34.3,0,0,,0,0.0,21,240,11.4,2,,xavier-restrepo-1
546,Daniel Barker,Michigan State,Big Ten,12,21,239,11.4,2,19.9,2,1,0.5,0,0.1,23,240,10.4,2,,daniel-barker-1
547,Gavin Blackwell*,North Carolina,ACC,13,18,239,13.3,1,18.4,0,0,,0,0.0,18,239,13.3,1,,gavin-blackwell-1
548,Johnnie Lang,Arkansas State,Sun Belt,12,24,238,9.9,3,19.8,119,419,3.5,3,34.9,143,657,4.6,6,,johnnie-lang-1
549,Quincy Skinner Jr.,Vanderbilt,SEC,9,17,238,14.0,2,26.4,0,0,,0,0.0,17,238,14.0,2,,quincy-skinner-jr-1
550,Sean Atkins,South Florida,American,11,19,238,12.5,3,21.6,2,9,4.5,0,0.8,21,247,11.8,3,,sean-atkins-1
551,Andison Coby,Indiana,Big Ten,12,18,237,13.2,1,19.8,0,0,,0,0.0,18,237,13.2,1,,andison-coby-1
552,Christian Trahan*,Houston,American,13,23,237,10.3,3,18.2,0,0,,0,0.0,23,237,10.3,3,,christian-trahan-1
553,Donny Navarro III,Northwestern,Big Ten,12,31,237,7.6,2,19.8,0,0,,0,0.0,31,237,7.6,2,,donny-navarro-iii-1
554,Keegan Jones*,UCLA,Pac-12,12,21,237,11.3,3,19.8,73,320,4.4,2,26.7,94,557,5.9,5,,keegan-jones-1
555,Dea Dea McDougle*,Tulane,American,10,23,236,10.3,1,23.6,7,43,6.1,1,4.3,30,279,9.3,2,,dea-dea-mcdougle-1
556,Michael Jackson III*,USC,Pac-12,8,17,236,13.9,4,29.5,2,72,36.0,0,9.0,19,308,16.2,4,,michael-jackson-iii-1
557,Colston Loveland*,Michigan,Big Ten,14,16,235,14.7,2,16.8,1,-8,-8.0,0,-0.6,17,227,13.4,2,,colston-loveland-1
558,Leyton Smithson*,Washington State,Pac-12,13,30,235,7.8,1,18.1,1,3,3.0,1,0.2,31,238,7.7,2,,leyton-smithson-1
559,Rontavious Groves,Texas State,Sun Belt,10,23,235,10.2,1,23.5,0,0,,0,0.0,23,235,10.2,1,,rontavious-groves-1
560,Joe Griffin,Boston College,ACC,10,18,234,13.0,5,23.4,0,0,,0,0.0,18,234,13.0,5,,joe-griffin-3
561,Donovan Green,Texas A&M,SEC,10,22,233,10.6,2,23.3,0,0,,0,0.0,22,233,10.6,2,,donovan-green-1
562,Dontay Demus*,Maryland,Big Ten,12,22,233,10.6,1,19.4,0,0,,0,0.0,22,233,10.6,1,,dontay-demus-1
563,Mark Redman*,San Diego State,MWC,13,21,233,11.1,2,17.9,0,0,,0,0.0,21,233,11.1,2,,mark-redman-1
564,Jaheim Bell*,South Carolina,SEC,12,25,231,9.2,2,19.3,73,261,3.6,3,21.8,98,492,5.0,5,,jaheim-bell-1
565,Monroe Young,California,Pac-12,12,23,231,10.0,3,19.3,0,0,,0,0.0,23,231,10.0,3,,monroe-young-1
566,TJ Jones*,UAB,CUSA,13,29,231,8.0,1,17.8,2,31,15.5,0,2.4,31,262,8.5,1,,tj-jones-7
567,Amir Abdur-Rahman,Ball State,MAC,12,23,229,10.0,1,19.1,0,0,,0,0.0,23,229,10.0,1,,amir-abdur-rahman-1
568,Eric Gray*,Oklahoma,Big 12,12,33,229,6.9,0,19.1,213,1366,6.4,11,113.8,246,1595,6.5,11,,eric-gray-2
569,Lincoln Pare,Texas State,Sun Belt,12,29,229,7.9,1,19.1,172,772,4.5,5,64.3,201,1001,5.0,6,,lincoln-pare-1
570,Isaiah Hamilton*,San Jose State,MWC,8,11,228,20.7,2,28.5,1,11,11.0,0,1.4,12,239,19.9,2,,isaiah-hamilton-2
571,Damarcus Thomas*,South Alabama,Sun Belt,12,24,227,9.5,3,18.9,1,0,0.0,0,0.0,25,227,9.1,3,,damarcus-thomas-2
572,Dominick Blaylock*,Georgia,SEC,15,15,227,15.1,1,15.1,0,0,,0,0.0,15,227,15.1,1,,dominick-blaylock-1
573,Braylon McReynolds*,South Alabama,Sun Belt,11,21,226,10.8,1,20.5,59,326,5.5,0,29.6,80,552,6.9,1,,braylon-mcreynolds-1
574,Michael Ezeike*,UCLA,Pac-12,12,20,226,11.3,4,18.8,0,0,,0,0.0,20,226,11.3,4,,michael-ezeike-1
575,Sieh Bangura*,Ohio,MAC,12,27,226,8.4,2,18.8,222,1078,4.9,13,89.8,249,1304,5.2,15,,sieh-bangura-1
576,Talik Keaton*,Marshall,Sun Belt,9,24,226,9.4,0,25.1,2,32,16.0,0,3.6,26,258,9.9,0,,talik-keaton-1
577,Jordan Bly,Old Dominion,Sun Belt,11,22,225,10.2,0,20.5,1,-5,-5.0,0,-0.5,23,220,9.6,0,,jordan-bly-1
578,Malik Rutherford,Georgia Tech,ACC,12,23,225,9.8,0,18.8,1,4,4.0,0,0.3,24,229,9.5,0,,malik-rutherford-1
579,Roc Taylor*,Memphis,American,11,20,225,11.3,1,20.5,1,5,5.0,0,0.5,21,230,11.0,1,,roc-taylor-1
580,Wayne Taulapapa*,Washington,Pac-12,13,24,225,9.4,1,17.3,140,887,6.3,11,68.2,164,1112,6.8,12,,wayne-taulapapa-1
581,D.J. Matthews,Indiana,Big Ten,9,23,224,9.7,2,24.9,4,0,0.0,0,0.0,27,224,8.3,2,,dj-matthews-1
582,Jared Casey*,Kansas,Big 12,13,18,224,12.4,4,17.2,0,0,,0,0.0,18,224,12.4,4,,jared-casey-2
583,Jarquez Hunter,Auburn,SEC,12,17,224,13.2,2,18.7,104,668,6.4,7,55.7,121,892,7.4,9,,jarquez-hunter-1
584,Gunnar Henderson*,Texas Christian,Big 12,15,11,223,20.3,2,14.9,0,0,,0,0.0,11,223,20.3,2,,gunnar-henderson-1
585,John Copenhaver*,North Carolina,ACC,13,15,222,14.8,0,17.1,0,4,,0,0.3,15,226,15.1,0,,john-copenhaver-1
586,Shadrick Byrd,Charlotte,CUSA,12,21,222,10.6,1,18.5,149,620,4.2,4,51.7,170,842,5.0,5,,shadrick-byrd-1
587,CJ Yarbrough*,Liberty,Ind,11,16,221,13.8,2,20.1,0,0,,0,0.0,16,221,13.8,2,,cj-yarbrough-2
588,Davis Koetter*,Boise State,MWC,12,14,221,15.8,1,18.4,1,-6,-6.0,0,-0.5,15,215,14.3,1,,davis-koetter-1
589,Drew Painter,James Madison,Sun Belt,11,19,221,11.6,2,20.1,0,1,,0,0.1,19,222,11.7,2,,drew-painter-1
590,Vincent Terrell II,Navy,American,12,9,221,24.6,2,18.4,72,238,3.3,2,19.8,81,459,5.7,4,,vincent-terrell-ii-1
591,Dominic Richardson*,Oklahoma State,Big 12,9,22,220,10.0,0,24.4,149,543,3.6,8,60.3,171,763,4.5,8,,dominic-richardson-1
592,Isaiah Bond*,Alabama,SEC,13,17,220,12.9,1,16.9,0,0,,0,0.0,17,220,12.9,1,,isaiah-bond-1
593,Jordan Dingle*,Kentucky,SEC,13,20,220,11.0,3,16.9,0,0,,0,0.0,20,220,11.0,3,,jordan-dingle-1
594,Tykee Ogle-Kellogg*,UTSA,CUSA,9,13,220,16.9,2,24.4,0,0,,0,0.0,13,220,16.9,2,,tykee-ogle-kellogg-1
595,Frank Gore Jr.*,Southern Mississippi,Sun Belt,13,19,219,11.5,0,16.8,228,1382,6.1,9,106.3,247,1601,6.5,9,,frank-gore-jr-1
596,Keilan Robinson*,Texas,Big 12,13,20,219,11.0,3,16.8,25,86,3.4,0,6.6,45,305,6.8,3,,keilan-robinson-1
597,Harold Fannin Jr.*,Bowling Green,MAC,12,19,218,11.5,1,18.2,10,53,5.3,4,4.4,29,271,9.3,5,,harold-fannin-jr-1
598,Nick Mardner*,Cincinnati,American,12,19,218,11.5,3,18.2,1,3,3.0,0,0.3,20,221,11.1,3,,nick-mardner-1
599,Zae Baines,Temple,American,10,18,218,12.1,2,21.8,4,19,4.8,0,1.9,22,237,10.8,2,,zae-baines-1
600,Jalen White*,Georgia Southern,Sun Belt,11,22,217,9.9,1,19.7,162,914,5.6,10,83.1,184,1131,6.1,11,,jalen-white-1
601,Michael Redding III,Miami (FL),ACC,8,15,217,14.5,1,27.1,0,0,,0,0.0,15,217,14.5,1,,michael-redding-iii-1
602,Shedrick Jackson,Auburn,SEC,12,16,217,13.6,0,18.1,1,12,12.0,0,1.0,17,229,13.5,0,,shedrick-jackson-1
603,Dominick Mazotti*,San Jose State,MWC,7,21,216,10.3,3,30.9,0,0,,0,0.0,21,216,10.3,3,,dominick-mazotti-1
604,Braden Smith*,Louisville,ACC,13,21,215,10.2,1,16.5,0,6,,0,0.5,21,221,10.5,1,,braden-smith-4
605,R.J. Harvey*,UCF,American,13,22,215,9.8,0,16.5,118,796,6.7,5,61.2,140,1011,7.2,5,,rj-harvey-1
606,Chris Autman-Bell*,Minnesota,Big Ten,3,11,214,19.5,1,71.3,0,0,,0,0.0,11,214,19.5,1,,chris-autman-bell-1
607,Riley Smith*,Boise State,MWC,11,25,214,8.6,1,19.5,0,0,,0,0.0,25,214,8.6,1,,riley-smith-2
608,Jordan Houston*,North Carolina State,ACC,12,25,213,8.5,1,17.8,136,544,4.0,0,45.3,161,757,4.7,1,,jordan-houston-1
609,La'Damian Webb*,South Alabama,Sun Belt,12,21,213,10.1,2,17.8,210,1067,5.1,13,88.9,231,1280,5.5,15,,ladamian-webb-1
610,Bryce Childress*,New Mexico State,Ind,12,17,212,12.5,1,17.7,1,5,5.0,0,0.4,18,217,12.1,1,,bryce-childress-2
611,Bryce Kirtz,Northwestern,Big Ten,12,19,212,11.2,0,17.7,1,3,3.0,0,0.3,20,215,10.8,0,,bryce-kirtz-1
612,Logan Diggs*,Notre Dame,Ind,12,10,211,21.1,2,17.6,165,822,5.0,4,68.5,175,1033,5.9,6,,logan-diggs-1
613,Marcus Rogers*,Troy,Sun Belt,7,14,211,15.1,0,30.1,0,0,,0,0.0,14,211,15.1,0,,marcus-rogers-3
614,Austin Stogner*,South Carolina,SEC,12,20,210,10.5,1,17.5,0,0,,0,0.0,20,210,10.5,1,,austin-stogner-1
615,Maliq Carr,Michigan State,Big Ten,12,16,209,13.1,2,17.4,0,0,,0,0.0,16,209,13.1,2,,maliq-carr-1
616,Senika McKie,Nevada-Las Vegas,MWC,10,17,209,12.3,1,20.9,0,0,,0,0.0,17,209,12.3,1,,senika-mckie-1
617,Ay'Juan Marshall,Army,Ind,9,6,208,34.7,2,23.1,24,256,10.7,1,28.4,30,464,15.5,3,,ayjuan-marshall-1
618,Dae'Quan Wright,Virginia Tech,ACC,7,19,208,10.9,0,29.7,0,0,,0,0.0,19,208,10.9,0,,daequan-wright-1
619,John Samuel Shenker,Auburn,SEC,12,20,208,10.4,1,17.3,2,-3,-1.5,0,-0.3,22,205,9.3,1,,john-samuel-shenker-1
620,Josh Kelly*,Fresno State,MWC,6,12,207,17.3,0,34.5,0,0,,0,0.0,12,207,17.3,0,,josh-kelly-2
621,Keleki Latu,California,Pac-12,12,18,207,11.5,1,17.3,0,0,,0,0.0,18,207,11.5,1,,keleki-latu-1
622,Kenan Christon*,San Diego State,MWC,13,9,207,23.0,2,15.9,71,261,3.7,1,20.1,80,468,5.9,3,,kenan-christon-1
623,Ron Cook Jr.*,Buffalo,MAC,10,16,207,12.9,0,20.7,139,600,4.3,4,60.0,155,807,5.2,4,,ron-cook-jr-1
624,Andreas Paaske*,Eastern Michigan,MAC,13,10,206,20.6,2,15.8,0,0,,0,0.0,10,206,20.6,2,,andreas-paaske-1
625,Brant Kuithe*,Utah,Pac-12,4,19,206,10.8,3,51.5,0,0,,0,0.0,19,206,10.8,3,,brant-kuithe-1
626,Malik McClain*,Florida State,ACC,13,17,206,12.1,3,15.8,1,6,6.0,0,0.5,18,212,11.8,3,,malik-mcclain-1
627,Casey Filkins,Stanford,Pac-12,7,17,205,12.1,1,29.3,122,478,3.9,4,68.3,139,683,4.9,5,,casey-filkins-1
628,Jake Bailey*,SMU,American,4,12,205,17.1,1,51.3,0,0,,0,0.0,12,205,17.1,1,,jake-bailey-2
629,Reese Smith,West Virginia,Big 12,12,19,205,10.8,1,17.1,0,0,,0,0.0,19,205,10.8,1,,reese-smith-1
630,Charles Ross*,San Jose State,MWC,6,14,204,14.6,1,34.0,0,0,,0,0.0,14,204,14.6,1,,charles-ross-2
631,Dior Scott,Hawaii,MWC,10,25,204,8.2,0,20.4,2,-5,-2.5,0,-0.5,27,199,7.4,0,,dior-scott-1
632,Lemeke Brockington*,Minnesota,Big Ten,13,11,203,18.5,1,15.6,0,0,,0,0.0,11,203,18.5,1,,lemeke-brockington-1
633,Trebor Pena*,Syracuse,ACC,11,22,203,9.2,0,18.5,2,8,4.0,0,0.7,24,211,8.8,0,,trebor-pena-1
634,Trent Thompson,UTEP,CUSA,12,9,203,22.6,2,16.9,0,13,,0,1.1,9,216,24.0,2,,trent-thompson-2
635,Shane Calhoun*,East Carolina,American,11,25,202,8.1,2,18.4,0,0,,0,0.0,25,202,8.1,2,,shane-calhoun-1
636,Travis Dye*,USC,Pac-12,10,21,202,9.6,0,20.2,145,884,6.1,9,88.4,166,1086,6.5,9,,travis-dye-1
637,Casey Cain*,Texas,Big 12,13,8,201,25.1,0,15.5,0,0,,0,0.0,8,201,25.1,0,,casey-cain-1
638,Courtney Jackson*,Syracuse,ACC,12,15,201,13.4,1,16.8,2,-2,-1.0,0,-0.2,17,199,11.7,1,,courtney-jackson-2
639,Chris Long,Rutgers,Big Ten,12,15,200,13.3,1,16.7,1,7,7.0,0,0.6,16,207,12.9,1,,chris-long-3
640,Donovan Edwards*,Michigan,Big Ten,11,18,200,11.1,2,18.2,140,991,7.1,7,90.1,158,1191,7.5,9,,donovan-edwards-1
641,Jack Bech*,LSU,SEC,12,16,200,12.5,1,16.7,0,0,,0,0.0,16,200,12.5,1,,jack-bech-1
642,AJ Barner,Indiana,Big Ten,10,28,199,7.1,3,19.9,0,0,,0,0.0,28,199,7.1,3,,aj-barner-1
643,Keyshawn Smith,Miami (FL),ACC,8,13,199,15.3,2,24.9,3,14,4.7,0,1.8,16,213,13.3,2,,keyshawn-smith-1
644,Arian Smith*,Georgia,SEC,11,7,198,28.3,1,18.0,0,0,,0,0.0,7,198,28.3,1,,arian-smith-1
645,Caleb McMillan*,Marshall,Sun Belt,10,13,198,15.2,1,19.8,1,4,4.0,0,0.4,14,202,14.4,1,,caleb-mcmillan-1
646,Thomas Zsiros*,Toledo,MAC,14,10,198,19.8,1,14.1,0,0,,1,0.0,10,198,19.8,2,,thomas-zsiros-1
647,Tyrone Tracy Jr.*,Purdue,Big Ten,14,28,198,7.1,0,14.1,17,138,8.1,0,9.9,45,336,7.5,0,,tyrone-tracy-jr-1
648,Devon Achane,Texas A&M,SEC,10,36,196,5.4,3,19.6,196,1102,5.6,8,110.2,232,1298,5.6,11,,devon-achane-1
649,Beau Johnson*,Georgia Southern,Sun Belt,12,9,195,21.7,0,16.3,0,0,,0,0.0,9,195,21.7,0,,beau-johnson-2
650,Brannon Spector*,Clemson,ACC,14,15,195,13.0,2,13.9,0,0,,0,0.0,15,195,13.0,2,,brannon-spector-1
651,Isaac Ross,Massachusetts,Ind,10,21,195,9.3,1,19.5,4,22,5.5,0,2.2,25,217,8.7,1,,isaac-ross-1
652,Oliver Martin,Nebraska,Big Ten,12,11,195,17.7,1,16.3,0,0,,0,0.0,11,195,17.7,1,,oliver-martin-1
653,Juju McDowell*,South Carolina,SEC,13,23,194,8.4,1,14.9,62,219,3.5,2,16.8,85,413,4.9,3,,juju-mcdowell-1
654,Caleb Snead*,Liberty,Ind,8,18,193,10.7,0,24.1,0,0,,0,0.0,18,193,10.7,0,,caleb-snead-2
655,CJ Beasley*,Coastal Carolina,Sun Belt,13,19,193,10.2,1,14.8,140,719,5.1,5,55.3,159,912,5.7,6,,cj-beasley-1
