Rk,Player,Age,Team,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,Awards,-9999
341,Cole Beasley,33,TAM,WR,2,0,5,4,17,1,7,1.8,10,2.5,2.4,0,,1,20.0,0,80.8,,BeasCo00
341,Cole Beasley,33,BUF,WR,2,1,2,2,18,0,14,7.0,4,2.0,7.0,0,,0,0.0,0,104.2,,BeasCo00
342,Nick Vannett,29,2TM,TE,9,3,9,6,55,1,23,3.8,32,5.3,3.4,0,,0,0.0,0,83.1,,VannNi00
342,Nick Vannett,29,NOR,TE,3,0,2,2,13,0,10,5.0,3,1.5,5.0,0,,0,0.0,0,93.7,,VannNi00
342,Nick Vannett,29,NYG,TE,6,3,7,4,42,1,13,3.3,29,7.3,3.0,0,,0,0.0,0,74.7,,VannNi00
343,Andrew Beck,26,DEN,TE,13,4,11,5,69,2,22,4.4,47,9.4,4.2,0,,1,9.1,1,28.2,,BeckAn01
344,Gary Brightwell,23,NYG,RB,17,0,8,5,39,4,4,0.8,35,7.0,0.9,1,5.0,0,0.0,0,74.5,,BrigGa00
345,Dyami Brown,23,WAS,WR,15,0,14,5,143,5,112,22.4,31,6.2,25.8,1,5.0,0,0.0,0,114.0,,BrowDy00
346,Malcolm Brown,29,LAR,RB,11,0,6,5,37,2,0,0.0,37,7.4,-0.3,0,,0,0.0,0,92.4,,BrowMa03
347,Grant Calcaterra,24,PHI,TE,15,2,9,5,81,3,40,8.0,41,8.2,9.0,1,5.0,1,11.1,0,85.9,,CalcGr00
348,Corey Clement,28,ARI,RB,9,1,7,5,54,3,-7,-1.4,61,12.2,-0.6,1,5.0,1,14.3,0,93.7,,ClemCo00
349,D'Onta Foreman,26,CAR,RB,17,9,9,5,26,1,-1,-0.2,27,5.4,-0.3,2,2.5,0,0.0,1,21.3,,ForeDO00
350,Troy Hairston,24,HOU,TE,16,5,8,5,19,0,9,1.8,10,2.0,1.0,0,,0,0.0,0,66.7,,HairTr00
351,Zander Horvath,24,LAC,FB,15,2,8,5,8,2,7,1.4,1,0.2,0.8,0,,1,12.5,0,106.2,,HorvZa00
352,Jakob Johnson,28,LVR,FB,17,9,6,5,10,0,3,0.6,7,1.4,1.2,1,5.0,0,0.0,0,79.2,,JohnJa12
353,Gunner Olszewski,26,PIT,WR,16,2,7,5,53,1,40,8.0,13,2.6,8.1,1,5.0,0,0.0,0,93.2,,OlszGu00
354,Ronnie Rivers,23,LAR,RB,8,1,5,5,29,1,-26,-5.2,55,11.0,-5.2,2,2.5,0,0.0,0,90.8,,RiveRo01
355,Armani Rogers,25,WAS,TE,11,3,6,5,64,4,7,1.4,57,11.4,2.2,0,,0,0.0,0,111.1,,RogeAr00
356,Boston Scott,27,PHI,RB,15,2,6,5,15,0,-5,-1.0,20,4.0,-1.7,0,,0,0.0,0,79.2,,ScotBo02
357,Deven Thompkins,23,TAM,WR,5,1,10,5,32,1,0,0.0,32,6.4,7.9,2,2.5,1,10.0,0,57.1,,ThomDe07
358,Samori Toure,24,GNB,WR,11,2,10,5,82,2,71,14.2,11,2.2,17.4,0,,0,0.0,0,111.2,,TourSa00
359,Derek Watt,30,PIT,FB,17,3,5,5,11,1,7,1.4,4,0.8,1.4,0,,0,0.0,0,118.7,,WattDe00
360,Michael Woods II,22,CLE,WR,10,0,10,5,45,3,28,5.6,17,3.4,15.9,0,,0,0.0,1,22.9,,WoodMi00
361,Tony Jones,25,2TM,RB,6,0,8,5,30,0,-4,-0.8,34,6.8,-2.8,0,,1,12.5,1,30.2,,JoneTo04
361,Tony Jones,25,NOR,RB,2,0,2,2,12,0,-2,-1.0,14,7.0,-1.0,0,,0,0.0,0,91.7,,JoneTo04
361,Tony Jones,25,SEA,RB,4,0,6,3,18,0,-2,-0.7,20,6.7,-3.3,0,,1,16.7,1,16.7,,JoneTo04
362,Chris Conley,30,2TM,WR,9,1,7,4,46,2,43,10.8,3,0.8,12.4,0,,2,28.6,0,77.1,,ConlCh00
362,Chris Conley,30,HOU,WR,2,0,2,0,0,0,0,,0,,9.0,0,,1,50.0,0,39.6,,ConlCh00
362,Chris Conley,30,TEN,WR,7,1,5,4,46,2,43,10.8,3,0.8,13.8,0,,1,20.0,0,105.0,,ConlCh00
363,Tyler Davis,25,GNB,TE,17,1,7,4,26,1,-1,-0.3,27,6.8,3.9,0,,0,0.0,1,25.6,,DaviTy02
364,Luke Farrell,25,JAX,TE,17,0,4,4,40,3,4,1.0,36,9.0,1.0,1,4.0,0,0.0,0,108.3,,FarrLu00
365,Myles Gaskin,25,MIA,RB,4,0,6,4,28,0,8,2.0,20,5.0,2.8,1,4.0,0,0.0,0,77.1,,GaskMy00
366,Ryan Griffin,32,CHI,TE,15,0,8,4,26,1,17,4.3,9,2.3,6.6,0,,0,0.0,0,57.3,,GrifRy00
367,Keaontay Ingram,23,ARI,RB,12,0,5,4,21,1,-11,-2.8,32,8.0,-2.2,2,2.0,0,0.0,0,84.2,,IngrKe01
368,David Johnson,31,NOR,RB,5,0,4,4,47,3,1,0.3,46,11.5,0.3,0,,0,0.0,0,115.6,,JohnDa08
369,Marcus Jones,24,NWE,CB,15,4,4,4,78,3,-17,-4.3,95,23.8,-4.3,2,2.0,0,0.0,0,158.3,AP-1,JoneMa06
370,Charlie Kolar,23,BAL,TE,2,0,6,4,49,3,29,7.3,20,5.0,8.2,0,,0,0.0,0,91.7,,KolaCh00
371,Tyler Kroft,30,SFO,TE,11,4,5,4,57,2,43,10.8,14,3.5,14.0,0,,0,0.0,0,114.2,,KrofTy00
372,Jake Kumerow,30,BUF,WR,6,1,7,4,64,4,47,11.8,17,4.3,12.9,0,,0,0.0,0,87.8,,KumeJa00
373,Rashaad Penny,26,SEA,RB,5,5,5,4,16,2,-12,-3.0,28,7.0,-2.4,0,,0,0.0,0,80.0,,PennRa00
374,Anthony Schwartz,22,CLE,WR,11,1,10,4,51,2,24,6.0,27,6.8,14.2,0,,2,20.0,0,56.7,,SchwAn00
375,Stone Smartt,24,LAC,TE,7,1,5,4,17,1,10,2.5,7,1.8,4.6,0,,0,0.0,0,80.8,,SmarSt00
376,Freddie Swain,24,DEN,WR,3,1,6,4,74,3,47,11.8,27,6.8,10.3,0,,0,0.0,1,69.4,,SwaiFr00
377,Tylan Wallace,23,BAL,WR,9,0,7,4,33,1,24,6.0,9,2.3,13.4,1,4.0,1,14.3,0,69.3,,WallTy00
378,Montrell Washington,23,DEN,WR,15,1,9,4,2,0,-11,-2.8,13,3.3,17.0,0,,1,11.1,0,51.6,,WashMo00
379,Darrel Williams,27,ARI,RB,6,0,8,4,9,0,-6,-1.5,15,3.8,-3.0,0,,1,12.5,0,56.2,,WillDa10
380,Stephen Anderson,29,ARI,TE,16,0,7,3,9,0,3,1.0,6,2.0,5.1,0,,2,28.6,0,50.3,,AndeSt01
381,Julius Chestnut,22,TEN,RB,6,0,3,3,41,1,2,0.7,39,13.0,0.7,1,3.0,0,0.0,0,118.7,,ChesJu00
382,Tevin Coleman,29,SFO,RB,5,0,3,3,44,2,24,8.0,20,6.7,8.0,0,,0,0.0,0,158.3,,ColeTe01
383,Ross Dwelley,27,SFO,TE,12,0,5,3,105,3,62,20.7,43,14.3,13.8,0,,0,0.0,0,143.7,,DwelRo00
384,Bryan Edwards,24,ATL,WR,7,1,5,3,15,0,6,2.0,9,3.0,8.2,0,,0,0.0,1,25.0,,EdwaBr01
385,Ben Ellefson,26,MIN,TE,4,1,3,3,26,2,15,5.0,11,3.7,5.0,0,,0,0.0,0,102.8,,ElleBe00
386,Chris Evans,25,CIN,RB,12,0,4,3,38,2,30,10.0,8,2.7,13.8,0,,0,0.0,0,143.7,,EvanCh02
387,Simi Fehoko,25,DAL,WR,5,0,4,3,24,1,14,4.7,10,3.3,12.8,0,,0,0.0,0,89.6,,FehoSi00
388,Penny Hart,26,SEA,WR,9,0,4,3,20,1,8,2.7,12,4.0,7.8,0,,0,0.0,0,85.4,,HartPe01
389,Cody Hollister,29,TEN,WR,11,3,5,3,54,2,46,15.3,8,2.7,15.6,0,,0,0.0,1,57.5,,HollCo00
390,Jesper Horsted,25,LVR,WR,15,0,4,3,19,0,13,4.3,6,2.0,6.5,0,,0,0.0,0,84.4,,HorsJe00
391,D'Ernest Johnson,26,CLE,RB,15,0,3,3,7,0,-1,-0.3,8,2.7,-0.3,0,,0,0.0,0,79.2,,JohnDE04
392,Tim Jones,24,JAX,WR,17,1,4,3,30,1,9,3.0,21,7.0,1.8,1,3.0,1,25.0,0,95.8,,JoneTi00
393,Elijah Mitchell,24,SFO,RB,5,1,4,3,7,0,-9,-3.0,16,5.3,-1.8,0,,0,0.0,0,77.1,,MitcEl00
394,Ty Montgomery,29,NWE,WR,1,0,4,3,15,1,8,2.7,7,2.3,3.3,0,,0,0.0,0,119.8,,MontTy01
395,Adam Prentice,25,NOR,FB,11,2,3,3,9,1,-9,-3.0,18,6.0,-3.0,0,,0,0.0,0,79.2,,PrenAd00
396,Kyle Rudolph,33,TAM,TE,9,0,5,3,28,2,25,8.3,3,1.0,7.6,0,,0,0.0,0,115.0,,RudoKy00
397,Isaiah Spiller,21,LAC,RB,6,0,3,3,13,0,-10,-3.3,23,7.7,-3.3,0,,0,0.0,0,84.7,,SpilIs00
398,Mike Strachan,25,IND,WR,13,0,9,3,59,3,46,15.3,13,4.3,14.3,0,,0,0.0,0,57.2,,StraMi03
399,Ke'Shawn Vaughn,25,TAM,RB,15,0,4,3,19,1,-10,-3.3,29,9.7,-2.8,0,,0,0.0,0,84.4,,VaugKe00
400,Maxx Williams,28,ARI,TE,11,1,3,3,18,0,12,4.0,6,2.0,4.0,0,,0,0.0,0,91.7,,WillMa04
401,Devin Asiasi,25,CIN,TE,12,0,4,2,5,0,5,2.5,0,0.0,14.8,0,,0,0.0,0,56.2,,AsiaDe00
402,Daylen Baldwin,23,CLE,WR,1,0,2,2,25,2,25,12.5,0,0.0,12.5,0,,0,0.0,0,118.7,,BaldDa01
403,Blake Bell,31,KAN,TE,3,1,2,2,20,1,12,6.0,8,4.0,6.0,0,,0,0.0,0,147.9,,BellBl00
404,Giovani Bernard,31,TAM,RB,8,0,2,2,-1,0,-8,-4.0,7,3.5,-4.0,0,,0,0.0,0,79.2,,BernGi00
405,Kendall Blanton,27,LAR,TE,4,0,2,2,35,1,12,6.0,23,11.5,6.0,0,,0,0.0,0,118.7,,BlanKe01
406,Miles Boykin,26,PIT,WR,16,1,3,2,11,1,11,5.5,0,0.0,15.3,0,,0,0.0,0,72.9,,BoykMi00
407,Spencer Brown,24,CAR,RB,2,0,4,2,10,0,-2,-1.0,12,6.0,8.8,1,2.0,2,50.0,0,56.2,,BrowSp01
408,Michael Burton,30,KAN,RB,17,0,3,2,11,0,3,1.5,8,4.0,-0.7,0,,1,33.3,0,72.9,,BurtMi00
409,Quintez Cephus,24,DET,WR,4,1,3,2,15,1,11,5.5,4,2.0,4.7,0,,0,0.0,0,78.5,,CephQu00
410,Tyrie Cleveland,25,DEN,WR,6,0,7,2,28,1,11,5.5,17,8.5,14.1,1,2.0,0,0.0,1,4.2,,ClevTy00
411,Pharoh Cooper,27,ARI,WR,5,1,2,2,6,0,-6,-3.0,12,6.0,-3.0,0,,0,0.0,0,79.2,,CoopPh00
412,Jaelon Darden,23,TAM,WR,12,0,2,2,26,1,10,5.0,16,8.0,5.0,0,,0,0.0,0,118.7,,DardJa00
413,Mike Davis,29,BAL,RB,8,0,2,2,4,0,-7,-3.5,11,5.5,-3.5,0,,0,0.0,0,79.2,,DaviMi01
414,Trestan Ebner,23,CHI,RB,17,0,8,2,8,0,24,12.0,-16,-8.0,0.6,0,,1,12.5,0,39.6,,EbneTr00
415,Demetric Felton,24,CLE,WR,8,2,4,2,8,0,-3,-1.5,11,5.5,4.0,0,,0,0.0,0,56.2,,FeltDe00
416,Jalen Guyton,25,LAC,WR,3,0,4,2,64,2,57,28.5,7,3.5,28.8,0,,0,0.0,0,95.8,,GuytJa01
417,Deonte Harty,25,NOR,WR,4,0,2,2,13,0,5,2.5,8,4.0,2.5,0,,0,0.0,0,93.7,,HarrDe07
418,Justin Herbert,24,LAC,QB,17,17,2,2,-10,0,-15,-7.5,5,2.5,-7.5,0,,0,0.0,0,79.2,AP MVP-9,HerbJu00
419,Dennis Houston,23,DAL,WR,2,0,6,2,16,0,10,5.0,6,3.0,13.2,0,,0,0.0,0,42.4,,HousDe01
420,Lil'Jordan Humphrey,24,NWE,WR,6,2,4,2,20,0,5,2.5,15,7.5,6.8,0,,0,0.0,0,64.6,,HumpLi01
421,Caleb Huntley,24,ATL,RB,12,0,2,2,3,0,-6,-3.0,9,4.5,-3.0,0,,0,0.0,0,79.2,,HuntCa02
422,Andy Isabella,26,ARI,WR,3,0,5,2,21,2,16,8.0,5,2.5,14.0,0,,0,0.0,0,52.9,,IsabAn00
423,Cade Johnson,24,SEA,WR,3,0,4,2,21,2,15,7.5,6,3.0,9.0,0,,0,0.0,0,65.6,,JohnCa03
424,Keith Kirkwood,28,NOR,WR,5,1,4,2,18,1,14,7.0,4,2.0,13.8,0,,1,25.0,0,62.5,,KirkKe00
425,Anthony McFarland Jr.,24,PIT,RB,1,0,2,2,11,1,-4,-2.0,15,7.5,-2.0,0,,0,0.0,0,89.6,,McFaAn00
426,Sean McKeon,25,DAL,TE,13,0,3,2,11,1,4,2.0,7,3.5,0.3,0,,0,0.0,0,72.9,,McKeSe01
427,Racey McMath,23,TEN,WR,5,0,8,2,40,1,33,16.5,7,3.5,22.0,0,,0,0.0,1,8.3,,McMaRa00
428,Kene Nwangwu,24,MIN,RB,17,0,2,2,21,1,0,0.0,21,10.5,0.0,0,,0,0.0,0,110.4,AP-2,NwanKe00
429,Dezmon Patmon,24,IND,WR,1,0,6,2,24,1,17,8.5,7,3.5,12.2,0,,1,16.7,1,6.9,,PatmDe00
430,Larry Rountree,23,LAC,RB,4,0,2,2,14,1,-17,-8.5,31,15.5,-8.5,0,,0,0.0,0,95.8,,RounLa00
431,Drew Sample,26,CIN,TE,2,2,2,2,-2,0,-2,-1.0,0,0.0,-1.0,0,,0,0.0,0,79.2,,SampDr00
432,Braylon Sanders,23,MIA,WR,3,0,3,2,17,0,14,7.0,3,1.5,14.0,0,,0,0.0,0,81.2,,SandBr00
433,Mason Schreck,29,HOU,TE,3,1,2,2,6,0,6,3.0,0,0.0,3.0,0,,0,0.0,0,79.2,,SchrMa00
434,Benny Snell Jr.,24,PIT,RB,17,0,2,2,17,1,-1,-0.5,18,9.0,-0.5,1,2.0,0,0.0,0,102.1,,SnelBe00
435,Stephen Sullivan,26,CAR,TE,14,0,6,2,46,2,25,12.5,21,10.5,14.5,0,,0,0.0,1,22.2,,SullSt00
436,Mike Thomas,28,CIN,WR,10,2,10,2,38,1,14,7.0,24,12.0,12.2,0,,1,10.0,1,3.3,,ThomMi04
437,Jalen Tolbert,23,DAL,WR,8,1,3,2,12,0,10,5.0,2,1.0,15.0,0,,0,0.0,0,74.3,,TolbJa00
438,Austin Trammell,24,LAR,WR,6,0,4,2,13,1,13,6.5,0,0.0,7.5,0,,0,0.0,0,57.3,,TramAu00
439,Cole Turner,22,WAS,TE,10,2,9,2,23,1,16,8.0,7,3.5,7.6,0,,0,0.0,0,39.6,,TurnCo00
440,Jalen Virgil,24,DEN,WR,9,1,5,2,75,2,32,16.0,43,21.5,14.0,0,,0,0.0,0,127.1,,VirgJa00
441,Jonathan Ward,25,TEN,RB,3,0,3,2,7,1,3,1.5,4,2.0,1.3,0,,0,0.0,0,70.1,,WardJo00
442,Nsimba Webster,26,CHI,WR,2,0,3,2,14,1,10,5.0,4,2.0,7.3,0,,0,0.0,0,77.1,,WebsNs00
443,Trevon Wesco,27,CHI,TE,14,1,4,2,26,1,14,7.0,12,6.0,5.8,0,,1,25.0,0,70.8,,WescTr00
444,Kevin White,30,NOR,WR,7,2,5,2,74,2,6,3.0,68,34.0,18.2,0,,1,20.0,1,47.9,,WhitKe00
445,Trayveon Williams,25,CIN,RB,8,0,3,2,30,1,22,11.0,8,4.0,6.7,0,,0,0.0,0,99.3,,WillTr06
446,Dareke Young,23,SEA,WR,13,0,2,2,24,2,1,0.5,23,11.5,0.5,1,2.0,0,0.0,0,116.7,,YounDa02
447,Salvon Ahmed,24,MIA,RB,12,0,1,1,8,0,1,1.0,7,7.0,1.0,0,,0,0.0,0,100.0,,AhmeSa01
448,Maurice Alexander,25,DET,WR,4,0,1,1,7,0,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8,,AlexMa02
449,Tyler Badie,22,DEN,RB,1,0,1,1,24,1,-7,-7.0,31,31.0,-7.0,0,,0,0.0,0,158.3,,BadiTy00
450,C.J. Board,29,TEN,WR,4,0,1,1,6,0,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7,,BoarC.00
451,John Brown,32,BUF,WR,3,0,2,1,42,1,42,42.0,0,0.0,43.0,0,,0,0.0,0,135.4,,BrowJo02
452,Jason Cabinda,26,DET,LB,8,2,4,1,5,1,3,3.0,2,2.0,3.3,0,,2,50.0,0,39.6,,CabiJa00
453,Jalen Camp,24,HOU,WR,2,0,1,1,7,1,7,7.0,0,0.0,7.0,0,,0,0.0,0,95.8,,CampJa03
454,Keke Coutee,25,IND,WR,8,0,1,1,20,0,12,12.0,8,8.0,12.0,0,,0,0.0,0,118.7,,CoutKe00
455,Frank Darby,25,ATL,WR,5,0,1,1,15,1,14,14.0,1,1.0,14.0,0,,0,0.0,0,118.7,,DarbFr00
456,Jeff Driskel,29,HOU,QB,7,2,1,1,4,0,-3,-3.0,7,7.0,-3.0,0,,0,0.0,0,83.3,,DrisJe00
457,Darrynton Evans,24,CHI,RB,6,0,1,1,33,1,2,2.0,31,31.0,2.0,1,1.0,0,0.0,0,118.7,,EvanDa02
458,Erik Ezukanma,22,MIA,WR,1,0,1,1,3,0,-4,-4.0,7,7.0,-4.0,0,,0,0.0,0,79.2,,EzukEr00
459,Jake Gervase,27,LAR,LB,14,0,1,1,12,1,6,6.0,6,6.0,6.0,0,,0,0.0,0,116.7,,GervJa00
460,Jared Goff,28,DET,QB,17,17,1,1,5,0,0,0.0,5,5.0,0.0,0,,0,0.0,0,87.5,PBAP CPoY-6,GoffJa00
461,Danny Gray,23,SFO,WR,13,0,7,1,10,1,6,6.0,4,4.0,22.9,0,,1,14.3,0,39.6,,GrayDa02
462,Kamu Grugier-Hill,28,ARI,LB,9,0,1,1,4,1,0,0.0,4,4.0,0.0,0,,0,0.0,0,83.3,,GrugKa00
463,Jacob Harris,25,LAR,WR,7,0,1,1,6,1,4,4.0,2,2.0,4.0,0,,0,0.0,0,91.7,,HarrJa03
464,Godwin Igwebuike,28,SEA,RB,5,0,1,1,3,0,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2,,IgweGo00
465,Tyron Johnson,26,HOU,WR,2,1,1,1,8,0,-2,-2.0,10,10.0,-2.0,0,,0,0.0,0,100.0,,JohnTy03
466,Ronald Jones II,25,KAN,RB,6,0,1,1,22,1,-1,-1.0,23,23.0,-1.0,0,,0,0.0,0,118.7,,JoneRo01
467,Mason Kinsey,24,TEN,WR,2,0,1,1,3,0,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2,,KinsMa00
468,Tyler Mabry,26,SEA,TE,2,0,1,1,7,1,6,6.0,1,1.0,6.0,0,,0,0.0,0,135.4,,MabrTy00
469,Patrick Mahomes,27,KAN,QB,17,17,1,1,6,0,-9,-9.0,15,15.0,-9.0,0,,0,0.0,0,91.7,PBAP-1AP MVP-1AP OPoY-2,MahoPa00
470,Jason Moore,27,LAC,WR,6,0,2,1,5,0,5,5.0,0,0.0,12.0,0,,0,0.0,0,56.2,,MoorJa02
471,Devine Ozigbo,26,DEN,RB,4,0,1,1,3,0,-4,-4.0,7,7.0,-4.0,0,,0,0.0,0,79.2,,OzigDe01
472,Richard Rodgers,30,LAC,TE,10,1,4,1,4,0,1,1.0,3,3.0,-1.0,1,1.0,0,0.0,0,39.6,,RodgRi00
473,Jeremy Ruckert,22,NYJ,TE,9,0,2,1,8,0,7,7.0,1,1.0,3.5,0,,1,50.0,0,60.4,,RuckJe00
474,Penei Sewell,22,DET,RT,17,17,1,1,9,1,3,3.0,6,6.0,3.0,0,,0,0.0,0,104.2,PB,SewePe00
475,Keith Smith,30,ATL,WR,17,6,2,1,8,0,0,0.0,8,8.0,1.0,0,,0,0.0,0,60.4,,SmitKe03
476,Ihmir Smith-Marsette,23,CHI,WR,6,0,4,1,15,0,10,10.0,5,5.0,7.0,0,,1,25.0,0,42.7,,SmitIh00
477,Tommy Sweeney,27,BUF,TE,5,0,1,1,7,1,-1,-1.0,8,8.0,-1.0,0,,0,0.0,0,95.8,,SweeTo00
478,J.J. Taylor,24,NWE,RB,1,0,1,1,8,0,3,3.0,5,5.0,3.0,1,1.0,0,0.0,0,100.0,,TaylJJ01
479,Patrick Taylor,24,GNB,RB,14,0,1,1,17,1,0,0.0,17,17.0,0.0,0,,0,0.0,0,118.7,,TaylPa01
480,KaVontae Turpin,26,DAL,WR,17,0,2,1,9,0,4,4.0,5,5.0,6.5,0,,0,0.0,0,62.5,PB,TurpKa00
481,Dwayne Washington,28,NOR,RB,12,0,1,1,7,0,1,1.0,6,6.0,1.0,0,,0,0.0,0,95.8,,WashDw00
482,Cody White,24,PIT,WR,1,1,1,1,2,0,0,0.0,2,2.0,0.0,0,,0,0.0,0,79.2,,WhitCo05
483,Jameson Williams,21,DET,WR,6,0,9,1,41,1,36,36.0,5,5.0,16.4,0,,2,22.2,0,83.1,,WillJa11
484,Ty'Son Williams,26,ARI,RB,1,0,1,1,5,0,-1,-1.0,6,6.0,-1.0,0,,0,0.0,0,87.5,,WillTy01
485,Russell Wilson,34,DEN,QB,15,15,1,1,1,0,-1,-1.0,2,2.0,-1.0,0,,0,0.0,0,79.2,,WilsRu00
486,Zach Wilson,23,NYJ,QB,9,9,1,1,2,1,2,2.0,0,0.0,2.0,0,,0,0.0,0,118.7,,WilsZa00
487,Juwann Winfree,26,GNB,WR,3,0,4,1,17,1,12,12.0,5,5.0,13.0,0,,1,25.0,0,44.8,,WinfJu00
488,Bailey Zappe,23,NWE,QB,4,2,1,1,-6,0,-8,-8.0,2,2.0,-8.0,0,,0,0.0,0,79.2,,ZappBa00
489,Josh Ali,23,ATL,WR,2,0,1,0,0,0,0,,0,,45.0,0,,0,0.0,0,39.6,,AlixJo00
490,David Bakhtiari,31,GNB,LT,11,11,1,0,0,0,0,,0,,1.0,0,,0,0.0,1,0.0,,BakhDa00
491,Khari Blasingame,26,CHI,FB,16,6,1,0,0,0,0,,0,,-4.0,0,,0,0.0,0,39.6,,BlasKh00
492,Tom Brady,45,TAM,QB,17,17,1,0,0,0,0,,0,,16.0,0,,0,0.0,1,0.0,,BradTo00
493,Jack Conklin,28,CLE,RT,14,14,1,0,0,0,0,,0,,-9.0,0,,1,100.0,0,39.6,,ConkJa00
494,Tanner Conner,24,MIA,TE,13,0,3,0,0,0,0,,0,,6.7,0,,2,66.7,0,39.6,,ConnTa00
495,Tyrion Davis-Price,22,SFO,RB,6,0,2,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6,,DaviTy03
496,Gus Edwards,27,BAL,RB,9,4,2,0,0,0,0,,0,,3.0,0,,0,0.0,0,39.6,,EdwaGu00
497,Joe Flacco,37,NYJ,QB,5,4,0,0,-3,0,-3,,0,,,0,,0,,0,,,FlacJo00
498,Miller Forristall,24,CLE,TE,4,0,1,0,0,0,0,,0,,5.0,0,,0,0.0,0,39.6,,ForrMi00
499,Feleipe Franks,25,ATL,QB,11,1,2,0,0,0,0,,0,,28.0,0,,0,0.0,0,39.6,,FranFe00
500,Tanner Gentry,28,BUF,WR,3,0,1,0,0,0,0,,0,,7.0,0,,0,0.0,0,39.6,,GentTa00
501,Josh Gordon,31,TEN,WR,2,0,1,0,0,0,0,,0,,12.0,0,,0,0.0,0,39.6,,GordJo02
502,Lance McCutcheon,23,LAR,WR,10,1,5,0,0,0,0,,0,,14.2,0,,0,0.0,0,39.6,,McCuLa01
503,Stanley Morgan Jr.,26,CIN,WR,14,0,1,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6,,MorgSt02
504,Jaret Patterson,23,WAS,RB,3,0,1,0,0,0,0,,0,,4.0,0,,0,0.0,0,39.6,,PattJa01
505,Noah Togiai,25,PHI,TE,2,0,1,0,0,0,0,,0,,4.0,0,,1,100.0,0,39.6,,TogiNo00
506,Jake Tonges,23,CHI,TE,4,0,1,0,0,0,0,,0,,13.0,0,,0,0.0,0,39.6,,TongJa00
507,DJ Turner,25,LVR,WR,9,0,1,0,0,0,0,,0,,-3.0,0,,1,100.0,0,39.6,,TurnDJ00
508,James Washington,26,DAL,WR,2,0,1,0,0,0,0,,0,,6.0,0,,1,100.0,0,39.6,,WashJa00
509,Charlie Woerner,25,SFO,TE,17,2,2,0,0,0,0,,0,,21.5,0,,2,100.0,0,39.6,,WoerCh00
