Rk,Player,Age,Team,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,Awards,-9999
355,Rodney Smith,25,CAR,RB,2,0,5,5,48,2,16,3.2,32,6.4,3.2,1,5.0,0,0.0,0,106.7,,SmitRo08
356,Ihmir Smith-Marsette,22,MIN,WR,8,1,6,5,116,4,99,19.8,17,3.4,21.3,0,,0,0.0,0,158.3,,SmitIh00
357,Mike Thomas,27,CIN,WR,12,1,11,5,52,3,39,7.8,13,2.6,9.9,0,,0,0.0,0,59.7,,ThomMi04
358,Cody White,23,PIT,WR,15,0,6,5,33,3,19,3.8,14,2.8,6.3,0,,1,16.7,0,89.6,,WhitCo05
359,Charlie Woerner,24,SFO,TE,17,3,6,5,52,3,43,8.6,9,1.8,8.7,0,,0,0.0,0,102.8,,WoerCh00
360,Le'Veon Bell,29,2TM,RB,8,0,7,5,30,3,4,0.8,26,5.2,0.7,1,5.0,1,14.3,0,119.0,,BellLe00
360,Le'Veon Bell,29,BAL,RB,5,0,3,1,-1,0,-1,-1.0,0,0.0,0.0,0,,1,33.3,0,42.4,,BellLe00
360,Le'Veon Bell,29,TAM,RB,3,0,4,4,31,3,5,1.3,26,6.5,1.3,1,4.0,0,0.0,0,138.5,,BellLe00
361,Christian Blake,25,ATL,WR,16,0,9,4,25,2,23,5.8,2,0.5,6.4,0,,1,11.1,0,51.6,,BlakCh00
362,Kendall Blanton,26,LAR,TE,11,2,7,4,37,2,24,6.0,13,3.3,6.1,0,,2,28.6,0,71.7,,BlanKe01
363,C.J. Board,28,NYG,WR,6,1,6,4,51,3,38,9.5,13,3.3,17.0,0,,0,0.0,1,53.5,,BoarC.00
364,Ja'Marcus Bradley,25,CLE,WR,5,0,4,4,64,2,48,12.0,16,4.0,12.0,0,,0,0.0,0,118.7,,BradJa01
365,Jason Cabinda,25,DET,LB,14,4,7,4,16,2,8,2.0,8,2.0,0.9,0,,2,28.6,0,101.8,,CabiJa00
366,Pharoh Cooper,26,NYG,WR,8,0,11,4,33,1,26,6.5,7,1.8,7.1,0,,0,0.0,1,7.0,,CoopPh00
367,Tyler Davis,24,GNB,TE,14,0,5,4,35,1,22,5.5,13,3.3,7.6,0,,1,20.0,0,95.8,,DaviTy02
368,Ross Dwelley,26,SFO,TE,17,2,5,4,51,2,46,11.5,5,1.3,11.8,0,,0,0.0,0,148.7,,DwelRo00
369,Darren Fells,35,DET,TE,7,5,5,4,43,2,16,4.0,27,6.8,4.8,0,,0,0.0,0,102.5,,FellDa01
370,Will Fuller,27,MIA,WR,2,0,8,4,26,3,16,4.0,10,2.5,16.4,1,4.0,0,0.0,0,57.3,,FullWi01
371,Garrett Griffin,27,NOR,TE,13,6,4,4,39,2,12,3.0,27,6.8,3.0,0,,0,0.0,0,107.3,,GrifGa00
372,Chris Herndon,25,MIN,FB,16,5,7,4,40,4,9,2.3,31,7.8,4.1,0,,2,28.6,0,113.1,,HernCh00
373,Taysom Hill,31,NOR,QB/WR,12,9,6,4,52,4,2,0.5,50,12.5,3.2,1,4.0,0,0.0,1,54.2,,HillTa00
374,Chris Hogan,34,NOR,WR,5,1,8,4,41,2,20,5.0,21,5.3,5.1,0,,0,0.0,0,104.7,,HogaCh00
375,Cody Hollister,28,TEN,WR,3,1,7,4,33,4,16,4.0,17,4.3,10.3,0,,0,0.0,1,29.8,,HollCo00
376,Jermar Jefferson,21,DET,RB,7,0,5,4,23,2,2,0.5,21,5.3,0.2,0,,0,0.0,0,85.8,,JeffJe00
377,Duke Johnson,28,MIA,RB,5,4,5,4,41,3,-10,-2.5,51,12.8,-1.6,2,2.0,1,20.0,0,100.8,,JohnDu00
378,Jakob Johnson,27,NWE,FB,17,6,5,4,43,2,9,2.3,34,8.5,2.0,1,4.0,0,0.0,0,102.5,,JohnJa12
379,Sean McKeon,24,DAL,TE,9,2,6,4,27,2,17,4.3,10,2.5,4.5,1,4.0,0,0.0,0,116.0,,McKeSe01
380,Kene Nwangwu,23,MIN,RB,11,0,5,4,9,0,-10,-2.5,19,4.8,-1.2,0,,0,0.0,0,79.2,,NwanKe00
381,Qadree Ollison,25,ATL,RB,8,0,6,4,12,1,5,1.3,7,1.8,1.7,0,,0,0.0,0,70.1,,OlliQa00
382,Adrian Peterson,36,TEN,RB,3,2,4,4,8,0,-6,-1.5,14,3.5,-1.5,0,,0,0.0,0,79.2,,PeteAd01
383,Amari Rodgers,22,GNB,WR,16,1,8,4,45,2,21,5.3,24,6.0,5.0,1,4.0,1,12.5,1,27.6,,RodgAm00
384,Wendell Smallwood,27,WAS,RB,3,0,5,4,22,0,8,2.0,14,3.5,0.6,0,,0,0.0,0,85.0,,SmalWe00
385,Jack Stoll,23,PHI,TE,16,5,5,4,22,0,2,0.5,20,5.0,2.8,0,,0,0.0,0,85.0,,StolJa00
386,J.J. Taylor,23,NWE,RB,5,0,4,4,8,0,-2,-0.5,10,2.5,-0.5,0,,0,0.0,0,79.2,,TaylJJ01
387,Ke'Shawn Vaughn,24,TAM,RB,12,1,8,4,26,1,12,3.0,14,3.5,1.6,0,,2,25.0,0,57.3,,VaugKe00
388,Kristian Wilkerson,24,NWE,WR,3,1,8,4,42,2,37,9.3,5,1.3,16.5,1,4.0,1,12.5,0,105.2,,WilkKr00
389,Jonathan Williams,27,WAS,RB,5,0,6,4,28,2,-8,-2.0,36,9.0,-2.3,0,,0,0.0,1,37.5,,WillJo07
390,Phillip Lindsay,27,2TM,RB,14,1,5,4,45,1,-8,-2.0,53,13.3,-2.2,0,,1,20.0,0,143.7,,LindPh00
390,Phillip Lindsay,27,HOU,RB,10,1,4,3,37,1,-7,-2.3,44,14.7,-2.5,0,,1,25.0,0,142.7,,LindPh00
390,Phillip Lindsay,27,MIA,RB,4,0,1,1,8,0,-1,-1.0,9,9.0,-1.0,0,,0,0.0,0,100.0,,LindPh00
391,Willie Snead,29,2TM,WR,9,0,8,4,38,3,26,6.5,12,3.0,8.4,1,4.0,1,12.5,1,24.0,,SneaWi00
391,Willie Snead,29,LVR,WR,7,0,5,3,32,3,25,8.3,7,2.3,7.2,1,3.0,1,20.0,1,39.2,,SneaWi00
391,Willie Snead,29,CAR,WR,2,0,3,1,6,0,1,1.0,5,5.0,10.3,0,,0,0.0,0,42.4,,SneaWi00
392,Cam Akers,22,LAR,RB,1,0,3,3,10,0,6,2.0,4,1.3,2.0,0,,0,0.0,0,80.6,,AkerCa00
393,Ryquell Armstead,25,JAX,RB,2,0,4,3,16,1,-4,-1.3,20,6.7,0.0,0,,0,0.0,1,41.7,,ArmsRy00
394,Malcolm Brown,28,MIA,RB,7,3,5,3,10,0,2,0.7,8,2.7,-0.4,0,,0,0.0,0,64.6,,BrowMa03
395,Michael Burton,29,KAN,RB,16,0,3,3,31,2,-5,-1.7,36,12.0,-1.7,0,,0,0.0,0,109.7,,BurtMi00
396,Greg Dortch,23,ARI,WR,5,2,3,3,15,0,-16,-5.3,31,10.3,-5.3,0,,0,0.0,0,87.5,,DortGr01
397,Alex Erickson,29,CAR,WR,17,0,4,3,55,2,25,8.3,30,10.0,8.3,0,,0,0.0,0,116.7,,EricAl01
398,Reggie Gilliam,24,BUF,FB,16,5,5,3,23,0,1,0.3,22,7.3,4.2,0,,1,20.0,0,71.2,,GillRe00
399,Demetrius Harris,30,ARI,TE,14,4,6,3,10,0,-3,-1.0,13,4.3,3.7,0,,0,0.0,1,16.7,,HarrDe03
400,K.J. Hill,24,LAC,CB,6,0,3,3,30,1,18,6.0,12,4.0,6.0,0,,0,0.0,0,108.3,,HillKJ00
401,Tommy Hudson,24,TEN,TE,5,0,6,3,31,2,7,2.3,24,8.0,5.0,0,,0,0.0,1,25.7,,HudsTo00
402,Tyree Jackson,24,PHI,TE,9,3,7,3,22,2,15,5.0,7,2.3,9.9,0,,0,0.0,0,90.5,,JackTy01
403,Andy Janovich,28,CLE,RB,13,3,4,3,9,1,5,1.7,4,1.3,2.3,0,,0,0.0,0,77.1,,JanoAn00
404,Keith Kirkwood,27,CAR,WR,3,0,7,3,17,1,0,0.0,17,5.7,7.7,0,,1,14.3,0,50.3,,KirkKe00
405,Patrick Laird,26,MIA,RB,6,0,3,3,17,2,-3,-1.0,20,6.7,-1.0,1,3.0,0,0.0,0,90.3,,LairPa00
406,D.J. Montgomery,25,NYJ,WR,3,0,6,3,36,2,21,7.0,15,5.0,6.5,0,,0,0.0,0,68.7,,MontDJ01
407,Jason Moore,26,LAC,WR,2,1,4,3,56,3,30,10.0,26,8.7,15.0,0,,0,0.0,0,116.7,,MoorJa02
408,Chris Myarick,26,NYG,TE,8,3,6,3,17,2,9,3.0,8,2.7,2.2,0,,2,33.3,1,56.2,,MyarCh00
409,Gabe Nabers,24,LAC,FB,10,1,3,3,17,0,9,3.0,8,2.7,3.0,0,,0,0.0,0,90.3,,NabeGa00
410,Adam Prentice,24,NOR,FB,7,3,3,3,16,1,1,0.3,15,5.0,0.3,0,,0,0.0,0,88.9,,PrenAd00
411,Jaylen Samuels,25,HOU,RB,3,0,4,3,14,1,-3,-1.0,17,5.7,-1.0,0,,1,25.0,0,79.2,,SamuJa00
412,Trey Sermon,22,SFO,RB,9,2,4,3,26,1,8,2.7,18,6.0,2.5,0,,1,25.0,0,91.7,,SermTr00
413,Kaden Smith,24,NYG,TE,9,4,3,3,33,1,22,7.3,11,3.7,7.3,0,,0,0.0,0,112.5,,SmitKa00
414,Jeremy Sprinkle,27,DAL,TE,17,4,3,3,31,2,12,4.0,19,6.3,4.0,0,,0,0.0,0,109.7,,SpriJe00
415,Auden Tate,24,CIN,WR,7,0,4,3,39,3,18,6.0,21,7.0,11.3,2,1.5,0,0.0,1,105.2,,TateAu00
416,Jonathan Ward,24,ARI,RB,13,0,4,3,34,1,8,2.7,26,8.7,3.3,0,,0,0.0,0,100.0,,WardJo00
417,Derek Watt,29,PIT,FB,17,4,3,3,15,0,-1,-0.3,16,5.3,-0.3,0,,0,0.0,0,87.5,,WattDe00
418,Trevon Wesco,26,NYJ,TE,12,7,5,3,35,2,6,2.0,29,9.7,0.6,0,,0,0.0,0,81.2,,WescTr00
419,Mitchell Wilcox,25,CIN,TE,15,1,5,3,16,0,8,2.7,8,2.7,3.8,1,3.0,1,20.0,0,65.4,,WilcMi01
420,Shane Zylstra,25,DET,TE,4,0,7,3,34,2,28,9.3,6,2.0,5.4,0,,0,0.0,0,58.0,,ZylsSh00
421,JJ Arcega-Whiteside,24,PHI,WR,16,2,5,2,36,2,7,3.5,29,14.5,8.2,0,,3,60.0,1,25.8,,ArceJJ00
422,Kalen Ballage,26,PIT,RB,17,0,7,2,8,0,-2,-1.0,10,5.0,0.3,0,,2,28.6,1,0.0,,BallKa00
423,Cameron Batson,26,TEN,WR,4,0,5,2,15,2,14,7.0,1,0.5,16.8,0,,0,0.0,0,87.5,,BatsCa00
424,Khari Blasingame,25,TEN,RB,11,3,2,2,4,0,0,0.0,4,2.0,0.0,0,,0,0.0,0,79.2,,BlasKh00
425,Reggie Bonnafon,25,CAR,RB,4,0,2,2,12,1,3,1.5,9,4.5,1.5,0,,0,0.0,0,91.7,,BonnRe00
426,Mike Boone,26,DEN,RB,8,0,2,2,22,1,-2,-1.0,24,12.0,-1.0,0,,0,0.0,0,112.5,,BoonMi00
427,Daniel Brown,29,NYJ,WR,12,0,2,2,29,1,7,3.5,22,11.0,3.5,0,,0,0.0,0,118.7,,BrowDa04
428,Derek Carrier,31,LVR,TE,5,1,2,2,13,0,7,3.5,6,3.0,3.5,0,,0,0.0,0,93.7,,CarrDe00
429,Cethan Carter,26,MIA,TE,16,1,2,2,16,0,8,4.0,8,4.0,4.0,0,,0,0.0,0,100.0,,CartCe00
430,Dominique Dafney,24,GNB,TE,10,2,4,2,34,2,3,1.5,31,15.5,2.5,0,,0,0.0,0,79.2,,DafnDo00
431,Taylor Decker,27,DET,LT,9,9,2,2,4,1,3,1.5,1,0.5,1.5,0,,0,0.0,0,118.7,,DeckTa00
432,Darrynton Evans,23,TEN,RB,1,0,2,2,11,1,-4,-2.0,15,7.5,-2.0,0,,0,0.0,0,89.6,,EvanDa02
433,Jesper Horsted,24,CHI,WR,7,0,3,2,21,2,21,10.5,0,0.0,10.3,0,,1,33.3,0,126.4,,HorsJe00
434,Jordan Howard,27,PHI,RB,7,0,5,2,19,2,5,2.5,14,7.0,1.8,0,,1,20.0,0,51.2,,HowaJo00
435,Trenton Irwin,26,CIN,WR,7,0,5,2,34,1,6,3.0,28,14.0,12.6,0,,0,0.0,0,63.7,,IrwiTr00
436,Tyron Johnson,25,JAX,WR,5,0,5,2,16,1,7,3.5,9,4.5,20.4,0,,0,0.0,1,9.2,,JohnTy03
437,Marcus Kemp,26,KAN,WR,16,0,5,2,24,1,16,8.0,8,4.0,12.4,0,,1,20.0,1,15.8,,KempMa00
438,Jake Kumerow,29,BUF,WR,15,2,6,2,28,2,21,10.5,7,3.5,14.3,0,,1,16.7,0,49.3,,KumeJa00
439,Marlon Mack,25,IND,RB,6,0,5,2,8,0,4,2.0,4,2.0,3.2,0,,0,0.0,0,47.9,,MackMa00
440,Racey McMath,22,TEN,WR,9,0,6,2,8,0,-1,-0.5,9,4.5,11.2,0,,0,0.0,0,42.4,,McMaRa00
441,Jaydon Mickens,27,JAX,WR,6,0,3,2,10,1,7,3.5,3,1.5,19.3,0,,0,0.0,1,31.9,,MickJa01
442,Stanley Morgan Jr.,25,CIN,WR,17,1,4,2,11,0,-9,-4.5,20,10.0,8.0,0,,0,0.0,0,56.2,,MorgSt02
443,Dazz Newsome,22,CHI,WR,3,1,5,2,23,1,8,4.0,15,7.5,7.2,0,,0,0.0,1,15.0,,NewsDa00
444,Gunner Olszewski,25,NWE,WR,16,0,3,2,31,2,17,8.5,14,7.0,9.7,1,2.0,0,0.0,0,100.7,,OlszGu00
445,Dezmon Patmon,23,IND,WR,8,0,4,2,21,1,18,9.0,3,1.5,9.0,0,,0,0.0,0,105.2,,PatmDe00
446,Scottie Phillips,24,HOU,RB,3,0,3,2,9,0,2,1.0,7,3.5,0.7,0,,0,0.0,0,70.1,,PhilSc01
447,Kevin Rader,26,PIT,TE,6,1,3,2,8,0,4,2.0,4,2.0,2.7,0,,0,0.0,0,70.1,,RadeKe00
448,Trey Ragas,25,LVR,RB,1,0,2,2,6,0,-7,-3.5,13,6.5,-3.5,0,,0,0.0,0,79.2,,RagaTr00
449,Richard Rodgers,29,PHI,TE,3,0,2,2,11,0,1,0.5,10,5.0,0.5,0,,0,0.0,0,89.6,,RodgRi00
450,C.J. Saunders,25,CAR,WR,2,0,2,2,11,1,11,5.5,0,0.0,5.5,0,,0,0.0,0,89.6,,SaunCJ00
451,David Sills,25,NYG,WR,4,1,6,2,17,1,15,7.5,2,1.0,9.7,0,,1,16.7,1,2.8,,SillDa01
452,Benny Snell Jr.,23,PIT,RB,17,0,4,2,13,0,-7,-3.5,20,10.0,-1.0,0,,2,50.0,0,57.3,,SnelBe00
453,Johnny Stanton,27,CLE,RB,4,0,2,2,7,1,3,1.5,4,2.0,1.5,0,,0,0.0,0,120.8,,StanJo02
454,Luke Stocker,33,MIN,TE,12,0,2,2,12,0,6,3.0,6,3.0,3.0,0,,0,0.0,0,91.7,,StocLu00
455,Mike Strachan,24,IND,WR,6,0,3,2,26,2,26,13.0,0,0.0,18.0,0,,0,0.0,0,93.7,,StraMi03
456,Malik Taylor,26,GNB,WR,10,0,3,2,14,1,6,3.0,8,4.0,10.0,0,,0,0.0,0,77.1,,TaylMa01
457,Patrick Taylor,23,GNB,RB,9,0,2,2,3,1,-2,-1.0,5,2.5,-1.0,0,,0,0.0,0,79.2,,TaylPa01
458,Trent Taylor,27,CIN,WR,4,0,3,2,41,2,34,17.0,7,3.5,11.3,0,,0,0.0,0,109.7,,TaylTr02
459,Tylan Wallace,22,BAL,WR,17,1,6,2,23,1,9,4.5,14,7.0,5.7,2,1.0,0,0.0,0,45.8,,WallTy00
460,Austin Walter,25,NYJ,RB,4,0,3,2,9,1,-4,-2.0,13,6.5,-3.0,0,,0,0.0,0,70.1,,WaltAu00
461,Dwayne Washington,27,NOR,RB,14,0,2,2,12,0,2,1.0,10,5.0,1.0,0,,0,0.0,0,91.7,,WashDw00
462,Tyrell Williams,29,DET,WR,1,1,3,2,14,1,6,3.0,8,4.0,4.3,0,,0,0.0,0,77.1,,WillTy00
463,Ethan Wolf,26,NOR,TE,2,1,2,2,8,0,2,1.0,6,3.0,1.0,0,,0,0.0,0,83.3,,WolfEt00
464,Kenny Yeboah,23,NYJ,TE,9,0,3,2,36,2,33,16.5,3,1.5,16.0,0,,1,33.3,0,107.6,,YeboKe00
465,Alex Armah,27,NOR,FB,9,2,1,1,1,1,0,0.0,1,1.0,0.0,0,,0,0.0,0,118.7,,ArmaAl00
466,Nick Bawden,25,NYJ,RB,9,1,1,1,20,1,9,9.0,11,11.0,9.0,0,,0,0.0,0,118.7,,BawdNi00
467,Nick Bellore,32,SEA,LB,17,0,1,1,4,0,0,0.0,4,4.0,0.0,0,,0,0.0,0,83.3,,BellNi01
468,Tarik Black,23,NYJ,WR,1,0,2,1,10,1,10,10.0,0,0.0,9.0,0,,1,50.0,0,64.6,,BlacTa00
469,Miles Boykin,25,BAL,WR,8,0,1,1,6,0,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7,,BoykMi00
470,Nick Boyle,28,BAL,TE,5,3,2,1,2,0,2,2.0,0,0.0,1.5,0,,1,50.0,0,56.2,,BoylNi00
471,Garrett Bradbury,26,MIN,C,13,13,1,1,21,1,-3,-3.0,24,24.0,-3.0,0,,0,0.0,0,118.7,,BradGa00
472,Gary Brightwell,22,NYG,RB,13,0,1,1,6,0,1,1.0,5,5.0,1.0,0,,0,0.0,0,91.7,,BrigGa00
473,Keke Coutee,24,IND,WR,2,0,1,1,5,0,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5,,CoutKe00
474,Darrell Daniels,27,ARI,TE,15,4,4,1,0,0,-1,-1.0,1,1.0,5.5,0,,1,25.0,0,39.6,,DaniDa02
475,Frank Darby,24,ATL,WR,10,0,4,1,14,1,3,3.0,11,11.0,20.8,1,1.0,1,25.0,0,41.7,,DarbFr00
476,Davion Davis,25,HOU,WR,2,1,3,1,17,1,4,4.0,13,13.0,5.7,0,,0,0.0,1,13.9,,DaviDa03
477,Wayne Gallman,27,ATL,RB,6,0,3,1,21,1,1,1.0,20,20.0,1.7,0,,0,0.0,0,59.0,,GallWa00
478,Marvin Hall,28,ATL,WR,2,0,1,1,10,1,5,5.0,5,5.0,5.0,0,,0,0.0,0,108.3,,HallMa02
479,Taylor Heinicke,28,WAS,QB,16,15,1,1,-2,0,-4,-4.0,2,2.0,-4.0,0,,0,0.0,0,79.2,,HeinTa00
480,Daniel Helm,26,LVR,TE,9,1,2,1,-1,0,-3,-3.0,2,2.0,0.5,0,,0,0.0,0,56.2,,HelmDa01
481,Kylin Hill,23,GNB,RB,8,0,2,1,5,0,-2,-2.0,7,7.0,1.5,0,,0,0.0,0,56.2,,HillKy00
482,Amani Hooker,23,TEN,FS,12,12,1,1,6,1,4,4.0,2,2.0,4.0,0,,0,0.0,0,91.7,,HookAm00
483,Brycen Hopkins,24,LAR,TE,5,0,1,1,9,1,3,3.0,6,6.0,3.0,0,,0,0.0,0,104.2,,HopkBr01
484,Andy Isabella,25,ARI,WR,8,0,1,1,13,1,6,6.0,7,7.0,6.0,0,,0,0.0,0,118.7,,IsabAn00
485,Lane Johnson,31,PHI,RT,13,13,1,1,5,1,5,5.0,0,0.0,5.0,0,,0,0.0,0,127.1,AP-2,JohnLa01
486,Daniel Jones,24,NYG,QB,11,11,1,1,16,1,13,13.0,3,3.0,13.0,0,,0,0.0,0,118.7,,JoneDa05
487,Tommylee Lewis,29,MIA,WR,2,0,2,1,7,1,-4,-4.0,11,11.0,3.0,0,,0,0.0,0,58.3,,LewiTo00
488,Drew Lock,25,DEN,QB,6,3,1,1,1,0,-5,-5.0,6,6.0,-5.0,0,,0,0.0,0,79.2,,LockDr00
489,Hunter Long,23,MIA,TE,7,2,3,1,8,0,4,4.0,4,4.0,3.3,0,,0,0.0,1,2.8,,LongHu00
490,Conor McDermott,29,NYJ,T,6,3,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7,,McDeCo00
491,Anthony McFarland Jr.,23,PIT,RB,2,0,1,1,11,1,0,0.0,11,11.0,0.0,0,,0,0.0,0,112.5,,McFaAn00
492,Kirk Merritt,24,MIA,WR,2,0,3,1,13,1,7,7.0,6,6.0,18.7,0,,1,33.3,0,47.9,,MerrKi00
493,Johnny Mundt,27,LAR,TE,6,0,1,1,9,1,7,7.0,2,2.0,7.0,0,,0,0.0,0,104.2,,MundJo00
494,Ryan Nall,26,CHI,RB,9,0,1,1,4,0,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3,,NallRy00
495,Devine Ozigbo,25,NOR,RB,2,0,1,1,7,1,4,4.0,3,3.0,4.0,0,,0,0.0,0,95.8,,OzigDe01
496,Danny Pinter,25,IND,G,16,3,1,1,2,1,2,2.0,0,0.0,2.0,0,,0,0.0,0,118.7,,PintDa00
497,Bobby Price,23,DET,DB,15,2,1,1,17,1,9,9.0,8,8.0,9.0,0,,0,0.0,0,118.7,,PricBo00
498,Mike Remmers,32,KAN,T,4,2,1,1,-2,0,0,0.0,-2,-2.0,0.0,0,,0,0.0,0,79.2,,RemmMi00
499,Andre Roberts,33,HOU,WR,6,0,2,1,35,1,19,19.0,16,16.0,14.5,0,,0,0.0,1,56.2,AP-2,RobeAn00
500,Aaron Rodgers,38,GNB,QB,16,16,1,1,-4,0,-4,-4.0,0,0.0,-4.0,0,,0,0.0,0,79.2,PBAP-1AP MVP-1AP OPoY-4,RodgAa00
501,Larry Rountree,22,LAC,RB,12,0,2,1,-1,0,-1,-1.0,0,0.0,-0.5,0,,1,50.0,0,56.2,,RounLa00
502,Diontae Spencer,29,DEN,WR,15,0,4,1,-3,0,-3,-3.0,0,0.0,2.3,0,,0,0.0,0,39.6,,SpenDi00
503,Terence Steele,24,DAL,RT/LT,16,13,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7,,SteeTe01
504,Andrew Thomas,22,NYG,LT,13,13,1,1,2,1,2,2.0,0,0.0,2.0,0,,0,0.0,0,118.7,,ThomAn02
505,Eric Tomlinson,29,BAL,TE,17,7,1,1,7,0,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8,,TomlEr01
506,Kevin White,29,NOR,WR,6,1,5,1,38,1,29,29.0,9,9.0,24.4,0,,1,20.0,0,58.7,,WhitKe00
507,Christian Wilkins,26,MIA,RDE,17,17,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7,,WilkCh00
508,Seth Williams,21,DEN,WR,2,1,1,1,34,1,30,30.0,4,4.0,30.0,0,,0,0.0,0,118.7,,WillSe00
509,Trayveon Williams,24,CIN,RB,5,0,2,1,4,0,-7,-7.0,11,11.0,-3.5,1,1.0,0,0.0,0,56.2,,WillTr06
510,Easop Winston,25,NOR,WR,3,1,1,1,5,0,-4,-4.0,9,9.0,-4.0,0,,0,0.0,0,87.5,,WinsEa00
511,Deon Yelder,26,TAM,TE,5,0,1,1,0,0,-2,-2.0,2,2.0,-2.0,0,,0,0.0,0,79.2,,YeldDe00
512,Rodney Adams,27,CHI,WR,1,0,1,0,0,0,0,,0,,15.0,0,,1,100.0,0,39.6,,AdamRo01
513,Geronimo Allison,27,DET,WR,3,1,2,0,0,0,0,,0,,10.0,0,,0,0.0,0,39.6,,AlliGe01
514,Travis Benjamin,32,SFO,WR,10,0,5,0,0,0,0,,0,,28.2,0,,0,0.0,2,0.0,,BenjTr00
515,Darius Bradwell,24,LAC,FB,2,0,1,0,0,0,0,,0,,1.0,0,,1,100.0,0,39.6,,BradDa00
516,John Brown,31,2TM,WR,4,0,3,0,0,0,0,,0,,31.0,0,,0,0.0,1,0.0,,BrowJo02
516,John Brown,31,DEN,WR,2,0,1,0,0,0,0,,0,,31.0,0,,0,0.0,1,0.0,,BrowJo02
516,John Brown,31,JAX,WR,2,0,2,0,0,0,0,,0,,31.0,0,,0,0.0,0,39.6,,BrowJo02
517,Tevaughn Campbell,28,LAC,RCB,16,7,1,0,0,0,0,,0,,10.0,0,,0,0.0,0,39.6,,CampTe00
518,Tyrie Cleveland,24,DEN,WR,7,0,1,0,0,0,0,,0,,5.0,0,,0,0.0,0,39.6,,ClevTy00
519,Isaiah Coulter,23,CHI,WR,3,0,1,0,0,0,0,,0,,22.0,0,,0,0.0,0,39.6,,CoulIs00
520,Keion Crossen,25,NYG,DB,16,0,1,0,0,0,0,,0,,13.0,0,,0,0.0,0,39.6,,CrosKe00
521,Dion Dawkins,27,BUF,LT,16,15,1,0,0,0,0,,0,,1.0,0,,0,0.0,0,39.6,PB,DawkDi00
522,Ben Ellefson,25,MIN,TE,5,0,1,0,0,0,0,,0,,7.0,0,,1,100.0,0,39.6,,ElleBe00
523,Jason Huntley,23,PHI,RB,1,0,1,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6,,HuntJa01
524,Jalen Hurts,23,PHI,QB,15,15,1,0,0,0,0,,0,,3.0,0,,0,0.0,0,39.6,,HurtJa00
525,Baker Mayfield,26,CLE,QB,14,14,0,0,11,0,11,,0,,,0,,0,,0,,,MayfBa00
526,Codey McElroy,29,TAM,TE,2,0,1,0,0,0,0,,0,,11.0,0,,0,0.0,0,39.6,,McElCo00
527,David Moore,26,DEN,WR,2,0,2,0,0,0,0,,0,,14.0,0,,0,0.0,0,39.6,,MoorDa03
528,Kyler Murray,24,ARI,QB,14,14,0,0,7,0,7,,0,,,0,,0,,0,,PB,MurrKy00
529,Matt Nelson,26,DET,RT,13,11,1,0,0,0,0,,0,,6.0,0,,0,0.0,0,39.6,,NelsMa00
530,Giovanni Ricci,25,CAR,FB,16,1,2,0,0,0,0,,0,,11.5,0,,0,0.0,0,39.6,,RiccGi00
531,Mekhi Sargent,24,JAX,RB,1,0,1,0,0,0,0,,0,,-4.0,0,,1,100.0,0,39.6,,SargMe00
532,Devin Smith,29,JAX,WR,4,0,1,0,0,0,0,,0,,19.0,0,,0,0.0,1,0.0,,SmitDe04
533,Vyncint Smith,25,NYJ,WR,2,0,1,0,0,0,0,,0,,18.0,0,,0,0.0,0,39.6,,SmitVy00
534,Stephen Sullivan,25,CAR,TE,3,0,1,0,0,0,0,,0,,-2.0,0,,1,100.0,0,39.6,,SullSt00
535,Colin Thompson,28,CAR,TE,11,2,1,0,0,0,0,,0,,5.0,0,,0,0.0,0,39.6,,ThomCo03
536,Trent Williams,33,SFO,LT,15,15,1,0,0,0,0,,0,,1.0,0,,0,0.0,0,39.6,PBAP-1,WillTr21
537,Zach Wilson,22,NYJ,QB,13,13,1,0,0,0,0,,0,,8.0,0,,0,0.0,0,39.6,,WilsZa00
