Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,Player-additional
181,JT Shrout,Tennessee,SEC,4,24,42,57.1,315,4,9.5,3,7.1,7.5,6.19,13.1,78.8,137.3,,jt-shrout-1
182,Keon Howard*,Tulane,American,6,25,58,43.1,314,1,1.7,1,1.7,5.4,4.98,12.6,52.3,90.8,,keon-howard-1
183,K.J. Jefferson,Arkansas,SEC,5,20,41,48.8,295,3,7.3,0,0.0,7.2,8.66,14.8,59.0,133.4,,kj-jefferson-1
184,JaCobian Morgan,Syracuse,ACC,4,31,49,63.3,285,2,4.1,2,4.1,5.8,4.80,9.2,71.3,117.4,,jacobian-morgan-1
185,Max Bortenschlager,Florida International,CUSA,5,22,48,45.8,284,2,4.2,1,2.1,5.9,5.81,12.9,56.8,105.1,,max-bortenschlager-1
186,Fred Payton*,Coastal Carolina,Sun Belt,9,18,36,50.0,283,3,8.3,2,5.6,7.9,7.03,15.7,31.4,132.4,,fred-payton-1
187,Josh Adkins*,UTSA,CUSA,5,18,33,54.5,270,1,3.0,0,0.0,8.2,8.79,15.0,54.0,133.3,,josh-adkins-1
188,Davis Brin*,Tulsa,American,2,19,29,65.5,268,2,6.9,0,0.0,9.2,10.62,14.1,134.0,165.9,,davis-brin-1
189,Baylor Romney*,BYU,Ind,7,24,35,68.6,261,1,2.9,1,2.9,7.5,6.74,10.9,37.3,134.9,,baylor-romney-1
190,Calvin Brownholtz,UTEP,CUSA,8,18,37,48.6,255,2,5.4,4,10.8,6.9,3.11,14.2,31.9,102.8,,calvin-brownholtz-1
191,Michael Kern*,Wake Forest,ACC,5,12,24,50.0,253,0,0.0,0,0.0,10.5,10.54,21.1,50.6,138.6,,michael-kern-1
192,Stone Norton,Florida International,CUSA,5,25,52,48.1,252,3,5.8,0,0.0,4.8,6.00,10.1,50.4,107.8,,stone-norton-1
193,Isaiah Chavez,New Mexico,MWC,3,19,28,67.9,251,2,7.1,0,0.0,9.0,10.39,13.2,83.7,166.7,,isaiah-chavez-1
194,Re-al Mitchell,Temple,American,3,26,52,50.0,233,1,1.9,2,3.8,4.5,3.13,9.0,77.7,86.3,,re-al-mitchell-1
195,Trad Beatty,Temple,American,2,17,27,63.0,230,1,3.7,1,3.7,8.5,7.59,13.5,115.0,139.3,,trad-beatty-1
196,Casey Thompson*,Texas,Big 12,3,12,17,70.6,225,6,35.3,0,0.0,13.2,20.29,18.8,75.0,298.2,,casey-thompson-1
197,Jovoni Johnson,Rice,CUSA,4,27,37,73.0,225,1,2.7,0,0.0,6.1,6.62,8.3,56.3,133.0,,jovoni-johnson-1
198,Emory Jones*,Florida,SEC,9,18,32,56.3,221,2,6.3,1,3.1,6.9,6.75,12.3,24.6,128.6,,emory-jones-1
199,Chubba Purdy,Florida State,ACC,3,27,53,50.9,219,2,3.8,1,1.9,4.1,4.04,8.1,73.0,94.3,,chubba-purdy-1
200,Eric Najarian,Maryland,Big Ten,1,12,23,52.2,218,2,8.7,0,0.0,9.5,11.22,18.2,218.0,160.5,,eric-najarian-1
201,Christian Anderson*,Army,Ind,7,20,47,42.6,215,1,2.1,4,8.5,4.6,1.17,10.8,30.7,71.0,,christian-anderson-2
202,Garrett Dzuro,Massachusetts,Ind,3,15,36,41.7,215,0,0.0,2,5.6,6.0,3.47,14.3,71.7,80.7,,garrett-dzuro-1
203,Nick Nash*,San Jose State,MWC,8,20,34,58.8,213,2,5.9,2,5.9,6.3,4.79,10.7,26.6,119.1,,nick-nash-1
204,Todd Centeio,Colorado State,MWC,3,14,36,38.9,207,1,2.8,1,2.8,5.8,5.06,14.8,69.0,90.8,,todd-centeio-1
205,Chris Ferguson*,Liberty,Ind,6,19,37,51.4,197,4,10.8,0,0.0,5.3,7.49,10.4,32.8,131.8,,chris-ferguson-3
206,Shawn Robinson,Missouri,SEC,5,20,29,69.0,185,1,3.4,0,0.0,6.4,7.07,9.3,37.0,133.9,,shawn-robinson-2
207,Lucas Johnson,San Diego State,MWC,3,14,24,58.3,184,1,4.2,0,0.0,7.7,8.50,13.1,61.3,136.5,,lucas-johnson-2
208,Cade Fennegan,Boise State,MWC,3,15,28,53.6,182,2,7.1,1,3.6,6.5,6.32,12.1,60.7,124.6,,cade-fennegan-1
209,Matthew Downing,Texas Christian,Big 12,4,17,30,56.7,168,1,3.3,1,3.3,5.6,4.77,9.9,42.0,108.0,,matthew-downing-1
210,Will Koch,Massachusetts,Ind,3,24,40,60.0,166,1,2.5,1,2.5,4.2,3.53,6.9,55.3,98.1,,will-koch-1
211,Anthony Brown*,Oregon,Pac-12,2,15,23,65.2,164,2,8.7,0,0.0,7.1,8.87,10.9,82.0,153.8,,anthony-brown-11
212,Austin Kendall*,West Virginia,Big 12,2,11,23,47.8,164,2,8.7,0,0.0,7.1,8.87,14.9,82.0,136.4,,austin-kendall-1
213,Gunnar Holmberg,Duke,ACC,6,18,25,72.0,161,0,0.0,2,8.0,6.4,2.84,8.9,26.8,110.1,,gunnar-holmberg-1
214,Justin Rogers,Nevada-Las Vegas,MWC,3,14,22,63.6,161,1,4.5,0,0.0,7.3,8.23,11.5,53.7,140.1,,justin-rogers-3
215,Justin Tomlin*,Georgia Southern,Sun Belt,8,11,25,44.0,161,0,0.0,3,12.0,6.4,1.04,14.6,20.1,74.1,,justin-tomlin-1
216,Bryce Young*,Alabama,SEC,8,13,22,59.1,156,1,4.5,0,0.0,7.1,8.00,12.0,19.5,133.7,,bryce-young-1
217,Jemel Jones*,Army,Ind,5,9,19,47.4,156,2,10.5,2,10.5,8.2,5.58,17.3,31.2,130.0,,jemel-jones-1
218,Jack West,Stanford,Pac-12,1,13,19,68.4,154,0,0.0,0,0.0,8.1,8.11,11.8,154.0,136.5,,jack-west-4
219,Drew Lisk,Utah,Pac-12,1,15,26,57.7,152,0,0.0,0,0.0,5.8,5.85,10.1,152.0,106.8,,drew-lisk-1
220,Doug Brumfield,Nevada-Las Vegas,MWC,2,9,21,42.9,151,0,0.0,0,0.0,7.2,7.19,16.8,75.5,103.3,,doug-brumfield-1
221,Tanner McGee,South Alabama,Sun Belt,2,6,8,75.0,145,2,25.0,0,0.0,18.1,23.13,24.2,72.5,309.8,,tanner-mcgee-1
222,Ben Finley*,North Carolina State,ACC,1,13,20,65.0,143,1,5.0,2,10.0,7.2,3.65,11.0,143.0,121.6,,ben-finley-1
223,Miller Mosley*,Georgia Southern,Sun Belt,4,6,15,40.0,131,1,6.7,2,13.3,8.7,4.07,21.8,32.8,108.7,,miller-mosley-1
224,Tate Rodemaker,Florida State,ACC,4,17,29,58.6,130,0,0.0,3,10.3,4.5,-0.17,7.6,32.5,75.6,,tate-rodemaker-1
225,Hunter Dekkers*,Iowa State,Big 12,3,5,7,71.4,118,1,14.3,0,0.0,16.9,19.71,23.6,39.3,260.2,,hunter-dekkers-1
226,Ben Wooldridge,Fresno State,MWC,2,8,16,50.0,117,0,0.0,0,0.0,7.3,7.31,14.6,58.5,111.4,,ben-wooldridge-1
227,Collin Schlee,Kent State,MAC,3,7,13,53.8,113,2,15.4,0,0.0,8.7,11.77,16.1,37.7,177.6,,collin-schlee-1
228,Joey Gatewood*,Kentucky,SEC,7,17,35,48.6,109,0,0.0,1,2.9,3.1,1.83,6.4,15.6,69.0,,joey-gatewood-1
229,Cade Ballard*,Army,Ind,3,2,4,50.0,106,1,25.0,0,0.0,26.5,31.50,53.0,35.3,355.1,,cade-ballard-1
230,Mason Garcia,East Carolina,American,3,10,23,43.5,104,0,0.0,0,0.0,4.5,4.52,10.4,34.7,81.5,,mason-garcia-1
231,Cammon Cooper,Washington State,Pac-12,2,11,16,68.8,99,0,0.0,0,0.0,6.2,6.19,9.0,49.5,120.7,,cammon-cooper-1
232,Connor Genal,New Mexico,MWC,2,11,18,61.1,98,0,0.0,2,11.1,5.4,0.44,8.9,49.0,84.6,,connor-genal-1
233,Brendon Lewis*,Colorado,Pac-12,1,6,10,60.0,95,0,0.0,0,0.0,9.5,9.50,15.8,95.0,139.8,,brendon-lewis-1
234,Kamal Gray,Temple,American,1,10,21,47.6,95,0,0.0,2,9.5,4.5,0.24,9.5,95.0,66.6,,kamal-gray-1
235,Kalil Pimpleton,Central Michigan,MAC,6,4,7,57.1,94,1,14.3,0,0.0,13.4,16.29,23.5,15.7,217.1,,kalil-pimpleton-1
236,Quincy Patterson,Virginia Tech,ACC,3,7,10,70.0,93,2,20.0,0,0.0,9.3,13.30,13.3,31.0,214.1,,quincy-patterson-1
237,Johnny Langan,Rutgers,Big Ten,9,10,13,76.9,92,2,15.4,1,7.7,7.1,6.69,9.2,10.2,171.8,,johnny-langan-1
238,Katravis Marsh,South Florida,American,4,14,31,45.2,92,0,0.0,3,9.7,3.0,-1.39,6.6,23.0,50.7,,katravis-marsh-1
239,Lance Legendre,Maryland,Big Ten,3,11,14,78.6,91,0,0.0,2,14.3,6.5,0.07,8.3,30.3,104.6,,lance-legendre-1
240,Ben Bryant*,Cincinnati,American,8,11,14,78.6,90,1,7.1,0,0.0,6.4,7.86,8.2,11.3,156.1,,ben-bryant-1
241,D'Wan Mathis*,Georgia,SEC,4,12,30,40.0,89,1,3.3,3,10.0,3.0,-0.87,7.4,22.3,55.9,,dwan-mathis-1
242,James Graham,Georgia Tech,ACC,2,6,13,46.2,85,0,0.0,0,0.0,6.5,6.54,14.2,42.5,101.1,,james-graham-1
243,Kaylan Wiggins,Florida International,CUSA,3,11,30,36.7,81,0,0.0,1,3.3,2.7,1.20,7.4,27.0,52.7,,kaylan-wiggins-1
244,JD Head*,Louisiana Tech,CUSA,2,9,14,64.3,78,0,0.0,1,7.1,5.6,2.36,8.7,39.0,96.8,,jd-head-1
245,Hunter Helms*,Clemson,ACC,3,9,12,75.0,77,2,16.7,0,0.0,6.4,9.75,8.6,25.7,183.9,,hunter-helms-1
246,Johnathan Bennett*,Liberty,Ind,4,4,5,80.0,77,1,20.0,1,20.0,15.4,10.40,19.3,19.3,235.4,,johnathan-bennett-1
247,Ethan Bullock*,Oklahoma State,Big 12,2,11,20,55.0,74,0,0.0,1,5.0,3.7,1.45,6.7,37.0,76.1,,ethan-bullock-1
248,Jordan Weeks*,UTSA,CUSA,2,9,27,33.3,74,0,0.0,1,3.7,2.7,1.07,8.2,37.0,48.9,,jordan-weeks-1
249,Chase Cunningham,Middle Tennessee State,CUSA,3,9,17,52.9,73,0,0.0,2,11.8,4.3,-1.00,8.1,24.3,65.5,,chase-cunningham-1
250,Brady Cook,Missouri,SEC,3,6,7,85.7,72,1,14.3,0,0.0,10.3,13.14,12.0,24.0,219.3,,brady-cook-1
251,Knox Kadum,Virginia Tech,ACC,1,4,6,66.7,68,0,0.0,0,0.0,11.3,11.33,17.0,68.0,161.9,,knox-kadum-1
252,John Rhys Plumlee*,Ole Miss,SEC,7,5,7,71.4,65,1,14.3,0,0.0,9.3,12.14,13.0,9.3,196.6,,john-rhys-plumlee-1
253,Ben Gulbranson,Oregon State,Pac-12,1,6,9,66.7,64,1,11.1,0,0.0,7.1,9.33,10.7,64.0,163.1,,ben-gulbranson-1
254,Tanner McKee,Stanford,Pac-12,1,3,7,42.9,62,0,0.0,0,0.0,8.9,8.86,20.7,62.0,117.3,,tanner-mckee-1
255,Weston Eget,New Mexico State,Ind,1,6,8,75.0,61,1,12.5,0,0.0,7.6,10.13,10.2,61.0,180.3,,weston-eget-1
256,Seth Boomer*,Tulsa,American,2,7,13,53.8,60,0,0.0,1,7.7,4.6,1.15,8.6,30.0,77.2,,seth-boomer-1
257,Haynes King*,Texas A&M,SEC,2,2,4,50.0,59,1,25.0,1,25.0,14.8,8.50,29.5,29.5,206.4,,haynes-king-1
258,Logan Holgorsen*,Houston,American,4,4,9,44.4,57,0,0.0,0,0.0,6.3,6.33,14.3,14.3,97.6,,logan-holgorsen-1
259,Mitch Griffis*,Wake Forest,ACC,4,4,13,30.8,56,1,7.7,0,0.0,4.3,5.85,14.0,14.0,92.3,,mitch-griffis-1
260,Tyler Page,SMU,American,9,1,3,33.3,55,0,0.0,0,0.0,18.3,18.33,55.0,6.1,187.3,,tyler-page-1
261,Tyler Page,SMU,American,9,1,3,33.3,55,0,0.0,0,0.0,18.3,18.33,55.0,6.1,187.3,,tyler-page-2
262,T.J. Deshields,Akron,MAC,2,7,16,43.8,54,0,0.0,1,6.3,3.4,0.56,7.7,27.0,59.6,,tj-deshields-1
263,Tyjon Lindsey,Oregon State,Pac-12,6,2,2,100.0,54,1,50.0,0,0.0,27.0,37.00,27.0,9.0,491.8,,tyjon-lindsey-1
264,Nick Ast,Kansas State,Big 12,3,7,14,50.0,53,0,0.0,0,0.0,3.8,3.79,7.6,17.7,81.8,,nick-ast-1
265,Tyhier Tyler*,Army,Ind,7,2,4,50.0,53,0,0.0,0,0.0,13.3,13.25,26.5,7.6,161.3,,tyhier-tyler-1
266,Rhett Rodriguez,Arizona,Pac-12,1,7,16,43.8,52,0,0.0,2,12.5,3.3,-2.38,7.4,52.0,46.1,,rhett-rodriguez-1
267,Ricky Pearsall,Arizona State,Pac-12,4,1,1,100.0,52,0,0.0,0,0.0,52.0,52.00,52.0,13.0,536.8,,ricky-pearsall-1
268,Mike Wright,Vanderbilt,SEC,6,6,10,60.0,51,1,10.0,1,10.0,5.1,2.60,8.5,8.5,115.8,,mike-wright-8
269,Kason Martin*,North Texas,CUSA,5,5,6,83.3,49,1,16.7,0,0.0,8.2,11.50,9.8,9.8,206.9,,kason-martin-1
270,Armani Rogers,Ohio,MAC,3,5,9,55.6,48,1,11.1,0,0.0,5.3,7.56,9.6,16.0,137.0,,armani-rogers-1
271,Evan Conley,Louisville,ACC,4,4,5,80.0,48,0,0.0,0,0.0,9.6,9.60,12.0,12.0,160.6,,evan-conley-1
272,Jeff Foreman,Arkansas State,Sun Belt,11,1,2,50.0,48,1,50.0,1,50.0,24.0,11.50,48.0,4.4,316.6,,jeff-foreman-1
273,Riley Lees*,Northwestern,Big Ten,9,2,2,100.0,48,0,0.0,0,0.0,24.0,24.00,24.0,5.3,301.6,,riley-lees-1
274,Cameron Rising,Utah,Pac-12,1,3,6,50.0,45,0,0.0,1,16.7,7.5,0.00,15.0,45.0,79.7,,cameron-rising-1
275,Dontario Drummond*,Ole Miss,SEC,10,1,1,100.0,45,0,0.0,0,0.0,45.0,45.00,45.0,4.5,478.0,,dontario-drummond-1
276,Andrew Haidet,Northern Illinois,MAC,4,3,6,50.0,44,1,16.7,0,0.0,7.3,10.67,14.7,11.0,166.6,,andrew-haidet-1
277,Bryson Carroll,New Mexico,MWC,7,2,2,100.0,44,2,100.0,0,0.0,22.0,42.00,22.0,6.3,614.8,,bryson-carroll-1
278,Mike Fallon,Massachusetts,Ind,1,7,12,58.3,41,0,0.0,1,8.3,3.4,-0.33,5.9,41.0,70.4,,mike-fallon-2
279,Beau Allen*,Kentucky,SEC,2,3,7,42.9,40,0,0.0,0,0.0,5.7,5.71,13.3,20.0,90.9,,beau-allen-2
280,Chris Katrenick,Duke,ACC,1,2,3,66.7,40,0,0.0,0,0.0,13.3,13.33,20.0,40.0,178.7,,chris-katrenick-1
281,Cade Fortin,South Florida,American,2,4,8,50.0,39,0,0.0,0,0.0,4.9,4.88,9.8,19.5,91.0,,cade-fortin-1
282,Chandler Morris*,Oklahoma,Big 12,5,3,5,60.0,39,0,0.0,0,0.0,7.8,7.80,13.0,7.8,125.5,,chandler-morris-1
283,Josiah Johnson,Massachusetts,Ind,4,6,9,66.7,39,0,0.0,1,11.1,4.3,-0.67,6.5,9.8,80.8,,josiah-johnson-1
284,Roshauud Paul,Arkansas State,Sun Belt,9,2,2,100.0,39,1,50.0,0,0.0,19.5,29.50,19.5,4.3,428.8,,roshauud-paul-1
285,Elijah Gainey,South Alabama,Sun Belt,10,6,9,66.7,38,0,0.0,0,0.0,4.2,4.22,6.3,3.8,102.1,,elijah-gainey-1
286,Luca Diamont,Duke,ACC,1,5,8,62.5,38,0,0.0,1,12.5,4.8,-0.88,7.6,38.0,77.4,,luca-diamont-1
287,Luke Zban*,Marshall,CUSA,4,6,8,75.0,38,1,12.5,0,0.0,4.8,7.25,6.3,9.5,156.2,,luke-zban-1
288,Warren Bryan,Air Force,MWC,3,3,6,50.0,38,0,0.0,0,0.0,6.3,6.33,12.7,12.7,103.2,,warren-bryan-1
289,Gavin Beerup,Wyoming,MWC,2,2,13,15.4,37,0,0.0,2,15.4,2.8,-4.08,18.5,18.5,8.5,,gavin-beerup-1
290,Branden Mack,Temple,American,7,1,3,33.3,35,0,0.0,0,0.0,11.7,11.67,35.0,5.0,131.3,,branden-mack-1
291,Mike Diliello,Middle Tennessee State,CUSA,1,3,4,75.0,35,1,25.0,0,0.0,8.8,13.75,11.7,35.0,231.0,,mike-diliello-1
292,Tyler Snead,East Carolina,American,9,1,1,100.0,35,1,100.0,0,0.0,35.0,55.00,35.0,3.9,724.0,,tyler-snead-1
293,Gunner Cruz,Washington State,Pac-12,1,5,7,71.4,34,1,14.3,0,0.0,4.9,7.71,6.8,34.0,159.4,,gunner-cruz-1
294,Jacob Huesman*,Appalachian State,Sun Belt,6,3,4,75.0,34,0,0.0,0,0.0,8.5,8.50,11.3,5.7,146.4,,jacob-huesman-1
295,Nash Griffin,Virginia,ACC,10,2,2,100.0,34,0,0.0,0,0.0,17.0,17.00,17.0,3.4,242.8,,nash-griffin-1
296,Rodney Thompson,Northern Illinois,MAC,2,1,2,50.0,34,0,0.0,0,0.0,17.0,17.00,34.0,17.0,192.8,,rodney-thompson-2
297,Ryan Hilinski,South Carolina,SEC,2,4,6,66.7,34,0,0.0,0,0.0,5.7,5.67,8.5,17.0,114.3,,ryan-hilinski-1
298,Paxton Brooks,Tennessee,SEC,10,2,3,66.7,33,0,0.0,0,0.0,11.0,11.00,16.5,3.3,159.1,,paxton-brooks-1
299,Dominique Shoffner,Charlotte,CUSA,4,2,4,50.0,32,2,50.0,0,0.0,8.0,18.00,16.0,8.0,282.2,,dominique-shoffner-1
300,Neil Pau'u*,BYU,Ind,12,2,3,66.7,32,0,0.0,0,0.0,10.7,10.67,16.0,2.7,156.3,,neil-pauu-1
301,Ben Brittain,Air Force,MWC,2,1,1,100.0,31,0,0.0,0,0.0,31.0,31.00,31.0,15.5,360.4,,ben-brittain-1
302,Thayer Thomas*,North Carolina State,ACC,12,1,3,33.3,31,1,33.3,0,0.0,10.3,17.00,31.0,2.6,230.1,,thayer-thomas-1
303,Davis Beville,Pitt,ACC,6,5,10,50.0,30,0,0.0,0,0.0,3.0,3.00,6.0,5.0,75.2,,davis-beville-1
304,Terrance Gipson,SMU,American,4,3,3,100.0,30,0,0.0,0,0.0,10.0,10.00,10.0,7.5,184.0,,terrance-gipson-1
305,Chase Wolf*,Wisconsin,Big Ten,3,6,8,75.0,29,1,12.5,2,25.0,3.6,-5.13,4.8,9.7,96.7,,chase-wolf-1
306,Deon Jackson,Duke,ACC,11,1,1,100.0,29,1,100.0,0,0.0,29.0,49.00,29.0,2.6,673.6,,deon-jackson-1
307,Keke Chism,Missouri,SEC,9,1,1,100.0,29,0,0.0,0,0.0,29.0,29.00,29.0,3.2,343.6,,keke-chism-1
308,Dylan Soehner*,Iowa State,Big 12,11,1,1,100.0,28,0,0.0,0,0.0,28.0,28.00,28.0,2.5,335.2,,dylan-soehner-1
309,Anthony Richardson*,Florida,SEC,4,1,2,50.0,27,1,50.0,1,50.0,13.5,1.00,27.0,6.8,228.4,,anthony-richardson-2
310,Wiley Green,Rice,CUSA,1,2,10,20.0,27,0,0.0,1,10.0,2.7,-1.80,13.5,27.0,22.7,,wiley-green-1
311,Xavier Arline,Navy,American,5,4,12,33.3,27,0,0.0,0,0.0,2.3,2.25,6.8,5.4,52.2,,xavier-arline-1
312,Andy Peters,Boise State,MWC,1,4,8,50.0,26,0,0.0,0,0.0,3.3,3.25,6.5,26.0,77.3,,andy-peters-2
313,Jared Cole,Massachusetts,Ind,4,1,1,100.0,25,0,0.0,0,0.0,25.0,25.00,25.0,6.3,310.0,,jared-cole-1
314,Mikele Colasurdo*,Georgia State,Sun Belt,4,1,3,33.3,25,1,33.3,0,0.0,8.3,15.00,25.0,6.3,213.3,,mikele-colasurdo-1
315,Garrett Greene*,West Virginia,Big 12,2,3,4,75.0,24,0,0.0,0,0.0,6.0,6.00,8.0,12.0,125.4,,garrett-greene-1
316,Thomas MacVittie,Kansas,Big 12,2,6,10,60.0,24,0,0.0,1,10.0,2.4,-2.10,4.0,12.0,60.2,,thomas-macvittie-1
317,Trenton Bourguet,Arizona State,Pac-12,1,1,2,50.0,24,0,0.0,0,0.0,12.0,12.00,24.0,24.0,150.8,,trenton-bourguet-1
318,Kai Kroeger,South Carolina,SEC,10,1,1,100.0,22,0,0.0,0,0.0,22.0,22.00,22.0,2.2,284.8,,kai-kroeger-1
319,Malik Williams*,Appalachian State,Sun Belt,11,1,3,33.3,22,1,33.3,0,0.0,7.3,14.00,22.0,2.0,204.9,,malik-williams-2
320,Matt Robinson,Illinois,Big Ten,2,3,4,75.0,22,0,0.0,0,0.0,5.5,5.50,7.3,11.0,121.2,,matt-robinson-6
321,Bryson Smith*,Houston,American,7,1,1,100.0,21,0,0.0,0,0.0,21.0,21.00,21.0,3.0,276.4,,bryson-smith-1
322,Jai'ave Magalei*,Louisiana,Sun Belt,1,3,4,75.0,20,1,25.0,0,0.0,5.0,10.00,6.7,20.0,199.5,,jaiave-magalei-1
323,Seth Green,Minnesota,Big Ten,7,1,1,100.0,20,0,0.0,0,0.0,20.0,20.00,20.0,2.9,268.0,,seth-green-1
324,Tayvion Robinson,Virginia Tech,ACC,11,1,1,100.0,20,0,0.0,0,0.0,20.0,20.00,20.0,1.8,268.0,,tayvion-robinson-1
325,Jacob Zeno,Baylor,Big 12,1,5,8,62.5,18,0,0.0,0,0.0,2.3,2.25,3.6,18.0,81.4,,jacob-zeno-1
326,Randall St. Felix,South Florida,American,8,1,1,100.0,18,0,0.0,0,0.0,18.0,18.00,18.0,2.3,251.2,,randall-st-felix-1
327,Jawon Pass,Louisville,ACC,3,2,3,66.7,17,0,0.0,0,0.0,5.7,5.67,8.5,5.7,114.3,,jawon-pass-1
328,Nick Patti,Pitt,ACC,2,2,5,40.0,17,0,0.0,0,0.0,3.4,3.40,8.5,8.5,68.6,,nick-patti-3
329,Taisun Phommachanh*,Clemson,ACC,4,5,17,29.4,17,0,0.0,1,5.9,1.0,-1.65,3.4,4.3,26.0,,taisun-phommachanh-1
330,Chritauskie Dove,Missouri,SEC,10,1,1,100.0,16,0,0.0,0,0.0,16.0,16.00,16.0,1.6,234.4,,chritauskie-dove-1
331,Jacolby Criswell*,North Carolina,ACC,6,3,4,75.0,16,0,0.0,1,25.0,4.0,-7.25,5.3,2.7,58.6,,jacolby-criswell-1
332,Jordan Yates,Georgia Tech,ACC,3,4,9,44.4,16,0,0.0,0,0.0,1.8,1.78,4.0,5.3,59.4,,jordan-yates-1
333,Brevin Jordan*,Miami (FL),ACC,8,1,1,100.0,15,0,0.0,0,0.0,15.0,15.00,15.0,1.9,226.0,,brevin-jordan-1
334,Kyle Williams,Nevada-Las Vegas,MWC,6,1,1,100.0,15,0,0.0,0,0.0,15.0,15.00,15.0,2.5,226.0,,kyle-williams-11
335,Maasai Maynor,Navy,American,1,2,3,66.7,14,0,0.0,1,33.3,4.7,-10.33,7.0,14.0,39.2,,maasai-maynor-1
336,Perry Olsen,Navy,American,1,2,4,50.0,14,0,0.0,0,0.0,3.5,3.50,7.0,14.0,79.4,,perry-olsen-1
337,Griffin Fleming,Southern Mississippi,CUSA,9,1,1,100.0,13,0,0.0,0,0.0,13.0,13.00,13.0,1.4,209.2,,griffin-fleming-1
338,Tyler Lytle*,Colorado,Pac-12,2,4,7,57.1,13,0,0.0,0,0.0,1.9,1.86,3.3,6.5,72.7,,tyler-lytle-1
339,Will Spiers*,Clemson,ACC,12,2,3,66.7,13,0,0.0,0,0.0,4.3,4.33,6.5,1.1,103.1,,will-spiers-1
340,Alex Padilla,Iowa,Big Ten,2,1,2,50.0,12,0,0.0,0,0.0,6.0,6.00,12.0,6.0,100.4,,alex-padilla-1
341,Drew Pyne*,Notre Dame,ACC,4,2,3,66.7,12,0,0.0,0,0.0,4.0,4.00,6.0,3.0,100.3,,drew-pyne-1
342,Kadarius Toney*,Florida,SEC,11,1,2,50.0,12,0,0.0,0,0.0,6.0,6.00,12.0,1.1,100.4,,kadarius-toney-1
343,Garret Kahmann,Louisiana-Monroe,Sun Belt,2,2,3,66.7,11,0,0.0,1,33.3,3.7,-11.33,5.5,5.5,30.8,,garret-kahmann-1
344,Garrett Kahmann,Louisiana-Monroe,Sun Belt,2,2,3,66.7,11,0,0.0,1,33.3,3.7,-11.33,5.5,5.5,30.8,,garrett-kahmann-1
345,Jace Ruder*,North Carolina,ACC,3,2,3,66.7,11,0,0.0,0,0.0,3.7,3.67,5.5,3.7,97.5,,jace-ruder-1
346,Matt Myers*,Buffalo,MAC,3,2,2,100.0,11,0,0.0,0,0.0,5.5,5.50,5.5,3.7,146.2,,matt-myers-2
347,Noah Gray,Duke,ACC,10,1,1,100.0,11,0,0.0,0,0.0,11.0,11.00,11.0,1.1,192.4,,noah-gray-1
348,Maurice Bellan*,Army,Ind,7,1,1,100.0,10,0,0.0,0,0.0,10.0,10.00,10.0,1.4,184.0,,maurice-bellan-1
349,Nate Cox*,Nevada,MWC,8,1,2,50.0,10,0,0.0,0,0.0,5.0,5.00,10.0,1.3,92.0,,nate-cox-1
350,Ahmarean Brown,Georgia Tech,ACC,7,1,1,100.0,9,1,100.0,0,0.0,9.0,29.00,9.0,1.3,505.6,,ahmarean-brown-1
351,Brian Maurer,Tennessee,SEC,4,2,6,33.3,9,0,0.0,0,0.0,1.5,1.50,4.5,2.3,45.9,,brian-maurer-1
352,Ira Armstead,Virginia,ACC,4,1,3,33.3,9,0,0.0,0,0.0,3.0,3.00,9.0,2.3,58.5,,ira-armstead-1
353,Jacob Sirmon,Washington,Pac-12,1,1,1,100.0,9,0,0.0,0,0.0,9.0,9.00,9.0,9.0,175.6,,jacob-sirmon-1
354,Amari Rodgers*,Clemson,ACC,12,1,1,100.0,8,0,0.0,0,0.0,8.0,8.00,8.0,0.7,167.2,,amari-rodgers-1
355,Cord Sandberg*,Auburn,SEC,1,1,1,100.0,8,0,0.0,0,0.0,8.0,8.00,8.0,8.0,167.2,,cord-sandberg-1
356,Julon Williams*,UTSA,CUSA,9,1,1,100.0,8,0,0.0,0,0.0,8.0,8.00,8.0,0.9,167.2,,julon-williams-1
357,Brendon Clark*,Notre Dame,ACC,1,1,3,33.3,7,0,0.0,0,0.0,2.3,2.33,7.0,7.0,52.9,,brendon-clark-1
358,Calvin Austin III*,Memphis,American,11,1,1,100.0,7,0,0.0,0,0.0,7.0,7.00,7.0,0.6,158.8,,calvin-austin-iii-1
359,Gerry Bohanon,Baylor,Big 12,2,1,1,100.0,7,0,0.0,0,0.0,7.0,7.00,7.0,3.5,158.8,,gerry-bohanon-1
360,Jarrett Guest*,Coastal Carolina,Sun Belt,1,1,1,100.0,7,0,0.0,0,0.0,7.0,7.00,7.0,7.0,158.8,,jarrett-guest-1
361,Myles Fells,Navy,American,10,1,1,100.0,7,0,0.0,0,0.0,7.0,7.00,7.0,0.7,158.8,,myles-fells-1
362,Westin Elliott*,Louisiana Tech,CUSA,1,1,1,100.0,7,1,100.0,0,0.0,7.0,27.00,7.0,7.0,488.8,,westin-elliott-1
363,Chaton Mobley,Middle Tennessee State,CUSA,9,1,1,100.0,6,0,0.0,0,0.0,6.0,6.00,6.0,0.7,150.4,,chaton-mobley-1
