Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,Player-additional
181,Kody Cook*,Kansas State,Big 12,13,30,66,45.5,447,4,6.1,3,4.5,6.8,5.94,14.9,34.4,113.3,,kody-cook-1
182,Brooks Barden,Charlotte,CUSA,7,49,99,49.5,440,4,4.0,5,5.1,4.4,2.98,9.0,62.9,90.1,,brooks-barden-1
183,Ryker Fyfe*,Nebraska,Big Ten,2,34,55,61.8,440,5,9.1,5,9.1,8.0,5.73,12.9,220.0,140.8,,ryker-fyfe-1
184,Christian Chapman*,San Diego State,MWC,9,29,49,59.2,436,2,4.1,1,2.0,8.9,8.80,15.0,48.4,143.3,,christian-chapman-1
185,Ahmad Bradshaw,Army,Ind,8,23,48,47.9,429,5,10.4,2,4.2,8.9,9.15,18.7,53.6,149.0,,ahmad-bradshaw-2
186,Malik Zaire*,Notre Dame,Ind,2,26,40,65.0,428,4,10.0,0,0.0,10.7,12.70,16.5,214.0,187.9,,malik-zaire-1
187,Marcus McMaryion,Oregon State,Pac-12,7,27,67,40.3,403,1,1.5,3,4.5,6.0,4.30,14.9,57.6,86.8,,marcus-mcmaryion-1
188,Jake Hubenak*,Texas A&M,SEC,6,40,75,53.3,399,3,4.0,1,1.3,5.3,5.52,10.0,66.5,108.6,,jake-hubenak-1
189,Jake Luton,Idaho,Sun Belt,8,49,78,62.8,383,1,1.3,4,5.1,4.9,2.86,7.8,47.9,98.0,,jake-luton-1
190,Troy Flutie,Boston College,ACC,8,24,49,49.0,382,3,6.1,1,2.0,7.8,8.10,15.9,47.8,130.6,,troy-flutie-1
191,Lorenzo Nunez,South Carolina,SEC,8,32,52,61.5,376,3,5.8,3,5.8,7.2,5.79,11.8,47.0,129.8,,lorenzo-nunez-1
192,Michael Birdsong*,Marshall,CUSA,6,43,82,52.4,365,2,2.4,4,4.9,4.5,2.74,8.5,60.8,88.1,,michael-birdsong-1
193,Drew Barker,Kentucky,SEC,5,35,70,50.0,364,1,1.4,2,2.9,5.2,4.20,10.4,72.8,92.7,,drew-barker-1
194,Chris Carter,Army,Ind,2,13,21,61.9,348,2,9.5,2,9.5,16.6,14.19,26.8,174.0,213.5,,chris-carter-7
195,Jack Milas,Ball State,MAC,12,35,67,52.2,343,1,1.5,3,4.5,5.1,3.40,9.8,28.6,91.2,,jack-milas-1
196,Malik Rosier*,Miami (FL),ACC,7,29,57,50.9,338,2,3.5,3,5.3,5.9,4.26,11.7,48.3,101.7,,malik-rosier-1
197,Brandon Dawkins*,Arizona,Pac-12,5,20,38,52.6,334,2,5.3,2,5.3,8.8,7.47,16.7,66.8,133.3,,brandon-dawkins-2
198,Tyler Stehling,Rice,CUSA,6,24,48,50.0,320,1,2.1,2,4.2,6.7,5.21,13.3,53.3,104.5,,tyler-stehling-1
199,Reggie Bell,Eastern Michigan,MAC,7,35,59,59.3,318,2,3.4,3,5.1,5.4,3.78,9.1,45.4,105.6,,reggie-bell-1
200,Tyler Harris,UCF,American,6,26,61,42.6,308,4,6.6,2,3.3,5.0,4.89,11.8,51.3,100.1,,tyler-harris-2
201,Trevor Knight*,Oklahoma,Big 12,6,22,40,55.0,305,2,5.0,2,5.0,7.6,6.38,13.9,50.8,125.6,,trevor-knight-1
202,Chris Johnson*,Baylor,Big 12,9,22,50,44.0,302,3,6.0,3,6.0,6.0,4.54,13.7,33.6,102.5,,chris-johnson-13
203,A.J. Schurr,Army,Ind,7,11,29,37.9,300,3,10.3,4,13.8,10.3,6.21,27.3,42.9,131.4,,aj-schurr-1
204,Davis Webb*,Texas Tech,Big 12,5,22,41,53.7,300,2,4.9,0,0.0,7.3,8.29,13.6,60.0,131.2,,davis-webb-1
205,Chason Virgil,Fresno State,MWC,3,31,56,55.4,298,3,5.4,3,5.4,5.3,3.98,9.6,99.3,107.0,,chason-virgil-1
206,Dallas Tidwell,Troy,Sun Belt,9,25,54,46.3,298,1,1.9,2,3.7,5.5,4.22,11.9,33.1,91.4,,dallas-tidwell-1
207,Greg Windham*,Ohio,MAC,10,19,40,47.5,298,1,2.5,4,10.0,7.5,3.45,15.7,29.8,98.3,,greg-windham-1
208,Cooper Bateman*,Alabama,SEC,15,37,52,71.2,291,1,1.9,2,3.8,5.6,4.25,7.9,19.4,116.8,,cooper-bateman-1
209,Bart Houston*,Wisconsin,Big Ten,7,27,47,57.4,281,3,6.4,2,4.3,6.0,5.34,10.4,40.1,120.2,,bart-houston-1
210,Tim Boyle*,Connecticut,American,10,31,60,51.7,281,0,0.0,2,3.3,4.7,3.18,9.1,28.1,84.3,,tim-boyle-1
211,Taysom Hill*,BYU,Ind,1,21,34,61.8,268,1,2.9,1,2.9,7.9,7.15,12.8,268.0,131.8,,taysom-hill-1
212,Zack Oliver*,Northwestern,Big Ten,6,23,53,43.4,267,1,1.9,4,7.5,5.0,2.02,11.6,44.5,76.8,,zack-oliver-1
213,Tommy Fiedler*,Northern Illinois,MAC,2,21,45,46.7,265,2,4.4,3,6.7,5.9,3.78,12.6,132.5,97.5,,tommy-fiedler-1
214,Jordan Davis,Louisiana,Sun Belt,4,26,41,63.4,256,1,2.4,0,0.0,6.2,6.73,9.8,64.0,123.9,,jordan-davis-5
215,Jeff Smith,Boston College,ACC,9,27,82,32.9,253,2,2.4,3,3.7,3.1,1.93,9.4,28.1,59.6,,jeff-smith-10
216,Coleman Key*,Colorado State,MWC,6,21,44,47.7,251,3,6.8,3,6.8,5.7,4.00,12.0,41.8,104.5,,coleman-key-1
217,Brice Ramsey*,Georgia,SEC,11,21,35,60.0,249,1,2.9,2,5.7,7.1,5.11,11.9,22.6,117.8,,brice-ramsey-1
218,Nick Smith,Wyoming,MWC,5,27,60,45.0,245,2,3.3,1,1.7,4.1,4.00,9.1,49.0,87.0,,nick-smith-4
219,Connor White,Texas State,Sun Belt,5,26,47,55.3,235,1,2.1,2,4.3,5.0,3.51,9.0,47.0,95.8,,connor-white-1
220,Nick Fitzgerald*,Mississippi State,SEC,8,11,14,78.6,235,3,21.4,0,0.0,16.8,21.07,21.4,29.4,290.3,,nick-fitzgerald-2
221,Hayden Rettig,Rutgers,Big Ten,5,14,25,56.0,233,2,8.0,0,0.0,9.3,10.92,16.6,46.6,160.7,,hayden-rettig-1
222,Darius Wade,Boston College,ACC,3,21,42,50.0,232,2,4.8,1,2.4,5.5,5.40,11.0,77.3,107.4,,darius-wade-1
223,Favian Upshaw*,Georgia Southern,Sun Belt,13,19,48,39.6,227,0,0.0,5,10.4,4.7,0.04,11.9,17.5,58.5,,favian-upshaw-1
224,Kendal Thompson*,Utah,Pac-12,4,28,36,77.8,220,1,2.8,1,2.8,6.1,5.42,7.9,55.0,132.7,,kendal-thompson-1
225,Kavika Johnson,UTEP,CUSA,9,27,53,50.9,218,3,5.7,0,0.0,4.1,5.25,8.1,24.2,104.2,,kavika-johnson-1
226,Quinten Dormady*,Tennessee,SEC,6,13,22,59.1,209,1,4.5,0,0.0,9.5,10.41,16.1,34.8,153.9,,quinten-dormady-1
227,Darrel Colbert,SMU,American,7,15,21,71.4,203,1,4.8,0,0.0,9.7,10.62,13.5,29.0,168.3,,darrel-colbert-1
228,Gus Ragland,Miami (OH),MAC,11,20,29,69.0,196,3,10.3,0,0.0,6.8,8.83,9.8,17.8,159.9,,gus-ragland-1
229,Reggie Bonnafon*,Louisville,ACC,10,14,24,58.3,192,2,8.3,1,4.2,8.0,7.79,13.7,19.2,144.7,,reggie-bonnafon-1
230,Tom Flacco*,Western Michigan,MAC,7,10,12,83.3,188,1,8.3,0,0.0,15.7,17.33,18.8,26.9,242.4,,tom-flacco-1
231,Trace McSorley*,Penn State,Big Ten,7,20,40,50.0,185,2,5.0,0,0.0,4.6,5.63,9.3,26.4,105.4,,trace-mcsorley-1
232,Clay Holgorsen*,Memphis,American,4,14,20,70.0,177,1,5.0,1,5.0,8.9,7.60,12.6,44.3,150.8,,clay-holgorsen-1
233,Nick Schuessler*,Clemson,ACC,5,13,23,56.5,177,0,0.0,1,4.3,7.7,5.74,13.6,35.4,112.5,,nick-schuessler-1
234,Steven Bench*,South Florida,American,8,14,22,63.6,177,2,9.1,1,4.5,8.0,7.82,12.6,22.1,152.1,,steven-bench-1
235,James Knapke*,Bowling Green,MAC,13,14,20,70.0,173,1,5.0,0,0.0,8.7,9.65,12.4,13.3,159.2,,james-knapke-1
236,Ross Comis,Massachusetts,MAC,6,15,21,71.4,171,2,9.5,0,0.0,8.1,10.05,11.4,28.5,171.3,,ross-comis-1
237,Zander Diamont*,Indiana,Big Ten,2,15,31,48.4,166,0,0.0,0,0.0,5.4,5.35,11.1,83.0,93.4,,zander-diamont-1
238,Connor Mitch,South Carolina,SEC,2,13,29,44.8,165,1,3.4,0,0.0,5.7,6.38,12.7,82.5,104.0,,connor-mitch-1
239,Chase Forrest*,California,Pac-12,3,10,18,55.6,162,1,5.6,1,5.6,9.0,7.61,16.2,54.0,138.4,,chase-forrest-1
240,Chayce Crouch,Illinois,Big Ten,10,15,34,44.1,160,2,5.9,1,2.9,4.7,4.56,10.7,16.0,97.2,,chayce-crouch-1
241,Dontreal Pruitt,Troy,Sun Belt,9,20,31,64.5,160,0,0.0,2,6.5,5.2,2.26,8.0,17.8,95.0,,dontreal-pruitt-1
242,Ford Childress,Fresno State,MWC,2,19,34,55.9,159,2,5.9,2,5.9,4.7,3.21,8.4,79.5,102.8,,ford-childress-1
243,Devin Powell,Tulane,American,5,16,36,44.4,157,1,2.8,0,0.0,4.4,4.92,9.8,31.4,90.2,,devin-powell-1
244,Tra'Von Chapman*,Akron,MAC,4,10,35,28.6,157,1,2.9,1,2.9,4.5,3.77,15.7,39.3,70.0,,travon-chapman-1
245,Foster Sawyer*,Texas Christian,Big 12,5,11,27,40.7,155,2,7.4,3,11.1,5.7,2.22,14.1,31.0,91.2,,foster-sawyer-1
246,Faton Bauta*,Georgia,SEC,12,15,33,45.5,154,0,0.0,4,12.1,4.7,-0.79,10.3,12.8,60.4,,faton-bauta-1
247,Nate Romine*,Air Force,MWC,3,7,18,38.9,143,2,11.1,1,5.6,7.9,7.67,20.4,47.7,131.2,,nate-romine-1
248,Ryan Higgins*,Louisiana Tech,CUSA,7,15,25,60.0,138,1,4.0,3,12.0,5.5,0.92,9.2,19.7,95.6,,ryan-higgins-1
249,Beau Hoge*,BYU,Ind,3,10,17,58.8,137,1,5.9,1,5.9,8.1,6.59,13.7,45.7,134.2,,beau-hoge-1
250,Kyle Pohl*,Akron,MAC,5,11,27,40.7,135,0,0.0,0,0.0,5.0,5.00,12.3,27.0,82.7,,kyle-pohl-1
251,Laquon Treadwell*,Ole Miss,SEC,13,3,3,100.0,134,1,33.3,0,0.0,44.7,51.33,44.7,10.3,585.2,,laquon-treadwell-1
252,Tyler O'Connor*,Michigan State,Big Ten,6,13,24,54.2,133,2,8.3,1,4.2,5.5,5.33,10.2,22.2,119.9,,tyler-oconnor-1
253,Deondre Ford,Kansas,Big 12,2,11,23,47.8,132,0,0.0,1,4.3,5.7,3.78,12.0,66.0,87.3,,deondre-ford-1
254,Trey Anderson,Florida International,CUSA,7,5,20,25.0,132,1,5.0,0,0.0,6.6,7.60,26.4,18.9,96.9,,trey-anderson-1
255,Adam Schulz*,Houston,American,2,7,13,53.8,129,0,0.0,0,0.0,9.9,9.92,18.4,64.5,137.2,,adam-schulz-1
256,Jalen Greene*,USC,Pac-12,14,3,4,75.0,127,1,25.0,0,0.0,31.8,36.75,42.3,9.1,424.2,,jalen-greene-1
257,K.J. Carta-Samuels*,Washington,Pac-12,8,10,24,41.7,124,0,0.0,1,4.2,5.2,3.29,12.4,15.5,76.7,,kj-carta-samuels-1
258,William Crest*,West Virginia,Big 12,10,11,25,44.0,124,0,0.0,1,4.0,5.0,3.16,11.3,12.4,77.7,,william-crest-1
259,Jordan Gehrke,Colorado,Pac-12,3,12,24,50.0,116,1,4.2,1,4.2,4.8,3.79,9.7,38.7,96.0,,jordan-gehrke-1
260,Daxx Garman,Maryland,Big Ten,2,6,18,33.3,115,1,5.6,1,5.6,6.4,5.00,19.2,57.5,94.2,,daxx-garman-1
261,Thomas Stuart*,Boise State,MWC,9,12,18,66.7,114,1,5.6,0,0.0,6.3,7.44,9.5,12.7,138.2,,thomas-stuart-1
262,Max Browne*,USC,Pac-12,3,8,12,66.7,113,0,0.0,0,0.0,9.4,9.42,14.1,37.7,145.8,,max-browne-1
263,Chad Voytik*,Pitt,ACC,7,16,24,66.7,112,1,4.2,1,4.2,4.7,3.63,7.0,16.0,111.3,,chad-voytik-1
264,Tyler Matthews*,Southern Mississippi,CUSA,5,5,7,71.4,112,1,14.3,0,0.0,16.0,18.86,22.4,22.4,253.0,,tyler-matthews-1
265,J.P. Caruso*,Appalachian State,Sun Belt,5,8,12,66.7,109,2,16.7,0,0.0,9.1,12.42,13.6,21.8,198.0,,jp-caruso-1
266,Dallas Davis,South Alabama,Sun Belt,6,11,23,47.8,108,1,4.3,1,4.3,4.7,3.61,9.8,18.0,92.9,,dallas-davis-2
267,Brian Williams,Louisiana-Monroe,Sun Belt,6,5,10,50.0,101,3,30.0,1,10.0,10.1,11.60,20.2,16.8,213.8,,brian-williams-14
268,Josh Greer,North Texas,CUSA,4,8,23,34.8,97,0,0.0,2,8.7,4.2,0.30,12.1,24.3,52.8,,josh-greer-1
269,Ryan Buchanan*,Ole Miss,SEC,12,8,13,61.5,96,2,15.4,1,7.7,7.4,7.00,12.0,8.0,159.0,,ryan-buchanan-1
270,Taylor Alie*,Oregon,Pac-12,12,6,14,42.9,96,1,7.1,0,0.0,6.9,8.29,16.0,8.0,124.0,,taylor-alie-2
271,Matthew Jordan,Georgia Tech,ACC,5,5,9,55.6,94,1,11.1,1,11.1,10.4,7.67,18.8,18.8,157.7,,matthew-jordan-1
272,Shane Cockerille,Maryland,Big Ten,11,11,23,47.8,82,0,0.0,0,0.0,3.6,3.57,7.5,7.5,77.8,,shane-cockerille-1
273,Devante Kincade*,Ole Miss,SEC,3,9,15,60.0,79,1,6.7,0,0.0,5.3,6.60,8.8,26.3,126.2,,devante-kincade-1
274,Xavier Jones,SMU,American,12,2,2,100.0,79,2,100.0,0,0.0,39.5,59.50,39.5,6.6,761.8,,xavier-jones-2
275,Jalen Robinette*,Air Force,MWC,14,2,3,66.7,76,2,66.7,0,0.0,25.3,38.67,38.0,5.4,499.5,,jalen-robinette-1
276,Nacarius Fant*,Western Kentucky,CUSA,14,2,3,66.7,76,2,66.7,0,0.0,25.3,38.67,38.0,5.4,499.5,,nacarius-fant-1
277,Courtland Sutton,SMU,American,12,2,2,100.0,75,0,0.0,0,0.0,37.5,37.50,37.5,6.3,415.0,,courtland-sutton-1
278,Damion Hobbs*,Utah State,MWC,7,4,5,80.0,73,1,20.0,0,0.0,14.6,18.60,18.3,10.4,268.6,,damion-hobbs-1
279,Wilton Speight*,Michigan,Big Ten,7,9,25,36.0,73,1,4.0,1,4.0,2.9,1.92,8.1,10.4,65.7,,wilton-speight-1
280,Jakeem Grant*,Texas Tech,Big 12,13,1,1,100.0,72,1,100.0,0,0.0,72.0,92.00,72.0,5.5,1034.8,,jakeem-grant-1
281,Michael Julian*,Toledo,MAC,4,5,7,71.4,71,1,14.3,0,0.0,10.1,13.00,14.2,17.8,203.8,,michael-julian-1
282,Nelson Fishback*,Western Kentucky,CUSA,6,7,8,87.5,70,0,0.0,0,0.0,8.8,8.75,10.0,11.7,161.0,,nelson-fishback-1
283,Jalan McClendon*,North Carolina State,ACC,7,8,14,57.1,69,0,0.0,0,0.0,4.9,4.93,8.6,9.9,98.5,,jalan-mcclendon-1
284,Tyler Boyd*,Pitt,ACC,12,2,3,66.7,67,0,0.0,0,0.0,22.3,22.33,33.5,5.6,254.3,,tyler-boyd-1
285,Lynx Hawthorne*,Baylor,Big 12,13,11,23,47.8,66,0,0.0,2,8.7,2.9,-1.04,6.0,5.1,54.5,,lynx-hawthorne-1
286,Danny Cameron*,Indiana,Big Ten,1,6,16,37.5,65,0,0.0,1,6.3,4.1,1.25,10.8,65.0,59.1,,danny-cameron-1
287,D'Ernest Johnson*,South Florida,American,13,2,2,100.0,63,2,100.0,0,0.0,31.5,51.50,31.5,4.8,694.6,,dernest-johnson-1
288,Keller Chryst*,Stanford,Pac-12,4,5,9,55.6,59,1,11.1,0,0.0,6.6,8.78,11.8,14.8,147.3,,keller-chryst-1
289,Malik Watson*,San Jose State,MWC,3,9,15,60.0,59,0,0.0,1,6.7,3.9,0.93,6.6,19.7,79.7,,malik-watson-1
290,Jauan Jennings*,Tennessee,SEC,11,1,2,50.0,58,1,50.0,0,0.0,29.0,39.00,58.0,5.3,458.6,,jauan-jennings-1
291,Jesse Kroll*,Central Michigan,MAC,13,2,3,66.7,57,0,0.0,0,0.0,19.0,19.00,28.5,4.4,226.3,,jesse-kroll-1
292,Koy Detmer Jr.*,BYU,Ind,1,3,3,100.0,57,0,0.0,0,0.0,19.0,19.00,19.0,57.0,259.6,,koy-detmer-jr-1
293,Garrett Anderson*,Connecticut,American,2,2,2,100.0,53,1,50.0,0,0.0,26.5,36.50,26.5,26.5,487.6,,garrett-anderson-2
294,Jerry Neuheisel*,UCLA,Pac-12,8,5,18,27.8,53,0,0.0,2,11.1,2.9,-2.06,10.6,6.6,30.3,,jerry-neuheisel-1
295,Shane Williams-Rhodes*,Boise State,MWC,11,1,2,50.0,53,1,50.0,0,0.0,26.5,36.50,53.0,4.8,437.6,,shane-williams-rhodes-1
296,Dwayne Lawson*,Virginia Tech,ACC,4,3,9,33.3,51,0,0.0,0,0.0,5.7,5.67,17.0,12.8,80.9,,dwayne-lawson-1
297,Elijah Staley*,Mississippi State,SEC,2,3,5,60.0,51,1,20.0,0,0.0,10.2,14.20,17.0,25.5,211.7,,elijah-staley-1
298,Josh Allen,Wyoming,MWC,2,4,6,66.7,51,0,0.0,0,0.0,8.5,8.50,12.8,25.5,138.1,,josh-allen-7
299,Makoa Camanse-Stevens,Hawaii,MWC,13,1,2,50.0,51,0,0.0,0,0.0,25.5,25.50,51.0,3.9,264.2,,makoa-camanse-stevens-1
300,Bentlee Critcher*,Appalachian State,Sun Belt,13,2,2,100.0,50,0,0.0,0,0.0,25.0,25.00,25.0,3.8,310.0,,bentlee-critcher-1
301,Austin Wilson,Syracuse,ACC,2,4,8,50.0,49,1,12.5,1,12.5,6.1,3.00,12.3,24.5,117.7,,austin-wilson-2
302,Demarcus Ayers*,Houston,American,14,2,3,66.7,49,2,66.7,0,0.0,16.3,29.67,24.5,3.5,423.9,,demarcus-ayers-1
303,Cody Tuttle,Eastern Michigan,MAC,12,1,1,100.0,48,0,0.0,0,0.0,48.0,48.00,48.0,4.0,503.2,,cody-tuttle-1
304,Shawn White*,Navy,American,13,1,1,100.0,47,0,0.0,0,0.0,47.0,47.00,47.0,3.6,494.8,,shawn-white-1
305,Zach Pascal,Old Dominion,CUSA,12,1,1,100.0,47,0,0.0,0,0.0,47.0,47.00,47.0,3.9,494.8,,zach-pascal-1
306,Nick Scott*,Penn State,Big Ten,13,2,2,100.0,46,1,50.0,0,0.0,23.0,33.00,23.0,3.5,458.2,,nick-scott-1
307,Austin Grammer*,Middle Tennessee State,CUSA,13,6,9,66.7,45,1,11.1,1,11.1,5.0,2.22,7.5,3.5,123.1,,austin-grammer-1
308,K.D. Edenfield,Troy,Sun Belt,12,1,1,100.0,45,0,0.0,0,0.0,45.0,45.00,45.0,3.8,478.0,,kd-edenfield-1
309,Phil Mayhue*,Memphis,American,13,1,2,50.0,44,1,50.0,0,0.0,22.0,32.00,44.0,3.4,399.8,,phil-mayhue-1
310,Terry Godwin*,Georgia,SEC,13,1,1,100.0,44,1,100.0,0,0.0,44.0,64.00,44.0,3.4,799.6,,terry-godwin-1
311,Shannon Brooks*,Minnesota,Big Ten,12,1,1,100.0,42,1,100.0,0,0.0,42.0,62.00,42.0,3.5,782.8,,shannon-brooks-1
312,Frank Nutile*,Temple,American,3,3,3,100.0,40,1,33.3,0,0.0,13.3,20.00,13.3,13.3,322.0,,frank-nutile-1
313,Bralon Addison*,Oregon,Pac-12,13,1,2,50.0,39,1,50.0,0,0.0,19.5,29.50,39.0,3.0,378.8,,bralon-addison-1
314,Christian McCaffrey*,Stanford,Pac-12,14,2,3,66.7,39,2,66.7,0,0.0,13.0,26.33,19.5,2.8,395.9,H-2AA,christian-mccaffrey-1
315,Russell Bellomy,UTSA,CUSA,3,4,10,40.0,39,0,0.0,0,0.0,3.9,3.90,9.8,13.0,72.8,,russell-bellomy-1
316,Cameron Birse*,Arkansas State,Sun Belt,8,4,4,100.0,37,0,0.0,0,0.0,9.3,9.25,9.3,4.6,177.7,,cameron-birse-1
317,Kevin Phillips*,Auburn,SEC,13,1,1,100.0,37,0,0.0,0,0.0,37.0,37.00,37.0,2.8,410.8,,kevin-phillips-1
318,Quinshad Davis*,North Carolina,ACC,14,1,1,100.0,37,1,100.0,0,0.0,37.0,57.00,37.0,2.6,740.8,,quinshad-davis-1
319,Austin Allen*,Arkansas,SEC,3,1,3,33.3,35,1,33.3,0,0.0,11.7,18.33,35.0,11.7,241.3,,austin-allen-1
320,Deon Cain*,Clemson,ACC,13,1,1,100.0,35,0,0.0,0,0.0,35.0,35.00,35.0,2.7,394.0,,deon-cain-1
321,Joe Hansley*,Colorado State,MWC,13,1,1,100.0,35,0,0.0,0,0.0,35.0,35.00,35.0,2.7,394.0,,joe-hansley-1
322,Torii Hunter Jr.*,Notre Dame,Ind,13,1,3,33.3,35,0,0.0,0,0.0,11.7,11.67,35.0,2.7,131.3,,torii-hunter-jr-1
323,Connor Brewer,Virginia,ACC,2,4,8,50.0,34,0,0.0,1,12.5,4.3,-1.38,8.5,17.0,60.7,,connor-brewer-1
324,Demry Croft*,Minnesota,Big Ten,3,7,17,41.2,34,0,0.0,0,0.0,2.0,2.00,4.9,11.3,58.0,,demry-croft-1
325,Fred Ross*,Mississippi State,SEC,13,1,1,100.0,34,0,0.0,0,0.0,34.0,34.00,34.0,2.6,385.6,,fred-ross-1
326,Zay Jones,East Carolina,American,12,1,1,100.0,34,0,0.0,0,0.0,34.0,34.00,34.0,2.8,385.6,,isaiah-jones-2
327,Tyler Williams*,Air Force,MWC,12,1,1,100.0,33,0,0.0,0,0.0,33.0,33.00,33.0,2.8,377.2,,tyler-williams-5
328,Geno Lewis*,Penn State,Big Ten,13,1,2,50.0,32,1,50.0,0,0.0,16.0,26.00,32.0,2.5,349.4,,geno-lewis-1
329,Tyler Wiegers*,Iowa,Big Ten,4,3,4,75.0,32,0,0.0,0,0.0,8.0,8.00,10.7,8.0,142.2,,tyler-wiegers-1
330,Tyrell Clay,UTSA,CUSA,11,1,1,100.0,31,0,0.0,0,0.0,31.0,31.00,31.0,2.8,360.4,,tyrell-clay-1
331,Andy Teasdall*,Clemson,ACC,15,2,2,100.0,30,0,0.0,0,0.0,15.0,15.00,15.0,2.0,226.0,,andy-teasdall-1
332,Brandon Presley,Nevada-Las Vegas,MWC,11,1,1,100.0,30,0,0.0,0,0.0,30.0,30.00,30.0,2.7,352.0,,brandon-presley-1
333,Brandon Pressley,Nevada-Las Vegas,MWC,4,1,1,100.0,30,0,0.0,0,0.0,30.0,30.00,30.0,7.5,352.0,,brandon-pressley-1
334,Hyleck Foster*,Marshall,CUSA,12,1,1,100.0,30,0,0.0,0,0.0,30.0,30.00,30.0,2.5,352.0,,hyleck-foster-1
335,Price Wilson*,Louisiana Tech,CUSA,1,1,3,33.3,30,0,0.0,0,0.0,10.0,10.00,30.0,30.0,117.3,,price-wilson-1
336,Tago Smith*,Navy,American,8,2,3,66.7,30,1,33.3,1,33.3,10.0,1.67,15.0,3.8,194.0,,tago-smith-1
337,Shaun Nixon*,Texas Christian,Big 12,13,1,1,100.0,29,1,100.0,0,0.0,29.0,49.00,29.0,2.2,673.6,,shaun-nixon-1
338,Tra Carson*,Texas A&M,SEC,13,1,2,50.0,28,0,0.0,0,0.0,14.0,14.00,28.0,2.2,167.6,,tra-carson-1
339,Tyler Sarrazin*,Southern Mississippi,CUSA,14,2,3,66.7,28,1,33.3,0,0.0,9.3,16.00,14.0,2.0,255.1,,tyler-sarrazin-1
340,J.J. Cosentino*,Florida State,ACC,3,5,10,50.0,27,0,0.0,0,0.0,2.7,2.70,5.4,9.0,72.7,,jj-cosentino-1
341,Kelly Bryant*,Clemson,ACC,8,7,9,77.8,27,0,0.0,1,11.1,3.0,-2.00,3.9,3.4,80.8,,kelly-bryant-1
342,Marvin Hall*,Washington,Pac-12,12,1,1,100.0,27,1,100.0,0,0.0,27.0,47.00,27.0,2.3,656.8,,marvin-hall-1
343,Matt Haack*,Arizona State,Pac-12,13,1,1,100.0,27,0,0.0,0,0.0,27.0,27.00,27.0,2.1,326.8,,matt-haack-1
344,Thomas Sperbeck*,Boise State,MWC,13,2,4,50.0,27,1,25.0,0,0.0,6.8,11.75,13.5,2.1,189.2,,thomas-sperbeck-1
345,Herb Waters*,Miami (FL),ACC,13,1,1,100.0,26,0,0.0,0,0.0,26.0,26.00,26.0,2.0,318.4,,herb-waters-1
346,Holden Kramer,Iowa State,Big 12,6,2,2,100.0,26,0,0.0,0,0.0,13.0,13.00,13.0,4.3,209.2,,holden-kramer-1
347,Kelvin White,Army,Ind,12,1,5,20.0,26,0,0.0,0,0.0,5.2,5.20,26.0,2.2,63.7,,kelvin-white-2
348,Wade Freebeck,Vanderbilt,SEC,1,2,6,33.3,26,0,0.0,1,16.7,4.3,-3.17,13.0,26.0,36.4,,wade-freebeck-1
349,Brayle Brown,Louisiana-Monroe,Sun Belt,9,3,11,27.3,25,0,0.0,0,0.0,2.3,2.27,8.3,2.8,46.4,,brayle-brown-1
350,Cayleb Jones*,Arizona,Pac-12,13,1,1,100.0,25,0,0.0,0,0.0,25.0,25.00,25.0,1.9,310.0,,cayleb-jones-2
351,Devontae Booker*,Utah,Pac-12,10,1,1,100.0,25,1,100.0,0,0.0,25.0,45.00,25.0,2.5,640.0,,devontae-booker-1
352,Joe Walker,Army,Ind,10,1,1,100.0,25,0,0.0,0,0.0,25.0,25.00,25.0,2.5,310.0,,joe-walker-4
353,John Christopher*,Temple,American,14,1,3,33.3,25,0,0.0,0,0.0,8.3,8.33,25.0,1.8,103.3,,john-christopher-1
354,Nick Patti,UCF,American,12,4,8,50.0,25,0,0.0,0,0.0,3.1,3.13,6.3,2.1,76.3,,nick-patti-1
355,Tony Daniel,Buffalo,MAC,4,3,5,60.0,25,0,0.0,1,20.0,5.0,-4.00,8.3,6.3,62.0,,tony-daniel-1
356,Alvin Kamara*,Tennessee,SEC,13,1,1,100.0,24,0,0.0,0,0.0,24.0,24.00,24.0,1.8,301.6,,alvin-kamara-1
357,Johnny Jefferson*,Baylor,Big 12,11,1,4,25.0,24,0,0.0,0,0.0,6.0,6.00,24.0,2.2,75.4,,johnny-jefferson-1
358,Tres Houston*,Arkansas State,Sun Belt,13,1,3,33.3,24,0,0.0,0,0.0,8.0,8.00,24.0,1.8,100.5,,tres-houston-1
359,Tim Byerly,Georgia Tech,ACC,1,1,1,100.0,23,0,0.0,0,0.0,23.0,23.00,23.0,23.0,293.2,,tim-byerly-1
360,Corey Davis*,Western Michigan,MAC,13,1,1,100.0,22,0,0.0,0,0.0,22.0,22.00,22.0,1.7,284.8,,corey-davis-3
361,Mike Fafaul*,UCLA,Pac-12,1,2,2,100.0,21,0,0.0,0,0.0,10.5,10.50,10.5,21.0,188.2,,mike-fafaul-1
362,Tevaun Smith*,Iowa,Big Ten,12,1,1,100.0,21,0,0.0,0,0.0,21.0,21.00,21.0,1.8,276.4,,tevaun-smith-1
