Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,Player-additional
512,Mitch Griffis*,Wake Forest,ACC,4,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,mitch-griffis-1
513,Nico Ragaini*,Iowa,Big Ten,14,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,nico-ragaini-1
514,Orlando Lacey,Troy,Sun Belt,11,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,orlando-lacey-1
515,Oscar Chapman*,Auburn,SEC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,oscar-chapman-1
516,Peter Moore*,Virginia Tech,ACC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,peter-moore-1
517,Princeton Fant*,Tennessee,SEC,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,princeton-fant-1
518,Reginald Todd,Troy,Sun Belt,7,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,reginald-todd-1
519,Reynaldo Flores*,UTEP,CUSA,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,reynaldo-flores-1
520,Ricky Person Jr.,North Carolina State,ACC,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,ricky-person-jr-1
521,Seth Green*,Houston,American,14,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,seth-green-1
522,Shae Wyatt,Tulane,American,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,shae-wyatt-1
523,Taron Keith,Bowling Green,MAC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,taron-keith-1
524,Thayer Thomas,North Carolina State,ACC,12,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,thayer-thomas-1
525,Trevor Wilson,Kansas,Big 12,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,trevor-wilson-1
526,Treylon Burks*,Arkansas,SEC,12,0,2,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,treylon-burks-1
527,Tyger Goslin,Navy,American,12,0,1,0.0,0,0,0.0,1,100.0,0.0,-45.00,,0.0,-200.0,,tyger-goslin-1
528,Tyrell Robinson*,Army,Ind,14,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,tyrell-robinson-2
529,Xavier Gaines*,Marshall,CUSA,13,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,xavier-gaines-2
530,Xavier Weaver,South Florida,American,10,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,xavier-weaver-1
531,Zaquandre White*,South Carolina,SEC,12,0,1,0.0,0,0,0.0,0,0.0,0.0,0.00,,0.0,0.0,,zaquandre-white-1
532,Keytaon Thompson,Virginia,ACC,12,1,4,25.0,-1,0,0.0,0,0.0,-0.3,-0.25,-1.0,-0.1,22.9,,keytaon-thompson-1
