Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,Player-additional
180,Cole Garvin,South Alabama,Sun Belt,5,48,78,61.5,524,5,6.4,3,3.8,6.7,6.27,10.9,104.8,131.4,,cole-garvin-1
181,Rhett Rodriguez,Arizona,Pac-12,7,43,83,51.8,516,3,3.6,2,2.4,6.2,5.86,12.0,73.7,111.1,,rhett-rodriguez-1
182,Jack Coan*,Wisconsin,Big Ten,5,56,93,60.2,515,5,5.4,3,3.2,5.5,5.16,9.2,103.0,118.0,,jack-coan-1
183,James Blackman,Florida State,ACC,4,33,51,64.7,510,5,9.8,1,2.0,10.0,11.08,15.5,127.5,177.1,,james-blackman-1
184,Steven Williams,Old Dominion,CUSA,4,41,81,50.6,507,2,2.5,2,2.5,6.3,5.64,12.4,126.8,106.4,,steven-williams-2
185,Alex Thomson*,Marshall,CUSA,4,53,100,53.0,506,5,5.0,3,3.0,5.1,4.71,9.5,126.5,106.0,,alex-thomson-1
186,Montel Aaron,San Jose State,MWC,7,44,75,58.7,500,2,2.7,0,0.0,6.7,7.20,11.4,71.4,123.5,,montel-aaron-1
187,Garret Lewis,Navy,American,11,33,74,44.6,479,2,2.7,2,2.7,6.5,5.80,14.5,43.5,102.5,,garret-lewis-1
188,Malik Cunningham,Louisville,ACC,10,40,67,59.7,473,1,1.5,1,1.5,7.1,6.69,11.8,47.3,120.9,,malik-cunningham-1
189,Bryce Carpenter,Coastal Carolina,Sun Belt,7,37,55,67.3,464,5,9.1,2,3.6,8.4,8.62,12.5,66.3,160.9,,bryce-carpenter-1
190,Bryce Rivers,UTSA,CUSA,3,37,64,57.8,463,2,3.1,2,3.1,7.2,6.45,12.5,154.3,122.6,,bryce-rivers-1
191,Kelly Bryant*,Clemson,ACC,4,36,54,66.7,461,2,3.7,1,1.9,8.5,8.44,12.8,115.3,146.9,,kelly-bryant-1
192,Keytaon Thompson*,Mississippi State,SEC,9,18,39,46.2,458,6,15.4,1,2.6,11.7,13.67,25.4,50.9,190.4,,keytaon-thompson-1
193,Cole Kelley,Arkansas,SEC,9,35,67,52.2,455,5,7.5,5,7.5,6.8,4.93,13.0,50.6,119.0,,cole-kelley-1
194,Tate Whatley,Southern Mississippi,CUSA,6,42,75,56.0,451,4,5.3,1,1.3,6.0,6.48,10.7,75.2,121.4,,tate-whatley-1
195,Keller Chryst,Tennessee,SEC,8,23,51,45.1,450,3,5.9,2,3.9,8.8,8.24,19.6,56.3,130.8,,keller-chryst-1
196,Chase Brice*,Clemson,ACC,12,32,51,62.7,442,5,9.8,3,5.9,8.7,7.98,13.8,36.8,156.1,,chase-brice-1
197,Tevaka Tuioti,New Mexico,MWC,3,24,43,55.8,439,5,11.6,2,4.7,10.2,10.44,18.3,146.3,170.6,,tevaka-tuioti-1
198,Quentin Harris*,Duke,ACC,12,34,68,50.0,437,7,10.3,1,1.5,6.4,7.82,12.9,36.4,135.0,,quentin-harris-2
199,Christian Alexander*,Florida International,CUSA,10,36,55,65.5,427,1,1.8,1,1.8,7.8,7.31,11.9,42.7,133.0,,christian-alexander-1
200,Michael Curtis,Massachusetts,Ind,6,26,40,65.0,412,4,10.0,2,5.0,10.3,10.05,15.8,68.7,174.5,,michael-curtis-2
201,Cade Fortin,North Carolina,ACC,4,32,65,49.2,388,1,1.5,1,1.5,6.0,5.58,12.1,97.0,101.4,,cade-fortin-1
202,Chevan Cordeiro*,Hawaii,MWC,4,30,49,61.2,384,6,12.2,2,4.1,7.8,8.45,12.8,96.0,159.3,,chevan-cordeiro-1
203,Giovanni Rescigno,Rutgers,Big Ten,7,35,74,47.3,370,1,1.4,3,4.1,5.0,3.45,10.6,52.9,85.6,,giovanni-rescigno-1
204,Hasaan Klugh,Charlotte,CUSA,11,28,43,65.1,362,2,4.7,2,4.7,8.4,7.26,12.9,32.9,141.9,,hasaan-klugh-1
205,Grayson Muehlstein*,TCU,Big 12,5,35,63,55.6,355,3,4.8,4,6.3,5.6,3.73,10.1,71.0,105.9,,grayson-muehlstein-1
206,Michael Scarnecchia*,South Carolina,SEC,4,29,51,56.9,353,4,7.8,0,0.0,6.9,8.49,12.2,88.3,140.9,,michael-scarnecchia-1
207,Jack Allison*,West Virginia,Big 12,7,23,45,51.1,352,1,2.2,2,4.4,7.8,6.27,15.3,50.3,115.3,,jack-allison-1
208,Aaron Winchester,Georgia State,Sun Belt,6,31,57,54.4,348,3,5.3,1,1.8,6.1,6.37,11.2,58.0,119.5,,aaron-winchester-2
209,Justin Fields*,Georgia,SEC,12,27,39,69.2,328,4,10.3,0,0.0,8.4,10.46,12.1,27.3,173.7,,justin-fields-2
210,Hayden Moore*,Cincinnati,American,8,27,51,52.9,327,2,3.9,1,2.0,6.4,6.31,12.1,40.9,115.8,,hayden-moore-1
211,Andrew Bunch,Nebraska,Big Ten,5,31,47,66.0,320,2,4.3,2,4.3,6.8,5.74,10.3,64.0,128.7,,andrew-bunch-2
212,McLane Carter,Texas Tech,Big 12,5,28,51,54.9,318,2,3.9,2,3.9,6.2,5.25,11.4,63.6,112.4,,mclane-carter-1
213,Carter Stanley,Kansas,Big 12,6,34,47,72.3,304,3,6.4,1,2.1,6.5,6.79,8.9,50.7,143.5,,carter-stanley-1
214,Chris Oladokun*,South Florida,American,7,22,44,50.0,285,3,6.8,1,2.3,6.5,6.82,13.0,40.7,122.4,,chris-oladokun-1
215,Elijah Sindelar*,Purdue,Big Ten,2,26,44,59.1,283,2,4.5,3,6.8,6.4,4.27,10.9,141.5,114.5,,elijah-sindelar-1
216,EJ Perry,Boston College,ACC,5,27,39,69.2,277,2,5.1,0,0.0,7.1,8.13,10.3,55.4,145.8,,ej-perry-1
217,Quinton Maxwell*,Ohio,MAC,7,20,36,55.6,276,2,5.6,0,0.0,7.7,8.78,13.8,39.4,138.3,,quinton-maxwell-1
218,Shane Buechele*,Texas,Big 12,2,30,44,68.2,273,2,4.5,1,2.3,6.2,6.09,9.1,136.5,130.8,,shane-buechele-1
219,Tate Martell*,Ohio State,Big Ten,6,23,28,82.1,269,1,3.6,0,0.0,9.6,10.32,11.7,44.8,174.6,,tate-martell-1
220,Coltin Gerhart,New Mexico,MWC,5,27,56,48.2,266,3,5.4,3,5.4,4.8,3.41,9.9,53.2,95.1,,coltin-gerhart-1
221,Sean Chambers,Wyoming,MWC,4,15,25,60.0,266,3,12.0,0,0.0,10.6,13.04,17.7,66.5,189.0,,sean-chambers-1
222,Connor Noland,Arkansas,SEC,5,21,42,50.0,255,1,2.4,2,4.8,6.1,4.40,12.1,51.0,99.3,,connor-noland-1
223,Zach Abey,Navy,American,12,12,28,42.9,246,1,3.6,2,7.1,8.8,6.29,20.5,20.5,114.2,,zach-abey-1
224,Jordan Weeks,UTSA,CUSA,4,26,58,44.8,241,1,1.7,0,0.0,4.2,4.50,9.3,60.3,85.4,,jordan-weeks-1
225,Henry Colombi*,Utah State,MWC,6,33,40,82.5,239,0,0.0,0,0.0,6.0,5.98,7.2,39.8,132.7,,henry-colombi-1
226,Matt Corral,Ole Miss,SEC,4,16,22,72.7,239,2,9.1,1,4.5,10.9,10.64,14.9,59.8,184.9,,matt-corral-1
227,Jack Sears,USC,Pac-12,1,20,28,71.4,235,2,7.1,0,0.0,8.4,9.82,11.8,235.0,165.5,,jack-sears-1
228,D.J. Gillins,UTSA,CUSA,6,30,61,49.2,225,1,1.6,5,8.2,3.7,0.33,7.5,37.5,69.2,,dj-gillins-1
229,Malcolm Perry,Navy,American,13,9,25,36.0,222,2,8.0,1,4.0,8.9,8.68,24.7,17.1,129.0,,malcolm-perry-1
230,Michael Penix Jr.,Indiana,Big Ten,3,21,34,61.8,219,1,2.9,0,0.0,6.4,7.03,10.4,73.0,125.6,,michael-penix-jr-1
231,Jacob Huesman*,Appalachian State,Sun Belt,7,21,38,55.3,206,2,5.3,4,10.5,5.4,1.74,9.8,29.4,97.1,,jacob-huesman-1
232,Jack Colletto,Oregon State,Pac-12,8,23,47,48.9,201,0,0.0,3,6.4,4.3,1.40,8.7,25.1,72.1,,jack-colletto-1
233,Cristian Solano*,Nevada,MWC,11,23,45,51.1,200,0,0.0,4,8.9,4.4,0.44,8.7,18.2,70.7,,cristian-solano-1
234,Sean Clifford*,Penn State,Big Ten,4,5,7,71.4,195,2,28.6,0,0.0,27.9,33.57,39.0,48.8,399.7,,sean-clifford-1
235,Peyton Derrick*,Appalachian State,Sun Belt,6,13,22,59.1,186,2,9.1,2,9.1,8.5,6.18,14.3,31.0,141.9,,peyton-derrick-1
236,Grant Loy,Bowling Green,MAC,10,7,12,58.3,180,2,16.7,1,8.3,15.0,14.58,25.7,18.0,222.7,,grant-loy-1
237,Dustin Crum,Kent State,MAC,9,16,27,59.3,176,2,7.4,0,0.0,6.5,8.00,11.0,19.6,138.5,,dustin-crum-1
238,Nick Starkel*,Texas A&M,SEC,5,15,22,68.2,169,1,4.5,0,0.0,7.7,8.59,11.3,33.8,147.7,,nick-starkel-1
239,TJ Green*,Northwestern,Big Ten,9,20,36,55.6,169,0,0.0,1,2.8,4.7,3.44,8.5,18.8,89.4,,tj-green-2
240,Gunnar Hoak*,Kentucky,SEC,5,13,26,50.0,167,2,7.7,1,3.8,6.4,6.23,12.8,33.4,121.6,,gunnar-hoak-1
241,Tobias Oliver*,Georgia Tech,ACC,12,7,16,43.8,167,2,12.5,0,0.0,10.4,12.94,23.9,13.9,172.7,,tobias-oliver-1
242,Logan Bonner*,Arkansas State,Sun Belt,5,15,32,46.9,165,1,3.1,1,3.1,5.2,4.38,11.0,33.0,94.3,,logan-bonner-1
243,Evan Marshman,Rice,CUSA,4,17,31,54.8,164,0,0.0,1,3.2,5.3,3.84,9.6,41.0,92.8,,evan-marshman-1
244,Kyle Trask*,Florida,SEC,4,14,22,63.6,162,1,4.5,0,0.0,7.4,8.27,11.6,40.5,140.5,,kyle-trask-1
245,Deandre Johnson,Florida Atlantic,CUSA,8,13,23,56.5,161,2,8.7,1,4.3,7.0,6.78,12.4,20.1,135.3,,deandre-johnson-4
246,Kyle Kempt*,Iowa State,Big 12,5,21,31,67.7,160,0,0.0,1,3.2,5.2,3.71,7.6,32.0,104.6,,kyle-kempt-1
247,Austin Hergott,Central Michigan,MAC,3,19,45,42.2,155,1,2.2,2,4.4,3.4,1.89,8.2,51.7,69.6,,austin-hergott-1
248,Todd Centeio*,Temple,American,11,12,18,66.7,149,2,11.1,0,0.0,8.3,10.50,12.4,13.5,172.9,,todd-centeio-1
249,Marvin Washington,Connecticut,American,3,9,24,37.5,147,1,4.2,3,12.5,6.1,1.33,16.3,49.0,77.7,,marvin-washington-1
250,Rafe Peavey,Florida Atlantic,CUSA,5,20,34,58.8,147,0,0.0,2,5.9,4.3,1.68,7.4,29.4,83.4,,rafe-peavey-1
251,Brett Kean*,South Florida,American,3,15,34,44.1,140,1,2.9,0,0.0,4.1,4.71,9.3,46.7,88.4,,brett-kean-1
252,Taylor Powell*,Missouri,SEC,6,6,14,42.9,134,0,0.0,0,0.0,9.6,9.57,22.3,22.3,123.3,,taylor-powell-1
253,Jackson Tyner,Rice,CUSA,4,9,20,45.0,132,0,0.0,1,5.0,6.6,4.35,14.7,33.0,90.4,,jackson-tyner-1
254,Dylan McCaffrey*,Michigan,Big Ten,6,8,15,53.3,126,2,13.3,0,0.0,8.4,11.07,15.8,21.0,167.9,,dylan-mccaffrey-1
255,Emory Jones*,Florida,SEC,4,12,16,75.0,125,2,12.5,0,0.0,7.8,10.31,10.4,31.3,181.9,,emory-jones-1
256,Kason Martin*,North Texas,CUSA,2,8,13,61.5,125,1,7.7,0,0.0,9.6,11.15,15.6,62.5,167.7,,kason-martin-1
257,Mac Jones*,Alabama,SEC,14,5,13,38.5,123,1,7.7,0,0.0,9.5,11.00,24.6,8.8,143.3,,mac-jones-1
258,Austin Kendall*,Oklahoma,Big 12,6,12,17,70.6,122,1,5.9,0,0.0,7.2,8.35,10.2,20.3,150.3,,austin-kendall-1
259,Cephus Johnson,South Alabama,Sun Belt,8,7,19,36.8,120,3,15.8,1,5.3,6.3,7.11,17.1,15.0,131.5,,cephus-johnson-2
260,Matt McDonald,Boston College,ACC,2,7,8,87.5,118,2,25.0,0,0.0,14.8,19.75,16.9,59.0,293.9,,matt-mcdonald-1
261,Asher O'Hara*,Middle Tennessee State,CUSA,2,9,20,45.0,114,0,0.0,1,5.0,5.7,3.45,12.7,57.0,82.9,,asher-ohara-1
262,Jorge Reyna*,Fresno State,MWC,10,8,12,66.7,111,1,8.3,0,0.0,9.3,10.92,13.9,11.1,171.9,,jorge-reyna-1
263,Tommy Stevens*,Penn State,Big Ten,7,8,11,72.7,110,1,9.1,1,9.1,10.0,7.73,13.8,15.7,168.5,,tommy-stevens-1
264,Jake Haener*,Washington,Pac-12,4,9,13,69.2,107,1,7.7,1,7.7,8.2,6.31,11.9,26.8,148.4,,jake-haener-1
265,Miles Kendrick,Kansas,Big 12,4,11,19,57.9,100,1,5.3,0,0.0,5.3,6.32,9.1,25.0,119.5,,miles-kendrick-1
266,George Pearson,Central Michigan,MAC,1,12,24,50.0,94,1,4.2,1,4.2,3.9,2.88,7.8,94.0,88.3,,george-pearson-2
267,Toa Taua*,Nevada,MWC,13,4,4,100.0,93,1,25.0,0,0.0,23.3,28.25,23.3,7.2,377.8,,toa-taua-1
268,Colby Suits,Louisiana-Monroe,Sun Belt,1,6,10,60.0,91,1,10.0,0,0.0,9.1,11.10,15.2,91.0,169.4,,colby-suits-1
269,Brady McBride*,Memphis,American,5,8,14,57.1,88,0,0.0,1,7.1,6.3,3.07,11.0,17.6,95.7,,brady-mcbride-1
270,Matthew Downing*,Georgia,SEC,4,8,10,80.0,88,0,0.0,0,0.0,8.8,8.80,11.0,22.0,153.9,,matthew-downing-1
271,Matt McKay*,North Carolina State,ACC,6,7,8,87.5,87,0,0.0,0,0.0,10.9,10.88,12.4,14.5,178.9,,matt-mckay-1
272,Peyton Mansell*,Iowa,Big Ten,5,5,8,62.5,83,0,0.0,1,12.5,10.4,4.75,16.6,16.6,124.7,,peyton-mansell-1
273,Jace Ruder,North Carolina,ACC,1,4,5,80.0,80,1,20.0,0,0.0,16.0,20.00,20.0,80.0,280.4,,jace-ruder-1
274,Arion Worthman,Air Force,MWC,4,6,16,37.5,77,0,0.0,0,0.0,4.8,4.81,12.8,19.3,77.9,,arion-worthman-1
275,Jeremy Moussa*,Hawaii,MWC,2,4,9,44.4,77,1,11.1,0,0.0,8.6,10.78,19.3,38.5,153.0,,jeremy-moussa-1
276,Ben Bryant*,Cincinnati,American,1,6,8,75.0,75,0,0.0,1,12.5,9.4,3.75,12.5,75.0,128.8,,ben-bryant-1
277,Britain Covey*,Utah,Pac-12,13,3,3,100.0,71,2,66.7,0,0.0,23.7,37.00,23.7,5.5,518.8,,britain-covey-1
278,Chase Forrest*,California,Pac-12,1,5,14,35.7,71,0,0.0,2,14.3,5.1,-1.36,14.2,71.0,49.7,,chase-forrest-1
279,Jordan Travis,Louisville,ACC,3,4,14,28.6,71,1,7.1,1,7.1,5.1,3.29,17.8,23.7,80.5,,jordan-travis-1
280,Chase Cord,Boise State,MWC,4,6,9,66.7,67,1,11.1,1,11.1,7.4,4.67,11.2,16.8,143.6,,chase-cord-1
281,Corey Lacanaria,Ball State,MAC,12,4,4,100.0,67,0,0.0,0,0.0,16.8,16.75,16.8,5.6,240.7,,corey-lacanaria-1
282,Jeff Smith,Boston College,ACC,12,3,5,60.0,67,1,20.0,0,0.0,13.4,17.40,22.3,5.6,238.6,,jeff-smith-10
283,Myles Brennan*,LSU,SEC,1,4,6,66.7,65,0,0.0,0,0.0,10.8,10.83,16.3,65.0,157.7,,myles-brennan-1
284,Trey Tinsley*,Washington State,Pac-12,5,7,9,77.8,63,1,11.1,0,0.0,7.0,9.22,9.0,12.6,173.2,,trey-tinsley-1
285,Brennan Armstrong*,Virginia,ACC,4,2,5,40.0,62,1,20.0,0,0.0,12.4,16.40,31.0,15.5,210.2,,brennan-armstrong-1
286,Alex Ramart,Akron,MAC,6,9,32,28.1,61,1,3.1,6,18.8,1.9,-5.91,6.8,10.2,17.0,,alex-ramart-1
287,Sam Noyer,Colorado,Pac-12,5,8,14,57.1,60,0,0.0,2,14.3,4.3,-2.14,7.5,12.0,64.6,,sam-noyer-1
288,Isiah Pacheco,Rutgers,Big Ten,12,2,3,66.7,58,0,0.0,1,33.3,19.3,4.33,29.0,4.8,162.4,,isaih-pacheco-1
289,Joe Milton*,Michigan,Big Ten,4,3,4,75.0,58,0,0.0,1,25.0,14.5,3.25,19.3,14.5,146.8,,joe-milton-2
290,Ross Bowers*,California,Pac-12,1,8,17,47.1,56,0,0.0,0,0.0,3.3,3.29,7.0,56.0,74.7,,ross-bowers-1
291,Thayer Thomas*,North Carolina State,ACC,13,1,2,50.0,56,0,0.0,0,0.0,28.0,28.00,56.0,4.3,285.2,,thayer-thomas-1
292,Tyler Lytle,Colorado,Pac-12,4,4,5,80.0,55,0,0.0,1,20.0,11.0,2.00,13.8,13.8,132.4,,tyler-lytle-1
293,Carter Bradley*,Toledo,MAC,3,4,8,50.0,54,0,0.0,0,0.0,6.8,6.75,13.5,18.0,106.7,,carter-bradley-1
294,Chris Katrenick*,Duke,ACC,2,5,12,41.7,54,1,8.3,0,0.0,4.5,6.17,10.8,27.0,107.0,,chris-katrenick-1
295,Quinn Shanbour*,North Texas,CUSA,13,6,16,37.5,53,0,0.0,3,18.8,3.3,-5.13,8.8,4.1,27.8,,quinn-shanbour-1
296,Luke Whittemore*,Troy,Sun Belt,13,2,2,100.0,51,1,50.0,0,0.0,25.5,35.50,25.5,3.9,479.2,,luke-whittemore-1
297,Manny Miles,North Carolina,ACC,9,2,4,50.0,50,1,25.0,0,0.0,12.5,17.50,25.0,5.6,237.5,,manny-miles-1
298,Dontae Strickland*,Syracuse,ACC,13,1,1,100.0,48,0,0.0,0,0.0,48.0,48.00,48.0,3.7,503.2,,dontae-strickland-2
299,Aaron Allen*,Louisiana Tech,CUSA,2,3,6,50.0,47,1,16.7,1,16.7,7.8,3.67,15.7,23.5,137.5,,aaron-allen-1
300,Darveon Brown*,Arkansas State,Sun Belt,12,2,2,100.0,47,0,0.0,0,0.0,23.5,23.50,23.5,3.9,297.4,,darveon-brown-1
301,Matt Fink,USC,Pac-12,4,7,9,77.8,46,1,11.1,0,0.0,5.1,7.33,6.6,11.5,157.4,,matt-fink-1
302,Gunnar Watson*,Troy,Sun Belt,2,8,12,66.7,45,0,0.0,0,0.0,3.8,3.75,5.6,22.5,98.2,,gunnar-watson-1
303,Colt Garrett,Texas Tech,Big 12,2,1,1,100.0,44,1,100.0,0,0.0,44.0,64.00,44.0,22.0,799.6,,colt-garrett-1
304,Benjamin Snell Jr.*,Kentucky,SEC,13,1,1,100.0,43,1,100.0,0,0.0,43.0,63.00,43.0,3.3,791.2,,benjamin-snell-jr-1
305,Braxton Burmeister*,Oregon,Pac-12,4,5,10,50.0,43,0,0.0,0,0.0,4.3,4.30,8.6,10.8,86.1,,braxton-burmeister-1
306,Dazz Newsome,North Carolina,ACC,11,1,1,100.0,43,0,0.0,0,0.0,43.0,43.00,43.0,3.9,461.2,,dazz-newsome-1
307,John Paddock,Ball State,MAC,1,5,6,83.3,43,0,0.0,0,0.0,7.2,7.17,8.6,43.0,143.5,,john-paddock-1
308,Ryan Davis*,Auburn,SEC,13,2,2,100.0,43,2,100.0,0,0.0,21.5,41.50,21.5,3.3,610.6,,ryan-davis-5
309,Quadry Jones*,UCF,American,1,1,1,100.0,42,1,100.0,0,0.0,42.0,62.00,42.0,42.0,782.8,,quadry-jones-1
310,Maurice Alexander*,Florida International,CUSA,13,2,2,100.0,40,0,0.0,0,0.0,20.0,20.00,20.0,3.1,268.0,,maurice-alexander-2
311,Neil Pau'u*,BYU,Ind,13,1,1,100.0,40,0,0.0,0,0.0,40.0,40.00,40.0,3.1,436.0,,neil-pauu-1
312,Obe Fortune*,Georgia Southern,Sun Belt,13,1,1,100.0,40,0,0.0,0,0.0,40.0,40.00,40.0,3.1,436.0,,obe-fortune-1
313,D.J. Stubbs,Liberty,Ind,12,1,2,50.0,39,0,0.0,0,0.0,19.5,19.50,39.0,3.3,213.8,,dj-stubbs-1
314,Westin Elliott*,Louisiana Tech,CUSA,1,4,8,50.0,39,0,0.0,0,0.0,4.9,4.88,9.8,39.0,91.0,,westin-elliott-1
315,Malik Williams*,Appalachian State,Sun Belt,13,2,2,100.0,38,2,100.0,0,0.0,19.0,39.00,19.0,2.9,589.6,,malik-williams-2
316,Mo Hasan*,Vanderbilt,SEC,5,4,6,66.7,38,0,0.0,0,0.0,6.3,6.33,9.5,7.6,119.9,,mo-hasan-1
317,Tyree McCants*,South Florida,American,13,1,1,100.0,38,1,100.0,0,0.0,38.0,58.00,38.0,2.9,749.2,,tyree-mccants-1
318,Tanner Mordecai*,Oklahoma,Big 12,2,2,4,50.0,37,0,0.0,0,0.0,9.3,9.25,18.5,18.5,127.7,,tanner-mordecai-1
319,Connor Heyward*,Michigan State,Big Ten,13,1,1,100.0,36,0,0.0,0,0.0,36.0,36.00,36.0,2.8,402.4,,connor-heyward-1
320,Jared Atkinson*,Baylor,Big 12,4,1,1,100.0,36,0,0.0,0,0.0,36.0,36.00,36.0,9.0,402.4,,jared-atkinson-1
321,Seth Green*,Minnesota,Big Ten,13,4,5,80.0,36,2,40.0,1,20.0,7.2,6.20,9.0,2.8,232.5,,seth-green-1
322,Tyler Vaughns,USC,Pac-12,12,1,1,100.0,36,1,100.0,0,0.0,36.0,56.00,36.0,3.0,732.4,,tyler-vaughns-1
323,Isaac Holder*,Eastern Michigan,MAC,13,1,2,50.0,34,1,50.0,0,0.0,17.0,27.00,34.0,2.6,357.8,,isaac-holder-1
324,Joseph Saucier,Air Force,MWC,11,1,1,100.0,32,1,100.0,0,0.0,32.0,52.00,32.0,2.9,698.8,,joseph-saucier-1
325,Leki Nunn,San Jose State,MWC,9,2,2,100.0,32,0,0.0,0,0.0,16.0,16.00,16.0,3.6,234.4,,leki-nunn-1
326,Aleva Hifo*,BYU,Ind,13,1,1,100.0,31,1,100.0,0,0.0,31.0,51.00,31.0,2.4,690.4,,aleva-hifo-1
327,Hutch White,Texas State,Sun Belt,12,2,3,66.7,31,1,33.3,0,0.0,10.3,17.00,15.5,2.6,263.5,,hutch-white-1
328,Jay MacIntyre,Colorado,Pac-12,10,1,1,100.0,31,0,0.0,0,0.0,31.0,31.00,31.0,3.1,360.4,,jay-macintyre-1
329,Keenen Johnson,Tulsa,American,12,2,3,66.7,31,0,0.0,0,0.0,10.3,10.33,15.5,2.6,153.5,,keenen-johnson-1
330,Marquez Stevenson*,Houston,American,13,1,1,100.0,31,0,0.0,0,0.0,31.0,31.00,31.0,2.4,360.4,,marquez-stevenson-1
331,Mason Cunningham,Liberty,Ind,3,4,7,57.1,31,0,0.0,0,0.0,4.4,4.43,7.8,10.3,94.3,,mason-cunningham-1
332,Jonathan Ward,Central Michigan,MAC,9,1,2,50.0,29,1,50.0,0,0.0,14.5,24.50,29.0,3.2,336.8,,jonathan-ward-3
333,Noah Vedral,Nebraska,Big Ten,1,2,9,22.2,29,0,0.0,1,11.1,3.2,-1.78,14.5,29.0,27.1,,noah-vedral-1
334,Sean McCormack,Louisville,ACC,3,4,13,30.8,29,0,0.0,1,7.7,2.2,-1.23,7.3,9.7,34.1,,sean-mccormack-1
335,Blake Maimone*,Oregon,Pac-12,13,1,1,100.0,28,0,0.0,0,0.0,28.0,28.00,28.0,2.2,335.2,,blake-maimone-1
336,Jamie Sackville,SMU,American,12,3,3,100.0,26,1,33.3,0,0.0,8.7,15.33,8.7,2.2,282.8,,jamie-sackville-1
337,Keondre Wudtee*,Oklahoma State,Big 12,2,2,5,40.0,26,1,20.0,0,0.0,5.2,9.20,13.0,13.0,149.7,,keondre-wudtee-1
338,Bryson Smith*,Houston,American,12,2,5,40.0,25,1,20.0,1,20.0,5.0,0.00,12.5,2.1,108.0,,bryson-smith-1
339,Logan Burnett*,Mississippi State,SEC,2,1,1,100.0,25,0,0.0,0,0.0,25.0,25.00,25.0,12.5,310.0,,logan-burnett-1
340,Patrick Laird*,California,Pac-12,13,2,2,100.0,25,0,0.0,0,0.0,12.5,12.50,12.5,1.9,205.0,,patrick-laird-2
341,Malik Willis*,Auburn,SEC,8,5,7,71.4,24,0,0.0,0,0.0,3.4,3.43,4.8,3.0,100.2,,malik-willis-1
342,Scott Miller,Bowling Green,MAC,11,1,1,100.0,24,0,0.0,0,0.0,24.0,24.00,24.0,2.2,301.6,,scott-miller-3
343,Marlon Williams*,UCF,American,13,1,1,100.0,23,0,0.0,0,0.0,23.0,23.00,23.0,1.8,293.2,,marlon-williams-5
344,Aaron Fuller*,Washington,Pac-12,14,1,1,100.0,22,1,100.0,0,0.0,22.0,42.00,22.0,1.6,614.8,,aaron-fuller-1
345,Cord Sandberg*,Auburn,SEC,1,1,1,100.0,22,0,0.0,0,0.0,22.0,22.00,22.0,22.0,284.8,,cord-sandberg-1
346,James Graham*,Georgia Tech,ACC,3,1,1,100.0,22,0,0.0,0,0.0,22.0,22.00,22.0,7.3,284.8,,james-graham-1
347,Terry Juniel,UTEP,CUSA,12,1,1,100.0,22,0,0.0,0,0.0,22.0,22.00,22.0,1.8,284.8,,terry-juniel-1
348,T.J. Rahming*,Duke,ACC,13,1,1,100.0,22,1,100.0,0,0.0,22.0,42.00,22.0,1.7,614.8,,tj-rahming-1
349,Drayton Arnold,Old Dominion,CUSA,2,1,2,50.0,21,0,0.0,0,0.0,10.5,10.50,21.0,10.5,138.2,,drayton-arnold-1
350,Ja'Marcus Bradley*,Louisiana,Sun Belt,14,1,1,100.0,21,0,0.0,0,0.0,21.0,21.00,21.0,1.5,276.4,,jamarcus-bradley-1
351,Jonah Fitzgerald,Old Dominion,CUSA,1,2,3,66.7,21,0,0.0,0,0.0,7.0,7.00,10.5,21.0,125.5,,jonah-fitzgerald-1
352,Kingsley Ifedi,East Carolina,American,5,3,9,33.3,21,0,0.0,2,22.2,2.3,-7.67,7.0,4.2,8.5,,kingsley-ifedi-1
353,Tre Watson*,Texas,Big 12,14,1,1,100.0,21,0,0.0,0,0.0,21.0,21.00,21.0,1.5,276.4,,tre-watson-2
354,Tylan Wallace*,Oklahoma State,Big 12,13,2,2,100.0,21,0,0.0,0,0.0,10.5,10.50,10.5,1.6,188.2,,tylan-wallace-1
355,Jeshaun Jones,Maryland,Big Ten,12,1,1,100.0,20,1,100.0,0,0.0,20.0,40.00,20.0,1.7,598.0,,jeshaun-jones-1
356,Kadarius Toney*,Florida,SEC,12,1,1,100.0,20,1,100.0,0,0.0,20.0,40.00,20.0,1.7,598.0,,kadarius-toney-1
357,Kyle Vantrease*,Buffalo,MAC,3,4,9,44.4,20,0,0.0,0,0.0,2.2,2.22,5.0,6.7,63.1,,kyle-vantrease-1
358,Andrew Peasley*,Utah State,MWC,3,3,8,37.5,19,0,0.0,0,0.0,2.4,2.38,6.3,6.3,57.5,,andrew-peasley-1
359,Desmond Phillips*,Toledo,MAC,13,1,2,50.0,19,1,50.0,1,50.0,9.5,-3.00,19.0,1.5,194.8,,desmond-phillips-1
360,John Stephen Jones,Arkansas,SEC,3,2,8,25.0,18,0,0.0,1,12.5,2.3,-3.38,9.0,6.0,18.9,,john-stephen-jones-1
361,Kavious Price,Kent State,MAC,11,1,2,50.0,18,1,50.0,1,50.0,9.0,-3.50,18.0,1.6,190.6,,kavious-price-1
362,Lil'Jordan Humphrey*,Texas,Big 12,14,3,4,75.0,18,1,25.0,0,0.0,4.5,9.50,6.0,1.3,195.3,,liljordan-humphrey-1
