Rk,Player,Team,Conf,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,Player-additional
202,Myles Brennan*,LSU,SEC,10,24,40,60.0,353,1,2.5,1,2.5,8.8,8.20,14.7,35.3,137.4,,myles-brennan-1
203,Tristan Gebbia,Oregon State,Pac-12,4,38,60,63.3,347,2,3.3,1,1.7,5.8,5.70,9.1,86.8,119.6,,tristan-gebbia-1
204,Levi Williams*,Wyoming,MWC,3,19,39,48.7,343,3,7.7,2,5.1,8.8,8.03,18.1,114.3,137.7,,levi-williams-1
205,Gavin Hardison,UTEP,CUSA,2,27,61,44.3,335,1,1.6,0,0.0,5.5,5.82,12.4,167.5,95.8,,gavin-hardison-1
206,Jawon Pass*,Louisville,ACC,2,24,46,52.2,330,4,8.7,1,2.2,7.2,7.93,13.8,165.0,136.8,,jawon-pass-1
207,Alex Delton,TCU,Big 12,6,27,50,54.0,318,0,0.0,1,2.0,6.4,5.46,11.8,53.0,103.4,,alex-delton-1
208,Messiah deWeaver,Old Dominion,CUSA,5,29,67,43.3,316,1,1.5,2,3.0,4.7,3.67,10.9,63.2,81.9,,messiah-deweaver-1
209,Jabari Laws,Army,Ind,9,16,20,80.0,311,1,5.0,0,0.0,15.6,16.55,19.4,34.6,227.1,,jabari-laws-1
210,Deuce Wallace,Vanderbilt,SEC,8,43,101,42.6,307,0,0.0,4,4.0,3.0,1.26,7.1,38.4,60.2,,deuce-wallace-2
211,Nick Patti*,Pitt,ACC,6,26,43,60.5,301,3,7.0,1,2.3,7.0,7.35,11.6,50.2,137.6,,nick-patti-3
212,Taylor Powell,Missouri,SEC,6,29,62,46.8,297,1,1.6,2,3.2,4.8,3.66,10.2,49.5,85.9,,taylor-powell-1
213,Joey Yellen*,Arizona State,Pac-12,1,28,44,63.6,292,4,9.1,2,4.5,6.6,6.41,10.4,292.0,140.3,,joey-yellen-1
214,Steven Krajewski,Connecticut,American,4,24,38,63.2,292,3,7.9,2,5.3,7.7,6.89,12.2,73.0,143.2,,steven-krajewski-1
215,Michael Curtis,Massachusetts,Ind,3,30,64,46.9,288,2,3.1,4,6.3,4.5,2.31,9.6,96.0,82.5,,michael-curtis-2
216,Chris Chugunov*,Ohio State,Big Ten,10,26,43,60.5,286,6,14.0,0,0.0,6.7,9.44,11.0,28.6,162.4,,chris-chugunov-1
217,Emory Jones*,Florida,SEC,11,25,38,65.8,267,3,7.9,0,0.0,7.0,8.61,10.7,24.3,150.9,,emory-jones-1
218,Stetson Bennett*,Georgia,SEC,5,20,27,74.1,260,2,7.4,1,3.7,9.6,9.44,13.0,52.0,172.0,,stetson-bennett-1
219,Quincy Patterson*,Virginia Tech,ACC,7,14,37,37.8,257,2,5.4,1,2.7,6.9,6.81,18.4,36.7,108.6,,quincy-patterson-1
220,Cristian Solano*,Nevada,MWC,11,25,41,61.0,248,2,4.9,2,4.9,6.0,4.83,9.9,22.5,118.1,,cristian-solano-1
221,Jai'ave Magalei*,Louisiana,Sun Belt,6,20,28,71.4,224,1,3.6,0,0.0,8.0,8.71,11.2,37.3,150.4,,jaiave-magalei-1
222,Jacob Zeno*,Baylor,Big 12,3,9,18,50.0,223,1,5.6,1,5.6,12.4,11.00,24.8,74.3,161.3,,jacob-zeno-1
223,Will Levis*,Penn State,Big Ten,7,28,47,59.6,223,2,4.3,2,4.3,4.7,3.68,8.0,31.9,105.0,,will-levis-1
224,Phil Jurkovec*,Notre Dame,Ind,7,12,16,75.0,222,2,12.5,0,0.0,13.9,16.38,18.5,31.7,232.8,,phil-jurkovec-1
225,Chase Cunningham,Middle Tennessee State,CUSA,5,17,32,53.1,221,2,6.3,1,3.1,6.9,6.75,13.0,44.2,125.5,,chase-cunningham-1
226,Henry Colombi*,Utah State,MWC,6,20,29,69.0,221,2,6.9,1,3.4,7.6,7.45,11.1,36.8,148.8,,henry-colombi-1
227,D.J. Mack Jr.*,UCF,American,9,19,31,61.3,219,4,12.9,1,3.2,7.1,8.19,11.5,24.3,156.8,,dj-mack-jr-1
228,Brandt Hughes,New Mexico,MWC,1,12,29,41.4,218,0,0.0,0,0.0,7.5,7.52,18.2,218.0,104.5,,brandt-hughes-1
229,JT Daniels*,USC,Pac-12,1,25,34,73.5,215,1,2.9,1,2.9,6.3,5.59,8.6,215.0,130.5,,jt-daniels-1
230,Woody Barrett*,Kent State,MAC,9,21,41,51.2,214,3,7.3,0,0.0,5.2,6.68,10.2,23.8,119.2,,woody-barrett-2
231,Keon Howard*,Tulane,American,4,13,18,72.2,208,2,11.1,0,0.0,11.6,13.78,16.0,52.0,206.0,,keon-howard-1
232,Tanner Mordecai*,Oklahoma,Big 12,6,16,26,61.5,207,2,7.7,0,0.0,8.0,9.50,12.9,34.5,153.8,,tanner-mordecai-1
233,Tate Whatley*,Southern Mississippi,CUSA,3,12,29,41.4,199,0,0.0,2,6.9,6.9,3.76,16.6,66.3,85.2,,tate-whatley-1
234,K.J. Jefferson,Arkansas,SEC,3,14,31,45.2,197,0,0.0,1,3.2,6.4,4.90,14.1,65.7,92.1,,kj-jefferson-1
235,Brennan Armstrong*,Virginia,ACC,7,15,20,75.0,196,1,5.0,2,10.0,9.8,6.30,13.1,28.0,153.8,,brennan-armstrong-1
236,Gerry Bohanon*,Baylor,Big 12,10,17,36,47.2,187,2,5.6,0,0.0,5.2,6.31,11.0,18.7,109.2,,gerry-bohanon-1
237,Lucas Johnson,Georgia Tech,ACC,5,21,37,56.8,187,1,2.7,1,2.7,5.1,4.38,8.9,37.4,102.7,,lucas-johnson-2
238,Tylan Morton,South Alabama,Sun Belt,4,10,24,41.7,186,1,4.2,2,8.3,7.8,4.83,18.6,46.5,103.9,,tylan-morton-1
239,Nick Tronti*,Florida Atlantic,CUSA,11,17,22,77.3,180,2,9.1,1,4.5,8.2,7.95,10.6,16.4,166.9,,nick-tronti-1
240,JT Shrout*,Tennessee,SEC,5,13,27,48.1,179,1,3.7,0,0.0,6.6,7.37,13.8,35.8,116.1,,jt-shrout-1
241,Tobias Oliver,Georgia Tech,ACC,12,11,26,42.3,177,0,0.0,2,7.7,6.8,3.35,16.1,14.8,84.1,,tobias-oliver-1
242,Jason Bean,North Texas,CUSA,7,22,35,62.9,176,3,8.6,3,8.6,5.0,2.89,8.0,25.1,116.2,,jason-bean-1
243,Carson Baker*,San Diego State,MWC,2,19,24,79.2,172,1,4.2,0,0.0,7.2,8.00,9.1,86.0,153.1,,carson-baker-2
244,Kaylan Wiggins*,Florida International,CUSA,10,15,27,55.6,172,0,0.0,0,0.0,6.4,6.37,11.5,17.2,109.1,,kaylan-wiggins-1
245,Kirk Rygol,South Florida,American,5,12,24,50.0,170,2,8.3,0,0.0,7.1,8.75,14.2,34.0,137.0,,kirk-rygol-1
246,Dakereon Joyner,South Carolina,SEC,8,16,28,57.1,168,0,0.0,0,0.0,6.0,6.00,10.5,21.0,107.5,,dakereon-joyner-1
247,Brandon Wimbush*,UCF,American,5,13,24,54.2,167,2,8.3,0,0.0,7.0,8.63,12.8,33.4,140.1,,brandon-wimbush-1
248,Justin Tomlin*,Georgia Southern,Sun Belt,7,12,26,46.2,162,0,0.0,0,0.0,6.2,6.23,13.5,23.1,98.5,,justin-tomlin-1
249,Trae Hall,New Mexico,MWC,4,15,28,53.6,162,4,14.3,2,7.1,5.8,5.43,10.8,40.5,135.0,,trae-hall-1
250,Brett Kean*,Charlotte,CUSA,8,13,25,52.0,157,2,8.0,3,12.0,6.3,2.48,12.1,19.6,107.2,,brett-kean-1
251,Andrew Marty,Northwestern,Big Ten,5,14,22,63.6,150,2,9.1,2,9.1,6.8,4.55,10.7,30.0,132.7,,andrew-marty-1
252,Mike Schmidt*,Air Force,MWC,6,5,6,83.3,147,1,16.7,0,0.0,24.5,27.83,29.4,24.5,344.1,,mike-schmidt-2
253,Connor Bazelak,Missouri,SEC,3,15,21,71.4,144,0,0.0,0,0.0,6.9,6.86,9.6,48.0,129.0,,connor-bazelak-1
254,Jack Allison,West Virginia,Big 12,2,19,26,73.1,144,1,3.8,2,7.7,5.5,2.85,7.6,72.0,116.9,,jack-allison-1
255,Tyler Shough*,Oregon,Pac-12,5,12,15,80.0,144,3,20.0,0,0.0,9.6,13.60,12.0,28.8,226.6,,tyler-shough-1
256,Jack West,Stanford,Pac-12,2,15,32,46.9,143,0,0.0,0,0.0,4.5,4.47,9.5,71.5,84.4,,jack-west-4
257,Jake Bentley,South Carolina,SEC,1,16,30,53.3,142,1,3.3,2,6.7,4.7,2.40,8.9,142.0,90.8,,jake-bentley-2
258,Luke McCaffrey,Nebraska,Big Ten,4,9,12,75.0,142,2,16.7,0,0.0,11.8,15.17,15.8,35.5,229.4,,luke-mccaffrey-1
259,Logan Holgorsen,Houston,American,7,9,19,47.4,139,1,5.3,1,5.3,7.3,6.00,15.4,19.9,115.7,,logan-holgorsen-1
260,Austin Aune,North Texas,CUSA,2,4,5,80.0,136,1,20.0,0,0.0,27.2,31.20,34.0,68.0,374.5,,austin-aune-1
261,Christian Anderson,Army,Ind,7,7,23,30.4,135,1,4.3,0,0.0,5.9,6.74,19.3,19.3,94.1,,christian-anderson-2
262,Nick Nash,San Jose State,MWC,6,12,17,70.6,133,2,11.8,0,0.0,7.8,10.18,11.1,22.2,175.1,,nick-nash-1
263,Zach Calzada*,Texas A&M,SEC,3,12,24,50.0,133,2,8.3,1,4.2,5.5,5.33,11.1,44.3,115.7,,zach-calzada-1
264,Cornelious Brown*,Georgia State,Sun Belt,4,11,28,39.3,130,0,0.0,1,3.6,4.6,3.04,11.8,32.5,71.1,,cornelious-brown-1
265,Jack Lindsey,Arkansas,SEC,11,13,30,43.3,126,3,10.0,0,0.0,4.2,6.20,9.7,11.5,111.6,,jack-lindsey-1
266,Alex Thomson*,Marshall,CUSA,3,8,9,88.9,123,1,11.1,0,0.0,13.7,15.89,15.4,41.0,240.4,,alex-thomson-1
267,Mo Hasan,Vanderbilt,SEC,2,7,11,63.6,120,1,9.1,0,0.0,10.9,12.73,17.1,60.0,185.3,,mo-hasan-1
268,Dylan McCaffrey*,Michigan,Big Ten,7,10,20,50.0,116,1,5.0,0,0.0,5.8,6.80,11.6,16.6,115.2,,dylan-mccaffrey-1
269,Manny Miles,Kansas,Big 12,5,9,17,52.9,114,1,5.9,2,11.8,6.7,2.59,12.7,22.8,105.2,,manny-miles-1
270,Connor Adair*,Memphis,American,5,10,15,66.7,109,0,0.0,0,0.0,7.3,7.27,10.9,21.8,127.7,,connor-adair-1
271,Bryson Smith,Houston,American,10,3,4,75.0,105,1,25.0,0,0.0,26.3,31.25,35.0,10.5,378.0,,bryson-smith-1
272,Gunnar Hoak*,Ohio State,Big Ten,4,6,6,100.0,104,1,16.7,0,0.0,17.3,20.67,17.3,26.0,300.6,,gunnar-hoak-1
273,John Stephen Jones,Arkansas,SEC,3,13,26,50.0,101,2,7.7,1,3.8,3.9,3.69,7.8,33.7,100.3,,john-stephen-jones-1
274,Taulia Tagovailoa*,Alabama,SEC,5,9,12,75.0,100,1,8.3,0,0.0,8.3,10.00,11.1,20.0,172.5,,taulia-tagovailoa-1
275,Jovoni Johnson,Rice,CUSA,4,10,18,55.6,97,1,5.6,0,0.0,5.4,6.50,9.7,24.3,119.2,,jovoni-johnson-1
276,Seth Boomer,Tulsa,American,3,8,15,53.3,97,1,6.7,0,0.0,6.5,7.80,12.1,32.3,129.7,,seth-boomer-1
277,Jacob Huesman*,Appalachian State,Sun Belt,5,5,7,71.4,92,2,28.6,0,0.0,13.1,18.86,18.4,18.4,276.1,,jacob-huesman-1
278,CJ Williams*,Navy,American,13,3,4,75.0,90,1,25.0,0,0.0,22.5,27.50,30.0,6.9,346.5,,cj-williams-2
279,Gage Gubrud*,Washington State,Pac-12,2,10,13,76.9,89,1,7.7,0,0.0,6.8,8.38,8.9,44.5,159.8,,gage-gubrud-1
280,Gunnar Watson,Troy,Sun Belt,6,13,22,59.1,89,0,0.0,0,0.0,4.0,4.05,6.8,14.8,93.1,,gunnar-watson-1
281,Tyler Desue,Maryland,Big Ten,6,4,14,28.6,88,1,7.1,0,0.0,6.3,7.71,22.0,14.7,104.9,,tyler-desue-1
282,DeQuan Finn,Toledo,MAC,3,6,12,50.0,86,0,0.0,0,0.0,7.2,7.17,14.3,28.7,110.2,,dequan-finn-1
283,Casey Thompson*,Texas,Big 12,5,8,12,66.7,84,0,0.0,0,0.0,7.0,7.00,10.5,16.8,125.5,,casey-thompson-1
284,Cord Sandberg*,Auburn,SEC,2,5,7,71.4,84,2,28.6,0,0.0,12.0,17.71,16.8,42.0,266.5,,cord-sandberg-1
285,Jackson Williamson*,Miami (OH),MAC,6,8,19,42.1,84,0,0.0,2,10.5,4.4,-0.32,10.5,14.0,58.2,,jackson-williamson-1
286,Spencer Rattler*,Oklahoma,Big 12,3,7,11,63.6,81,1,9.1,0,0.0,7.4,9.18,11.6,27.0,155.5,,spencer-rattler-1
287,Jordan Travis*,Florida State,ACC,4,6,11,54.5,79,0,0.0,0,0.0,7.2,7.18,13.2,19.8,114.9,,jordan-travis-1
288,Quadry Jones*,UCF,American,3,3,3,100.0,78,1,33.3,0,0.0,26.0,32.67,26.0,26.0,428.4,,quadry-jones-1
289,Isaiah Sanders*,Air Force,MWC,5,5,5,100.0,76,0,0.0,0,0.0,15.2,15.20,15.2,15.2,227.7,,isaiah-sanders-1
290,Robbie Kelley,Akron,MAC,8,10,28,35.7,75,0,0.0,3,10.7,2.7,-2.14,7.5,9.4,36.8,,robbie-kelley-1
291,Reid Herring,East Carolina,American,3,5,8,62.5,74,0,0.0,0,0.0,9.3,9.25,14.8,24.7,140.2,,reid-herring-1
292,Rocky Lombardi*,Michigan State,Big Ten,8,7,21,33.3,74,0,0.0,2,9.5,3.5,-0.76,10.6,9.3,43.9,,rocky-lombardi-1
293,Thayer Thomas,North Carolina State,ACC,12,3,5,60.0,74,2,40.0,0,0.0,14.8,22.80,24.7,6.2,316.3,,thayer-thomas-1
294,Graham Mertz*,Wisconsin,Big Ten,2,9,10,90.0,73,0,0.0,0,0.0,7.3,7.30,8.1,36.5,151.3,,graham-mertz-1
295,Joe Critchlow*,BYU,Ind,3,9,12,75.0,73,0,0.0,0,0.0,6.1,6.08,8.1,24.3,126.1,,joe-critchlow-1
296,Spencer Brasch*,California,Pac-12,2,9,25,36.0,71,0,0.0,1,4.0,2.8,1.04,7.9,35.5,51.9,,spencer-brasch-1
297,Colby Suits,Louisiana-Monroe,Sun Belt,4,6,19,31.6,69,0,0.0,2,10.5,3.6,-1.11,11.5,17.3,41.0,,colby-suits-1
298,Westin Elliott*,Louisiana Tech,CUSA,6,6,14,42.9,67,0,0.0,4,28.6,4.8,-8.07,11.2,11.2,25.9,,westin-elliott-1
299,C Stevenson*,Air Force,MWC,6,2,2,100.0,63,0,0.0,0,0.0,31.5,31.50,31.5,10.5,364.6,,c-stevenson-1
300,TJ Green,Northwestern,Big Ten,1,6,10,60.0,62,0,0.0,0,0.0,6.2,6.20,10.3,62.0,112.1,,tj-green-2
301,Neil McLaurin*,Southern Mississippi,CUSA,12,2,2,100.0,60,1,50.0,0,0.0,30.0,40.00,30.0,5.0,517.0,,neil-mclaurin-1
302,Joe Milton*,Michigan,Big Ten,4,3,7,42.9,59,1,14.3,1,14.3,8.4,4.86,19.7,14.8,132.2,,joe-milton-2
303,Steven Williams,Old Dominion,CUSA,12,2,3,66.7,58,1,33.3,1,33.3,19.3,11.00,29.0,4.8,272.4,,steven-williams-2
304,Micah Simon*,BYU,Ind,13,2,3,66.7,57,1,33.3,0,0.0,19.0,25.67,28.5,4.4,336.3,,micah-simon-1
305,Grant Tisdale,Ole Miss,SEC,1,2,2,100.0,56,1,50.0,0,0.0,28.0,38.00,28.0,56.0,500.2,,grant-tisdale-1
306,Taisun Phommachanh*,Clemson,ACC,3,6,12,50.0,56,0,0.0,1,8.3,4.7,0.92,9.3,18.7,72.5,,taisun-phommachanh-1
307,Terrance Gipson*,SMU,American,2,3,3,100.0,56,0,0.0,0,0.0,18.7,18.67,18.7,28.0,256.8,,terrance-gipson-1
308,Joey Gatewood*,Auburn,SEC,7,5,7,71.4,54,2,28.6,0,0.0,7.7,13.43,10.8,7.7,230.5,,joey-gatewood-1
309,Drew Lisk*,Utah,Pac-12,4,7,9,77.8,52,0,0.0,0,0.0,5.8,5.78,7.4,13.0,126.3,,drew-lisk-1
310,Deshaunte Jones*,Iowa State,Big 12,13,1,2,50.0,51,1,50.0,0,0.0,25.5,35.50,51.0,3.9,429.2,,deshaunte-jones-1
311,Cam Akers*,Florida State,ACC,11,4,6,66.7,50,0,0.0,0,0.0,8.3,8.33,12.5,4.5,136.7,,cam-akers-1
312,Elijah Cooks*,Nevada,MWC,13,1,1,100.0,50,0,0.0,0,0.0,50.0,50.00,50.0,3.8,520.0,,elijah-cooks-1
313,Jairus Grissom*,Eastern Michigan,MAC,13,4,5,80.0,50,0,0.0,0,0.0,10.0,10.00,12.5,3.8,164.0,,jairus-grissom-1
314,Michael Kern*,Wake Forest,ACC,2,7,9,77.8,50,1,11.1,0,0.0,5.6,7.78,7.1,25.0,161.1,,michael-kern-1
315,Chris Katrenick,Duke,ACC,5,3,13,23.1,49,1,7.7,1,7.7,3.8,1.85,16.3,9.8,64.7,,chris-katrenick-1
316,Donavan Hale*,Indiana,Big Ten,11,1,1,100.0,49,1,100.0,0,0.0,49.0,69.00,49.0,4.5,841.6,,donavan-hale-1
317,Michael Collins,TCU,Big 12,2,3,5,60.0,49,0,0.0,0,0.0,9.8,9.80,16.3,24.5,142.3,,michael-collins-4
318,Vincent Amendola*,North Carolina,ACC,3,3,4,75.0,48,0,0.0,0,0.0,12.0,12.00,16.0,16.0,175.8,,vincent-amendola-1
319,Tommy Lazzaro*,Central Michigan,MAC,13,4,8,50.0,47,0,0.0,0,0.0,5.9,5.88,11.8,3.6,99.4,,tommy-lazzaro-1
320,Perry Olsen*,Navy,American,8,2,8,25.0,45,1,12.5,1,12.5,5.6,2.50,22.5,5.6,88.5,,perry-olsen-1
321,Jason Shelley*,Utah,Pac-12,10,6,11,54.5,43,1,9.1,0,0.0,3.9,5.73,7.2,4.3,117.4,,jason-shelley-2
322,Jemel Jones,Army,Ind,2,3,4,75.0,43,0,0.0,1,25.0,10.8,-0.50,14.3,21.5,115.3,,jemel-jones-1
323,Brandon Robinson*,Florida Atlantic,CUSA,8,1,2,50.0,41,0,0.0,0,0.0,20.5,20.50,41.0,5.1,222.2,,brandon-robinson-2
324,Pressley Harvin III,Georgia Tech,ACC,12,1,1,100.0,41,1,100.0,0,0.0,41.0,61.00,41.0,3.4,774.4,,pressley-harvin-iii-1
325,Mike Fallon,Massachusetts,Ind,1,2,2,100.0,40,0,0.0,0,0.0,20.0,20.00,20.0,40.0,268.0,,mike-fallon-2
